,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HRL,HRL_6m,HRL_12m,HRL_6m_ret,HRL_12m_ret
243,243,243,243,2020-01-23,42.75823211669922,41.35691833496094,40.072227478027344,0.03388341873997147,0.06702908242734162
244,244,244,244,2020-01-24,42.97662353515625,41.22042846679688,40.31661987304688,0.04260496879051079,0.06597784413687102
245,245,245,245,2020-01-27,42.6035385131836,41.875587463378906,40.36187362670898,0.017383661792000016,0.055539168156733654
246,246,246,246,2020-01-28,42.81282806396485,42.13037109375,40.27136993408203,0.016198693543340026,0.0631083107935686
247,247,247,247,2020-01-29,43.05851364135742,42.72184371948242,40.85646057128906,0.00788051012230695,0.05389730386033009
248,248,248,248,2020-01-30,43.56809616088867,42.37605285644531,41.76639938354492,0.028130116518439552,0.04313746944759567
249,249,249,249,2020-01-31,43.00392150878906,42.75823211669922,41.35691833496094,0.005746013806634753,0.03982412713850181
250,250,250,250,2020-02-03,43.15861129760742,42.97662353515625,41.22042846679688,0.004234575624636916,0.047019958377476634
251,251,251,251,2020-02-04,43.26780319213867,42.6035385131836,41.875587463378906,0.01559177247095378,0.03324647636232658
252,252,252,252,2020-02-05,43.122215270996094,42.81282806396485,42.13037109375,0.007226507124663772,0.023542260642305024
253,253,253,253,2020-02-06,42.667240142822266,43.05851364135742,42.72184371948242,-0.009087018232773802,-0.001278118449631771
254,254,254,254,2020-02-07,42.8492317199707,43.56809616088867,42.37605285644531,-0.016499790081791477,0.011166185419117403
255,255,255,255,2020-02-10,43.0676155090332,43.00392150878906,42.75823211669922,0.001481120744561082,0.007235645091443255
256,256,256,256,2020-02-11,43.20410919189453,43.15861129760742,42.97662353515625,0.001054201998608617,0.005293241721332276
257,257,257,257,2020-02-12,43.45888519287109,43.26780319213867,42.6035385131836,0.00441626305555376,0.020076892895241505
258,258,258,258,2020-02-13,44.08675384521485,43.122215270996094,42.81282806396485,0.022367556215682205,0.029755702644699955
259,259,259,259,2020-02-14,44.20504379272461,42.667240142822266,43.05851364135742,0.03604178861240559,0.026627257989368935
260,260,260,260,2020-02-18,43.913856506347656,42.8492317199707,43.56809616088867,0.024845831387001693,0.007936090302917087
261,261,261,261,2020-02-19,44.07765197753906,43.0676155090332,43.00392150878906,0.02345234247514849,0.02496819897065783
262,262,262,262,2020-02-20,41.42971420288086,43.20410919189453,43.15861129760742,-0.041070051488217296,-0.04005914561997059
263,263,263,263,2020-02-21,40.73815536499024,43.45888519287109,43.26780319213867,-0.0626046852284915,-0.058464900931416874
264,264,264,264,2020-02-24,40.55617904663086,44.08675384521485,43.122215270996094,-0.08008243952320837,-0.05950613177545039
265,265,265,265,2020-02-25,40.69266128540039,44.20504379272461,42.667240142822266,-0.07945660055883252,-0.0462785699476288
266,266,266,266,2020-02-26,39.982906341552734,43.913856506347656,42.8492317199707,-0.08951502959496871,-0.06689327353988617
267,267,267,267,2020-02-27,38.69988250732422,44.07765197753906,43.0676155090332,-0.12200671380942041,-0.10141571457079801
268,268,268,268,2020-02-28,37.8536376953125,41.42971420288086,43.20410919189453,-0.08631670713576134,-0.12384172701761953
269,269,269,269,2020-03-02,39.30044555664063,40.73815536499024,43.45888519287109,-0.035291480320317925,-0.09568675353210854
270,270,270,270,2020-03-03,39.118465423583984,40.55617904663086,44.08675384521485,-0.03544992789862711,-0.11269345071479153
271,271,271,271,2020-03-04,40.992942810058594,40.69266128540039,44.20504379272461,0.007379255009942964,-0.07266367606663637
272,272,272,272,2020-03-05,39.85551452636719,39.982906341552734,43.913856506347656,-0.003186156956608066,-0.0924159776173118
273,273,273,273,2020-03-06,39.99200820922852,38.69988250732422,44.07765197753906,0.033388362397734905,-0.09269195578731115
274,274,274,274,2020-03-09,39.50062942504883,37.8536376953125,41.42971420288086,0.043509470423770624,-0.04656283092819136
275,275,275,275,2020-03-10,39.81911849975586,39.30044555664063,40.73815536499024,0.013197635186290801,-0.022559609216478926
276,276,276,276,2020-03-11,38.46329116821289,39.118465423583984,40.55617904663086,-0.01674846516285111,-0.0516046611790425
277,277,277,277,2020-03-12,36.47052764892578,40.992942810058594,40.69266128540039,-0.11032179812236198,-0.10375663579391936
278,278,278,278,2020-03-13,38.58159637451172,39.85551452636719,39.982906341552734,-0.03196341000723213,-0.03504772652268873
279,279,279,279,2020-03-16,38.79087829589844,39.99200820922852,38.69988250732422,-0.030034248519005713,0.002351319504833027
280,280,280,280,2020-03-17,44.1595458984375,39.50062942504883,37.8536376953125,0.11794537305358177,0.16658658419784778
281,281,281,281,2020-03-18,43.92295837402344,39.81911849975586,39.30044555664063,0.1030620473000361,0.11761985778814488
282,282,282,282,2020-03-19,42.96752548217773,38.46329116821289,39.118465423583984,0.11710475565562772,0.09839496557227423
283,283,283,283,2020-03-20,41.05664443969727,36.47052764892578,40.992942810058594,0.1257485725163774,0.001553965762688403
284,284,284,284,2020-03-23,38.49970245361328,38.58159637451172,39.85551452636719,-0.0021226161847605063,-0.0340181801405911
285,285,285,285,2020-03-24,40.81094741821289,38.79087829589844,39.99200820922852,0.052075879976351214,0.02047757153628993
286,286,286,286,2020-03-25,38.16302108764648,44.1595458984375,39.50062942504883,-0.13579226617462115,-0.03386296261279631
287,287,287,287,2020-03-26,40.81094741821289,43.92295837402344,39.81911849975586,-0.07085157901501982,0.02490835949728809
288,288,288,288,2020-03-27,40.91104507446289,42.96752548217773,38.46329116821289,-0.047861271614718315,0.06363870152310036
289,289,289,289,2020-03-30,42.56714630126953,41.05664443969727,36.47052764892578,0.03679067985672413,0.16716562784699174
290,290,290,290,2020-03-31,42.43975067138672,38.49970245361328,38.58159637451172,0.10233970567748263,0.09999986157710739
291,291,291,291,2020-04-01,42.17586898803711,40.81094741821289,38.79087829589844,0.03344498611701163,0.08726254317620286
292,292,292,292,2020-04-02,43.29510116577149,38.16302108764648,44.1595458984375,0.13447782517894757,-0.01957548962695732
293,293,293,293,2020-04-03,44.02305603027344,40.81094741821289,43.92295837402344,0.0787070336580098,0.00227893702873172
294,294,294,294,2020-04-06,44.1777458190918,40.91104507446289,42.96752548217773,0.07984887060897927,0.028165930509916226
295,295,295,295,2020-04-07,43.59537887573242,42.56714630126953,41.05664443969727,0.024155543977168792,0.06183492271912194
296,296,296,296,2020-04-08,43.10401916503906,42.43975067138672,38.49970245361328,0.015652035724616153,0.11959356613140937
297,297,297,297,2020-04-09,43.4725341796875,42.17586898803711,40.81094741821289,0.03074424363415451,0.06521747055268823
298,298,298,298,2020-04-13,43.07017517089844,43.29510116577149,38.16302108764648,-0.005195183492281097,0.12858400470921905
299,299,299,299,2020-04-14,44.35953521728516,44.02305603027344,40.81094741821289,0.007643249182436085,0.08695186031110436
300,300,300,300,2020-04-15,44.4967041015625,44.1777458190918,40.91104507446289,0.0072198858623715445,0.08764525620338692
301,301,301,301,2020-04-16,45.914093017578125,43.59537887573242,42.56714630126953,0.053187154272821946,0.0786274628940482
302,302,302,302,2020-04-17,46.18842315673828,43.10401916503906,42.43975067138672,0.071557224858533,0.0883292768229893
303,303,303,303,2020-04-20,45.648902893066406,43.4725341796875,42.17586898803711,0.05006307440884861,0.08234646939970336
304,304,304,304,2020-04-21,44.74360275268555,43.07017517089844,43.29510116577149,0.03885351232371592,0.03345647770559368
305,305,305,305,2020-04-22,44.25895690917969,44.35953521728516,44.02305603027344,-0.0022673435962035082,0.005358575714144553
306,306,306,306,2020-04-23,43.16162490844727,44.4967041015625,44.1777458190918,-0.030004001870968855,-0.02300074147752007
307,307,307,307,2020-04-24,42.622100830078125,45.914093017578125,43.59537887573242,-0.07169894843048885,-0.022325257189038328
308,308,308,308,2020-04-27,42.65867614746094,46.18842315673828,43.10401916503906,-0.07642059996937567,-0.010331821166675192
309,309,309,309,2020-04-28,43.6737060546875,45.648902893066406,43.4725341796875,-0.043269316745812025,0.004627562639170968
310,310,310,310,2020-04-29,43.52739715576172,44.74360275268555,43.07017517089844,-0.02718166446377257,0.010615744724721266
311,311,311,311,2020-04-30,42.8415641784668,44.25895690917969,44.35953521728516,-0.03202499176881668,-0.03421972370501469
312,312,312,312,2020-05-01,42.61295700073242,43.16162490844727,44.4967041015625,-0.012711938183019411,-0.042334531036961276
313,313,313,313,2020-05-04,42.48493194580078,42.622100830078125,45.914093017578125,-0.0032182572328894876,-0.07468646000400125
314,314,314,314,2020-05-05,42.32947540283203,42.65867614746094,46.18842315673828,-0.007717087691398006,-0.08354794318938075
315,315,315,315,2020-05-06,42.51236343383789,43.6737060546875,45.648902893066406,-0.026591345817902345,-0.06871007319882216
316,316,316,316,2020-05-07,42.60381317138672,43.52739715576172,44.74360275268555,-0.021218451934306493,-0.0478233635571601
317,317,317,317,2020-05-08,43.198204040527344,42.8415641784668,44.25895690917969,0.008324622802633463,-0.023966964942916058
318,318,318,318,2020-05-11,43.75600814819336,42.61295700073242,43.16162490844727,0.02682402789933791,0.013771104331842698
319,319,319,319,2020-05-12,44.12178802490234,42.48493194580078,42.622100830078125,0.03852792046812592,0.03518567047652166
320,320,320,320,2020-05-13,44.43269729614258,42.32947540283203,42.65867614746094,0.04968693500911736,0.04158640888313725
321,321,321,321,2020-05-14,43.50911331176758,42.51236343383789,43.6737060546875,0.02344611772716254,-0.0037686919153099296
322,322,322,322,2020-05-15,43.82001876831055,42.60381317138672,43.52739715576172,0.028546871896918624,0.00672269953339244
323,323,323,323,2020-05-18,44.03033828735352,43.198204040527344,42.8415641784668,0.019263167654967717,0.0277481490623126
324,324,324,324,2020-05-19,43.33536911010742,43.75600814819336,42.61295700073242,-0.009613286400836918,0.01695287443588067
325,325,325,325,2020-05-20,43.884033203125,44.12178802490234,42.48493194580078,-0.005388603509067891,0.03293170527162648
326,326,326,326,2020-05-21,42.07343673706055,44.43269729614258,42.32947540283203,-0.05309739679672454,-0.006048708691399285
327,327,327,327,2020-05-22,42.91473007202149,43.50911331176758,42.51236343383789,-0.013661120498756008,0.00946469698890784
328,328,328,328,2020-05-26,41.81739807128906,43.82001876831055,42.60381317138672,-0.045701046081470964,-0.018458796092595375
329,329,329,329,2020-05-27,42.91473007202149,44.03033828735352,43.198204040527344,-0.025337261959044732,-0.0065621702291119854
330,330,330,330,2020-05-28,43.78345489501953,43.33536911010742,43.75600814819336,0.010339955424715663,0.0006272680710091016
331,331,331,331,2020-05-29,44.65215301513672,43.884033203125,44.12178802490234,0.017503400575246575,0.012020478180418293
332,332,332,332,2020-06-01,44.67045211791992,42.07343673706055,44.43269729614258,0.06172577241763055,0.005350897790262765
333,333,333,333,2020-06-02,44.5881462097168,42.91473007202149,43.50911331176758,0.03899398026940637,0.02480015830746396
334,334,334,334,2020-06-03,43.591407775878906,41.81739807128906,43.82001876831055,0.042422766274591295,-0.005217044603298193
335,335,335,335,2020-06-04,43.86573791503906,42.91473007202149,44.03033828735352,0.022160406028921775,-0.003738339942796598
336,336,336,336,2020-06-05,43.89318084716797,43.78345489501953,43.33536911010742,0.002506105386418822,0.012871973829119643
337,337,337,337,2020-06-08,43.993770599365234,44.65215301513672,43.884033203125,-0.014744695861547807,0.002500622395674057
338,338,338,338,2020-06-09,43.87488555908203,44.67045211791992,42.07343673706055,-0.017809682264638305,0.04281677375869486
339,339,339,339,2020-06-10,43.92061233520508,44.5881462097168,42.91473007202149,-0.014971106252590682,0.023439090994990863
340,340,340,340,2020-06-11,42.83241653442383,43.591407775878906,41.81739807128906,-0.017411487267338543,0.024272635552417432
341,341,341,341,2020-06-12,42.67696762084961,43.86573791503906,42.91473007202149,-0.027100200536735786,-0.005540345955173387
342,342,342,342,2020-06-15,43.06103897094727,43.89318084716797,43.78345489501953,-0.018958340684356867,-0.01649974689764455
343,343,343,343,2020-06-16,43.71028900146485,43.993770599365234,44.65215301513672,-0.006443675866793619,-0.021093361687455126
344,344,344,344,2020-06-17,43.90231323242188,43.87488555908203,44.67045211791992,0.0006251337864555673,-0.01719568191229237
345,345,345,345,2020-06-18,44.03033828735352,43.92061233520508,44.5881462097168,0.002498279197726383,-0.01251022905818222
346,346,346,346,2020-06-19,44.396121978759766,42.83241653442383,43.591407775878906,0.036507523293233035,0.01846038574891229
347,347,347,347,2020-06-22,44.249813079833984,42.67696762084961,43.86573791503906,0.036854667673622776,0.008755698252217226
348,348,348,348,2020-06-23,43.52739715576172,43.06103897094727,43.89318084716797,0.010830165642986334,-0.008333497011298263
349,349,349,349,2020-06-24,43.6737060546875,43.71028900146485,43.993770599365234,-0.0008369413154903915,-0.007275224203727393
350,350,350,350,2020-06-25,44.5058479309082,43.90231323242188,43.87488555908203,0.013747218632675917,0.014380946269968442
351,351,351,351,2020-06-26,44.08521270751953,44.03033828735352,43.92061233520508,0.0012462865901208264,0.0037476793597095437
352,352,352,352,2020-06-29,44.20408630371094,44.396121978759766,42.83241653442383,-0.004325505618276826,0.03202410417784196
353,353,353,353,2020-06-30,44.14007186889648,44.249813079833984,42.67696762084961,-0.002480037841956939,0.034283228861182735
354,354,354,354,2020-07-01,43.38109588623047,43.52739715576172,43.06103897094727,-0.003361130669213064,0.007432633371877939
355,355,355,355,2020-07-02,43.966339111328125,43.6737060546875,43.71028900146485,0.006700440220809067,0.005857891030065954
356,356,356,356,2020-07-06,43.884033203125,44.5058479309082,43.90231323242188,-0.013971528612341522,-0.000416379638132236
357,357,357,357,2020-07-07,44.03033828735352,44.08521270751953,44.03033828735352,-0.001244735293216559,0.0
358,358,358,358,2020-07-08,43.81087875366211,44.20408630371094,44.396121978759766,-0.00889527604636453,-0.013182305098126568
359,359,359,359,2020-07-09,42.987884521484375,44.14007186889648,44.249813079833984,-0.026102978509738195,-0.02851827997720313
360,360,360,360,2020-07-10,44.29560852050781,43.38109588623047,43.52739715576172,0.021080902074851027,0.017648915739139293
361,361,361,361,2020-07-13,44.16695785522461,43.966339111328125,43.6737060546875,0.004563007699788013,0.011294022080916788
362,362,362,362,2020-07-14,45.1135139465332,43.884033203125,44.5058479309082,0.028016584932322397,0.01365362180197871
363,363,363,363,2020-07-15,44.86538696289063,44.03033828735352,44.08521270751953,0.018965302289693176,0.01769696021537004
364,364,364,364,2020-07-16,45.51787567138672,43.81087875366211,44.20408630371094,0.038962855032482535,0.029720993635049764
365,365,365,365,2020-07-17,45.87628173828125,42.987884521484375,44.14007186889648,0.0671909597075735,0.039334097020539804
366,366,366,366,2020-07-20,45.67409896850586,44.29560852050781,43.38109588623047,0.031120250833891028,0.05285719586911619
367,367,367,367,2020-07-21,45.72004318237305,44.16695785522461,43.966339111328125,0.03516396425217505,0.03988742539160084
368,368,368,368,2020-07-22,45.74762344360352,45.1135139465332,43.884033203125,0.014055865783850097,0.04246624807370303
369,369,369,369,2020-07-23,46.45524978637695,44.86538696289063,44.03033828735352,0.03543628911083152,0.055073651335536544
370,370,370,370,2020-07-24,46.19793701171875,45.51787567138672,43.81087875366211,0.014940533368509756,0.05448551423673753
371,371,371,371,2020-07-27,46.45524978637695,45.87628173828125,42.987884521484375,0.012620204300746174,0.08065912764699235
372,372,372,372,2020-07-28,46.46444320678711,45.67409896850586,44.29560852050781,0.01730399189322207,0.04896274729525785
373,373,373,373,2020-07-29,46.72176361083984,45.72004318237305,44.16695785522461,0.02190987494195973,0.057844277253363385
374,374,374,374,2020-07-30,46.63904571533203,45.74762344360352,45.1135139465332,0.01948565203233854,0.03381540552586593
375,375,375,375,2020-07-31,46.74013519287109,46.45524978637695,44.86538696289063,0.006132469587488476,0.04178607066358553
376,376,376,376,2020-08-03,46.68499755859375,46.19793701171875,45.51787567138672,0.010542906856456646,0.02564095687665624
377,377,377,377,2020-08-04,46.98826599121094,46.45524978637695,45.87628173828125,0.011473756083220765,0.024238761529834285
378,378,378,378,2020-08-05,46.74013519287109,46.46444320678711,45.67409896850586,0.005933396960273951,0.023340060306396015
379,379,379,379,2020-08-06,47.03422164916992,46.72176361083984,45.72004318237305,0.006687633646123681,0.028744033804927405
380,380,380,380,2020-08-07,47.43857192993164,46.63904571533203,45.74762344360352,0.017142851066885623,0.03696254272995558
381,381,381,381,2020-08-10,47.769412994384766,46.74013519287109,46.45524978637695,0.022021284218935344,0.02828879866217382
382,382,382,382,2020-08-11,47.24558639526367,46.68499755859375,46.19793701171875,0.012007901167100599,0.022677406207103346
383,383,383,383,2020-08-12,47.81536483764648,46.98826599121094,46.45524978637695,0.017602242368131904,0.02927796228680224
384,384,384,384,2020-08-13,47.89807891845703,46.74013519287109,46.46444320678711,0.024774077370716574,0.03085446876635567
385,385,385,385,2020-08-14,47.99916076660156,47.03422164916992,46.72176361083984,0.020515681637705452,0.027340516646622515
386,386,386,386,2020-08-17,48.173770904541016,47.43857192993164,46.63904571533203,0.015497915403003493,0.03290644492549011
387,387,387,387,2020-08-18,48.44028091430664,47.769412994384766,46.74013519287109,0.014043880338256098,0.03637442883765685
388,388,388,388,2020-08-19,48.18296432495117,47.24558639526367,46.68499755859375,0.019840539639941257,0.032086684046140235
389,389,389,389,2020-08-20,48.293235778808594,47.81536483764648,46.98826599121094,0.009994087523637951,0.027772248242609043
390,390,390,390,2020-08-21,48.412715911865234,47.89807891845703,46.74013519287109,0.010744418252855992,0.0357846786726721
391,391,391,391,2020-08-24,48.37594604492188,47.99916076660156,47.03422164916992,0.007849830545005876,0.028526556807082715
392,392,392,392,2020-08-25,47.36505889892578,48.173770904541016,47.43857192993164,-0.016787392608682006,-0.001549646796164983
393,393,393,393,2020-08-26,46.85041809082031,48.44028091430664,47.769412994384766,-0.03282109008200995,-0.019238145205436763
394,394,394,394,2020-08-27,47.153690338134766,48.18296432495117,47.24558639526367,-0.021361782140983943,-0.0019450717863905842
395,395,395,395,2020-08-28,46.51958847045898,48.293235778808594,47.81536483764648,-0.036726619779076874,-0.02709958130795853
396,396,396,396,2020-08-31,46.85041809082031,48.412715911865234,47.89807891845703,-0.032270402344067306,-0.021872710791184025
397,397,397,397,2020-09-01,46.58391189575195,48.37594604492188,47.99916076660156,-0.03704390912594968,-0.029484866990307057
398,398,398,398,2020-09-02,47.17206573486328,47.36505889892578,48.173770904541016,-0.0040745893396719746,-0.020793580217389862
399,399,399,399,2020-09-03,46.85961151123047,46.85041809082031,48.44028091430664,0.00019622920743911365,-0.032631301331064844
400,400,400,400,2020-09-04,46.94231796264648,47.153690338134766,48.18296432495117,-0.004482626364396003,-0.025748651617564233
401,401,401,401,2020-09-08,46.17954635620117,46.51958847045898,48.293235778808594,-0.007309654393734322,-0.04376781527517615
402,402,402,402,2020-09-09,46.565528869628906,46.85041809082031,48.412715911865234,-0.006080825589200534,-0.03815499724492033
403,403,403,403,2020-09-10,45.692481994628906,46.58391189575195,48.37594604492188,-0.01913600350090683,-0.05547104025213512
404,404,404,404,2020-09-11,45.793575286865234,47.17206573486328,47.36505889892578,-0.029222600844873603,-0.03317812008666554
405,405,405,405,2020-09-14,46.17954635620117,46.85961151123047,46.85041809082031,-0.014512821022135691,-0.014319439654063348
406,406,406,406,2020-09-15,45.77519989013672,46.94231796264648,47.153690338134766,-0.02486281298333992,-0.029233988646763742
407,407,407,407,2020-09-16,45.44435119628906,46.17954635620117,46.51958847045898,-0.01592036340593861,-0.02311364544535288
408,408,408,408,2020-09-17,45.49949645996094,46.565528869628906,46.85041809082031,-0.022893166587940494,-0.028834782823935368
409,409,409,409,2020-09-18,44.801063537597656,45.692481994628906,46.58391189575195,-0.019509083729267185,-0.03827176133563137
410,410,410,410,2020-09-21,44.543739318847656,45.793575286865234,47.17206573486328,-0.027292823506096964,-0.05571785706372234
411,411,411,411,2020-09-22,44.76429748535156,46.17954635620117,46.85961151123047,-0.030646660318688124,-0.044714711844692556
412,412,412,412,2020-09-23,43.79935073852539,45.77519989013672,46.94231796264648,-0.043164184020025864,-0.06695381396849742
413,413,413,413,2020-09-24,44.3691291809082,45.44435119628906,46.17954635620117,-0.023660190696454753,-0.039203875268251975
414,414,414,414,2020-09-25,44.88376998901367,45.49949645996094,46.565528869628906,-0.013532599673693024,-0.03611596220293578
415,415,415,415,2020-09-28,44.99404144287109,44.801063537597656,45.692481994628906,0.004307440271177576,-0.015285677670998976
416,416,416,416,2020-09-29,44.58049392700195,44.543739318847656,45.793575286865234,0.0008251352202652829,-0.026490208555767114
417,417,417,417,2020-09-30,44.929718017578125,44.76429748535156,46.17954635620117,0.003695367547780437,-0.02706454344489706
418,418,418,418,2020-10-01,45.288124084472656,43.79935073852539,45.77519989013672,0.03399076289589287,-0.010640604668752385
419,419,419,419,2020-10-02,45.04919052124024,44.3691291809082,45.44435119628906,0.015327353790496767,-0.008695485019513005
420,420,420,420,2020-10-05,45.49029541015625,44.88376998901367,45.49949645996094,0.01351324590806513,-0.0002022231127938312
421,421,421,421,2020-10-06,44.89295959472656,44.99404144287109,44.801063537597656,-0.0022465607645596464,0.0020512025803089973
422,422,422,422,2020-10-07,45.33407211303711,44.58049392700195,44.543739318847656,0.01690376484542999,0.0177428479574242
423,423,423,423,2020-10-08,45.122703552246094,44.929718017578125,44.76429748535156,0.004295275892727934,0.008006516063651326
424,424,424,424,2020-10-09,44.99404144287109,45.288124084472656,43.79935073852539,-0.006493592913078938,0.027276447805762993
425,425,425,425,2020-10-12,46.04169845581055,45.04919052124024,44.3691291809082,0.022031648584281305,0.037696689247217474
426,426,426,426,2020-10-13,46.53795623779297,45.49029541015625,44.88376998901367,0.02303042480139217,0.03685488650316571
427,427,427,427,2020-10-14,46.16117858886719,44.89295959472656,44.99404144287109,0.028249841525030517,0.02593981577489579
428,428,428,428,2020-10-15,46.38173675537109,45.33407211303711,44.58049392700195,0.023109872850638702,0.04040428155234377
429,429,429,429,2020-10-16,45.738224029541016,45.122703552246094,44.929718017578125,0.013641037190562644,0.017994905101486935
430,430,430,430,2020-10-19,45.25812530517578,44.99404144287109,45.288124084472656,0.0058693074424087666,-0.0006623983638828213
431,431,431,431,2020-10-20,45.01807403564453,46.04169845581055,45.04919052124024,-0.022232551241532894,-0.0006907224133370082
432,432,432,432,2020-10-21,45.48893737792969,46.53795623779297,45.49029541015625,-0.02254114586603584,-2.9853229448595364e-05
433,433,433,433,2020-10-22,45.54433059692383,46.16117858886719,44.89295959472656,-0.013362916866514474,0.0145094243747248
434,434,434,434,2020-10-23,45.8028450012207,46.38173675537109,45.33407211303711,-0.01248102797882722,0.010340409902175551
435,435,435,435,2020-10-26,45.65512466430664,45.738224029541016,45.122703552246094,-0.0018168472212805042,0.011799406288767189
436,436,436,436,2020-10-27,46.19061279296875,45.25812530517578,44.99404144287109,0.02060375858489949,0.026593995820912264
437,437,437,437,2020-10-28,44.88882064819336,45.01807403564453,46.04169845581055,-0.0028711443174763707,-0.025039862695849235
438,438,438,438,2020-10-29,44.96269226074219,45.48893737792969,46.53795623779297,-0.011568639487340993,-0.033849014963221014
439,439,439,439,2020-10-30,44.95345306396485,45.54433059692383,46.16117858886719,-0.01297367916521508,-0.02616322983559194
440,440,440,440,2020-11-02,45.66436004638672,45.8028450012207,46.38173675537109,-0.0030235011565393766,-0.015466792732837797
441,441,441,441,2020-11-03,46.16292190551758,45.65512466430664,45.738224029541016,0.011122458758894505,0.009285403729324182
442,442,442,442,2020-11-04,46.301414489746094,46.19061279296875,45.25812530517578,0.002398792526827176,0.023051975253844725
443,443,443,443,2020-11-05,45.75668716430664,44.88882064819336,45.01807403564453,0.019333689403760568,0.016407035273816595
444,444,444,444,2020-11-06,46.07059097290039,44.96269226074219,45.48893737792969,0.024640399772625,0.01278670438349061
445,445,445,445,2020-11-09,45.69205856323242,44.95345306396485,45.54433059692383,0.0164304508091202,0.003243608246567886
446,446,446,446,2020-11-10,47.0307731628418,45.66436004638672,45.8028450012207,0.029922966511893412,0.026808993231498324
447,447,447,447,2020-11-11,47.97250747680664,46.16292190551758,45.65512466430664,0.03919997904363104,0.050758437952787894
448,448,448,448,2020-11-12,47.75092315673828,46.301414489746094,46.19061279296875,0.031305926243639925,0.0337798151923856
449,449,449,449,2020-11-13,48.14793014526367,45.75668716430664,44.88882064819336,0.05225996743099803,0.07260403481332012
450,450,450,450,2020-11-16,48.48030090332031,46.07059097290039,44.96269226074219,0.05230473235816224,0.07823394164609265
451,451,451,451,2020-11-17,47.39085006713867,45.69205856323242,44.95345306396485,0.03717914135024847,0.05422046221244936
452,452,452,452,2020-11-18,46.172157287597656,47.0307731628418,45.66436004638672,-0.018256469487992977,0.011120209298785877
453,453,453,453,2020-11-19,46.153690338134766,47.97250747680664,46.16292190551758,-0.03791373922972907,-0.00019997796936921386
454,454,454,454,2020-11-20,46.2829475402832,47.75092315673828,46.301414489746094,-0.030742350501509197,-0.0003988420152256644
455,455,455,455,2020-11-23,46.19061279296875,48.14793014526367,45.75668716430664,-0.04065215984133985,0.009483327040350042
456,456,456,456,2020-11-24,43.587032318115234,48.48030090332031,46.07059097290039,-0.10093313147876826,-0.05390767954867415
457,457,457,457,2020-11-25,43.27312469482422,47.39085006713867,45.69205856323242,-0.08688861597715314,-0.05293991876204662
458,458,458,458,2020-11-27,43.57779312133789,46.172157287597656,47.0307731628418,-0.05618893113657131,-0.07341958911770663
459,459,459,459,2020-11-30,43.559326171875,46.153690338134766,47.97250747680664,-0.05621141337242441,-0.09199396773381696
460,460,460,460,2020-12-01,43.882469177246094,46.2829475402832,47.75092315673828,-0.051865287122169756,-0.08101317678810782
461,461,461,461,2020-12-02,43.365455627441406,46.19061279296875,48.14793014526367,-0.06116301548520253,-0.09932876664465962
462,462,462,462,2020-12-03,43.61472702026367,43.587032318115234,48.48030090332031,0.0006353885703047624,-0.1003618746665701
463,463,463,463,2020-12-04,43.743988037109375,43.27312469482422,47.39085006713867,0.010881195790824805,-0.07695287222876956
464,464,464,464,2020-12-07,43.53163146972656,43.57779312133789,46.172157287597656,-0.0010592930092351294,-0.05718870360385708
465,465,465,465,2020-12-08,43.83631134033203,43.559326171875,46.153690338134766,0.0063588028741332625,-0.05021004779520277
466,466,466,466,2020-12-09,43.4577751159668,43.882469177246094,46.2829475402832,-0.009677989166104406,-0.061041324601408875
467,467,467,467,2020-12-10,43.023834228515625,43.365455627441406,46.19061279296875,-0.007877731110695563,-0.06855892080598636
468,468,468,468,2020-12-11,43.57779312133789,43.61472702026367,43.587032318115234,-0.0008468217377268772,-0.00021197122827520953
469,469,469,469,2020-12-14,43.57779312133789,43.743988037109375,43.27312469482422,-0.0037992630125651683,0.007040592253559019
470,470,470,470,2020-12-15,43.69782638549805,43.53163146972656,43.57779312133789,0.003817796626507386,0.0027544594519950394
471,471,471,471,2020-12-16,43.59626770019531,43.83631134033203,43.559326171875,-0.005475908734042245,0.0008480739158946982
472,472,472,472,2020-12-17,44.10405349731445,43.4577751159668,43.882469177246094,0.01487140976782797,0.005049495259105807
473,473,473,473,2020-12-18,44.26100540161133,43.023834228515625,43.365455627441406,0.02875548391444216,0.020651224833510673
474,474,474,474,2020-12-21,43.984031677246094,43.57779312133789,43.61472702026367,0.00932214613936666,0.008467430205646886
475,475,475,475,2020-12-22,43.42083740234375,43.57779312133789,43.743988037109375,-0.003601736291627078,-0.0073873153607184605
476,476,476,476,2020-12-23,43.70705795288086,43.69782638549805,43.53163146972656,0.0002112591894474214,0.0040298623605754536
477,477,477,477,2020-12-24,43.55010223388672,43.59626770019531,43.83631134033203,-0.0010589316183226005,-0.006529041739467334
478,478,478,478,2020-12-28,43.59626770019531,44.10405349731445,43.4577751159668,-0.01151335890588967,0.0031868309838445352
479,479,479,479,2020-12-29,43.16232681274414,44.26100540161133,43.023834228515625,-0.02482272101363492,0.0032189735459868807
480,480,480,480,2020-12-30,42.87611770629883,43.984031677246094,43.57779312133789,-0.025189004479560073,-0.01610167392105699
481,481,481,481,2020-12-31,43.0330696105957,43.42083740234375,43.57779312133789,-0.008930454015774414,-0.01250002516707216
482,482,482,482,2021-01-04,42.75609588623047,43.70705795288086,43.69782638549805,-0.021757631631842855,-0.021550968942018356
