,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,YUM,YUM_6m,YUM_12m,YUM_6m_ret,YUM_12m_ret
301,301,301,301,2020-04-16,74.77696990966797,66.60012817382812,65.96540832519531,0.12277516515430831,0.133578519533049
302,302,302,302,2020-04-17,78.56668853759766,70.3525161743164,63.967864990234375,0.11675733591288373,0.22822120997147555
303,303,303,303,2020-04-20,76.60649871826172,75.0196533203125,63.14644241333008,0.021152395775195565,0.21315620944767977
304,304,304,304,2020-04-21,75.79438781738281,71.93000030517578,61.65296173095703,0.053724280492307486,0.2293713990276176
305,305,305,305,2020-04-22,81.01227569580078,74.57160949707031,59.08602523803711,0.08636887740747379,0.37109029367655744
306,306,306,306,2020-04-23,79.91080474853516,72.47138977050781,65.80672454833984,0.10265312976038454,0.21432581999784595
307,307,307,307,2020-04-24,80.17218780517578,74.77696990966797,66.60012817382812,0.07215079592052653,0.20378428695999218
308,308,308,308,2020-04-27,82.31906127929688,78.56668853759766,70.3525161743164,0.047760352530367145,0.1700940599669567
309,309,309,309,2020-04-28,82.39373016357422,76.60649871826172,75.0196533203125,0.07554491514612094,0.09829526686529078
310,310,310,310,2020-04-29,81.63765716552734,75.79438781738281,71.93000030517578,0.07709369409016364,0.1349597778279592
311,311,311,311,2020-04-30,80.67623901367188,81.01227569580078,74.57160949707031,-0.004147972381256304,0.08186264930813114
312,312,312,312,2020-05-01,78.23064422607422,79.91080474853516,72.47138977050781,-0.021025448658014367,0.07946935299300861
313,313,313,313,2020-05-04,77.55856323242188,80.17218780517578,74.77696990966797,-0.03260014032678271,0.03719852952204561
314,314,314,314,2020-05-05,77.73591613769531,82.31906127929688,78.56668853759766,-0.055675381501880894,-0.010574104819306207
315,315,315,315,2020-05-06,77.63326263427734,82.39373016357422,76.60649871826172,-0.05777706046134867,0.013403091554827329
316,316,316,316,2020-05-07,78.96804809570312,81.63765716552734,75.79438781738281,-0.032700706542954316,0.04187196928045456
317,317,317,317,2020-05-08,80.44287872314453,80.67623901367188,81.01227569580078,-0.0028925529174432807,-0.007028527069086743
318,318,318,318,2020-05-11,80.62022399902344,78.23064422607422,79.91080474853516,0.030545316309088744,0.008877638671274779
319,319,319,319,2020-05-12,78.40798950195312,77.55856323242188,80.17218780517578,0.010952062984789235,-0.02200511613216527
320,320,320,320,2020-05-13,75.08500671386719,77.73591613769531,82.31906127929688,-0.03410147529659924,-0.08787824415156498
321,321,321,321,2020-05-14,77.74525451660156,77.63326263427734,82.39373016357422,0.0014425760109013641,-0.056417832251849154
322,322,322,322,2020-05-15,79.24807739257812,78.96804809570312,81.63765716552734,0.003546108883628829,-0.029270557925298424
323,323,323,323,2020-05-18,80.98426818847656,80.44287872314453,80.67623901367188,0.006730110532161548,0.0038180904138638283
324,324,324,324,2020-05-19,81.07760620117188,80.62022399902344,78.23064422607422,0.0056732936161771885,0.036391902473286386
325,325,325,325,2020-05-20,82.2257080078125,78.40798950195312,77.55856323242188,0.04869042721423522,0.060175750824631224
326,326,326,326,2020-05-21,82.15103912353516,75.08500671386719,77.73591613769531,0.0941071023219735,0.05679643600030704
