,Unnamed: 0.1,Unnamed: 0,Date,XRAY,XRAY_6m,XRAY_12m
1016,1016,1016,2023-02-16,35.25601577758789,37.422584533691406,36.27036666870117
1017,1017,1017,2023-02-17,35.29541015625,36.053707122802734,36.91048812866211
1018,1018,1018,2023-02-21,34.862098693847656,35.34465026855469,39.05736541748047
1019,1019,1019,2023-02-22,34.60604476928711,36.32945251464844,37.855899810791016
1020,1020,1020,2023-02-23,34.68483352661133,36.42794036865234,37.5112190246582
1021,1021,1021,2023-02-24,33.80835723876953,36.03401184082031,38.05286407470703
1022,1022,1022,2023-02-27,34.02500915527344,35.25601577758789,37.422584533691406
1023,1023,1023,2023-02-28,37.49152374267578,35.29541015625,36.053707122802734
1024,1024,1024,2023-03-01,36.79231643676758,34.862098693847656,35.34465026855469
1025,1025,1025,2023-03-02,37.10744857788086,34.60604476928711,36.32945251464844
1026,1026,1026,2023-03-03,38.15134811401367,34.68483352661133,36.42794036865234
1027,1027,1027,2023-03-06,38.67329025268555,33.80835723876953,36.03401184082031
1028,1028,1028,2023-03-07,38.00362014770508,34.02500915527344,35.25601577758789
1029,1029,1029,2023-03-08,37.37334442138672,37.49152374267578,35.29541015625
1030,1030,1030,2023-03-09,36.52642059326172,36.79231643676758,34.862098693847656
1031,1031,1031,2023-03-10,36.36884307861328,37.10744857788086,34.60604476928711
1032,1032,1032,2023-03-13,36.97941970825195,38.15134811401367,34.68483352661133
1033,1033,1033,2023-03-14,37.55061340332031,38.67329025268555,33.80835723876953
1034,1034,1034,2023-03-15,36.64459228515625,38.00362014770508,34.02500915527344
1035,1035,1035,2023-03-16,36.87109375,37.37334442138672,37.49152374267578
1036,1036,1036,2023-03-17,36.319610595703125,36.52642059326172,36.79231643676758
1037,1037,1037,2023-03-20,36.42794036865234,36.36884307861328,37.10744857788086
1038,1038,1038,2023-03-21,37.136993408203125,36.97941970825195,38.15134811401367
1039,1039,1039,2023-03-22,35.82720184326172,37.55061340332031,38.67329025268555
1040,1040,1040,2023-03-23,36.2014274597168,36.64459228515625,38.00362014770508
1041,1041,1041,2023-03-24,36.68398666381836,36.87109375,37.37334442138672
1042,1042,1042,2023-03-27,36.9597282409668,36.319610595703125,36.52642059326172
1043,1043,1043,2023-03-28,37.176387786865234,36.42794036865234,36.36884307861328
1044,1044,1044,2023-03-29,37.14684677124024,37.136993408203125,36.97941970825195
1045,1045,1045,2023-03-30,38.11555099487305,35.82720184326172,37.55061340332031
1046,1046,1046,2023-03-31,38.827247619628906,36.2014274597168,36.64459228515625
1047,1047,1047,2023-04-03,38.659210205078125,36.68398666381836,36.87109375
1048,1048,1048,2023-04-04,38.52082443237305,36.9597282409668,36.319610595703125
1049,1049,1049,2023-04-05,38.77782440185547,37.176387786865234,36.42794036865234
1050,1050,1050,2023-04-06,39.084251403808594,37.14684677124024,37.136993408203125
1051,1051,1051,2023-04-10,39.32148742675781,38.11555099487305,35.82720184326172
1052,1052,1052,2023-04-11,40.30007553100586,38.827247619628906,36.2014274597168
1053,1053,1053,2023-04-12,40.04307174682617,38.659210205078125,36.68398666381836
1054,1054,1054,2023-04-13,40.70534896850586,38.52082443237305,36.9597282409668
1055,1055,1055,2023-04-14,40.67569351196289,38.77782440185547,37.176387786865234
1056,1056,1056,2023-04-17,40.44834518432617,39.084251403808594,37.14684677124024
1057,1057,1057,2023-04-18,40.09249496459961,39.32148742675781,38.11555099487305
1058,1058,1058,2023-04-19,40.12215042114258,40.30007553100586,38.827247619628906
1059,1059,1059,2023-04-20,40.37914657592773,40.04307174682617,38.659210205078125
1060,1060,1060,2023-04-21,40.61638641357422,40.70534896850586,38.52082443237305
1061,1061,1061,2023-04-24,40.96234893798828,40.67569351196289,38.77782440185547
1062,1062,1062,2023-04-25,40.49776840209961,40.44834518432617,39.084251403808594
1063,1063,1063,2023-04-26,40.458229064941406,40.09249496459961,39.32148742675781
1064,1064,1064,2023-04-27,40.883277893066406,40.12215042114258,40.30007553100586
1065,1065,1065,2023-04-28,41.44670486450195,40.37914657592773,40.04307174682617
1066,1066,1066,2023-05-01,41.90140151977539,40.61638641357422,40.70534896850586
1067,1067,1067,2023-05-02,41.61473846435547,40.96234893798828,40.67569351196289
1068,1068,1068,2023-05-03,40.0134162902832,40.49776840209961,40.44834518432617
1069,1069,1069,2023-05-04,40.37914657592773,40.458229064941406,40.09249496459961
1070,1070,1070,2023-05-05,40.8239631652832,40.883277893066406,40.12215042114258
1071,1071,1071,2023-05-08,40.8437385559082,41.44670486450195,40.37914657592773
1072,1072,1072,2023-05-09,40.44834518432617,41.90140151977539,40.61638641357422
1073,1073,1073,2023-05-10,40.55707550048828,41.61473846435547,40.96234893798828
