,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,A,A_6m,A_12m,A_6m_ret,A_12m_ret
28,28,28,28,2019-03-18,78.12478637695312,75.2398681640625,76.6485366821289,0.03834294614392442,0.019259985366014476
29,29,29,29,2019-03-19,78.34672546386719,76.51346588134766,78.38528442382812,0.02395996000707168,-0.0004919158008338531
30,30,30,30,2019-03-20,78.07653045654297,77.12132263183594,77.31429290771484,0.01238578115765776,0.009858947423058817
31,31,31,31,2019-03-21,79.11858367919922,77.31429290771484,76.93800354003906,0.023337092064439346,0.02834204214859004
32,32,32,32,2019-03-22,76.21434783935547,77.77742767333984,75.98278045654297,-0.02009683118538208,0.0030476297579677958
33,33,33,33,2019-03-25,76.7257308959961,78.25021362304688,75.96349334716797,-0.019482154188033785,0.01003426139638619
34,34,34,34,2019-03-26,77.81602478027344,78.12478637695312,75.2398681640625,-0.00395215924418546,0.034239249470686905
35,35,35,35,2019-03-27,76.22398376464844,78.34672546386719,76.51346588134766,-0.027094198087420307,-0.003783413982946904
36,36,36,36,2019-03-28,76.8993911743164,78.07653045654297,77.12132263183594,-0.015076736572993021,-0.002877692575100066
37,37,37,37,2019-03-29,77.55549621582031,79.11858367919922,77.31429290771484,-0.019756261938620234,0.003119776422108256
38,38,38,38,2019-04-01,78.85492706298828,76.21434783935547,77.77742767333984,0.03464674695109404,0.013853625941113279
39,39,39,39,2019-04-02,78.44888305664062,76.7257308959961,78.25021362304688,0.022458595578324525,0.002538899568387043
40,40,40,40,2019-04-03,79.22234344482422,77.81602478027344,78.12478637695312,0.01807235294429077,0.01404876888335238
41,41,41,41,2019-04-04,78.14916229248047,76.22398376464844,78.34672546386719,0.02525686054111631,-0.002521651928871438
42,42,42,42,2019-04-05,78.7679214477539,76.8993911743164,78.07653045654297,0.024298375382477255,0.008855298604691031
43,43,43,43,2019-04-08,78.98063659667969,77.55549621582031,79.11858367919922,0.01837574962957511,-0.0017435484320454941
44,44,44,44,2019-04-09,78.71957397460938,78.85492706298828,76.21434783935547,-0.001716482322921764,0.0328707940994839
45,45,45,45,2019-04-10,78.9709701538086,78.44888305664062,76.7257308959961,0.0066551246725976565,0.029263185004467118
46,46,46,46,2019-04-11,78.39086151123047,79.22234344482422,77.81602478027344,-0.010495548319305326,0.007387125371415282
47,47,47,47,2019-04-12,78.29417419433594,78.14916229248047,76.22398376464844,0.0018555784553742072,0.027159305082760987
48,48,48,48,2019-04-15,77.7334213256836,78.7679214477539,76.8993911743164,-0.013133520639572627,0.010845731528310809
49,49,49,49,2019-04-16,74.97793579101562,78.98063659667969,77.55549621582031,-0.050679520679279166,-0.03323504523305332
50,50,50,50,2019-04-17,72.92825317382812,78.71957397460938,78.85492706298828,-0.07356900588218651,-0.07515920830699652
51,51,51,51,2019-04-18,73.64369201660156,78.9709701538086,78.44888305664062,-0.067458689273176,-0.061252510587941456
52,52,52,52,2019-04-22,73.0635986328125,78.39086151123047,79.22234344482422,-0.06795770292248637,-0.07773999788709962
53,53,53,53,2019-04-23,73.05392456054688,78.29417419433594,78.14916229248047,-0.06693026253501455,-0.0651988784328128
54,54,54,54,2019-04-24,73.27630615234375,77.7334213256836,78.7679214477539,-0.05733846648362029,-0.0697189311901889
55,55,55,55,2019-04-25,74.17548370361328,74.97793579101562,78.98063659667969,-0.010702509730849408,-0.060839632346903816
56,56,56,56,2019-04-26,74.85224914550781,72.92825317382812,78.71957397460938,0.026382038345190484,-0.049127867871197495
57,57,57,57,2019-04-29,74.76524353027344,73.64369201660156,78.9709701538086,0.01522943083053252,-0.05325661588484765
58,58,58,58,2019-04-30,75.89641571044922,73.0635986328125,78.39086151123047,0.03877193473419349,-0.03182061981068918
59,59,59,59,2019-05-01,74.90058898925781,73.05392456054688,78.29417419433594,0.025278100250184732,-0.043344032170961055
60,60,60,60,2019-05-02,75.60638427734375,73.27630615234375,77.7334213256836,0.0317985205225233,-0.027363224364306493
61,61,61,61,2019-05-03,76.66022491455078,74.17548370361328,74.97793579101562,0.033498146380358085,0.02243712241190754
62,62,62,62,2019-05-06,76.71823120117188,74.85224914550781,72.92825317382812,0.024928870901884448,0.0519685836751107
63,63,63,63,2019-05-07,74.12713623046875,74.76524353027344,73.64369201660156,-0.008534812028617389,0.006564638472473794
64,64,64,64,2019-05-08,74.06910705566406,75.89641571044922,73.0635986328125,-0.024076349820740917,0.013762098249565202
65,65,65,65,2019-05-09,74.4461669921875,74.90058898925781,73.05392456054688,-0.006067001651155035,0.019057736323073726
66,66,66,66,2019-05-10,74.5428466796875,75.60638427734375,73.27630615234375,-0.014066769728795947,0.017284448327820723
67,67,67,67,2019-05-13,71.3909912109375,76.66022491455078,74.17548370361328,-0.06873491056785475,-0.03753925628313959
68,68,68,68,2019-05-14,73.48902130126953,76.71823120117188,74.85224914550781,-0.04209181897630898,-0.018212249595710328
69,69,69,69,2019-05-15,65.3966293334961,74.12713623046875,74.76524353027344,-0.1177774744977147,-0.12530707792028883
70,70,70,70,2019-05-16,67.00154876708984,74.06910705566406,75.89641571044922,-0.09541843515492687,-0.1171974573515302
71,71,71,71,2019-05-17,66.81786346435547,74.4461669921875,74.90058898925781,-0.10246737791930316,-0.10791270981943224
72,72,72,72,2019-05-20,66.64382934570312,74.5428466796875,75.60638427734375,-0.10596613472418959,-0.11854230323676973
73,73,73,73,2019-05-21,66.05406188964844,71.3909912109375,76.66022491455078,-0.07475634153222699,-0.1383528816504842
74,74,74,74,2019-05-22,65.71569061279297,73.48902130126953,76.71823120117188,-0.10577540088076087,-0.14341494083105033
75,75,75,75,2019-05-23,65.45463562011719,65.3966293334961,74.12713623046875,0.0008869919935059478,-0.11699495018110351
76,76,76,76,2019-05-24,66.0927505493164,67.00154876708984,74.06910705566406,-0.013563838963373764,-0.10768803382972203
77,77,77,77,2019-05-28,64.85518646240234,66.81786346435547,74.4461669921875,-0.029373537257744387,-0.12883108583403158
78,78,78,78,2019-05-29,65.06790161132812,66.64382934570312,74.5428466796875,-0.023647016533220988,-0.12710736831762615
79,79,79,79,2019-05-30,64.6714859008789,66.05406188964844,71.3909912109375,-0.020930976070469343,-0.09412259440696946
80,80,80,80,2019-05-31,64.82620239257812,65.71569061279297,73.48902130126953,-0.013535400935764996,-0.11787908935646363
81,81,81,81,2019-06-03,64.76817321777344,65.45463562011719,65.3966293334961,-0.010487605588820448,-0.009609916017502829
82,82,82,82,2019-06-04,65.69635009765625,66.0927505493164,67.00154876708984,-0.005997638899358226,-0.01948012685454048
83,83,83,83,2019-06-05,66.08304595947266,64.85518646240234,66.81786346435547,0.018932325447589715,-0.010997321177065311
84,84,84,84,2019-06-06,66.86620330810547,65.06790161132812,66.64382934570312,0.027637308907227265,0.0033367524733431964
85,85,85,85,2019-06-07,67.21427154541016,64.6714859008789,66.05406188964844,0.03931849731160564,0.01756454671478025
86,86,86,86,2019-06-10,67.95872497558594,64.82620239257812,65.71569061279297,0.048321858560180786,0.034132401894842346
87,87,87,87,2019-06-11,67.76537322998047,64.76817321777344,65.45463562011719,0.04627581516201462,0.03530288707547369
88,88,88,88,2019-06-12,67.95872497558594,65.69635009765625,66.0927505493164,0.03443684275559766,0.028232664108557515
89,89,89,89,2019-06-13,67.9684066772461,66.08304595947266,64.85518646240234,0.02853017276064551,0.04800264072401572
90,90,90,90,2019-06-14,67.64933776855469,66.86620330810547,65.06790161132812,0.011711962422042976,0.039672958452638074
91,91,91,91,2019-06-17,67.95872497558594,67.21427154541016,64.6714859008789,0.011075823825195119,0.050829805886095425
92,92,92,92,2019-06-18,69.5250015258789,67.95872497558594,64.82620239257812,0.023047468163295504,0.07248302322023337
93,93,93,93,2019-06-19,70.2404556274414,67.76537322998047,64.76817321777344,0.0365242937430752,0.08449030037126759
94,94,94,94,2019-06-20,70.88824462890625,67.95872497558594,65.69635009765625,0.04310733690740576,0.07902866024569644
95,95,95,95,2019-06-21,70.9075698852539,67.9684066772461,66.08304595947266,0.043243079420188346,0.0730069847073942
96,96,96,96,2019-06-24,70.71419525146484,67.64933776855469,66.86620330810547,0.04530506260675904,0.05754763621958059
97,97,97,97,2019-06-25,70.10511016845703,67.95872497558594,67.21427154541016,0.03158365895831894,0.04300929782589136
98,98,98,98,2019-06-26,69.74735260009766,69.5250015258789,67.95872497558594,0.0031981455496405964,0.026319322870673068
99,99,99,99,2019-06-27,70.7625503540039,70.2404556274414,67.76537322998047,0.007432963267375525,0.04422874074421013
100,100,100,100,2019-06-28,72.19344329833984,70.88824462890625,67.95872497558594,0.018412060790420126,0.06231309260547824
101,101,101,101,2019-07-01,73.42791748046875,70.9075698852539,67.9684066772461,0.03554412595571099,0.08032424283752326
102,102,102,102,2019-07-02,73.26319885253906,70.71419525146484,67.64933776855469,0.036046561684111245,0.08298471602472746
103,103,103,103,2019-07-03,74.416259765625,70.10511016845703,67.95872497558594,0.06149551133731368,0.09502142355317766
104,104,104,104,2019-07-05,73.39883422851562,69.74735260009766,69.5250015258789,0.05235297817472806,0.0557185561685285
105,105,105,105,2019-07-08,71.54812622070312,70.7625503540039,70.2404556274414,0.011101576508608213,0.01861705738638242
106,106,106,106,2019-07-09,71.17021942138672,72.19344329833984,70.88824462890625,-0.01417336298428995,0.0039777369852587174
107,107,107,107,2019-07-10,71.09270477294922,73.42791748046875,70.9075698852539,-0.03180279092268523,0.0026109326267267363
108,108,108,108,2019-07-11,69.5133056640625,73.26319885253906,70.71419525146484,-0.05118385829731764,-0.016982298718551392
109,109,109,109,2019-07-12,69.42609405517578,74.416259765625,70.10511016845703,-0.0670574646745995,-0.009685686416434192
110,110,110,110,2019-07-15,68.3602523803711,73.39883422851562,69.74735260009766,-0.06864661954245355,-0.0198874963424005
111,111,111,111,2019-07-16,67.77886199951172,71.54812622070312,70.7625503540039,-0.05268152249807956,-0.04216479394207373
112,112,112,112,2019-07-17,67.43004608154297,71.17021942138672,72.19344329833984,-0.052552505391318505,-0.0659810226409635
113,113,113,113,2019-07-18,67.95326232910156,71.09270477294922,73.42791748046875,-0.04415983966110426,-0.07455822443586801
114,114,114,114,2019-07-19,66.56765747070312,69.5133056640625,73.26319885253906,-0.042375314556249544,-0.09139024075801583
115,115,115,115,2019-07-22,66.94554901123047,69.42609405517578,74.416259765625,-0.03572928994066582,-0.10039083901722057
116,116,116,116,2019-07-23,67.7207260131836,68.3602523803711,73.39883422851562,-0.009355237070059919,-0.07735965121263566
117,117,117,117,2019-07-24,67.42035675048828,67.77886199951172,71.54812622070312,-0.005289337094889879,-0.05769220926180507
118,118,118,118,2019-07-25,67.68196105957031,67.43004608154297,71.17021942138672,0.003735945511926575,-0.04901289317604918
119,119,119,119,2019-07-26,67.34282684326172,67.95326232910156,71.09270477294922,-0.008983166737212223,-0.052746311195552176
120,120,120,120,2019-07-29,68.18583679199219,66.56765747070312,69.5133056640625,0.02430879172819367,-0.01909661552402042
121,121,121,121,2019-07-30,67.97266387939453,66.94554901123047,69.42609405517578,0.015342541563021062,-0.020934926493576755
122,122,122,122,2019-07-31,67.25564575195312,67.7207260131836,68.3602523803711,-0.006867620721312528,-0.01615860957141735
123,123,123,123,2019-08-01,67.06183624267578,67.42035675048828,67.77886199951172,-0.005317689272089199,-0.010578899315853096
124,124,124,124,2019-08-02,65.96690368652344,67.68196105957031,67.43004608154297,-0.0253399479890567,-0.02169867114209234
125,125,125,125,2019-08-05,63.81581115722656,67.34282684326172,67.95326232910156,-0.05237403672174579,-0.06088671875438567
126,126,126,126,2019-08-06,65.55994415283203,68.18583679199219,66.56765747070312,-0.03851082222794611,-0.015138182056573024
127,127,127,127,2019-08-07,65.86033630371094,67.97266387939453,66.94554901123047,-0.0310761334796521,-0.016210378786160717
128,128,128,128,2019-08-08,67.33313751220703,67.25564575195312,67.7207260131836,0.001152197103863939,-0.005723336470153995
129,129,129,129,2019-08-09,66.50952911376953,67.06183624267578,67.42035675048828,-0.008235788935268995,-0.013509682840889936
130,130,130,130,2019-08-12,64.56190490722656,65.96690368652344,67.68196105957031,-0.02129854064355463,-0.04609878472046092
131,131,131,131,2019-08-13,65.54057312011719,63.81581115722656,67.34282684326172,0.027027188585619255,-0.02676237110359536
132,132,132,132,2019-08-14,63.55419921875,65.55994415283203,68.18583679199219,-0.03059406105359519,-0.06792668083507525
133,133,133,133,2019-08-15,67.43004608154297,65.86033630371094,67.97266387939453,0.023833916829598456,-0.007982882630793164
134,134,134,134,2019-08-16,68.87378692626953,67.33313751220703,67.25564575195312,0.022880998435327538,0.024059558959322214
135,135,135,135,2019-08-19,69.52297973632812,66.50952911376953,67.06183624267578,0.045308554468997286,0.036699613842159584
136,136,136,136,2019-08-20,68.91254425048828,64.56190490722656,65.96690368652344,0.06738709691904932,0.044653309452913126
137,137,137,137,2019-08-21,69.95902252197266,65.54057312011719,63.81581115722656,0.06741548313527423,0.09626472269718112
138,138,138,138,2019-08-22,69.5133056640625,63.55419921875,65.55994415283203,0.0937641653669743,0.06030147771350247
139,139,139,139,2019-08-23,67.39130401611328,67.43004608154297,65.86033630371094,-0.0005745519643103325,0.023245671041556504
140,140,140,140,2019-08-26,67.47848510742188,68.87378692626953,67.33313751220703,-0.020258822421676204,0.002158633929519427
141,141,141,141,2019-08-27,67.32347106933594,69.52297973632812,66.50952911376953,-0.031637146096643365,0.012237975015190639
142,142,142,142,2019-08-28,67.76918029785156,68.91254425048828,64.56190490722656,-0.01659152139965603,0.04967752105880008
143,143,143,143,2019-08-29,68.5055923461914,69.95902252197266,65.54057312011719,-0.020775450018970187,0.045239446115922455
144,144,144,144,2019-08-30,68.90287017822266,69.5133056640625,63.55419921875,-0.008781563184318997,0.08415920624006024
145,145,145,145,2019-09-03,68.2245864868164,67.39130401611328,67.43004608154297,0.012364836722908557,0.011783180517370484
146,146,146,146,2019-09-04,68.66061401367188,67.47848510742188,68.87378692626953,0.01751860469849187,-0.003095124024846463
147,147,147,147,2019-09-05,71.2380599975586,67.32347106933594,69.52297973632812,0.058145975928529436,0.02466925709650325
148,148,148,148,2019-09-06,71.97447204589844,67.76918029785156,68.91254425048828,0.06205315940910383,0.04443208168719526
149,149,149,149,2019-09-09,71.87757873535156,68.5055923461914,69.95902252197266,0.04922206018042874,0.027423999710349367
150,150,150,150,2019-09-10,72.44924926757812,68.90287017822266,69.5133056640625,0.05146925055781404,0.042235706897671976
151,151,151,151,2019-09-11,74.60035705566406,68.2245864868164,67.39130401611328,0.0934526817554211,0.10697304562955323
152,152,152,152,2019-09-12,75.16236114501953,68.66061401367188,67.47848510742188,0.0946939846773438,0.1138714958607232
153,153,153,153,2019-09-13,75.48210906982422,71.2380599975586,67.32347106933594,0.059575584630056966,0.12118564106841379
154,154,154,154,2019-09-16,74.75537872314453,71.97447204589844,67.76918029785156,0.038637402931871456,0.1030881352642603
155,155,155,155,2019-09-17,74.02867126464844,71.87757873535156,68.5055923461914,0.02992717015715085,0.08062230730808495
156,156,156,156,2019-09-18,75.16236114501953,72.44924926757812,68.90287017822266,0.03744844708357187,0.09084514114733122
157,157,157,157,2019-09-19,75.6468276977539,74.60035705566406,68.2245864868164,0.014027689456084014,0.1087912964100084
158,158,158,158,2019-09-20,75.5499267578125,75.16236114501953,68.66061401367188,0.005156378896149727,0.10033864163767614
159,159,159,159,2019-09-23,75.63713836669922,75.48210906982422,71.2380599975586,0.0020538548642248244,0.06175179909856321
160,160,160,160,2019-09-24,73.61203002929688,74.75537872314453,71.97447204589844,-0.015294534164317919,0.022751927688391405
161,161,161,161,2019-09-25,73.96084594726562,74.02867126464844,71.87757873535156,-0.0009162033604566133,0.02898354742282727
162,162,162,162,2019-09-26,74.14495086669922,75.16236114501953,72.44924926757812,-0.013536167076461325,0.02340537157063327
163,163,163,163,2019-09-27,74.01896667480469,75.6468276977539,74.60035705566406,-0.021519223905241858,-0.007793399439436466
164,164,164,164,2019-09-30,74.41129302978516,75.5499267578125,75.16236114501953,-0.015071275074526769,-0.009992609383109308
165,165,165,165,2019-10-01,72.673095703125,75.63713836669922,75.48210906982422,-0.03918766266915241,-0.0372142935765184
166,166,166,166,2019-10-02,71.22624206542969,73.61203002929688,74.75537872314453,-0.032410299823516175,-0.04720913354990752
167,167,167,167,2019-10-03,71.7311782836914,73.96084594726562,74.02867126464844,-0.03014659493164773,-0.03103517788052168
168,168,168,168,2019-10-04,73.68299102783203,74.14495086669922,75.16236114501953,-0.006230496257226159,-0.01968232629538047
169,169,169,169,2019-10-07,72.92559051513672,74.01896667480469,75.6468276977539,-0.014771567461507762,-0.03597291869911401
170,170,170,170,2019-10-08,70.39115142822266,74.41129302978516,75.5499267578125,-0.05402596081690625,-0.0682829957747958
171,171,171,171,2019-10-09,71.34276580810547,72.673095703125,75.63713836669922,-0.018305672575914866,-0.05677597872323037
172,172,172,172,2019-10-10,71.8574447631836,71.22624206542969,73.61203002929688,0.00886194019858677,-0.023835577763783644
173,173,173,173,2019-10-11,73.11980438232422,71.7311782836914,73.96084594726562,0.019358752105547383,-0.01137144328420836
174,174,174,174,2019-10-14,73.00325012207031,73.68299102783203,74.14495086669922,-0.009225207829917759,-0.015398226464287568
175,175,175,175,2019-10-15,73.55675506591797,72.92559051513672,74.01896667480469,0.00865491175762556,-0.006244502316783196
176,176,176,176,2019-10-16,73.09066009521484,70.39115142822266,74.41129302978516,0.03835011378873188,-0.01774774877304841
177,177,177,177,2019-10-17,72.75080108642578,71.34276580810547,72.673095703125,0.019736202575991735,0.0010692455378289445
178,178,178,178,2019-10-18,72.41091918945312,71.8574447631836,71.22624206542969,0.00770239504192749,0.016632593404761753
179,179,179,179,2019-10-21,73.2945785522461,73.11980438232422,71.7311782836914,0.0023902439482472726,0.021795268193860684
180,180,180,180,2019-10-22,72.52743530273438,73.00325012207031,73.68299102783203,-0.006517721040368962,-0.015682801539111946
181,181,181,181,2019-10-23,72.80903625488281,73.55675506591797,72.92559051513672,-0.010165195709966879,-0.0015982628242100505
182,182,182,182,2019-10-24,72.8284912109375,73.09066009521484,70.39115142822266,-0.0035868999395520795,0.03462565582834909
183,183,183,183,2019-10-25,73.20718383789062,72.75080108642578,71.34276580810547,0.006273233347941831,0.026133245728094945
184,184,184,184,2019-10-28,73.94518280029297,72.41091918945312,71.8574447631836,0.021188290771805507,0.029053886399520668
185,185,185,185,2019-10-29,73.96459197998047,73.2945785522461,73.11980438232422,0.009141377724912747,0.011553471795945791
186,186,186,186,2019-10-30,73.91605377197266,72.52743530273438,73.00325012207031,0.019146112963213113,0.012503602899542443
187,187,187,187,2019-10-31,73.55675506591797,72.80903625488281,73.55675506591797,0.010269588082688186,0.0
188,188,188,188,2019-11-01,74.74142456054688,72.8284912109375,73.09066009521484,0.026266277356602474,0.022585162908387968
189,189,189,189,2019-11-04,74.51809692382812,73.20718383789062,72.75080108642578,0.017906891335150554,0.02429245879097408
190,190,190,190,2019-11-05,73.36255645751953,73.94518280029297,72.41091918945312,-0.007879165629314344,0.013142179090098072
191,191,191,191,2019-11-06,73.59559631347656,73.96459197998047,73.2945785522461,-0.004988815007642811,0.00410695807488537
192,192,192,192,2019-11-07,73.71214294433594,73.91605377197266,72.52743530273438,-0.0027586811961820557,0.016334613745219384
193,193,193,193,2019-11-08,74.42098999023438,73.55675506591797,72.80903625488281,0.011749225799070784,0.022139473591005876
194,194,194,194,2019-11-11,74.62491607666016,74.74142456054688,72.8284912109375,-0.0015588207553139943,0.024666512182980105
195,195,195,195,2019-11-12,74.81912231445312,74.51809692382812,73.20718383789062,0.004039627997111994,0.022018856511841323
196,196,196,196,2019-11-13,74.92594146728516,73.36255645751953,73.94518280029297,0.0213103943654267,0.013263320609281148
197,197,197,197,2019-11-14,74.53750610351562,73.59559631347656,73.96459197998047,0.012798453130633547,0.0077457890079379865
198,198,198,198,2019-11-15,75.99407958984375,73.71214294433594,73.91605377197266,0.03095740476885922,0.028113321962258686
199,199,199,199,2019-11-18,75.68334197998047,74.42098999023438,73.55675506591797,0.016962311169358868,0.028910830992432413
200,200,200,200,2019-11-19,76.99427032470703,74.62491607666016,74.74142456054688,0.03175017638362099,0.03014186279437525
201,201,201,201,2019-11-20,76.24655151367188,74.81912231445312,74.51809692382812,0.01907840074920264,0.023195098388121282
202,202,202,202,2019-11-21,76.03294372558594,74.92594146728516,73.36255645751953,0.01477461926566681,0.03639986659424399
203,203,203,203,2019-11-22,76.8292007446289,74.53750610351562,73.59559631347656,0.030745523440650624,0.04393747171201623
204,204,204,204,2019-11-25,77.93617248535156,75.99407958984375,73.71214294433594,0.025555844691977248,0.05730439208917604
205,205,205,205,2019-11-26,78.60618591308594,75.68334197998047,74.42098999023438,0.038619382503994215,0.056236767656554276
206,206,206,206,2019-11-27,78.73243713378906,76.99427032470703,74.62491607666016,0.02257527478020993,0.055042220120011365
207,207,207,207,2019-11-29,78.43140411376953,76.24655151367188,74.81912231445312,0.028655100548460766,0.04828019478943557
208,208,208,208,2019-12-02,78.0235595703125,76.03294372558594,74.92594146728516,0.026180965081543883,0.04134239813829832
209,209,209,209,2019-12-03,77.78079986572266,76.8292007446289,74.53750610351562,0.012385904211821064,0.043512238760750055
210,210,210,210,2019-12-04,78.5867691040039,77.93617248535156,75.99407958984375,0.008347813318323016,0.03411699343098107
211,211,211,211,2019-12-05,79.1694107055664,78.60618591308594,75.68334197998047,0.007165145922525928,0.046061241937599195
212,212,212,212,2019-12-06,79.82971954345703,78.73243713378906,76.99427032470703,0.01393685308894188,0.03682675615720621
213,213,213,213,2019-12-09,79.25682830810547,78.43140411376953,76.24655151367188,0.01052415424233133,0.039480825488793725
214,214,214,214,2019-12-10,80.52888488769531,78.0235595703125,76.03294372558594,0.03210985670456479,0.059131488823264355
215,215,215,215,2019-12-11,81.00468444824219,77.78079986572266,76.8292007446289,0.0414483341401104,0.0543476134483305
216,216,216,216,2019-12-12,82.35445404052734,78.5867691040039,77.93617248535156,0.04794299319694861,0.056691025672401585
217,217,217,217,2019-12-13,81.2862777709961,79.1694107055664,78.60618591308594,0.02673844666221381,0.03409517745681634
218,218,218,218,2019-12-16,82.0048599243164,79.82971954345703,78.73243713378906,0.02724725068932865,0.04156384470820518
219,219,219,219,2019-12-17,81.51934051513672,79.25682830810547,78.43140411376953,0.028546590310627673,0.03937117327248085
220,220,220,220,2019-12-18,81.0143814086914,80.52888488769531,78.0235595703125,0.0060288494205920085,0.038332291616145264
221,221,221,221,2019-12-19,82.06312561035156,81.00468444824219,77.78079986572266,0.01306641917463014,0.055056334622705316
222,222,222,222,2019-12-20,82.72345733642578,82.35445404052734,78.5867691040039,0.004480671995188645,0.05263848201912036
223,223,223,223,2019-12-23,82.79141235351562,81.2862777709961,79.1694107055664,0.018516465802012494,0.04575001399744605
224,224,224,224,2019-12-24,82.83026123046875,82.0048599243164,79.82971954345703,0.010065273044964851,0.03758677475220629
225,225,225,225,2019-12-26,82.97590637207031,81.51934051513672,79.25682830810547,0.017867733567632715,0.04692438674819521
226,226,226,226,2019-12-27,82.94677734375,81.0143814086914,80.52888488769531,0.023852504968349786,0.0300251575496997
227,227,227,227,2019-12-30,82.61592102050781,82.06312561035156,81.00468444824219,0.006736221732291936,0.019890659203729344
228,228,228,228,2019-12-31,83.014892578125,82.72345733642578,82.35445404052734,0.003523006062403633,0.008019463492194845
229,229,229,229,2020-01-02,83.63768005371094,82.79141235351562,81.2862777709961,0.010221684545998366,0.028927419820345746
230,230,230,230,2020-01-03,82.2947998046875,82.83026123046875,82.0048599243164,-0.006464562803820795,0.003535642651407267
231,231,231,231,2020-01-06,82.5380859375,82.97590637207031,81.51934051513672,-0.005276476675133757,0.012496978213091925
232,232,232,232,2020-01-07,82.79107666015625,82.94677734375,81.0143814086914,-0.0018771155261221306,0.02193061553481468
233,233,233,233,2020-01-08,83.60850524902344,82.61592102050781,82.06312561035156,0.012014442449527873,0.01883159613014951
234,234,234,234,2020-01-09,84.92217254638672,83.014892578125,82.72345733642578,0.022975154325072245,0.026579101995447774
235,235,235,235,2020-01-10,85.23355865478516,83.63768005371094,82.79141235351562,0.019080856858408435,0.02949757990408086
236,236,236,236,2020-01-13,85.1070556640625,82.2947998046875,82.83026123046875,0.03417294733141585,0.02748747136337948
237,237,237,237,2020-01-14,85.62279510498047,82.5380859375,82.97590637207031,0.03737316091648024,0.03189948562949474
238,238,238,238,2020-01-15,86.23584747314453,82.79107666015625,82.94677734375,0.04160799631980261,0.03965277777777776
239,239,239,239,2020-01-16,87.05326080322266,83.60850524902344,82.61592102050781,0.041201018292806424,0.05371046800547519
240,240,240,240,2020-01-17,87.69550323486328,84.92217254638672,83.014892578125,0.03265732146644851,0.056382782792055997
241,241,241,241,2020-01-21,87.19920349121094,85.23355865478516,83.63768005371094,0.023061865155567185,0.042582762161896826
242,242,242,242,2020-01-22,87.70521545410156,85.1070556640625,82.2947998046875,0.030528136236960268,0.0657443199601282
243,243,243,243,2020-01-23,86.67374420166016,85.62279510498047,82.5380859375,0.012274174130745719,0.050106059732131225
244,244,244,244,2020-01-24,85.88552856445312,86.23584747314453,82.79107666015625,-0.004062335084032198,0.03737663561254423
