,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ADM,ADM_6m,ADM_12m,ADM_6m_ret,ADM_12m_ret
39,39,39,39,2019-04-02,37.29175567626953,37.37117767333984,38.10359573364258,-0.002125220611577494,-0.021306127197236013
40,40,40,40,2019-04-03,37.25646209716797,37.3182258605957,37.48589324951172,-0.0016550562628152576,-0.006120466459652474
41,41,41,41,2019-04-04,37.70650100708008,37.49472427368164,37.95358657836914,0.005648174176522414,-0.006510203476524201
42,42,42,42,2019-04-05,37.88298797607422,37.69768142700195,37.32705307006836,0.0049155953909552075,0.014893618978232492
43,43,43,43,2019-04-08,38.02417755126953,38.059478759765625,37.838863372802734,-0.0009275273767913594,0.004897456264502775
44,44,44,44,2019-04-09,37.75061798095703,37.662384033203125,37.60942840576172,0.0023427605558936637,0.0037541005322399013
45,45,45,45,2019-04-10,38.156551361083984,37.29175567626953,37.37117767333984,0.023189996532256618,0.021015492062066432
46,46,46,46,2019-04-11,38.200660705566406,37.25646209716797,37.3182258605957,0.02534321712930998,0.023646216416264965
47,47,47,47,2019-04-12,38.28008270263672,37.70650100708008,37.49472427368164,0.015211745461318094,0.020945838225735036
48,48,48,48,2019-04-15,38.24479293823242,37.88298797607422,37.69768142700195,0.009550592006805525,0.014513134243810066
49,49,49,49,2019-04-16,37.92710876464844,38.02417755126953,38.059478759765625,-0.002552817519595574,-0.0034779770882495953
50,50,50,50,2019-04-17,37.98006057739258,37.75061798095703,37.662384033203125,0.006077850077879088,0.008434849581199888
51,51,51,51,2019-04-18,37.73297119140625,38.156551361083984,37.29175567626953,-0.011101112510648603,0.011831449260981897
52,52,52,52,2019-04-22,37.64472961425781,38.200660705566406,37.25646209716797,-0.014552918222893063,0.010421481140029165
53,53,53,53,2019-04-23,37.68002700805664,38.28008270263672,37.70650100708008,-0.015675402251383974,-0.0007021070191176593
54,54,54,54,2019-04-24,37.75061798095703,38.24479293823242,37.88298797607422,-0.012921365741828228,-0.0034941804273936894
55,55,55,55,2019-04-25,36.81523895263672,37.92710876464844,38.02417755126953,-0.029315965498748597,-0.03179394470801511
56,56,56,56,2019-04-26,36.100467681884766,37.98006057739258,37.75061798095703,-0.04948893885194672,-0.04371187512492303
57,57,57,57,2019-04-29,38.18301773071289,37.73297119140625,38.156551361083984,0.011927142896426268,0.0006936258305538789
58,58,58,58,2019-04-30,39.35665512084961,37.64472961425781,38.200660705566406,0.0454758348415234,0.030261110513063905
59,59,59,59,2019-05-01,38.88896942138672,37.68002700805664,38.28008270263672,0.03208443595519683,0.01590609726420622
60,60,60,60,2019-05-02,38.42127227783203,37.75061798095703,38.24479293823242,0.017765385912710263,0.0046144671219592315
61,61,61,61,2019-05-03,38.53598785400391,36.81523895263672,37.92710876464844,0.04674012583704701,0.01605392842185238
62,62,62,62,2019-05-06,38.02417755126953,36.100467681884766,37.98006057739258,0.05328767168160775,0.0011615825042472494
63,63,63,63,2019-05-07,37.6888542175293,38.18301773071289,37.73297119140625,-0.01294197113147788,-0.0011691889740981232
64,64,64,64,2019-05-08,37.43293762207031,39.35665512084961,37.64472961425781,-0.04887909028021509,-0.0056260728754785605
65,65,65,65,2019-05-09,37.55648040771485,38.88896942138672,37.68002700805664,-0.034263932253732476,-0.0032788352385038078
66,66,66,66,2019-05-10,37.44178009033203,38.42127227783203,37.75061798095703,-0.02549348653571626,-0.008181002249573521
67,67,67,67,2019-05-13,35.906333923339844,38.53598785400391,36.81523895263672,-0.06823891321085851,-0.024688282764270375
68,68,68,68,2019-05-14,36.36027145385742,38.02417755126953,36.100467681884766,-0.04375916073841701,0.007196687152699388
69,69,69,69,2019-05-15,36.47598648071289,37.6888542175293,38.18301773071289,-0.032181072149768175,-0.04470655677450375
70,70,70,70,2019-05-16,36.72521209716797,37.43293762207031,39.35665512084961,-0.01890649171186265,-0.06686144987681142
71,71,71,71,2019-05-17,36.208961486816406,37.55648040771485,38.88896942138672,-0.03587979774115457,-0.06891434703580657
72,72,72,72,2019-05-20,35.4434814453125,37.44178009033203,38.42127227783203,-0.053370823721480054,-0.07750370188125266
73,73,73,73,2019-05-21,35.76390838623047,35.906333923339844,38.53598785400391,-0.003966585322061955,-0.07193482306138477
74,74,74,74,2019-05-22,35.53248977661133,36.36027145385742,38.02417755126953,-0.02276610278601965,-0.06552903797323584
75,75,75,75,2019-05-23,34.90052032470703,36.47598648071289,37.6888542175293,-0.04319187246214451,-0.0739829838479249
76,76,76,76,2019-05-24,34.85602569580078,36.72521209716797,37.43293762207031,-0.05089654476117589,-0.06884076137134887
77,77,77,77,2019-05-28,34.33977127075195,36.208961486816406,37.55648040771485,-0.051622309486700435,-0.08564990920454096
78,78,78,78,2019-05-29,34.30416488647461,35.4434814453125,37.44178009033203,-0.03214460071017,-0.08379984061355017
79,79,79,79,2019-05-30,34.23295593261719,35.76390838623047,35.906333923339844,-0.042807190899826764,-0.046603977846786715
80,80,80,80,2019-05-31,34.10834503173828,35.53248977661133,36.36027145385742,-0.04008007189550977,-0.0619337076450851
81,81,81,81,2019-06-03,34.69580841064453,34.90052032470703,36.47598648071289,-0.005865583439957467,-0.04880411037024723
82,82,82,82,2019-06-04,35.27436828613281,34.85602569580078,36.72521209716797,0.012002016351004396,-0.03950538957260474
83,83,83,83,2019-06-05,34.95392990112305,34.33977127075195,36.208961486816406,0.01788476182700105,-0.03466080036982866
84,84,84,84,2019-06-06,35.34557342529297,34.30416488647461,35.4434814453125,0.03035807874247265,-0.002762370287202165
85,85,85,85,2019-06-07,35.2298583984375,34.23295593261719,35.76390838623047,0.029121133091240425,-0.014932651712042277
86,86,86,86,2019-06-10,35.6571044921875,34.10834503173828,35.53248977661133,0.04540705387517563,0.0035070639957854866
87,87,87,87,2019-06-11,35.75502014160156,34.69580841064453,34.90052032470703,0.030528521440418954,0.02448387041065425
88,88,88,88,2019-06-12,36.24456405639648,35.27436828613281,34.85602569580078,0.02750427059086613,0.03983639364722458
89,89,89,89,2019-06-13,36.502689361572266,34.95392990112305,34.33977127075195,0.04430859319196201,0.06298580365509077
90,90,90,90,2019-06-14,36.3068733215332,35.34557342529297,34.30416488647461,0.027197179252786974,0.058380912104588845
91,91,91,91,2019-06-17,36.26237487792969,35.2298583984375,34.23295593261719,0.029307994026396056,0.05928260911231642
92,92,92,92,2019-06-18,36.67181396484375,35.6571044921875,34.10834503173828,0.028457427688178383,0.07515664951554024
93,93,93,93,2019-06-19,36.23567199707031,35.75502014160156,34.69580841064453,0.013442919443625412,0.044381833338500876
94,94,94,94,2019-06-20,36.76081848144531,36.24456405639648,35.27436828613281,0.014243637314703017,0.04213966876047093
95,95,95,95,2019-06-21,36.56500244140625,36.502689361572266,34.95392990112305,0.001707081886946682,0.04609131347578299
96,96,96,96,2019-06-24,36.25346374511719,36.3068733215332,35.34557342529297,-0.0014710596515161711,0.025686110928236916
97,97,97,97,2019-06-25,35.977535247802734,36.26237487792969,35.2298583984375,-0.007854963473457266,0.021222817330381227
98,98,98,98,2019-06-26,36.04875183105469,36.67181396484375,35.6571044921875,-0.016990218547311975,0.010983711225150072
99,99,99,99,2019-06-27,36.11105346679688,36.23567199707031,35.75502014160156,-0.003439111886306523,0.009957575853273504
100,100,100,100,2019-06-28,36.31577301025391,36.76081848144531,36.24456405639648,-0.012106516926875033,0.0019646795515773086
101,101,101,101,2019-07-01,36.849830627441406,36.56500244140625,36.502689361572266,0.00778963946444633,0.009510018903828854
102,102,102,102,2019-07-02,36.92993927001953,36.25346374511719,36.3068733215332,0.018659610834935947,0.017161101782807497
103,103,103,103,2019-07-03,37.26816940307617,35.977535247802734,36.26237487792969,0.03587333446785412,0.027736587262480628
104,104,104,104,2019-07-05,37.33048248291016,36.04875183105469,36.67181396484375,0.03555547936478942,0.017961165452515138
105,105,105,105,2019-07-08,37.24147033691406,36.11105346679688,36.23567199707031,0.031303901758406694,0.027757132251474914
106,106,106,106,2019-07-09,37.17916488647461,36.31577301025391,36.76081848144531,0.023774569688408187,0.01138022553117124
107,107,107,107,2019-07-10,37.20587158203125,36.849830627441406,36.56500244140625,0.009661942769547016,0.017526845284694392
108,108,108,108,2019-07-11,37.14355850219727,36.92993927001953,36.25346374511719,0.005784445801977345,0.0245519921444739
109,109,109,109,2019-07-12,37.31267929077149,37.26816940307617,35.977535247802734,0.001194313764486754,0.037110492249473825
110,110,110,110,2019-07-15,37.152462005615234,37.33048248291016,36.04875183105469,-0.004768769794937011,0.030617153673812902
111,111,111,111,2019-07-16,36.33357238769531,37.24147033691406,36.11105346679688,-0.024378681641869404,0.006162072261420848
112,112,112,112,2019-07-17,35.87962341308594,37.17916488647461,36.31577301025391,-0.034953487453437404,-0.012009921888343822
113,113,113,113,2019-07-18,35.746116638183594,37.20587158203125,36.849830627441406,-0.03923453158809087,-0.029951670617337833
114,114,114,114,2019-07-19,35.82622528076172,37.14355850219727,36.92993927001953,-0.03546599395848482,-0.02988669927637355
115,115,115,115,2019-07-22,35.94192886352539,37.31267929077149,37.26816940307617,-0.03673685335121801,-0.035586414916352505
116,116,116,116,2019-07-23,36.08434677124024,37.152462005615234,37.33048248291016,-0.02874951421021732,-0.033381184190169555
117,117,117,117,2019-07-24,36.11105346679688,36.33357238769531,37.24147033691406,-0.006124333674763838,-0.030353712135707478
118,118,118,118,2019-07-25,36.208961486816406,35.87962341308594,37.17916488647461,0.009178972419491727,-0.026095352131245808
119,119,119,119,2019-07-26,36.12885284423828,35.746116638183594,37.20587158203125,0.010707070922659323,-0.02894754757776241
120,120,120,120,2019-07-29,36.404781341552734,35.82622528076172,37.14355850219727,0.01614895390895943,-0.019889778751296383
121,121,121,121,2019-07-30,36.44928359985352,35.94192886352539,37.31267929077149,0.014115957389337686,-0.023139471818404367
122,122,122,122,2019-07-31,36.56500244140625,36.08434677124024,37.152462005615234,0.01332033729786386,-0.01581213013878313
123,123,123,123,2019-08-01,36.62730026245117,36.11105346679688,36.33357238769531,0.014296087931330081,0.008084200243831052
124,124,124,124,2019-08-02,35.666015625,36.208961486816406,35.87962341308594,-0.014994792435957915,-0.005953456802671786
125,125,125,125,2019-08-05,33.62769317626953,36.12885284423828,35.746116638183594,-0.06922887030905622,-0.05926303781069153
126,126,126,126,2019-08-06,33.30725860595703,36.404781341552734,35.82622528076172,-0.08508560198547777,-0.07031069154129799
127,127,127,127,2019-08-07,33.18263244628906,36.44928359985352,35.94192886352539,-0.08962182053908974,-0.07677096094963676
128,128,128,128,2019-08-08,34.09054183959961,36.56500244140625,36.08434677124024,-0.06767292319402551,-0.05525401205903846
129,129,129,129,2019-08-09,34.143951416015625,36.62730026245117,36.11105346679688,-0.06780048839639363,-0.054473682208965535
130,130,130,130,2019-08-12,33.28946304321289,35.666015625,36.208961486816406,-0.06663353167269048,-0.08062916813194154
131,131,131,131,2019-08-13,33.609893798828125,33.62769317626953,36.12885284423828,-0.0005293071204172106,-0.06972153409548043
132,132,132,132,2019-08-14,32.728694915771484,33.30725860595703,36.404781341552734,-0.01737049863605622,-0.1009781212882972
133,133,133,133,2019-08-15,32.71979904174805,33.18263244628906,36.44928359985352,-0.013948061694326941,-0.10231983155137958
134,134,134,134,2019-08-16,33.681095123291016,34.09054183959961,36.56500244140625,-0.012010566398008349,-0.07887069945466474
135,135,135,135,2019-08-19,33.85021209716797,34.143951416015625,36.62730026245117,-0.00860296792449966,-0.07582017089395365
136,136,136,136,2019-08-20,33.36066818237305,33.28946304321289,35.666015625,0.0021389692909052904,-0.06463708945977764
137,137,137,137,2019-08-21,33.86381149291992,33.609893798828125,33.62769317626953,0.007554849640752259,0.007021543684626375
138,138,138,138,2019-08-22,34.0794563293457,32.728694915771484,33.30725860595703,0.04127147193160163,0.02318406724864963
139,139,139,139,2019-08-23,33.630218505859375,32.71979904174805,33.18263244628906,0.02782472664180191,0.01348856394364728
140,140,140,140,2019-08-26,33.97163391113281,33.681095123291016,34.09054183959961,0.008626168085635877,-0.003488003476925461
141,141,141,141,2019-08-27,33.62122344970703,33.85021209716797,34.143951416015625,-0.006764762560530491,-0.015309533449704982
142,142,142,142,2019-08-28,33.75600051879883,33.36066818237305,33.28946304321289,0.011850252347003876,0.014014568963768737
143,143,143,143,2019-08-29,33.899757385253906,33.86381149291992,33.609893798828125,0.0010614839484770489,0.008624352940856062
144,144,144,144,2019-08-30,34.1872673034668,34.0794563293457,32.728694915771484,0.0031635180174003352,0.044565552994062285
145,145,145,145,2019-09-03,34.13336181640625,33.630218505859375,32.71979904174805,0.014961047917640302,0.04320206162802531
146,146,146,146,2019-09-04,34.35797882080078,33.97163391113281,33.681095123291016,0.01137257367951805,0.02009684349727947
147,147,147,147,2019-09-05,34.70840072631836,33.62122344970703,33.85021209716797,0.03233604149586067,0.02535253329246312
148,148,148,148,2019-09-06,34.7802734375,33.75600051879883,33.36066818237305,0.030343432366365608,0.04255326204398502
149,149,149,149,2019-09-09,35.64280700683594,33.899757385253906,33.86381149291992,0.0514177609524793,0.052533824028873966
150,150,150,150,2019-09-10,36.19987869262695,34.1872673034668,34.0794563293457,0.05887020367246687,0.06221995863987306
151,151,151,151,2019-09-11,36.88270950317383,34.13336181640625,33.630218505859375,0.08054722829692396,0.09671334715674762
152,152,152,152,2019-09-12,37.24211502075195,34.35797882080078,33.97163391113281,0.08394370969822806,0.09627093940122133
153,153,153,153,2019-09-13,37.403839111328125,34.70840072631836,33.62122344970703,0.07765953857291663,0.11250678213062026
154,154,154,154,2019-09-16,37.700340270996094,34.7802734375,33.75600051879883,0.08395755826196827,0.11684855111910109
155,155,155,155,2019-09-17,37.54759216308594,35.64280700683594,33.899757385253906,0.05344094127840937,0.10760651577461755
156,156,156,156,2019-09-18,37.43977737426758,36.19987869262695,34.1872673034668,0.03425145957445319,0.09513805364814742
157,157,157,157,2019-09-19,36.74794387817383,36.88270950317383,34.13336181640625,-0.0036538970920344527,0.07659901992164375
158,158,158,158,2019-09-20,36.74794387817383,37.24211502075195,34.35797882080078,-0.013269148175466539,0.0695607000003775
159,159,159,159,2019-09-23,36.29871368408203,37.403839111328125,34.70840072631836,-0.02954577534024827,0.045819251952965434
160,160,160,160,2019-09-24,35.87641525268555,37.700340270996094,34.7802734375,-0.04837953729859945,0.031516193141934545
161,161,161,161,2019-09-25,36.37058639526367,37.54759216308594,35.64280700683594,-0.031347037187098525,0.020418688917743122
162,162,162,162,2019-09-26,36.71200942993164,37.43977737426758,36.19987869262695,-0.01943836196088422,0.014147305344672123
163,163,163,163,2019-09-27,36.78388595581055,36.74794387817383,36.88270950317383,0.0009780704399646734,-0.002679400420806277
164,164,164,164,2019-09-30,36.900691986083984,36.74794387817383,37.24211502075195,0.0041566436592084255,-0.009167659636884817
165,165,165,165,2019-10-01,36.23581314086914,36.29871368408203,37.403839111328125,-0.0017328587387512862,-0.031227435424007965
166,166,166,166,2019-10-02,35.68773651123047,35.87641525268555,37.700340270996094,-0.005259130270573897,-0.0533842332800899
167,167,167,167,2019-10-03,35.517032623291016,36.37058639526367,37.54759216308594,-0.023468243340827977,-0.05407962063120575
168,168,168,168,2019-10-04,36.25377655029297,36.71200942993164,37.43977737426758,-0.012481825069075914,-0.03167756079633499
169,169,169,169,2019-10-07,35.74165344238281,36.78388595581055,36.74794387817383,-0.028333942604101048,-0.027383584755845236
170,170,170,170,2019-10-08,34.50174331665039,36.900691986083984,36.74794387817383,-0.06501093991240836,-0.06112452356436604
171,171,171,171,2019-10-09,34.977935791015625,36.23581314086914,36.29871368408203,-0.034713650414396224,-0.03638635530067291
172,172,172,172,2019-10-10,35.73265838623047,35.68773651123047,35.87641525268555,0.001258748225342332,-0.004007001966126356
173,173,173,173,2019-10-11,36.35261154174805,35.517032623291016,36.37058639526367,0.02352614666094266,-0.0004942140145962615
174,174,174,174,2019-10-14,36.1190071105957,36.25377655029297,36.71200942993164,-0.003717390366498985,-0.016152815619306815
175,175,175,175,2019-10-15,36.23581314086914,35.74165344238281,36.78388595581055,0.01382587683815295,-0.014899807366731688
176,176,176,176,2019-10-16,35.669769287109375,34.50174331665039,36.900691986083984,0.033854114551229,-0.033357713168057024
177,177,177,177,2019-10-17,35.80453872680664,34.977935791015625,36.23581314086914,0.023632124569321622,-0.011901883155923443
178,178,178,178,2019-10-18,35.61585235595703,35.73265838623047,35.68773651123047,-0.0032688872182666806,-0.002014253698909063
179,179,179,179,2019-10-21,36.29871368408203,36.35261154174805,35.517032623291016,-0.001482640596649265,0.02200862524417113
180,180,180,180,2019-10-22,36.44246673583984,36.1190071105957,36.25377655029297,0.00895538529765516,0.005204704268122473
181,181,181,181,2019-10-23,36.59519577026367,36.23581314086914,35.74165344238281,0.009917885049175235,0.023880885344512937
182,182,182,182,2019-10-24,36.42448806762695,35.669769287109375,34.50174331665039,0.02115849907642442,0.05572891587911899
183,183,183,183,2019-10-25,36.84678268432617,35.80453872680664,34.977935791015625,0.029109269231814228,0.0534293076777439
184,184,184,184,2019-10-28,37.10733795166016,35.61585235595703,35.73265838623047,0.04187701534689414,0.03847123688842102
185,185,185,185,2019-10-29,37.29602813720703,36.29871368408203,36.35261154174805,0.027475200961800228,0.02595182451680378
186,186,186,186,2019-10-30,36.41551208496094,36.44246673583984,36.1190071105957,-0.000739649461006131,0.008209111990740592
187,187,187,187,2019-10-31,37.77222442626953,36.59519577026367,36.23581314086914,0.0321634747739834,0.04240035346874893
188,188,188,188,2019-11-01,38.12261962890625,36.42448806762695,35.669769287109375,0.046620602000678524,0.06876552304147654
189,189,189,189,2019-11-04,38.68867111206055,36.84678268432617,35.80453872680664,0.04998776809129324,0.08055214472277439
190,190,190,190,2019-11-05,38.60780334472656,37.10733795166016,35.61585235595703,0.040435813396829,0.08400615992190641
191,191,191,191,2019-11-06,38.52694320678711,37.29602813720703,36.29871368408203,0.0330039184079256,0.06138590866051041
192,192,192,192,2019-11-07,39.11994171142578,36.41551208496094,36.44246673583984,0.07426586835179316,0.07347128818128956
193,193,193,193,2019-11-08,38.91329193115234,37.77222442626953,36.59519577026367,0.030209168832779243,0.06334427544645882
194,194,194,194,2019-11-11,39.11095428466797,38.12261962890625,36.42448806762695,0.025925150616153303,0.07375439874551515
195,195,195,195,2019-11-12,38.85040283203125,38.68867111206055,36.84678268432617,0.0041803379470504165,0.054377071802184096
196,196,196,196,2019-11-13,38.4730339050293,38.60780334472656,37.10733795166016,-0.0034907305783216103,0.03680393228822365
197,197,197,197,2019-11-14,38.43709564208984,38.52694320678711,37.29602813720703,-0.0023320709409784257,0.030594879987889678
198,198,198,198,2019-11-15,38.5179557800293,39.11994171142578,36.41551208496094,-0.015388211358726589,0.05773483811412983
199,199,199,199,2019-11-18,38.49101257324219,38.91329193115234,37.77222442626953,-0.01085180248068629,0.01902954241881405
200,200,200,200,2019-11-19,38.70663833618164,39.11095428466797,38.12261962890625,-0.010337665134517726,0.015319479956003912
201,201,201,201,2019-11-20,38.4983024597168,38.85040283203125,38.68867111206055,-0.009062978673264999,-0.004920527039875666
202,202,202,202,2019-11-21,38.78816604614258,38.4730339050293,38.60780334472656,0.008190987534052674,0.004671664425079269
203,203,203,203,2019-11-22,38.69758987426758,38.43709564208984,38.52694320678711,0.006777157010075863,0.004429281258171658
204,204,204,204,2019-11-25,39.02368927001953,38.5179557800293,39.11994171142578,0.013129811272394765,-0.002460444397291539
205,205,205,205,2019-11-26,38.72476577758789,38.49101257324219,38.91329193115234,0.0060729294637522635,-0.004844775247953792
206,206,206,206,2019-11-27,38.89686965942383,38.70663833618164,39.11095428466797,0.00491469503473696,-0.005473776571288225
207,207,207,207,2019-11-29,38.8878059387207,38.4983024597168,38.85040283203125,0.01011741957743384,0.0009627469463100446
208,208,208,208,2019-12-02,39.213905334472656,38.78816604614258,38.4730339050293,0.010976009740280457,0.019256901633289525
209,209,209,209,2019-12-03,38.87874984741211,38.69758987426758,38.43709564208984,0.004681427802949445,0.011490311584277046
210,210,210,210,2019-12-04,38.8878059387207,39.02368927001953,38.5179557800293,-0.003482072911113021,0.009602019401122153
211,211,211,211,2019-12-05,39.08709335327149,38.72476577758789,38.49101257324219,0.009356482044710068,0.01548623276394867
212,212,212,212,2019-12-06,39.77552795410156,38.89686965942383,38.70663833618164,0.022589434635001737,0.027615149851976772
213,213,213,213,2019-12-09,39.92047500610352,38.8878059387207,38.4983024597168,0.026555086934194616,0.036941175468056864
214,214,214,214,2019-12-10,39.857059478759766,39.213905334472656,38.78816604614258,0.016401175521829847,0.02755720472439016
215,215,215,215,2019-12-11,40.065406799316406,38.87874984741211,38.69758987426758,0.030521993545615134,0.0353463078577505
216,216,216,216,2019-12-12,40.681373596191406,38.8878059387207,39.02368927001953,0.04612159555355233,0.04247892388394492
217,217,217,217,2019-12-13,40.94407653808594,39.08709335327149,38.72476577758789,0.04750885843649,0.0573098562621257
218,218,218,218,2019-12-16,41.650634765625,39.77552795410156,38.89686965942383,0.047142223069601696,0.07079657387118288
219,219,219,219,2019-12-17,41.85895919799805,39.92047500610352,38.8878059387207,0.04855864544693289,0.0764032114323776
220,220,220,220,2019-12-18,41.0437126159668,39.857059478759766,39.213905334472656,0.029772721638920974,0.04666220479411343
221,221,221,221,2019-12-19,41.3426399230957,40.065406799316406,38.87874984741211,0.03187870099951384,0.06337369605127874
222,222,222,222,2019-12-20,41.4785270690918,40.681373596191406,38.8878059387207,0.01959504811251067,0.06662039854996049
223,223,223,223,2019-12-23,41.686859130859375,40.94407653808594,39.08709335327149,0.018141393226502656,0.06651212854563138
224,224,224,224,2019-12-24,41.74121856689453,41.650634765625,39.77552795410156,0.0021748480372330015,0.04941959827814868
225,225,225,225,2019-12-26,41.84991836547852,41.85895919799805,39.92047500610352,-0.00021598321345639437,0.04833217438119175
226,226,226,226,2019-12-27,41.94049835205078,41.0437126159668,39.857059478759766,0.021849527709028926,0.05227276925437274
227,227,227,227,2019-12-30,41.77743911743164,41.3426399230957,40.065406799316406,0.010516967352465656,0.04273093560963037
228,228,228,228,2019-12-31,41.98577880859375,41.4785270690918,40.681373596191406,0.012229261146544879,0.032063942219602515
229,229,229,229,2020-01-02,41.76839065551758,41.686859130859375,40.94407653808594,0.0019558087694317994,0.02013268309189664
230,230,230,230,2020-01-03,41.686859130859375,41.74121856689453,41.650634765625,-0.0013022963368459761,0.0008697194037550204
231,231,231,231,2020-01-06,41.36075210571289,41.84991836547852,41.85895919799805,-0.011688583368161143,-0.011902042043820948
232,232,232,232,2020-01-07,40.86254501342773,41.94049835205078,41.0437126159668,-0.025701967811032067,-0.0044140159598669015
233,233,233,233,2020-01-08,40.409629821777344,41.77743911743164,41.3426399230957,-0.03274038152050296,-0.022567743691595754
234,234,234,234,2020-01-09,39.99293518066406,41.98577880859375,41.4785270690918,-0.047464729355497615,-0.03581592677949119
235,235,235,235,2020-01-10,39.811771392822266,41.76839065551758,41.686859130859375,-0.04684449728581641,-0.04498030739497583
236,236,236,236,2020-01-13,40.23750686645508,41.686859130859375,41.74121856689453,-0.03476760529870171,-0.0360246239105263
237,237,237,237,2020-01-14,40.30998611450195,41.36075210571289,41.84991836547852,-0.0254049053200317,-0.03679654133439936
238,238,238,238,2020-01-15,40.21034240722656,40.86254501342773,41.94049835205078,-0.01596089049242644,-0.041252632009786794
239,239,239,239,2020-01-16,41.07088851928711,40.409629821777344,41.77743911743164,0.016363889014232136,-0.016912252475756007
240,240,240,240,2020-01-17,40.9893684387207,39.99293518066406,41.98577880859375,0.024915231991734288,-0.02373209210708027
241,241,241,241,2020-01-21,40.87160110473633,39.811771392822266,41.76839065551758,0.026621013706140673,-0.021470531583978714
242,242,242,242,2020-01-22,40.69948959350586,40.23750686645508,41.686859130859375,0.011481395420050777,-0.023685390502893533
