,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DTE,DTE_6m,DTE_12m,DTE_6m_ret,DTE_12m_ret
39,39,39,39,2019-04-02,90.12885284423828,91.00904083251952,90.18704223632812,-0.009671434620446284,-0.0006452078995712318
40,40,40,40,2019-04-03,89.81604766845703,91.59098052978516,89.72147369384766,-0.019378904462660773,0.0010540840527439865
41,41,41,41,2019-04-04,89.34322357177734,91.06721496582033,88.84856414794922,-0.01893097746197725,0.005567444207701833
42,42,42,42,2019-04-05,90.18704223632812,90.04157257080078,89.0376968383789,0.0016155833508233464,0.01290852570047396
43,43,43,43,2019-04-08,89.19773864746094,90.73989868164062,89.64875793457031,-0.016995390744156902,-0.0050309596864526185
44,44,44,44,2019-04-09,89.6414566040039,90.05610656738281,90.84899139404295,-0.004604351433610487,-0.013291669742392154
45,45,45,45,2019-04-10,89.4814224243164,90.12885284423828,91.00904083251952,-0.007183386889887178,-0.01678534785367458
46,46,46,46,2019-04-11,90.14339447021484,89.81604766845703,91.59098052978516,0.003644636011664204,-0.01580489750406766
47,47,47,47,2019-04-12,90.50709533691406,89.34322357177734,91.06721496582033,0.013026973044034884,-0.006150617751036869
48,48,48,48,2019-04-15,90.53621673583984,90.18704223632812,90.04157257080078,0.0038716703736301206,0.005493508730649133
49,49,49,49,2019-04-16,89.3359375,89.19773864746094,90.73989868164062,0.0015493537687683023,-0.015472368848089668
50,50,50,50,2019-04-17,89.3359375,89.6414566040039,90.05610656738281,-0.0034082344885754123,-0.007996893212832368
51,51,51,51,2019-04-18,89.62691497802734,89.4814224243164,90.12885284423828,0.0016259526253508128,-0.005569114111309004
52,52,52,52,2019-04-22,89.27047729492188,90.14339447021484,89.81604766845703,-0.00968365103647606,-0.006074308408103746
53,53,53,53,2019-04-23,89.57601165771484,90.50709533691406,89.34322357177734,-0.01028741090113705,0.0026055483183957673
54,54,54,54,2019-04-24,90.23068237304688,90.53621673583984,90.18704223632812,-0.0033747197951117247,0.00048388477586835954
55,55,55,55,2019-04-25,90.32527160644533,89.3359375,89.19773864746094,0.011074312691298882,0.012640824488171942
56,56,56,56,2019-04-26,90.44891357421876,89.3359375,89.6414566040039,0.012458324223874273,0.009007628845009163
57,57,57,57,2019-04-29,89.92517852783203,89.62691497802734,89.4814224243164,0.0033278346117102675,0.004959198138484666
58,58,58,58,2019-04-30,91.44549560546876,89.27047729492188,90.14339447021484,0.024364362961355246,0.014444775936235166
59,59,59,59,2019-05-01,90.20887756347656,89.57601165771484,90.50709533691406,0.007065127080897682,-0.0032949656855894016
60,60,60,60,2019-05-02,90.2888641357422,90.23068237304688,90.53621673583984,0.0006448112899644087,-0.0027320845625717904
61,61,61,61,2019-05-03,91.08905029296876,90.32527160644533,89.3359375,0.008455869248323866,0.019623824879755336
62,62,62,62,2019-05-06,90.9872055053711,90.44891357421876,89.3359375,0.005951336615122926,0.018483804520113667
63,63,63,63,2019-05-07,90.6162338256836,89.92517852783203,89.62691497802734,0.007684780938607583,0.011038189230308637
64,64,64,64,2019-05-08,89.4959716796875,91.44549560546876,89.27047729492188,-0.021318971622093508,0.0025259681766980346
65,65,65,65,2019-05-09,89.91061401367188,90.20887756347656,89.57601165771484,-0.003306365824082169,0.003735401362092494
66,66,66,66,2019-05-10,91.64188385009766,90.2888641357422,90.23068237304688,0.014985455042620721,0.015639929123181684
67,67,67,67,2019-05-13,92.68213653564452,91.08905029296876,90.32527160644533,0.017489327614591765,0.026093084330465643
68,68,68,68,2019-05-14,91.7510223388672,90.9872055053711,90.44891357421876,0.008394771872084927,0.01439606860042586
69,69,69,69,2019-05-15,91.42366027832033,90.6162338256836,89.92517852783203,0.008910395174775765,0.01666365054837793
70,70,70,70,2019-05-16,92.20930480957033,89.4959716796875,91.44549560546876,0.03031793586860032,0.008352617032083565
71,71,71,71,2019-05-17,92.71121978759766,89.91061401367188,90.20887756347656,0.031148778202092053,0.02773942312230071
72,72,72,72,2019-05-20,92.66030883789062,91.64188385009766,90.2888641357422,0.011113095290127939,0.02626508512260317
73,73,73,73,2019-05-21,92.53663635253906,92.68213653564452,91.08905029296876,-0.001569883782831183,0.015891987619965686
74,74,74,74,2019-05-22,93.32228088378906,91.7510223388672,90.9872055053711,0.017125242911394167,0.025663777290974465
75,75,75,75,2019-05-23,94.07879638671876,91.42366027832033,90.6162338256836,0.029042111203111176,0.03821128306541666
76,76,76,76,2019-05-24,93.68597412109376,92.20930480957033,89.4959716796875,0.016014319970994784,0.04681777696545475
77,77,77,77,2019-05-28,91.55461120605467,92.71121978759766,89.91061401367188,-0.012475389539613246,0.018284795520724817
78,78,78,78,2019-05-29,90.73989868164062,92.66030883789062,91.64188385009766,-0.020725272560981445,-0.009842499199737564
79,79,79,79,2019-05-30,90.36161041259766,92.53663635253906,92.68213653564452,-0.023504484555232352,-0.025037469028936443
80,80,80,80,2019-05-31,91.27091217041016,93.32228088378906,91.7510223388672,-0.02198155353632436,-0.005232750068809411
81,81,81,81,2019-06-03,92.26750183105467,94.07879638671876,91.42366027832033,-0.019252952049031435,0.009230012779683605
82,82,82,82,2019-06-04,91.9401397705078,93.68597412109376,92.20930480957033,-0.018634959682752417,-0.0029190659187638968
83,83,83,83,2019-06-05,93.93331909179688,91.55461120605467,92.71121978759766,0.02598130071666871,0.013181784329869162
84,84,84,84,2019-06-06,94.25338745117188,90.73989868164062,92.66030883789062,0.038720439636573456,0.017192675410443004
85,85,85,85,2019-06-07,93.5332260131836,90.36161041259766,92.53663635253906,0.03509914869936592,0.010769676745627565
86,86,86,86,2019-06-10,93.27862548828124,91.27091217041016,93.32228088378906,0.021997296511319098,-0.00046779177592315424
87,87,87,87,2019-06-11,92.83487701416016,92.26750183105467,94.07879638671876,0.0061492418440500796,-0.01322210126334289
88,88,88,88,2019-06-12,93.94786834716795,91.9401397705078,93.68597412109376,0.02183734527347525,0.0027954475419733615
89,89,89,89,2019-06-13,93.74417877197266,93.93331909179688,91.55461120605467,-0.0020135594233541276,0.023915426400425543
90,90,90,90,2019-06-14,94.92766571044922,94.25338745117188,90.73989868164062,0.007153888868202785,0.04615133022686413
91,91,91,91,2019-06-17,95.07423400878906,93.5332260131836,90.36161041259766,0.016475514224092436,0.052152939447108304
92,92,92,92,2019-06-18,94.50997161865234,93.27862548828124,91.27091217041016,0.013200731935375742,0.035488408861243714
93,93,93,93,2019-06-19,95.60916900634766,92.83487701416016,92.26750183105467,0.029884156487484104,0.03621716323708113
94,94,94,94,2019-06-20,96.12947082519533,93.94786834716795,91.9401397705078,0.023221415412701507,0.04556585475228281
95,95,95,95,2019-06-21,96.07818603515624,93.74417877197266,93.93331909179688,0.024897623444554595,0.022833931176894584
96,96,96,96,2019-06-24,96.42991638183594,94.92766571044922,94.25338745117188,0.015825214495096995,0.023092315189113144
97,97,97,97,2019-06-25,95.42594909667967,95.07423400878906,93.5332260131836,0.0036993733534376183,0.02023583665583506
98,98,98,98,2019-06-26,93.41075134277344,94.50997161865234,93.27862548828124,-0.011630733318958808,0.001416464423661612
99,99,99,99,2019-06-27,93.4766845703125,95.60916900634766,92.83487701416016,-0.022304183356029128,0.006913431425717764
100,100,100,100,2019-06-28,93.71119689941406,96.12947082519533,93.94786834716795,-0.0251564260681173,-0.002519178475442474
101,101,101,101,2019-07-01,94.00432586669922,96.07818603515624,93.74417877197266,-0.021585130340597503,0.0027750746567352103
102,102,102,102,2019-07-02,95.14751434326172,96.42991638183594,94.92766571044922,-0.0132987986165648,0.0023159595378978715
103,103,103,103,2019-07-03,96.0635223388672,95.42594909667967,95.07423400878906,0.006681340329574015,0.010405430455392217
104,104,104,104,2019-07-05,95.90230560302734,93.41075134277344,94.50997161865234,0.026673099449881166,0.014732138424430774
105,105,105,105,2019-07-08,96.01954650878906,93.4766845703125,95.60916900634766,0.027203167829126906,0.004292240029972083
106,106,106,106,2019-07-09,96.15876770019533,93.71119689941406,96.12947082519533,0.02611823220450793,0.00030476475890806043
107,107,107,107,2019-07-10,96.4079360961914,94.00432586669922,96.07818603515624,0.025569144901911978,0.0034321012359090908
108,108,108,108,2019-07-11,96.45191955566406,95.14751434326172,96.42991638183594,0.013709293631113395,0.00022817787937312595
109,109,109,109,2019-07-12,95.55787658691406,96.0635223388672,95.42594909667967,-0.005263660332685438,0.0013825116908265933
110,110,110,110,2019-07-15,95.25743103027344,95.90230560302734,93.41075134277344,-0.006724286436066151,0.019769455452976148
111,111,111,111,2019-07-16,94.93498992919922,96.01954650878906,93.4766845703125,-0.011295164568295157,0.015600739003422737
112,112,112,112,2019-07-17,95.32337951660156,96.15876770019533,93.71119689941406,-0.008687592442930936,0.01720373520485441
113,113,113,113,2019-07-18,96.26138305664062,96.4079360961914,94.00432586669922,-0.001520134601829426,0.02401014175817795
114,114,114,114,2019-07-19,94.37805938720705,96.45191955566406,95.14751434326172,-0.021501491914426407,-0.008086968549474993
115,115,115,115,2019-07-22,94.24615478515624,95.55787658691406,96.0635223388672,-0.013726987754533848,-0.018918393886288465
116,116,116,116,2019-07-23,93.9237289428711,95.25743103027344,95.90230560302734,-0.014001029347290306,-0.020631168851625525
117,117,117,117,2019-07-24,93.58663940429688,94.93498992919922,96.01954650878906,-0.014202882687488816,-0.02533762335848455
118,118,118,118,2019-07-25,93.8431167602539,95.32337951660156,96.15876770019533,-0.015528853087818373,-0.024081537184016066
119,119,119,119,2019-07-26,94.8031005859375,96.26138305664062,96.4079360961914,-0.015149195081116451,-0.016646300867313224
120,120,120,120,2019-07-29,94.5172882080078,94.37805938720705,96.45191955566406,0.0014752244505211731,-0.020057986990499987
121,121,121,121,2019-07-30,93.76250457763672,94.24615478515624,95.55787658691406,-0.005131776554937906,-0.01878832047554313
122,122,122,122,2019-07-31,93.14695739746094,93.9237289428711,95.25743103027344,-0.00827023750177791,-0.022155475011096826
123,123,123,123,2019-08-01,94.5685806274414,93.58663940429688,94.93498992919922,0.010492322722504444,-0.0038595811937313096
124,124,124,124,2019-08-02,94.28279876708984,93.8431167602539,95.32337951660156,0.0046852877655290115,-0.010916322467674267
125,125,125,125,2019-08-05,93.0077133178711,94.8031005859375,96.26138305664062,-0.018938064862540238,-0.03380036350459514
126,126,126,126,2019-08-06,93.667236328125,94.5172882080078,94.37805938720705,-0.008993612660702421,-0.007531655807476723
127,127,127,127,2019-08-07,93.9310531616211,93.76250457763672,94.24615478515624,0.0017976117931535196,-0.0033433897038394056
128,128,128,128,2019-08-08,94.74446105957033,93.14695739746094,93.9237289428711,0.017150357958476192,0.008738282923141272
129,129,129,129,2019-08-09,94.8031005859375,94.5685806274414,93.58663940429688,0.002479892972275799,0.012998235532162727
130,130,130,130,2019-08-12,93.8504409790039,94.28279876708984,93.8431167602539,-0.004585754705415668,7.804747969641923e-05
131,131,131,131,2019-08-13,93.9676742553711,93.0077133178711,94.8031005859375,0.01032130458061209,-0.008812225817541708
132,132,132,132,2019-08-14,92.45079040527344,93.667236328125,94.5172882080078,-0.012986888164290833,-0.02186370178317576
133,133,133,133,2019-08-15,94.28279876708984,93.9310531616211,93.76250457763672,0.003744721193144951,0.00554906454127746
134,134,134,134,2019-08-16,94.74446105957033,94.74446105957033,93.14695739746094,0.0,0.017150357958476192
135,135,135,135,2019-08-19,95.84366607666016,94.8031005859375,94.5685806274414,0.010976070237063595,0.013483182688783568
136,136,136,136,2019-08-20,94.94966888427734,93.8504409790039,94.28279876708984,0.011712549177252729,0.007073083594335117
137,137,137,137,2019-08-21,95.6384735107422,93.9676742553711,93.0077133178711,0.017780574741378175,0.028285398049514354
138,138,138,138,2019-08-22,95.44795989990234,92.45079040527344,93.667236328125,0.03241907918245279,0.019011168062430084
139,139,139,139,2019-08-23,94.08493041992188,94.28279876708984,93.9310531616211,-0.0020986685774652125,0.0016381936869802605
140,140,140,140,2019-08-26,95.37467956542967,94.74446105957033,94.74446105957033,0.006651771500004511,0.006651771500004511
141,141,141,141,2019-08-27,95.55787658691406,95.84366607666016,94.8031005859375,-0.0029818296966802604,0.007961511768197704
142,142,142,142,2019-08-28,94.92034912109376,94.94966888427734,93.8504409790039,-0.00030879268488359646,0.011400139742861803
143,143,143,143,2019-08-29,95.25010681152344,95.6384735107422,93.9676742553711,-0.004060778941386456,0.013647592816516285
144,144,144,144,2019-08-30,95.01560974121094,95.44795989990234,92.45079040527344,-0.004529695125436106,0.02774253551207284
145,145,145,145,2019-09-03,96.64244079589844,94.08493041992188,94.28279876708984,0.02718299694288806,0.025027280263897334
146,146,146,146,2019-09-04,96.77433013916016,95.37467956542967,94.74446105957033,0.014675284678364653,0.02142467281874727
147,147,147,147,2019-09-05,95.19880676269533,95.55787658691406,95.84366607666016,-0.003757616190771529,-0.006728241315905437
148,148,148,148,2019-09-06,94.44402313232422,94.92034912109376,94.94966888427734,-0.0050181651582620335,-0.005325408270453247
149,149,149,149,2019-09-09,93.77715301513672,95.25010681152344,95.6384735107422,-0.015464064510723685,-0.019462047304596664
150,150,150,150,2019-09-10,94.21685791015624,95.01560974121094,95.44795989990234,-0.00840653270794367,-0.012898148803150766
151,151,151,151,2019-09-11,94.71517181396484,96.64244079589844,94.08493041992188,-0.019942263109888114,0.006698643355849354
152,152,152,152,2019-09-12,94.70050048828124,96.77433013916016,95.37467956542967,-0.021429542812611335,-0.007068742775549031
153,153,153,153,2019-09-13,94.80753326416016,95.19880676269533,95.55787658691406,-0.004110067256520411,-0.00785223939202373
154,154,154,154,2019-09-16,96.00342559814452,94.44402313232422,94.92034912109376,0.01651139388286582,0.011410371823106447
155,155,155,155,2019-09-17,96.4980010986328,93.77715301513672,95.25010681152344,0.029013976176659018,0.013101237666626853
156,156,156,156,2019-09-18,97.1697998046875,94.21685791015624,95.01560974121094,0.03134196957987223,0.022671959579523948
157,157,157,157,2019-09-19,97.3469696044922,94.71517181396484,96.64244079589844,0.027786443714599596,0.007290056033266712
158,158,158,158,2019-09-20,97.65701293945312,94.70050048828124,96.77433013916016,0.03121960745643304,0.009121042729241191
159,159,159,159,2019-09-23,97.06643676757812,94.80753326416016,95.19880676269533,0.023826202682903252,0.01961820813088866
160,160,160,160,2019-09-24,98.68309783935548,96.00342559814452,94.44402313232422,0.027912256510800537,0.044884520655075866
161,161,161,161,2019-09-25,98.77169036865234,96.4980010986328,93.77715301513672,0.023562034903661377,0.05325963939968892
162,162,162,162,2019-09-26,98.50592803955078,97.1697998046875,94.21685791015624,0.013750447541817756,0.04552338323025529
163,163,163,163,2019-09-27,97.8046417236328,97.3469696044922,94.71517181396484,0.004701452145866147,0.03261853249589364
164,164,164,164,2019-09-30,98.15160369873048,97.65701293945312,94.70050048828124,0.00506456980804848,0.036442291145824646
165,165,165,165,2019-10-01,98.32138061523438,97.06643676757812,94.80753326416016,0.012928710370415208,0.037062955127032504
166,166,166,166,2019-10-02,96.86711120605467,98.68309783935548,96.00342559814452,-0.018402205373173608,0.008996404060886531
167,167,167,167,2019-10-03,96.41682434082033,98.77169036865234,96.4980010986328,-0.023841507815071217,-0.0008412273507043544
168,168,168,168,2019-10-04,97.62008666992188,98.50592803955078,97.1697998046875,-0.008992772183956665,0.004634020715690079
169,169,169,169,2019-10-07,97.77513122558594,97.8046417236328,97.3469696044922,-0.0003017290133350281,0.004398304568013822
170,170,170,170,2019-10-08,96.09939575195312,98.15160369873048,97.65701293945312,-0.02090855237655076,-0.015949875391598534
171,171,171,171,2019-10-09,95.8631591796875,98.32138061523438,97.06643676757812,-0.025001901114130476,-0.012396433081929503
172,172,172,172,2019-10-10,96.1806182861328,96.86711120605467,98.68309783935548,-0.0070869556382411325,-0.025358745398289306
173,173,173,173,2019-10-11,95.88531494140624,96.41682434082033,98.77169036865234,-0.005512620883833308,-0.029222699505020988
174,174,174,174,2019-10-14,94.57130432128906,97.62008666992188,98.50592803955078,-0.031231096515428325,-0.039943014563366575
175,175,175,175,2019-10-15,95.25045776367188,97.77513122558594,97.8046417236328,-0.02582122294562983,-0.026115160946842297
176,176,176,176,2019-10-16,95.42024230957033,96.09939575195312,98.15160369873048,-0.007067197843114381,-0.027827985343406914
177,177,177,177,2019-10-17,95.58265686035156,95.8631591796875,98.32138061523438,-0.0029260700537748763,-0.027854813853767868
178,178,178,178,2019-10-18,94.00287628173828,96.1806182861328,96.86711120605467,-0.02264221257047694,-0.0295687038526794
179,179,179,179,2019-10-21,95.37594604492188,95.88531494140624,96.41682434082033,-0.005312272236844939,-0.010795608577804705
180,180,180,180,2019-10-22,95.21353912353516,94.57130432128906,97.62008666992188,0.006791011362857091,-0.02465217588388202
181,181,181,181,2019-10-23,95.46453857421876,95.25045776367188,97.77513122558594,0.002247556763223635,-0.02363170084667232
182,182,182,182,2019-10-24,95.30951690673828,95.42024230957033,96.09939575195312,-0.0011603974183257426,-0.00821939450330822
183,183,183,183,2019-10-25,94.64511108398438,95.58265686035156,95.8631591796875,-0.00980874362738171,-0.012706112610163411
184,184,184,184,2019-10-28,92.77747344970705,94.00287628173828,96.1806182861328,-0.013035801461633523,-0.035382854644389505
185,185,185,185,2019-10-29,93.4492416381836,95.37594604492188,95.88531494140624,-0.020201156440752932,-0.025406114635085464
186,186,186,186,2019-10-30,93.75189971923828,95.21353912353516,94.57130432128906,-0.015351171879037784,-0.008664410498844366
187,187,187,187,2019-10-31,93.98811340332033,95.46453857421876,95.25045776367188,-0.015465692213560422,-0.01325289547146935
188,188,188,188,2019-11-01,93.75189971923828,95.30951690673828,95.42024230957033,-0.016342724609801018,-0.017484157972681214
189,189,189,189,2019-11-04,92.31979370117188,94.64511108398438,95.58265686035156,-0.02456880610292811,-0.034136560610015354
190,190,190,190,2019-11-05,91.32322692871094,92.77747344970705,94.00287628173828,-0.015674564815395975,-0.028506035762098425
191,191,191,191,2019-11-06,91.4634780883789,93.4492416381836,95.37594604492188,-0.021249648632710727,-0.04102153759712335
192,192,192,192,2019-11-07,89.89847564697266,93.75189971923828,95.21353912353516,-0.04110235721948663,-0.055822559748214484
193,193,193,193,2019-11-08,88.9461898803711,93.98811340332033,95.46453857421876,-0.053644267773664156,-0.06828031425281533
194,194,194,194,2019-11-11,89.10860443115234,93.75189971923828,95.30951690673828,-0.04952747946432401,-0.06506079011662202
195,195,195,195,2019-11-12,89.00525665283203,92.31979370117188,94.64511108398438,-0.035902777892556914,-0.0595894956068862
196,196,196,196,2019-11-13,90.51856231689452,91.32322692871094,92.77747344970705,-0.00881117147168442,-0.024347625008747875
197,197,197,197,2019-11-14,91.32322692871094,91.4634780883789,93.4492416381836,-0.0015334116152071475,-0.022750475789885538
198,198,198,198,2019-11-15,91.41918182373048,89.89847564697266,93.75189971923828,0.01691581715722945,-0.02488182002171324
199,199,199,199,2019-11-18,91.168212890625,88.9461898803711,93.98811340332033,0.02498165478748926,-0.030002735565024197
200,200,200,200,2019-11-19,91.26415252685548,89.10860443115234,93.75189971923828,0.024190122934408365,-0.026535432346789012
201,201,201,201,2019-11-20,91.6111068725586,89.00525665283203,92.31979370117188,0.029277486720708623,-0.007676434274833999
202,202,202,202,2019-11-21,91.07221221923828,90.51856231689452,91.32322692871094,0.006116423948554273,-0.002748640383334333
203,203,203,203,2019-11-22,91.12389373779295,91.32322692871094,91.4634780883789,-0.002182721719564129,-0.003712786323933792
204,204,204,204,2019-11-25,91.59634399414062,91.41918182373048,89.89847564697266,0.0019379102599248466,0.018886508752778308
205,205,205,205,2019-11-26,91.72186279296876,91.168212890625,88.9461898803711,0.00607283925821811,0.031206203619636108
206,206,206,206,2019-11-27,92.25335693359376,91.26415252685548,89.10860443115234,0.01083891516383928,0.03529123278853663
207,207,207,207,2019-11-29,92.23118591308594,91.6111068725586,89.00525665283203,0.006768601119403028,0.03624425546950283
208,208,208,208,2019-12-02,91.0796127319336,91.07221221923828,90.51856231689452,8.125983233497891e-05,0.0061981808004738514
209,209,209,209,2019-12-03,91.544677734375,91.12389373779295,91.32322692871094,0.004617713086238817,0.0024249121840267396
210,210,210,210,2019-12-04,92.46742248535156,91.59634399414062,91.41918182373048,0.009509970084249808,0.011466309812772524
211,211,211,211,2019-12-05,92.54125213623048,91.72186279296876,91.168212890625,0.008933413673806623,0.015060504117292872
212,212,212,212,2019-12-06,92.44527435302734,92.25335693359376,91.26415252685548,0.0020803299285003796,0.012941793611947583
213,213,213,213,2019-12-09,92.4969482421875,92.23118591308594,91.6111068725586,0.0028814801248679967,0.009669584833869704
214,214,214,214,2019-12-10,92.21644592285156,91.0796127319336,91.07221221923828,0.012481752576879224,0.01256402667433587
215,215,215,215,2019-12-11,92.5264663696289,91.544677734375,91.12389373779295,0.010724693773052074,0.01539193041807252
216,216,216,216,2019-12-12,92.22381591796876,92.46742248535156,91.59634399414062,-0.002634512359435459,0.006850403591089682
217,217,217,217,2019-12-13,92.9256362915039,92.54125213623048,91.72186279296876,0.004153651981146478,0.01312417194635751
218,218,218,218,2019-12-16,94.87554931640624,92.44527435302734,92.25335693359376,0.026288796051361363,0.02842381534907168
219,219,219,219,2019-12-17,95.76119995117188,92.4969482421875,92.23118591308594,0.03529037196381313,0.03827354059409416
220,220,220,220,2019-12-18,96.23005676269533,92.21644592285156,91.0796127319336,0.0435238074909281,0.05654881346411256
221,221,221,221,2019-12-19,96.49797821044922,92.5264663696289,91.544677734375,0.042922981895306966,0.05410801150501254
222,222,222,222,2019-12-20,96.64682006835938,92.22381591796876,92.46742248535156,0.04795945717887862,0.04519859503675372
223,223,223,223,2019-12-23,95.82816314697266,92.9256362915039,92.54125213623048,0.03123494195254839,0.035518333012217074
224,224,224,224,2019-12-24,95.38162994384766,94.87554931640624,92.44527435302734,0.005334152277249649,0.031763176769934676
225,225,225,225,2019-12-26,95.6718978881836,95.76119995117188,92.4969482421875,-0.0009325495402502382,0.034324912403412844
226,226,226,226,2019-12-27,95.91749572753906,96.23005676269533,92.21644592285156,-0.0032480603843666467,0.04013437915167328
227,227,227,227,2019-12-30,96.0216827392578,96.49797821044922,92.5264663696289,-0.0049358077757098995,0.03777531453180161
228,228,228,228,2019-12-31,96.65425872802734,96.64682006835938,92.22381591796876,7.696745389762505e-05,0.048040115950085616
229,229,229,229,2020-01-02,95.78352355957033,95.82816314697266,92.9256362915039,-0.0004658295216810604,0.030754562272797825
230,230,230,230,2020-01-03,96.01423645019533,95.38162994384766,94.87554931640624,0.006632372572371592,0.01200190293488168
231,231,231,231,2020-01-06,95.9918975830078,95.6718978881836,95.76119995117188,0.003344761647753769,0.0024090929515665493
232,232,232,232,2020-01-07,95.6718978881836,95.91749572753906,96.23005676269533,-0.0025605113800417634,-0.005800255068831195
233,233,233,233,2020-01-08,95.61978149414062,96.0216827392578,96.49797821044922,-0.0041855259525966915,-0.00910067477676435
234,234,234,234,2020-01-09,95.75375366210938,96.65425872802734,96.64682006835938,-0.009316765528685877,-0.009240515162509455
235,235,235,235,2020-01-10,95.9621353149414,95.78352355957033,95.82816314697266,0.0018647440471324384,0.001398045872623932
236,236,236,236,2020-01-13,96.4458999633789,96.01423645019533,95.38162994384766,0.004495828214053477,0.011158018794162006
237,237,237,237,2020-01-14,96.94452667236328,95.9918975830078,95.6718978881836,0.009924057272976627,0.01330201252688723
238,238,238,238,2020-01-15,98.23206329345705,95.6718978881836,95.91749572753906,0.026759847581006913,0.024130817306705854
239,239,239,239,2020-01-16,98.92420196533205,95.61978149414062,96.0216827392578,0.034557916987019155,0.03022774797600558
240,240,240,240,2020-01-17,99.6014404296875,95.75375366210938,96.65425872802734,0.04018314291004854,0.030492000460664137
241,241,241,241,2020-01-21,99.67588806152344,95.9621353149414,95.78352355957033,0.038700188719162476,0.04063709871283172
242,242,242,242,2020-01-22,98.700927734375,96.4458999633789,96.01423645019533,0.023381271488496003,0.027982217882587923
243,243,243,243,2020-01-23,99.6535415649414,96.94452667236328,95.9918975830078,0.027943969459292894,0.03814534428561789
