,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TFC,TFC_6m,TFC_12m,TFC_6m_ret,TFC_12m_ret
70,70,70,70,2019-05-16,39.63302612304688,40.229923248291016,41.75495529174805,-0.014837143028093913,-0.05081861910460528
71,71,71,71,2019-05-17,39.37807846069336,40.36855316162109,41.33088684082031,-0.024535798867059366,-0.04724816062253634
72,72,72,72,2019-05-20,39.75640487670898,40.662147521972656,41.216705322265625,-0.022274835454134334,-0.03542981987858651
73,73,73,73,2019-05-21,40.11825942993164,39.33284378051758,41.5673828125,0.019968443009022785,-0.03486203086456008
74,74,74,74,2019-05-22,40.29098129272461,39.50966644287109,41.420597076416016,0.019775283372317487,-0.027271837284416733
75,75,75,75,2019-05-23,39.56724166870117,39.13956832885742,40.62953186035156,0.010926879321978333,-0.02614576498940735
76,76,76,76,2019-05-24,39.74817657470703,39.63302612304688,40.229923248291016,0.0029054165912703045,-0.011974834518344468
77,77,77,77,2019-05-28,39.16424179077149,39.37807846069336,40.36855316162109,-0.005430348007846919,-0.02983290894840762
78,78,78,78,2019-05-29,39.197147369384766,39.75640487670898,40.662147521972656,-0.014067104635304917,-0.03602859764837174
79,79,79,79,2019-05-30,38.89283752441406,40.11825942993164,39.33284378051758,-0.030545241068043683,-0.011186738964484966
80,80,80,80,2019-05-31,38.448726654052734,40.29098129272461,39.50966644287109,-0.0457237470908789,-0.02685266377412765
81,81,81,81,2019-06-03,38.71190643310547,39.56724166870117,39.13956832885742,-0.02161725709255846,-0.010926586930102622
82,82,82,82,2019-06-04,40.15938568115234,39.74817657470703,39.63302612304688,0.010345357746724071,0.01328083191203433
83,83,83,83,2019-06-05,40.57061004638672,39.16424179077149,39.37807846069336,0.035909497830406645,0.030284148752553364
84,84,84,84,2019-06-06,40.50480651855469,39.197147369384766,39.75640487670898,0.03336107948996503,0.018824681058728032
85,85,85,85,2019-06-07,40.15938568115234,38.89283752441406,40.11825942993164,0.03256507463471214,0.0010251255115523161
86,86,86,86,2019-06-10,40.776214599609375,38.448726654052734,40.29098129272461,0.06053485116681512,0.01204322385100065
87,87,87,87,2019-06-11,41.17098236083984,38.71190643310547,39.56724166870117,0.06352247032792535,0.040532031663133905
88,88,88,88,2019-06-12,40.78443145751953,40.15938568115234,39.74817657470703,0.015564126934853428,0.026070501142734237
89,89,89,89,2019-06-13,40.89956665039063,40.57061004638672,39.16424179077149,0.008108248893171632,0.04430890986961589
90,90,90,90,2019-06-14,41.17098236083984,40.50480651855469,39.197147369384766,0.0164468343276738,0.05035659796500269
91,91,91,91,2019-06-17,40.2745246887207,40.15938568115234,38.89283752441406,0.0028670510172272845,0.03552549138229688
92,92,92,92,2019-06-18,40.60350036621094,40.776214599609375,38.448726654052734,-0.004235661281812408,0.056042784759715136
93,93,93,93,2019-06-19,40.340328216552734,41.17098236083984,38.71190643310547,-0.020175718349562333,0.04206514050815846
94,94,94,94,2019-06-20,40.06069564819336,40.78443145751953,40.15938568115234,-0.017745394099216605,-0.0024574587306323004
95,95,95,95,2019-06-21,39.994903564453125,40.89956665039063,40.57061004638672,-0.02211913621654149,-0.014190234785115496
96,96,96,96,2019-06-24,39.87975311279297,41.17098236083984,40.50480651855469,-0.031362604776587366,-0.01543158601375838
97,97,97,97,2019-06-25,39.74817657470703,40.2745246887207,40.15938568115234,-0.013069008711630636,-0.010239427209124186
98,98,98,98,2019-06-26,39.54256820678711,40.60350036621094,40.776214599609375,-0.026129081233269846,-0.030254068577373117
99,99,99,99,2019-06-27,39.62480163574219,40.340328216552734,41.17098236083984,-0.017737252333929865,-0.03755510887610769
100,100,100,100,2019-06-28,40.4061164855957,40.06069564819336,40.78443145751953,0.008622437324498078,-0.009275965323137458
101,101,101,101,2019-07-01,40.75976943969727,39.994903564453125,40.89956665039063,0.019124083497577216,-0.0034180609268636974
102,102,102,102,2019-07-02,40.12648391723633,39.87975311279297,41.17098236083984,0.0061868689042663405,-0.025369772196569995
103,103,103,103,2019-07-03,40.35676956176758,39.74817657470703,40.2745246887207,0.015311217759050866,0.002042106609141614
104,104,104,104,2019-07-05,41.0722885131836,39.54256820678711,40.60350036621094,0.038685406026155,0.011545510676285842
105,105,105,105,2019-07-08,40.61994934082031,39.62480163574219,40.340328216552734,0.02511426339054501,0.006931553029676296
106,106,106,106,2019-07-09,41.16275405883789,40.4061164855957,40.06069564819336,0.01872581774870441,0.027509717263090705
107,107,107,107,2019-07-10,40.91601943969727,40.75976943969727,39.994903564453125,0.003833436796819134,0.023030831259781337
108,108,108,108,2019-07-11,41.376590728759766,40.12648391723633,39.87975311279297,0.031154157790198367,0.03753377338453556
109,109,109,109,2019-07-12,41.4917221069336,40.35676956176758,39.74817657470703,0.02812297806515307,0.04386479286539258
110,110,110,110,2019-07-15,41.09696578979492,41.0722885131836,39.54256820678711,0.0006008254593214968,0.039309474662321264
111,111,111,111,2019-07-16,40.825565338134766,40.61994934082031,39.62480163574219,0.005061946177953969,0.030303336618080934
112,112,112,112,2019-07-17,40.825565338134766,41.16275405883789,40.4061164855957,-0.008191597681271534,0.010380825702182683
113,113,113,113,2019-07-18,41.968746185302734,40.91601943969727,40.75976943969727,0.02572896288596671,0.02966103003585685
114,114,114,114,2019-07-19,41.65622329711914,41.376590728759766,40.12648391723633,0.006758231247046886,0.03812293603989847
115,115,115,115,2019-07-22,41.48350143432617,41.4917221069336,40.35676956176758,-0.00019812801662566493,0.027919278098661682
116,116,116,116,2019-07-23,41.92761993408203,41.09696578979492,41.0722885131836,0.02021205527765213,0.02082502465436953
117,117,117,117,2019-07-24,42.38817596435547,40.825565338134766,40.61994934082031,0.03827529669898011,0.04353099036876951
118,118,118,118,2019-07-25,42.149681091308594,40.825565338134766,41.16275405883789,0.032433494605817126,0.02397621478533707
119,119,119,119,2019-07-26,42.47864532470703,41.968746185302734,40.91601943969727,0.012149496607617438,0.03819105344088469
120,120,120,120,2019-07-29,42.10855102539063,41.65622329711914,41.376590728759766,0.010858587084220162,0.017690203173798436
121,121,121,121,2019-07-30,42.26481246948242,41.48350143432617,41.4917221069336,0.01883425960060703,0.018632399989481963
122,122,122,122,2019-07-31,42.37995529174805,41.92761993408203,41.09696578979492,0.01078848163518864,0.03121859430001317
123,123,123,123,2019-08-01,40.81733322143555,42.38817596435547,40.825565338134766,-0.03705851236063695,-0.00020164121748311725
124,124,124,124,2019-08-02,40.58704376220703,42.149681091308594,40.825565338134766,-0.03707352674190889,-0.005842456165694121
125,125,125,125,2019-08-05,38.958641052246094,42.47864532470703,41.968746185302734,-0.08286526666643912,-0.07172254133507483
126,126,126,126,2019-08-06,39.28759765625,42.10855102539063,41.65622329711914,-0.06699241129051559,-0.05686126713827533
127,127,127,127,2019-08-07,38.7612533569336,42.26481246948242,41.48350143432617,-0.08289541365121611,-0.06562242779101579
128,128,128,128,2019-08-08,39.05733489990234,42.37995529174805,41.92761993408203,-0.07840075264290502,-0.06845809608778919
129,129,129,129,2019-08-09,38.94218826293945,40.81733322143555,42.38817596435547,-0.04593991842444389,-0.08129596575030196
130,130,130,130,2019-08-12,38.37471008300781,40.58704376220703,42.149681091308594,-0.05450837198592062,-0.08956108114135153
131,131,131,131,2019-08-13,38.8065299987793,38.958641052246094,42.47864532470703,-0.003904424008599472,-0.08644614953838714
132,132,132,132,2019-08-14,37.569183349609375,39.28759765625,42.10855102539063,-0.04373935819838182,-0.1078015644148883
133,133,133,133,2019-08-15,37.74357223510742,38.7612533569336,42.26481246948242,-0.026255113900854665,-0.10697409902479971
134,134,134,134,2019-08-16,38.65706253051758,39.05733489990234,42.37995529174805,-0.010248327757400588,-0.0878456037907942
135,135,135,135,2019-08-19,38.99753189086914,38.94218826293945,40.81733322143555,0.001421174063357844,-0.04458403298162372
136,136,136,136,2019-08-20,38.24183654785156,38.37471008300781,40.58704376220703,-0.0034625287036392782,-0.057782163886969995
137,137,137,137,2019-08-21,38.38301467895508,38.8065299987793,38.958641052246094,-0.010913506562878483,-0.014775319614435789
138,138,138,138,2019-08-22,38.76501083374024,37.569183349609375,39.28759765625,0.031830010064440195,-0.013301572345608248
139,139,139,139,2019-08-23,37.577484130859375,37.74357223510742,38.7612533569336,-0.004400434151104471,-0.03054001415210872
140,140,140,140,2019-08-26,38.2169189453125,38.65706253051758,39.05733489990234,-0.011385851805413516,-0.021517493621715067
141,141,141,141,2019-08-27,37.92627716064453,38.99753189086914,38.94218826293945,-0.027469808428451703,-0.02608767374435772
142,142,142,142,2019-08-28,38.70689010620117,38.24183654785156,38.37471008300781,0.012160858377387118,0.008656222352555254
143,143,143,143,2019-08-29,39.37123107910156,38.38301467895508,38.8065299987793,0.02574619029829117,0.014551702518623255
144,144,144,144,2019-08-30,39.5705451965332,38.76501083374024,37.569183349609375,0.02077993390090427,0.05327136947054867
145,145,145,145,2019-09-03,38.78162384033203,37.577484130859375,37.74357223510742,0.032044181171878794,0.02750273871160136
146,146,146,146,2019-09-04,39.2881965637207,38.2169189453125,38.65706253051758,0.028031501438961604,0.016326487112280796
147,147,147,147,2019-09-05,40.40098571777344,37.92627716064453,38.99753189086914,0.06525050024411239,0.035988273074094135
148,148,148,148,2019-09-06,40.45911407470703,38.70689010620117,38.24183654785156,0.045269045477387415,0.05798041430570455
149,149,149,149,2019-09-09,41.8210334777832,39.37123107910156,38.38301467895508,0.06222315969139225,0.0895713593000591
150,150,150,150,2019-09-10,42.55182647705078,39.5705451965332,38.76501083374024,0.07534092001286785,0.09768643325167292
151,151,151,151,2019-09-11,43.290924072265625,38.78162384033203,37.577484130859375,0.11627414701609329,0.15204423802056133
152,152,152,152,2019-09-12,43.839012145996094,39.2881965637207,38.2169189453125,0.11583162324324348,0.1471100589958252
153,153,153,153,2019-09-13,44.063236236572266,40.40098571777344,37.92627716064453,0.09064755361124055,0.1618128520743911
154,154,154,154,2019-09-16,43.946964263916016,40.45911407470703,38.70689010620117,0.08620678601040876,0.1353783304041607
155,155,155,155,2019-09-17,43.81410217285156,41.8210334777832,39.37123107910156,0.047657088534819314,0.11284562285654043
156,156,156,156,2019-09-18,44.10475158691406,42.55182647705078,39.5705451965332,0.03649491075784517,0.11458539092299658
157,157,157,157,2019-09-19,43.839012145996094,43.290924072265625,38.78162384033203,0.012660576910198174,0.13040682170725648
158,158,158,158,2019-09-20,43.53174591064453,43.839012145996094,39.2881965637207,-0.007008968047187758,0.10801079504988986
159,159,159,159,2019-09-23,43.65631103515625,44.063236236572266,40.40098571777344,-0.009235027568816445,0.08057539338577846
160,160,160,160,2019-09-24,43.21618270874024,43.946964263916016,40.45911407470703,-0.016628715257490545,0.06814456265508761
161,161,161,161,2019-09-25,43.88883590698242,43.81410217285156,41.8210334777832,0.0017057004577207824,0.0494440777102676
162,162,162,162,2019-09-26,43.946964263916016,44.10475158691406,42.55182647705078,-0.0035775583654996668,0.03278678971906568
163,163,163,163,2019-09-27,44.39541244506836,43.839012145996094,43.290924072265625,0.012691898649980882,0.025513162319173555
164,164,164,164,2019-09-30,44.3206672668457,43.53174591064453,43.839012145996094,0.018122897202895283,0.010986906348290137
165,165,165,165,2019-10-01,43.46531295776367,43.65631103515625,44.063236236572266,-0.004375039321090735,-0.01356966328116227
166,166,166,166,2019-10-02,42.41065216064453,43.21618270874024,43.946964263916016,-0.01863955809157558,-0.03495832144503597
167,167,167,167,2019-10-03,42.19474411010742,43.88883590698242,43.81410217285156,-0.038599606525573926,-0.03695974543437164
168,168,168,168,2019-10-04,42.900611877441406,43.946964263916016,44.10475158691406,-0.023809434940509577,-0.027301813662859997
169,169,169,169,2019-10-07,42.85078430175781,44.39541244506836,43.839012145996094,-0.03479251702463082,-0.022542201474504253
170,170,170,170,2019-10-08,42.33591842651367,44.3206672668457,43.53174591064453,-0.04478156496115604,-0.027470239456636403
171,171,171,171,2019-10-09,42.344215393066406,43.46531295776367,43.65631103515625,-0.02579292517200238,-0.030055119431259714
172,172,172,172,2019-10-10,42.62657165527344,42.41065216064453,43.21618270874024,0.00509116185742764,-0.013643293241343057
173,173,173,173,2019-10-11,43.18296432495117,42.19474411010742,43.88883590698242,0.023420457587442156,-0.016083169385655793
174,174,174,174,2019-10-14,43.16635513305664,42.900611877441406,43.946964263916016,0.006194393133002629,-0.017762526807803103
175,175,175,175,2019-10-15,43.7974967956543,42.85078430175781,44.39541244506836,0.022093236082440848,-0.013467960234717524
176,176,176,176,2019-10-16,44.00511169433594,42.33591842651367,44.3206672668457,0.03942735459299507,-0.007119829009113787
177,177,177,177,2019-10-17,43.54835891723633,42.344215393066406,43.46531295776367,0.02843702529359171,0.0019106260560772803
178,178,178,178,2019-10-18,43.73935317993164,42.62657165527344,42.41065216064453,0.026105348880914203,0.03132941729483929
179,179,179,179,2019-10-21,44.38710403442383,43.18296432495117,42.19474411010742,0.027884600520045932,0.05195812821131063
180,180,180,180,2019-10-22,44.40371322631836,43.16635513305664,42.900611877441406,0.028664873127408397,0.035036827753669675
181,181,181,181,2019-10-23,44.420318603515625,43.7974967956543,42.85078430175781,0.014220488690648736,0.03662790138693972
182,182,182,182,2019-10-24,44.05492782592773,44.00511169433594,42.33591842651367,0.0011320532927587834,0.04060404175234544
183,183,183,183,2019-10-25,44.49506378173828,43.54835891723633,42.344215393066406,0.02173916280751631,0.0507943852237267
184,184,184,184,2019-10-28,44.84385299682617,43.73935317993164,42.62657165527344,0.02525185528809537,0.05201641266119572
185,185,185,185,2019-10-29,45.043155670166016,44.38710403442383,43.18296432495117,0.014780230655133453,0.04307697200259186
186,186,186,186,2019-10-30,44.57810592651367,44.40371322631836,43.16635513305664,0.003927435061713558,0.03270488761688184
187,187,187,187,2019-10-31,44.05492782592773,44.420318603515625,43.7974967956543,-0.008225757695465519,0.0058777567009029585
188,188,188,188,2019-11-01,44.92689895629883,44.05492782592773,44.00511169433594,0.01979281713538339,0.020947276951953198
189,189,189,189,2019-11-04,45.35041809082031,44.49506378173828,43.54835891723633,0.019223577547338833,0.04138064483689963
190,190,190,190,2019-11-05,45.973243713378906,44.84385299682617,43.73935317993164,0.025184961618544888,0.05107278391286796
191,191,191,191,2019-11-06,45.88190078735352,45.043155670166016,44.38710403442383,0.018620922639819515,0.033676374826580924
192,192,192,192,2019-11-07,45.82328796386719,44.57810592651367,44.40371322631836,0.02793259182896146,0.03196973033118855
193,193,193,193,2019-11-08,45.99911117553711,44.05492782592773,44.420318603515625,0.04413089398968828,0.03554212625337927
194,194,194,194,2019-11-11,45.45489501953125,44.92689895629883,44.05492782592773,0.011752337140963354,0.03177776613629124
195,195,195,195,2019-11-12,45.58048248291016,45.35041809082031,44.49506378173828,0.005073037951471848,0.024394137437271368
196,196,196,196,2019-11-13,45.52187347412109,45.973243713378906,44.84385299682617,-0.009818107290229472,0.015119585673044167
197,197,197,197,2019-11-14,45.714447021484375,45.88190078735352,45.043155670166016,-0.003649669324844118,0.014903293104816528
198,198,198,198,2019-11-15,45.72282028198242,45.82328796386719,44.57810592651367,-0.002192502684748132,0.025678846861636462
199,199,199,199,2019-11-18,46.0577278137207,45.99911117553711,44.05492782592773,0.0012742993654792922,0.04546142932537656
200,200,200,200,2019-11-19,45.78980255126953,45.45489501953125,44.92689895629883,0.007367909035855824,0.0192068363278326
201,201,201,201,2019-11-20,45.55535507202149,45.58048248291016,45.35041809082031,-0.0005512756671255392,0.0045189656419653
202,202,202,202,2019-11-21,45.36280059814453,45.52187347412109,45.973243713378906,-0.0034944272683985478,-0.013278225896788842
203,203,203,203,2019-11-22,45.77305221557617,45.714447021484375,45.88190078735352,0.0012819840971554086,-0.002372364045723052
204,204,204,204,2019-11-25,46.21680068969727,45.72282028198242,45.82328796386719,0.010803804416883445,0.008587614361945883
205,205,205,205,2019-11-26,45.572113037109375,46.0577278137207,45.99911117553711,-0.010543611238821526,-0.009282747590453777
206,206,206,206,2019-11-27,45.98237228393555,45.78980255126953,45.45489501953125,0.004205515681147576,0.011604410573990975
207,207,207,207,2019-11-29,45.814918518066406,45.55535507202149,45.58048248291016,0.0056977592565035096,0.0051433425533427
208,208,208,208,2019-12-02,45.55535507202149,45.36280059814453,45.52187347412109,0.0042447660051403435,0.0007355057106654961
209,209,209,209,2019-12-03,44.55065536499024,45.77305221557617,45.714447021484375,-0.02670560059724314,-0.02545785265535827
210,210,210,210,2019-12-04,44.634376525878906,46.21680068969727,45.72282028198242,-0.03423915416479972,-0.02380526287291229
211,211,211,211,2019-12-05,44.78508377075195,45.572113037109375,46.0577278137207,-0.017269975296439366,-0.027631498629631213
212,212,212,212,2019-12-06,45.413028717041016,45.98237228393555,45.78980255126953,-0.012381778899507534,-0.00822833498368225
213,213,213,213,2019-12-09,45.814918518066406,45.814918518066406,45.55535507202149,0.0,0.0056977592565035096
214,214,214,214,2019-12-10,46.14981842041016,45.55535507202149,45.36280059814453,0.013049252880344087,0.017349409910503155
215,215,215,215,2019-12-11,44.94416427612305,44.55065536499024,45.77305221557617,0.008832842253585271,-0.01810864470102047
216,216,216,216,2019-12-12,46.95359420776367,44.634376525878906,46.21680068969727,0.05196034676411543,0.015942114276002783
217,217,217,217,2019-12-13,46.903358459472656,44.78508377075195,45.572113037109375,0.04729866532267368,0.029211843244557167
218,218,218,218,2019-12-16,47.07080841064453,45.413028717041016,45.98237228393555,0.036504495305362594,0.023670725816145932
219,219,219,219,2019-12-17,47.44757080078125,45.814918518066406,45.814918518066406,0.03563582203187887,0.03563582203187887
220,220,220,220,2019-12-18,47.15453338623047,46.14981842041016,45.55535507202149,0.02177072413736658,0.03510406870236715
221,221,221,221,2019-12-19,47.00383377075195,44.94416427612305,44.55065536499024,0.04582729544095954,0.05506492296608334
222,222,222,222,2019-12-20,47.137794494628906,46.95359420776367,44.634376525878906,0.003923028470412149,0.05608721715421572
223,223,223,223,2019-12-23,47.05406188964844,46.903358459472656,44.78508377075195,0.003213062670256228,0.050663701568831154
224,224,224,224,2019-12-24,47.02057647705078,47.07080841064453,45.413028717041016,-0.0010671568067309734,0.03539838247798999
225,225,225,225,2019-12-26,47.48944091796875,47.44757080078125,45.814918518066406,0.0008824501756539149,0.03654971904494442
226,226,226,226,2019-12-27,47.28850173950195,47.15453338623047,46.14981842041016,0.002841049283091923,0.024673625120661402
227,227,227,227,2019-12-30,47.23826599121094,47.00383377075195,44.94416427612305,0.004987512754860868,0.05104337241635282
228,228,228,228,2019-12-31,47.15453338623047,47.137794494628906,46.95359420776367,0.00035510553221729246,0.004279527091742175
229,229,229,229,2020-01-02,47.44757080078125,47.05406188964844,46.903358459472656,0.008362910561380943,0.011602843787376749
230,230,230,230,2020-01-03,47.05406188964844,47.02057647705078,47.07080841064453,0.0007121438124859658,-0.0003557729633618667
231,231,231,231,2020-01-06,46.66055679321289,47.48944091796875,47.44757080078125,-0.017454072078625593,-0.01658702425194336
232,232,232,232,2020-01-07,46.45961380004883,47.28850173950195,47.15453338623047,-0.017528318913955454,-0.014737068448747781
233,233,233,233,2020-01-08,46.56007766723633,47.23826599121094,47.00383377075195,-0.014356757381839391,-0.009440849137538843
234,234,234,234,2020-01-09,47.03732299804688,47.15453338623047,47.137794494628906,-0.0024856653171296816,-0.002131442458417787
235,235,235,235,2020-01-10,46.85312271118164,47.44757080078125,47.05406188964844,-0.012528525266246593,-0.004270389641133243
236,236,236,236,2020-01-13,47.07080841064453,47.05406188964844,47.02057647705078,0.0003558995828110145,0.0010682968469828413
237,237,237,237,2020-01-14,47.188026428222656,46.66055679321289,47.48944091796875,0.011304400788601177,-0.006346979116194418
238,238,238,238,2020-01-15,46.15819549560547,46.45961380004883,47.28850173950195,-0.006487748816436434,-0.023902348400103635
239,239,239,239,2020-01-16,46.7693977355957,46.56007766723633,47.23826599121094,0.004495698436230766,-0.00992560259731956
240,240,240,240,2020-01-17,47.1294174194336,47.03732299804688,47.15453338623047,0.0019579009925914104,-0.0005326310111298804
241,241,241,241,2020-01-21,47.12104797363281,46.85312271118164,47.44757080078125,0.005718407801818204,-0.006881760681056059
242,242,242,242,2020-01-22,47.17128753662109,47.07080841064453,47.05406188964844,0.002134637780170978,0.0024912970796775458
243,243,243,243,2020-01-23,47.188026428222656,47.188026428222656,46.66055679321289,0.0,0.011304400788601177
