,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CCL,CCL_6m,CCL_12m,CCL_6m_ret,CCL_12m_ret
26,26,26,26,2019-03-14,54.02219772338867,53.75414276123047,55.7645378112793,0.004986684716541179,-0.03124458941607522
27,27,27,27,2019-03-15,54.19451522827149,53.016998291015625,55.2188606262207,0.02221017739994169,-0.018550643499927633
28,28,28,28,2019-03-18,54.90293502807617,52.62449264526367,55.295440673828125,0.04329623466721566,-0.007098336516879078
29,29,29,29,2019-03-19,54.68275451660156,53.06486129760742,55.372032165527344,0.03048897480237245,-0.01244811905882881
30,30,30,30,2019-03-20,54.11792755126953,52.90211486816406,54.14665222167969,0.02298230772314791,-0.0005304976250896098
31,31,31,31,2019-03-21,54.81678009033203,53.69670104980469,54.67318344116211,0.020859364143962056,0.002626454874800954
32,32,32,32,2019-03-22,54.01262283325195,54.02219772338867,53.75414276123047,-0.0001772399224805321,0.004808560954448149
33,33,33,33,2019-03-25,54.23280715942383,54.19451522827149,53.016998291015625,0.0007065646955424221,0.02293243502271669
34,34,34,34,2019-03-26,49.50358963012695,54.90293502807617,52.62449264526367,-0.09834347462823456,-0.05930514211651228
35,35,35,35,2019-03-27,48.49839401245117,54.68275451660156,53.06486129760742,-0.11309526300970874,-0.08605444683150698
36,36,36,36,2019-03-28,48.19205093383789,54.11792755126953,52.90211486816406,-0.10949932648137095,-0.0890335659748952
37,37,37,37,2019-03-29,48.55583190917969,54.81678009033203,53.69670104980469,-0.11421590561931927,-0.09573901264170304
38,38,38,38,2019-04-01,49.963111877441406,54.01262283325195,54.02219772338867,-0.07497341812694813,-0.07513736976661178
39,39,39,39,2019-04-02,50.13542938232422,54.23280715942383,54.19451522827149,-0.07555164469091336,-0.07489846212019957
40,40,40,40,2019-04-03,50.920440673828125,49.50358963012695,54.90293502807617,0.028621177863815017,-0.07253700284349984
41,41,41,41,2019-04-04,50.83428192138672,48.49839401245117,54.68275451660156,0.04816423216685983,-0.07037817734742047
42,42,42,42,2019-04-05,50.80556106567383,48.19205093383789,54.11792755126953,0.054231145618267806,-0.06120645478261666
43,43,43,43,2019-04-08,50.26945114135742,48.55583190917969,54.81678009033203,0.035291728404178935,-0.08295505393569469
44,44,44,44,2019-04-09,49.68548583984375,49.963111877441406,54.01262283325195,-0.005556620217705199,-0.08011343953369865
45,45,45,45,2019-04-10,50.03969955444336,50.13542938232422,54.23280715942383,-0.0019094247134264775,-0.07731680922682693
46,46,46,46,2019-04-11,50.23116683959961,50.920440673828125,49.50358963012695,-0.013536289653180211,0.014697463656855092
47,47,47,47,2019-04-12,51.28422927856445,50.83428192138672,48.49839401245117,0.008851258248784966,0.05744180447290814
48,48,48,48,2019-04-15,51.44697952270508,50.80556106567383,48.19205093383789,0.012624965526945475,0.06754077748913057
49,49,49,49,2019-04-16,52.46174240112305,50.26945114135742,48.55583190917969,0.04361080556859309,0.08044163467838628
50,50,50,50,2019-04-17,52.21283721923828,49.68548583984375,49.963111877441406,0.05086699539461481,0.04502772660188592
51,51,51,51,2019-04-18,51.34166717529297,50.03969955444336,50.13542938232422,0.02601869380596633,0.024059588355575645
52,52,52,52,2019-04-22,50.80556106567383,50.23116683959961,50.920440673828125,0.011435016588573488,-0.002256060761338663
53,53,53,53,2019-04-23,51.45655059814453,51.28422927856445,50.83428192138672,0.003360123024255035,0.012241122589675246
54,54,54,54,2019-04-24,51.43740463256836,51.44697952270508,50.80556106567383,-0.00018611180336625122,0.012436504068477516
55,55,55,55,2019-04-25,51.53313446044922,52.46174240112305,50.26945114135742,-0.01770066906229839,0.02513819606938461
56,56,56,56,2019-04-26,52.097957611083984,52.21283721923828,49.68548583984375,-0.0022002176911384286,0.04855485924031422
57,57,57,57,2019-04-29,52.10753631591797,51.34166717529297,50.03969955444336,0.014917106957398563,0.04132392440176025
58,58,58,58,2019-04-30,52.51918411254883,50.80556106567383,50.23116683959961,0.033729044831527055,0.045549753607265764
59,59,59,59,2019-05-01,53.4382209777832,51.45655059814453,51.28422927856445,0.038511527815277447,0.04200105431084378
60,60,60,60,2019-05-02,52.01179885864258,51.43740463256836,51.44697952270508,0.011166858634825694,0.010978668547261039
61,61,61,61,2019-05-03,52.825531005859375,51.53313446044922,52.46174240112305,0.02507894307112335,0.006934359937090795
62,62,62,62,2019-05-06,52.50960922241211,52.097957611083984,52.21283721923828,0.007901492308031388,0.005683889613730564
63,63,63,63,2019-05-07,51.38953399658203,52.10753631591797,51.34166717529297,-0.013779241355469707,0.0009323191848373824
64,64,64,64,2019-05-08,51.71502685546875,52.51918411254883,50.80556106567383,-0.015311686018517845,0.017900910268844328
65,65,65,65,2019-05-09,51.63843536376953,53.4382209777832,51.45655059814453,-0.03367974421831754,0.00353472519068454
66,66,66,66,2019-05-10,52.02136993408203,52.01179885864258,51.43740463256836,0.0001840173893132846,0.011352930920311755
67,67,67,67,2019-05-13,50.52793502807617,52.825531005859375,51.53313446044922,-0.04349404414937841,-0.019505885735410122
68,68,68,68,2019-05-14,51.5235595703125,52.50960922241211,52.097957611083984,-0.01877846106077563,-0.011025346618372622
69,69,69,69,2019-05-15,51.49483871459961,51.38953399658203,52.10753631591797,0.002049147167292542,-0.011758329881568219
70,70,70,70,2019-05-16,51.62886428833008,51.71502685546875,52.51918411254883,-0.001666103111180317,-0.01695227828198531
71,71,71,71,2019-05-17,51.38953399658203,51.63843536376953,53.4382209777832,-0.004820079567362967,-0.03833748473873988
72,72,72,72,2019-05-20,50.1450080871582,52.02136993408203,52.01179885864258,-0.03606905872147215,-0.035891678666179816
73,73,73,73,2019-05-21,50.41305541992188,50.52793502807617,52.825531005859375,-0.002273586048795684,-0.04566874274619037
74,74,74,74,2019-05-22,50.38433456420898,51.5235595703125,52.50960922241211,-0.022110758953850174,-0.04047401398858674
75,75,75,75,2019-05-23,49.891414642333984,51.49483871459961,51.38953399658203,-0.03113756858531591,-0.029152226878486398
76,76,76,76,2019-05-24,49.88175201416016,51.62886428833008,51.71502685546875,-0.033839835492271764,-0.03544955794825666
77,77,77,77,2019-05-28,49.5338020324707,51.38953399658203,51.63843536376953,-0.036111087604623004,-0.04075710885646777
78,78,78,78,2019-05-29,49.87208557128906,50.1450080871582,52.02136993408203,-0.005442665706519967,-0.04131541259902227
79,79,79,79,2019-05-30,49.82375717163086,50.41305541992188,50.52793502807617,-0.011689397585256223,-0.013936406782783295
80,80,80,80,2019-05-31,49.475807189941406,50.38433456420898,51.5235595703125,-0.018031941517650862,-0.03974400055913441
81,81,81,81,2019-06-03,49.40815734863281,49.891414642333984,51.49483871459961,-0.009686181423509188,-0.0405221458704208
82,82,82,82,2019-06-04,50.52931213378906,49.88175201416016,51.62886428833008,0.012981904072757455,-0.021297236917713014
83,83,83,83,2019-06-05,49.18585968017578,49.5338020324707,51.38953399658203,-0.007024341722584482,-0.04288177270789839
84,84,84,84,2019-06-06,49.446815490722656,49.87208557128906,50.1450080871582,-0.008527216692362116,-0.013923471609018412
85,85,85,85,2019-06-07,50.480987548828125,49.82375717163086,50.41305541992188,0.01319110429454895,0.00134751064660521
86,86,86,86,2019-06-10,51.399173736572266,49.475807189941406,50.38433456420898,0.03887488968592079,0.020141958430948348
87,87,87,87,2019-06-11,51.38950729370117,49.40815734863281,49.891414642333984,0.040101676552873666,0.030027063014886446
88,88,88,88,2019-06-12,51.60213851928711,50.52931213378906,49.88175201416016,0.021231763113209734,0.03448929589799832
89,89,89,89,2019-06-13,51.08022689819336,49.18585968017578,49.5338020324707,0.03851446798603164,0.031219587479049737
90,90,90,90,2019-06-14,51.34117889404297,49.446815490722656,49.87208557128906,0.0383111305454189,0.02945722654116656
91,91,91,91,2019-06-17,50.52931213378906,50.480987548828125,49.82375717163086,0.0009572828763342311,0.014161014789144444
92,92,92,92,2019-06-18,50.62596893310547,51.399173736572266,49.475807189941406,-0.015043136829972714,0.023246952571152724
93,93,93,93,2019-06-19,51.070556640625,51.38950729370117,49.40815734863281,-0.006206532614786653,0.03364625157465406
94,94,94,94,2019-06-20,47.16584777832031,51.60213851928711,50.52931213378906,-0.08597106376334895,-0.06656461791055324
95,95,95,95,2019-06-21,45.06851577758789,51.08022689819336,49.18585968017578,-0.11769155083408789,-0.08370991031488206
96,96,96,96,2019-06-24,44.45960998535156,51.34117889404297,49.446815490722656,-0.1340360517021525,-0.10085999383128741
97,97,97,97,2019-06-25,43.92802810668945,50.52931213378906,50.480987548828125,-0.13064266558034765,-0.12981044469069214
98,98,98,98,2019-06-26,43.86037063598633,50.62596893310547,51.399173736572266,-0.13363889007356777,-0.14667167879435816
99,99,99,99,2019-06-27,44.382286071777344,51.070556640625,51.38950729370117,-0.13096137987905443,-0.1363550964183442
100,100,100,100,2019-06-28,44.991188049316406,47.16584777832031,51.60213851928711,-0.04610666046383427,-0.12811388558053183
101,101,101,101,2019-07-01,44.73989868164063,45.06851577758789,51.08022689819336,-0.007291500291888409,-0.12412490314871671
102,102,102,102,2019-07-02,44.97185897827149,44.45960998535156,51.34117889404297,0.011521670862355782,-0.12405870011119868
103,103,103,103,2019-07-03,44.63357925415039,43.92802810668945,50.52931213378906,0.016061525587885317,-0.11667946050855071
104,104,104,104,2019-07-05,45.339134216308594,43.86037063598633,50.62596893310547,0.0337152549985289,-0.1044293043315897
105,105,105,105,2019-07-08,44.86554336547852,44.382286071777344,51.070556640625,0.010888517390015284,-0.12149883775127268
106,106,106,106,2019-07-09,44.382286071777344,44.991188049316406,47.16584777832031,-0.013533805261413012,-0.05901646716127573
107,107,107,107,2019-07-10,43.98601531982422,44.73989868164063,45.06851577758789,-0.016850359165560103,-0.02401899505867433
108,108,108,108,2019-07-11,44.29530334472656,44.97185897827149,44.45960998535156,-0.015043977476488446,-0.0036956383710773366
109,109,109,109,2019-07-12,44.710899353027344,44.63357925415039,43.92802810668945,0.0017323302358676074,0.017821679690162906
110,110,110,110,2019-07-15,45.3777961730957,45.339134216308594,43.86037063598633,0.0008527281664147957,0.03459673311251876
111,111,111,111,2019-07-16,44.89453887939453,44.86554336547852,44.382286071777344,0.0006462757773779693,0.01154183015243393
112,112,112,112,2019-07-17,44.111663818359375,44.382286071777344,44.991188049316406,-0.006097528481978198,-0.019548810980340336
113,113,113,113,2019-07-18,43.9666862487793,43.98601531982422,44.73989868164063,-0.0004394367369805474,-0.017282391235691974
114,114,114,114,2019-07-19,43.58008193969727,44.29530334472656,44.97185897827149,-0.01614666456764291,-0.03094773198605527
115,115,115,115,2019-07-22,43.58974456787109,44.710899353027344,44.63357925415039,-0.02507564825086317,-0.02338675731864459
116,116,116,116,2019-07-23,44.65291213989258,45.3777961730957,45.339134216308594,-0.015974421288288743,-0.015135314960848523
117,117,117,117,2019-07-24,45.5421028137207,44.89453887939453,44.86554336547852,0.014424113722735887,0.015079711455422862
118,118,118,118,2019-07-25,45.05884552001953,44.111663818359375,44.382286071777344,0.021472363988817245,0.015243907155841896
119,119,119,119,2019-07-26,45.68708419799805,43.9666862487793,43.98601531982422,0.039129579597700914,0.038672947885942444
120,120,120,120,2019-07-29,45.764404296875,43.58008193969727,44.29530334472656,0.05012203419443373,0.03316606595320537
121,121,121,121,2019-07-30,45.793399810791016,43.58974456787109,44.710899353027344,0.050554442673751865,0.024211109000883413
122,122,122,122,2019-07-31,45.64841842651367,44.65291213989258,45.3777961730957,0.02229431942763971,0.005963759288478254
123,123,123,123,2019-08-01,45.09750747680664,45.5421028137207,44.89453887939453,-0.00976229267964579,0.004521008623284084
124,124,124,124,2019-08-02,44.42094802856445,45.05884552001953,44.111663818359375,-0.014156987026479939,0.007011392983919951
125,125,125,125,2019-08-05,43.69606018066406,45.68708419799805,43.9666862487793,-0.04357958167576015,-0.006155252788075383
126,126,126,126,2019-08-06,43.55109024047852,45.764404296875,43.58008193969727,-0.048363222255415894,-0.0006652511406212147
127,127,127,127,2019-08-07,43.89902877807617,45.793399810791016,43.58974456787109,-0.04136777440727257,0.0070953434866660725
128,128,128,128,2019-08-08,44.89453887939453,45.64841842651367,44.65291213989258,-0.01651491055123322,0.005411220185258303
129,129,129,129,2019-08-09,44.45960998535156,45.09750747680664,45.5421028137207,-0.014144850284312116,-0.02376905679557273
130,130,130,130,2019-08-12,44.02467727661133,44.42094802856445,45.05884552001953,-0.008920808076817832,-0.022951503339088575
131,131,131,131,2019-08-13,44.40161895751953,43.69606018066406,45.68708419799805,0.016146965514471923,-0.02813629416374186
132,132,132,132,2019-08-14,43.21280288696289,43.55109024047852,45.764404296875,-0.007767597817820215,-0.05575515401358222
133,133,133,133,2019-08-15,42.81653594970703,43.89902877807617,45.793399810791016,-0.02465869652473396,-0.06500639553699394
134,134,134,134,2019-08-16,43.42544174194336,44.89453887939453,45.64841842651367,-0.03272329272381613,-0.04869778102277378
135,135,135,135,2019-08-19,44.20831680297852,44.45960998535156,45.09750747680664,-0.005652167944249498,-0.019717069159208456
136,136,136,136,2019-08-20,43.83137512207031,44.02467727661133,44.42094802856445,-0.004390768234971532,-0.013272407111055373
137,137,137,137,2019-08-21,44.41128540039063,44.40161895751953,43.69606018066406,0.0002177047391076492,0.01636818552449415
138,138,138,138,2019-08-22,44.05950927734375,43.21280288696289,43.55109024047852,0.01959387805960411,0.011674082877325409
139,139,139,139,2019-08-23,42.29087066650391,42.81653594970703,43.89902877807617,-0.012277155812431273,-0.036633113677799534
140,140,140,140,2019-08-26,42.48630142211914,43.42544174194336,44.89453887939453,-0.021626500091929568,-0.053642102522645785
141,141,141,141,2019-08-27,42.04658889770508,44.20831680297852,44.45960998535156,-0.04889867024133787,-0.054274454689132945
142,142,142,142,2019-08-28,42.40813446044922,43.83137512207031,44.02467727661133,-0.03247081930825513,-0.03671901570124436
143,143,143,143,2019-08-29,42.99441909790039,44.41128540039063,44.40161895751953,-0.03190329416760762,-0.03169253492683355
144,144,144,144,2019-08-30,43.07259368896485,44.05950927734375,43.21280288696289,-0.02239960463850177,-0.0032446217007677802
145,145,145,145,2019-09-03,42.67195892333984,42.29087066650391,42.81653594970703,0.009011123460689552,-0.0033766633185136063
146,146,146,146,2019-09-04,42.88693618774414,42.48630142211914,43.42544174194336,0.009429739756457556,-0.012400692603181773
147,147,147,147,2019-09-05,44.07905197143555,42.04658889770508,44.20831680297852,0.04833835816444565,-0.002923993512783274
148,148,148,148,2019-09-06,44.67511367797852,42.40813446044922,43.83137512207031,0.053456235374926386,0.01924964830691267
149,149,149,149,2019-09-09,46.521915435791016,42.99441909790039,44.41128540039063,0.08204544710461947,0.047524632902920194
150,150,150,150,2019-09-10,48.52506637573242,43.07259368896485,44.05950927734375,0.12658798135401095,0.10135285598119337
151,151,151,151,2019-09-11,48.57392120361328,42.67195892333984,42.29087066650391,0.13831008533909395,0.14856753805463274
152,152,152,152,2019-09-12,48.48597717285156,42.88693618774414,42.48630142211914,0.13055353174674833,0.14121435733186427
153,153,153,153,2019-09-13,49.39472579956055,44.07905197143555,42.04658889770508,0.1205941051447681,0.17476178435622236
154,154,154,154,2019-09-16,47.80197525024414,44.67511367797852,42.40813446044922,0.06999112738255708,0.12718882493700212
155,155,155,155,2019-09-17,48.241695404052734,46.521915435791016,42.99441909790039,0.03696709286691635,0.12204552163395999
156,156,156,156,2019-09-18,47.72380828857422,48.52506637573242,43.07259368896485,-0.016512251234321096,0.10798547756832688
157,157,157,157,2019-09-19,47.27431869506836,48.57392120361328,42.67195892333984,-0.026755149189978233,0.10785442918138965
158,158,158,158,2019-09-20,47.117977142333984,48.48597717285156,42.88693618774414,-0.02821434382235266,0.0986557056924704
159,159,159,159,2019-09-23,46.609859466552734,49.39472579956055,44.07905197143555,-0.05637983181258166,0.0574151979665356
160,160,160,160,2019-09-24,46.53168487548828,47.80197525024414,44.67511367797852,-0.02657401431856876,0.04155716784275154
161,161,161,161,2019-09-25,46.96163558959961,48.241695404052734,46.521915435791016,-0.026534304064810832,0.009451892719582577
162,162,162,162,2019-09-26,42.94556427001953,47.72380828857422,48.52506637573242,-0.10012285670208487,-0.11498185417224327
163,163,163,163,2019-09-27,42.584022521972656,47.27431869506836,48.57392120361328,-0.0992144636361516,-0.12331511504974102
164,164,164,164,2019-09-30,42.7110481262207,47.117977142333984,48.48597717285156,-0.09352967345777241,-0.11910513891559515
165,165,165,165,2019-10-01,41.5189323425293,46.609859466552734,49.39472579956055,-0.10922425388724222,-0.15944604063580647
166,166,166,166,2019-10-02,40.492923736572266,46.53168487548828,47.80197525024414,-0.1297774012498112,-0.1529027090493409
167,167,167,167,2019-10-03,40.062984466552734,46.96163558959961,48.241695404052734,-0.14689972008927832,-0.16953614231420466
168,168,168,168,2019-10-04,40.19978332519531,42.94556427001953,47.72380828857422,-0.06393631080407203,-0.15765768142146086
169,169,169,169,2019-10-07,39.975040435791016,42.584022521972656,47.27431869506836,-0.06126668951566161,-0.15440261141275424
170,170,170,170,2019-10-08,39.212867736816406,42.7110481262207,47.117977142333984,-0.08190340773343685,-0.1677726822108221
171,171,171,171,2019-10-09,39.60372161865234,41.5189323425293,46.609859466552734,-0.04612861207693297,-0.15031450272721825
172,172,172,172,2019-10-10,40.01412582397461,40.492923736572266,46.53168487548828,-0.011824236642246189,-0.14006711918886383
173,173,173,173,2019-10-11,40.60041046142578,40.062984466552734,46.96163558959961,0.013414527200831028,-0.13545578317937934
174,174,174,174,2019-10-14,41.07921600341797,40.19978332519531,42.94556427001953,0.021876552694538365,-0.04345846418193344
175,175,175,175,2019-10-15,41.5189323425293,39.975040435791016,42.584022521972656,0.03862139699941314,-0.02501149765487254
176,176,176,176,2019-10-16,41.42121505737305,39.212867736816406,42.7110481262207,0.05631690432279335,-0.03019904978767818
177,177,177,177,2019-10-17,41.47007369995117,39.60372161865234,41.5189323425293,0.04712567417956581,-0.0011767798404603846
178,178,178,178,2019-10-18,41.81207275390625,40.01412582397461,40.492923736572266,0.044932805425787814,0.032577272659187084
179,179,179,179,2019-10-21,42.1345329284668,40.60041046142578,40.062984466552734,0.03778588565006191,0.051707292641753444
180,180,180,180,2019-10-22,41.57756042480469,41.07921600341797,40.19978332519531,0.012131303122855375,0.034273246909414246
181,181,181,181,2019-10-23,42.99441909790039,41.5189323425293,39.975040435791016,0.03553768539129076,0.07553159744664129
182,182,182,182,2019-10-24,42.89670944213867,41.42121505737305,39.212867736816406,0.03562170696156297,0.09394471554712536
183,183,183,183,2019-10-25,43.551395416259766,41.47007369995117,39.60372161865234,0.05018852224299386,0.09967936436933678
184,184,184,184,2019-10-28,43.17030715942383,41.81207275390625,40.01412582397461,0.03248426389937076,0.07887667843434887
185,185,185,185,2019-10-29,43.15076446533203,42.1345329284668,40.60041046142578,0.024118732693454215,0.06281596601909545
186,186,186,186,2019-10-30,42.22247695922852,41.57756042480469,41.07921600341797,0.015511168231965078,0.027830642038431996
187,187,187,187,2019-10-31,41.909786224365234,42.99441909790039,41.5189323425293,-0.02522729452549166,0.009413871209678737
188,188,188,188,2019-11-01,41.96841812133789,42.89670944213867,41.42121505737305,-0.02164015219052895,0.013210695611099332
189,189,189,189,2019-11-04,43.19961929321289,43.551395416259766,41.47007369995117,-0.008077264107949622,0.04170587218569999
190,190,190,190,2019-11-05,43.83476638793945,43.17030715942383,41.81207275390625,0.015391579820403845,0.048375827860488885
191,191,191,191,2019-11-06,43.35596466064453,43.15076446533203,42.1345329284668,0.004755424332687275,0.028988851834465645
192,192,192,192,2019-11-07,44.02042388916016,42.22247695922852,41.57756042480469,0.04258269669180703,0.05875437229592939
193,193,193,193,2019-11-08,44.02042388916016,41.909786224365234,42.99441909790039,0.05036145146376003,0.023863673769460858
194,194,194,194,2019-11-11,43.658878326416016,41.96841812133789,42.89670944213867,0.04027934053150917,0.017767537281744072
195,195,195,195,2019-11-12,43.46345138549805,43.19961929321289,43.551395416259766,0.006107278179801057,-0.00201931602698735
196,196,196,196,2019-11-13,43.05304718017578,43.83476638793945,43.17030715942383,-0.017833315246747916,-0.0027162183214267666
197,197,197,197,2019-11-14,43.42436218261719,43.35596466064453,43.15076446533203,0.001577580443844706,0.006340506840961435
198,198,198,198,2019-11-15,43.82499313354492,44.02042388916016,42.22247695922852,-0.004439547336193783,0.0379541014579472
199,199,199,199,2019-11-18,43.67842102050781,44.02042388916016,41.909786224365234,-0.007769186173978815,0.04220099779736741
200,200,200,200,2019-11-19,43.47322463989258,43.658878326416016,41.96841812133789,-0.004252369589878069,0.03585568829885455
201,201,201,201,2019-11-20,42.67195892333984,43.46345138549805,43.19961929321289,-0.0182105294661965,-0.012214468055646854
202,202,202,202,2019-11-21,42.5236930847168,43.05304718017578,43.83476638793945,-0.012295392083251477,-0.029909439726896303
203,203,203,203,2019-11-22,43.17607879638672,43.42436218261719,43.35596466064453,-0.005717605826571215,-0.004149045365864024
204,204,204,204,2019-11-25,43.98661804199219,43.82499313354492,44.02042388916016,0.0036879619799312646,-0.0007679582380464289
205,205,205,205,2019-11-26,44.16454315185547,43.67842102050781,44.02042388916016,0.011129571994358711,0.003273918103519069
206,206,206,206,2019-11-27,44.69831466674805,43.47322463989258,43.658878326416016,0.028180334838361132,0.023808132049583985
207,207,207,207,2019-11-29,44.55992889404297,42.67195892333984,43.46345138549805,0.044243808307344645,0.02522757566627054
208,208,208,208,2019-12-02,43.97673416137695,42.5236930847168,43.05304718017578,0.034170152478651517,0.021454624973130665
209,209,209,209,2019-12-03,43.03769302368164,43.17607879638672,43.42436218261719,-0.0032051491604341287,-0.008904429207490572
210,210,210,210,2019-12-04,43.37377166748047,43.98661804199219,43.82499313354492,-0.013932564079526588,-0.010295984866203534
211,211,211,211,2019-12-05,43.69007873535156,44.16454315185547,43.67842102050781,-0.010743107086435999,0.00026689872416119087
212,212,212,212,2019-12-06,44.25350570678711,44.69831466674805,43.47322463989258,-0.009951358642428576,0.017948543577292364
213,213,213,213,2019-12-09,44.8861198425293,44.55992889404297,42.67195892333984,0.007320275336658799,0.05188796050275535
214,214,214,214,2019-12-10,44.797157287597656,43.97673416137695,42.5236930847168,0.018655844774877473,0.05346347031410481
215,215,215,215,2019-12-11,45.26173782348633,43.03769302368164,43.17607879638672,0.05167667324967673,0.04830589264336238
216,216,216,216,2019-12-12,46.35893249511719,43.37377166748047,43.98661804199219,0.06882410066899602,0.05393264039668266
217,217,217,217,2019-12-13,46.902587890625,43.69007873535156,44.16454315185547,0.07352948880529375,0.06199644654661163
218,218,218,218,2019-12-16,46.44789505004883,44.25350570678711,44.69831466674805,0.04958679110760644,0.039141976522938826
219,219,219,219,2019-12-17,46.65547180175781,44.8861198425293,44.55992889404297,0.039418688125322676,0.0470275191124685
220,220,220,220,2019-12-18,46.042625427246094,44.797157287597656,43.97673416137695,0.027802392273521548,0.0469769141630243
221,221,221,221,2019-12-19,46.11181640625,45.26173782348633,43.03769302368164,0.01878139513950705,0.07142862840898112
222,222,222,222,2019-12-20,49.63074493408203,46.35893249511719,43.37377166748047,0.07057566390920345,0.14425707117586772
223,223,223,223,2019-12-23,50.66862869262695,46.902587890625,43.69007873535156,0.08029494685419514,0.1597284820553262
224,224,224,224,2019-12-24,50.35232162475586,46.44789505004883,44.25350570678711,0.08406035559845959,0.13781542999955776
225,225,225,225,2019-12-26,50.737823486328125,46.65547180175781,44.8861198425293,0.08749995503028019,0.13036777659392107
226,226,226,226,2019-12-27,50.737823486328125,46.042625427246094,44.797157287597656,0.10197502891100574,0.1326125709404149
227,227,227,227,2019-12-30,50.431400299072266,46.11181640625,45.26173782348633,0.09367629014581147,0.11421705670575033
228,228,228,228,2019-12-31,50.243595123291016,49.63074493408203,46.35893249511719,0.01234819646618135,0.08379534253906695
229,229,229,229,2020-01-02,50.718055725097656,50.66862869262695,46.902587890625,0.0009754957603163028,0.08134876999474261
230,230,230,230,2020-01-03,49.31443405151367,50.35232162475586,46.44789505004883,-0.02061250682693261,0.06171515411787931
231,231,231,231,2020-01-06,47.82185745239258,50.737823486328125,46.65547180175781,-0.05747124794821534,0.02499997547106192
232,232,232,232,2020-01-07,47.970123291015625,50.737823486328125,46.042625427246094,-0.05454905246493846,0.0418633352438873
233,233,233,233,2020-01-08,48.19747161865234,50.431400299072266,46.11181640625,-0.04429638414107295,0.04523038507152899
234,234,234,234,2020-01-09,48.63239669799805,50.243595123291016,49.63074493408203,-0.03206773761589521,-0.020115519874020826
235,235,235,235,2020-01-10,48.286434173583984,50.718055725097656,50.66862869262695,-0.04794390314750163,-0.0470151764614386
236,236,236,236,2020-01-13,48.7905502319336,49.31443405151367,50.35232162475586,-0.010623336344746881,-0.031016869578748718
237,237,237,237,2020-01-14,49.63074493408203,47.82185745239258,50.737823486328125,0.0378255379036716,-0.02181959091218033
238,238,238,238,2020-01-15,49.85808944702149,47.970123291015625,50.737823486328125,0.039357125362224465,-0.01733882099896711
239,239,239,239,2020-01-16,50.757591247558594,48.19747161865234,50.431400299072266,0.053117301446067966,0.006468012915602728
240,240,240,240,2020-01-17,51.30125045776367,48.63239669799805,50.243595123291016,0.054878104740321954,0.021050550460756545
241,241,241,241,2020-01-21,50.10520553588867,48.286434173583984,50.718055725097656,0.03766630096905521,-0.012083471664031453
242,242,242,242,2020-01-22,49.3045539855957,48.7905502319336,49.31443405151367,0.010534903812699392,-0.00020034835860938127
