,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MPWR,MPWR_6m,MPWR_12m,MPWR_6m_ret,MPWR_12m_ret
0,0,0,0,2019-02-05,127.20496368408205,,,,
1,1,1,1,2019-02-06,129.5673370361328,,,,
2,2,2,2,2019-02-07,125.87969207763672,,,,
3,3,3,3,2019-02-08,126.08133697509766,,,,
4,4,4,4,2019-02-11,125.4859390258789,,,,
5,5,5,5,2019-02-12,126.76315307617188,,,,
6,6,6,6,2019-02-13,128.95274353027344,127.20496368408205,,0.0137398714293262,
7,7,7,7,2019-02-14,130.6044921875,129.5673370361328,,0.008004757796927997,
8,8,8,8,2019-02-15,132.98611450195312,125.87969207763672,,0.05645408172696742,
9,9,9,9,2019-02-19,131.0078125,126.08133697509766,,0.03907378873905332,
10,10,10,10,2019-02-20,131.2286376953125,125.4859390258789,,0.04576368248118445,
11,11,11,11,2019-02-21,129.92263793945312,126.76315307617188,,0.024924315833187993,
12,12,12,12,2019-02-22,131.1422119140625,128.95274353027344,127.20496368408205,0.016978842976497432,0.0309520015253395
13,13,13,13,2019-02-25,132.0833740234375,130.6044921875,129.5673370361328,0.011323361173629198,0.019418759734199265
14,14,14,14,2019-02-26,131.2286376953125,132.98611450195312,125.87969207763672,-0.013215491055006412,0.04249252225987976
15,15,15,15,2019-02-27,129.57691955566406,131.0078125,126.08133697509766,-0.010922195531933965,0.027724821646337938
16,16,16,16,2019-02-28,128.78945922851562,131.2286376953125,125.4859390258789,-0.018587242157159123,0.0263258196757441
17,17,17,17,2019-03-01,130.77734375,129.92263793945312,126.76315307617188,0.006578574943538307,0.03166685725635121
18,18,18,18,2019-03-04,131.0846710205078,131.1422119140625,128.95274353027344,-0.0004387671422866335,0.01653262607579875
19,19,19,19,2019-03-05,131.66087341308594,132.0833740234375,130.6044921875,-0.0031987418058884165,0.008088398858971502
20,20,20,20,2019-03-06,129.57691955566406,131.2286376953125,132.98611450195312,-0.012586567754238276,-0.02563572113567536
21,21,21,21,2019-03-07,128.7798614501953,129.57691955566406,131.0078125,-0.006151235175229974,-0.017006245713817147
22,22,22,22,2019-03-08,128.97195434570312,128.78945922851562,131.2286376953125,0.0014170035209457588,-0.01719657682379483
23,23,23,23,2019-03-11,132.04495239257812,130.77734375,129.92263793945312,0.009692876504674652,0.01633521676271732
24,24,24,24,2019-03-12,132.22743225097656,131.0846710205078,131.1422119140625,0.008717733519657545,0.00827514132234719
25,25,25,25,2019-03-13,133.18775939941406,131.66087341308594,132.0833740234375,0.011597112693742417,0.008361274718653
26,26,26,26,2019-03-14,132.47714233398438,129.57691955566406,131.2286376953125,0.022382248229588564,0.00951396479151656
27,27,27,27,2019-03-15,135.50218200683594,128.7798614501953,129.57691955566406,0.05220009154335381,0.04572776132887224
28,28,28,28,2019-03-18,135.3292999267578,128.97195434570312,128.78945922851562,0.04929246527515696,0.05077931639295352
29,29,29,29,2019-03-19,135.905517578125,132.04495239257812,130.77734375,0.02923674942203891,0.039213014128259616
30,30,30,30,2019-03-20,134.95474243164062,132.22743225097656,131.0846710205078,0.020625902917689842,0.02952344756258607
31,31,31,31,2019-03-21,139.2570037841797,133.18775939941406,131.66087341308594,0.04556908541846316,0.05769466793115452
32,32,32,32,2019-03-22,134.12890625,132.47714233398438,129.57691955566406,0.012468293676288766,0.035129610349939444
33,33,33,33,2019-03-25,133.12051391601562,135.50218200683594,128.7798614501953,-0.01757660323654542,0.03370598800883973
34,34,34,34,2019-03-26,134.69549560546875,135.3292999267578,128.97195434570312,-0.004683422744609533,0.04437818507753977
35,35,35,35,2019-03-27,130.03790283203125,135.905517578125,132.04495239257812,-0.04317422022781936,-0.015199744664073145
36,36,36,36,2019-03-28,129.3444061279297,134.95474243164062,132.22743225097656,-0.04157198333769396,-0.021803540112423136
37,37,37,37,2019-03-29,130.50025939941406,139.2570037841797,133.18775939941406,-0.06288189568071434,-0.02017828073780048
38,38,38,38,2019-04-01,135.17160034179688,134.12890625,132.47714233398438,0.007773820878352877,0.02033904083633975
39,39,39,39,2019-04-02,133.34156799316406,133.12051391601562,135.50218200683594,0.001660556067924368,-0.015945234103779016
40,40,40,40,2019-04-03,139.44810485839844,134.69549560546875,135.3292999267578,0.03528409937961374,0.030435426281446576
41,41,41,41,2019-04-04,138.44639587402344,130.03790283203125,135.905517578125,0.06466186287895881,0.01869591714286223
42,42,42,42,2019-04-05,139.2939910888672,129.3444061279297,134.95474243164062,0.07692319489330468,0.03215336177922423
43,43,43,43,2019-04-08,140.4594268798828,130.50025939941406,139.2570037841797,0.07631530792584362,0.00863456101329474
44,44,44,44,2019-04-09,140.68093872070312,135.17160034179688,134.12890625,0.04075810573356575,0.048848772825232256
45,45,45,45,2019-04-10,143.36819458007812,133.34156799316406,133.12051391601562,0.07519505535909166,0.07698047703247046
46,46,46,46,2019-04-11,143.37782287597656,139.44810485839844,134.69549560546875,0.02818050500986402,0.06445892812881349
47,47,47,47,2019-04-12,146.63336181640625,138.44639587402344,130.03790283203125,0.05913455450174654,0.12762016783530572
48,48,48,48,2019-04-15,145.988037109375,139.2939910888672,129.3444061279297,0.048056961884573424,0.12867685182290556
49,49,49,49,2019-04-16,149.09906005859375,140.4594268798828,130.50025939941406,0.06150981369231512,0.14251926199054887
50,50,50,50,2019-04-17,149.37838745117188,140.68093872070312,135.17160034179688,0.06182393158277111,0.10510186365665208
51,51,51,51,2019-04-18,148.24188232421875,143.36819458007812,133.34156799316406,0.033994204631058844,0.11174545608927122
52,52,52,52,2019-04-22,147.7024688720703,143.37782287597656,139.44810485839844,0.03016258657961779,0.05919308851169913
53,53,53,53,2019-04-23,149.00271606445312,146.63336181640625,138.44639587402344,0.0161583572707924,0.0762484290312273
54,54,54,54,2019-04-24,151.728515625,145.988037109375,139.2939910888672,0.039321567912610655,0.08926820488760212
55,55,55,55,2019-04-25,150.0044708251953,149.09906005859375,140.4594268798828,0.006072545100188842,0.06795587991025465
56,56,56,56,2019-04-26,149.27244567871094,149.37838745117188,140.68093872070312,-0.0007092175398905054,0.061070867426217035
57,57,57,57,2019-04-29,148.5211639404297,148.24188232421875,143.36819458007812,0.0018839589178996086,0.035942207233929935
58,58,58,58,2019-04-30,149.97557067871094,147.7024688720703,143.37782287597656,0.01538973467403193,0.04601651545819263
59,59,59,59,2019-05-01,148.71377563476562,149.00271606445312,146.63336181640625,-0.0019391621664299752,0.01418786142927142
60,60,60,60,2019-05-02,150.4186248779297,151.728515625,145.988037109375,-0.008633121741648986,0.03034897828809946
61,61,61,61,2019-05-03,139.631103515625,150.0044708251953,149.09906005859375,-0.06915372090248373,-0.06350111489132115
62,62,62,62,2019-05-06,136.00953674316406,149.27244567871094,149.37838745117188,-0.08885034927406177,-0.08949655258782174
63,63,63,63,2019-05-07,133.3223114013672,148.5211639404297,148.24188232421875,-0.10233459081399743,-0.10064342606107146
64,64,64,64,2019-05-08,132.1953887939453,149.97557067871094,147.7024688720703,-0.11855385383300643,-0.10498863151404847
65,65,65,65,2019-05-09,131.69451904296875,148.71377563476562,149.00271606445312,-0.1144430401228963,-0.11616027867570866
66,66,66,66,2019-05-10,131.1359100341797,150.4186248779297,151.728515625,-0.12819366524191167,-0.13572007546501896
67,67,67,67,2019-05-13,121.8605728149414,139.631103515625,150.0044708251953,-0.12726770936602272,-0.18762039461511004
68,68,68,68,2019-05-14,123.60389709472656,136.00953674316406,149.27244567871094,-0.09121154255428354,-0.1719577144145712
69,69,69,69,2019-05-15,124.41297912597656,133.3223114013672,148.5211639404297,-0.06682551616262533,-0.16232154512418628
70,70,70,70,2019-05-16,124.00845336914062,132.1953887939453,149.97557067871094,-0.06193056731778879,-0.17314231372520694
