,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FITB,FITB_6m,FITB_12m,FITB_6m_ret,FITB_12m_ret
29,29,29,29,2019-03-19,22.776599884033203,22.16256332397461,22.57192039489746,0.02770602619753615,0.009067881046666004
30,30,30,30,2019-03-20,21.663148880004883,22.809350967407227,22.408178329467773,-0.05025141175828185,-0.033248104263930434
31,31,31,31,2019-03-21,20.86080741882324,22.9075927734375,22.4327392578125,-0.08934964816502289,-0.07007311148779194
32,32,32,32,2019-03-22,20.156715393066406,23.259639739990234,21.9497013092041,-0.13340380081592484,-0.08168611913574642
33,33,33,33,2019-03-25,19.992979049682617,23.18595314025879,21.777772903442383,-0.13771157352302543,-0.08195483815875615
34,34,34,34,2019-03-26,20.45145606994629,23.546186447143555,21.8350830078125,-0.13143233976101876,-0.0633671480603557
35,35,35,35,2019-03-27,20.42689514160156,22.776599884033203,22.16256332397461,-0.10316310399248085,-0.07831531745677955
36,36,36,36,2019-03-28,20.980308532714844,21.663148880004883,22.809350967407227,-0.03152082603837436,-0.08018827178844068
37,37,37,37,2019-03-29,20.83162879943848,20.86080741882324,22.9075927734375,-0.001398729147867539,-0.09062340135565028
38,38,38,38,2019-04-01,21.68240737915039,20.156715393066406,23.259639739990234,0.0756914981599035,-0.06780983620000414
39,39,39,39,2019-04-02,21.657629013061523,19.992979049682617,23.18595314025879,0.08326172699137269,-0.06591594996987937
40,40,40,40,2019-04-03,21.69066619873047,20.45145606994629,23.546186447143555,0.060592758019083925,-0.07880342970095622
41,41,41,41,2019-04-04,22.095401763916016,20.42689514160156,22.776599884033203,0.08168185183054888,-0.02990780553662531
42,42,42,42,2019-04-05,22.045848846435547,20.980308532714844,21.663148880004883,0.050787637944370134,0.017665943605451373
43,43,43,43,2019-04-08,22.19452667236328,20.83162879943848,20.86080741882324,0.0654244507736974,0.06393421053954951
44,44,44,44,2019-04-09,21.831085205078125,21.68240737915039,20.156715393066406,0.006857071879882826,0.08306759208336478
45,45,45,45,2019-04-10,22.07062721252441,21.657629013061523,19.992979049682617,0.01906940963915349,0.10391888860978793
46,46,46,46,2019-04-11,22.2771224975586,21.69066619873047,20.45145606994629,0.027037265405082778,0.08926828590435454
47,47,47,47,2019-04-12,22.84706115722656,22.095401763916016,20.42689514160156,0.03401881537805207,0.11847938704576166
48,48,48,48,2019-04-15,22.409284591674805,22.045848846435547,20.980308532714844,0.016485450289114967,0.06811034531411875
49,49,49,49,2019-04-16,22.90488052368164,22.19452667236328,20.83162879943848,0.032005812144797696,0.0995242255996347
50,50,50,50,2019-04-17,22.888357162475582,21.831085205078125,21.68240737915039,0.048429656495112106,0.0556188140106999
51,51,51,51,2019-04-18,22.714902877807617,22.07062721252441,21.657629013061523,0.02919154308934191,0.04881761822166508
52,52,52,52,2019-04-22,22.764463424682617,22.2771224975586,21.69066619873047,0.021876296060113987,0.049505036687854
53,53,53,53,2019-04-23,23.4169979095459,22.84706115722656,22.095401763916016,0.024945735838723726,0.059813175598742996
54,54,54,54,2019-04-24,23.35918235778809,22.409284591674805,22.045848846435547,0.04238858060047934,0.05957282572790956
55,55,55,55,2019-04-25,23.342660903930664,22.90488052368164,22.19452667236328,0.019112973752314355,0.05173051214455704
56,56,56,56,2019-04-26,23.458297729492188,22.888357162475582,21.831085205078125,0.024900894501550086,0.07453649276379348
57,57,57,57,2019-04-29,23.747398376464844,22.714902877807617,22.07062721252441,0.04545454163777074,0.07597297293793792
58,58,58,58,2019-04-30,23.80521583557129,22.764463424682617,22.2771224975586,0.04571829309010744,0.0685947360652237
59,59,59,59,2019-05-01,23.5408992767334,23.4169979095459,22.84706115722656,0.005291086742463813,0.030368812633364772
60,60,60,60,2019-05-02,23.813480377197266,23.35918235778809,22.409284591674805,0.019448369915127106,0.0626613393113018
61,61,61,61,2019-05-03,23.937374114990234,23.342660903930664,22.90488052368164,0.02547752432797523,0.04507744933404423
62,62,62,62,2019-05-06,23.78870010375977,23.458297729492188,22.888357162475582,0.01408466965836963,0.039336285033172214
63,63,63,63,2019-05-07,23.193979263305664,23.747398376464844,22.714902877807617,-0.023304410208894843,0.02109084014469209
64,64,64,64,2019-05-08,22.913145065307617,23.80521583557129,22.764463424682617,-0.03747375266098962,0.006531304421776518
65,65,65,65,2019-05-09,22.987483978271484,23.5408992767334,23.4169979095459,-0.023508672797766916,-0.018341972482276314
66,66,66,66,2019-05-10,23.152681350708008,23.813480377197266,23.35918235778809,-0.027748947907757726,-0.008840249796296162
67,67,67,67,2019-05-13,22.36798095703125,23.937374114990234,23.342660903930664,-0.06556246104605878,-0.041755305914386476
68,68,68,68,2019-05-14,22.615781784057617,23.78870010375977,23.458297729492188,-0.049305691970818244,-0.03591547669613493
69,69,69,69,2019-05-15,22.301904678344727,23.193979263305664,23.747398376464844,-0.038461472041248945,-0.06086956032845647
70,70,70,70,2019-05-16,22.500144958496094,22.913145065307617,23.80521583557129,-0.018024592679633522,-0.0548228962127314
71,71,71,71,2019-05-17,22.53318214416504,22.987483978271484,23.5408992767334,-0.019763008188972142,-0.042807078893724926
72,72,72,72,2019-05-20,22.60752487182617,23.152681350708008,23.813480377197266,-0.02354614874294758,-0.050641715795809006
73,73,73,73,2019-05-21,22.64882469177246,22.36798095703125,23.937374114990234,0.01255561399487548,-0.05383002400463166
74,74,74,74,2019-05-22,22.599262237548828,22.615781784057617,23.78870010375977,-0.000730443310185902,-0.05000012026815004
75,75,75,75,2019-05-23,22.31842422485352,22.301904678344727,23.193979263305664,0.0007407235725849226,-0.037749237787641166
76,76,76,76,2019-05-24,22.49188232421875,22.500144958496094,22.913145065307617,-0.00036722582421511163,-0.018385199407945696
77,77,77,77,2019-05-28,22.34320640563965,22.53318214416504,22.987483978271484,-0.00843093253806515,-0.028027320138246936
78,78,78,78,2019-05-29,22.50840377807617,22.60752487182617,23.152681350708008,-0.004384429269102652,-0.027827341588327004
79,79,79,79,2019-05-30,22.21104621887207,22.64882469177246,22.36798095703125,-0.019328970878538354,-0.007016043980931919
80,80,80,80,2019-05-31,21.888900756835938,22.599262237548828,22.615781784057617,-0.03143295003376789,-0.032140433355882236
81,81,81,81,2019-06-03,21.94672393798828,22.31842422485352,22.301904678344727,-0.016654414447921373,-0.015926027192705527
82,82,82,82,2019-06-04,22.57448387145996,22.49188232421875,22.500144958496094,0.0036725048642223257,0.0033039304013815496
83,83,83,83,2019-06-05,22.442323684692383,22.34320640563965,22.53318214416504,0.004436126008651842,-0.004032207208522709
84,84,84,84,2019-06-06,22.37624168395996,22.50840377807617,22.60752487182617,-0.00587167777063502,-0.010230363083861382
85,85,85,85,2019-06-07,22.16148567199707,22.21104621887207,22.64882469177246,-0.002231346798643341,-0.02151718803989089
86,86,86,86,2019-06-10,22.31842422485352,21.888900756835938,22.599262237548828,0.019622888914759162,-0.012426866405784498
87,87,87,87,2019-06-11,22.64056205749512,21.94672393798828,22.31842422485352,0.0316146556300303,0.01443371760461809
88,88,88,88,2019-06-12,22.39276695251465,22.57448387145996,22.49188232421875,-0.008049659960334687,-0.004406717511471925
89,89,89,89,2019-06-13,22.475360870361328,22.442323684692383,22.34320640563965,0.0014720929139562244,0.005914749312270651
90,90,90,90,2019-06-14,22.624038696289062,22.37624168395996,22.50840377807617,0.011074112258392832,0.005137410868980785
91,91,91,91,2019-06-17,22.2771224975586,22.16148567199707,22.21104621887207,0.005217918476812633,0.002974928692480283
92,92,92,92,2019-06-18,23.028785705566406,22.31842422485352,21.888900756835938,0.03182847828126856,0.052075933889667025
93,93,93,93,2019-06-19,22.541444778442383,22.64056205749512,21.94672393798828,-0.0043778630053896705,0.02709838799332953
94,94,94,94,2019-06-20,22.54970359802246,22.39276695251465,22.57448387145996,0.007008363273757423,-0.0010977116278094723
95,95,95,95,2019-06-21,22.599262237548828,22.475360870361328,22.442323684692383,0.0055127643067520715,0.0069929725219803895
96,96,96,96,2019-06-24,22.450584411621094,22.624038696289062,22.37624168395996,-0.0076668134720092596,0.003322395633330366
97,97,97,97,2019-06-25,22.37624168395996,22.2771224975586,22.16148567199707,0.004449371161478366,0.009690506094284679
98,98,98,98,2019-06-26,22.51666641235352,23.028785705566406,22.31842422485352,-0.022238223923769507,0.008882445530327354
99,99,99,99,2019-06-27,22.741662979125977,22.541444778442383,22.64056205749512,0.008882225724726966,0.004465477551931496
100,100,100,100,2019-06-28,23.2499942779541,22.54970359802246,22.39276695251465,0.031055427264820246,0.03828143825447117
101,101,101,101,2019-07-01,23.599994659423828,22.599262237548828,22.475360870361328,0.04428164120385647,0.0500385197616815
102,102,102,102,2019-07-02,23.09165954589844,22.450584411621094,22.624038696289062,0.02855494193485253,0.020669203049324736
103,103,103,103,2019-07-03,23.41666412353516,22.37624168395996,22.2771224975586,0.04649674660606684,0.051152999050996906
104,104,104,104,2019-07-05,23.624998092651367,22.51666641235352,23.028785705566406,0.04922272506954117,0.025889875163537024
105,105,105,105,2019-07-08,23.38332939147949,22.741662979125977,22.541444778442383,0.028215456932172644,0.037348298714297457
106,106,106,106,2019-07-09,23.54999732971192,23.2499942779541,22.54970359802246,0.01290336024049199,0.044359506870732535
107,107,107,107,2019-07-10,23.03332901000977,23.599994659423828,22.599262237548828,-0.024011261764747105,0.019207121360790946
108,108,108,108,2019-07-11,23.3749942779541,23.09165954589844,22.450584411621094,0.012270003006604524,0.04117531416485121
109,109,109,109,2019-07-12,23.499998092651367,23.41666412353516,22.37624168395996,0.0035587463985722323,0.050220963134168795
110,110,110,110,2019-07-15,23.17499732971192,23.624998092651367,22.51666641235352,-0.019047652879151777,0.029237494809498887
111,111,111,111,2019-07-16,23.208328247070312,23.38332939147949,22.741662979125977,-0.007484013139418155,0.02052027894233932
112,112,112,112,2019-07-17,22.983327865600582,23.54999732971192,23.2499942779541,-0.024062400355196578,-0.0114695259347386
113,113,113,113,2019-07-18,23.17499732971192,23.03332901000977,23.599994659423828,0.006150579433853665,-0.018008365503684565
114,114,114,114,2019-07-19,23.28332901000977,23.3749942779541,23.09165954589844,-0.003921509749022056,0.008300376321171532
115,115,115,115,2019-07-22,23.18332862854004,23.499998092651367,23.41666412353516,-0.013475297438868883,-0.00996450620652689
116,116,116,116,2019-07-23,24.37499618530273,23.17499732971192,23.624998092651367,0.05177989186010956,0.031745953574686236
117,117,117,117,2019-07-24,24.716663360595703,23.208328247070312,23.38332939147949,0.06499111428742377,0.057020706794733034
118,118,118,118,2019-07-25,24.63332939147949,22.983327865600582,23.54999732971192,0.07179123647922547,0.04600136664987131
119,119,119,119,2019-07-26,25.0333309173584,23.17499732971192,23.03332901000977,0.08018700331257289,0.08683077927986327
120,120,120,120,2019-07-29,24.808326721191406,23.28332901000977,23.3749942779541,0.06549740849025598,0.06131905001530358
121,121,121,121,2019-07-30,24.89999961853028,23.18332862854004,23.499998092651367,0.0740476493904727,0.059574537851418086
122,122,122,122,2019-07-31,24.741661071777344,24.37499618530273,23.17499732971192,0.01504266436339785,0.06760146375753195
123,123,123,123,2019-08-01,23.64166259765625,24.716663360595703,23.208328247070312,-0.04349295644222195,0.018671502142367347
124,124,124,124,2019-08-02,23.508325576782227,24.63332939147949,22.983327865600582,-0.04566998625392449,0.022842545442142592
125,125,125,125,2019-08-05,22.483327865600582,25.0333309173584,23.17499732971192,-0.1018643128306036,-0.02984550350841131
126,126,126,126,2019-08-06,22.71666145324707,24.808326721191406,23.28332901000977,-0.08431303293654324,-0.024337909605584462
127,127,127,127,2019-08-07,22.11666488647461,24.89999961853028,23.18332862854004,-0.11178051304002212,-0.0460099478878242
128,128,128,128,2019-08-08,22.366662979125977,24.741661071777344,24.37499618530273,-0.09599186108650204,-0.0823931700710464
129,129,129,129,2019-08-09,22.28333282470703,23.64166259765625,24.716663360595703,-0.057454917450851295,-0.09844898967099192
130,130,130,130,2019-08-12,21.73332977294922,23.508325576782227,24.63332939147949,-0.07550498643706316,-0.1177266609983042
131,131,131,131,2019-08-13,22.033327102661133,22.483327865600582,25.0333309173584,-0.020014864597867166,-0.11984037699981143
132,132,132,132,2019-08-14,21.258331298828125,22.71666145324707,24.808326721191406,-0.0641964998871124,-0.1430969312142627
133,133,133,133,2019-08-15,21.01666259765625,22.11666488647461,24.89999961853028,-0.04973635466580062,-0.15595731246453903
134,134,134,134,2019-08-16,21.39166641235352,22.366662979125977,24.741661071777344,-0.04359150793671762,-0.13539893904880718
135,135,135,135,2019-08-19,21.59999656677246,22.28333282470703,23.64166259765625,-0.03066580135521335,-0.0863588177206367
136,136,136,136,2019-08-20,21.17499732971192,21.73332977294922,23.508325576782227,-0.02569014730233543,-0.09925539951576967
137,137,137,137,2019-08-21,21.291662216186523,22.033327102661133,22.483327865600582,-0.0336610482392844,-0.053002191514420094
138,138,138,138,2019-08-22,21.48333168029785,21.258331298828125,22.71666145324707,0.010584103630096875,-0.05429185866451025
139,139,139,139,2019-08-23,20.899991989135746,21.01666259765625,22.11666488647461,-0.005551338514304116,-0.05501158983888732
140,140,140,140,2019-08-26,21.17499732971192,21.39166641235352,22.366662979125977,-0.010128667793570023,-0.0532786518277758
141,141,141,141,2019-08-27,21.08332633972168,21.59999656677246,22.28333282470703,-0.02391992172098678,-0.053852199508272136
142,142,142,142,2019-08-28,21.47499656677246,21.17499732971192,21.73332977294922,0.014167616287705131,-0.011886499163984432
143,143,143,143,2019-08-29,21.92499351501465,21.291662216186523,22.033327102661133,0.029745507532364046,-0.004916805670869384
144,144,144,144,2019-08-30,22.04166412353516,21.48333168029785,21.258331298828125,0.02598909943513794,0.036848274386908964
145,145,145,145,2019-09-03,21.449996948242188,20.899991989135746,21.01666259765625,0.026316036838308188,0.020618609095159668
146,146,146,146,2019-09-04,21.62499618530273,21.17499732971192,21.39166641235352,0.021251424431557808,0.010907508019780243
147,147,147,147,2019-09-05,22.29166030883789,21.08332633972168,21.59999656677246,0.05731230213136107,0.032021474629742475
148,148,148,148,2019-09-06,22.29999542236328,21.47499656677246,21.17499732971192,0.038416716530111694,0.05312860611664916
149,149,149,149,2019-09-09,22.941659927368164,21.92499351501465,21.291662216186523,0.046370203560483825,0.07749501633213329
150,150,150,150,2019-09-10,23.26666259765625,22.04166412353516,21.48333168029785,0.055576496731618796,0.08300997926657128
151,151,151,151,2019-09-11,23.1583251953125,21.449996948242188,20.899991989135746,0.07964235385172436,0.10805426180788413
152,152,152,152,2019-09-12,23.35832977294922,21.62499618530273,21.17499732971192,0.08015416848140466,0.10310898316731931
153,153,153,153,2019-09-13,23.649995803833008,22.29166030883789,21.08332633972168,0.06093469379024152,0.12173930350239082
154,154,154,154,2019-09-16,23.75832748413086,22.29999542236328,21.47499656677246,0.06539607000569636,0.10632508881940028
155,155,155,155,2019-09-17,23.483327865600582,22.941659927368164,21.92499351501465,0.023610668972833926,0.07107570405978714
156,156,156,156,2019-09-18,23.574996948242188,23.26666259765625,22.04166412353516,0.013252195036214554,0.06956520234195018
157,157,157,157,2019-09-19,23.291662216186523,23.1583251953125,21.449996948242188,0.005757627969617207,0.08585853286544443
158,158,158,158,2019-09-20,23.1916618347168,23.35832977294922,21.62499618530273,-0.007135267797504619,0.07244697922669885
159,159,159,159,2019-09-23,23.099994659423828,23.649995803833008,22.29166030883789,-0.02325586646911959,0.03626173821899936
160,160,160,160,2019-09-24,22.87499618530273,23.75832748413086,22.29999542236328,-0.03717986038445431,0.02578479286873825
161,161,161,161,2019-09-25,23.04999351501465,23.483327865600582,22.941659927368164,-0.018452851021200534,0.004722133794566874
162,162,162,162,2019-09-26,22.824995040893555,23.574996948242188,23.26666259765625,-0.031813446635654996,-0.018982849599030405
163,163,163,163,2019-09-27,23.102426528930664,23.291662216186523,23.1583251953125,-0.008124610665371512,-0.002413761181363383
164,164,164,164,2019-09-30,23.01835250854492,23.1916618347168,23.35832977294922,-0.007472915369628463,-0.014554861914742756
165,165,165,165,2019-10-01,22.25331687927246,23.099994659423828,23.649995803833008,-0.03665272622935256,-0.05905620179155313
166,166,166,166,2019-10-02,21.807748794555664,22.87499618530273,23.75832748413086,-0.046655631419636134,-0.08210084194175982
167,167,167,167,2019-10-03,21.925445556640625,23.04999351501465,23.483327865600582,-0.048787343807342065,-0.06633992924154553
168,168,168,168,2019-10-04,22.278535842895508,22.824995040893555,23.574996948242188,-0.023941262507133243,-0.05499305506562735
169,169,169,169,2019-10-07,22.101993560791016,23.102426528930664,23.291662216186523,-0.04330423762572422,-0.05107701822022592
170,170,170,170,2019-10-08,21.395809173583984,23.01835250854492,23.1916618347168,-0.0704891166454511,-0.0774352728119082
171,171,171,171,2019-10-09,21.57235145568848,22.25331687927246,23.099994659423828,-0.03060062584280443,-0.06613175571069385
172,172,172,172,2019-10-10,22.00951766967773,21.807748794555664,22.87499618530273,0.00925216431200071,-0.037835132675609895
173,173,173,173,2019-10-11,22.572784423828125,21.925445556640625,23.04999351501465,0.029524547882742613,-0.020703220192911154
174,174,174,174,2019-10-14,22.69048309326172,22.278535842895508,22.824995040893555,0.018490768570753158,-0.005893186280691132
175,175,175,175,2019-10-15,23.01835250854492,22.101993560791016,23.102426528930664,0.04146046578257656,-0.0036391857054696164
176,176,176,176,2019-10-16,22.841812133789062,21.395809173583984,23.01835250854492,0.0675834668590316,-0.007669548665149684
177,177,177,177,2019-10-17,22.76614570617676,21.57235145568848,22.25331687927246,0.05533908776428209,0.023045051202320588
178,178,178,178,2019-10-18,22.976322174072266,22.00951766967773,21.807748794555664,0.04392665568162313,0.053585236629666966
179,179,179,179,2019-10-21,23.55640411376953,22.572784423828125,21.925445556640625,0.04357546997627315,0.07438656390884302
180,180,180,180,2019-10-22,23.79180145263672,22.69048309326172,22.278535842895508,0.04853657609881612,0.06792482326542948
181,181,181,181,2019-10-23,23.766582489013672,23.01835250854492,22.101993560791016,0.03250580076011067,0.07531397218283686
182,182,182,182,2019-10-24,23.69932174682617,22.841812133789062,21.395809173583984,0.03754122518889913,0.10766185819633223
183,183,183,183,2019-10-25,24.42232131958008,22.76614570617676,21.57235145568848,0.07274729920374612,0.13211215614327876
184,184,184,184,2019-10-28,24.75019645690918,22.976322174072266,22.00951766967773,0.07720444853609565,0.1245224374456535
185,185,185,185,2019-10-29,24.909931182861328,23.55640411376953,22.572784423828125,0.057458984934827706,0.10353825718399556
186,186,186,186,2019-10-30,24.615686416625977,23.79180145263672,22.69048309326172,0.0346289441608445,0.0848462906431453
187,187,187,187,2019-10-31,24.44754409790039,23.766582489013672,23.01835250854492,0.028652062584155757,0.06208922158199304
188,188,188,188,2019-11-01,24.851083755493164,23.69932174682617,22.841812133789062,0.04859894392636965,0.08796463301315138
189,189,189,189,2019-11-04,25.28824806213379,24.42232131958008,22.76614570617676,0.03545636515147588,0.11078301915957378
190,190,190,190,2019-11-05,25.51523780822754,24.75019645690918,22.976322174072266,0.03091051631247943,0.11050139421444594
191,191,191,191,2019-11-06,25.582494735717773,24.909931182861328,23.55640411376953,0.026999815773043334,0.08601018271561744
192,192,192,192,2019-11-07,25.649747848510746,24.615686416625977,23.79180145263672,0.042008230621037645,0.07809187545435403
193,193,193,193,2019-11-08,25.69178009033203,24.44754409790039,23.766582489013672,0.05089410974980102,0.08100439355167288
194,194,194,194,2019-11-11,25.33028030395508,24.851083755493164,23.69932174682617,0.019282722362399696,0.06881878623160742
195,195,195,195,2019-11-12,25.313465118408203,25.28824806213379,24.42232131958008,0.0009971847876710793,0.036488906487102346
196,196,196,196,2019-11-13,25.061256408691406,25.51523780822754,24.75019645690918,-0.017792559996824497,0.012567979099632254
197,197,197,197,2019-11-14,25.036035537719727,25.582494735717773,24.909931182861328,-0.021360668834032537,0.005062412815703077
198,198,198,198,2019-11-15,25.27983856201172,25.649747848510746,24.615686416625977,-0.014421556448965367,0.026980850102849896
199,199,199,199,2019-11-18,25.094884872436523,25.69178009033203,24.44754409790039,-0.02323292569829072,0.026478764981212377
200,200,200,200,2019-11-19,25.1117000579834,25.33028030395508,24.851083755493164,-0.008629207547204087,0.010487120201855493
201,201,201,201,2019-11-20,25.019222259521484,25.313465118408203,25.28824806213379,-0.01162396603982685,-0.010638372494263026
202,202,202,202,2019-11-21,25.036035537719727,25.061256408691406,25.51523780822754,-0.0010063689768934347,-0.01878102309331764
203,203,203,203,2019-11-22,25.3050594329834,25.036035537719727,25.582494735717773,0.010745467063199898,-0.010844732134236534
204,204,204,204,2019-11-25,25.4984188079834,25.27983856201172,25.649747848510746,0.008646425705429284,-0.005899825659928748
205,205,205,205,2019-11-26,25.414350509643555,25.094884872436523,25.69178009033203,0.012730308938692314,-0.010798379081287335
206,206,206,206,2019-11-27,25.46478843688965,25.1117000579834,25.33028030395508,0.01406071186303448,0.005310171514902873
207,207,207,207,2019-11-29,25.380720138549805,25.019222259521484,25.313465118408203,0.014448805613481719,0.0026568871478875877
208,208,208,208,2019-12-02,25.313465118408203,25.036035537719727,25.061256408691406,0.011081210532334351,0.010063689768934792
209,209,209,209,2019-12-03,24.79223251342773,25.3050594329834,25.036035537719727,-0.020265786014603604,-0.009738084287533422
210,210,210,210,2019-12-04,24.94355583190918,25.4984188079834,25.27983856201172,-0.021760681721193387,-0.01330240813356598
211,211,211,211,2019-12-05,25.1117000579834,25.414350509643555,25.094884872436523,-0.011908643958668752,0.000670064263388781
212,212,212,212,2019-12-06,25.4311637878418,25.46478843688965,25.1117000579834,-0.0013204370077992689,0.012721708570935242
213,213,213,213,2019-12-09,25.414350509643555,25.380720138549805,25.019222259521484,0.0013250361262473476,0.01579298692914799
214,214,214,214,2019-12-10,25.59090042114257,25.313465118408203,25.036035537719727,0.010959989137663051,0.022162649617063934
215,215,215,215,2019-12-11,25.50682640075684,24.79223251342773,25.3050594329834,0.02882329725417332,0.007973384465181477
216,216,216,216,2019-12-12,26.473630905151367,24.94355583190918,25.4984188079834,0.06134149772202213,0.03824598319259853
217,217,217,217,2019-12-13,26.036466598510746,25.1117000579834,25.414350509643555,0.03682612242070604,0.02447892928175066
218,218,218,218,2019-12-16,25.994430541992188,25.4311637878418,25.46478843688965,0.022148681784656565,0.020798998837754823
219,219,219,219,2019-12-17,26.322303771972656,25.414350509643555,25.380720138549805,0.03572600692607031,0.03709838130214105
220,220,220,220,2019-12-18,26.229829788208008,25.59090042114257,25.313465118408203,0.024967052997383776,0.036200680764697735
221,221,221,221,2019-12-19,26.06169319152832,25.50682640075684,24.79223251342773,0.021753658493359973,0.05120396791265325
222,222,222,222,2019-12-20,26.187793731689453,26.473630905151367,24.94355583190918,-0.010797052149212116,0.049882138222994366
223,223,223,223,2019-12-23,26.01965713500977,26.036466598510746,25.1117000579834,-0.0006456123159944704,0.03615673470652636
224,224,224,224,2019-12-24,26.028060913085938,25.994430541992188,25.4311637878418,0.0012937529460175234,0.02347108965298328
225,225,225,225,2019-12-26,26.162574768066406,26.322303771972656,25.414350509643555,-0.0060682000059708585,0.029441014364657292
226,226,226,226,2019-12-27,25.97762107849121,26.229829788208008,25.59090042114257,-0.009615339167400205,0.015111647147403318
227,227,227,227,2019-12-30,25.88441467285156,26.06169319152832,25.50682640075684,-0.006802264049919349,0.014803420314317028
228,228,228,228,2019-12-31,26.04540061950684,26.187793731689453,26.473630905151367,-0.005437384822926328,-0.01617572924465005
229,229,229,229,2020-01-02,26.282644271850582,26.01965713500977,26.036466598510746,0.010107248357510423,0.009455110677495604
230,230,230,230,2020-01-03,25.79121780395508,26.028060913085938,25.994430541992188,-0.009099529539358775,-0.007817549136490243
231,231,231,231,2020-01-06,25.579395294189453,26.162574768066406,26.322303771972656,-0.02229059941717859,-0.02822353560763302
232,232,232,232,2020-01-07,25.29132080078125,25.97762107849121,26.229829788208008,-0.026418904011122124,-0.03578021645602436
233,233,233,233,2020-01-08,25.35063362121582,25.88441467285156,26.06169319152832,-0.020621716132356083,-0.027283705823980764
234,234,234,234,2020-01-09,25.63023567199707,26.04540061950684,26.187793731689453,-0.01594004843983199,-0.021290761085294818
235,235,235,235,2020-01-10,25.215063095092773,26.282644271850582,26.01965713500977,-0.04061924537407435,-0.0309225458176543
236,236,236,236,2020-01-13,25.29979133605957,25.79121780395508,26.028060913085938,-0.019054023413355492,-0.027980170303820828
237,237,237,237,2020-01-14,25.198122024536133,25.579395294189453,26.162574768066406,-0.014905484092500365,-0.036863831334653985
238,238,238,238,2020-01-15,24.596548080444336,25.29132080078125,25.97762107849121,-0.027470796239137174,-0.053163951921308406
239,239,239,239,2020-01-16,24.90156936645508,25.35063362121582,25.88441467285156,-0.01771412349965562,-0.03797054400566835
240,240,240,240,2020-01-17,24.952407836914062,25.63023567199707,26.04540061950684,-0.02644641445195861,-0.04196490576436651
241,241,241,241,2020-01-21,24.58808135986328,25.215063095092773,26.282644271850582,-0.024865364519016886,-0.06447459755037754
242,242,242,242,2020-01-22,24.85920524597168,25.29979133605957,25.79121780395508,-0.01741461359248153,-0.03613681855071138
