,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ES,ES_6m,ES_12m,ES_6m_ret,ES_12m_ret
51,51,51,51,2019-04-18,60.555206298828125,60.8581657409668,61.22170639038086,-0.004978123123660527,-0.01088666309466757
52,52,52,52,2019-04-22,60.58119201660156,61.109169006347656,61.03129196166992,-0.008639898043634853,-0.007374904423636308
53,53,53,53,2019-04-23,60.93606948852539,61.17842102050781,60.90144348144531,-0.003961389129366055,0.0005685580685887981
54,54,54,54,2019-04-24,61.33422088623047,61.26499176025391,61.524658203125,0.0011299948630936196,-0.0030953006884784084
55,55,55,55,2019-04-25,61.31692123413086,60.719669342041016,61.12649917602539,0.009836217795018865,0.0031152128892104614
56,56,56,56,2019-04-26,61.47271728515625,60.771610260009766,61.26499176025391,0.01153675247614494,0.0033906072445943902
57,57,57,57,2019-04-29,61.09186935424805,60.555206298828125,60.8581657409668,0.008862376799966487,0.003840135673427447
58,58,58,58,2019-04-30,62.02669143676758,60.58119201660156,61.109169006347656,0.023860531165677434,0.015014480565504362
59,59,59,59,2019-05-01,61.56793212890625,60.93606948852539,61.17842102050781,0.010369271363980026,0.006366805515753082
60,60,60,60,2019-05-02,61.90549087524414,61.33422088623047,61.26499176025391,0.009314049820137615,0.010454569511682443
61,61,61,61,2019-05-03,62.39023208618164,61.31692123413086,60.719669342041016,0.0175043174126841,0.027512711486127328
62,62,62,62,2019-05-06,62.20844650268555,61.47271728515625,60.771610260009766,0.011968386139764142,0.023643214924342404
63,63,63,63,2019-05-07,61.8968505859375,61.09186935424805,60.555206298828125,0.013176568996795313,0.02215572151614209
64,64,64,64,2019-05-08,60.93606948852539,62.02669143676758,60.58119201660156,-0.017583106933150017,0.005857881961559563
65,65,65,65,2019-05-09,60.979339599609375,61.56793212890625,60.93606948852539,-0.009560050320750135,0.0007100902872005932
66,66,66,66,2019-05-10,62.11323928833008,61.90549087524414,61.33422088623047,0.0033558963857438506,0.012701203192009514
67,67,67,67,2019-05-13,63.17789459228516,62.39023208618164,61.31692123413086,0.012624772817249719,0.030350078260589886
68,68,68,68,2019-05-14,62.8316535949707,62.20844650268555,61.47271728515625,0.010018046219145704,0.02210633220442637
69,69,69,69,2019-05-15,62.8403205871582,61.8968505859375,61.09186935424805,0.015242617229947575,0.028620031624364994
70,70,70,70,2019-05-16,63.29905700683594,60.93606948852539,62.02669143676758,0.038778141388911,0.02051319424905107
71,71,71,71,2019-05-17,63.64530563354492,60.979339599609375,61.56793212890625,0.04371916867975756,0.03374116090644752
72,72,72,72,2019-05-20,63.73183822631836,62.11323928833008,61.90549087524414,0.02605883957323063,0.0295021867245151
73,73,73,73,2019-05-21,63.82706451416016,63.17789459228516,62.39023208618164,0.010275269951054655,0.02302976571707216
74,74,74,74,2019-05-22,64.29352569580078,62.8316535949707,62.20844650268555,0.023266490967334574,0.0335176219683484
75,75,75,75,2019-05-23,65.25260162353516,62.8403205871582,61.8968505859375,0.038387471830783726,0.05421521460027323
76,76,76,76,2019-05-24,65.28749084472656,63.29905700683594,60.93606948852539,0.031413324809497434,0.07140961654936695
77,77,77,77,2019-05-28,64.63356018066406,63.64530563354492,60.979339599609375,0.015527532428067481,0.05992555191722837
78,78,78,78,2019-05-29,63.55242919921875,63.73183822631836,62.11323928833008,-0.0028150612330136715,0.02317042111115697
79,79,79,79,2019-05-30,63.79653549194336,63.82706451416016,63.17789459228516,-0.0004783084174273533,0.00979204678551815
80,80,80,80,2019-05-31,64.38072967529297,64.29352569580078,62.8316535949707,0.0013563415374791,0.024654389812943878
81,81,81,81,2019-06-03,65.243896484375,65.25260162353516,62.8403205871582,-0.00013340677526363365,0.038248943906692645
82,82,82,82,2019-06-04,64.86026763916016,65.28749084472656,63.29905700683594,-0.006543722235894611,0.024664042501543415
83,83,83,83,2019-06-05,66.54302215576172,64.63356018066406,63.64530563354492,0.02954288715893605,0.045529147725382746
84,84,84,84,2019-06-06,67.00513458251953,63.55242919921875,63.73183822631836,0.054328456469815434,0.05136045730514405
85,85,85,85,2019-06-07,66.52558135986328,63.79653549194336,63.82706451416016,0.04277733652581439,0.04227856734825153
86,86,86,86,2019-06-10,66.28144073486328,64.38072967529297,64.29352569580078,0.029522981009327376,0.030919365792259512
87,87,87,87,2019-06-11,65.81063079833984,65.243896484375,65.25260162353516,0.008686395885331155,0.008551830286003703
88,88,88,88,2019-06-12,66.70867156982422,64.86026763916016,65.28749084472656,0.028498247046209624,0.021768040197434724
89,89,89,89,2019-06-13,66.84817504882812,66.54302215576172,64.63356018066406,0.004585798528238039,0.034264163415627324
90,90,90,90,2019-06-14,67.49339294433594,67.00513458251953,63.55242919921875,0.00728687980195164,0.062011221203888134
91,91,91,91,2019-06-17,66.69996643066406,66.52558135986328,63.79653549194336,0.002621323515497931,0.045510793279477824
92,92,92,92,2019-06-18,66.51686096191406,66.28144073486328,64.38072967529297,0.0035518272451635635,0.03317966878279832
93,93,93,93,2019-06-19,67.28412628173828,65.81063079833984,65.243896484375,0.02238993101150477,0.0312708147014471
94,94,94,94,2019-06-20,67.59801483154297,66.70867156982422,64.86026763916016,0.01333174894343192,0.042209927464589514
95,95,95,95,2019-06-21,67.48467254638672,66.84817504882812,66.54302215576172,0.009521538876621216,0.01415100126382618
96,96,96,96,2019-06-24,67.4759521484375,67.49339294433594,67.00513458251953,-0.00025840745497596185,0.00702658936291134
97,97,97,97,2019-06-25,67.11848449707031,66.69996643066406,66.52558135986328,0.006274636837205971,0.00891240820579653
98,98,98,98,2019-06-26,65.71472930908203,66.51686096191406,66.28144073486328,-0.012059072560434148,-0.008550077057742134
99,99,99,99,2019-06-27,65.7496109008789,67.28412628173828,65.81063079833984,-0.022806499328443586,-0.0009272042635165567
100,100,100,100,2019-06-28,66.05475616455078,67.59801483154297,66.70867156982422,-0.022829940654885417,-0.009802554748657877
101,101,101,101,2019-07-01,65.96756744384766,67.48467254638672,66.84817504882812,-0.022480735925572648,-0.013173248250041847
102,102,102,102,2019-07-02,66.83946228027344,67.4759521484375,67.49339294433594,-0.009432840114117602,-0.009688810052886465
103,103,103,103,2019-07-03,67.24053192138672,67.11848449707031,66.69996643066406,0.0018183876652002606,0.008104434224634582
104,104,104,104,2019-07-05,67.127197265625,65.71472930908203,66.51686096191406,0.021493932507879343,0.009175663055723593
105,105,105,105,2019-07-08,67.17079162597656,65.7496109008789,67.28412628173828,0.021615043885813368,-0.0016844189264961784
106,106,106,106,2019-07-09,67.10102844238281,66.05475616455078,67.59801483154297,0.01583946923103663,-0.007352085566398214
107,107,107,107,2019-07-10,67.72007751464844,65.96756744384766,67.48467254638672,0.026566237602933196,0.0034882731052729987
108,108,108,108,2019-07-11,68.06010437011719,66.83946228027344,67.4759521484375,0.018262296676255563,0.008657191237474215
109,109,109,109,2019-07-12,67.60674285888672,67.24053192138672,67.11848449707031,0.005446282577421524,0.00727457369568163
110,110,110,110,2019-07-15,67.78983306884766,67.127197265625,65.71472930908203,0.009871346193713215,0.03157745275044199
111,111,111,111,2019-07-16,67.21437072753906,67.17079162597656,65.7496109008789,0.0006487805265888991,0.022277847831956965
112,112,112,112,2019-07-17,67.44979858398438,67.10102844238281,66.05475616455078,0.005197686975856763,0.021119484809819955
113,113,113,113,2019-07-18,68.35655212402344,67.72007751464844,65.96756744384766,0.009398610171958532,0.03621453348585746
114,114,114,114,2019-07-19,66.93537139892578,68.06010437011719,66.83946228027344,-0.01652558399080617,0.0014349175678609605
115,115,115,115,2019-07-22,67.05743408203125,67.60674285888672,67.24053192138672,-0.008125059034451931,-0.0027230278244904094
116,116,116,116,2019-07-23,66.91793823242188,67.78983306884766,67.127197265625,-0.012861734525002944,-0.0031173509654377485
117,117,117,117,2019-07-24,66.63021087646484,67.21437072753906,67.17079162597656,-0.00869099635615389,-0.008047854378757435
118,118,118,118,2019-07-25,66.43838500976562,67.44979858398438,67.10102844238281,-0.014995056997233247,-0.009875309633833318
119,119,119,119,2019-07-26,66.47327423095703,68.35655212402344,67.72007751464844,-0.027550802879136804,-0.018411131963363636
120,120,120,120,2019-07-29,66.97025299072266,66.93537139892578,68.06010437011719,0.0005211234518889274,-0.016013072408291085
121,121,121,121,2019-07-30,66.72611236572266,67.05743408203125,67.60674285888672,-0.004940864810056511,-0.013025779026245576
122,122,122,122,2019-07-31,66.14195251464844,66.91793823242188,67.78983306884766,-0.011596079291598227,-0.024308668123221744
123,123,123,123,2019-08-01,66.7348403930664,66.63021087646484,67.21437072753906,0.0015703014477255195,-0.0071343423925886995
124,124,124,124,2019-08-02,66.87434387207031,66.43838500976562,67.44979858398438,0.006561852191931061,-0.008531600152927643
125,125,125,125,2019-08-05,66.74356079101562,66.47327423095703,68.35655212402344,0.004066093677280058,-0.023596733347247545
126,126,126,126,2019-08-06,67.51954650878906,66.97025299072266,66.93537139892578,0.008202052307350494,0.008727450041050355
127,127,127,127,2019-08-07,67.9118881225586,66.72611236572266,67.05743408203125,0.0177707903966704,0.012742122513696108
128,128,128,128,2019-08-08,68.36528778076172,66.14195251464844,66.91793823242188,0.033614599835420256,0.021628722978775272
129,129,129,129,2019-08-09,68.38269805908203,66.7348403930664,66.63021087646484,0.024692614177389105,0.026301690472905426
130,130,130,130,2019-08-12,67.78983306884766,66.87434387207031,66.43838500976562,0.01368969239576634,0.02034137432575145
131,131,131,131,2019-08-13,67.92933654785156,66.74356079101562,66.47327423095703,0.017766144670476658,0.021904477156270863
132,132,132,132,2019-08-14,67.2754135131836,67.51954650878906,66.97025299072266,-0.003615738082211384,0.004556657752259108
133,133,133,133,2019-08-15,68.71404266357422,67.9118881225586,66.72611236572266,0.011811695465866023,0.029792389026889632
134,134,134,134,2019-08-16,68.56581115722656,68.36528778076172,66.14195251464844,0.0029331168342023872,0.03664631221827497
135,135,135,135,2019-08-19,68.85355377197266,68.38269805908203,66.7348403930664,0.006885597179622893,0.03174823475154942
136,136,136,136,2019-08-20,68.96687316894531,67.78983306884766,66.87434387207031,0.017363077128427884,0.03129046470912633
137,137,137,137,2019-08-21,69.36795806884766,67.92933654785156,66.74356079101562,0.021178206561500712,0.03932060631361023
138,138,138,138,2019-08-22,69.5510482788086,67.2754135131836,67.51954650878906,0.03382565259415404,0.03008760981170222
139,139,139,139,2019-08-23,69.02791595458984,68.71404266357422,67.9118881225586,0.004567818728878459,0.016433467878513186
140,140,140,140,2019-08-26,69.69929504394531,68.56581115722656,68.36528778076172,0.016531327604651036,0.019512932754142343
141,141,141,141,2019-08-27,70.23983764648438,68.85355377197266,68.38269805908203,0.02013380281143906,0.02715803324691568
142,142,142,142,2019-08-28,70.00444793701172,68.96687316894531,67.78983306884766,0.015044538347050995,0.032668834955160486
143,143,143,143,2019-08-29,70.10907745361328,69.36795806884766,67.92933654785156,0.010683886413811683,0.03208835852866376
144,144,144,144,2019-08-30,69.86493682861328,69.5510482788086,67.2754135131836,0.004513067129432891,0.038491377164441065
145,145,145,145,2019-09-03,71.03328704833984,69.02791595458984,68.71404266357422,0.029051595517808115,0.03375211666879663
146,146,146,146,2019-09-04,71.922607421875,69.69929504394531,68.56581115722656,0.031898635079851134,0.0489572894711483
147,147,147,147,2019-09-05,71.52153778076172,70.23983764648438,68.85355377197266,0.018247481446755476,0.038748675451449
148,148,148,148,2019-09-06,71.80054473876953,70.00444793701172,68.96687316894531,0.025656895450042017,0.041087429944557385
149,149,149,149,2019-09-09,71.32099914550781,70.10907745361328,69.36795806884766,0.01728623076942326,0.028154801309298483
150,150,150,150,2019-09-10,71.38204956054688,69.86493682861328,69.5510482788086,0.021714937432137704,0.02632600553191322
151,151,151,151,2019-09-11,71.64360046386719,71.03328704833984,69.02791595458984,0.00859193542756942,0.037893140378134405
152,152,152,152,2019-09-12,72.24520111083984,71.922607421875,69.69929504394531,0.00448528912574897,0.03652699880664989
153,153,153,153,2019-09-13,71.82669830322266,71.52153778076172,70.23983764648438,0.004266694088658429,0.022592031956635727
154,154,154,154,2019-09-16,71.87902069091797,71.80054473876953,70.00444793701172,0.0010929715426806208,0.026777909249322995
155,155,155,155,2019-09-17,72.4980697631836,71.32099914550781,70.10907745361328,0.016503843633406623,0.034075363652459334
156,156,156,156,2019-09-18,72.68988037109375,71.38204956054688,69.86493682861328,0.018321564295202375,0.04043435334966916
157,157,157,157,2019-09-19,73.0364990234375,71.64360046386719,71.03328704833984,0.01944205135632182,0.02820103163372445
158,158,158,158,2019-09-20,73.06283569335938,72.24520111083984,71.922607421875,0.011317493341393092,0.015853544696956767
159,159,159,159,2019-09-23,73.2646484375,71.82669830322266,71.52153778076172,0.020019716459845016,0.02437182855437925
160,160,160,160,2019-09-24,74.29136657714844,71.87902069091797,71.80054473876953,0.03356119578484007,0.03469084875945172
161,161,161,161,2019-09-25,74.27381896972656,72.4980697631836,71.32099914550781,0.02449374462442222,0.04140182918910695
162,162,162,162,2019-09-26,74.81787109375,72.68988037109375,71.38204956054688,0.029274923989316193,0.04813285068662587
163,163,163,163,2019-09-27,74.88807678222656,73.0364990234375,71.64360046386719,0.025351403524899174,0.04528633817050687
164,164,164,164,2019-09-30,75.00214385986328,73.06283569335938,72.24520111083984,0.02654301804878023,0.03816091182020087
165,165,165,165,2019-10-01,74.90563201904297,73.2646484375,71.82669830322266,0.022398027105021034,0.0428661457167685
166,166,166,166,2019-10-02,74.08075714111328,74.29136657714844,71.87902069091797,-0.0028349113192910336,0.030631141451729738
167,167,167,167,2019-10-03,74.29136657714844,74.27381896972656,72.4980697631836,0.00023625562365414687,0.024735787032988288
168,168,168,168,2019-10-04,75.12500762939453,74.81787109375,72.68988037109375,0.004105122628518476,0.03350022377075135
169,169,169,169,2019-10-07,74.9144058227539,74.88807678222656,73.0364990234375,0.00035157853771439207,0.025711895071993895
170,170,170,170,2019-10-08,74.45809173583984,75.00214385986328,73.06283569335938,-0.007253820971304004,0.019096658776512232
171,171,171,171,2019-10-09,75.54622650146484,74.90563201904297,73.2646484375,0.0085520202574223,0.031141595743971795
172,172,172,172,2019-10-10,75.06359100341797,74.08075714111328,74.29136657714844,0.013267060168304257,0.01039453790996836
173,173,173,173,2019-10-11,75.08992004394531,74.29136657714844,74.27381896972656,0.010748940335719936,0.010987735456976955
174,174,174,174,2019-10-14,74.37911987304688,75.12500762939453,74.81787109375,-0.009928621372356616,-0.005864256952103797
175,175,175,175,2019-10-15,73.79117584228516,74.9144058227539,74.88807678222656,-0.01499351116961789,-0.014647204028635619
176,176,176,176,2019-10-16,74.22115325927734,74.45809173583984,75.00214385986328,-0.003182172293685781,-0.01041291035687153
177,177,177,177,2019-10-17,74.69503021240234,75.54622650146484,74.90563201904297,-0.011267224433056167,-0.0028115617072302923
178,178,178,178,2019-10-18,75.11624145507812,75.06359100341797,74.08075714111328,0.0007014113094823138,0.013977777143832304
179,179,179,179,2019-10-21,75.5901107788086,75.08992004394531,74.29136657714844,0.0066612234314613605,0.017481764860409088
180,180,180,180,2019-10-22,75.3443832397461,74.37911987304688,75.12500762939453,0.012977612108704184,0.002920140939403071
181,181,181,181,2019-10-23,75.51988983154297,73.79117584228516,74.9144058227539,0.023427109942693036,0.008082344138477637
182,182,182,182,2019-10-24,75.64275360107422,74.22115325927734,74.45809173583984,0.01915357387173411,0.015910451605948728
183,183,183,183,2019-10-25,74.86176300048828,74.69503021240234,75.54622650146484,0.0022321804758873576,-0.009060194435565716
184,184,184,184,2019-10-28,73.58056640625,75.11624145507812,75.06359100341797,-0.02044398147565074,-0.01975690980598621
185,185,185,185,2019-10-29,72.74693298339844,75.5901107788086,75.08992004394531,-0.03761309205816421,-0.031202417836850516
186,186,186,186,2019-10-30,73.04527282714844,75.3443832397461,74.37911987304688,-0.03051468886913411,-0.017933084556191248
187,187,187,187,2019-10-31,73.48402404785156,75.51988983154297,73.79117584228516,-0.026958007860348743,-0.004162446131636077
188,188,188,188,2019-11-01,72.65038299560547,75.64275360107422,74.22115325927734,-0.039559250067097707,-0.0211633772138341
189,189,189,189,2019-11-04,71.44818878173828,74.86176300048828,74.69503021240234,-0.045598368004340695,-0.043467971315244935
190,190,190,190,2019-11-05,71.14981079101562,73.58056640625,75.11624145507812,-0.033035293610187644,-0.05280390215522901
191,191,191,191,2019-11-06,71.42186737060547,72.74693298339844,75.5901107788086,-0.018214728215351195,-0.05514270802433696
192,192,192,192,2019-11-07,69.66679382324219,73.04527282714844,75.3443832397461,-0.04625185002595522,-0.07535517808192549
193,193,193,193,2019-11-08,69.68435668945312,73.48402404785156,75.51988983154297,-0.0517073936495932,-0.0772714731854981
194,194,194,194,2019-11-11,69.57904815673828,72.65038299560547,75.64275360107422,-0.04227554917436527,-0.0801624102199503
195,195,195,195,2019-11-12,69.49129486083984,71.44818878173828,74.86176300048828,-0.027388992698980874,-0.07173846733496525
196,196,196,196,2019-11-13,71.00064849853516,71.14981079101562,73.58056640625,-0.002096453817967192,-0.03506249046073806
197,197,197,197,2019-11-14,70.90412139892578,71.42186737060547,72.74693298339844,-0.007249123983179007,-0.02533181137537721
198,198,198,198,2019-11-15,71.31656646728516,69.66679382324219,73.04527282714844,0.023680903820961774,-0.023666231816999672
199,199,199,199,2019-11-18,72.08878326416016,69.68435668945312,73.48402404785156,0.034504538592819545,-0.018986994816490355
200,200,200,200,2019-11-19,72.13262939453125,69.57904815673828,72.65038299560547,0.03670043361387476,-0.0071266465464543405
201,201,201,201,2019-11-20,72.39590454101562,69.49129486083984,71.44818878173828,0.041798180419467146,0.013264377662146831
202,202,202,202,2019-11-21,72.15019989013672,71.00064849853516,71.14981079101562,0.01619071678796402,0.014060319879970917
203,203,203,203,2019-11-22,72.1589584350586,70.90412139892578,71.42186737060547,0.017697660042534924,0.010320243527495387
204,204,204,204,2019-11-25,72.08878326416016,71.31656646728516,69.66679382324219,0.010828014234662175,0.03476533521928693
205,205,205,205,2019-11-26,72.58895111083984,72.08878326416016,69.68435668945312,0.006938220122912675,0.0416821587997287
206,206,206,206,2019-11-27,72.74693298339844,72.13262939453125,69.57904815673828,0.008516306614961167,0.04552929237439374
207,207,207,207,2019-11-29,72.51876068115234,72.39590454101562,69.49129486083984,0.0016970040075556803,0.043566116106703356
208,208,208,208,2019-12-02,71.97469329833984,72.15019989013672,71.00064849853516,-0.0024325170555884457,0.013718815537646645
209,209,209,209,2019-12-03,71.98345947265625,72.1589584350586,70.90412139892578,-0.002432116069971957,0.015222501209172679
210,210,210,210,2019-12-04,72.8521957397461,72.08878326416016,71.31656646728516,0.010589892643748877,0.021532574386701198
211,211,211,211,2019-12-05,72.09754180908203,72.58895111083984,72.08878326416016,-0.006769753443708781,0.00012149663963367807
212,212,212,212,2019-12-06,71.25511169433594,72.74693298339844,72.13262939453125,-0.020506999097858136,-0.012165336374967084
213,213,213,213,2019-12-09,70.83392333984375,72.51876068115234,72.39590454101562,-0.023233123752850915,-0.021575546449411953
214,214,214,214,2019-12-10,71.06208038330078,71.97469329833984,72.15019989013672,-0.012679636038964714,-0.01508130966362975
215,215,215,215,2019-12-11,71.38675689697266,71.98345947265625,72.1589584350586,-0.008289440102698276,-0.01070139529218539
216,216,216,216,2019-12-12,70.947998046875,72.8521957397461,72.08878326416016,-0.02613782156509825,-0.015824725645665172
217,217,217,217,2019-12-13,71.37796783447266,72.09754180908203,72.58895111083984,-0.009980561840996494,-0.01668274934181202
218,218,218,218,2019-12-16,72.00101470947266,71.25511169433594,72.74693298339844,0.01046806323645133,-0.010253604424752982
219,219,219,219,2019-12-17,72.6591796875,70.83392333984375,72.51876068115234,0.025768110272518907,0.0019363128248295336
220,220,220,220,2019-12-18,73.35240936279297,71.06208038330078,71.97469329833984,0.032229973667227574,0.019141673292616845
221,221,221,221,2019-12-19,73.99271392822266,71.38675689697266,71.98345947265625,0.0365047684546167,0.027912724260350963
222,222,222,222,2019-12-20,74.70807647705078,70.947998046875,72.8521957397461,0.05299766778044268,0.025474602631532894
223,223,223,223,2019-12-23,73.94855499267578,71.37796783447266,72.09754180908203,0.03601373415623699,0.02567373501436876
224,224,224,224,2019-12-24,74.15168762207031,72.00101470947266,71.25511169433594,0.029870036155402957,0.04065078081920426
225,225,225,225,2019-12-26,74.45197296142578,72.6591796875,70.83392333984375,0.024674009280539755,0.05107792214506479
226,226,226,226,2019-12-27,74.4696273803711,73.35240936279297,71.06208038330078,0.015230829188615846,0.047951692079522434
227,227,227,227,2019-12-30,74.54911804199219,73.99271392822266,71.38675689697266,0.007519714904757668,0.0442989888108174
228,228,228,228,2019-12-31,75.13201141357422,74.70807647705078,70.947998046875,0.005674552960196477,0.058972958813226395
229,229,229,229,2020-01-02,73.5069580078125,73.94855499267578,71.37796783447266,-0.0059716783499964565,0.02982699336967709
230,230,230,230,2020-01-03,73.1801986694336,74.15168762207031,72.00101470947266,-0.013101373465538857,0.01637732419076321
231,231,231,231,2020-01-06,73.57760620117188,74.45197296142578,72.6591796875,-0.01174403747106778,0.012640199319919887
232,232,232,232,2020-01-07,73.0212173461914,74.4696273803711,73.35240936279297,-0.019449674788643567,-0.0045150802745077545
233,233,233,233,2020-01-08,73.0830307006836,74.54911804199219,73.99271392822266,-0.019666058832282562,-0.012294227083243792
234,234,234,234,2020-01-09,73.65711975097656,75.13201141357422,74.70807647705078,-0.019630669202757245,-0.014067511514595843
235,235,235,235,2020-01-10,74.54911804199219,73.5069580078125,73.94855499267578,0.014177705926409434,0.0081213628768797
236,236,236,236,2020-01-13,75.20267486572266,73.1801986694336,74.15168762207031,0.027636932299472283,0.014173477062436213
237,237,237,237,2020-01-14,75.8208999633789,73.57760620117188,74.45197296142578,0.030488811447243025,0.018386712232090652
238,238,238,238,2020-01-15,77.11914825439453,73.0212173461914,74.4696273803711,0.05611972871905113,0.035578543457595035
239,239,239,239,2020-01-16,77.50776672363281,73.0830307006836,74.54911804199219,0.06054395911782895,0.03968723922359585
240,240,240,240,2020-01-17,78.36445617675781,73.65711975097656,75.13201141357422,0.06390877679844165,0.04302353553920146
241,241,241,241,2020-01-21,79.3094482421875,74.54911804199219,73.5069580078125,0.06385494993400065,0.07893797256251989
242,242,242,242,2020-01-22,79.44193267822266,75.20267486572266,73.1801986694336,0.05637110408731294,0.08556596077409262
243,243,243,243,2020-01-23,80.58123016357422,75.8208999633789,73.57760620117188,0.06278387888424608,0.09518689617671727
