,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,RSG,RSG_6m,RSG_12m,RSG_6m_ret,RSG_12m_ret
30,30,30,30,2019-03-20,72.30966186523438,72.3373031616211,71.9776611328125,-0.00038211676657284865,0.004612552383568946
31,31,31,31,2019-03-21,73.18572998046875,72.57708740234375,71.99610900878906,0.008386153260062423,0.016523406445957622
32,32,32,32,2019-03-22,72.76153564453125,72.7891845703125,72.34654235839844,-0.00037984936834323246,0.005736186866774906
33,33,33,33,2019-03-25,73.25029754638672,72.51253509521484,72.37420654296875,0.010174274698893537,0.012105017039431454
34,34,34,34,2019-03-26,74.33848571777344,72.83531188964844,71.83934020996094,0.020637981620816426,0.03478797968506364
35,35,35,35,2019-03-27,74.01571655273438,72.6877670288086,72.37420654296875,0.01826922986091284,0.02268087055007717
36,36,36,36,2019-03-28,74.33848571777344,72.30966186523438,72.3373031616211,0.0280574379717089,0.027664599987660132
37,37,37,37,2019-03-29,74.47283172607422,73.18572998046875,72.57708740234375,0.017586785647269787,0.026120424387122032
38,38,38,38,2019-04-01,74.11148071289062,72.76153564453125,72.7891845703125,0.018553004089336245,0.018166107374108842
39,39,39,39,2019-04-02,73.87987518310547,73.25029754638672,72.51253509521484,0.008594881629252926,0.01885660301484693
40,40,40,40,2019-04-03,74.05590057373047,74.33848571777344,72.83531188964844,-0.0038013303783965835,0.01675819945593604
41,41,41,41,2019-04-04,73.70384216308594,74.01571655273438,72.6877670288086,-0.004213623864956273,0.013978626333020161
42,42,42,42,2019-04-05,73.8984146118164,74.33848571777344,72.30966186523438,-0.0059198287630953805,0.021971513980289847
43,43,43,43,2019-04-08,73.87060546875,74.47283172607422,73.18572998046875,-0.008086522875071056,0.009358046827762978
44,44,44,44,2019-04-09,73.46293640136719,74.11148071289062,72.76153564453125,-0.00875092907718189,0.009639718989199908
45,45,45,45,2019-04-10,73.79647827148438,73.87987518310547,73.25029754638672,-0.0011288177113780717,0.007456361863264593
46,46,46,46,2019-04-11,71.73963165283203,74.05590057373047,74.33848571777344,-0.031277304076430035,-0.03495973908868644
47,47,47,47,2019-04-12,72.4715576171875,73.70384216308594,74.01571655273438,-0.016719407153452548,-0.020862581725419105
48,48,48,48,2019-04-15,73.26837921142578,73.8984146118164,74.33848571777344,-0.00852569576357165,-0.01439505386766049
49,49,49,49,2019-04-16,72.97189331054688,73.87060546875,74.47283172607422,-0.012166032111152969,-0.020154174089258348
50,50,50,50,2019-04-17,72.82363891601562,73.46293640136719,74.11148071289062,-0.008702313257106131,-0.01737708900816759
51,51,51,51,2019-04-18,73.23133087158203,73.79647827148438,73.87987518310547,-0.007658189294931783,-0.008778362306596676
52,52,52,52,2019-04-22,73.12937927246094,71.73963165283203,74.05590057373047,0.0193721041997299,-0.012511107070355298
53,53,53,53,2019-04-23,73.7131118774414,72.4715576171875,73.70384216308594,0.0171316072273775,0.0001257697574972294
54,54,54,54,2019-04-24,73.4907455444336,73.26837921142578,73.8984146118164,0.003034956353628937,-0.005516614524469499
55,55,55,55,2019-04-25,73.62971496582031,72.97189331054688,73.87060546875,0.009014726429996012,-0.0032609791323775505
56,56,56,56,2019-04-26,74.63033294677734,72.82363891601562,73.46293640136719,0.02480916990217019,0.015890959476926536
57,57,57,57,2019-04-29,76.07569122314453,73.23133087158203,73.79647827148438,0.038840757333092224,0.030885118166145142
58,58,58,58,2019-04-30,76.73351287841797,73.12937927246094,71.73963165283203,0.04928434565988815,0.06961119133915705
59,59,59,59,2019-05-01,75.99232482910156,73.7131118774414,72.4715576171875,0.030920047921049187,0.0485813652648619
60,60,60,60,2019-05-02,76.14981079101562,73.4907455444336,73.26837921142578,0.03618231420681828,0.03932708230483839
61,61,61,61,2019-05-03,77.14116668701172,73.62971496582031,72.97189331054688,0.047690687419087,0.057135332349424583
62,62,62,62,2019-05-06,77.1319351196289,74.63033294677734,72.82363891601562,0.03351991173127389,0.059160682818691024
63,63,63,63,2019-05-07,76.58526611328125,76.07569122314453,73.23133087158203,0.006698261717294596,0.0457991846083019
64,64,64,64,2019-05-08,76.4740982055664,76.73351287841797,73.12937927246094,-0.0033807219703677616,0.045737007019353015
65,65,65,65,2019-05-09,76.59453582763672,75.99232482910156,73.7131118774414,0.00792462922919479,0.0390897070657672
66,66,66,66,2019-05-10,77.90093994140625,76.14981079101562,73.4907455444336,0.02299584374800867,0.0600102007987684
67,67,67,67,2019-05-13,77.548828125,77.14116668701172,73.62971496582031,0.005284615925531755,0.05322733031085325
68,68,68,68,2019-05-14,77.60442352294922,77.1319351196289,74.63033294677734,0.0061257169625978936,0.03985096218574902
69,69,69,69,2019-05-15,77.85459899902344,76.58526611328125,76.07569122314453,0.01657411340537296,0.023383392871988873
70,70,70,70,2019-05-16,78.83670043945312,76.4740982055664,76.73351287841797,0.03089414964444459,0.02740898314361795
71,71,71,71,2019-05-17,78.59580993652344,76.59453582763672,75.99232482910156,0.026128157671589713,0.034259842862773615
72,72,72,72,2019-05-20,78.58654022216797,77.90093994140625,76.14981079101562,0.008800924369813723,0.031999152799468744
73,73,73,73,2019-05-21,78.90153503417969,77.548828125,77.14116668701172,0.017443292721319725,0.02282008974936023
74,74,74,74,2019-05-22,78.72551727294922,77.60442352294922,77.1319351196289,0.014446260910223385,0.02066047157832518
75,75,75,75,2019-05-23,78.5772705078125,77.85459899902344,76.58526611328125,0.009282322664048825,0.02601028233792091
76,76,76,76,2019-05-24,78.34563446044922,78.83670043945312,76.4740982055664,-0.0062289007057194645,0.02447281234820209
77,77,77,77,2019-05-28,77.8731460571289,78.59580993652344,76.59453582763672,-0.009194687095637533,0.01669323034177639
78,78,78,78,2019-05-29,77.52104949951172,78.58654022216797,77.90093994140625,-0.013558183368857502,-0.004876583545465163
79,79,79,79,2019-05-30,77.8268051147461,78.90153503417969,77.548828125,-0.013621153491728988,0.0035845414620325755
80,80,80,80,2019-05-31,78.3734359741211,78.72551727294922,77.60442352294922,-0.004472264026000872,0.009909389391243417
81,81,81,81,2019-06-03,79.18877410888672,78.5772705078125,77.85459899902344,0.007782194483497928,0.01713675398777692
82,82,82,82,2019-06-04,78.31785583496094,78.34563446044922,78.83670043945312,-0.000354565071552293,-0.0065812572266473746
83,83,83,83,2019-06-05,79.85586547851562,77.8731460571289,78.59580993652344,0.025460887632973828,0.016032095642373845
84,84,84,84,2019-06-06,80.02262115478516,77.52104949951172,78.58654022216797,0.032269579313283,0.01827387907086009
85,85,85,85,2019-06-07,80.41175842285156,77.8268051147461,78.90153503417969,0.03321417735565868,0.0191406084560668
86,86,86,86,2019-06-10,80.20793151855469,78.3734359741211,78.72551727294922,0.023407108819872846,0.018830162023144137
87,87,87,87,2019-06-11,79.82806396484375,79.18877410888672,78.5772705078125,0.008072985889110873,0.01591800591886039
88,88,88,88,2019-06-12,80.4395751953125,78.31785583496094,78.34563446044922,0.027091131871927798,0.026726961231265056
89,89,89,89,2019-06-13,79.86512756347656,79.85586547851562,77.8731460571289,0.00011598503009691008,0.02557982574488915
90,90,90,90,2019-06-14,80.5970687866211,80.02262115478516,77.52104949951172,0.007178565554917249,0.03967979415873035
91,91,91,91,2019-06-17,80.41175842285156,80.41175842285156,77.8268051147461,0.0,0.03321417735565868
92,92,92,92,2019-06-18,79.96704864501953,80.20793151855469,78.3734359741211,-0.0030032300917700594,0.020333581794533595
93,93,93,93,2019-06-19,80.30984497070312,79.82806396484375,79.18877410888672,0.006035233499732007,0.014156941743723728
94,94,94,94,2019-06-20,80.88428497314453,80.4395751953125,78.31785583496094,0.005528494857814037,0.03276939991298833
95,95,95,95,2019-06-21,80.33763122558594,79.86512756347656,79.85586547851562,0.005916270048323957,0.006032941277180459
96,96,96,96,2019-06-24,80.84724426269531,80.5970687866211,80.02262115478516,0.0031040269806406062,0.010304874996722724
97,97,97,97,2019-06-25,80.46736145019531,80.41175842285156,80.41175842285156,0.0006914788139733563,0.0006914788139733563
98,98,98,98,2019-06-26,79.2072982788086,79.96704864501953,80.20793151855469,-0.009500792877620512,-0.012475489902324832
99,99,99,99,2019-06-27,80.2171859741211,80.30984497070312,79.82806396484375,-0.0011537688388744138,0.004874501396510356
100,100,100,100,2019-06-28,80.6219711303711,80.88428497314453,80.4395751953125,-0.00324307549804681,0.002267490033552866
101,101,101,101,2019-07-01,80.60335540771484,80.33763122558594,79.86512756347656,0.0033075929433712403,0.009243431604758268
102,102,102,102,2019-07-02,81.0500259399414,80.84724426269531,80.5970687866211,0.002508207658719952,0.0056200201836063
103,103,103,103,2019-07-03,81.59904479980469,80.46736145019531,80.41175842285156,0.014063880425727815,0.014765084115057947
104,104,104,104,2019-07-05,81.42224884033203,79.2072982788086,79.96704864501953,0.02796397061451139,0.01819749784404645
105,105,105,105,2019-07-08,80.95699310302734,80.2171859741211,80.30984497070312,0.009222551500932985,0.008058141969521815
106,106,106,106,2019-07-09,81.1523666381836,80.6219711303711,80.88428497314453,0.006578796082209681,0.003314385051782054
107,107,107,107,2019-07-10,81.43156433105469,80.60335540771484,80.33763122558594,0.010275117197671602,0.0136166960461781
108,108,108,108,2019-07-11,81.32918548583984,81.0500259399414,80.84724426269531,0.003444286940824659,0.005961133586428469
109,109,109,109,2019-07-12,80.9290542602539,81.59904479980469,80.46736145019531,-0.008210764491110578,0.005737640724610582
110,110,110,110,2019-07-15,81.23613739013672,81.42224884033203,79.2072982788086,-0.0022857566923787376,0.025614295089155137
111,111,111,111,2019-07-16,81.58975219726562,80.95699310302734,80.2171859741211,0.007815990564681963,0.017110625441128402
112,112,112,112,2019-07-17,81.72932434082031,81.1523666381836,80.6219711303711,0.007109561021295674,0.013735129455698214
113,113,113,113,2019-07-18,81.92472839355469,81.43156433105469,80.60335540771484,0.006056178173061699,0.01639352331123134
114,114,114,114,2019-07-19,81.05934143066406,81.32918548583984,81.0500259399414,-0.0033179239846532482,0.00011493507392046354
115,115,115,115,2019-07-22,81.21752166748047,80.9290542602539,81.59904479980469,0.0035644480201004747,-0.004675583314244003
116,116,116,116,2019-07-23,81.17101287841797,81.23613739013672,81.42224884033203,-0.0008016692301110462,-0.003085593501682027
117,117,117,117,2019-07-24,80.67781066894531,81.58975219726562,80.95699310302734,-0.011177157716025898,-0.0034485277105924528
118,118,118,118,2019-07-25,81.04072570800781,81.72932434082031,81.1523666381836,-0.008425355750415475,-0.0013756953099535174
119,119,119,119,2019-07-26,84.01844024658203,81.92472839355469,81.43156433105469,0.025556530904435215,0.03176748398213958
120,120,120,120,2019-07-29,83.83234405517578,81.05934143066406,81.32918548583984,0.03420953804422,0.030778109412785915
121,121,121,121,2019-07-30,83.24610900878906,81.21752166748047,80.9290542602539,0.024977213040481727,0.028630691038151745
122,122,122,122,2019-07-31,82.49236297607422,81.17101287841797,81.23613739013672,0.01627859565625278,0.015463876376894614
123,123,123,123,2019-08-01,82.11083984375,80.67781066894531,81.58975219726562,0.017762370631064783,0.006386680097085096
124,124,124,124,2019-08-02,82.26902770996094,81.04072570800781,81.72932434082031,0.01515660171132649,0.006603546199525745
125,125,125,125,2019-08-05,80.83601379394531,84.01844024658203,81.92472839355469,-0.03787771402678697,-0.013289206091466665
126,126,126,126,2019-08-06,81.91543579101562,83.83234405517578,81.05934143066406,-0.02286597477100849,0.010561328839364448
127,127,127,127,2019-08-07,82.09221649169922,83.24610900878906,81.21752166748047,-0.013861218630266792,0.010769779799486123
128,128,128,128,2019-08-08,83.55317687988281,82.49236297607422,81.17101287841797,0.012859540756715582,0.02934747167727192
129,129,129,129,2019-08-09,83.70206451416016,82.11083984375,80.67781066894531,0.019378984229586838,0.03748557156099119
130,130,130,130,2019-08-12,83.35777282714844,82.26902770996094,81.04072570800781,0.013233961157604446,0.028591144747259767
131,131,131,131,2019-08-13,83.9998550415039,80.83601379394531,84.01844024658203,0.039139006230853646,-0.0002212038812382522
132,132,132,132,2019-08-14,82.52027130126953,81.91543579101562,83.83234405517578,0.0073836573585102094,-0.015651151935375696
133,133,133,133,2019-08-15,83.32984924316406,82.09221649169922,83.24610900878906,0.015076127851779697,0.0010059357172615968
134,134,134,134,2019-08-16,83.67414855957031,83.55317687988281,82.49236297607422,0.0014478405753668433,0.014325999896970476
135,135,135,135,2019-08-19,84.07426452636719,83.70206451416016,82.11083984375,0.004446724395239521,0.02391188162675495
136,136,136,136,2019-08-20,82.81805419921875,83.35777282714844,82.26902770996094,-0.006474724667234755,0.0066735502356172205
137,137,137,137,2019-08-21,83.09721374511719,83.9998550415039,80.83601379394531,-0.010745748262788402,0.02797268005985276
138,138,138,138,2019-08-22,82.83666229248047,82.52027130126953,81.91543579101562,0.003834100230425186,0.011246067271315052
139,139,139,139,2019-08-23,81.3478012084961,83.32984924316406,82.09221649169922,-0.02378557086889921,-0.009068037324566514
140,140,140,140,2019-08-26,82.12016296386719,83.67414855957031,83.55317687988281,-0.018571872226423536,-0.017150920761226707
141,141,141,141,2019-08-27,82.44583892822266,84.07426452636719,83.70206451416016,-0.019368894956361182,-0.015008298698832911
142,142,142,142,2019-08-28,82.74361419677734,82.81805419921875,83.35777282714844,-0.0008988378580151446,-0.007367742797598775
143,143,143,143,2019-08-29,83.19026184082031,83.09721374511719,83.9998550415039,0.001119749887024346,-0.00963803092616744
144,144,144,144,2019-08-30,83.05068969726562,82.83666229248047,82.52027130126953,0.002583728011993802,0.006427734514585115
145,145,145,145,2019-09-03,83.4415054321289,81.3478012084961,83.32984924316406,0.025737686729437215,0.0013399302888335018
146,146,146,146,2019-09-04,83.59041595458984,82.12016296386719,83.67414855957031,0.01790367843485119,-0.0010006986198474177
147,147,147,147,2019-09-05,82.64124298095703,82.44583892822266,84.07426452636719,0.0023700899314578194,-0.017044711047822902
148,148,148,148,2019-09-06,82.70639038085938,82.74361419677734,82.81805419921875,-0.0004498693497898554,-0.0013483028482021986
149,149,149,149,2019-09-09,81.53390502929688,83.19026184082031,83.09721374511719,-0.019910465177916836,-0.01881301003202618
150,150,150,150,2019-09-10,79.88685607910156,83.05068969726562,82.83666229248047,-0.038095211848291566,-0.035609911502272995
151,151,151,151,2019-09-11,79.17964935302734,83.4415054321289,81.3478012084961,-0.051075973006840636,-0.026652863670054594
152,152,152,152,2019-09-12,79.95199584960938,83.59041595458984,82.12016296386719,-0.043526761572247996,-0.026402372279896724
153,153,153,153,2019-09-13,79.22616577148438,82.64124298095703,82.44583892822266,-0.04132412686798037,-0.039051978833538614
154,154,154,154,2019-09-16,78.9935302734375,82.70639038085938,82.74361419677734,-0.04489205840472921,-0.04532173219339386
155,155,155,155,2019-09-17,79.64491271972656,81.53390502929688,83.19026184082031,-0.023168181493227302,-0.0426173574002876
156,156,156,156,2019-09-18,80.15670776367188,79.88685607910156,83.05068969726562,0.0033779234509254685,-0.034845971106836404
157,157,157,157,2019-09-19,80.06365966796875,79.17964935302734,83.4415054321289,0.011164615177821746,-0.040481601412473145
158,158,158,158,2019-09-20,81.40364074707031,79.95199584960938,83.59041595458984,0.018156456033836754,-0.02616059727119302
159,159,159,159,2019-09-23,81.0313949584961,79.22616577148438,82.64124298095703,0.022785769946492396,-0.019479958969541356
160,160,160,160,2019-09-24,80.9011459350586,78.9935302734375,82.70639038085938,0.024149011381284557,-0.021827145852789664
161,161,161,161,2019-09-25,80.1194839477539,79.64491271972656,81.53390502929688,0.005958588085812622,-0.017347643057630258
162,162,162,162,2019-09-26,80.80807495117188,80.15670776367188,79.88685607910156,0.00812617191589804,0.011531544953504502
163,163,163,163,2019-09-27,80.23115539550781,80.06365966796875,79.17964935302734,0.00209203186856155,0.013280003777135452
164,164,164,164,2019-09-30,80.91831970214844,81.40364074707031,79.95199584960938,-0.005961908343016464,0.012086300564112529
165,165,165,165,2019-10-01,80.54435729980469,81.0313949584961,79.22616577148438,-0.006010480986299971,0.016638335523170955
166,166,166,166,2019-10-02,79.54397583007812,80.9011459350586,78.9935302734375,-0.01677565984133156,0.006968235939516232
167,167,167,167,2019-10-03,79.51591491699219,80.1194839477539,79.64491271972656,-0.007533361437466413,-0.0016196615493612176
168,168,168,168,2019-10-04,81.09595489501953,80.80807495117188,80.15670776367188,0.003562514563323127,0.011717636085015748
169,169,169,169,2019-10-07,80.9463882446289,80.23115539550781,80.06365966796875,0.008914652239460752,0.011025333844604468
170,170,170,170,2019-10-08,80.03013610839844,80.91831970214844,81.40364074707031,-0.010976298037568055,-0.01687276669773896
171,171,171,171,2019-10-09,80.57240295410156,80.54435729980469,81.0313949584961,0.0003482013543478768,-0.005664372489571745
172,172,172,172,2019-10-10,81.21751403808594,79.54397583007812,80.9011459350586,0.021039157152300536,0.003910551567233744
173,173,173,173,2019-10-11,80.7593765258789,79.51591491699219,80.1194839477539,0.015637896013455777,0.007986728653198494
174,174,174,174,2019-10-14,80.5069580078125,81.09595489501953,80.80807495117188,-0.007262962597450184,-0.003726322444153274
175,175,175,175,2019-10-15,80.48825073242188,80.9463882446289,80.23115539550781,-0.005659764717636184,0.003204432687609726
176,176,176,176,2019-10-16,80.11427307128906,80.03013610839844,80.91831970214844,0.0010513160039695713,-0.009936521591389691
177,177,177,177,2019-10-17,80.5069580078125,80.57240295410156,80.54435729980469,-0.0008122501488052603,-0.00046433162105918857
178,178,178,178,2019-10-18,82.49835968017578,81.21751403808594,79.54397583007812,0.015770559555531527,0.037141515988700524
179,179,179,179,2019-10-21,81.99348449707031,80.7593765258789,79.51591491699219,0.015281296417586132,0.03115815975537095
180,180,180,180,2019-10-22,81.57279205322266,80.5069580078125,81.09595489501953,0.013239030163165744,0.005879912984814162
181,181,181,181,2019-10-23,81.11466217041016,80.48825073242188,80.9463882446289,0.007782644451682197,0.0020788317975684034
182,182,182,182,2019-10-24,81.23619079589844,80.11427307128906,80.03013610839844,0.0140039681020514,0.015070006701805916
183,183,183,183,2019-10-25,80.43214416503906,80.5069580078125,80.57240295410156,-0.0009292841839356747,-0.0017407795215242938
184,184,184,184,2019-10-28,80.44152069091797,82.49835968017578,81.21751403808594,-0.024931877400128033,-0.009554507501966625
185,185,185,185,2019-10-29,82.1711196899414,81.99348449707031,80.7593765258789,0.0021664549806690303,0.01748085763899021
186,186,186,186,2019-10-30,83.00323486328125,81.57279205322266,80.5069580078125,0.017535783366656066,0.03100697029474775
187,187,187,187,2019-10-31,81.81587219238281,81.11466217041016,80.48825073242188,0.008644676599891543,0.016494599495950446
188,188,188,188,2019-11-01,81.03985595703125,81.23619079589844,80.11427307128906,-0.0024168395507424556,0.01155328320733262
189,189,189,189,2019-11-04,80.60980224609375,80.43214416503906,80.5069580078125,0.0022087945422684108,0.0012774577604990345
190,190,190,190,2019-11-05,80.14231872558594,80.44152069091797,82.49835968017578,-0.0037194966326116186,-0.028558639998705337
191,191,191,191,2019-11-06,80.52564239501953,82.1711196899414,81.99348449707031,-0.020025007583331034,-0.017901935880078712
192,192,192,192,2019-11-07,79.93665313720703,83.00323486328125,81.57279205322266,-0.03694532786734561,-0.020057409766581435
193,193,193,193,2019-11-08,80.57240295410156,81.81587219238281,81.11466217041016,-0.015198386388369012,-0.006685094923645107
194,194,194,194,2019-11-11,80.41346740722656,81.03985595703125,81.23619079589844,-0.007729388736041343,-0.01012754759438339
195,195,195,195,2019-11-12,80.42279815673828,80.60980224609375,80.43214416503906,-0.0023198678590546917,-0.00011619742825208501
196,196,196,196,2019-11-13,81.17074584960938,80.14231872558594,80.44152069091797,0.012832510219037419,0.00906528310787813
197,197,197,197,2019-11-14,81.46060180664062,80.52564239501953,82.1711196899414,0.011610704165943009,-0.00864680785635874
198,198,198,198,2019-11-15,81.25491333007812,79.93665313720703,83.00323486328125,0.0164913108209368,-0.02106329393165063
199,199,199,199,2019-11-18,81.56343078613281,80.57240295410156,81.81587219238281,0.012299842076148426,-0.0030854820646097902
200,200,200,200,2019-11-19,81.89064025878906,80.41346740722656,81.03985595703125,0.018369719640142668,0.010498344200030596
201,201,201,201,2019-11-20,82.00285339355469,80.42279815673828,80.60980224609375,0.01964685727220017,0.017281411300428262
202,202,202,202,2019-11-21,81.10529327392578,81.17074584960938,80.14231872558594,-0.0008063567113805181,0.012015805926917977
203,203,203,203,2019-11-22,81.57279205322266,81.46060180664062,80.52564239501953,0.001377233215736906,0.01300392802911543
204,204,204,204,2019-11-25,81.39513397216797,81.25491333007812,79.93665313720703,0.0017256881626372955,0.018245457843444335
205,205,205,205,2019-11-26,82.78817749023438,81.56343078613281,80.57240295410156,0.015015880184257702,0.027500415215306884
206,206,206,206,2019-11-27,82.8536376953125,81.89064025878906,80.41346740722656,0.011759554370074365,0.030345293727088274
207,207,207,207,2019-11-29,82.88168334960938,82.00285339355469,80.42279815673828,0.010717065561571815,0.03057447949123704
208,208,208,208,2019-12-02,81.9841537475586,81.10529327392578,81.17074584960938,0.010836043347559832,0.01002094891990124
209,209,209,209,2019-12-03,82.2552719116211,81.57279205322266,81.46060180664062,0.008366513407474852,0.009755269263376443
210,210,210,210,2019-12-04,82.28333282470703,81.39513397216797,81.25491333007812,0.01091218613686129,0.012656705329943563
211,211,211,211,2019-12-05,82.5077133178711,82.78817749023438,81.56343078613281,-0.00338773217222188,0.011577278231641452
212,212,212,212,2019-12-06,82.99385833740234,82.8536376953125,81.89064025878906,0.0016923896884950551,0.01347184580712657
213,213,213,213,2019-12-09,82.90972900390625,82.88168334960938,82.00285339355469,0.00033838181324785666,0.011059073834897015
214,214,214,214,2019-12-10,82.7788314819336,81.9841537475586,81.10529327392578,0.00969306503817724,0.020634142858661386
215,215,215,215,2019-12-11,83.04996490478516,82.2552719116211,81.57279205322266,0.009661301636908037,0.018108646454061628
216,216,216,216,2019-12-12,82.81623840332031,82.28333282470703,81.39513397216797,0.006476470511331378,0.017459329099922316
217,217,217,217,2019-12-13,83.34913635253906,82.5077133178711,82.78817749023438,0.010198113616678217,0.006775832966861239
218,218,218,218,2019-12-16,83.48003387451172,82.99385833740234,82.8536376953125,0.005857970057650208,0.0075602737142663745
219,219,219,219,2019-12-17,83.85401153564453,82.90972900390625,82.88168334960938,0.011389284986009107,0.011731520726162126
220,220,220,220,2019-12-18,83.28369903564453,82.7788314819336,81.9841537475586,0.0060989934826649606,0.015851176461336935
221,221,221,221,2019-12-19,83.03126525878906,83.04996490478516,82.2552719116211,-0.00022516139552297698,0.009433964889225877
222,222,222,222,2019-12-20,83.42394256591797,82.81623840332031,82.28333282470703,0.007337983157821082,0.013861977900686773
223,223,223,223,2019-12-23,83.59223175048828,83.34913635253906,82.5077133178711,0.0029165916839377637,0.013144449033982486
224,224,224,224,2019-12-24,83.75118255615234,83.48003387451172,82.99385833740234,0.0032480662627452084,0.009125063395307942
225,225,225,225,2019-12-26,83.73249053955078,83.85401153564453,82.90972900390625,-0.0014491971686064753,0.009923582497848527
226,226,226,226,2019-12-27,84.3308334350586,83.28369903564453,82.7788314819336,0.012573101477708182,0.01874877822434251
227,227,227,227,2019-12-30,84.14383697509766,83.03126525878906,83.04996490478516,0.013399431079858415,0.013171252649734289
228,228,228,228,2019-12-31,84.17669677734375,83.42394256591797,82.81623840332031,0.009023239471462219,0.016427435008553815
229,229,229,229,2020-01-02,84.36454772949219,83.59223175048828,83.34913635253906,0.009239087925169587,0.012182626256117102
230,230,230,230,2020-01-03,84.72142028808594,83.75118255615234,83.48003387451172,0.011584764564763983,0.014870458910453799
231,231,231,231,2020-01-06,85.08769989013672,83.73249053955078,83.85401153564453,0.016184987952147623,0.014712335544826871
232,232,232,232,2020-01-07,84.64628601074219,84.3308334350586,83.28369903564453,0.003740655260172643,0.016360788376060142
233,233,233,233,2020-01-08,84.72142028808594,84.14383697509766,83.03126525878906,0.006864237878279944,0.02035564584050431
234,234,234,234,2020-01-09,85.42579650878906,84.17669677734375,83.42394256591797,0.01483902052784658,0.02399615603505323
235,235,235,235,2020-01-10,85.36005401611328,84.36454772949219,83.59223175048828,0.01180005480279589,0.021148164471810116
236,236,236,236,2020-01-13,86.24283599853516,84.72142028808594,83.75118255615234,0.017957863610829516,0.02975066579761121
237,237,237,237,2020-01-14,86.53398132324219,85.08769989013672,83.73249053955078,0.016997538245514532,0.03345763114938194
238,238,238,238,2020-01-15,86.9284439086914,84.64628601074219,84.3308334350586,0.026961110823688017,0.03080261830488351
239,239,239,239,2020-01-16,87.83003234863281,84.72142028808594,84.14383697509766,0.036692161793043354,0.04380826339813915
240,240,240,240,2020-01-17,87.77367401123047,85.42579650878906,84.17669677734375,0.027484408672734384,0.04273127090507134
241,241,241,241,2020-01-21,88.10237884521484,85.36005401611328,84.36454772949219,0.032126559205127636,0.04430570916716925
242,242,242,242,2020-01-22,88.59074401855469,86.24283599853516,84.72142028808594,0.027224383252649753,0.045671138624819196
243,243,243,243,2020-01-23,88.66588592529297,86.53398132324219,85.08769989013672,0.024636617539729233,0.04205291763411534
