,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WAB,WAB_6m,WAB_12m,WAB_6m_ret,WAB_12m_ret
31,31,31,31,2019-03-21,71.6524887084961,70.29452514648438,70.85709381103516,0.01931819809838542,0.011225338984155009
32,32,32,32,2019-03-22,67.94718170166016,70.0908203125,66.93838500976562,-0.03058372838671919,0.015070526301872444
33,33,33,33,2019-03-25,67.91806030273438,68.98503875732422,67.63677215576172,-0.01546680952580548,0.0041588050110503705
34,34,34,34,2019-03-26,70.01322937011719,69.93563079833984,68.01506042480469,0.0011095713428410647,0.02937833081132979
35,35,35,35,2019-03-27,69.82891082763672,70.16839599609375,68.975341796875,-0.004838149192920582,0.012374988054070002
36,36,36,36,2019-03-28,70.76009368896484,70.30421447753906,69.63492584228516,0.006484379561219944,0.016158096430346713
37,37,37,37,2019-03-29,71.50699615478516,71.6524887084961,70.29452514648438,-0.0020305303602621283,0.01724844155037908
38,38,38,38,2019-04-01,72.42848205566406,67.94718170166016,70.0908203125,0.06595270387637608,0.03335189590793197
39,39,39,39,2019-04-02,72.51575469970703,67.91806030273438,68.98503875732422,0.0676947247385915,0.05118089379935231
40,40,40,40,2019-04-03,72.72915649414062,70.01322937011719,69.93563079833984,0.03879162764605515,0.039944241067274344
41,41,41,41,2019-04-04,73.79615783691406,69.82891082763672,70.16839599609375,0.056813817690354096,0.05170079477122824
42,42,42,42,2019-04-05,73.95133209228516,70.76009368896484,70.30421447753906,0.045099408959911935,0.051876230206814755
43,43,43,43,2019-04-08,73.15594482421875,71.50699615478516,71.6524887084961,0.02305996277433131,0.020982608459549468
44,44,44,44,2019-04-09,71.73007202148438,72.42848205566406,67.94718170166016,-0.00964275398789849,0.05567398419016101
45,45,45,45,2019-04-10,72.12776947021484,72.51575469970703,67.91806030273438,-0.005350357740864231,0.061982176003206435
46,46,46,46,2019-04-11,72.70008850097656,72.72915649414062,70.01322937011719,-0.00039967455371769933,0.03837644906587001
47,47,47,47,2019-04-12,74.47511291503906,73.79615783691406,69.82891082763672,0.009200412298231875,0.0665369405355738
48,48,48,48,2019-04-15,73.37907409667969,73.95133209228516,70.76009368896484,-0.007738305442440696,0.037012110515666
49,49,49,49,2019-04-16,74.65943908691406,73.15594482421875,71.50699615478516,0.020551908205244995,0.04408579721773065
50,50,50,50,2019-04-17,74.7467269897461,71.73007202148438,72.42848205566406,0.042055652298218504,0.032007366001407744
51,51,51,51,2019-04-18,75.59060668945312,72.12776947021484,72.51575469970703,0.048009764403823096,0.04240253724834386
52,52,52,52,2019-04-22,74.20355224609375,72.70008850097656,72.72915649414062,0.020680356463348648,0.020272416497390644
53,53,53,53,2019-04-23,74.43632507324219,74.47511291503906,73.79615783691406,-0.000520816152922432,0.008674804421970883
54,54,54,54,2019-04-24,74.28113555908203,73.37907409667969,73.95133209228516,0.0122931704100524,0.004459736660122671
55,55,55,55,2019-04-25,69.31482696533203,74.65943908691406,73.15594482421875,-0.07158655605971209,-0.0525058881833359
56,56,56,56,2019-04-26,71.03170013427734,74.7467269897461,71.73007202148438,-0.0497015321617813,-0.00973611021884735
57,57,57,57,2019-04-29,71.6039810180664,75.59060668945312,72.12776947021484,-0.05273969671608625,-0.007261952726331566
58,58,58,58,2019-04-30,71.84648895263672,74.20355224609375,72.70008850097656,-0.031764830956338974,-0.011741382520165433
59,59,59,59,2019-05-01,72.85527038574219,74.43632507324219,74.47511291503906,-0.0212403646464856,-0.02175011847440611
60,60,60,60,2019-05-02,72.72915649414062,74.28113555908203,73.37907409667969,-0.02089331366921532,-0.008856988324529302
61,61,61,61,2019-05-03,72.86499786376953,69.31482696533203,74.65943908691406,0.05121805901950993,-0.02403502149347181
62,62,62,62,2019-05-06,72.02108764648438,71.03170013427734,74.7467269897461,0.013928816434587654,-0.03646499924519275
63,63,63,63,2019-05-07,70.73100280761719,71.6039810180664,75.59060668945312,-0.012191755235354318,-0.06428846247789122
64,64,64,64,2019-05-08,70.0908203125,71.84648895263672,74.20355224609375,-0.024436387438418916,-0.055425000678592906
65,65,65,65,2019-05-09,69.50785827636719,72.85527038574219,74.43632507324219,-0.04594605293003062,-0.0662105066582156
66,66,66,66,2019-05-10,70.9652328491211,72.72915649414062,74.28113555908203,-0.024253321914459947,-0.04463990332139611
67,67,67,67,2019-05-13,68.48767852783203,72.86499786376953,69.31482696533203,-0.060074376782683236,-0.011933210738788946
68,68,68,68,2019-05-14,67.5646743774414,72.02108764648438,71.03170013427734,-0.06187650609939799,-0.04880955615988247
69,69,69,69,2019-05-15,66.44733428955078,70.73100280761719,71.6039810180664,-0.06056281330716673,-0.0720162015463156
70,70,70,70,2019-05-16,66.38902282714844,70.0908203125,71.84648895263672,-0.05281429820406003,-0.07596009498927636
71,71,71,71,2019-05-17,64.028076171875,69.50785827636719,72.85527038574219,-0.07883687169160447,-0.1211606815420545
72,72,72,72,2019-05-20,62.55123901367188,70.9652328491211,72.72915649414062,-0.11856501412935783,-0.139942740588346
73,73,73,73,2019-05-21,62.82329177856445,68.48767852783203,72.86499786376953,-0.08270665426286394,-0.13781248033492488
74,74,74,74,2019-05-22,63.48397445678711,67.5646743774414,72.02108764648438,-0.06039694497538739,-0.11853629914063091
75,75,75,75,2019-05-23,61.56021499633789,66.44733428955078,70.73100280761719,-0.07354876377608754,-0.12965725703371012
76,76,76,76,2019-05-24,63.60055923461914,66.38902282714844,70.0908203125,-0.042001877325252845,-0.09259787585512658
77,77,77,77,2019-05-28,64.10577392578125,64.028076171875,69.50785827636719,0.0012134950564137714,-0.07771904478925162
78,78,78,78,2019-05-29,62.51236724853516,62.55123901367188,70.9652328491211,-0.0006214387716320102,-0.11911277200425086
79,79,79,79,2019-05-30,61.90028381347656,62.82329177856445,68.48767852783203,-0.014692129924379849,-0.09618364727720308
80,80,80,80,2019-05-31,60.60805892944336,63.48397445678711,67.5646743774414,-0.04530144106370271,-0.10296231739585993
81,81,81,81,2019-06-03,61.52135467529297,61.56021499633789,66.44733428955078,-0.000631257071588065,-0.0741335926704354
82,82,82,82,2019-06-04,64.08636474609375,63.60055923461914,66.38902282714844,0.007638384273988885,-0.034684319530503216
83,83,83,83,2019-06-05,65.44657897949219,64.10577392578125,64.028076171875,0.020915511530416264,0.02215438745667453
84,84,84,84,2019-06-06,65.30084228515625,62.51236724853516,62.55123901367188,0.04460677397697532,0.04395761482651661
85,85,85,85,2019-06-07,65.45630645751953,61.90028381347656,62.82329177856445,0.057447598378681075,0.04191144087507803
86,86,86,86,2019-06-10,66.08784484863281,60.60805892944336,63.48397445678711,0.09041348652278614,0.04101618422800746
87,87,87,87,2019-06-11,66.50563049316406,61.52135467529297,61.56021499633789,0.08101700367584375,0.08033460404776638
88,88,88,88,2019-06-12,66.26272583007812,64.08636474609375,63.60055923461914,0.03395981489365152,0.041857597283671444
89,89,89,89,2019-06-13,67.06916046142578,65.44657897949219,64.10577392578125,0.024792456798116813,0.04622651524456134
90,90,90,90,2019-06-14,66.06840515136719,65.30084228515625,62.51236724853516,0.011754256749999303,0.05688535020108931
91,91,91,91,2019-06-17,66.11698913574219,65.45630645751953,61.90028381347656,0.01009349158207451,0.06812093681140108
92,92,92,92,2019-06-18,67.86587524414062,66.08784484863281,60.60805892944336,0.026904045661954923,0.11975002075460672
93,93,93,93,2019-06-19,68.85688018798828,66.50563049316406,61.52135467529297,0.03535414486546218,0.11923543542582737
94,94,94,94,2019-06-20,70.23655700683594,66.26272583007812,64.08636474609375,0.059970837706679436,0.09596725114786708
95,95,95,95,2019-06-21,70.69320678710938,67.06916046142578,65.44657897949219,0.054034466821273774,0.08016657080366607
96,96,96,96,2019-06-24,66.18501281738281,66.06840515136719,65.30084228515625,0.0017649535469861366,0.013539956014128496
97,97,97,97,2019-06-25,66.53479766845703,66.11698913574219,65.45630645751953,0.006319231080790022,0.016476505768583616
98,98,98,98,2019-06-26,66.67081451416016,67.86587524414062,66.08784484863281,-0.01760915520033235,0.008821132946044363
99,99,99,99,2019-06-27,67.10802459716797,68.85688018798828,66.50563049316406,-0.025398414596271346,0.009057791040200991
100,100,100,100,2019-06-28,69.72161102294922,70.23655700683594,66.26272583007812,-0.0073315949105620115,0.052199560907604914
101,101,101,101,2019-07-01,71.27616882324219,70.69320678710938,67.06916046142578,0.008246365706515268,0.06272642050195376
102,102,102,102,2019-07-02,71.37332153320312,66.18501281738281,66.06840515136719,0.07839099057268228,0.08029430057653153
103,103,103,103,2019-07-03,71.44133758544922,66.53479766845703,66.11698913574219,0.07374396690047025,0.08052920314891865
104,104,104,104,2019-07-05,71.64535522460938,66.67081451416016,67.86587524414062,0.07461346837742133,0.05569043303239596
105,105,105,105,2019-07-08,71.76195526123047,67.10802459716797,68.85688018798828,0.06934983844329845,0.04219004789805969
106,106,106,106,2019-07-09,70.21710968017578,69.72161102294922,70.23655700683594,0.007106815949268208,-0.0002768832569378654
107,107,107,107,2019-07-10,67.95331573486328,71.27616882324219,70.69320678710938,-0.04661941211541898,-0.038757487130230195
108,108,108,108,2019-07-11,67.81729888916016,71.37332153320312,66.18501281738281,-0.04982285492190097,0.024662472700294424
109,109,109,109,2019-07-12,69.99364471435547,71.44133758544922,66.53479766845703,-0.02026407847364564,0.051985534894595675
110,110,110,110,2019-07-15,69.19696044921875,71.64535522460938,66.67081451416016,-0.03417381025908617,0.037889831607232916
111,111,111,111,2019-07-16,70.44058990478516,71.76195526123047,67.10802459716797,-0.01841317382776475,0.04965971398534985
112,112,112,112,2019-07-17,68.68199920654297,70.21710968017578,69.72161102294922,-0.021862342107570654,-0.014910897799880973
113,113,113,113,2019-07-18,67.5646743774414,67.95331573486328,71.27616882324219,-0.005719240528869185,-0.05207202501308561
114,114,114,114,2019-07-19,68.06991577148438,67.81729888916016,71.37332153320312,0.003724962309942459,-0.046283480868716365
115,115,115,115,2019-07-22,68.44879150390625,69.99364471435547,71.44133758544922,-0.02207133542986328,-0.04188815863034001
116,116,116,116,2019-07-23,69.93535614013672,69.19696044921875,71.64535522460938,0.01067092667256464,-0.023867549809918343
117,117,117,117,2019-07-24,70.9263916015625,70.44058990478516,71.76195526123047,0.0068966159629555435,-0.011643546453358411
118,118,118,118,2019-07-25,69.6827392578125,68.68199920654297,70.21710968017578,0.014570630774157767,-0.00761025944812066
119,119,119,119,2019-07-26,69.79933166503906,67.5646743774414,67.95331573486328,0.033074344073857675,0.02716594341589551
120,120,120,120,2019-07-29,69.0803451538086,68.06991577148438,67.81729888916016,0.014843993427526847,0.018624249053515785
121,121,121,121,2019-07-30,75.60948181152344,68.44879150390625,69.99364471435547,0.10461383101568034,0.08023352863086686
122,122,122,122,2019-07-31,75.47345733642578,69.93535614013672,69.19696044921875,0.07918886099888867,0.09070480620045629
123,123,123,123,2019-08-01,73.80229949951172,70.9263916015625,70.44058990478516,0.040547782468689064,0.04772404091548066
124,124,124,124,2019-08-02,73.19992065429688,69.6827392578125,68.68199920654297,0.05047421260911533,0.0657802844988169
125,125,125,125,2019-08-05,70.44058990478516,69.79933166503906,67.5646743774414,0.00918716876579051,0.042565372420472425
126,126,126,126,2019-08-06,71.0721206665039,69.0803451538086,68.06991577148438,0.028832738288446347,0.044104724693624586
127,127,127,127,2019-08-07,73.17076110839844,75.60948181152344,68.44879150390625,-0.03225416501602474,0.06898543423111736
128,128,128,128,2019-08-08,69.90100860595703,75.47345733642578,69.93535614013672,-0.07383322464783015,-0.0004911326126781912
129,129,129,129,2019-08-09,66.92317199707031,73.80229949951172,70.9263916015625,-0.09321020549619752,-0.056441890163830055
130,130,130,130,2019-08-12,66.3587646484375,73.19992065429688,69.6827392578125,-0.09345851668567073,-0.04770154911788049
131,131,131,131,2019-08-13,65.27855682373047,70.44058990478516,69.79933166503906,-0.07328208193645491,-0.06476816802492324
132,132,132,132,2019-08-14,62.524559020996094,71.0721206665039,69.0803451538086,-0.12026602787914631,-0.09490088849753031
133,133,133,133,2019-08-15,60.63666915893555,73.17076110839844,75.60948181152344,-0.17129918781211428,-0.19802824055733603
134,134,134,134,2019-08-16,64.83092498779297,69.90100860595703,75.47345733642578,-0.07253233850665763,-0.14101026671129324
135,135,135,135,2019-08-19,66.27115631103516,66.92317199707031,73.80229949951172,-0.009742749283666696,-0.10204483111703566
136,136,136,136,2019-08-20,66.1738510131836,66.3587646484375,73.19992065429688,-0.0027865744070668663,-0.09598466198201883
137,137,137,137,2019-08-21,66.96210479736328,65.27855682373047,70.44058990478516,0.025790214360572383,-0.04938182817781278
138,138,138,138,2019-08-22,66.42687225341797,62.524559020996094,71.0721206665039,0.0624124870854581,-0.06535964270551486
139,139,139,139,2019-08-23,64.27622985839844,60.63666915893555,73.17076110839844,0.060022437741809265,-0.12155854490598017
140,140,140,140,2019-08-26,64.24702453613281,64.83092498779297,69.90100860595703,-0.009006511194620481,-0.08088558638254584
141,141,141,141,2019-08-27,64.169189453125,66.27115631103516,66.92317199707031,-0.03171767288991978,-0.041151404838758565
142,142,142,142,2019-08-28,64.45138549804688,66.1738510131836,66.3587646484375,-0.02602939814993621,-0.0287434397022871
143,143,143,143,2019-08-29,65.7359390258789,66.96210479736328,65.27855682373047,-0.018311338557754797,0.007006622456183997
144,144,144,144,2019-08-30,67.35135650634766,66.42687225341797,62.524559020996094,0.013917323239347912,0.0771984250817459
145,145,145,145,2019-09-03,64.04266357421875,64.27622985839844,60.63666915893555,-0.0036337894225320078,0.05617053941989636
146,146,146,146,2019-09-04,64.51950073242188,64.24702453613281,64.83092498779297,0.004241071057474732,-0.004803637391102011
147,147,147,147,2019-09-05,66.16413879394531,64.169189453125,66.27115631103516,0.03108889730136921,-0.0016148430636636624
148,148,148,148,2019-09-06,66.43659210205078,64.45138549804688,66.1738510131836,0.03080161254352043,0.003970466957028629
149,149,149,149,2019-09-09,68.48994445800781,65.7359390258789,66.96210479736328,0.04189497363146688,0.022816482027677942
150,150,150,150,2019-09-10,70.30972290039062,67.35135650634766,66.42687225341797,0.04392437728799359,0.0584530102841454
151,151,151,151,2019-09-11,72.46038055419922,64.04266357421875,64.27622985839844,0.1314392080245883,0.12732779619823065
152,152,152,152,2019-09-12,72.79125213623047,64.51950073242188,64.24702453613281,0.12820544656899258,0.13299024603532184
153,153,153,153,2019-09-13,73.16102600097656,66.16413879394531,64.169189453125,0.10575044630780472,0.14012700837401137
154,154,154,154,2019-09-16,74.14391326904297,66.43659210205078,64.45138549804688,0.11601018238794158,0.15038509562047842
155,155,155,155,2019-09-17,73.6962661743164,68.48994445800781,65.7359390258789,0.07601585542970724,0.12109551131997498
156,156,156,156,2019-09-18,72.64527893066406,70.30972290039062,67.35135650634766,0.033218108874959906,0.07860157090997077
157,157,157,157,2019-09-19,71.77918243408203,72.46038055419922,64.04266357421875,-0.009400973537637691,0.12080257797050353
158,158,158,158,2019-09-20,72.04191589355469,72.79125213623047,64.51950073242188,-0.010294317252207419,0.11659134177634312
159,159,159,159,2019-09-23,71.86676788330078,73.16102600097656,66.16413879394531,-0.017690540830557877,0.08618912288898883
160,160,160,160,2019-09-24,70.18321228027344,74.14391326904297,66.43659210205078,-0.05341909826633373,0.056393924788731065
161,161,161,161,2019-09-25,71.03958892822266,73.6962661743164,68.48994445800781,-0.03604900741931505,0.03722655187402091
162,162,162,162,2019-09-26,69.99830627441406,72.64527893066406,70.30972290039062,-0.036436953580650355,-0.0044292113968043
163,163,163,163,2019-09-27,70.06643676757812,71.77918243408203,72.46038055419922,-0.02386131477711939,-0.033037968725964095
164,164,164,164,2019-09-30,69.9301986694336,72.04191589355469,72.79125213623047,-0.029312341265899322,-0.03930490797771069
165,165,165,165,2019-10-01,66.54364776611328,71.86676788330078,73.16102600097656,-0.07406928506693566,-0.09044950018572662
166,166,166,166,2019-10-02,64.305419921875,70.18321228027344,74.14391326904297,-0.0837492637829933,-0.1326945518975703
167,167,167,167,2019-10-03,64.305419921875,71.03958892822266,73.6962661743164,-0.09479459422480274,-0.12742635061359697
168,168,168,168,2019-10-04,63.73126602172852,69.99830627441406,72.64527893066406,-0.08953131277372472,-0.12270601806682413
169,169,169,169,2019-10-07,63.28361511230469,70.06643676757812,71.77918243408203,-0.09680557436898307,-0.11835698086390434
170,170,170,170,2019-10-08,61.96013641357422,69.9301986694336,72.04191589355469,-0.11397168044001393,-0.13994324491420762
171,171,171,171,2019-10-09,61.88229370117188,66.54364776611328,71.86676788330078,-0.07004957229463982,-0.13893033562246682
172,172,172,172,2019-10-10,63.21549224853516,64.305419921875,70.18321228027344,-0.016949234989274586,-0.09927901282023122
173,173,173,173,2019-10-11,64.82117462158203,64.305419921875,71.03958892822266,0.008020392376468788,-0.08753449168918503
174,174,174,174,2019-10-14,64.86983489990234,63.73126602172852,69.99830627441406,0.017865153938502187,-0.07326564952024117
175,175,175,175,2019-10-15,65.95977020263672,63.28361511230469,70.06643676757812,0.042288277709528144,-0.05861103767220088
176,176,176,176,2019-10-16,66.33928680419922,61.96013641357422,69.9301986694336,0.07067690040891539,-0.05134994513899416
177,177,177,177,2019-10-17,67.80875396728516,61.88229370117188,66.54364776611328,0.09576988685539045,0.01901167494782463
178,178,178,178,2019-10-18,67.55572509765625,63.21549224853516,64.305419921875,0.0686577402902635,0.050544809126976675
179,179,179,179,2019-10-21,67.40975952148438,64.82117462158203,64.305419921875,0.0399342485694556,0.0482749292887108
180,180,180,180,2019-10-22,68.64564514160156,64.86983489990234,63.73126602172852,0.05820594807317603,0.07711096023414221
181,181,181,181,2019-10-23,68.62619018554688,65.95977020263672,63.28361511230469,0.04042494348780434,0.08442272243393689
182,182,182,182,2019-10-24,67.87686920166016,66.33928680419922,61.96013641357422,0.02317755392817422,0.09549257200779349
183,183,183,183,2019-10-25,68.60671997070312,67.80875396728516,61.88229370117188,0.0117678906738643,0.10866478708761718
184,184,184,184,2019-10-28,68.12014770507812,67.55572509765625,63.21549224853516,0.008354918944411649,0.07758628908970677
185,185,185,185,2019-10-29,68.11042785644531,67.40975952148438,64.82117462158203,0.010394167549843125,0.05074349938990674
186,186,186,186,2019-10-30,66.46578979492188,68.64564514160156,64.86983489990234,-0.031755187706126176,0.024602419560373123
187,187,187,187,2019-10-31,67.50706481933594,68.62619018554688,65.95977020263672,-0.016307554931799695,0.023458156569462485
188,188,188,188,2019-11-01,72.6842041015625,67.87686920166016,66.33928680419922,0.07082434644444047,0.09564343548175813
189,189,189,189,2019-11-04,75.29222869873047,68.60671997070312,67.80875396728516,0.09744684968006379,0.1103614842274756
190,190,190,190,2019-11-05,75.58416748046875,68.12014770507812,67.55572509765625,0.10957139740368183,0.11884177649202732
191,191,191,191,2019-11-06,75.82744598388672,68.11042785644531,67.40975952148438,0.11330156585870199,0.1248734088677399
192,192,192,192,2019-11-07,76.48918151855469,66.46578979492188,68.64564514160156,0.15080527523346476,0.1142612377052259
193,193,193,193,2019-11-08,76.73249053955078,67.50706481933594,68.62619018554688,0.13665867039107904,0.11812254668497024
194,194,194,194,2019-11-11,76.47944641113281,72.6842041015625,67.87686920166016,0.05221550344373549,0.12673797879384585
195,195,195,195,2019-11-12,76.33348083496094,75.29222869873047,68.60671997070312,0.013829476882625702,0.11262396551762488
196,196,196,196,2019-11-13,76.30429077148438,75.58416748046875,68.12014770507812,0.009527435639238968,0.12014276747958585
197,197,197,197,2019-11-14,76.54793548583984,75.82744598388672,68.11042785644531,0.009501698133235648,0.12387982126874997
198,198,198,198,2019-11-15,77.7857437133789,76.48918151855469,66.46578979492188,0.016950922589094475,0.17031248636906882
199,199,199,199,2019-11-18,76.86958312988281,76.73249053955078,67.50706481933594,0.0017866302705418224,0.13868945917887365
200,200,200,200,2019-11-19,77.16197967529297,76.47944641113281,72.6842041015625,0.008924401210895772,0.06160589675679207
201,201,201,201,2019-11-20,76.9572982788086,76.33348083496094,75.29222869873047,0.008172265132208478,0.022114760166558778
202,202,202,202,2019-11-21,77.37639617919922,76.30429077148438,75.58416748046875,0.014050394766469632,0.023711694637552183
203,203,203,203,2019-11-22,77.81497955322266,76.54793548583984,75.82744598388672,0.016552295752211288,0.026211268803096432
204,204,204,204,2019-11-25,78.91632080078125,77.7857437133789,76.48918151855469,0.014534502512031588,0.03173179832807849
205,205,205,205,2019-11-26,78.07813262939453,76.86958312988281,76.73249053955078,0.01572207692956651,0.01753679673866637
206,206,206,206,2019-11-27,77.0840072631836,77.16197967529297,76.47944641113281,-0.00101050300209371,0.007904880074586673
207,207,207,207,2019-11-29,76.57719421386719,76.9572982788086,76.33348083496094,-0.004939155524461447,0.0031927455192719556
208,208,208,208,2019-12-02,75.6220474243164,77.37639617919922,76.30429077148438,-0.022672918894023453,-0.008941087588522967
209,209,209,209,2019-12-03,74.45247650146484,77.81497955322266,76.54793548583984,-0.04321151365795817,-0.027374467659714075
210,210,210,210,2019-12-04,74.54022216796875,78.91632080078125,77.7857437133789,-0.05545239043593597,-0.04172386083199375
211,211,211,211,2019-12-05,74.5596923828125,78.07813262939453,76.86958312988281,-0.045063068596717715,-0.03004947669831126
212,212,212,212,2019-12-06,75.27117919921875,77.0840072631836,77.16197967529297,-0.02351756386737147,-0.02450430230057521
213,213,213,213,2019-12-09,73.10749816894531,76.57719421386719,76.9572982788086,-0.045309782900005424,-0.05002514635994415
214,214,214,214,2019-12-10,72.5909194946289,75.6220474243164,77.37639617919922,-0.0400825953928462,-0.06184672485246567
215,215,215,215,2019-12-11,73.00027465820312,74.45247650146484,77.81497955322266,-0.019505084471342582,-0.061873753905267614
216,216,216,216,2019-12-12,73.23418426513672,74.54022216796875,78.91632080078125,-0.01752125047184605,-0.07200204568569146
217,217,217,217,2019-12-13,73.2536849975586,74.5596923828125,78.07813262939453,-0.017516265739784154,-0.06178999765191173
218,218,218,218,2019-12-16,72.86382293701172,75.27117919921875,77.0840072631836,-0.03198244384926574,-0.05474785855077746
219,219,219,219,2019-12-17,72.5324478149414,73.10749816894531,76.57719421386719,-0.007865819080212666,-0.05281920342536295
220,220,220,220,2019-12-18,72.8735580444336,72.5909194946289,75.6220474243164,0.003893579965268179,-0.03634508021795546
221,221,221,221,2019-12-19,74.16983032226562,73.00027465820312,74.45247650146484,0.0160212501875987,-0.003796330121989433
222,222,222,222,2019-12-20,74.47196960449219,73.23418426513672,74.54022216796875,0.016901742700843103,-0.0009156474382752133
223,223,223,223,2019-12-23,75.88520812988281,73.2536849975586,74.5596923828125,0.035923423270951105,0.017777913302870152
224,224,224,224,2019-12-24,75.66102600097656,72.86382293701172,75.27117919921875,0.03838946340192617,0.005179230695004922
225,225,225,225,2019-12-26,76.19708251953125,72.5324478149414,73.10749816894531,0.05052407322498964,0.04226084092559379
226,226,226,226,2019-12-27,76.55770874023438,72.8735580444336,72.5909194946289,0.05055538379990199,0.054645805194670105
227,227,227,227,2019-12-30,75.63178253173828,74.16983032226562,73.00027465820312,0.01971087439624064,0.036047917433957855
228,228,228,228,2019-12-31,75.82672882080078,74.47196960449219,73.23418426513672,0.018191531975097375,0.03540074326871756
229,229,229,229,2020-01-02,78.8968276977539,75.88520812988281,73.2536849975586,0.039686516543731454,0.0770356153466325
230,230,230,230,2020-01-03,78.29256439208984,75.66102600097656,72.86382293701172,0.03478063317670732,0.07450530642306652
231,231,231,231,2020-01-06,77.9709243774414,76.19708251953125,72.5324478149414,0.023279655851068615,0.0749799121129302
232,232,232,232,2020-01-07,77.94168853759766,76.55770874023438,72.8735580444336,0.01807760211397147,0.06954690602692737
233,233,233,233,2020-01-08,76.60643005371094,75.63178253173828,74.16983032226562,0.012886745351580853,0.032851628766822794
234,234,234,234,2020-01-09,76.46997833251953,75.82672882080078,74.47196960449219,0.008483149962052572,0.026829003430934195
235,235,235,235,2020-01-10,75.7195053100586,78.8968276977539,75.88520812988281,-0.04027186492044177,-0.0021835984101223893
236,236,236,236,2020-01-13,76.45049285888672,78.29256439208984,75.66102600097656,-0.023528052089059392,0.010434260538575879
237,237,237,237,2020-01-14,76.5382080078125,77.9709243774414,76.19708251953125,-0.01837500813371684,0.004476883851738167
238,238,238,238,2020-01-15,76.42124938964844,77.94168853759766,76.55770874023438,-0.019507392981559346,-0.001782437756189248
239,239,239,239,2020-01-16,77.81497955322266,76.60643005371094,75.63178253173828,0.015776084313867234,0.02886613204664612
240,240,240,240,2020-01-17,78.11711120605469,76.46997833251953,75.82672882080078,0.0215396016770506,0.030205475310252528
241,241,241,241,2020-01-21,77.11325073242188,75.7195053100586,78.8968276977539,0.018406689487155736,-0.022606447145945396
242,242,242,242,2020-01-22,77.10348510742188,76.45049285888672,78.29256439208984,0.008541373954782161,-0.01518764002559747
243,243,243,243,2020-01-23,77.95143127441406,76.5382080078125,77.9709243774414,0.018464284745957293,-0.00025000477014969213
