,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TMUS,TMUS_6m,TMUS_12m,TMUS_6m_ret,TMUS_12m_ret
42,42,42,42,2019-04-05,70.04422760009766,68.84944915771484,71.74679565429688,0.017353493121577523,-0.023730231276151148
43,43,43,43,2019-04-08,70.92041015625,68.79966735839844,71.94593048095703,0.03082489900429275,-0.014254042137636591
44,44,44,44,2019-04-09,71.10958099365234,69.66588592529297,71.58749389648438,0.0207231279583171,-0.006675927271921234
45,45,45,45,2019-04-10,71.84636688232422,69.42693328857422,71.99571228027344,0.03484863120330517,-0.0020743651700788623
46,46,46,46,2019-04-11,72.6827163696289,68.70010375976562,73.02123260498047,0.057970983912774,-0.004635860328225605
47,47,47,47,2019-04-12,73.3896255493164,69.74553680419922,71.92601776123047,0.05224834322155192,0.020348794965190597
48,48,48,48,2019-04-15,73.46928405761719,70.04422760009766,68.84944915771484,0.048898482785393105,0.06710053539164251
49,49,49,49,2019-04-16,73.7779312133789,70.92041015625,68.79966735839844,0.040291942063410024,0.07235883611249427
50,50,50,50,2019-04-17,72.14505767822266,71.10958099365234,69.66588592529297,0.014561704204989478,0.035586596222837885
51,51,51,51,2019-04-18,73.42945861816406,71.84636688232422,69.42693328857422,0.022034402079547766,0.057650902034708684
52,52,52,52,2019-04-22,73.39958953857422,72.6827163696289,68.70010375976562,0.009863048668952379,0.06840580321744527
53,53,53,53,2019-04-23,73.42945861816406,73.3896255493164,69.74553680419922,0.0005427615763060611,0.052819463190984406
54,54,54,54,2019-04-24,73.01128387451172,73.46928405761719,70.04422760009766,-0.0062339001799213145,0.04235975434483796
55,55,55,55,2019-04-25,72.39397430419922,73.7779312133789,70.92041015625,-0.018758413070394164,0.02077771610038215
56,56,56,56,2019-04-26,72.60305786132812,72.14505767822266,71.10958099365234,0.006348323750023477,0.021002470367658344
57,57,57,57,2019-04-29,73.28010559082031,73.42945861816406,71.84636688232422,-0.0020339660696723216,0.01995561878368024
58,58,58,58,2019-04-30,72.67276000976562,73.39958953857422,72.6827163696289,-0.00990236503198183,-0.00013698387127758505
59,59,59,59,2019-05-01,73.26019287109375,73.42945861816406,73.3896255493164,-0.00230514769216128,-0.001763637261450235
60,60,60,60,2019-05-02,73.2900619506836,73.01128387451172,73.46928405761719,0.003818287549237187,-0.002439415454124183
61,61,61,61,2019-05-03,74.41515350341797,72.39397430419922,73.7779312133789,0.027919163419952042,0.008637031149546726
62,62,62,62,2019-05-06,74.13636779785156,72.60305786132812,72.14505767822266,0.021119082056461957,0.027601476576682993
63,63,63,63,2019-05-07,73.6783676147461,73.28010559082031,73.42945861816406,0.005434790530319145,0.0033897702811125363
64,64,64,64,2019-05-08,72.31432342529297,72.67276000976562,73.39958953857422,-0.004932199966321549,-0.014785724553826096
65,65,65,65,2019-05-09,73.92728424072266,73.26019287109375,73.42945861816406,0.009105782328511003,0.0067796444632297614
66,66,66,66,2019-05-10,74.90302276611328,73.2900619506836,73.01128387451172,0.022007906290419488,0.025910226354230348
67,67,67,67,2019-05-13,73.10089111328125,74.41515350341797,72.39397430419922,-0.01766121990296443,0.009764857032320995
68,68,68,68,2019-05-14,73.28010559082031,74.13636779785156,72.60305786132812,-0.011549826791704021,0.009325333525005863
69,69,69,69,2019-05-15,74.30562591552734,73.6783676147461,73.28010559082031,0.008513466314306717,0.013994525750731235
70,70,70,70,2019-05-16,75.0523681640625,72.31432342529297,72.67276000976562,0.03786310386486802,0.03274415549893939
71,71,71,71,2019-05-17,75.04241943359375,73.92728424072266,73.26019287109375,0.015084216934575512,0.024327352859088824
72,72,72,72,2019-05-20,77.94972229003906,74.90302276611328,73.2900619506836,0.04067525463477195,0.06357833811753255
73,73,73,73,2019-05-21,76.81468200683594,73.10089111328125,74.41515350341797,0.05080363367663443,0.03224515962743735
74,74,74,74,2019-05-22,76.01815032958984,73.28010559082031,74.13636779785156,0.03736409379727368,0.02538271819398208
75,75,75,75,2019-05-23,75.67963409423828,74.30562591552734,73.6783676147461,0.018491307512474853,0.02716219895039651
76,76,76,76,2019-05-24,76.93415069580078,75.0523681640625,72.31432342529297,0.025072926781267713,0.06388536947705115
77,77,77,77,2019-05-28,75.58007049560547,75.04241943359375,73.92728424072266,0.007164628567013276,0.022356918313149343
78,78,78,78,2019-05-29,75.79911041259766,77.94972229003906,74.90302276611328,-0.027589731101790305,0.01196330419511149
79,79,79,79,2019-05-30,75.69954681396484,76.81468200683594,73.10089111328125,-0.014517214206157258,0.03554889223794233
80,80,80,80,2019-05-31,73.12080383300781,76.01815032958984,73.28010559082031,-0.03811387785706555,-0.002173874567021006
81,81,81,81,2019-06-03,73.87749481201172,75.67963409423828,74.30562591552734,-0.023812737783357796,-0.005761758927948946
82,82,82,82,2019-06-04,75.36102294921875,76.93415069580078,75.0523681640625,-0.020447717071735982,0.004112525596547956
83,83,83,83,2019-06-05,75.95841979980469,75.58007049560547,75.04241943359375,0.0050059400807414,0.01220643434906199
84,84,84,84,2019-06-06,75.61988830566406,75.79911041259766,77.94972229003906,-0.0023644354921585897,-0.02988893245451274
85,85,85,85,2019-06-07,76.69519805908203,75.69954681396484,76.81468200683594,0.013152671145628458,-0.0015554832049330392
86,86,86,86,2019-06-10,76.33676147460938,73.12080383300781,76.01815032958984,0.04398143172695579,0.004191250953070158
87,87,87,87,2019-06-11,75.13201904296875,73.87749481201172,75.67963409423828,0.016981142012859163,-0.007235963252512856
88,88,88,88,2019-06-12,75.0523681640625,75.36102294921875,76.93415069580078,-0.004095681999489731,-0.024459651724484388
89,89,89,89,2019-06-13,74.12641143798828,75.95841979980469,75.58007049560547,-0.024118568641170124,-0.01923336466987957
90,90,90,90,2019-06-14,74.57445526123047,75.61988830566406,75.79911041259766,-0.01382484248334026,-0.016156590027257778
91,91,91,91,2019-06-17,74.9428482055664,76.69519805908203,75.69954681396484,-0.022848234281443558,-0.009996078447577217
92,92,92,92,2019-06-18,76.1077651977539,76.33676147460938,73.12080383300781,-0.002999816502978536,0.040849678999258066
93,93,93,93,2019-06-19,77.93976593017578,75.13201904296875,73.87749481201172,0.037370842990406716,0.05498658459522621
94,94,94,94,2019-06-20,77.5912857055664,75.0523681640625,75.36102294921875,0.03382861332175291,0.029594380079613458
95,95,95,95,2019-06-21,75.37097930908203,74.12641143798828,75.95841979980469,0.016789803350117927,-0.007733711315623837
96,96,96,96,2019-06-24,75.21167755126953,74.57445526123047,75.61988830566406,0.008544779681016745,-0.005398193035468402
97,97,97,97,2019-06-25,74.25585174560547,74.9428482055664,76.69519805908203,-0.009166938225733334,-0.031805724154951864
98,98,98,98,2019-06-26,72.72254180908203,76.1077651977539,76.33676147460938,-0.04447934294057787,-0.04734572957656158
99,99,99,99,2019-06-27,72.9714584350586,77.93976593017578,75.13201904296875,-0.0637454762125943,-0.02875685540507711
100,100,100,100,2019-06-28,73.81775665283203,77.5912857055664,75.0523681640625,-0.04863341312649061,-0.01645000073191083
101,101,101,101,2019-07-01,73.82772064208984,75.37097930908203,74.12641143798828,-0.020475502390165046,-0.0040294786986728726
102,102,102,102,2019-07-02,75.15193939208984,75.21167755126953,74.57445526123047,-0.0007942670756009296,0.007743725768247112
103,103,103,103,2019-07-03,75.4904556274414,74.25585174560547,74.9428482055664,0.016626351362389435,0.007307000400797792
104,104,104,104,2019-07-05,75.898681640625,72.72254180908203,76.1077651977539,0.043674763732561406,-0.0027472040019258515
105,105,105,105,2019-07-08,75.30128479003906,72.9714584350586,77.93976593017578,0.03192791270649886,-0.03385282350604524
106,106,106,106,2019-07-09,74.82337188720703,73.81775665283203,77.5912857055664,0.013622944938633808,-0.03567299849705685
107,107,107,107,2019-07-10,78.28823852539062,73.82772064208984,75.37097930908203,0.060417927636219115,0.03870533782432983
108,108,108,108,2019-07-11,77.91985321044922,75.15193939208984,75.21167755126953,0.03683090337720163,0.036007382727683446
109,109,109,109,2019-07-12,79.10467529296875,75.4904556274414,74.25585174560547,0.04787651148065852,0.065298874544931
110,110,110,110,2019-07-15,78.96528625488281,75.898681640625,72.72254180908203,0.04040392465284137,0.08584332024848385
111,111,111,111,2019-07-16,78.69646453857422,75.30128479003906,72.9714584350586,0.04508793917662701,0.07845541566927339
112,112,112,112,2019-07-17,78.58694458007812,74.82337188720703,73.81775665283203,0.050299426475253206,0.06460759773120417
113,113,113,113,2019-07-18,77.63111114501953,78.28823852539062,73.82772064208984,-0.008393692242264161,0.05151710590346115
114,114,114,114,2019-07-19,77.09346008300781,77.91985321044922,75.15193939208984,-0.010605681265972722,0.025834605289272394
115,115,115,115,2019-07-22,77.32246398925781,79.10467529296875,75.4904556274414,-0.022529784707546185,0.024268079276904775
116,116,116,116,2019-07-23,77.80037689208984,78.96528625488281,75.898681640625,-0.014752170454152447,0.025055708615193684
117,117,117,117,2019-07-24,80.25963592529297,78.69646453857422,75.30128479003906,0.019863298762964554,0.06584683314606332
118,118,118,118,2019-07-25,79.56268310546875,78.58694458007812,74.82337188720703,0.012416038447663258,0.06333998453592837
119,119,119,119,2019-07-26,83.88381958007812,77.63111114501953,78.28823852539062,0.08054384824375571,0.07147409572732588
120,120,120,120,2019-07-29,82.02194213867188,77.09346008300781,77.91985321044922,0.06392866593816748,0.05264497761749576
121,121,121,121,2019-07-30,80.94664001464844,77.32246398925781,79.10467529296875,0.04687093295286249,0.023285156216846348
122,122,122,122,2019-07-31,79.38346862792969,77.80037689208984,78.96528625488281,0.020348124251835076,0.005295774800297304
123,123,123,123,2019-08-01,78.96528625488281,80.25963592529297,78.69646453857422,-0.016127031421061533,0.0034159312986268286
124,124,124,124,2019-08-02,77.39215850830078,79.56268310546875,78.58694458007812,-0.027280686277142085,-0.01520336587917459
125,125,125,125,2019-08-05,75.85885620117188,83.88381958007812,77.63111114501953,-0.09566759619529919,-0.02282918430134251
126,126,126,126,2019-08-06,76.9441146850586,82.02194213867188,77.09346008300781,-0.06190815922193549,-0.001937199313513993
127,127,127,127,2019-08-07,76.14759063720703,80.94664001464844,77.32246398925781,-0.05928657911647661,-0.015194463438387151
128,128,128,128,2019-08-08,77.56141662597656,79.38346862792969,77.80037689208984,-0.02295253701363298,-0.0030714538368460387
129,129,129,129,2019-08-09,77.18306732177734,78.96528625488281,80.25963592529297,-0.022569650762144455,-0.03833270071620243
130,130,130,130,2019-08-12,76.6055908203125,77.39215850830078,79.56268310546875,-0.01016340289699913,-0.037166824568200085
131,131,131,131,2019-08-13,77.28263854980469,75.85885620117188,83.88381958007812,0.018768834911734533,-0.07869433060295672
132,132,132,132,2019-08-14,76.59563446044922,76.9441146850586,82.02194213867188,-0.004529004278439608,-0.06615678118238866
133,133,133,133,2019-08-15,76.93415069580078,76.14759063720703,80.94664001464844,0.010329414916634638,-0.04956955987452405
134,134,134,134,2019-08-16,77.41207122802734,77.56141662597656,79.38346862792969,-0.001925511477818942,-0.024833853117987137
135,135,135,135,2019-08-19,77.88998413085938,77.18306732177734,78.96528625488281,0.00915896236845426,-0.013617402975689807
136,136,136,136,2019-08-20,77.34237670898438,76.6055908203125,77.39215850830078,0.009617912749998903,-0.0006432408693067826
137,137,137,137,2019-08-21,77.84020233154297,77.28263854980469,75.85885620117188,0.007214605921858741,0.026118850581093866
138,138,138,138,2019-08-22,77.45189666748047,76.59563446044922,76.9441146850586,0.011178994900465034,0.006599360906292651
139,139,139,139,2019-08-23,76.14759063720703,76.93415069580078,76.14759063720703,-0.010223808951941527,0.0
140,140,140,140,2019-08-26,77.72071838378906,77.41207122802734,77.56141662597656,0.003987067531787902,0.0020538789096735677
141,141,141,141,2019-08-27,76.7848129272461,77.88998413085938,77.18306732177734,-0.014188874422628395,-0.00515986742106167
142,142,142,142,2019-08-28,76.72506713867188,77.34237670898438,76.6055908203125,-0.007981517979919972,0.0015596292265354084
143,143,143,143,2019-08-29,77.67094421386719,77.84020233154297,77.28263854980469,-0.002174430597634669,0.00502448766435748
144,144,144,144,2019-08-30,77.71076965332031,77.45189666748047,76.59563446044922,0.003342371161693336,0.014558730412330467
145,145,145,145,2019-09-03,76.79476165771484,76.14759063720703,76.93415069580078,0.008498903446481298,-0.0018117966705980537
146,146,146,146,2019-09-04,77.2726821899414,77.72071838378906,77.41207122802734,-0.0057646944491072105,-0.0018006111433880312
147,147,147,147,2019-09-05,77.4917221069336,76.7848129272461,77.88998413085938,0.009206367154365624,-0.0051131352557047816
148,148,148,148,2019-09-06,78.80598449707031,76.72506713867188,77.34237670898438,0.0271217404689581,0.018923749829838465
149,149,149,149,2019-09-09,78.78607177734375,77.67094421386719,77.84020233154297,0.01435707489799598,0.01215142583741069
150,150,150,150,2019-09-10,78.0393295288086,77.71076965332031,77.45189666748047,0.004227983803970048,0.0075844864568019865
151,151,151,151,2019-09-11,79.39341735839844,76.79476165771484,76.14759063720703,0.03383897084369081,0.04262546843610093
152,152,152,152,2019-09-12,79.34364318847656,77.2726821899414,77.72071838378906,0.026800687381921096,0.020881495159031038
153,153,153,153,2019-09-13,79.05490112304688,77.4917221069336,76.7848129272461,0.020172206444917906,0.02956428633812913
154,154,154,154,2019-09-16,79.21420288085938,78.80598449707031,76.72506713867188,0.005180042942097174,0.03244227519134868
155,155,155,155,2019-09-17,79.86137390136719,78.78607177734375,77.67094421386719,0.013648378447682186,0.028201404137287778
156,156,156,156,2019-09-18,79.77177429199219,78.0393295288086,77.71076965332031,0.02219963669144609,0.026521480199801495
157,157,157,157,2019-09-19,80.64794158935547,79.39341735839844,76.79476165771484,0.015801363295572024,0.05017503601111217
158,158,158,158,2019-09-20,80.2397232055664,79.34364318847656,77.2726821899414,0.011293658585367128,0.03839702378043275
159,159,159,159,2019-09-23,79.61246490478516,79.05490112304688,77.4917221069336,0.007052867991959699,0.027367346346040433
160,160,160,160,2019-09-24,79.01507568359375,79.21420288085938,78.80598449707031,-0.0025137814940222603,0.0026532399519887395
161,161,161,161,2019-09-25,79.4631118774414,79.86137390136719,78.78607177734375,-0.004986916759254001,0.008593398361210758
162,162,162,162,2019-09-26,78.6566390991211,79.77177429199219,78.0393295288086,-0.013979069699381563,0.007910236723453812
163,163,163,163,2019-09-27,77.22289276123047,80.64794158935547,79.39341735839844,-0.04246914131503465,-0.02733884835023248
164,164,164,164,2019-09-30,78.4276351928711,80.2397232055664,79.34364318847656,-0.022583428011745732,-0.011544818952030522
165,165,165,165,2019-10-01,77.860107421875,79.61246490478516,79.05490112304688,-0.022011094431078626,-0.015113467782499779
166,166,166,166,2019-10-02,76.07789611816406,79.01507568359375,79.21420288085938,-0.03717239450850196,-0.039592732725120205
167,167,167,167,2019-10-03,76.69519805908203,79.4631118774414,79.86137390136719,-0.03483268843823306,-0.039645897479744674
168,168,168,168,2019-10-04,77.6510238647461,78.6566390991211,79.77177429199219,-0.012784874180903572,-0.02658522323301238
169,169,169,169,2019-10-07,78.13890075683594,77.22289276123047,80.64794158935547,0.011861871044350991,-0.03111103374832691
170,170,170,170,2019-10-08,77.2726821899414,78.4276351928711,80.2397232055664,-0.014726352517061114,-0.03697720900686219
171,171,171,171,2019-10-09,77.45189666748047,77.860107421875,79.61246490478516,-0.005242874276844889,-0.027138567307125605
172,172,172,172,2019-10-10,77.95967864990234,76.07789611816406,79.01507568359375,0.024734944415595983,-0.013356907204868262
173,173,173,173,2019-10-11,79.18433380126953,76.69519805908203,79.4631118774414,0.03245490989240296,-0.0035082703104032387
174,174,174,174,2019-10-14,78.28823852539062,77.6510238647461,78.6566390991211,0.00820613340210996,-0.004683655161851208
175,175,175,175,2019-10-15,79.39341735839844,78.13890075683594,77.22289276123047,0.01605495584672334,0.028107268706951016
176,176,176,176,2019-10-16,79.66224670410156,77.2726821899414,78.4276351928711,0.030923794107294622,0.015742046897044393
177,177,177,177,2019-10-17,80.6977310180664,77.45189666748047,77.860107421875,0.041907745197268476,0.03644515388112812
178,178,178,178,2019-10-18,81.2453384399414,77.95967864990234,76.07789611816406,0.04214563024039841,0.06792304447735087
179,179,179,179,2019-10-21,81.73320007324219,79.18433380126953,76.69519805908203,0.03218902211603614,0.06568862382073948
180,180,180,180,2019-10-22,81.31503295898438,78.28823852539062,77.6510238647461,0.038662185924800196,0.04718558638222614
181,181,181,181,2019-10-23,81.00637817382812,79.39341735839844,78.13890075683594,0.02031605225088673,0.036697181419477864
182,182,182,182,2019-10-24,81.12586212158203,79.66224670410156,77.2726821899414,0.01837276097568452,0.04986471056057362
183,183,183,183,2019-10-25,81.26525115966797,80.6977310180664,77.45189666748047,0.007032665410065864,0.049235133757397076
184,184,184,184,2019-10-28,82.03189849853516,81.2453384399414,77.95967864990234,0.009681294628062886,0.052234949132103914
185,185,185,185,2019-10-29,81.41459655761719,81.73320007324219,79.18433380126953,-0.003898091783259394,0.02816545457015507
186,186,186,186,2019-10-30,82.90807342529297,81.31503295898438,78.28823852539062,0.019590971169034965,0.05901058686361971
187,187,187,187,2019-10-31,82.30073547363281,81.00637817382812,79.39341735839844,0.01597846156048588,0.03661913307132414
188,188,188,188,2019-11-01,82.11155700683594,81.12586212158203,79.66224670410156,0.012150193039263568,0.030746186607466974
189,189,189,189,2019-11-04,80.56829071044922,81.26525115966797,80.6977310180664,-0.008576364919482993,-0.0016040142143303182
190,190,190,190,2019-11-05,81.11590576171875,82.03189849853516,81.2453384399414,-0.011166299373563393,-0.0015931089796411557
191,191,191,191,2019-11-06,81.50420379638672,81.41459655761719,81.73320007324219,0.0011006286655994568,-0.002801753469217627
192,192,192,192,2019-11-07,81.50420379638672,82.90807342529297,81.31503295898438,-0.016932845872618785,0.0023263944011160387
193,193,193,193,2019-11-08,80.58820343017578,82.30073547363281,81.00637817382812,-0.020808222837883195,-0.0051622446661545585
194,194,194,194,2019-11-11,79.27394104003906,82.11155700683594,81.12586212158203,-0.03455805821049818,-0.022827752249554245
195,195,195,195,2019-11-12,77.09346008300781,80.56829071044922,81.26525115966797,-0.0431290101453119,-0.05133548493517259
196,196,196,196,2019-11-13,77.63111114501953,81.11590576171875,82.03189849853516,-0.04296068180432999,-0.05364726934357378
197,197,197,197,2019-11-14,76.50601959228516,81.50420379638672,81.41459655761719,-0.06132425042256706,-0.0602911169848791
198,198,198,198,2019-11-15,77.73067474365234,81.50420379638672,82.90807342529297,-0.046298581876357936,-0.06244746099794363
199,199,199,199,2019-11-18,77.85015869140625,80.58820343017578,82.30073547363281,-0.03397575106810591,-0.054076998906679496
200,200,200,200,2019-11-19,76.82463836669922,79.27394104003906,82.11155700683594,-0.030896693682767373,-0.06438702215446446
201,201,201,201,2019-11-20,77.30254364013672,77.09346008300781,80.56829071044922,0.002712079038919457,-0.04053390039077687
202,202,202,202,2019-11-21,77.3622817993164,77.63111114501953,81.11590576171875,-0.0034629073542555844,-0.046274820297621644
203,203,203,203,2019-11-22,78.2484130859375,76.50601959228516,81.50420379638672,0.022774593462552062,-0.03994629183278464
204,204,204,204,2019-11-25,77.66098022460938,77.73067474365234,81.50420379638672,-0.0008966153873334326,-0.047153685242769305
205,205,205,205,2019-11-26,78.10902404785156,77.85015869140625,80.58820343017578,0.00332517442220559,-0.030763551944327228
206,206,206,206,2019-11-27,78.63672637939453,76.82463836669922,79.27394104003906,0.02358732889891213,-0.00803813525963959
207,207,207,207,2019-11-29,78.2085952758789,77.30254364013672,77.09346008300781,0.011720851515056196,0.014464718429687995
208,208,208,208,2019-12-02,77.30254364013672,77.3622817993164,77.63111114501953,-0.000772187140687719,-0.0042324204824149
209,209,209,209,2019-12-03,77.67094421386719,78.2484130859375,76.50601959228516,-0.007379943557910829,0.015226574690333283
210,210,210,210,2019-12-04,77.99950408935547,77.66098022460938,77.73067474365234,0.004358995518302988,0.003458471788514661
211,211,211,211,2019-12-05,76.6055908203125,78.10902404785156,77.85015869140625,-0.019247881353862795,-0.015986709494416718
212,212,212,212,2019-12-06,77.40210723876953,78.63672637939453,76.82463836669922,-0.015700286589606982,0.0075167144857088974
213,213,213,213,2019-12-09,75.54024505615234,78.2085952758789,77.30254364013672,-0.034118375484357255,-0.022797420382288158
214,214,214,214,2019-12-10,74.69393157958984,77.30254364013672,77.3622817993164,-0.03374548802288624,-0.03449161733166639
215,215,215,215,2019-12-11,74.2956771850586,77.67094421386719,78.2484130859375,-0.043455980392291704,-0.05051522126765373
216,216,216,216,2019-12-12,74.56449890136719,77.99950408935547,77.66098022460938,-0.044038808042332844,-0.03987177749091775
217,217,217,217,2019-12-13,75.14198303222656,76.6055908203125,78.10902404785156,-0.01910575680460458,-0.03798589281831655
218,218,218,218,2019-12-16,75.14198303222656,77.40210723876953,78.63672637939453,-0.029199776171092484,-0.04444161790646095
219,219,219,219,2019-12-17,75.1618881225586,75.54024505615234,78.2085952758789,-0.0050086802513349404,-0.03895616770219601
220,220,220,220,2019-12-18,75.97832489013672,74.69393157958984,77.30254364013672,0.01719541712941286,-0.017130338636262454
221,221,221,221,2019-12-19,76.8843765258789,74.2956771850586,77.67094421386719,0.03484320271248453,-0.010126923213685468
222,222,222,222,2019-12-20,77.06359100341797,74.56449890136719,77.99950408935547,0.03351584385159678,-0.011998962004493352
223,223,223,223,2019-12-23,76.62550354003906,75.14198303222656,76.6055908203125,0.019742898017161226,0.00025993820442260507
224,224,224,224,2019-12-24,76.98394012451172,75.14198303222656,77.40210723876953,0.024513022121005035,-0.005402528809297813
225,225,225,225,2019-12-26,77.06359100341797,75.1618881225586,75.54024505615234,0.025301425075411554,0.020166018075970626
226,226,226,226,2019-12-27,76.90428161621094,75.97832489013672,74.69393157958984,0.01218711688383678,0.029592096571672055
227,227,227,227,2019-12-30,77.74063873291016,76.8843765258789,74.2956771850586,0.011137011779539296,0.04636826365106983
228,228,228,228,2019-12-31,78.07915496826172,77.06359100341797,74.56449890136719,0.013178259040624196,0.047135783364462336
229,229,229,229,2020-01-02,78.2484130859375,76.62550354003906,75.14198303222656,0.021179757011977385,0.041340804811854204
230,230,230,230,2020-01-03,77.83024597167969,76.98394012451172,75.14198303222656,0.010993277894054021,0.03577577847925828
231,231,231,231,2020-01-06,78.27828979492188,77.06359100341797,75.1618881225586,0.015762291578782506,0.04146252509359116
232,232,232,232,2020-01-07,78.57698059082031,76.90428161621094,75.97832489013672,0.021750401140952613,0.034202592705764534
233,233,233,233,2020-01-08,79.0748062133789,77.74063873291016,76.8843765258789,0.017161776674520013,0.02848991936304146
234,234,234,234,2020-01-09,79.4631118774414,78.07915496826172,77.06359100341797,0.01772504978751699,0.031136894125748826
235,235,235,235,2020-01-10,78.6566390991211,78.2484130859375,76.62550354003906,0.005217051657459892,0.026507304555861033
236,236,236,236,2020-01-13,79.05490112304688,77.83024597167969,76.98394012451172,0.015734951574132294,0.026901208163490287
237,237,237,237,2020-01-14,79.45316314697266,78.27828979492188,77.06359100341797,0.01500892974448953,0.03100779645019003
238,238,238,238,2020-01-15,79.92111206054688,78.57698059082031,76.90428161621094,0.0171059190569558,0.039228380799281926
239,239,239,239,2020-01-16,81.0860366821289,79.0748062133789,77.74063873291016,0.025434529214309,0.0430328075990265
240,240,240,240,2020-01-17,81.7929458618164,79.4631118774414,78.07915496826172,0.029319692236170924,0.04756443502832863
241,241,241,241,2020-01-21,81.67346954345703,78.6566390991211,78.2484130859375,0.038354428550325004,0.04377157724282421
242,242,242,242,2020-01-22,82.13146209716797,79.05490112304688,77.83024597167969,0.038916764557487715,0.05526406953735408
