,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PANW,PANW_6m,PANW_12m,PANW_6m_ret,PANW_12m_ret
23,23,23,23,2019-03-11,80.2933349609375,81.82333374023438,75.3933334350586,-0.018698807654967786,0.06499250401362877
24,24,24,24,2019-03-12,80.07333374023438,80.84666442871094,76.69999694824219,-0.009565400056281481,0.043980924722442305
25,25,25,25,2019-03-13,80.91666412353516,78.11333465576172,77.95999908447266,0.03588797585108172,0.03792541141334338
26,26,26,26,2019-03-14,80.91999816894531,78.14666748046875,78.51667022705078,0.03548879021833784,0.030609142427266756
27,27,27,27,2019-03-15,79.90666961669922,78.17333221435547,84.95999908447266,0.02217300137073397,-0.05947892563827706
28,28,28,28,2019-03-18,80.336669921875,78.20999908447266,82.08999633789062,0.027191802356440142,-0.021358588064723016
29,29,29,29,2019-03-19,80.83333587646484,80.2933349609375,81.82333374023438,0.0067253516844212324,-0.012099212028105488
30,30,30,30,2019-03-20,81.94000244140625,80.07333374023438,80.84666442871094,0.02331198932253198,0.013523600762272547
31,31,31,31,2019-03-21,83.26333618164062,80.91666412353516,78.11333465576172,0.029001097407115317,0.06592986394159839
32,32,32,32,2019-03-22,80.78666687011719,80.91999816894531,78.14666748046875,-0.0016476928057975737,0.03378262278821098
33,33,33,33,2019-03-25,80.61000061035156,79.90666961669922,78.17333221435547,0.008801905986397962,0.031170072030633378
34,34,34,34,2019-03-26,81.4000015258789,80.336669921875,78.20999908447266,0.013235943250298643,0.04078765475960178
35,35,35,35,2019-03-27,79.81666564941406,80.83333587646484,80.2933349609375,-0.01257736323791625,-0.005936598744532562
36,36,36,36,2019-03-28,79.46333312988281,81.94000244140625,80.07333374023438,-0.03022539953296266,-0.007618024401612411
37,37,37,37,2019-03-29,80.95999908447266,83.26333618164062,80.91666412353516,-0.027663281376849813,0.0005355505124549076
38,38,38,38,2019-04-01,80.47000122070312,80.78666687011719,80.91999816894531,-0.003919776142307874,-0.005561010361155527
39,39,39,39,2019-04-02,80.06666564941406,80.61000061035156,79.90666961669922,-0.0067402922320252134,0.002002286335825554
40,40,40,40,2019-04-03,80.73666381835938,81.4000015258789,80.336669921875,-0.00814911173323063,0.0049789703366265314
41,41,41,41,2019-04-04,79.02333068847656,79.81666564941406,80.83333587646484,-0.009939465078911414,-0.022391816054139535
42,42,42,42,2019-04-05,79.61666870117188,79.46333312988281,81.94000244140625,0.00192963930972323,-0.02835408434233022
43,43,43,43,2019-04-08,79.62666320800781,80.95999908447266,83.26333618164062,-0.016469069806604786,-0.043676762671379654
44,44,44,44,2019-04-09,80.25666809082031,80.47000122070312,80.78666687011719,-0.0026510889355861877,-0.006560473402733247
45,45,45,45,2019-04-10,80.83999633789062,80.06666564941406,80.61000061035156,0.009658584908015522,0.0028531909911626574
46,46,46,46,2019-04-11,81.97666931152344,80.73666381835938,81.4000015258789,0.015358641718882682,0.007084370698214215
47,47,47,47,2019-04-12,81.55332946777344,79.02333068847656,79.81666564941406,0.032015845918600405,0.02175816045720924
48,48,48,48,2019-04-15,82.73999786376953,79.61666870117188,79.46333312988281,0.03922958864707793,0.04123492691315889
49,49,49,49,2019-04-16,81.49333190917969,79.62666320800781,80.95999908447266,0.023442759321655737,0.006587609075323186
50,50,50,50,2019-04-17,79.80999755859375,80.25666809082031,80.47000122070312,-0.005565525492798873,-0.008201859725330385
51,51,51,51,2019-04-18,78.48666381835938,80.83999633789062,80.06666564941406,-0.029110992406468195,-0.019733578490367054
52,52,52,52,2019-04-22,79.76000213623047,81.97666931152344,80.73666381835938,-0.027040220027350736,-0.012096879359867918
53,53,53,53,2019-04-23,80.36333465576172,81.55332946777344,79.02333068847656,-0.014591615324325402,0.01695706768634797
54,54,54,54,2019-04-24,81.03666687011719,82.73999786376953,79.61666870117188,-0.02058654867814791,0.017835438132623338
55,55,55,55,2019-04-25,81.81999969482422,81.49333190917969,79.62666320800781,0.004008521654367936,0.02754525178440259
56,56,56,56,2019-04-26,81.94667053222656,79.80999755859375,80.25666809082031,0.026771996479064475,0.02105747075736808
57,57,57,57,2019-04-29,83.06666564941406,78.48666381835938,80.83999633789062,0.0583538859755095,0.027544154037520308
58,58,58,58,2019-04-30,82.9433364868164,79.76000213623047,81.97666931152344,0.03991141255423725,0.011791979149817555
59,59,59,59,2019-05-01,82.12999725341797,80.36333465576172,81.55332946777344,0.021983440647700636,0.0070710514139389335
60,60,60,60,2019-05-02,82.24333190917969,81.03666687011719,82.73999786376953,0.014890358718683494,-0.006002731054061683
61,61,61,61,2019-05-03,83.58999633789062,81.81999969482422,81.49333190917969,0.02163281165568587,0.025728048904020362
62,62,62,62,2019-05-06,82.61333465576172,81.94667053222656,79.80999755859375,0.008135341182323952,0.03512513698687747
63,63,63,63,2019-05-07,79.40333557128906,83.06666564941406,78.48666381835938,-0.04410108494767584,0.011679331345400668
64,64,64,64,2019-05-08,79.5,82.9433364868164,79.76000213623047,-0.041514323303882494,-0.0032598060339364965
65,65,65,65,2019-05-09,79.27666473388672,82.12999725341797,80.36333465576172,-0.034741660963741317,-0.013521961557839468
66,66,66,66,2019-05-10,78.31666564941406,82.24333190917969,81.03666687011719,-0.04774449391352231,-0.033565067836053175
67,67,67,67,2019-05-13,74.83333587646484,83.58999633789062,81.81999969482422,-0.10475727772530674,-0.08539066052821487
68,68,68,68,2019-05-14,75.61666870117188,82.61333465576172,81.94667053222656,-0.08469172662916924,-0.07724538153829363
69,69,69,69,2019-05-15,73.25,79.40333557128906,83.06666564941406,-0.07749467358036288,-0.11817815934547882
70,70,70,70,2019-05-16,74.9433364868164,79.5,82.9433364868164,-0.05731652217840999,-0.09645138884992377
71,71,71,71,2019-05-17,75.2066650390625,79.27666473388672,82.12999725341797,-0.05133918926188763,-0.084297241518139
72,72,72,72,2019-05-20,74.5633316040039,78.31666564941406,82.24333190917969,-0.04792510015954998,-0.09338143442019975
73,73,73,73,2019-05-21,75.913330078125,74.83333587646484,83.58999633789062,0.014431993295648482,-0.09183714075946026
74,74,74,74,2019-05-22,76.0,75.61666870117188,82.61333465576172,0.005069402096289144,-0.08005166094939231
75,75,75,75,2019-05-23,71.93000030517578,73.25,79.40333557128906,-0.018020473649477342,-0.09411865650661044
76,76,76,76,2019-05-24,72.086669921875,74.9433364868164,79.5,-0.038117685959230485,-0.09324943494496851
77,77,77,77,2019-05-28,71.49333190917969,75.2066650390625,79.27666473388672,-0.0493750537662333,-0.0981793677980004
78,78,78,78,2019-05-29,71.77333068847656,74.5633316040039,78.31666564941406,-0.037417868213623695,-0.08354971329127892
79,79,79,79,2019-05-30,68.0999984741211,75.913330078125,74.83333587646484,-0.10292436909252878,-0.08997777960158249
80,80,80,80,2019-05-31,66.71333312988281,76.0,75.61666870117188,-0.12219298513312093,-0.11774302841181739
81,81,81,81,2019-06-03,65.56666564941406,71.93000030517578,73.25,-0.08846565589829203,-0.10489193652677042
82,82,82,82,2019-06-04,67.23666381835938,72.086669921875,74.9433364868164,-0.06728020740550078,-0.10283332754757646
83,83,83,83,2019-06-05,66.40333557128906,71.49333190917969,75.2066650390625,-0.07119539965428678,-0.11705517673468124
84,84,84,84,2019-06-06,65.84666442871094,71.77333068847656,74.5633316040039,-0.0825747698053696,-0.11690286616464574
85,85,85,85,2019-06-07,65.18000030517578,68.0999984741211,75.913330078125,-0.04287809448417168,-0.1413892627540273
86,86,86,86,2019-06-10,66.30999755859375,66.71333312988281,76.0,-0.00604580152671752,-0.12750003212376648
87,87,87,87,2019-06-11,66.93000030517578,65.56666564941406,71.93000030517578,0.020793106409459527,-0.06951202528550837
88,88,88,88,2019-06-12,67.68333435058594,67.23666381835938,72.086669921875,0.006643258407841968,-0.06108390880118675
89,89,89,89,2019-06-13,68.48999786376953,66.40333557128906,71.49333190917969,0.031424058362855556,-0.042008589685334385
90,90,90,90,2019-06-14,67.76333618164062,65.84666442871094,71.77333068847656,0.029108106987025595,-0.05587025805226775
91,91,91,91,2019-06-17,68.33333587646484,65.18000030517578,68.0999984741211,0.04837888242597432,0.003426393650102888
92,92,92,92,2019-06-18,68.44999694824219,66.30999755859375,66.71333312988281,0.03227265070787344,0.026031735140235046
93,93,93,93,2019-06-19,69.7066650390625,66.93000030517578,65.56666564941406,0.04148610072054626,0.06314183203680179
94,94,94,94,2019-06-20,68.87999725341797,67.68333435058594,67.23666381835938,0.017680318416843255,0.024441031748661413
95,95,95,95,2019-06-21,68.163330078125,68.48999786376953,66.40333557128906,-0.004769569219352121,0.026504609921988775
96,96,96,96,2019-06-24,66.16999816894531,67.76333618164062,65.84666442871094,-0.02351327579894158,0.004910404240513033
97,97,97,97,2019-06-25,66.18000030517578,68.33333587646484,65.18000030517578,-0.03151222669974618,0.015342129415740313
98,98,98,98,2019-06-26,66.52666473388672,68.44999694824219,66.30999755859375,-0.028098353544263488,0.0032674888142094627
99,99,99,99,2019-06-27,68.29666900634766,69.7066650390625,66.93000030517578,-0.020227564063274306,0.0204193738972116
100,100,100,100,2019-06-28,67.91999816894531,68.87999725341797,67.68333435058594,-0.013937269494084026,0.0034966335602424348
101,101,101,101,2019-07-01,68.5433349609375,68.163330078125,68.48999786376953,0.005574916635923799,0.0007787574657844853
102,102,102,102,2019-07-02,68.25333404541016,66.16999816894531,67.76333618164062,0.03148459927633174,0.00723101741118648
103,103,103,103,2019-07-03,69.6500015258789,66.18000030517578,68.33333587646484,0.052432777345148285,0.01926827707920431
104,104,104,104,2019-07-05,69.8066635131836,66.52666473388672,68.44999694824219,0.049303520511920995,0.019819819217336665
105,105,105,105,2019-07-08,69.9433364868164,68.29666900634766,69.7066650390625,0.024110509405893543,0.003395248469013401
106,106,106,106,2019-07-09,71.77999877929688,67.91999816894531,68.87999725341797,0.05683157706733355,0.0421022305678882
107,107,107,107,2019-07-10,71.55999755859375,68.5433349609375,68.163330078125,0.04401102746715546,0.04983130191226981
108,108,108,108,2019-07-11,72.55332946777344,68.25333404541016,66.16999816894531,0.06300051832636355,0.09646866367640206
109,109,109,109,2019-07-12,72.3133316040039,69.6500015258789,66.18000030517578,0.0382387655387979,0.0926765075633953
110,110,110,110,2019-07-15,73.22000122070312,69.8066635131836,66.52666473388672,0.048897018360931854,0.10061133402058275
111,111,111,111,2019-07-16,73.29000091552734,69.9433364868164,68.29666900634766,0.04784822395971555,0.07311237841944518
112,112,112,112,2019-07-17,74.54666900634766,71.77999877929688,67.91999816894531,0.038543748594333405,0.0975658276803697
113,113,113,113,2019-07-18,74.10333251953125,71.55999755859375,68.5433349609375,0.03554129468569367,0.08111653104947925
114,114,114,114,2019-07-19,74.086669921875,72.55332946777344,68.25333404541016,0.021133977797430203,0.0854659476793298
115,115,115,115,2019-07-22,73.86333465576172,72.3133316040039,69.6500015258789,0.021434540732347962,0.06049293664864197
116,116,116,116,2019-07-23,74.6500015258789,73.22000122070312,69.8066635131836,0.019530186852434017,0.06938217311848183
117,117,117,117,2019-07-24,75.00666809082031,73.29000091552734,69.9433364868164,0.02342293837970577,0.072391908340808
118,118,118,118,2019-07-25,74.46666717529297,74.54666900634766,71.77999877929688,-0.001073177810907655,0.03742920648768511
119,119,119,119,2019-07-26,75.67666625976562,74.10333251953125,71.55999755859375,0.02123161923682315,0.05752751315846716
120,120,120,120,2019-07-29,75.21666717529297,74.086669921875,72.55332946777344,0.015252369348083272,0.03670869038067415
121,121,121,121,2019-07-30,75.92666625976562,73.86333465576172,72.3133316040039,0.02793444966464098,0.04996775249616148
122,122,122,122,2019-07-31,75.51333618164062,74.6500015258789,73.22000122070312,0.011565098970057308,0.03132115436634342
123,123,123,123,2019-08-01,75.12999725341797,75.00666809082031,73.29000091552734,0.0016442426485112627,0.025105694022454328
124,124,124,124,2019-08-02,73.85333251953125,74.46666717529297,74.54666900634766,-0.008236365061403128,-0.009300703788084341
125,125,125,125,2019-08-05,71.51000213623047,75.67666625976562,74.10333251953125,-0.05505876949220756,-0.03499613708489102
126,126,126,126,2019-08-06,71.37000274658203,75.21666717529297,74.086669921875,-0.051141117695978955,-0.03666877156386861
127,127,127,127,2019-08-07,70.66000366210938,75.92666625976562,73.86333465576172,-0.0693651237055184,-0.04336835059751076
128,128,128,128,2019-08-08,71.68333435058594,75.51333618164062,74.6500015258789,-0.05071954206660867,-0.03974101962026777
129,129,129,129,2019-08-09,71.7300033569336,75.12999725341797,75.00666809082031,-0.0452548119363827,-0.043684979179707484
130,130,130,130,2019-08-12,72.0999984741211,73.85333251953125,74.46666717529297,-0.023740757330706352,-0.03178158484789961
131,131,131,131,2019-08-13,74.15333557128906,71.51000213623047,75.67666625976562,0.03696452742405043,-0.020129463462986275
132,132,132,132,2019-08-14,72.19000244140625,71.37000274658203,75.21666717529297,0.011489416607364245,-0.04023928269558996
133,133,133,133,2019-08-15,71.53666687011719,70.66000366210938,75.92666625976562,0.012406781242185527,-0.057818940378984385
134,134,134,134,2019-08-16,66.42333221435547,71.68333435058594,75.51333618164062,-0.07337831287960273,-0.12037614051933765
135,135,135,135,2019-08-19,66.01000213623047,71.7300033569336,75.12999725341797,-0.0797434957898997,-0.12138953082116066
136,136,136,136,2019-08-20,66.55999755859375,72.0999984741211,73.85333251953125,-0.0768377397055815,-0.0987543109040977
137,137,137,137,2019-08-21,67.92333221435547,74.15333557128906,71.51000213623047,-0.08401514657347053,-0.05015619933897075
138,138,138,138,2019-08-22,68.1866683959961,72.19000244140625,71.37000274658203,-0.05545551890872291,-0.04460325386127839
139,139,139,139,2019-08-23,67.19000244140625,71.53666687011719,70.66000366210938,-0.06076134965307778,-0.049108421184018036
140,140,140,140,2019-08-26,67.88333129882812,66.42333221435547,71.68333435058594,0.021980214418648503,-0.05301096951172657
141,141,141,141,2019-08-27,67.36000061035156,66.01000213623047,71.7300033569336,0.020451422972763922,-0.060922940778861956
142,142,142,142,2019-08-28,66.06666564941406,66.55999755859375,72.0999984741211,-0.007411837849684466,-0.08368006868783195
143,143,143,143,2019-08-29,66.71666717529297,67.92333221435547,74.15333557128906,-0.01776510367975548,-0.1002877124636784
144,144,144,144,2019-08-30,67.87333679199219,68.1866683959961,72.19000244140625,-0.004595203305494011,-0.05979589283041964
145,145,145,145,2019-09-03,66.37666320800781,67.19000244140625,71.53666687011719,-0.012105063310687059,-0.07213089297937147
146,146,146,146,2019-09-04,66.83000183105469,67.88333129882812,66.42333221435547,-0.01551676159109805,0.006122391080695122
147,147,147,147,2019-09-05,70.68333435058594,67.36000061035156,66.01000213623047,0.0493369018723504,0.07079733469347138
148,148,148,148,2019-09-06,71.97333526611328,66.06666564941406,66.55999755859375,0.08940468780493993,0.08133019690624366
149,149,149,149,2019-09-09,70.3933334350586,66.71666717529297,67.92333221435547,0.055108661979554,0.03636454720607918
150,150,150,150,2019-09-10,68.94667053222656,67.87333679199219,68.1866683959961,0.015813775938609886,0.011145905117650567
151,151,151,151,2019-09-11,71.47000122070312,66.37666320800781,67.19000244140625,0.07673386649060787,0.06369993486797831
152,152,152,152,2019-09-12,69.74666595458984,66.83000183105469,67.88333129882812,0.04364303521805146,0.027449075054363004
153,153,153,153,2019-09-13,69.44999694824219,70.68333435058594,67.36000061035156,-0.01744877224136676,0.0310272612671183
154,154,154,154,2019-09-16,71.93333435058594,71.97333526611328,66.06666564941406,-0.0005557740985525639,0.08879922489661629
155,155,155,155,2019-09-17,70.89666748046875,70.3933334350586,66.71666717529297,0.007150308429057617,0.06265301433887793
156,156,156,156,2019-09-18,70.0633316040039,68.94667053222656,67.87333679199219,0.016196011542796818,0.032265907579043684
157,157,157,157,2019-09-19,69.62999725341797,71.47000122070312,66.37666320800781,-0.025745122930712294,0.049013220734146046
158,158,158,158,2019-09-20,69.41666412353516,69.74666595458984,66.83000183105469,-0.004731435209670676,0.03870510581489306
159,159,159,159,2019-09-23,69.90333557128906,69.44999694824219,70.68333435058594,0.006527554254390111,-0.011035115794454708
160,160,160,160,2019-09-24,69.15666961669922,71.93333435058594,71.97333526611328,-0.03860052865551755,-0.03913484958005298
161,161,161,161,2019-09-25,70.45333099365234,70.89666748046875,70.3933334350586,-0.006253276812179354,0.0008523187589788428
162,162,162,162,2019-09-26,69.59666442871094,70.0633316040039,68.94667053222656,-0.006660647796918329,0.00942748781727687
163,163,163,163,2019-09-27,67.46666717529297,69.62999725341797,71.47000122070312,-0.031068938151061154,-0.05601418744974762
164,164,164,164,2019-09-30,67.9433364868164,69.41666412353516,69.74666595458984,-0.02122440850941487,-0.025855421805359602
165,165,165,165,2019-10-01,68.33333587646484,69.90333557128906,69.44999694824219,-0.022459581964055175,-0.016078633849466395
166,166,166,166,2019-10-02,68.47000122070312,69.15666961669922,71.93333435058594,-0.00992917096502699,-0.048146428372183525
167,167,167,167,2019-10-03,69.48666381835938,70.45333099365234,70.89666748046875,-0.013720673836983832,-0.019888151477610916
168,168,168,168,2019-10-04,70.19000244140625,69.59666442871094,70.0633316040039,0.008525380024542395,0.0018079476739456535
169,169,169,169,2019-10-07,70.9366683959961,67.46666717529297,69.62999725341797,0.051432824029788105,0.01876592265001098
170,170,170,170,2019-10-08,68.9800033569336,67.9433364868164,69.41666412353516,0.015257815169532396,-0.006290431442001809
171,171,171,171,2019-10-09,69.80332946777344,68.33333587646484,69.90333557128906,0.021512100535616918,-0.0014306342136368722
172,172,172,172,2019-10-10,69.76667022705078,68.47000122070312,69.15666961669922,0.018937768120786735,0.008820560818392442
173,173,173,173,2019-10-11,70.13999938964844,69.48666381835938,70.45333099365234,0.00940231600407393,-0.004447363944114158
174,174,174,174,2019-10-14,71.18333435058594,70.19000244140625,69.59666442871094,0.014152042664607567,0.02279807423098923
175,175,175,175,2019-10-15,70.86000061035156,70.9366683959961,67.46666717529297,-0.0010807920272847271,0.050296443816351344
176,176,176,176,2019-10-16,70.9800033569336,68.9800033569336,67.9433364868164,0.028993909867633727,0.044694108754968376
177,177,177,177,2019-10-17,71.42333221435547,69.80332946777344,68.33333587646484,0.023208101374733836,0.045219456920364776
178,178,178,178,2019-10-18,70.87000274658203,69.76667022705078,68.47000122070312,0.015814607690757265,0.035051869184912876
179,179,179,179,2019-10-21,70.75666809082031,70.13999938964844,69.48666381835938,0.008791969012518885,0.018276949887546357
180,180,180,180,2019-10-22,71.13666534423828,71.18333435058594,70.19000244140625,-0.0006556170313377629,0.013487147313070658
181,181,181,181,2019-10-23,72.4000015258789,70.86000061035156,70.9366683959961,0.021733007370343893,0.020628726481964454
182,182,182,182,2019-10-24,73.8566665649414,70.9800033569336,68.9800033569336,0.040527797576200175,0.0706967667538918
183,183,183,183,2019-10-25,74.88333129882812,71.42333221435547,69.80332946777344,0.048443540467819624,0.0727759244406816
184,184,184,184,2019-10-28,75.98332977294922,70.87000274658203,69.76667022705078,0.07215079481020337,0.08910643901546034
185,185,185,185,2019-10-29,74.86333465576172,70.75666809082031,70.13999938964844,0.05803928697815808,0.06734153560329759
186,186,186,186,2019-10-30,75.66000366210938,71.13666534423828,71.18333435058594,0.06358659484503737,0.06288928935915439
187,187,187,187,2019-10-31,75.79666900634766,72.4000015258789,70.86000061035156,0.04691529570278585,0.06966791354042012
188,188,188,188,2019-11-01,77.8566665649414,73.8566665649414,70.9800033569336,0.054158956612032405,0.0968816974187432
189,189,189,189,2019-11-04,78.00666809082031,74.88333129882812,71.42333221435547,0.04170937293812771,0.09217346310176278
190,190,190,190,2019-11-05,77.83999633789062,75.98332977294922,70.87000274658203,0.024435182960386603,0.09834899564251454
191,191,191,191,2019-11-06,77.5633316040039,74.86333465576172,70.75666809082031,0.03606567835452923,0.09619819158876797
192,192,192,192,2019-11-07,77.95333099365234,75.66000366210938,71.13666534423828,0.030310959827397843,0.09582492539434417
193,193,193,193,2019-11-08,78.97666931152344,75.79666900634766,72.4000015258789,0.04195435428579941,0.09083795092592295
194,194,194,194,2019-11-11,78.66999816894531,77.8566665649414,73.8566665649414,0.01044652487562514,0.06517125437514282
195,195,195,195,2019-11-12,80.38333129882812,78.00666809082031,74.88333129882812,0.030467436517616076,0.07344758712792565
196,196,196,196,2019-11-13,81.07666778564453,77.83999633789062,75.98332977294922,0.04158108427580154,0.06703230863815857
197,197,197,197,2019-11-14,81.836669921875,77.5633316040039,74.86333465576172,0.05509482676283728,0.09314753741839343
198,198,198,198,2019-11-15,82.33333587646484,77.95333099365234,75.66000366210938,0.056187526908493046,0.08820158460681493
199,199,199,199,2019-11-18,82.86333465576172,78.97666931152344,75.79666900634766,0.04921282928389048,0.09323187604487293
200,200,200,200,2019-11-19,82.72666931152344,78.66999816894531,77.8566665649414,0.05156566972159249,0.06255087664869241
201,201,201,201,2019-11-20,82.62333679199219,80.38333129882812,78.00666809082031,0.027866542191897326,0.05918300081471051
202,202,202,202,2019-11-21,82.24666595458984,81.07666778564453,77.83999633789062,0.01443076289270584,0.056611893936513
203,203,203,203,2019-11-22,82.29000091552734,81.836669921875,77.5633316040039,0.005539460416523756,0.06093948279136896
204,204,204,204,2019-11-25,83.42666625976562,82.33333587646484,77.95333099365234,0.013279315986191031,0.07021297481898459
205,205,205,205,2019-11-26,73.4566650390625,82.86333465576172,78.97666931152344,-0.113520288023373,-0.06989411329423478
206,206,206,206,2019-11-27,74.08999633789062,82.72666931152344,78.66999816894531,-0.10440010513550024,-0.05821789675422451
207,207,207,207,2019-11-29,75.73999786376953,82.62333679199219,80.38333129882812,-0.08330986371988047,-0.057764879360334365
208,208,208,208,2019-12-02,74.90333557128906,82.24666595458984,81.07666778564453,-0.08928423174448419,-0.07614190843014046
209,209,209,209,2019-12-03,75.66999816894531,82.29000091552734,81.836669921875,-0.08044723141244858,-0.07535340524995304
210,210,210,210,2019-12-04,75.2066650390625,83.42666625976562,82.33333587646484,-0.09852966190820223,-0.08655875243650268
211,211,211,211,2019-12-05,76.29000091552734,73.4566650390625,82.86333465576172,0.038571528872950456,-0.07932741021758183
212,212,212,212,2019-12-06,75.46333312988281,74.08999633789062,82.72666931152344,0.01853606235488292,-0.08779920963926535
213,213,213,213,2019-12-09,75.28666687011719,75.73999786376953,82.62333679199219,-0.005985357888017573,-0.08879658225793252
214,214,214,214,2019-12-10,75.09666442871094,74.90333557128906,82.24666595458984,0.0025810447017793336,-0.08693363363600148
215,215,215,215,2019-12-11,75.65666961669922,75.66999816894531,82.29000091552734,-0.00017614051233805217,-0.0806092019082294
216,216,216,216,2019-12-12,75.62999725341797,75.2066650390625,83.42666625976562,0.005628918848290754,-0.09345535853094222
217,217,217,217,2019-12-13,75.663330078125,76.29000091552734,73.4566650390625,-0.008214324680586027,0.03004036513077546
218,218,218,218,2019-12-16,76.5633316040039,75.46333312988281,74.08999633789062,0.014576595394055092,0.033382850430084154
219,219,219,219,2019-12-17,76.88999938964844,75.28666687011719,75.73999786376953,0.021296367420506,0.015183543151761958
220,220,220,220,2019-12-18,76.47333526611328,75.09666442871094,74.90333557128906,0.018331983822120534,0.02096034419361703
221,221,221,221,2019-12-19,76.36666870117188,75.65666961669922,75.66999816894531,0.009384487687202459,0.009206694186395081
222,222,222,222,2019-12-20,76.66999816894531,75.62999725341797,75.2066650390625,0.013751169553035236,0.019457492618809136
223,223,223,223,2019-12-23,77.11000061035156,75.663330078125,76.29000091552734,0.019119836924079703,0.010748455695159365
224,224,224,224,2019-12-24,77.26333618164062,76.5633316040039,75.46333312988281,0.009142817625247046,0.023852684172587013
225,225,225,225,2019-12-26,77.84666442871094,76.88999938964844,75.28666687011719,0.012441995664670191,0.03400333239629538
226,226,226,226,2019-12-27,77.75666809082031,76.47333526611328,75.09666442871094,0.01678144179590535,0.0354210627375402
227,227,227,227,2019-12-30,77.1433334350586,76.36666870117188,75.65666961669922,0.0101702057598696,0.019650135617802045
228,228,228,228,2019-12-31,77.08333587646484,76.66999816894531,75.62999725341797,0.005391127134354745,0.019216430990696587
229,229,229,229,2020-01-02,78.47000122070312,77.11000061035156,75.663330078125,0.017637149521290363,0.03709420586802281
230,230,230,230,2020-01-03,78.9433364868164,77.26333618164062,76.5633316040039,0.021743822985150763,0.031085440418426646
231,231,231,231,2020-01-06,80.086669921875,77.84666442871094,76.88999938964844,0.02877458539299882,0.041574594324381264
232,232,232,232,2020-01-07,80.54666900634766,77.75666809082031,76.47333526611328,0.03588117886261033,0.053264758573166926
233,233,233,233,2020-01-08,79.52333068847656,77.1433334350586,76.36666870117188,0.030851625765193624,0.041335598907121796
234,234,234,234,2020-01-09,80.02333068847656,77.08333587646484,76.66999816894531,0.03814047197857917,0.04373721924633478
235,235,235,235,2020-01-10,79.29000091552734,78.47000122070312,77.11000061035156,0.0104498493955405,0.028271304473094894
236,236,236,236,2020-01-13,80.3066635131836,78.9433364868164,77.26333618164062,0.01726969098392317,0.03938902307283665
237,237,237,237,2020-01-14,80.0,80.086669921875,77.84666442871094,-0.001082201594342025,0.027661243896467846
238,238,238,238,2020-01-15,80.23332977294922,80.54666900634766,77.75666809082031,-0.0038901575603795813,0.03185143786300304
239,239,239,239,2020-01-16,81.086669921875,79.52333068847656,77.1433334350586,0.019658875198809822,0.051117009224601606
240,240,240,240,2020-01-17,80.69000244140625,80.02333068847656,77.08333587646484,0.008330967321579896,0.0467891863258425
241,241,241,241,2020-01-21,81.07666778564453,79.29000091552734,78.47000122070312,0.02253331882314691,0.03321863800677094
242,242,242,242,2020-01-22,81.24333190917969,80.3066635131836,78.9433364868164,0.011663644771424453,0.029134763296296384
243,243,243,243,2020-01-23,81.63333129882812,80.0,80.086669921875,0.020416641235351474,0.019312344719313534
244,244,244,244,2020-01-24,80.96666717529297,80.23332977294922,80.54666900634766,0.009140059429404213,0.00521434559773315
