,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MOH,MOH_6m,MOH_12m,MOH_6m_ret,MOH_12m_ret
246,246,246,246,2020-01-28,131.3699951171875,136.82000732421875,143.42999267578125,-0.03983344478352868,-0.08408281513236204
247,247,247,247,2020-01-29,129.24000549316406,138.3800048828125,143.35000610351562,-0.06605000048517606,-0.09843041513484474
248,248,248,248,2020-01-30,126.75,137.75,139.77000427246094,-0.07985480943738654,-0.09315306485274455
249,249,249,249,2020-01-31,122.97000122070312,137.97000122070312,131.85000610351562,-0.10871928583957402,-0.06734929443871851
250,250,250,250,2020-02-03,124.97000122070312,134.57000732421875,138.9499969482422,-0.07133837839799162,-0.10061170229997562
251,251,251,251,2020-02-04,124.48999786376952,128.4499969482422,140.86000061035156,-0.030829109992648096,-0.11621470023889124
252,252,252,252,2020-02-05,129.7899932861328,131.3699951171875,136.82000732421875,-0.012027113418442759,-0.05138147684371264
253,253,253,253,2020-02-06,128.02999877929688,129.24000549316406,138.3800048828125,-0.009362478044239841,-0.07479408685005151
254,254,254,254,2020-02-07,128.0,126.75,137.75,0.009861932938856066,-0.07078039927404722
255,255,255,255,2020-02-10,129.35000610351562,122.97000122070312,137.97000122070312,0.05188261217759815,-0.062477314205416024
256,256,256,256,2020-02-11,141.4199981689453,124.97000122070312,134.57000732421875,0.13163156587628322,0.05090280502268918
257,257,257,257,2020-02-12,145.72999572753906,124.48999786376952,128.4499969482422,0.17061609951196766,0.13452704702094853
258,258,258,258,2020-02-13,145.5800018310547,129.7899932861328,131.3699951171875,0.12165813515462243,0.1081678255463987
259,259,259,259,2020-02-14,144.99000549316406,128.02999877929688,129.24000549316406,0.1324690062920606,0.12186629008486904
260,260,260,260,2020-02-18,149.2100067138672,128.0,126.75,0.1657031774520874,0.1771992640147313
261,261,261,261,2020-02-19,153.83999633789062,129.35000610351562,122.97000122070312,0.18933118731186038,0.25103679605388396
262,262,262,262,2020-02-20,150.49000549316406,141.4199981689453,124.97000122070312,0.06413525273408216,0.20420904235562398
263,263,263,263,2020-02-21,149.8000030517578,145.72999572753906,124.48999786376952,0.027928411744608583,0.20330954793400546
264,264,264,264,2020-02-24,138.2100067138672,145.5800018310547,129.7899932861328,-0.05062505168629117,0.06487413408807075
265,265,265,265,2020-02-25,129.0399932861328,144.99000549316406,128.02999877929688,-0.11000766675454232,0.007888733238035961
266,266,266,266,2020-02-26,128.72999572753906,149.2100067138672,128.0,-0.1372562835252843,0.005703091621398926
267,267,267,267,2020-02-27,124.18000030517578,153.83999633789062,129.35000610351562,-0.19279769070957542,-0.03996911909074374
268,268,268,268,2020-02-28,122.5500030517578,150.49000549316406,141.4199981689453,-0.18566018620203606,-0.13343229643267818
269,269,269,269,2020-03-02,127.31999969482422,149.8000030517578,145.72999572753906,-0.15006677502647625,-0.12632948996399274
270,270,270,270,2020-03-03,122.43000030517578,138.2100067138672,145.5800018310547,-0.11417412374026126,-0.15901910451096457
271,271,271,271,2020-03-04,142.35000610351562,129.0399932861328,144.99000549316406,0.10314641591672458,-0.018208147386910123
272,272,272,272,2020-03-05,140.02000427246094,128.72999572753906,149.2100067138672,0.0877030134361032,-0.061591059767388656
273,273,273,273,2020-03-06,138.1999969482422,124.18000030517578,153.83999633789062,0.11290060081021003,-0.10166406501529746
274,274,274,274,2020-03-09,132.77000427246094,122.5500030517578,150.49000549316406,0.08339454072789221,-0.11774869143391753
275,275,275,275,2020-03-10,136.3800048828125,127.31999969482422,149.8000030517578,0.07115932461282104,-0.08958610077136331
276,276,276,276,2020-03-11,131.9199981689453,122.43000030517578,138.2100067138672,0.07751366364546475,-0.04551051471941481
277,277,277,277,2020-03-12,130.0399932861328,142.35000610351562,129.0399932861328,-0.08647707965977247,0.007749535431101684
278,278,278,278,2020-03-13,146.35000610351562,140.02000427246094,128.72999572753906,0.045207839150878115,0.13687571631144801
279,279,279,279,2020-03-16,121.69000244140624,138.1999969482422,124.18000030517578,-0.11946450702903544,-0.020051520837899073
280,280,280,280,2020-03-17,125.73999786376952,132.77000427246094,122.5500030517578,-0.05294875485779871,0.026030148776613693
281,281,281,281,2020-03-18,120.0500030517578,136.3800048828125,127.31999969482422,-0.11973897379668386,-0.05710019368906705
282,282,282,282,2020-03-19,120.4800033569336,131.9199981689453,122.43000030517578,-0.08671918564887271,-0.01592744379140343
283,283,283,283,2020-03-20,113.75,130.0399932861328,142.35000610351562,-0.12526910279277859,-0.20091327627143174
284,284,284,284,2020-03-23,107.79000091552734,146.35000610351562,140.02000427246094,-0.26347798824630175,-0.23018141960785943
285,285,285,285,2020-03-24,117.91000366210938,121.69000244140624,138.1999969482422,-0.03106252529756448,-0.14681616305484935
286,286,286,286,2020-03-25,130.22999572753906,125.73999786376952,132.77000427246094,0.03570858867545179,-0.019130891490441226
287,287,287,287,2020-03-26,139.97999572753906,120.0500030517578,136.3800048828125,0.16601409553641355,0.026396764304414955
288,288,288,288,2020-03-27,135.1699981689453,120.4800033569336,131.9199981689453,0.12192890440491766,0.024636143458991233
289,289,289,289,2020-03-30,139.35000610351562,113.75,130.0399932861328,0.22505499871222523,0.07159345815173634
290,290,290,290,2020-03-31,139.7100067138672,107.79000091552734,146.35000610351562,0.2961314178237633,-0.04537068064726868
291,291,291,291,2020-04-01,131.16000366210938,117.91000366210938,121.69000244140624,0.1123738409674726,0.07782070039207167
292,292,292,292,2020-04-02,133.47999572753906,130.22999572753906,125.73999786376952,0.024955848165729044,0.06155557495837782
293,293,293,293,2020-04-03,132.1300048828125,139.97999572753906,120.0500030517578,-0.056079376227486155,0.10062475238627511
294,294,294,294,2020-04-06,141.0,135.1699981689453,120.4800033569336,0.043130886365537524,0.17031869249101805
295,295,295,295,2020-04-07,140.11000061035156,139.35000610351562,113.75,0.005453853416205634,0.23173626910199174
296,296,296,296,2020-04-08,157.55999755859375,139.7100067138672,107.79000091552734,0.12776458368715282,0.46173110882585533
297,297,297,297,2020-04-09,153.27999877929688,131.16000366210938,117.91000366210938,0.16864893641031298,0.2999745061372916
298,298,298,298,2020-04-13,156.7100067138672,133.47999572753906,130.22999572753906,0.1740336509580469,0.2033326564928124
299,299,299,299,2020-04-14,163.2899932861328,132.1300048828125,139.97999572753906,0.23582825438443322,0.16652377675425112
300,300,300,300,2020-04-15,160.1999969482422,141.0,135.1699981689453,0.136170191122285,0.18517421852749139
301,301,301,301,2020-04-16,170.97000122070312,140.11000061035156,139.35000610351562,0.22025551692183476,0.22691061164144277
302,302,302,302,2020-04-17,169.82000732421875,157.55999755859375,139.7100067138672,0.07781169050263359,0.21551785243284893
303,303,303,303,2020-04-20,164.3000030517578,153.27999877929688,131.16000366210938,0.0718946004711829,0.25266848478460524
304,304,304,304,2020-04-21,160.42999267578125,156.7100067138672,133.47999572753906,0.023738024392445434,0.2019028904020408
305,305,305,305,2020-04-22,163.3699951171875,163.2899932861328,132.1300048828125,0.0004899371323661139,0.23643373253548328
306,306,306,306,2020-04-23,167.22000122070312,160.1999969482422,141.0,0.043820252223406575,0.18595745546597953
307,307,307,307,2020-04-24,168.27999877929688,170.97000122070312,140.11000061035156,-0.015733768627244515,0.20105629895246802
308,308,308,308,2020-04-27,170.8699951171875,169.82000732421875,157.55999755859375,0.006182945163605513,0.08447574108170453
309,309,309,309,2020-04-28,166.35000610351562,164.3000030517578,153.27999877929688,0.012477194240294809,0.08526883760638504
310,310,310,310,2020-04-29,164.75999450683594,160.42999267578125,156.7100067138672,0.0269899771160953,0.0513686902436743
311,311,311,311,2020-04-30,163.97000122070312,163.3699951171875,163.2899932861328,0.0036726823862927027,0.0041644189021352584
312,312,312,312,2020-05-01,173.25,167.22000122070312,160.1999969482422,0.03606027230760667,0.08146069475877726
313,313,313,313,2020-05-04,178.30999755859375,168.27999877929688,170.97000122070312,0.0596030357264945,0.04293148672564784
314,314,314,314,2020-05-05,181.0800018310547,170.8699951171875,169.82000732421875,0.059753069618015076,0.06630546473442589
315,315,315,315,2020-05-06,183.1000061035156,166.35000610351562,164.3000030517578,0.10069130980119612,0.1144248490721902
316,316,316,316,2020-05-07,177.27000427246094,164.75999450683594,160.42999267578125,0.07592868525560648,0.10496797584920592
317,317,317,317,2020-05-08,175.5500030517578,163.97000122070312,163.3699951171875,0.07062268552079876,0.07455474260027639
318,318,318,318,2020-05-11,178.86000061035156,173.25,167.22000122070312,0.03238095590390522,0.0696088942989872
319,319,319,319,2020-05-12,180.5,178.30999755859375,168.27999877929688,0.012281994680004349,0.07261707457420385
320,320,320,320,2020-05-13,174.3800048828125,181.0800018310547,170.8699951171875,-0.03700020366960899,0.020541990202655125
321,321,321,321,2020-05-14,176.47999572753906,183.1000061035156,166.35000610351562,-0.036155161962331706,0.060895637224802845
322,322,322,322,2020-05-15,181.4199981689453,177.27000427246094,164.75999450683594,0.023410581578741985,0.10111680151469149
323,323,323,323,2020-05-18,173.75,175.5500030517578,163.97000122070312,-0.010253506240197052,0.05964504913391466
324,324,324,324,2020-05-19,176.6699981689453,178.86000061035156,173.25,-0.01224422695925842,0.019740249171401603
325,325,325,325,2020-05-20,176.97000122070312,180.5,178.30999755859375,-0.01955677994070293,-0.007514981527888209
326,326,326,326,2020-05-21,181.72000122070312,174.3800048828125,181.0800018310547,0.0420919608462178,0.003534346052445736
327,327,327,327,2020-05-22,182.2100067138672,176.47999572753906,183.1000061035156,0.03246833139759642,-0.004860728345062126
328,328,328,328,2020-05-26,183.7100067138672,181.4199981689453,177.27000427246094,0.01262269081708034,0.036328776928938655
329,329,329,329,2020-05-27,183.6499938964844,173.75,175.5500030517578,0.05697838213803963,0.04614064770103399
330,330,330,330,2020-05-28,186.8600006103516,176.6699981689453,178.86000061035156,0.05767817143271725,0.04472771985184165
331,331,331,331,2020-05-29,185.82000732421875,176.97000122070312,180.5,0.05000851015691965,0.029473724787915545
332,332,332,332,2020-06-01,183.07000732421875,181.72000122070312,174.3800048828125,0.007429045203868334,0.049833709129932346
333,333,333,333,2020-06-02,183.1199951171875,182.2100067138672,176.47999572753906,0.004994173589759621,0.03762465747052546
334,334,334,334,2020-06-03,179.13999938964844,183.7100067138672,181.4199981689453,-0.02487620247783584,-0.01256751627333641
335,335,335,335,2020-06-04,173.5800018310547,183.6499938964844,173.75,-0.054832520555953446,-0.0009784067277428532
336,336,336,336,2020-06-05,171.02999877929688,186.8600006103516,176.6699981689453,-0.0847158395555403,-0.03192392283977408
337,337,337,337,2020-06-08,171.77000427246094,185.82000732421875,176.97000122070312,-0.07561081959943827,-0.02938349388243011
338,338,338,338,2020-06-09,175.08999633789062,183.07000732421875,181.72000122070312,-0.04358994191875165,-0.03648472836383165
339,339,339,339,2020-06-10,178.83999633789062,183.1199951171875,182.2100067138672,-0.02337264577010223,-0.018495199230570525
340,340,340,340,2020-06-11,168.9600067138672,179.13999938964844,183.7100067138672,-0.05682702194074862,-0.08028958391457408
341,341,341,341,2020-06-12,169.88999938964844,173.5800018310547,183.6499938964844,-0.02125822331190963,-0.07492510190112989
342,342,342,342,2020-06-15,166.19000244140625,171.02999877929688,186.8600006103516,-0.02829910759770471,-0.11061756449443294
343,343,343,343,2020-06-16,172.7100067138672,171.77000427246094,185.82000732421875,0.005472448145924291,-0.07055214774304275
344,344,344,344,2020-06-17,168.8000030517578,175.08999633789062,183.07000732421875,-0.03592434415267398,-0.07794834599634126
345,345,345,345,2020-06-18,171.1699981689453,178.83999633789062,183.1199951171875,-0.04288748784390506,-0.06525773955266212
346,346,346,346,2020-06-19,179.75,168.9600067138672,179.13999938964844,0.06386122666534688,0.003405161395723555
347,347,347,347,2020-06-22,179.85000610351562,169.88999938964844,173.5800018310547,0.05862620960415432,0.03612169723654879
348,348,348,348,2020-06-23,178.63999938964844,166.19000244140625,171.02999877929688,0.07491423530504915,0.044495121701846996
349,349,349,349,2020-06-24,172.8800048828125,172.7100067138672,171.77000427246094,0.0009842983170451625,0.006462132984469626
350,350,350,350,2020-06-25,174.72999572753906,168.8000030517578,175.08999633789062,0.03513028772850779,-0.002056088970707526
351,351,351,351,2020-06-26,169.08999633789062,171.1699981689453,178.83999633789062,-0.01215167291759689,-0.05451800603696544
352,352,352,352,2020-06-29,171.60000610351562,179.75,168.9600067138672,-0.04534071708753473,0.015624995766715832
353,353,353,353,2020-06-30,177.97999572753906,179.85000610351562,169.88999938964844,-0.010397610856350159,0.04761902623435743
354,354,354,354,2020-07-01,179.1199951171875,178.63999938964844,166.19000244140625,0.002686944296792726,0.07780246997914331
355,355,355,355,2020-07-02,182.0500030517578,172.8800048828125,172.7100067138672,0.05304256079331582,0.05407906881368163
356,356,356,356,2020-07-06,182.94000244140625,174.72999572753906,168.8000030517578,0.04698681917596592,0.08376776738157288
357,357,357,357,2020-07-07,182.4199981689453,169.08999633789062,171.1699981689453,0.07883376970697609,0.06572413460503879
358,358,358,358,2020-07-08,182.3500061035156,171.60000610351562,179.75,0.0626456854174886,0.014464568030684744
359,359,359,359,2020-07-09,178.6199951171875,177.97999572753906,179.85000610351562,0.003595906309764141,-0.006839093381070915
360,360,360,360,2020-07-10,176.5399932861328,179.1199951171875,178.63999938964844,-0.014403762290004285,-0.01175552010014902
361,361,361,361,2020-07-13,176.6699981689453,182.0500030517578,172.8800048828125,-0.029552347116868383,0.021922681507915653
362,362,362,362,2020-07-14,185.47999572753903,182.94000244140625,174.72999572753906,0.013884296776186522,0.06152349489416076
363,363,363,363,2020-07-15,185.8600006103516,182.4199981689453,169.08999633789062,0.018857594978267445,0.09917797998498767
364,364,364,364,2020-07-16,184.17999267578125,182.3500061035156,171.60000610351562,0.010035571763166384,0.07330994245231492
365,365,365,365,2020-07-17,185.8800048828125,178.6199951171875,177.97999572753906,0.04064500035878904,0.04438706228180367
366,366,366,366,2020-07-20,179.1999969482422,176.5399932861328,179.1199951171875,0.015067428136796623,0.00044663819358836676
367,367,367,367,2020-07-21,181.4600067138672,176.6699981689453,182.0500030517578,0.027112744634441466,-0.003240847723154916
368,368,368,368,2020-07-22,183.75,185.47999572753903,182.94000244140625,-0.009327128355557601,0.004427667802470836
369,369,369,369,2020-07-23,183.5399932861328,185.8600006103516,182.4199981689453,-0.01248255308619406,0.006139650961679344
370,370,370,370,2020-07-24,184.25,184.17999267578125,182.3500061035156,0.00038010276361544193,0.010419489075343513
371,371,371,371,2020-07-27,182.2400054931641,185.8800048828125,178.6199951171875,-0.01958252256310855,0.02026654615907697
372,372,372,372,2020-07-28,181.5,179.1999969482422,176.5399932861328,0.012834838677046045,0.02809565482325649
373,373,373,373,2020-07-29,187.6499938964844,181.4600067138672,176.6699981689453,0.03411212913916506,0.06214974721989397
374,374,374,374,2020-07-30,187.0200042724609,183.75,185.47999572753903,0.01779594161883491,0.008302828231590453
375,375,375,375,2020-07-31,184.6999969482422,183.5399932861328,185.8600006103516,0.0063201683804192665,-0.006241276543097141
376,376,376,376,2020-08-03,185.8099975585937,184.25,184.17999267578125,0.008466743872964422,0.008850064869324825
377,377,377,377,2020-08-04,186.6999969482422,182.2400054931641,185.8800048828125,0.024473174498699235,0.004411405443778937
378,378,378,378,2020-08-05,193.97000122070312,181.5,179.1999969482422,0.06870524088541674,0.08242190024549445
379,379,379,379,2020-08-06,194.259994506836,187.6499938964844,181.4600067138672,0.035225157609106716,0.0705388918735812
380,380,380,380,2020-08-07,196.009994506836,187.0200042724609,183.75,0.04806967184792699,0.06672105854060395
381,381,381,381,2020-08-10,189.3000030517578,184.6999969482422,183.5399932861328,0.024905285216678452,0.03138285919322947
382,382,382,382,2020-08-11,185.6100006103516,185.8099975585937,184.25,-0.0010763519233083496,0.007381278753604281
383,383,383,383,2020-08-12,191.8000030517578,186.6999969482422,182.2400054931641,0.02731658375403967,0.052458281773659854
384,384,384,384,2020-08-13,193.0200042724609,193.97000122070312,181.5,-0.004897648823341982,0.06347109791989491
385,385,385,385,2020-08-14,193.759994506836,194.259994506836,187.6499938964844,-0.0025738701438211553,0.0325606224838042
386,386,386,386,2020-08-17,195.5500030517578,196.009994506836,187.0200042724609,-0.002346775511297361,0.04561008760790064
387,387,387,387,2020-08-18,192.8000030517578,189.3000030517578,184.6999969482422,0.018489170330562743,0.04385493360774362
388,388,388,388,2020-08-19,193.509994506836,185.6100006103516,185.8099975585937,0.042562328918196224,0.041440164950296454
389,389,389,389,2020-08-20,189.9600067138672,191.8000030517578,186.6999969482422,-0.009593307135631779,0.017461220240559294
390,390,390,390,2020-08-21,188.5500030517578,193.0200042724609,193.97000122070312,-0.023158227757540506,-0.02794245571395504
391,391,391,391,2020-08-24,181.58999633789065,193.759994506836,194.259994506836,-0.0628096537673879,-0.06522186001863339
392,392,392,392,2020-08-25,182.259994506836,195.5500030517578,196.009994506836,-0.06796220065209735,-0.0701494841352106
393,393,393,393,2020-08-26,181.2100067138672,192.8000030517578,189.3000030517578,-0.060114087937951144,-0.04273637721853962
394,394,394,394,2020-08-27,183.7400054931641,193.509994506836,185.6100006103516,-0.050488291514714345,-0.010074861866485096
395,395,395,395,2020-08-28,183.82000732421875,189.9600067138672,191.8000030517578,-0.0323225898749151,-0.041605816478457736
396,396,396,396,2020-08-31,184.97000122070312,188.5500030517578,193.0200042724609,-0.01898701550310744,-0.041705537631191114
397,397,397,397,2020-09-01,186.02999877929688,181.58999633789065,193.759994506836,0.024450699548143273,-0.03989469419223379
398,398,398,398,2020-09-02,193.1499938964844,182.259994506836,195.5500030517578,0.05974980641865413,-0.01227312256619184
399,399,399,399,2020-09-03,184.1000061035156,181.2100067138672,192.8000030517578,0.015948343262365938,-0.0451244647849236
400,400,400,400,2020-09-04,183.0,183.7400054931641,193.509994506836,-0.004027459840212244,-0.05431241178845014
401,401,401,401,2020-09-08,175.0800018310547,183.82000732421875,189.9600067138672,-0.04754654088196497,-0.07833230341598141
402,402,402,402,2020-09-09,175.5,184.97000122070312,188.5500030517578,-0.05119749774669502,-0.06921242556636564
403,403,403,403,2020-09-10,171.4499969482422,186.02999877929688,181.58999633789065,-0.07837446609002119,-0.05584007706449112
404,404,404,404,2020-09-11,168.83999633789062,193.1499938964844,182.259994506836,-0.12586072133982218,-0.07363106865693458
405,405,405,405,2020-09-14,179.27999877929688,184.1000061035156,181.2100067138672,-0.026181462055511973,-0.010650669737117924
406,406,406,406,2020-09-15,181.7899932861328,183.0,183.7400054931641,-0.006612058545722332,-0.010612888585680547
407,407,407,407,2020-09-16,184.1699981689453,175.0800018310547,183.82000732421875,0.05191910122700438,0.0019039866759946733
408,408,408,408,2020-09-17,181.3099975585937,175.5,184.97000122070312,0.03310539919426603,-0.019787012153080874
409,409,409,409,2020-09-18,184.5599975585937,171.4499969482422,186.02999877929688,0.07646544674077305,-0.007901957911891189
410,410,410,410,2020-09-21,168.8800048828125,168.83999633789062,193.1499938964844,0.00023696129939376753,-0.12565358416049965
411,411,411,411,2020-09-22,156.2100067138672,179.27999877929688,184.1000061035156,-0.128681348853812,-0.15149374505705582
412,412,412,412,2020-09-23,153.07000732421875,181.7899932861328,183.0,-0.15798441620881487,-0.16355187254525272
413,413,413,413,2020-09-24,153.0800018310547,184.1699981689453,175.0800018310547,-0.1688114060215754,-0.1256568412720782
414,414,414,414,2020-09-25,161.50999450683594,181.3099975585937,175.5,-0.1092052469161775,-0.0797151310151798
415,415,415,415,2020-09-28,163.07000732421875,184.5599975585937,171.4499969482422,-0.11643904702346097,-0.04887716403140685
416,416,416,416,2020-09-29,171.8000030517578,168.8800048828125,168.83999633789062,0.017290372362148698,0.017531430810644455
417,417,417,417,2020-09-30,183.0399932861328,156.2100067138672,179.27999877929688,0.17175587618666843,0.020972749511587674
418,418,418,418,2020-10-01,188.17999267578125,153.07000732421875,181.7899932861328,0.22937207598870613,0.03515044626021169
419,419,419,419,2020-10-02,193.3600006103516,153.0800018310547,184.1699981689453,0.26313037821721186,0.04989956308179999
420,420,420,420,2020-10-05,201.32000732421875,161.50999450683594,181.3099975585937,0.24648637342191138,0.11036352123472093
421,421,421,421,2020-10-06,198.17999267578125,163.07000732421875,184.5599975585937,0.21530621067402178,0.07379711366144504
422,422,422,422,2020-10-07,203.52999877929688,171.8000030517578,168.8800048828125,0.1846914735966556,0.20517523030940432
423,423,423,423,2020-10-08,199.75,183.0399932861328,156.2100067138672,0.0912915610073568,0.27872729924329254
424,424,424,424,2020-10-09,199.1999969482422,188.17999267578125,153.07000732421875,0.05856097726312215,0.30136530617859814
425,425,425,425,2020-10-12,204.3999938964844,193.3600006103516,153.0800018310547,0.05709553812207524,0.3352494868798639
426,426,426,426,2020-10-13,203.6300048828125,201.32000732421875,161.50999450683594,0.011474257274755484,0.26078887876003143
427,427,427,427,2020-10-14,202.8500061035156,198.17999267578125,163.07000732421875,0.023564504997103386,0.24394429994846045
428,428,428,428,2020-10-15,206.5,203.52999877929688,171.8000030517578,0.014592449459618573,0.20197902405035584
429,429,429,429,2020-10-16,210.63999938964844,199.75,183.0399932861328,0.054518144629028376,0.15078675216279414
430,430,430,430,2020-10-19,206.69000244140625,199.1999969482422,188.17999267578125,0.03760042975859168,0.09836332493389044
431,431,431,431,2020-10-20,206.6000061035156,204.3999938964844,193.3600006103516,0.01076326943603223,0.06847334221851042
432,432,432,432,2020-10-21,206.72999572753903,203.6300048828125,201.32000732421875,0.015223644700644856,0.026872581991355116
433,433,433,433,2020-10-22,211.1199951171875,202.8500061035156,198.17999267578125,0.040768985776868494,0.06529419174303763
434,434,434,434,2020-10-23,212.5500030517578,206.5,203.52999877929688,0.029297835601732825,0.04431781224664588
435,435,435,435,2020-10-26,205.02999877929688,210.63999938964844,199.75,-0.026633121090994694,0.026433035190472465
436,436,436,436,2020-10-27,203.8699951171875,206.69000244140625,199.1999969482422,-0.013643656156122952,0.023443766267520205
437,437,437,437,2020-10-28,193.22999572753903,206.6000061035156,204.3999938964844,-0.06471447231844518,-0.05464774218438706
438,438,438,438,2020-10-29,187.1100006103516,206.72999572753903,203.6300048828125,-0.0949063779938627,-0.08112755427162144
439,439,439,439,2020-10-30,186.47000122070312,211.1199951171875,202.8500061035156,-0.11675821554846932,-0.08074934380062904
440,440,440,440,2020-11-02,198.8500061035156,212.5500030517578,206.5,-0.06445540697031249,-0.0370459752856388
441,441,441,441,2020-11-03,211.58999633789065,205.02999877929688,210.63999938964844,0.03199530604131362,0.004510050090177131
442,442,442,442,2020-11-04,216.94000244140625,203.8699951171875,206.69000244140625,0.06410951899373862,0.04959117460413087
443,443,443,443,2020-11-05,216.82000732421875,193.22999572753903,206.6000061035156,0.1220825550808502,0.04946757463106022
444,444,444,444,2020-11-06,215.47000122070312,187.1100006103516,206.72999572753903,0.1515685987806179,0.042277394058881645
445,445,445,445,2020-11-09,207.1000061035156,186.47000122070312,211.1199951171875,0.11063444386636268,-0.01904125192614048
446,446,446,446,2020-11-10,220.0399932861328,198.8500061035156,212.5500030517578,0.10656266800206349,0.03523872089783553
447,447,447,447,2020-11-11,219.009994506836,211.58999633789065,205.02999877929688,0.03506781179340934,0.06818512320525238
448,448,448,448,2020-11-12,215.8000030517578,216.94000244140625,203.8699951171875,-0.00525490631888581,0.05851772315839199
449,449,449,449,2020-11-13,219.7400054931641,216.82000732421875,193.22999572753903,0.01346738340700715,0.13719407106443815
450,450,450,450,2020-11-16,218.8999938964844,215.47000122070312,187.1100006103516,0.01591865529470149,0.16990002235280888
451,451,451,451,2020-11-17,219.759994506836,207.1000061035156,186.47000122070312,0.0611298311454056,0.17852733988418512
452,452,452,452,2020-11-18,213.33999633789065,220.0399932861328,198.8500061035156,-0.030448996330997402,0.07286894538404987
453,453,453,453,2020-11-19,209.17999267578125,219.009994506836,211.58999633789065,-0.044883804746855605,-0.011389969770881025
454,454,454,454,2020-11-20,207.259994506836,215.8000030517578,216.94000244140625,-0.03957371836956636,-0.0446206685057301
455,455,455,455,2020-11-23,207.1999969482422,219.7400054931641,216.82000732421875,-0.057067480802042714,-0.04436864703906873
456,456,456,456,2020-11-24,205.1699981689453,218.8999938964844,215.47000122070312,-0.06272268666225667,-0.04780249219568922
457,457,457,457,2020-11-25,202.82000732421875,219.759994506836,207.1000061035156,-0.07708403533879005,-0.020666338257651073
458,458,458,458,2020-11-27,207.0200042724609,213.33999633789065,220.0399932861328,-0.029624037564058403,-0.05917101168395844
459,459,459,459,2020-11-30,204.1300048828125,209.17999267578125,219.009994506836,-0.024141829858441488,-0.06794205742769899
460,460,460,460,2020-12-01,207.1999969482422,207.259994506836,215.8000030517578,-0.0002894796882367823,-0.039851742270147206
461,461,461,461,2020-12-02,208.0399932861328,207.1999969482422,219.7400054931641,0.004054036439491204,-0.053244798009232985
462,462,462,462,2020-12-03,208.1199951171875,205.1699981689453,218.8999938964844,0.014378305671246538,-0.049246226952361916
463,463,463,463,2020-12-04,213.72000122070312,202.82000732421875,219.759994506836,0.053742202459642785,-0.027484498712730843
464,464,464,464,2020-12-07,211.4499969482422,207.0200042724609,213.33999633789065,0.02139886283622583,-0.008859095444320952
465,465,465,465,2020-12-08,215.07000732421875,204.1300048828125,209.17999267578125,0.053593309066380046,0.02815763865890708
466,466,466,466,2020-12-09,209.759994506836,207.1999969482422,207.259994506836,0.012355200754338158,0.012062144486439053
467,467,467,467,2020-12-10,204.69000244140625,208.0399932861328,207.1999969482422,-0.016102629075357977,-0.01211387328090996
468,468,468,468,2020-12-11,200.17999267578125,208.1199951171875,205.1699981689453,-0.03815107931813766,-0.02432132152701527
469,469,469,469,2020-12-14,199.67999267578125,213.72000122070312,202.82000732421875,-0.06569347026356753,-0.015481779583106037
470,470,470,470,2020-12-15,204.0399932861328,211.4499969482422,207.0200042724609,-0.03504376339113002,-0.014394797240976143
471,471,471,471,2020-12-16,200.6499938964844,215.07000732421875,204.1300048828125,-0.06704799803161832,-0.017048013046028765
472,472,472,472,2020-12-17,203.6499938964844,209.759994506836,207.1999969482422,-0.02912853151391781,-0.01713321961411307
473,473,473,473,2020-12-18,201.9600067138672,204.69000244140625,208.0399932861328,-0.013337220650630144,-0.029225085408954854
474,474,474,474,2020-12-21,202.1600036621093,200.17999267578125,208.1199951171875,0.009891153255934704,-0.028637284234617977
475,475,475,475,2020-12-22,205.72999572753903,199.67999267578125,213.72000122070312,0.03029849395868678,-0.037385389516786605
476,476,476,476,2020-12-23,208.4900054931641,204.0399932861328,211.4499969482422,0.021809509671914418,-0.013998541015834753
477,477,477,477,2020-12-24,207.1000061035156,200.6499938964844,215.07000732421875,0.03214558885239116,-0.03705770655732743
478,478,478,478,2020-12-28,206.5200042724609,203.6499938964844,209.759994506836,0.01409285765770929,-0.01544617810461224
479,479,479,479,2020-12-29,207.33999633789065,201.9600067138672,204.69000244140625,0.026638886141679086,0.012946376788690372
480,480,480,480,2020-12-30,206.759994506836,202.1600036621093,200.17999267578125,0.022754208356738692,0.03287042697474751
481,481,481,481,2020-12-31,212.67999267578125,205.72999572753903,199.67999267578125,0.03378212750972165,0.06510416905467342
482,482,482,482,2021-01-04,216.0800018310547,208.4900054931641,204.0399932861328,0.036404605198878226,0.05900808145997982
483,483,483,483,2021-01-05,215.9499969482422,207.1000061035156,200.6499938964844,0.04273293377066856,0.07625219794250815
484,484,484,484,2021-01-06,235.72999572753903,206.5200042724609,203.6499938964844,0.1414390415009943,0.15752517943781985
485,485,485,485,2021-01-07,242.0500030517578,207.33999633789065,201.9600067138672,0.1674062280646622,0.19850462965516402
486,486,486,486,2021-01-08,243.1000061035156,206.759994506836,202.1600036621093,0.1757593952512806,0.20251286950822145
487,487,487,487,2021-01-11,241.8000030517578,212.67999267578125,205.72999572753903,0.13691936890541645,0.1753269239940516
488,488,488,488,2021-01-12,237.88999938964844,216.0800018310547,208.4900054931641,0.10093482679459709,0.14101392451374983
489,489,489,489,2021-01-13,228.58999633789065,215.9499969482422,207.1000061035156,0.05853206560904911,0.10376624626284969
