,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GIS,GIS_6m,GIS_12m,GIS_6m_ret,GIS_12m_ret
52,52,52,52,2019-04-22,44.36630630493164,44.20341110229492,42.702884674072266,0.003685127427377699,0.03895337852595593
53,53,53,53,2019-04-23,43.73189163208008,44.22055816650391,42.67740249633789,-0.01105066409573252,0.02470837197349751
54,54,54,54,2019-04-24,43.44896697998047,44.3405876159668,43.203887939453125,-0.02010845331389477,0.005672615410696524
55,55,55,55,2019-04-25,43.05459976196289,44.12626266479492,43.56900024414063,-0.024286283000509612,-0.011806570710718112
56,56,56,56,2019-04-26,43.80047607421875,44.36630630493164,43.74903869628906,-0.012753602403227204,0.001175737329607962
57,57,57,57,2019-04-29,43.67186737060547,44.3405876159668,44.19483947753906,-0.015081447525078007,-0.011833329708084595
58,58,58,58,2019-04-30,44.12626266479492,44.36630630493164,44.20341110229492,-0.005410494136854349,-0.0017453050698160721
59,59,59,59,2019-05-01,43.98908615112305,43.73189163208008,44.22055816650391,0.005881166111147529,-0.005234488775770374
60,60,60,60,2019-05-02,43.94621276855469,43.44896697998047,44.3405876159668,0.011444363885643849,-0.008894217885152655
61,61,61,61,2019-05-03,43.87762451171875,43.05459976196289,44.12626266479492,0.019115837896674037,-0.005634697752786133
62,62,62,62,2019-05-06,44.10911178588867,43.80047607421875,44.36630630493164,0.0070464008461219585,-0.0057970685518704546
63,63,63,63,2019-05-07,43.886207580566406,43.67186737060547,44.3405876159668,0.004907969886930097,-0.010247496928452282
64,64,64,64,2019-05-08,43.61186218261719,44.12626266479492,44.36630630493164,-0.011657467709997982,-0.017004889186156835
65,65,65,65,2019-05-09,44.07481384277344,43.98908615112305,43.73189163208008,0.0019488400226337355,0.007841467585678386
66,66,66,66,2019-05-10,44.18627166748047,43.94621276855469,43.44896697998047,0.005462561704465019,0.016969441134002672
67,67,67,67,2019-05-13,44.40059661865234,43.87762451171875,43.05459976196289,0.011918879218128842,0.03126255647784659
68,68,68,68,2019-05-14,44.55491256713867,44.10911178588867,43.80047607421875,0.010106773027168892,0.01722439024730127
69,69,69,69,2019-05-15,44.93213653564453,43.886207580566406,43.67186737060547,0.023832748663871417,0.028857688963566552
70,70,70,70,2019-05-16,44.66636657714844,43.61186218261719,44.12626266479492,0.024179302184247353,0.012239965039786194
71,71,71,71,2019-05-17,44.923561096191406,44.07481384277344,43.98908615112305,0.01925696740196514,0.021243336173386362
72,72,72,72,2019-05-20,45.18932723999024,44.18627166748047,43.94621276855469,0.02270061570385873,0.02828718092233551
73,73,73,73,2019-05-21,44.91499328613281,44.40059661865234,43.87762451171875,0.011585354852289953,0.0236423185156025
74,74,74,74,2019-05-22,45.18932723999024,44.55491256713867,44.10911178588867,0.014238938790320566,0.024489621539991013
75,75,75,75,2019-05-23,45.806602478027344,44.93213653564453,43.886207580566406,0.019461926580969457,0.04375850644955981
76,76,76,76,2019-05-24,45.27506637573242,44.66636657714844,43.61186218261719,0.013627698987618064,0.03813650942376312
77,77,77,77,2019-05-28,43.80047607421875,44.923561096191406,44.07481384277344,-0.024999910838944372,-0.006224365905056817
78,78,78,78,2019-05-29,41.36569213867188,45.18932723999024,44.18627166748047,-0.08461367616764692,-0.0638338430097607
79,79,79,79,2019-05-30,41.85434722900391,44.91499328613281,44.40059661865234,-0.06814308170171435,-0.05734718863166721
80,80,80,80,2019-05-31,42.38589477539063,45.18932723999024,44.55491256713867,-0.06203749061611863,-0.048681899857386135
81,81,81,81,2019-06-03,43.41468048095703,45.806602478027344,44.93213653564453,-0.052217843447736056,-0.033772176702162926
82,82,82,82,2019-06-04,43.62044143676758,45.27506637573242,44.66636657714844,-0.036546052196440915,-0.023416391807341674
83,83,83,83,2019-06-05,43.96336364746094,43.80047607421875,44.923561096191406,0.003718853945015921,-0.021374027910976867
84,84,84,84,2019-06-06,44.00623321533203,41.36569213867188,45.18932723999024,0.06383408424082826,-0.02618082845923031
85,85,85,85,2019-06-07,44.417747497558594,41.85434722900391,44.91499328613281,0.061245735228629083,-0.011070819612651217
86,86,86,86,2019-06-10,44.01479721069336,42.38589477539063,45.18932723999024,0.03843029488782834,-0.025991314786768527
87,87,87,87,2019-06-11,44.89783477783203,43.41468048095703,45.806602478027344,0.034162506332980014,-0.019839229522233937
88,88,88,88,2019-06-12,45.10359954833984,43.62044143676758,45.27506637573242,0.03400144663190208,-0.003787224207902895
89,89,89,89,2019-06-13,45.42939376831055,43.96336364746094,43.80047607421875,0.033346632268759,0.037189497468740784
90,90,90,90,2019-06-14,45.78945541381836,44.00623321533203,41.36569213867188,0.04052203672513022,0.10694280807188039
91,91,91,91,2019-06-17,45.42080307006836,44.417747497558594,41.85434722900391,0.02258231515600606,0.08521112087952942
92,92,92,92,2019-06-18,44.96643829345703,44.01479721069336,42.38589477539063,0.0216209353006509,0.06088212910783408
93,93,93,93,2019-06-19,45.7122917175293,44.89783477783203,43.41468048095703,0.01814022755724065,0.05292244952902658
94,94,94,94,2019-06-20,46.31242370605469,45.10359954833984,43.62044143676758,0.02680105733954319,0.06171377869225414
95,95,95,95,2019-06-21,46.098087310791016,45.42939376831055,43.96336364746094,0.014719402726146802,0.0485568775048304
96,96,96,96,2019-06-24,46.01235580444336,45.78945541381836,44.00623321533203,0.004867941507723961,0.04558723713740598
97,97,97,97,2019-06-25,46.03807830810547,45.42080307006836,44.417747497558594,0.013590143641557084,0.03647935570429217
98,98,98,98,2019-06-26,43.98908615112305,44.96643829345703,44.01479721069336,-0.02173514691013889,-0.0005841458145822154
99,99,99,99,2019-06-27,44.76923751831055,45.7122917175293,44.89783477783203,-0.020630210470439336,-0.0028642196256862817
100,100,100,100,2019-06-28,45.02643966674805,46.31242370605469,45.10359954833984,-0.027767582354764953,-0.0017107255820922873
101,101,101,101,2019-07-01,45.72086715698242,46.098087310791016,45.42939376831055,-0.008182989269498231,0.006415964742087166
102,102,102,102,2019-07-02,45.909481048583984,46.01235580444336,45.78945541381836,-0.0022358071883257224,0.0026212505407827713
103,103,103,103,2019-07-03,46.58676528930664,46.03807830810547,45.42080307006836,0.011918112166392714,0.025670224664227304
104,104,104,104,2019-07-05,46.449588775634766,43.98908615112305,44.96643829345703,0.055934388272098845,0.032983499215537115
105,105,105,105,2019-07-08,46.33814239501953,44.76923751831055,45.7122917175293,0.03504426172251218,0.013691080756956131
106,106,106,106,2019-07-09,46.121849060058594,45.02643966674805,46.31242370605469,0.024328137010564133,-0.004114978892179599
107,107,107,107,2019-07-10,47.151397705078125,45.72086715698242,46.098087310791016,0.03128835118511608,0.022849329673609642
108,108,108,108,2019-07-11,46.33814239501953,45.909481048583984,46.01235580444336,0.009337098495666218,0.0070804153554056
109,109,109,109,2019-07-12,46.23432540893555,46.58676528930664,46.03807830810547,-0.007565236139114195,0.004262712694407256
110,110,110,110,2019-07-15,45.95746612548828,46.449588775634766,43.98908615112305,-0.01059476871848275,0.04474700764646333
111,111,111,111,2019-07-16,45.7325325012207,46.33814239501953,44.76923751831055,-0.013069360628144677,0.021516894999968894
112,112,112,112,2019-07-17,45.89690780639648,46.121849060058594,45.02643966674805,-0.004877108317344447,0.019332377733860096
113,113,113,113,2019-07-18,46.095890045166016,47.151397705078125,45.72086715698242,-0.022385500987989415,0.008202444780759599
114,114,114,114,2019-07-19,45.65465927124024,46.33814239501953,45.909481048583984,-0.014749903393899366,-0.005550526199023631
115,115,115,115,2019-07-22,45.3864631652832,46.23432540893555,46.58676528930664,-0.018338371678468968,-0.025764873705428792
116,116,116,116,2019-07-23,45.32590103149414,45.95746612548828,46.449588775634766,-0.013742382843075607,-0.02419155419369523
117,117,117,117,2019-07-24,45.71522903442383,45.7325325012207,46.33814239501953,-0.0003783623134453462,-0.013442777988067478
118,118,118,118,2019-07-25,46.48521423339844,45.89690780639648,46.121849060058594,0.012817997009375137,0.007878373932204585
119,119,119,119,2019-07-26,46.4073486328125,46.095890045166016,47.151397705078125,0.006756753960956319,-0.015780000349501666
120,120,120,120,2019-07-29,46.459259033203125,45.65465927124024,46.33814239501953,0.017623606764484823,0.002613756873357298
121,121,121,121,2019-07-30,46.44196319580078,45.3864631652832,46.23432540893555,0.023255833499820744,0.004490987702939542
122,122,122,122,2019-07-31,45.948822021484375,45.32590103149414,45.95746612548828,0.013743157351850721,-0.00018808922102675485
123,123,123,123,2019-08-01,46.72746276855469,45.71522903442383,45.7325325012207,0.02214215602788827,0.02175541595706365
124,124,124,124,2019-08-02,46.459259033203125,46.48521423339844,45.89690780639648,-0.0005583538900131302,0.012252486140869712
125,125,125,125,2019-08-05,45.68927001953125,46.4073486328125,46.095890045166016,-0.015473381575036416,-0.00882117744632649
126,126,126,126,2019-08-06,45.4297103881836,46.459259033203125,45.65465927124024,-0.02216024677198869,-0.004927183482417163
127,127,127,127,2019-08-07,45.7844352722168,46.44196319580078,45.3864631652832,-0.01415805617027488,0.008768519932568886
128,128,128,128,2019-08-08,46.736122131347656,45.948822021484375,45.32590103149414,0.017134282778678456,0.03111291927486759
129,129,129,129,2019-08-09,46.649600982666016,46.72746276855469,45.71522903442383,-0.0016662960339689503,0.02043896460714656
130,130,130,130,2019-08-12,46.95240020751953,46.459259033203125,46.48521423339844,0.010614486424847414,0.010050205895048459
131,131,131,131,2019-08-13,47.04758071899414,45.68927001953125,46.4073486328125,0.029729314976628896,0.013795920366994618
132,132,132,132,2019-08-14,46.51982116699219,45.4297103881836,46.459259033203125,0.02399554761617262,0.0013035535875804971
133,133,133,133,2019-08-15,47.00432205200195,45.7844352722168,46.44196319580078,0.02664413730413351,0.012108851941298182
134,134,134,134,2019-08-16,47.60128021240234,46.736122131347656,45.948822021484375,0.01851155041539876,0.035963015333566606
135,135,135,135,2019-08-19,47.75700378417969,46.649600982666016,46.72746276855469,0.02373874112932195,0.02203288932515779
136,136,136,136,2019-08-20,46.96970748901367,46.95240020751953,46.459259033203125,0.0003686133492142307,0.010987012415452968
137,137,137,137,2019-08-21,47.04758071899414,47.04758071899414,45.68927001953125,0.0,0.029729314976628896
138,138,138,138,2019-08-22,47.30712127685547,46.51982116699219,45.4297103881836,0.016923971118399495,0.041325618689398214
139,139,139,139,2019-08-23,46.39869689941406,47.00432205200195,45.7844352722168,-0.012884456708425085,0.013416385362079897
140,140,140,140,2019-08-26,46.70150375366211,47.60128021240234,46.736122131347656,-0.018902358397196894,-0.0007407199422376776
141,141,141,141,2019-08-27,44.91061782836914,47.75700378417969,46.649600982666016,-0.05960143497849546,-0.03727755688506407
142,142,142,142,2019-08-28,45.95746612548828,46.96970748901367,46.95240020751953,-0.021550940332386692,-0.02119027094746706
143,143,143,143,2019-08-29,46.15645217895508,47.04758071899414,47.04758071899414,-0.018941006666455262,-0.018941006666455262
144,144,144,144,2019-08-30,46.545780181884766,47.30712127685547,46.51982116699219,-0.01609358325811261,0.0005580205220350187
145,145,145,145,2019-09-03,46.978363037109375,46.39869689941406,47.00432205200195,0.012493155550293844,-0.0005522686799707133
146,146,146,146,2019-09-04,46.98700714111328,46.70150375366211,47.60128021240234,0.006113366048278168,-0.012904549384976649
147,147,147,147,2019-09-05,46.85723114013672,44.91061782836914,47.75700378417969,0.04334416683392717,-0.018840642685817643
148,148,148,148,2019-09-06,47.54936981201172,45.95746612548828,46.96970748901367,0.034638630471416576,0.012341195080544765
149,149,149,149,2019-09-09,48.09442138671875,46.15645217895508,47.04758071899414,0.04198696208820141,0.02225068009292941
150,150,150,150,2019-09-10,47.17735290527344,46.545780181884766,47.30712127685547,0.013568850300085256,-0.0027431043800485444
151,151,151,151,2019-09-11,46.99566650390625,46.978363037109375,46.39869689941406,0.00036832843203171706,0.01286608556672042
152,152,152,152,2019-09-12,46.79667663574219,46.98700714111328,46.70150375366211,-0.004050705012972777,0.0020378975928074805
153,153,153,153,2019-09-13,46.6928596496582,46.85723114013672,44.91061782836914,-0.0035079215412222586,0.039684197356181894
154,154,154,154,2019-09-16,47.18600082397461,47.54936981201172,45.95746612548828,-0.007641930681178355,0.026731993777284746
155,155,155,155,2019-09-17,47.60992431640625,48.09442138671875,46.15645217895508,-0.010073872527059713,0.031490118257266664
156,156,156,156,2019-09-18,47.17735290527344,47.17735290527344,46.545780181884766,0.0,0.013568850300085256
157,157,157,157,2019-09-19,47.05621719360352,46.99566650390625,46.978363037109375,0.0012884313427545813,0.0016572343406824341
158,158,158,158,2019-09-20,47.00432205200195,46.79667663574219,46.98700714111328,0.004437182962286901,0.0003685042300454189
159,159,159,159,2019-09-23,46.63229370117188,46.6928596496582,46.85723114013672,-0.0012971137116200016,-0.004800485079711869
160,160,160,160,2019-09-24,46.87454605102539,47.18600082397461,47.54936981201172,-0.0066005757536241605,-0.01419206529243755
161,161,161,161,2019-09-25,46.86588287353516,47.60992431640625,48.09442138671875,-0.01562786443276687,-0.025544303845660754
162,162,162,162,2019-09-26,47.57532501220703,47.17735290527344,47.17735290527344,0.008435659960249975,0.008435659960249975
163,163,163,163,2019-09-27,47.47150039672852,47.05621719360352,46.99566650390625,0.008825256850043761,0.010125058930331887
164,164,164,164,2019-09-30,47.68778991699219,47.00432205200195,46.79667663574219,0.014540532341559942,0.019042234306215322
165,165,165,165,2019-10-01,47.05621719360352,46.63229370117188,46.6928596496582,0.00909077076817666,0.0077818652931440635
166,166,166,166,2019-10-02,45.77577972412109,46.87454605102539,47.18600082397461,-0.023440575311561185,-0.02988642977213296
167,167,167,167,2019-10-03,46.17375564575195,46.86588287353516,47.60992431640625,-0.014768253265405762,-0.03016532143823214
168,168,168,168,2019-10-04,46.978363037109375,47.57532501220703,47.17735290527344,-0.01254772247892133,-0.004217910838779204
169,169,169,169,2019-10-07,47.151397705078125,47.47150039672852,47.05621719360352,-0.006743049808311086,0.0020226978952218033
170,170,170,170,2019-10-08,46.84858322143555,47.68778991699219,47.00432205200195,-0.017597936432311223,-0.0033132874545900304
171,171,171,171,2019-10-09,47.285118103027344,47.05621719360352,46.63229370117188,0.004864413739040119,0.013999405777439966
172,172,172,172,2019-10-10,47.67799377441406,45.77577972412109,46.87454605102539,0.04155503328959398,0.017140384090633676
173,173,173,173,2019-10-11,47.45099639892578,46.17375564575195,46.86588287353516,0.02766161719598692,0.012484850162099992
174,174,174,174,2019-10-14,47.15415573120117,46.978363037109375,47.57532501220703,0.003741992754258572,-0.008852683211261203
175,175,175,175,2019-10-15,46.804935455322266,47.151397705078125,47.47150039672852,-0.00734786807218113,-0.0140413708400966
176,176,176,176,2019-10-16,45.9667854309082,46.84858322143555,47.68778991699219,-0.01882229365100363,-0.03608899655613429
177,177,177,177,2019-10-17,46.23744583129883,47.285118103027344,47.05621719360352,-0.022156490535685913,-0.017399855133616526
178,178,178,178,2019-10-18,45.879486083984375,47.67799377441406,45.77577972412109,-0.03772196663599636,0.002265529074289896
179,179,179,179,2019-10-21,45.84457015991211,47.45099639892578,46.17375564575195,-0.033854425848263925,-0.0071292768204817
180,180,180,180,2019-10-22,44.60480880737305,47.15415573120117,46.978363037109375,-0.05406409857829908,-0.05052441328918589
181,181,181,181,2019-10-23,44.68338394165039,46.804935455322266,47.151397705078125,-0.04532751713111549,-0.05234232458737764
182,182,182,182,2019-10-24,44.62227630615234,45.9667854309082,46.84858322143555,-0.029249579063490794,-0.04752132854819324
183,183,183,183,2019-10-25,44.09843444824219,46.23744583129883,47.285118103027344,-0.04626145204605381,-0.06739295115731425
184,184,184,184,2019-10-28,43.65317916870117,45.879486083984375,47.67799377441406,-0.048525105778383204,-0.08441660999319922
185,185,185,185,2019-10-29,44.05478286743164,45.84457015991211,47.45099639892578,-0.03904033315695721,-0.07157307094126741
186,186,186,186,2019-10-30,44.27305221557617,44.60480880737305,47.15415573120117,-0.00743768666803557,-0.06109967342111944
187,187,187,187,2019-10-31,44.40401458740234,44.68338394165039,46.804935455322266,-0.006252197788172653,-0.051296318316937595
188,188,188,188,2019-11-01,44.68338394165039,44.62227630615234,45.9667854309082,0.001369442362796569,-0.02792019231335785
189,189,189,189,2019-11-04,44.85799789428711,44.09843444824219,46.23744583129883,0.017224272370403915,-0.029833999525941568
190,190,190,190,2019-11-05,45.04133605957031,43.65317916870117,45.879486083984375,0.031799674555305524,-0.018268513794592045
191,191,191,191,2019-11-06,45.80964660644531,44.05478286743164,45.84457015991211,0.03983367127910631,-0.0007617816754520446
192,192,192,192,2019-11-07,45.38183975219727,44.27305221557617,44.60480880737305,0.025044298532257203,0.017420340218917918
193,193,193,193,2019-11-08,45.83583450317383,44.40401458740234,44.68338394165039,0.03224528072688515,0.02579147906587287
194,194,194,194,2019-11-11,45.71360397338867,44.68338394165039,44.62227630615234,0.02305599846877282,0.024457014692589096
195,195,195,195,2019-11-12,45.71360397338867,44.85799789428711,44.09843444824219,0.01907365730226962,0.036626459541147405
196,196,196,196,2019-11-13,45.92313766479492,45.04133605957031,43.65317916870117,0.019577607645971273,0.05199984375299027
197,197,197,197,2019-11-14,45.86203002929688,45.80964660644531,44.05478286743164,0.0011435020073742308,0.041022723169549025
198,198,198,198,2019-11-15,45.88822937011719,45.38183975219727,44.27305221557617,0.011158419770661565,0.036482173098803417
199,199,199,199,2019-11-18,46.17633056640625,45.83583450317383,44.40401458740234,0.00742859963003073,0.039913417637393644
200,200,200,200,2019-11-19,46.193790435791016,45.71360397338867,44.68338394165039,0.01050423551557822,0.033802419622313895
201,201,201,201,2019-11-20,46.4207763671875,45.71360397338867,44.85799789428711,0.015469626814164528,0.03483834647688133
202,202,202,202,2019-11-21,45.69614791870117,45.92313766479492,45.04133605957031,-0.004942818754036571,0.01453802032570306
203,203,203,203,2019-11-22,46.00172424316406,45.86203002929688,45.80964660644531,0.0030459666477462566,0.004192951724096616
204,204,204,204,2019-11-25,46.02791595458984,45.88822937011719,45.38183975219727,0.003044061328799419,0.014236448013575265
205,205,205,205,2019-11-26,46.53428649902344,46.17633056640625,45.83583450317383,0.007751935422898315,0.01523812107754341
206,206,206,206,2019-11-27,46.691436767578125,46.193790435791016,45.71360397338867,0.010773013582395574,0.021390411369855755
207,207,207,207,2019-11-29,46.55174255371094,46.4207763671875,45.71360397338867,0.0028212838468597567,0.018334554869271935
208,208,208,208,2019-12-02,46.691436767578125,45.69614791870117,45.92313766479492,0.021780585327404234,0.01673010908773742
209,209,209,209,2019-12-03,46.83985900878906,46.00172424316406,45.86203002929688,0.01821963805518756,0.02132110111278407
210,210,210,210,2019-12-04,46.53428649902344,46.02791595458984,45.88822937011719,0.011001378922590677,0.014078929123531703
211,211,211,211,2019-12-05,47.05812072753906,46.53428649902344,46.17633056640625,0.011256951979410346,0.01909615056711167
212,212,212,212,2019-12-06,46.54301071166992,46.691436767578125,46.193790435791016,-0.003178871034683395,0.007559896526878829
213,213,213,213,2019-12-09,46.41205596923828,46.55174255371094,46.4207763671875,-0.003000673590499603,-0.00018785549557032155
214,214,214,214,2019-12-10,46.48189926147461,46.691436767578125,45.69614791870117,-0.004487707395824159,0.01719513303772091
215,215,215,215,2019-12-11,45.03261184692383,46.83985900878906,46.00172424316406,-0.03858353120845481,-0.021066871126776188
216,216,216,216,2019-12-12,45.10245895385742,46.53428649902344,46.02791595458984,-0.030769302655925812,-0.020106428491036832
217,217,217,217,2019-12-13,45.05007553100586,47.05812072753906,46.53428649902344,-0.04267159770700468,-0.03189499785386685
218,218,218,218,2019-12-16,45.7310676574707,46.54301071166992,46.691436767578125,-0.017445004991815782,-0.020568420605430737
219,219,219,219,2019-12-17,45.54771423339844,46.41205596923828,46.55174255371094,-0.018623215838848517,-0.02156800723741037
220,220,220,220,2019-12-18,46.42950820922852,46.48189926147461,46.691436767578125,-0.001127128045077752,-0.00560977722003797
221,221,221,221,2019-12-19,46.44698333740234,45.03261184692383,46.83985900878906,0.03140771615215843,-0.008387635652639447
222,222,222,222,2019-12-20,46.51681518554688,45.10245895385742,46.53428649902344,0.031358738846953615,-0.00037545033546226847
223,223,223,223,2019-12-23,46.02791595458984,45.05007553100586,47.05812072753906,0.021705633388138912,-0.02189217837478019
224,224,224,224,2019-12-24,46.25489807128906,45.7310676574707,46.54301071166992,0.011454585266670092,-0.006190245022301921
225,225,225,225,2019-12-26,45.7659912109375,45.54771423339844,46.41205596923828,0.004792270725607839,-0.013920192605321957
226,226,226,226,2019-12-27,46.4382438659668,46.42950820922852,46.48189926147461,0.00018814881042694687,-0.0009391913024516807
227,227,227,227,2019-12-30,46.04536819458008,46.44698333740234,45.03261184692383,-0.008646743318179051,0.022489398374201386
228,228,228,228,2019-12-31,46.76127624511719,46.51681518554688,45.10245895385742,0.005255326672627847,0.03677886593626378
229,229,229,229,2020-01-02,45.512794494628906,46.02791595458984,45.05007553100586,-0.011191500837646862,0.010271213936247081
230,230,230,230,2020-01-03,45.34690856933594,46.25489807128906,45.7310676574707,-0.019630126533923264,-0.008400396225431428
231,231,231,231,2020-01-06,45.91441345214844,45.7659912109375,45.54771423339844,0.0032430684288438094,0.008050880816344197
232,232,232,232,2020-01-07,45.60010147094727,46.4382438659668,46.42950820922852,-0.01804853769747683,-0.017863784697947582
233,233,233,233,2020-01-08,46.25489807128906,46.04536819458008,46.44698333740234,0.0045505093112416795,-0.004135581092918783
234,234,234,234,2020-01-09,46.15797424316406,46.76127624511719,46.51681518554688,-0.012901743716118519,-0.0077142199213654505
235,235,235,235,2020-01-10,46.04341125488281,45.512794494628906,46.02791595458984,0.011658628439449537,0.00033665005185690156
236,236,236,236,2020-01-13,46.7571907043457,45.34690856933594,46.25489807128906,0.031099851776079213,0.01085923121660537
237,237,237,237,2020-01-14,46.704322814941406,45.91441345214844,45.7659912109375,0.017203951948906004,0.02050281397116671
238,238,238,238,2020-01-15,47.030364990234375,45.60010147094727,46.4382438659668,0.03136535825908959,0.012750721710678814
239,239,239,239,2020-01-16,47.33880233764648,46.25489807128906,46.04536819458008,0.023433286236776096,0.02809042893523106
240,240,240,240,2020-01-17,47.45335388183594,46.15797424316406,46.76127624511719,0.02806404873506163,0.01480022985452667
241,241,241,241,2020-01-21,47.88515472412109,46.04341125488281,45.512794494628906,0.04000015244402544,0.05212512779834144
242,242,242,242,2020-01-22,47.56791305541992,46.7571907043457,45.34690856933594,0.01733898762653574,0.04897807934774745
243,243,243,243,2020-01-23,47.79703140258789,46.704322814941406,45.91441345214844,0.0233963051338133,0.04100276599202335
