,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GPN,GPN_6m,GPN_12m,GPN_6m_ret,GPN_12m_ret
30,30,30,30,2019-03-20,129.6463165283203,128.20758056640625,126.89529418945312,0.011221925845241731,0.021679466968727246
31,31,31,31,2019-03-21,132.35858154296875,129.28663635253906,126.31208038330078,0.02376073256367417,0.047869539804265226
32,32,32,32,2019-03-22,130.2685089111328,128.66444396972656,125.93291473388672,0.01246704133570642,0.03442780774516163
33,33,33,33,2019-03-25,129.19908142089844,130.3851318359375,126.2439956665039,-0.00909651582460691,0.023407733086973304
34,34,34,34,2019-03-26,130.9392852783203,130.307373046875,126.68142700195312,0.004849397364629526,0.03361075397659952
35,35,35,35,2019-03-27,130.25875854492188,130.60870361328125,128.20758056640625,-0.0026793395744553195,0.01599888219911616
36,36,36,36,2019-03-28,131.38644409179688,129.6463165283203,128.20758056640625,0.01342211340880195,0.024794661215403746
37,37,37,37,2019-03-29,132.71827697753906,132.35858154296875,129.28663635253906,0.0027175830261791933,0.02654288735335797
38,38,38,38,2019-04-01,134.7987060546875,130.2685089111328,128.66444396972656,0.03477584246124388,0.04767643566239843
39,39,39,39,2019-04-02,134.93482971191406,129.19908142089844,130.3851318359375,0.044394652252441213,0.03489429977109215
40,40,40,40,2019-04-03,133.962646484375,130.9392852783203,130.307373046875,0.023089794629841842,0.02805116358369908
41,41,41,41,2019-04-04,131.9114227294922,130.25875854492188,130.60870361328125,0.012687547486492923,0.009974213663954234
42,42,42,42,2019-04-05,133.0876922607422,131.38644409179688,129.6463165283203,0.012948429959461327,0.02654433866364525
43,43,43,43,2019-04-08,132.8252716064453,132.71827697753906,132.35858154296875,0.0008061785561332968,0.003525952439472624
44,44,44,44,2019-04-09,132.87380981445312,134.7987060546875,130.2685089111328,-0.014279782770714844,0.019999468214513927
45,45,45,45,2019-04-10,133.23353576660156,134.93482971191406,129.19908142089844,-0.012608263922256113,0.031226648837849424
46,46,46,46,2019-04-11,133.25299072265625,133.962646484375,130.9392852783203,-0.0052974152149309894,0.017670063185529106
47,47,47,47,2019-04-12,135.2653350830078,131.9114227294922,130.25875854492188,0.02542548843850634,0.03843562301693004
48,48,48,48,2019-04-15,134.4584503173828,133.0876922607422,131.38644409179688,0.010299660572332003,0.023381454965320403
49,49,49,49,2019-04-16,134.95425415039062,132.8252716064453,132.71827697753906,0.01602844487495858,0.01684754521963816
50,50,50,50,2019-04-17,134.77926635742188,132.87380981445312,134.7987060546875,0.014340347022709476,-0.00014421278834630957
51,51,51,51,2019-04-18,135.7805633544922,133.23353576660156,134.93482971191406,0.0191170156465148,0.006267719345581568
52,52,52,52,2019-04-22,136.6652374267578,133.25299072265625,133.962646484375,0.025607280448988856,0.020174212836994387
53,53,53,53,2019-04-23,139.70806884765625,135.2653350830078,131.9114227294922,0.0328445847705332,0.05910516281939038
54,54,54,54,2019-04-24,138.91091918945312,134.4584503173828,133.0876922607422,0.03311408737465338,0.04375481180710694
55,55,55,55,2019-04-25,139.43589782714844,134.95425415039062,132.8252716064453,0.03320861357777982,0.04976934088484364
56,56,56,56,2019-04-26,140.85519409179688,134.77926635742188,132.87380981445312,0.045080581743650594,0.060067399952549394
57,57,57,57,2019-04-29,141.33160400390625,135.7805633544922,133.23353576660156,0.04088243937331115,0.06078100525299335
58,58,58,58,2019-04-30,142.0023651123047,136.6652374267578,133.25299072265625,0.039052562202638974,0.06565987256420236
59,59,59,59,2019-05-01,140.06776428222656,139.70806884765625,135.2653350830078,0.002574621763346663,0.0355037689166382
60,60,60,60,2019-05-02,140.310791015625,138.91091918945312,134.4584503173828,0.010077478677271268,0.043525272561360184
61,61,61,61,2019-05-03,141.83709716796875,139.43589782714844,134.95425415039062,0.017220811700850103,0.051001304559899374
62,62,62,62,2019-05-06,143.21759033203125,140.85519409179688,134.77926635742188,0.016771807780796344,0.06260847237609779
63,63,63,63,2019-05-07,140.18447875976562,141.33160400390625,135.7805633544922,-0.008116551511783032,0.032434063436427296
64,64,64,64,2019-05-08,141.04965209960938,142.0023651123047,136.6652374267578,-0.006709134822802776,0.032081418474842804
65,65,65,65,2019-05-09,142.0023651123047,140.06776428222656,139.70806884765625,0.013811891979513824,0.016422074140544085
66,66,66,66,2019-05-10,142.79953002929688,140.310791015625,138.91091918945312,0.017737331502854392,0.027993557760137566
67,67,67,67,2019-05-13,139.60113525390625,141.83709716796875,139.43589782714844,-0.015764295510183657,0.0011850422260890614
68,68,68,68,2019-05-14,142.70233154296875,143.21759033203125,140.85519409179688,-0.003597733964577521,0.013113733313718345
69,69,69,69,2019-05-15,144.09246826171875,140.18447875976562,141.33160400390625,0.027877476426261483,0.01953465594104631
70,70,70,70,2019-05-16,147.18392944335938,141.04965209960938,142.0023651123047,0.043490198326884055,0.03648928190003575
71,71,71,71,2019-05-17,145.63821411132812,142.0023651123047,140.06776428222656,0.025604143960193726,0.0397696776103138
72,72,72,72,2019-05-20,144.40357971191406,142.79953002929688,140.310791015625,0.011232877883338377,0.029169450664940477
73,73,73,73,2019-05-21,146.2992401123047,139.60113525390625,141.83709716796875,0.04798030364306083,0.031459632447579544
74,74,74,74,2019-05-22,146.42564392089844,142.70233154296875,143.21759033203125,0.02609146141952534,0.022399857318013305
75,75,75,75,2019-05-23,143.83975219726562,144.09246826171875,140.18447875976562,-0.0017538464536127618,0.02607473715948294
76,76,76,76,2019-05-24,149.16712951660156,147.18392944335938,141.04965209960938,0.013474297640663213,0.05755049584425498
77,77,77,77,2019-05-28,144.7244415283203,145.63821411132812,142.0023651123047,-0.006274263857076079,0.01916923294807682
78,78,78,78,2019-05-29,143.55775451660156,144.40357971191406,142.79953002929688,-0.005857369997336104,0.005309712764104635
79,79,79,79,2019-05-30,148.67132568359375,146.2992401123047,139.60113525390625,0.016213929542410188,0.06497218244816327
80,80,80,80,2019-05-31,149.75039672851562,146.42564392089844,142.70233154296875,0.022706082886774004,0.049389979191928335
81,81,81,81,2019-06-03,144.7244415283203,143.83975219726562,144.09246826171875,0.006150520405801219,0.004385886883786938
82,82,82,82,2019-06-04,148.91436767578125,149.16712951660156,147.18392944335938,-0.0016944875297890682,0.011756978081549407
83,83,83,83,2019-06-05,152.7057647705078,144.7244415283203,145.63821411132812,0.05514841278987204,0.048528133239653215
84,84,84,84,2019-06-06,153.40574645996094,143.55775451660156,144.40357971191406,0.06859951227657657,0.06234032955419977
85,85,85,85,2019-06-07,156.4291229248047,148.67132568359375,146.2992401123047,0.0521808573747522,0.06924084366209926
86,86,86,86,2019-06-10,155.98193359375,149.75039672851562,146.42564392089844,0.04161282374785036,0.06526377085979584
87,87,87,87,2019-06-11,154.5139923095703,144.7244415283203,143.83975219726562,0.067642691710331,0.07420924987180011
88,88,88,88,2019-06-12,154.28065490722656,148.91436767578125,149.16712951660156,0.036036060960409566,0.0342805107747004
89,89,89,89,2019-06-13,153.77508544921875,152.7057647705078,144.7244415283203,0.007002490576029974,0.06253707960674615
90,90,90,90,2019-06-14,154.39730834960938,153.40574645996094,143.55775451660156,0.006463655453136763,0.07550657134132233
91,91,91,91,2019-06-17,155.3792724609375,156.4291229248047,148.67132568359375,-0.006711349167199843,0.045119304253866455
92,92,92,92,2019-06-18,154.3778533935547,155.98193359375,149.75039672851562,-0.010283756350739193,0.03090113125662186
93,93,93,93,2019-06-19,156.4292449951172,154.5139923095703,144.7244415283203,0.012395334926753154,0.08087648045618079
94,94,94,94,2019-06-20,157.26531982421875,154.28065490722656,148.91436767578125,0.01934568477679166,0.05607888801313865
95,95,95,95,2019-06-21,156.5653533935547,153.77508544921875,152.7057647705078,0.01814512367972232,0.025274675313320394
96,96,96,96,2019-06-24,155.72927856445312,154.39730834960938,153.40574645996094,0.008626900488625688,0.0151463172541495
97,97,97,97,2019-06-25,153.43484497070312,155.3792724609375,156.4291229248047,-0.012514072562176515,-0.019141435418908004
98,98,98,98,2019-06-26,154.23207092285156,154.3778533935547,155.98193359375,-0.0009443224367907677,-0.011218367605673518
99,99,99,99,2019-06-27,155.29176330566406,156.4292449951172,154.5139923095703,-0.007271541133428316,0.005033660605542334
100,100,100,100,2019-06-28,155.68064880371094,157.26531982421875,154.28065490722656,-0.0100764174980158,0.009074332082180003
101,101,101,101,2019-07-01,158.1305694580078,156.5653533935547,153.77508544921875,0.009997205834669343,0.028323730050713536
102,102,102,102,2019-07-02,157.5278778076172,155.72927856445312,154.39730834960938,0.011549525302781527,0.020276062396885175
103,103,103,103,2019-07-03,158.46116638183594,153.43484497070312,155.3792724609375,0.03275866972780883,0.019834652795618135
104,104,104,104,2019-07-05,157.97508239746094,154.23207092285156,154.3778533935547,0.02426869750378735,0.023301457591432095
105,105,105,105,2019-07-08,158.4709014892578,155.29176330566406,156.4292449951172,0.020472033518842858,0.013051629151597188
106,106,106,106,2019-07-09,160.20140075683594,155.68064880371094,157.26531982421875,0.029038624825009407,0.01866960201968837
107,107,107,107,2019-07-10,159.32647705078125,158.1305694580078,156.5653533935547,0.007562785594666499,0.017635598153609378
108,108,108,108,2019-07-11,159.56947326660156,157.5278778076172,155.72927856445312,0.012960216866996,0.024659426522412486
109,109,109,109,2019-07-12,159.65699768066406,158.46116638183594,153.43484497070312,0.007546525916303004,0.040552409794196276
110,110,110,110,2019-07-15,161.32920837402344,157.97508239746094,154.23207092285156,0.021231993841431374,0.04601596418115883
111,111,111,111,2019-07-16,160.15284729003906,158.4709014892578,155.29176330566406,0.010613593946742661,0.03130290931661861
112,112,112,112,2019-07-17,160.51255798339844,160.20140075683594,155.68064880371094,0.0019422878020574075,0.0310373139938529
113,113,113,113,2019-07-18,162.6708526611328,159.32647705078125,158.1305694580078,0.020990708338361364,0.028712242159671053
114,114,114,114,2019-07-19,160.15284729003906,159.56947326660156,157.5278778076172,0.003655924980480618,0.0166635234280732
115,115,115,115,2019-07-22,158.6750946044922,159.65699768066406,158.46116638183594,-0.006150078546108051,0.0013500356430593552
116,116,116,116,2019-07-23,160.11395263671875,161.32920837402344,157.97508239746094,-0.007532769481439772,0.013539288644752734
117,117,117,117,2019-07-24,157.39170837402344,160.15284729003906,158.4709014892578,-0.01724064831026806,-0.006810039604069118
118,118,118,118,2019-07-25,160.73617553710938,160.51255798339844,160.20140075683594,0.0013931467825343269,0.003338140476593976
119,119,119,119,2019-07-26,164.92636108398438,162.6708526611328,159.32647705078125,0.01386547366017754,0.035147228112112794
120,120,120,120,2019-07-29,166.68609619140625,160.15284729003906,159.56947326660156,0.04079383546353932,0.04459889964614061
121,121,121,121,2019-07-30,162.70973205566406,158.6750946044922,159.65699768066406,0.025427036682905246,0.019120579864002396
122,122,122,122,2019-07-31,163.25418090820312,160.11395263671875,161.32920837402344,0.019612458625696494,0.011931953014465035
123,123,123,123,2019-08-01,160.31808471679688,157.39170837402344,160.15284729003906,0.018592951134498437,0.001031748292670498
124,124,124,124,2019-08-02,156.99313354492188,160.73617553710938,160.51255798339844,-0.023286867313346837,-0.021926162555085393
125,125,125,125,2019-08-05,149.3126220703125,164.92636108398438,162.6708526611328,-0.09467097261499025,-0.0821181568319892
126,126,126,126,2019-08-06,150.1195831298828,166.68609619140625,160.15284729003906,-0.0993874920587261,-0.06264805359336423
127,127,127,127,2019-08-07,153.4833984375,162.70973205566406,158.6750946044922,-0.05670425180841476,-0.032719036216318775
128,128,128,128,2019-08-08,155.9236602783203,163.25418090820312,160.11395263671875,-0.0449024986012746,-0.02617068837158598
129,129,129,129,2019-08-09,155.62229919433594,160.31808471679688,157.39170837402344,-0.0292904292784939,-0.011242073664279095
130,130,130,130,2019-08-12,151.801513671875,156.99313354492188,160.73617553710938,-0.03306908879273596,-0.05558588062319314
131,131,131,131,2019-08-13,154.3778533935547,149.3126220703125,164.92636108398438,0.03392366467757113,-0.06395889426710955
132,132,132,132,2019-08-14,149.67233276367188,150.1195831298828,166.68609619140625,-0.0029792939527681916,-0.10207068145742282
133,133,133,133,2019-08-15,151.9862518310547,153.4833984375,162.70973205566406,-0.009754453065847102,-0.06590558591136275
134,134,134,134,2019-08-16,153.3667449951172,155.9236602783203,163.25418090820312,-0.01639850731209802,-0.0605646719617281
135,135,135,135,2019-08-19,155.04872131347656,155.62229919433594,160.31808471679688,-0.0036857049653475915,-0.03286817836321265
136,136,136,136,2019-08-20,156.68202209472656,151.801513671875,156.99313354492188,0.032150591287257946,-0.001981688263495207
137,137,137,137,2019-08-21,158.07229614257812,154.3778533935547,149.3126220703125,0.02393117061684502,0.05866666830176359
138,138,138,138,2019-08-22,157.76121520996094,149.67233276367188,150.1195831298828,0.05404393916316619,0.050903632429265544
139,139,139,139,2019-08-23,153.6195526123047,151.9862518310547,153.4833984375,0.010746371869644777,0.00088709382376706
140,140,140,140,2019-08-26,155.5736846923828,153.3667449951172,155.9236602783203,0.014389949381372613,-0.0022445316208765664
141,141,141,141,2019-08-27,157.71255493164062,155.04872131347656,155.62229919433594,0.017180622939665158,0.013431595267040963
142,142,142,142,2019-08-28,158.88894653320312,156.68202209472656,151.801513671875,0.014085371180251327,0.046688815479454915
143,143,143,143,2019-08-29,160.9986572265625,158.07229614257812,154.3778533935547,0.018512801771063403,0.04288700540568757
144,144,144,144,2019-08-30,161.3680877685547,157.76121520996094,149.67233276367188,0.02286285988475334,0.07814239805662715
145,145,145,145,2019-09-03,162.60284423828125,153.6195526123047,151.9862518310547,0.05847752758822322,0.06985232071534853
146,146,146,146,2019-09-04,165.13058471679688,155.5736846923828,153.3667449951172,0.06143005511061217,0.07670397987552136
147,147,147,147,2019-09-05,169.9818878173828,157.71255493164062,155.04872131347656,0.07779553689343399,0.096312735618854
148,148,148,148,2019-09-06,169.52500915527344,158.88894653320312,156.68202209472656,0.06694022997910487,0.08196847914550331
149,149,149,149,2019-09-09,166.05418395996094,160.9986572265625,158.07229614257812,0.03140104905523611,0.050495172222862594
150,150,150,150,2019-09-10,160.66807556152344,161.3680877685547,157.76121520996094,-0.004337984149847873,0.01842569701110519
151,151,151,151,2019-09-11,161.04727172851562,162.60284423828125,153.6195526123047,-0.009566699260721734,0.0483513914075544
152,152,152,152,2019-09-12,163.37100219726562,165.13058471679688,155.5736846923828,-0.010655703318370624,0.050119771350151554
153,153,153,153,2019-09-13,162.87515258789062,169.9818878173828,157.71255493164062,-0.04180877928080895,0.03273422118161551
154,154,154,154,2019-09-16,161.47508239746094,169.52500915527344,158.88894653320312,-0.04748518698169968,0.016276373660249366
155,155,155,155,2019-09-17,159.199951171875,166.05418395996094,160.9986572265625,-0.04127708573569355,-0.011172180474501081
156,156,156,156,2019-09-18,159.79302978515625,160.66807556152344,161.3680877685547,-0.005446295247571564,-0.009760653454960022
157,157,157,157,2019-09-19,158.16929626464844,161.04727172851562,162.60284423828125,-0.01787037702022498,-0.0272661157583185
158,158,158,158,2019-09-20,157.13870239257812,163.37100219726562,165.13058471679688,-0.03814813963840524,-0.048397347698641235
159,159,159,159,2019-09-23,155.23306274414062,162.87515258789062,169.9818878173828,-0.04691992438580328,-0.08676703890409398
160,160,160,160,2019-09-24,156.1275634765625,161.47508239746094,169.52500915527344,-0.03311668179079075,-0.07902931694544124
161,161,161,161,2019-09-25,156.13729858398438,159.199951171875,166.05418395996094,-0.01923777341228039,-0.05972077992547131
162,162,162,162,2019-09-26,155.5830841064453,159.79302978515625,160.66807556152344,-0.026346241036741436,-0.03164904687696324
163,163,163,163,2019-09-27,152.49124145507812,158.16929626464844,161.04727172851562,-0.03589859058403977,-0.05312744625603327
164,164,164,164,2019-09-30,154.5913848876953,157.13870239257812,163.37100219726562,-0.016210630901856815,-0.053740365128991385
165,165,165,165,2019-10-01,153.73577880859375,155.23306274414062,162.87515258789062,-0.009645393249856471,-0.056112756513705175
166,166,166,166,2019-10-02,152.42318725585938,156.1275634765625,161.47508239746094,-0.023726599827833872,-0.05605753536214886
167,167,167,167,2019-10-03,154.16358947753906,156.13729858398438,159.199951171875,-0.012640855992417932,-0.03163544748137892
168,168,168,168,2019-10-04,156.38037109375,155.5830841064453,159.79302978515625,0.005124509466332583,-0.021356743132003975
169,169,169,169,2019-10-07,155.75808715820312,152.49124145507812,158.16929626464844,0.021423169435520473,-0.015244482737097664
170,170,170,170,2019-10-08,153.1524200439453,154.5913848876953,157.13870239257812,-0.009308182631233675,-0.02536792202008853
171,171,171,171,2019-10-09,156.6234130859375,153.73577880859375,155.23306274414062,0.018783098506554907,0.008956534885151912
172,172,172,172,2019-10-10,156.67201232910156,152.42318725585938,156.1275634765625,0.027875188478443613,0.0034872052084562455
173,173,173,173,2019-10-11,158.40269470214844,154.16358947753906,156.13729858398438,0.027497447607283343,0.014509000339502753
174,174,174,174,2019-10-14,159.58885192871094,156.38037109375,155.5830841064453,0.02051715833976031,0.025746808178227054
175,175,175,175,2019-10-15,160.2888946533203,155.75808715820312,152.49124145507812,0.029088746387307962,0.05113508896535057
176,176,176,176,2019-10-16,160.20138549804688,153.1524200439453,154.5913848876953,0.04602581828010899,0.03628921892657222
177,177,177,177,2019-10-17,158.71383666992188,156.6234130859375,153.73577880859375,0.013346814137151997,0.03238060716839364
178,178,178,178,2019-10-18,155.69003295898438,156.67201232910156,152.42318725585938,-0.006267739563173946,0.021432734493612493
179,179,179,179,2019-10-21,156.87619018554688,158.40269470214844,154.16358947753906,-0.009636859521057528,0.01759559904644692
180,180,180,180,2019-10-22,150.8286590576172,159.58885192871094,156.38037109375,-0.05489226073890785,-0.03550133560435509
181,181,181,181,2019-10-23,151.9370880126953,160.2888946533203,155.75808715820312,-0.052104711675058035,-0.024531626031249587
182,182,182,182,2019-10-24,156.76925659179688,160.20138549804688,153.1524200439453,-0.021423840346822987,0.02361592815062119
183,183,183,183,2019-10-25,156.86651611328125,158.71383666992188,156.6234130859375,-0.011639316365859798,0.0015521499790733806
184,184,184,184,2019-10-28,157.70263671875,155.69003295898438,156.67201232910156,0.012926991673871902,0.006578229093550769
185,185,185,185,2019-10-29,158.67489624023438,156.87619018554688,158.40269470214844,0.011465768339733895,0.0017184148198852167
186,186,186,186,2019-10-30,160.95004272460938,150.8286590576172,159.58885192871094,0.06710517570222363,0.008529360161739108
187,187,187,187,2019-10-31,164.48912048339844,151.9370880126953,160.2888946533203,0.08261335421707128,0.026204097540023286
188,188,188,188,2019-11-01,167.5712127685547,156.76925659179688,160.20138549804688,0.06890353639224345,0.04600351768242139
189,189,189,189,2019-11-04,164.5765838623047,156.86651611328125,158.71383666992188,0.04915050031107726,0.03693910572255654
190,190,190,190,2019-11-05,161.91256713867188,157.70263671875,155.69003295898438,0.026695371158758308,0.039967453673330544
191,191,191,191,2019-11-06,162.42788696289062,158.67489624023438,156.87619018554688,0.023652076110226128,0.03538903367539348
192,192,192,192,2019-11-07,164.30438232421875,160.95004272460938,150.8286590576172,0.020840874241635055,0.08934458047163152
193,193,193,193,2019-11-08,165.53916931152344,164.48912048339844,151.9370880126953,0.0063836977487576885,0.08952443064916182
194,194,194,194,2019-11-11,167.22117614746094,167.5712127685547,156.76925659179688,-0.0020888827818965616,0.06667072219956527
195,195,195,195,2019-11-12,167.09481811523438,164.5765838623047,156.86651611328125,0.015301291312721732,0.0652038577472247
196,196,196,196,2019-11-13,168.7671356201172,161.91256713867188,157.70263671875,0.042334999701256315,0.07016051939004564
197,197,197,197,2019-11-14,172.5784149169922,162.42788696289062,158.67489624023438,0.06249251987388482,0.08762267382048794
198,198,198,198,2019-11-15,174.2604217529297,164.30438232421875,160.95004272460938,0.060595093617557216,0.08269882258493588
199,199,199,199,2019-11-18,174.6493682861328,165.53916931152344,164.48912048339844,0.055033494565054575,0.061768509509173564
200,200,200,200,2019-11-19,176.6814422607422,167.22117614746094,167.5712127685547,0.05657337384673622,0.05436631591829766
201,201,201,201,2019-11-20,175.50494384765625,167.09481811523438,164.5765838623047,0.05033145747597012,0.06640288508172532
202,202,202,202,2019-11-21,173.4437713623047,168.7671356201172,161.91256713867188,0.027710583135772904,0.07121871036580374
203,203,203,203,2019-11-22,173.69651794433594,172.5784149169922,162.42788696289062,0.006478811547096175,0.06937620868034688
204,204,204,204,2019-11-25,174.66880798339844,174.2604217529297,164.30438232421875,0.0023435397800641855,0.06308064040999084
205,205,205,205,2019-11-26,175.51466369628906,174.6493682861328,165.53916931152344,0.004954472029573109,0.060260628504139824
206,206,206,206,2019-11-27,176.03970336914062,176.6814422607422,167.22117614746094,-0.003632180513075567,0.052735708627615674
207,207,207,207,2019-11-29,176.07858276367188,175.50494384765625,167.09481811523438,0.003268505738012406,0.053764471871545316
208,208,208,208,2019-12-02,173.1326141357422,173.4437713623047,168.7671356201172,-0.0017939948152564389,0.025866875678043133
209,209,209,209,2019-12-03,172.50064086914062,173.69651794433594,172.5784149169922,-0.00688486498951324,-0.00045065918521136616
210,210,210,210,2019-12-04,171.09083557128906,174.66880798339844,174.2604217529297,-0.020484323752008704,-0.018188789799525096
211,211,211,211,2019-12-05,172.01451110839844,175.51466369628906,174.6493682861328,-0.019942223140667625,-0.01508655429785244
212,212,212,212,2019-12-06,171.76171875,176.03970336914062,176.6814422607422,-0.02430124873688322,-0.027845162727853312
213,213,213,213,2019-12-09,170.32273864746094,176.07858276367188,175.50494384765625,-0.03268906431360985,-0.02952740296987666
214,214,214,214,2019-12-10,169.15602111816406,173.1326141357422,173.4437713623047,-0.022968480187449458,-0.02472126966833532
215,215,215,215,2019-12-11,170.13800048828125,172.50064086914062,173.69651794433594,-0.013696415091302039,-0.02048698211207134
216,216,216,216,2019-12-12,170.4056854248047,171.09083557128906,174.66880798339844,-0.004004598751280786,-0.024406891005971376
217,217,217,217,2019-12-13,174.16282653808594,172.01451110839844,175.51466369628906,0.01248915231537473,-0.007702132287603858
218,218,218,218,2019-12-16,174.5230255126953,171.76171875,176.03970336914062,0.01607638059743932,-0.008615544263131159
219,219,219,219,2019-12-17,175.66180419921875,170.32273864746094,176.07858276367188,0.031346757304136386,-0.002367003175011484
220,220,220,220,2019-12-18,176.44049072265625,169.15602111816406,173.1326141357422,0.04306361403123571,0.019106028078109905
221,221,221,221,2019-12-19,178.50399780273438,170.13800048828125,172.50064086914062,0.04917183280891657,0.03480193988466351
222,222,222,222,2019-12-20,178.56243896484375,170.4056854248047,171.09083557128906,0.047866674868887626,0.04367038929119893
223,223,223,223,2019-12-23,177.40414428710938,174.16282653808594,172.01451110839844,0.018610847179346912,0.031332433199862786
224,224,224,224,2019-12-24,177.96868896484375,174.5230255126953,171.76171875,0.019743317204283573,0.03613709888335492
225,225,225,225,2019-12-26,178.6013641357422,175.66180419921875,170.32273864746094,0.016734200983098635,0.048605521224130754
226,226,226,226,2019-12-27,178.01734924316406,176.44049072265625,169.15602111816406,0.008937055854069564,0.0523855318091806
227,227,227,227,2019-12-30,176.5183563232422,178.50399780273438,170.13800048828125,-0.011123792766179585,0.03750106276463727
228,228,228,228,2019-12-31,177.69610595703125,178.56243896484375,170.4056854248047,-0.004851709087503431,0.042782730599934204
229,229,229,229,2020-01-02,180.7232360839844,177.40414428710938,174.16282653808594,0.01870921229158795,0.037668253761739656
230,230,230,230,2020-01-03,179.4871063232422,177.96868896484375,174.5230255126953,0.008531935405212687,0.028443701316567926
231,231,231,231,2020-01-06,182.9619903564453,178.6013641357422,175.66180419921875,0.02441541385646384,0.04155818728212202
232,232,232,232,2020-01-07,182.3779754638672,178.01734924316406,176.44049072265625,0.024495512596059976,0.033651486214374415
233,233,233,233,2020-01-08,183.8282928466797,176.5183563232422,178.50399780273438,0.0414117640550169,0.02982731540740735
234,234,234,234,2020-01-09,186.2714233398437,177.69610595703125,178.56243896484375,0.04825833034791449,0.04317248588051448
235,235,235,235,2020-01-10,185.36622619628903,180.7232360839844,177.40414428710938,0.025691162978882076,0.04488103669265975
236,236,236,236,2020-01-13,188.15000915527344,179.4871063232422,177.96868896484375,0.048264764023940865,0.05720849127815364
237,237,237,237,2020-01-14,186.2129821777344,182.9619903564453,178.6013641357422,0.01776867323620346,0.0426179166034093
238,238,238,238,2020-01-15,189.20123291015625,182.3779754638672,178.01734924316406,0.037412727216290964,0.06282468374313055
239,239,239,239,2020-01-16,190.72938537597656,183.8282928466797,176.5183563232422,0.03754097055697869,0.08050737242709749
240,240,240,240,2020-01-17,193.3282470703125,186.2714233398437,177.69610595703125,0.03788462880639476,0.08797120808635661
241,241,241,241,2020-01-21,193.4937286376953,185.36622619628903,180.7232360839844,0.04384564873646313,0.07066325742294866
242,242,242,242,2020-01-22,194.7298583984375,188.15000915527344,179.4871063232422,0.03497129377088659,0.08492393903629103
243,243,243,243,2020-01-23,194.45733642578125,186.2129821777344,182.9619903564453,0.04427378881767696,0.0628291485403103
244,244,244,244,2020-01-24,193.4742584228516,189.20123291015625,182.3779754638672,0.022584554270449253,0.06084223125496213
