,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EW,EW_6m,EW_12m,EW_6m_ret,EW_12m_ret
91,91,91,91,2019-06-17,61.58333206176758,61.27000045776367,56.67333221435547,0.0051139481257209685,0.08663686526920666
92,92,92,92,2019-06-18,63.10333251953125,61.74333190917969,56.900001525878906,0.022026679939333826,0.10902163141122201
93,93,93,93,2019-06-19,63.663333892822266,61.86666870117188,56.27333450317383,0.029040923478983904,0.13132328934997872
94,94,94,94,2019-06-20,64.29000091552734,61.59999847412109,58.01333236694336,0.043668871883760785,0.10819355297301447
95,95,95,95,2019-06-21,64.41000366210938,61.54666519165039,59.09999847412109,0.0465230481869785,0.08984780583900442
96,96,96,96,2019-06-24,63.91999816894531,61.310001373291016,59.93000030517578,0.04257048992322021,0.06657763796849081
97,97,97,97,2019-06-25,63.98666763305664,61.58333206176758,61.27000045776367,0.03902574756556754,0.04433927133990623
98,98,98,98,2019-06-26,62.34999847412109,63.10333251953125,61.74333190917969,-0.011938102400170347,0.009825620778511901
99,99,99,99,2019-06-27,61.810001373291016,63.663333892822266,61.86666870117188,-0.029111458766067022,-0.0009159589334699625
100,100,100,100,2019-06-28,61.58000183105469,64.29000091552734,61.59999847412109,-0.04215273053166402,-0.0003246208370411008
101,101,101,101,2019-07-01,61.75666809082031,64.41000366210938,61.54666519165039,-0.0411944639098033,0.0034120922476625903
102,102,102,102,2019-07-02,61.54666519165039,63.91999816894531,61.310001373291016,-0.03712974100878452,0.00386011764896943
103,103,103,103,2019-07-03,62.46666717529297,63.98666763305664,61.58333206176758,-0.02375495574297437,0.014343736916336614
104,104,104,104,2019-07-05,62.76666641235352,62.34999847412109,63.10333251953125,0.006682725716591342,-0.00533515574749599
105,105,105,105,2019-07-08,62.25333404541016,61.810001373291016,63.663333892822266,0.007172507074408863,-0.02214775383560419
106,106,106,106,2019-07-09,63.33000183105469,61.58000183105469,64.29000091552734,0.028418316790589593,-0.01493232339091155
107,107,107,107,2019-07-10,63.72666549682617,61.75666809082031,64.41000366210938,0.031899347340254014,-0.01060919308230368
108,108,108,108,2019-07-11,65.01000213623047,61.54666519165039,63.91999816894531,0.056271723801697204,0.017052628262037794
109,109,109,109,2019-07-12,63.81666564941406,62.46666717529297,63.98666763305664,0.021611501544219536,-0.00265683446147702
110,110,110,110,2019-07-15,63.630001068115234,62.76666641235352,62.34999847412109,0.013754667964838596,0.02052931235476163
111,111,111,111,2019-07-16,62.5099983215332,62.25333404541016,61.810001373291016,0.004122900083324277,0.011324978687747844
112,112,112,112,2019-07-17,63.25333404541016,63.33000183105469,61.58000183105469,-0.0012106076650534314,0.027173305693401595
113,113,113,113,2019-07-18,64.36000061035156,63.72666549682617,61.75666809082031,0.009938306179803735,0.04215467900086112
114,114,114,114,2019-07-19,64.77666473388672,65.01000213623047,61.54666519165039,-0.003589253879038301,0.05248049641972341
115,115,115,115,2019-07-22,64.66999816894531,63.81666564941406,62.46666717529297,0.013371624964224171,0.035272107402006814
116,116,116,116,2019-07-23,65.15333557128906,63.630001068115234,62.76666641235352,0.023940507270196587,0.03802446896344658
117,117,117,117,2019-07-24,71.62666320800781,62.5099983215332,62.25333404541016,0.1458433071711367,0.15056750463774926
118,118,118,118,2019-07-25,70.82333374023438,63.25333404541016,63.33000183105469,0.11967748118051191,0.1183219910394071
119,119,119,119,2019-07-26,70.94999694824219,64.36000061035156,63.72666549682617,0.10239273268171312,0.11334864918949461
120,120,120,120,2019-07-29,72.08999633789062,64.77666473388672,65.01000213623047,0.11290071253356881,0.1089062293341232
121,121,121,121,2019-07-30,72.29000091552734,64.66999816894531,63.81666564941406,0.1178290236946562,0.13277621417362595
122,122,122,122,2019-07-31,70.94999694824219,65.15333557128906,63.630001068115234,0.08896952590570861,0.11504000875767662
123,123,123,123,2019-08-01,71.69000244140625,71.62666320800781,62.5099983215332,0.0008842968604372281,0.14685657281022113
124,124,124,124,2019-08-02,71.44667053222656,70.82333374023438,63.25333404541016,0.008801291312810378,0.1295320888687752
125,125,125,125,2019-08-05,69.80999755859375,70.94999694824219,64.36000061035156,-0.016067645365510974,0.08467987719946701
126,126,126,126,2019-08-06,70.91000366210938,72.08999633789062,64.77666473388672,-0.016368327586681275,0.09468438909936827
127,127,127,127,2019-08-07,71.02666473388672,72.29000091552734,64.66999816894531,-0.017475946405324683,0.09829390358625201
128,128,128,128,2019-08-08,72.36666870117188,70.94999694824219,65.15333557128906,0.019967185537205,0.11071318247383011
129,129,129,129,2019-08-09,72.5433349609375,71.69000244140625,71.62666320800781,0.011903089558808366,0.01279791228397209
130,130,130,130,2019-08-12,71.96333312988281,71.44667053222656,70.82333374023438,0.007231444010021404,0.01609638136817626
131,131,131,131,2019-08-13,73.07333374023438,69.80999755859375,70.94999694824219,0.04674597186315044,0.02992722879947629
132,132,132,132,2019-08-14,71.16999816894531,70.91000366210938,72.08999633789062,0.003666542002660478,-0.012761800744630625
133,133,133,133,2019-08-15,71.73666381835938,71.02666473388672,72.29000091552734,0.009996232923688453,-0.007654407112465789
134,134,134,134,2019-08-16,73.11333465576172,72.36666870117188,70.94999694824219,0.010317815756769155,0.03049101903552831
135,135,135,135,2019-08-19,74.16666412353516,72.5433349609375,71.69000244140625,0.02237737158722819,0.03454682100412998
136,136,136,136,2019-08-20,74.00333404541016,71.96333312988281,71.44667053222656,0.028347782499810847,0.03578422191178787
137,137,137,137,2019-08-21,73.93000030517578,73.07333374023438,69.80999755859375,0.011723381445641223,0.059017374167990466
138,138,138,138,2019-08-22,72.22333526611328,71.16999816894531,70.91000366210938,0.014800296814221126,0.018521104726803017
139,139,139,139,2019-08-23,70.68000030517578,71.73666381835938,71.02666473388672,-0.014729755426863944,-0.004880764569331397
140,140,140,140,2019-08-26,71.88666534423828,73.11333465576172,72.36666870117188,-0.01677764141519389,-0.006632934271379787
141,141,141,141,2019-08-27,71.62999725341797,74.16666412353516,72.5433349609375,-0.03420225110693942,-0.01259023600185094
142,142,142,142,2019-08-28,72.30000305175781,74.00333404541016,71.96333312988281,-0.023016949379701446,0.00467835364528435
143,143,143,143,2019-08-29,73.3566665649414,73.93000030517578,73.07333374023438,-0.007755089109532154,0.0038773764683330825
144,144,144,144,2019-08-30,73.94667053222656,72.22333526611328,71.16999816894531,0.023861197489198016,0.03901464710860192
145,145,145,145,2019-09-03,72.87000274658203,70.68000030517578,71.73666381835938,0.030984754272077808,0.015798600992824596
146,146,146,146,2019-09-04,73.28666687011719,71.88666534423828,73.11333465576172,0.019475121278401453,0.002370733261881197
147,147,147,147,2019-09-05,74.99333190917969,71.62999725341797,74.16666412353516,0.04695427592803969,0.011146082885264974
148,148,148,148,2019-09-06,75.43000030517578,72.30000305175781,74.00333404541016,0.04329179974138153,0.019278405198476456
149,149,149,149,2019-09-09,72.40333557128906,73.3566665649414,73.93000030517578,-0.012995833075489793,-0.020650138341468893
150,150,150,150,2019-09-10,72.75666809082031,73.94667053222656,72.22333526611328,-0.01609271158310821,0.007384494536868402
151,151,151,151,2019-09-11,72.61666870117188,72.87000274658203,70.68000030517578,-0.003476520321965215,0.027400514822214506
152,152,152,152,2019-09-12,73.48332977294922,73.28666687011719,71.88666534423828,0.0026834745149559858,0.022210856784983912
153,153,153,153,2019-09-13,73.16666412353516,74.99333190917969,71.62999725341797,-0.024357736069877678,0.021452839997754714
154,154,154,154,2019-09-16,71.69667053222656,75.43000030517578,72.30000305175781,-0.049493964706945004,-0.008344847774063524
155,155,155,155,2019-09-17,73.13999938964844,72.40333557128906,73.3566665649414,0.010174445866987014,-0.0029536126086258108
156,156,156,156,2019-09-18,72.61333465576172,72.75666809082031,73.94667053222656,-0.0019700384695966466,-0.018031046791806116
157,157,157,157,2019-09-19,71.70333099365234,72.61666870117188,72.87000274658203,-0.012577521440401584,-0.01601031575347933
158,158,158,158,2019-09-20,73.22000122070312,73.48332977294922,73.28666687011719,-0.0035835141529342307,-0.0009096559068815235
159,159,159,159,2019-09-23,73.23332977294922,73.16666412353516,74.99333190917969,0.0009111478596524059,-0.023468781709311326
160,160,160,160,2019-09-24,73.02999877929688,71.69667053222656,75.43000030517578,0.018596794483936252,-0.03181759931285888
161,161,161,161,2019-09-25,73.83333587646484,73.13999938964844,72.40333557128906,0.009479580155896672,0.019750475498021558
162,162,162,162,2019-09-26,73.86666870117188,72.61333465576172,72.75666809082031,0.017260384078927604,0.015256341988695521
163,163,163,163,2019-09-27,72.43000030517578,71.70333099365234,72.61666870117188,0.010134387084301144,-0.0025705998269386354
164,164,164,164,2019-09-30,73.30332946777344,73.22000122070312,73.48332977294922,0.0011380530685753953,-0.002449539313636895
165,165,165,165,2019-10-01,71.70333099365234,73.23332977294922,73.16666412353516,-0.020892109972883155,-0.019999997914516232
166,166,166,166,2019-10-02,71.79000091552734,73.02999877929688,71.69667053222656,-0.01697929459805847,0.0013017394337555555
167,167,167,167,2019-10-03,74.33333587646484,73.83333587646484,73.13999938964844,0.0067720087960887465,0.016315784752184426
168,168,168,168,2019-10-04,76.46666717529297,73.86666870117188,72.61333465576172,0.035198534330002085,0.053066458630480984
169,169,169,169,2019-10-07,75.05999755859375,72.43000030517578,71.70333099365234,0.036310882815639545,0.04681325844176687
170,170,170,170,2019-10-08,72.67666625976562,73.30332946777344,73.22000122070312,-0.00854890511192008,-0.007420581151040384
171,171,171,171,2019-10-09,74.9366683959961,71.70333099365234,73.23332977294922,0.045093266345324734,0.02325906289291857
172,172,172,172,2019-10-10,75.36333465576172,71.79000091552734,73.02999877929688,0.04977481118072391,0.03195037540006518
173,173,173,173,2019-10-11,75.70333099365234,74.33333587646484,73.83333587646484,0.018430426954930468,0.025327246764473843
174,174,174,174,2019-10-14,75.53666687011719,76.46666717529297,73.86666870117188,-0.012162166072229086,0.022608277837752544
175,175,175,175,2019-10-15,76.20999908447266,75.05999755859375,72.43000030517578,0.015321097299279662,0.05218830268356034
176,176,176,176,2019-10-16,75.44667053222656,72.67666625976562,73.30332946777344,0.03811408000692018,0.029239341241592776
177,177,177,177,2019-10-17,75.93333435058594,74.9366683959961,71.70333099365234,0.013300110292107536,0.058993122053256686
178,178,178,178,2019-10-18,75.81999969482422,75.36333465576172,71.79000091552734,0.006059512110874854,0.05613593436276498
179,179,179,179,2019-10-21,75.73666381835938,75.70333099365234,74.33333587646484,0.0004403085606605739,0.0188788505903561
180,180,180,180,2019-10-22,74.02999877929688,75.53666687011719,76.46666717529297,-0.019946181811423824,-0.03186575910795553
181,181,181,181,2019-10-23,75.05999755859375,76.20999908447266,75.05999755859375,-0.015089903420733797,0.0
182,182,182,182,2019-10-24,76.28666687011719,75.44667053222656,72.67666625976562,0.011133643565249596,0.049672072153784
183,183,183,183,2019-10-25,76.06999969482422,75.93333435058594,74.9366683959961,0.0017998069676130601,0.015123854890894517
184,184,184,184,2019-10-28,79.02999877929688,75.81999969482422,75.36333465576172,0.04233710231328036,0.04865315660836189
185,185,185,185,2019-10-29,79.55000305175781,75.73666381835938,75.70333099365234,0.05034997636737781,0.050812454453662115
186,186,186,186,2019-10-30,79.71333312988281,74.02999877929688,75.53666687011719,0.07677069356072086,0.055293229537745736
187,187,187,187,2019-10-31,79.45999908447266,75.05999755859375,76.20999908447266,0.05861979308544685,0.042645322648510176
188,188,188,188,2019-11-01,78.913330078125,76.28666687011719,75.44667053222656,0.034431484763646436,0.045948476207676725
189,189,189,189,2019-11-04,78.43333435058594,76.06999969482422,75.93333435058594,0.031067893588049067,0.032923616767011055
190,190,190,190,2019-11-05,77.47000122070312,79.02999877929688,75.81999969482422,-0.01973930890408182,0.021762088268532986
191,191,191,191,2019-11-06,78.40666961669922,79.55000305175781,75.73666381835938,-0.014372512774320167,0.03525380791453081
192,192,192,192,2019-11-07,78.38333129882812,79.71333312988281,74.02999877929688,-0.016684810167047148,0.05880497894522052
193,193,193,193,2019-11-08,78.05332946777344,79.45999908447266,75.05999755859375,-0.017702864748385005,0.03987919006849183
194,194,194,194,2019-11-11,78.23332977294922,78.913330078125,76.28666687011719,-0.008617052461258101,0.02551773439186089
195,195,195,195,2019-11-12,79.78333282470703,78.43333435058594,76.06999969482422,0.017212050020553704,0.04881468574707348
196,196,196,196,2019-11-13,80.79000091552734,77.47000122070312,79.02999877929688,0.042855294210799366,0.022270051416115377
197,197,197,197,2019-11-14,80.1866683959961,78.40666961669922,79.55000305175781,0.022702134754589487,0.008003335258504496
198,198,198,198,2019-11-15,81.87999725341797,78.38333129882812,79.71333312988281,0.04460981559024546,0.027180699118488194
199,199,199,199,2019-11-18,80.7933349609375,78.05332946777344,79.45999908447266,0.035104274370452826,0.01677996340079746
200,200,200,200,2019-11-19,81.1866683959961,78.23332977294922,78.913330078125,0.03775038888946858,0.02880803934671694
201,201,201,201,2019-11-20,81.41000366210938,79.78333282470703,78.43333435058594,0.020388604734980387,0.037951584440081954
202,202,202,202,2019-11-21,80.94999694824219,80.79000091552734,77.47000122070312,0.001980393995565599,0.044920558573698255
203,203,203,203,2019-11-22,80.26667022705078,80.1866683959961,78.40666961669922,0.0009976949118224443,0.023722479470744018
204,204,204,204,2019-11-25,81.58333587646484,81.87999725341797,78.38333129882812,-0.003623123924088034,0.04082506477604331
205,205,205,205,2019-11-26,81.77333068847656,80.7933349609375,78.05332946777344,0.012129660547034904,0.04765973784935129
206,206,206,206,2019-11-27,82.086669921875,81.1866683959961,78.23332977294922,0.011085582690609552,0.04925445663771488
207,207,207,207,2019-11-29,81.64666748046875,81.41000366210938,79.78333282470703,0.002907060652418636,0.02335493629798191
208,208,208,208,2019-12-02,80.94999694824219,80.94999694824219,80.79000091552734,0.0,0.001980393995565599
209,209,209,209,2019-12-03,81.5199966430664,80.26667022705078,80.1866683959961,0.015614531068379067,0.01662780451839918
210,210,210,210,2019-12-04,82.0633316040039,81.58333587646484,81.87999725341797,0.00588350209491173,0.0022390615136260728
211,211,211,211,2019-12-05,80.98666381835938,81.77333068847656,80.7933349609375,-0.00962009084739468,0.0023928812632296736
212,212,212,212,2019-12-06,79.66000366210938,82.086669921875,81.1866683959961,-0.02956224514985417,-0.018804377172373377
213,213,213,213,2019-12-09,78.09666442871094,81.64666748046875,81.41000366210938,-0.043480072871400766,-0.04069941142799094
214,214,214,214,2019-12-10,76.38666534423828,80.94999694824219,80.94999694824219,-0.056372227004796716,-0.056372227004796716
215,215,215,215,2019-12-11,76.77333068847656,81.5199966430664,80.26667022705078,-0.058227013616953704,-0.04352167006171537
216,216,216,216,2019-12-12,76.9000015258789,82.0633316040039,81.58333587646484,-0.06291884544781357,-0.05740552651190356
217,217,217,217,2019-12-13,77.54666900634766,80.98666381835938,81.77333068847656,-0.04247606519175917,-0.05168753243316926
218,218,218,218,2019-12-16,78.31999969482422,79.66000366210938,82.086669921875,-0.016821540367597754,-0.04588650301730679
219,219,219,219,2019-12-17,79.3066635131836,78.09666442871094,81.64666748046875,0.015493607740151072,-0.028660128324832446
220,220,220,220,2019-12-18,78.5433349609375,76.38666534423828,80.94999694824219,0.028233587720842834,-0.02973022950011306
221,221,221,221,2019-12-19,77.73999786376953,76.77333068847656,81.5199966430664,0.012591184550992285,-0.04636897614026558
222,222,222,222,2019-12-20,78.79666900634766,76.9000015258789,82.0633316040039,0.0246640759796406,-0.03980660465284924
223,223,223,223,2019-12-23,79.1066665649414,77.54666900634766,80.98666381835938,0.02011688675455625,-0.02321366463044472
224,224,224,224,2019-12-24,78.59666442871094,78.31999969482422,79.66000366210938,0.0035324915087429076,-0.01334847080736723
225,225,225,225,2019-12-26,78.59333038330078,79.3066635131836,78.09666442871094,-0.00899461783263944,0.006359630827040164
226,226,226,226,2019-12-27,78.20333099365234,78.5433349609375,76.38666534423828,-0.004328871029658399,0.02378249713123637
227,227,227,227,2019-12-30,77.47333526611328,77.73999786376953,76.77333068847656,-0.0034301852969373936,0.009117809157936918
228,228,228,228,2019-12-31,77.76333618164062,78.79666900634766,76.9000015258789,-0.013113915064401849,0.011226718317699724
229,229,229,229,2020-01-02,77.5,79.1066665649414,77.54666900634766,-0.020310128522764148,-0.0006018183236707886
230,230,230,230,2020-01-03,77.20999908447266,78.59666442871094,78.31999969482422,-0.017642801438425115,-0.014172632975953836
231,231,231,231,2020-01-06,78.26667022705078,78.59333038330078,79.3066635131836,-0.004156334318152322,-0.013113567512015312
232,232,232,232,2020-01-07,77.66999816894531,78.20333099365234,78.5433349609375,-0.00681982235194456,-0.011119171250196236
233,233,233,233,2020-01-08,77.15333557128906,77.47333526611328,77.73999786376953,-0.004130449447220186,-0.007546466537194041
234,234,234,234,2020-01-09,77.97333526611328,77.76333618164062,78.79666900634766,0.002700489649545501,-0.010448839406752675
235,235,235,235,2020-01-10,77.61333465576172,77.5,79.1066665649414,0.001462382654989991,-0.01887744704744654
236,236,236,236,2020-01-13,77.80000305175781,77.20999908447266,78.59666442871094,0.007641548689045541,-0.010136071075582564
237,237,237,237,2020-01-14,78.67666625976562,78.26667022705078,78.59333038330078,0.005238449924156008,0.0010603428568101148
238,238,238,238,2020-01-15,78.93000030517578,77.66999816894531,78.20333099365234,0.016222507608275594,0.009292050636339422
239,239,239,239,2020-01-16,79.52666473388672,77.15333557128906,77.47333526611328,0.030761199694402386,0.026503692666908663
240,240,240,240,2020-01-17,79.54666900634766,77.97333526611328,77.76333618164062,0.020177843295593023,0.022932823002108638
241,241,241,241,2020-01-21,80.7066650390625,77.61333465576172,77.5,0.039855656209343726,0.04137632308467731
242,242,242,242,2020-01-22,80.99666595458984,77.80000305175781,77.20999908447266,0.04108821050695077,0.04904373675713081
243,243,243,243,2020-01-23,77.08999633789062,78.67666625976562,78.26667022705078,-0.020166969411697155,-0.015034163146926294
