,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,UAL,UAL_6m,UAL_12m,UAL_6m_ret,UAL_12m_ret
244,244,244,244,2020-01-24,81.9000015258789,88.29000091552734,86.7699966430664,-0.07237511975747013,-0.056125334857629605
245,245,245,245,2020-01-27,77.62999725341797,89.54000091552734,87.30000305175781,-0.1330132180068364,-0.11076753104586678
246,246,246,246,2020-01-28,77.05000305175781,89.69999694824219,87.94999694824219,-0.1410255777799363,-0.12393398834225
247,247,247,247,2020-01-29,75.20999908447266,85.79000091552734,87.30999755859375,-0.12332441681020878,-0.13858663168557284
248,248,248,248,2020-01-30,77.75,83.33999633789062,86.88999938964844,-0.06707459303485863,-0.10519046442457824
249,249,249,249,2020-01-31,74.80000305175781,84.87999725341797,87.8499984741211,-0.11875582619972636,-0.1485486129656286
250,250,250,250,2020-02-03,74.91000366210938,81.9000015258789,88.29000091552734,-0.08534795767446746,-0.15154600877419244
251,251,251,251,2020-02-04,78.88999938964844,77.62999725341797,89.54000091552734,0.016230866685686962,-0.1189412711300527
252,252,252,252,2020-02-05,81.8499984741211,77.05000305175781,89.69999694824219,0.062297147725470126,-0.0875139213064926
253,253,253,253,2020-02-06,80.5,75.20999908447266,85.79000091552734,0.07033640446645717,-0.06166220840510439
254,254,254,254,2020-02-07,79.4800033569336,77.75,83.33999633789062,0.02225084703451574,-0.04631621250986406
255,255,255,255,2020-02-10,79.47000122070312,74.80000305175781,84.87999725341797,0.06243312805367007,-0.06373699585030312
256,256,256,256,2020-02-11,80.52999877929688,74.91000366210938,81.9000015258789,0.07502329251694029,-0.016727749951862103
257,257,257,257,2020-02-12,82.19999694824219,78.88999938964844,77.62999725341797,0.04195712491066472,0.05886899209729135
258,258,258,258,2020-02-13,80.98999786376953,81.8499984741211,77.05000305175781,-0.01050703269864417,0.05113555685864224
259,259,259,259,2020-02-14,79.55000305175781,80.5,75.20999908447266,-0.011801204325989856,0.05770514585980324
260,260,260,260,2020-02-18,80.23999786376953,79.4800033569336,77.75,0.009562084483349942,0.03202569599703575
261,261,261,261,2020-02-19,79.41999816894531,79.47000122070312,74.80000305175781,-0.0006292066313041689,0.061764638084181644
262,262,262,262,2020-02-20,79.91000366210938,80.52999877929688,74.91000366210938,-0.007698933646909434,0.06674675951897036
263,263,263,263,2020-02-21,78.01000213623047,82.19999694824219,78.88999938964844,-0.05097317478795016,-0.011154737738956477
264,264,264,264,2020-02-24,75.47000122070312,80.98999786376953,81.8499984741211,-0.0681565228875719,-0.07794743277161043
265,265,265,265,2020-02-25,70.56999969482422,79.55000305175781,80.5,-0.11288501586971544,-0.12335404105808423
266,266,266,266,2020-02-26,66.52999877929688,80.23999786376953,79.4800033569336,-0.17086240590072455,-0.1629341221776257
267,267,267,267,2020-02-27,64.94000244140625,79.41999816894531,79.47000122070312,-0.18232178369907104,-0.1828362722550405
268,268,268,268,2020-02-28,61.59000015258789,79.91000366210938,80.52999877929688,-0.2292579485665599,-0.23519184047942876
269,269,269,269,2020-03-02,61.2599983215332,78.01000213623047,82.19999694824219,-0.21471610506363514,-0.25474451829838873
270,270,270,270,2020-03-03,58.290000915527344,75.47000122070312,80.98999786376953,-0.22764012226440666,-0.2802814859487349
271,271,271,271,2020-03-04,59.470001220703125,70.56999969482422,79.55000305175781,-0.15729061247162224,-0.25241987505632135
272,272,272,272,2020-03-05,51.59000015258789,66.52999877929688,80.23999786376953,-0.22456033219345384,-0.3570538194657389
273,273,273,273,2020-03-06,52.09999847412109,64.94000244140625,79.41999816894531,-0.1977210268643026,-0.3439939602706621
274,274,274,274,2020-03-09,46.77999877929688,61.59000015258789,79.91000366210938,-0.2404611355187457,-0.41459145744629244
275,275,275,275,2020-03-10,52.560001373291016,61.2599983215332,78.01000213623047,-0.14201758384939578,-0.3262402264583405
276,276,276,276,2020-03-11,49.34000015258789,58.290000915527344,75.47000122070312,-0.15354264234631954,-0.34623029873420996
277,277,277,277,2020-03-12,37.08000183105469,59.470001220703125,70.56999969482422,-0.3764923310923671,-0.4745642342156021
278,278,278,278,2020-03-13,41.63999938964844,51.59000015258789,66.52999877929688,-0.19286684887595096,-0.3741169374167166
279,279,279,279,2020-03-16,35.470001220703125,52.09999847412109,64.94000244140625,-0.31919381459633533,-0.4538035126699167
280,280,280,280,2020-03-17,30.670000076293945,46.77999877929688,61.59000015258789,-0.3443779205512214,-0.5020295502466361
281,281,281,281,2020-03-18,21.3799991607666,52.560001373291016,61.2599983215332,-0.5932268150276134,-0.650995759932115
282,282,282,282,2020-03-19,21.280000686645508,49.34000015258789,58.290000915527344,-0.5687069189129428,-0.6349287982087349
283,283,283,283,2020-03-20,24.5,37.08000183105469,59.470001220703125,-0.33926648354474653,-0.5880275853858419
284,284,284,284,2020-03-23,26.25,41.63999938964844,51.59000015258789,-0.3695965325464039,-0.4911804628346521
285,285,285,285,2020-03-24,33.0,35.470001220703125,52.09999847412109,-0.06963634439520217,-0.36660266858948887
286,286,286,286,2020-03-25,36.59999847412109,30.670000076293945,46.77999877929688,0.1933484963506953,-0.21761437731548405
287,287,287,287,2020-03-26,35.54999923706055,21.3799991607666,52.560001373291016,0.6627689725215997,-0.323630169174126
288,288,288,288,2020-03-27,32.84000015258789,21.280000686645508,49.34000015258789,0.5432330400814782,-0.3344142673079131
289,289,289,289,2020-03-30,30.15999984741211,24.5,37.08000183105469,0.23102040193518825,-0.1866235610012037
290,290,290,290,2020-03-31,31.549999237060547,26.25,41.63999938964844,0.20190473284040178,-0.2423150888685227
291,291,291,291,2020-04-01,25.64999961853028,33.0,35.470001220703125,-0.2227272842869612,-0.27685371480734844
292,292,292,292,2020-04-02,23.420000076293945,36.59999847412109,30.670000076293945,-0.3601092608554718,-0.23638734861314237
293,293,293,293,2020-04-03,22.88999938964844,35.54999923706055,21.3799991607666,-0.356118146810371,0.07062676745342289
294,294,294,294,2020-04-06,24.020000457763672,32.84000015258789,21.280000686645508,-0.26857489810727597,0.12875938358581362
295,295,295,295,2020-04-07,24.479999542236328,30.15999984741211,24.5,-0.18832892353821273,-0.00081634521484375
296,296,296,296,2020-04-08,27.51000022888184,31.549999237060547,26.25,-0.12805068481374415,0.04800000871930821
297,297,297,297,2020-04-09,31.5,25.64999961853028,33.0,0.22807019370259618,-0.045454545454545414
298,298,298,298,2020-04-13,28.90999984741211,23.420000076293945,36.59999847412109,0.2344150193524217,-0.21010926085547177
299,299,299,299,2020-04-14,30.89999961853028,22.88999938964844,35.54999923706055,0.3499344885305766,-0.1308016798403383
300,300,300,300,2020-04-15,31.86000061035156,24.020000457763672,32.84000015258789,0.3263946712396446,-0.029841642438576677
301,301,301,301,2020-04-16,28.209999084472656,24.479999542236328,30.15999984741211,0.15236926519548377,-0.0646551980373028
302,302,302,302,2020-04-17,29.07999992370605,27.51000022888184,31.549999237060547,0.057070144738709194,-0.07828841119124608
303,303,303,303,2020-04-20,27.790000915527344,31.5,25.64999961853028,-0.11777774871341762,0.08343085102625358
304,304,304,304,2020-04-21,27.8799991607666,28.90999984741211,23.420000076293945,-0.03562783438539896,0.1904354854800847
305,305,305,305,2020-04-22,25.8799991607666,30.89999961853028,22.88999938964844,-0.16245956374553672,0.1306247204388451
306,306,306,306,2020-04-23,25.71999931335449,31.86000061035156,24.020000457763672,-0.1927181788879858,0.0707743057116117
307,307,307,307,2020-04-24,25.559999465942383,28.209999084472656,24.479999542236328,-0.09393830927094515,0.04411764476721847
308,308,308,308,2020-04-27,25.0,29.07999992370605,27.51000022888184,-0.140302611224563,-0.09123955681565843
309,309,309,309,2020-04-28,27.84000015258789,27.790000915527344,31.5,0.0017991808353130523,-0.11619047134641614
310,310,310,310,2020-04-29,31.209999084472656,27.8799991607666,28.90999984741211,0.11944045996931418,0.0795572206572126
311,311,311,311,2020-04-30,29.57999992370605,25.8799991607666,30.89999961853028,0.14296757661988457,-0.042718437253075114
312,312,312,312,2020-05-01,26.6200008392334,25.71999931335449,31.86000061035156,0.034992284210972224,-0.16446954396528302
313,313,313,313,2020-05-04,25.26000022888184,25.559999465942383,28.209999084472656,-0.011737059598153743,-0.10457280933463609
314,314,314,314,2020-05-05,24.1200008392334,25.0,29.07999992370605,-0.03519996643066403,-0.17056393044998797
315,315,315,315,2020-05-06,22.90999984741211,27.84000015258789,27.790000915527344,-0.17708334332453335,-0.17560276744678294
316,316,316,316,2020-05-07,22.75,31.209999084472656,27.8799991607666,-0.27106694433328604,-0.18400284487761598
317,317,317,317,2020-05-08,25.420000076293945,29.57999992370605,25.8799991607666,-0.14063555977490694,-0.017774308322621724
318,318,318,318,2020-05-11,23.96999931335449,26.6200008392334,25.71999931335449,-0.0995492653017972,-0.06804043727525899
319,319,319,319,2020-05-12,22.76000022888184,25.26000022888184,25.559999465942383,-0.0989707037746399,-0.10954613832411941
320,320,320,320,2020-05-13,20.709999084472656,24.1200008392334,25.0,-0.14137651891015113,-0.1716000366210938
321,321,321,321,2020-05-14,20.299999237060547,22.90999984741211,27.84000015258789,-0.1139240780329549,-0.2708333647342476
322,322,322,322,2020-05-15,19.920000076293945,22.75,31.209999084472656,-0.1243956010420244,-0.3617430099123463
323,323,323,323,2020-05-18,24.1299991607666,25.420000076293945,29.57999992370605,-0.05074747882201491,-0.18424613850562255
324,324,324,324,2020-05-19,23.68000030517578,23.96999931335449,26.6200008392334,-0.012098415372800542,-0.1104432923129195
325,325,325,325,2020-05-20,24.90999984741211,22.76000022888184,25.26000022888184,0.09446395416999942,-0.013855913630180683
326,326,326,326,2020-05-21,25.84000015258789,20.709999084472656,24.1200008392334,0.24770648454356814,0.07131008513717618
327,327,327,327,2020-05-22,25.39999961853028,20.299999237060547,22.90999984741211,0.25123155532730035,0.10868615398089743
328,328,328,328,2020-05-26,29.540000915527344,19.920000076293945,22.75,0.4829317671881841,0.29846157870449863
329,329,329,329,2020-05-27,30.690000534057617,24.1299991607666,25.420000076293945,0.2718608206152382,0.20731709055651582
330,330,330,330,2020-05-28,28.88999938964844,23.68000030517578,23.96999931335449,0.22001685039395458,0.2052565797760726
331,331,331,331,2020-05-29,28.040000915527344,24.90999984741211,22.76000022888184,0.12565239210310186,0.2319859680820795
332,332,332,332,2020-06-01,29.459999084472656,25.84000015258789,20.709999084472656,0.14009283709397424,0.42250122582382543
333,333,333,333,2020-06-02,29.90999984741211,25.39999961853028,20.299999237060547,0.17755906679587552,0.4733990626367677
334,334,334,334,2020-06-03,33.650001525878906,29.540000915527344,19.920000076293945,0.13913339481960518,0.6892570982429125
335,335,335,335,2020-06-04,39.09999847412109,30.690000534057617,24.1299991607666,0.2740305569799728,0.6203895496894369
336,336,336,336,2020-06-05,42.40999984741211,28.88999938964844,23.68000030517578,0.4679820264242722,0.7909628083130757
337,337,337,337,2020-06-08,48.68999862670898,28.040000915527344,24.90999984741211,0.7364478258539056,0.9546366489346794
338,338,338,338,2020-06-09,44.63999938964844,29.459999084472656,25.84000015258789,0.5152749754556725,0.7275541457447599
339,339,339,339,2020-06-10,39.720001220703125,29.90999984741211,25.39999961853028,0.3279839994429088,0.5637795991038461
340,340,340,340,2020-06-11,33.31999969482422,33.650001525878906,29.540000915527344,-0.009806889036866662,0.12796204001842004
341,341,341,341,2020-06-12,39.65999984741211,39.09999847412109,30.690000534057617,0.014322286320846533,0.2922775873985475
342,342,342,342,2020-06-15,39.0,42.40999984741211,28.88999938964844,-0.08040556141667121,0.3499481074400461
343,343,343,343,2020-06-16,40.209999084472656,48.68999862670898,28.040000915527344,-0.17416306801012316,0.4340227450636813
344,344,344,344,2020-06-17,39.25,44.63999938964844,29.459999084472656,-0.12074371557671493,0.3323150447987391
345,345,345,345,2020-06-18,39.34000015258789,39.720001220703125,29.90999984741211,-0.00956699537856931,0.3152791826574246
346,346,346,346,2020-06-19,36.84000015258789,33.31999969482422,33.650001525878906,0.10564227160873751,0.09479936053660154
347,347,347,347,2020-06-22,36.540000915527344,39.65999984741211,39.09999847412109,-0.0786686571832741,-0.06547308589508294
348,348,348,348,2020-06-23,36.08000183105469,39.0,42.40999984741211,-0.07487174792167473,-0.14925720441245616
349,349,349,349,2020-06-24,33.06999969482422,40.209999084472656,48.68999862670898,-0.17756775807551795,-0.3208050805595296
350,350,350,350,2020-06-25,34.689998626708984,39.25,44.63999938964844,-0.11617837893735072,-0.22289428537149036
351,351,351,351,2020-06-26,32.88999938964844,39.34000015258789,39.720001220703125,-0.16395528057757658,-0.17195371654456815
352,352,352,352,2020-06-29,35.27000045776367,36.84000015258789,33.31999969482422,-0.04261671249515264,0.05852343279710048
353,353,353,353,2020-06-30,34.61000061035156,36.540000915527344,39.65999984741211,-0.052818835709323886,-0.12733230601336143
354,354,354,354,2020-07-01,34.45000076293945,36.08000183105469,39.0,-0.04517741090335159,-0.11666664710411656
355,355,355,355,2020-07-02,34.13999938964844,33.06999969482422,40.209999084472656,0.03235560038398444,-0.15095746911290497
356,356,356,356,2020-07-06,35.209999084472656,34.689998626708984,39.25,0.014989924426324519,-0.10292995963126994
357,357,357,357,2020-07-07,32.54999923706055,32.88999938964844,39.34000015258789,-0.010337493429534717,-0.17259788737140302
358,358,358,358,2020-07-08,32.529998779296875,35.27000045776367,36.84000015258789,-0.07768646563381787,-0.11699243635828949
359,359,359,359,2020-07-09,30.170000076293945,34.61000061035156,36.540000915527344,-0.12828663553185982,-0.17432952051532447
360,360,360,360,2020-07-10,32.66999816894531,34.45000076293945,36.08000183105469,-0.05166915978443254,-0.09451229182517185
361,361,361,361,2020-07-13,31.76000022888184,34.13999938964844,33.06999969482422,-0.06971292335430546,-0.039612926459972386
362,362,362,362,2020-07-14,31.739999771118164,35.209999084472656,34.689998626708984,-0.09855153091681668,-0.08503888649103375
363,363,363,363,2020-07-15,36.369998931884766,32.54999923706055,32.88999938964844,0.11735790428144988,0.10580722428750167
364,364,364,364,2020-07-16,34.4900016784668,32.529998779296875,35.27000045776367,0.06025216639163622,-0.022115077095928415
365,365,365,365,2020-07-17,33.91999816894531,30.170000076293945,34.61000061035156,0.12429559440398963,-0.01993650474539077
366,366,366,366,2020-07-20,32.33000183105469,32.66999816894531,34.45000076293945,-0.010406989805521683,-0.061538429170817754
367,367,367,367,2020-07-21,33.06999969482422,31.76000022888184,34.13999938964844,0.04124683427272435,-0.03134152647784327
368,368,368,368,2020-07-22,31.670000076293945,31.739999771118164,35.209999084472656,-0.0022054094306552807,-0.10053959387178235
369,369,369,369,2020-07-23,33.22999954223633,36.369998931884766,32.54999923706055,-0.08633487714776011,0.020890946885232298
370,370,370,370,2020-07-24,32.880001068115234,34.4900016784668,32.529998779296875,-0.04668021258336841,0.010759369872497926
371,371,371,371,2020-07-27,32.41999816894531,33.91999816894531,30.170000076293945,-0.044221700500364114,0.07457733135437739
372,372,372,372,2020-07-28,33.459999084472656,32.33000183105469,32.66999816894531,0.034951969978936015,0.024181235378160748
373,373,373,373,2020-07-29,32.56999969482422,33.06999969482422,31.76000022888184,-0.015119443744000205,0.025503761338319553
374,374,374,374,2020-07-30,31.739999771118164,31.670000076293945,31.739999771118164,0.002210284011859409,0.0
375,375,375,375,2020-07-31,31.3799991607666,33.22999954223633,36.369998931884766,-0.05567259726014506,-0.13720098756295374
376,376,376,376,2020-08-03,31.8700008392334,32.880001068115234,34.4900016784668,-0.03071776752042943,-0.07596406818585766
377,377,377,377,2020-08-04,32.290000915527344,32.41999816894531,33.91999816894531,-0.004009785958053902,-0.04805416690471043
378,378,378,378,2020-08-05,33.72999954223633,33.459999084472656,32.33000183105469,0.00806935042293433,0.04330336009560232
379,379,379,379,2020-08-06,34.400001525878906,32.56999969482422,33.06999969482422,0.05618673159967824,0.04021777572809726
380,380,380,380,2020-08-07,34.33000183105469,31.739999771118164,31.670000076293945,0.08160056958454343,0.08399121403071419
381,381,381,381,2020-08-10,37.540000915527344,31.3799991607666,33.22999954223633,0.19630343911743608,0.12970211955052457
382,382,382,382,2020-08-11,36.83000183105469,31.8700008392334,32.880001068115234,0.15563228306273857,0.1201338392525142
383,383,383,383,2020-08-12,36.400001525878906,32.290000915527344,32.41999816894531,0.12728400414430396,0.12276383657374734
384,384,384,384,2020-08-13,35.810001373291016,33.72999954223633,33.459999084472656,0.061666227669233464,0.07023318449249127
385,385,385,385,2020-08-14,36.18000030517578,34.400001525878906,32.56999969482422,0.05174414826574325,0.11083821443588282
386,386,386,386,2020-08-17,34.400001525878906,34.33000183105469,31.739999771118164,0.0020390239175838154,0.08380597901519882
387,387,387,387,2020-08-18,33.97999954223633,37.540000915527344,31.3799991607666,-0.09483221327835722,0.08285533623341923
388,388,388,388,2020-08-19,34.439998626708984,36.83000183105469,31.8700008392334,-0.06489283425260317,0.08064002886099098
389,389,389,389,2020-08-20,34.04999923706055,36.400001525878906,32.290000915527344,-0.06456049973370481,0.054505985494935905
390,390,390,390,2020-08-21,33.040000915527344,35.810001373291016,33.72999954223633,-0.07735270459469135,-0.020456526417825027
391,391,391,391,2020-08-24,36.31999969482422,36.18000030517578,34.400001525878906,0.003869524280474046,0.05581389778430412
392,392,392,392,2020-08-25,35.220001220703125,34.400001525878906,34.33000183105469,0.0238371993735913,0.025924827910826176
393,393,393,393,2020-08-26,34.25,33.97999954223633,37.540000915527344,0.007945864078899412,-0.08763987307646892
394,394,394,394,2020-08-27,36.220001220703125,34.439998626708984,36.83000183105469,0.051684165649580116,-0.016562600598005295
395,395,395,395,2020-08-28,37.34000015258789,34.04999923706055,36.400001525878906,0.09662264285593447,0.025824137013859216
396,396,396,396,2020-08-31,36.0,33.040000915527344,35.810001373291016,0.08958834753184242,0.005305741955393906
397,397,397,397,2020-09-01,36.0099983215332,36.31999969482422,36.18000030517578,-0.00853528017334182,-0.004698783366739123
398,398,398,398,2020-09-02,36.88999938964844,35.220001220703125,34.400001525878906,0.047416187139813326,0.07238365561979188
399,399,399,399,2020-09-03,37.400001525878906,34.25,33.97999954223633,0.09197084747091688,0.10064749940304152
400,400,400,400,2020-09-04,38.209999084472656,36.220001220703125,34.439998626708984,0.05494196015189701,0.10946575517108048
401,401,401,401,2020-09-08,37.27999877929688,37.34000015258789,34.04999923706055,-0.0016068926900325575,0.09486048794740509
402,402,402,402,2020-09-09,36.02999877929688,36.0,33.040000915527344,0.0008332994249133918,0.09049630087523308
403,403,403,403,2020-09-10,36.45000076293945,36.0099983215332,36.31999969482422,0.012218896470848728,0.0035793245927191464
404,404,404,404,2020-09-11,36.06999969482422,36.88999938964844,35.220001220703125,-0.02222823823234643,0.02413397060365363
405,405,405,405,2020-09-14,36.7400016784668,37.400001525878906,34.25,-0.017647054023658848,0.07270077893333715
406,406,406,406,2020-09-15,36.79999923706055,38.209999084472656,36.220001220703125,-0.036901331619897615,0.016013197040587013
407,407,407,407,2020-09-16,38.29999923706055,37.27999877929688,37.34000015258789,0.027360528196425538,0.02570967007363878
408,408,408,408,2020-09-17,38.34999847412109,36.02999877929688,36.0,0.06439077916808844,0.06527773539225246
409,409,409,409,2020-09-18,36.970001220703125,36.45000076293945,36.0099983215332,0.01426613022988965,0.02665934306905715
410,410,410,410,2020-09-21,33.790000915527344,36.06999969482422,36.88999938964844,-0.06321039086740099,-0.08403357347278706
411,411,411,411,2020-09-22,34.06999969482422,36.7400016784668,37.400001525878906,-0.07267288681718975,-0.08903747848113042
412,412,412,412,2020-09-23,33.08000183105469,36.79999923706055,38.209999084472656,-0.10108688812850641,-0.13425797896715053
413,413,413,413,2020-09-24,32.7400016784668,38.29999923706055,37.27999877929688,-0.14516965194123777,-0.12178104210001561
414,414,414,414,2020-09-25,34.20000076293945,38.34999847412109,36.02999877929688,-0.10821376470150545,-0.05079095415925905
415,415,415,415,2020-09-28,35.939998626708984,36.970001220703125,36.45000076293945,-0.027860496618467567,-0.013991827861606354
416,416,416,416,2020-09-29,34.5099983215332,33.790000915527344,36.06999969482422,0.02130800196797278,-0.04324927603242712
417,417,417,417,2020-09-30,34.75,34.06999969482422,36.7400016784668,0.019958917266414966,-0.05416444168627055
418,418,418,418,2020-10-01,35.18000030517578,33.08000183105469,36.79999923706055,0.06348241710644853,-0.04402171101822461
419,419,419,419,2020-10-02,36.0099983215332,32.7400016784668,38.29999923706055,0.09987771763668207,-0.05979114781055794
420,420,420,420,2020-10-05,36.20000076293945,34.20000076293945,38.34999847412109,0.058479530859171236,-0.056062524034583006
421,421,421,421,2020-10-06,34.880001068115234,35.939998626708984,36.970001220703125,-0.029493533642096725,-0.05653232576626199
422,422,422,422,2020-10-07,36.380001068115234,34.5099983215332,33.790000915527344,0.05418727434174353,0.07664989885802931
423,423,423,423,2020-10-08,37.0,34.75,34.06999969482422,0.06474820143884896,0.08599942270093108
424,424,424,424,2020-10-09,37.119998931884766,35.18000030517578,33.08000183105469,0.055144929217739946,0.1221280797220945
425,425,425,425,2020-10-12,36.380001068115234,36.0099983215332,32.7400016784668,0.01027500038401219,0.11117896160776541
426,426,426,426,2020-10-13,35.2599983215332,36.20000076293945,34.20000076293945,-0.025966917723620586,0.03099407996921477
427,427,427,427,2020-10-14,35.61000061035156,34.880001068115234,35.939998626708984,0.020928885317714085,-0.009181915107592142
428,428,428,428,2020-10-15,34.25,36.380001068115234,34.5099983215332,-0.058548680747072424,-0.007533999831317639
429,429,429,429,2020-10-16,34.15999984741211,37.0,34.75,-0.07675676088075378,-0.016978421657205534
430,430,430,430,2020-10-19,35.5,37.119998931884766,35.18000030517578,-0.04364221386044398,0.009096068563056336
431,431,431,431,2020-10-20,36.060001373291016,36.380001068115234,36.0099983215332,-0.008796033134388148,0.0013885880057904476
432,432,432,432,2020-10-21,35.540000915527344,35.2599983215332,36.20000076293945,0.007941083588286713,-0.018232039599507366
433,433,433,433,2020-10-22,37.2400016784668,35.61000061035156,34.880001068115234,0.04577368829478212,0.0676605658853866
434,434,434,434,2020-10-23,38.0099983215332,34.25,36.380001068115234,0.10978097289148048,0.044804761010481586
435,435,435,435,2020-10-26,35.34000015258789,34.15999984741211,37.0,0.03454333461494952,-0.04486486074086782
436,436,436,436,2020-10-27,34.16999816894531,35.5,37.119998931884766,-0.03746484031139963,-0.07947200559872614
437,437,437,437,2020-10-28,32.599998474121094,36.060001373291016,36.380001068115234,-0.09595126920135622,-0.10390331179256274
438,438,438,438,2020-10-29,33.56999969482422,35.540000915527344,35.2599983215332,-0.05543053376350471,-0.04792962867717743
439,439,439,439,2020-10-30,33.86000061035156,37.2400016784668,35.61000061035156,-0.09076264542892443,-0.04914349817481578
440,440,440,440,2020-11-02,33.779998779296875,38.0099983215332,34.25,-0.11128649642270505,-0.01372266337819339
441,441,441,441,2020-11-03,34.02000045776367,35.34000015258789,34.15999984741211,-0.03735143432724508,-0.0040983428066099226
442,442,442,442,2020-11-04,33.34000015258789,34.16999816894531,35.5,-0.024290256389646214,-0.06084506612428475
443,443,443,443,2020-11-05,35.349998474121094,32.599998474121094,36.060001373291016,0.0843558321692266,-0.019689486193303574
444,444,444,444,2020-11-06,34.68000030517578,33.56999969482422,35.540000915527344,0.03306525530063387,-0.024198103213211475
445,445,445,445,2020-11-09,41.31999969482422,33.86000061035156,37.2400016784668,0.22031892941525855,0.10955955511453674
446,446,446,446,2020-11-10,40.04999923706055,33.779998779296875,38.0099983215332,0.1856128088911133,0.05367011327573912
447,447,447,447,2020-11-11,38.5099983215332,34.02000045776367,35.34000015258789,0.13198112296747122,0.08970000439327053
448,448,448,448,2020-11-12,36.84999847412109,33.34000015258789,34.16999816894531,0.10527889338539032,0.07843138568299479
449,449,449,449,2020-11-13,38.9900016784668,35.349998474121094,32.599998474121094,0.10297039212068038,0.1960123774060385
450,450,450,450,2020-11-16,41.0,34.68000030517578,33.56999969482422,0.18223759051931143,0.22132857827583874
451,451,451,451,2020-11-17,40.59999847412109,41.31999969482422,33.86000061035156,-0.017425005470010246,0.19905486539504058
452,452,452,452,2020-11-18,41.04999923706055,40.04999923706055,33.779998779296875,0.024968789489380194,0.21521612553222824
453,453,453,453,2020-11-19,40.93999862670898,38.5099983215332,34.02000045776367,0.0631005040531778,0.20340970240540068
454,454,454,454,2020-11-20,39.900001525878906,36.84999847412109,33.34000015258789,0.08276806453329355,0.19676068816039938
455,455,455,455,2020-11-23,40.93000030517578,38.9900016784668,35.349998474121094,0.04975631041791928,0.15785012933281095
456,456,456,456,2020-11-24,44.959999084472656,41.0,34.68000030517578,0.09658534352372339,0.296424414326278
457,457,457,457,2020-11-25,45.63999938964844,40.59999847412109,41.31999969482422,0.12413795824992224,0.10454984817837132
458,458,458,458,2020-11-27,45.29999923706055,41.04999923706055,40.04999923706055,0.10353227963432055,0.13108614481924574
459,459,459,459,2020-11-30,45.04999923706055,40.93999862670898,38.5099983215332,0.10039083410399119,0.1698260503914497
460,460,460,460,2020-12-01,45.31999969482422,39.900001525878906,36.84999847412109,0.13583954791154418,0.22985078891255362
461,461,461,461,2020-12-02,46.72999954223633,40.93000030517578,38.9900016784668,0.14170533090191828,0.19851237575206726
462,462,462,462,2020-12-03,49.90999984741211,44.959999084472656,41.0,0.11009788397991715,0.2173170694490758
463,463,463,463,2020-12-04,49.2400016784668,45.63999938964844,40.59999847412109,0.07887822824193269,0.2128079686961799
464,464,464,464,2020-12-07,49.20000076293945,45.29999923706055,41.04999923706055,0.08609275036561725,0.1985384087052786
465,465,465,465,2020-12-08,49.040000915527344,45.04999923706055,40.93999862670898,0.08856829624947937,0.1978505754891251
466,466,466,466,2020-12-09,48.02000045776367,45.31999969482422,39.900001525878906,0.05957636321978632,0.20350873737732011
467,467,467,467,2020-12-10,49.63999938964844,46.72999954223633,40.93000030517578,0.06227262734684902,0.2128023215130843
468,468,468,468,2020-12-11,48.36000061035156,49.90999984741211,44.959999084472656,-0.031055885429759567,0.07562281127921833
469,469,469,469,2020-12-14,46.720001220703125,49.2400016784668,45.63999938964844,-0.05117791169502939,0.02366349354727726
470,470,470,470,2020-12-15,47.459999084472656,49.20000076293945,45.29999923706055,-0.0353658872253001,0.047682116639970795
471,471,471,471,2020-12-16,46.0,49.040000915527344,45.04999923706055,-0.061990229583474554,0.02108769764768237
472,472,472,472,2020-12-17,45.880001068115234,48.02000045776367,45.31999969482422,-0.04456475154619566,0.01235660584867504
473,473,473,473,2020-12-18,44.7400016784668,49.63999938964844,46.72999954223633,-0.09871067226893337,-0.04258501783144464
474,474,474,474,2020-12-21,44.060001373291016,48.36000061035156,49.90999984741211,-0.08891644298573731,-0.1172109495493101
475,475,475,475,2020-12-22,42.970001220703125,46.720001220703125,49.2400016784668,-0.0802654088617244,-0.12733550454986298
476,476,476,476,2020-12-23,44.11000061035156,47.459999084472656,49.20000076293945,-0.07058572563725785,-0.10345528604995469
477,477,477,477,2020-12-24,43.2599983215332,46.0,49.040000915527344,-0.05956525387971301,-0.11786301969998625
478,478,478,478,2020-12-28,43.91999816894531,45.880001068115234,48.02000045776367,-0.04272020169005719,-0.08538113806193204
479,479,479,479,2020-12-29,43.7400016784668,44.7400016784668,49.63999938964844,-0.022351362594635216,-0.11885571683572549
480,480,480,480,2020-12-30,44.650001525878906,44.060001373291016,48.36000061035156,0.013390833731238727,-0.07671627455849372
481,481,481,481,2020-12-31,43.25,42.970001220703125,46.720001220703125,0.00651614548155921,-0.07427228446144507
482,482,482,482,2021-01-04,41.630001068115234,44.11000061035156,47.459999084472656,-0.05622306751123307,-0.122840247130658
483,483,483,483,2021-01-05,43.400001525878906,43.2599983215332,46.0,0.003236320152051775,-0.05652170595915418
484,484,484,484,2021-01-06,43.540000915527344,43.91999816894531,45.880001068115234,-0.008652032542356913,-0.05100261765717562
485,485,485,485,2021-01-07,43.619998931884766,43.7400016784668,44.7400016784668,-0.0027435469130562273,-0.02503358749584228
486,486,486,486,2021-01-08,43.290000915527344,44.650001525878906,44.060001373291016,-0.030459139168524163,-0.017476178705487788
