,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FLT,FLT_6m,FLT_12m,FLT_6m_ret,FLT_12m_ret
248,248,248,248,2020-01-30,321.17999267578125,318.29998779296875,299.3999938964844,0.00904808354779374,0.07274548838777584
249,249,249,249,2020-01-31,315.2300109863281,316.70001220703125,296.17999267578125,-0.004641620347466735,0.06431905861852161
250,250,250,250,2020-02-03,319.0799865722656,320.6300048828125,303.0799865722656,-0.0048342896389668155,0.052791344558757336
251,251,251,251,2020-02-04,323.92999267578125,313.25,308.9700012207031,0.03409415060105747,0.04841891250274455
252,252,252,252,2020-02-05,326.8699951171875,317.45001220703125,310.0400085449219,0.02967390942802295,0.0542832734757428
253,253,253,253,2020-02-06,328.8500061035156,319.54998779296875,310.9800109863281,0.029103485106600102,0.05746348474459717
254,254,254,254,2020-02-07,306.760009765625,321.17999267578125,318.29998779296875,-0.04489689033872246,-0.03625503760574966
255,255,255,255,2020-02-10,313.67999267578125,315.2300109863281,316.70001220703125,-0.0049171026124607,-0.009535899636390788
256,256,256,256,2020-02-11,315.75,319.0799865722656,320.6300048828125,-0.010436212587439875,-0.015220050552025244
257,257,257,257,2020-02-12,316.3800048828125,323.92999267578125,313.25,-0.02330746755063673,0.009992034741620026
258,258,258,258,2020-02-13,317.5799865722656,326.8699951171875,317.45001220703125,-0.028421111401158994,0.0004094325413022126
259,259,259,259,2020-02-14,318.42999267578125,328.8500061035156,319.54998779296875,-0.03168621935331317,-0.003504913659746811
260,260,260,260,2020-02-18,320.57000732421875,306.760009765625,321.17999267578125,0.0450188978972359,-0.0018992009635490081
261,261,261,261,2020-02-19,321.1099853515625,313.67999267578125,315.2300109863281,0.02368653675486687,0.018652965010648614
262,262,262,262,2020-02-20,317.3900146484375,315.75,319.0799865722656,0.005194028973673825,-0.0052963896043206615
263,263,263,263,2020-02-21,308.9200134277344,316.3800048828125,323.92999267578125,-0.02357921278192443,-0.04633710859577689
264,264,264,264,2020-02-24,298.4200134277344,317.5799865722656,326.8699951171875,-0.06033117310486247,-0.08703760551424555
265,265,265,265,2020-02-25,288.3800048828125,318.42999267578125,328.8500061035156,-0.09436921296407219,-0.12306522873520631
266,266,266,266,2020-02-26,284.20001220703125,320.57000732421875,306.760009765625,-0.11345414195409598,-0.0735428244895101
267,267,267,267,2020-02-27,265.6700134277344,321.1099853515625,313.67999267578125,-0.17265103688111882,-0.15305400525710244
268,268,268,268,2020-02-28,265.7900085449219,317.3900146484375,315.75,-0.16257602231333979,-0.15822641790998615
269,269,269,269,2020-03-02,282.0400085449219,308.9200134277344,316.3800048828125,-0.08701283087669076,-0.10854034960461612
270,270,270,270,2020-03-03,266.4100036621094,298.4200134277344,317.5799865722656,-0.10726495652201484,-0.16112470896686204
271,271,271,271,2020-03-04,268.25,288.3800048828125,318.42999267578125,-0.0698037469379773,-0.15758563524156932
272,272,272,272,2020-03-05,252.72000122070312,284.20001220703125,320.57000732421875,-0.11076709934620221,-0.2116542550872308
273,273,273,273,2020-03-06,249.1600036621093,265.6700134277344,321.1099853515625,-0.062144799680661,-0.22406647246014433
274,274,274,274,2020-03-09,222.58999633789065,265.7900085449219,317.3900146484375,-0.1625343723171967,-0.29868620289001124
275,275,275,275,2020-03-10,237.6699981689453,282.0400085449219,308.9200134277344,-0.157318142929036,-0.23064227684120753
276,276,276,276,2020-03-11,222.47000122070312,266.4100036621094,298.4200134277344,-0.16493375563004686,-0.2545071000253921
277,277,277,277,2020-03-12,214.42999267578125,268.25,288.3800048828125,-0.20063376448916592,-0.2564325229035277
278,278,278,278,2020-03-13,235.4600067138672,252.72000122070312,284.20001220703125,-0.06829690734198202,-0.1714989563675966
279,279,279,279,2020-03-16,210.9100036621093,249.1600036621093,265.6700134277344,-0.15351581087577593,-0.20612040124174758
280,280,280,280,2020-03-17,224.33999633789065,222.58999633789065,265.7900085449219,0.007861988538530262,-0.15595022715094142
281,281,281,281,2020-03-18,200.509994506836,237.6699981689453,282.0400085449219,-0.15635125993350873,-0.2890725130051902
282,282,282,282,2020-03-19,193.3000030517578,222.47000122070312,266.4100036621094,-0.13111879358514944,-0.2744266341555167
283,283,283,283,2020-03-20,187.02999877929688,214.42999267578125,268.25,-0.12778060361132992,-0.3027772645692568
284,284,284,284,2020-03-23,171.72000122070312,235.4600067138672,252.72000122070312,-0.27070416918241835,-0.32051281896466044
285,285,285,285,2020-03-24,190.42999267578125,210.9100036621093,249.1600036621093,-0.09710308013240698,-0.23571203292312093
286,286,286,286,2020-03-25,212.3300018310547,224.33999633789065,222.58999633789065,-0.053534789617929124,-0.046093690981787616
287,287,287,287,2020-03-26,212.3600006103516,200.509994506836,237.6699981689453,0.05909932885221636,-0.10649218560856122
288,288,288,288,2020-03-27,196.17999267578125,193.3000030517578,222.47000122070312,0.014899066624703083,-0.11817327460182225
289,289,289,289,2020-03-30,194.0200042724609,187.02999877929688,214.42999267578125,0.037373712980731666,-0.09518252623447276
290,290,290,290,2020-03-31,186.5399932861328,171.72000122070312,235.4600067138672,0.08630323759654712,-0.20776357781719745
291,291,291,291,2020-04-01,173.22000122070312,190.42999267578125,210.9100036621093,-0.09037437440004104,-0.17870182441316462
292,292,292,292,2020-04-02,181.5200042724609,212.3300018310547,224.33999633789065,-0.14510430599962254,-0.19087096712320628
293,293,293,293,2020-04-03,184.77999877929688,212.3600006103516,200.509994506836,-0.12987380745802424,-0.07844993346205908
294,294,294,294,2020-04-06,206.08999633789065,196.17999267578125,193.3000030517578,0.05051485386936094,0.06616654466740068
295,295,295,295,2020-04-07,210.3600006103516,194.0200042724609,187.02999877929688,0.08421810111365913,0.12473935723319496
296,296,296,296,2020-04-08,220.3099975585937,186.5399932861328,171.72000122070312,0.18103358790552337,0.28296061025203634
297,297,297,297,2020-04-09,224.9900054931641,173.22000122070312,190.42999267578125,0.29886851349515786,0.18148408416012174
298,298,298,298,2020-04-13,218.22999572753903,181.5200042724609,212.3300018310547,0.20223661630139977,0.027786906445650628
299,299,299,299,2020-04-14,221.83999633789065,184.77999877929688,212.3600006103516,0.2005628195877338,0.04464115511533362
300,300,300,300,2020-04-15,211.47000122070312,206.08999633789065,196.17999267578125,0.026105123870213465,0.07793867425711976
301,301,301,301,2020-04-16,209.2400054931641,210.3600006103516,194.0200042724609,-0.005324182895692475,0.07844552564450957
302,302,302,302,2020-04-17,223.58999633789065,220.3099975585937,186.5399932861328,0.014888106829671344,0.1986169421316908
303,303,303,303,2020-04-20,214.1300048828125,224.9900054931641,173.22000122070312,-0.04826881348150169,0.2361736714802647
304,304,304,304,2020-04-21,204.3000030517578,218.22999572753903,181.5200042724609,-0.06383170484580347,0.12549580345483147
305,305,305,305,2020-04-22,213.69000244140625,221.83999633789065,184.77999877929688,-0.03673816277958697,0.15645634729459967
306,306,306,306,2020-04-23,218.6100006103516,211.47000122070312,206.08999633789065,0.033763651337934686,0.060750179508635815
307,307,307,307,2020-04-24,222.6199951171875,209.2400054931641,210.3600006103516,0.06394565700993793,0.058281015740939246
308,308,308,308,2020-04-27,232.259994506836,223.58999633789065,220.3099975585937,0.03877632412428311,0.05424173700997881
309,309,309,309,2020-04-28,235.58999633789065,214.1300048828125,224.9900054931641,0.1002194506408507,0.04711316318914727
310,310,310,310,2020-04-29,247.9499969482422,204.3000030517578,218.22999572753903,0.2136563545984187,0.13618660038745856
311,311,311,311,2020-04-30,241.25,213.69000244140625,221.83999633789065,0.12897186224774693,0.08749551019891566
312,312,312,312,2020-05-01,232.8300018310547,218.6100006103516,211.47000122070312,0.0650473499885702,0.1010072373719757
313,313,313,313,2020-05-04,231.75,222.6199951171875,209.2400054931641,0.041011612088152516,0.10757978357810405
314,314,314,314,2020-05-05,236.07000732421875,232.259994506836,223.58999633789065,0.016404085539882374,0.05581649980202252
315,315,315,315,2020-05-06,240.57000732421875,235.58999633789065,214.1300048828125,0.02113846540065145,0.12347640143134608
316,316,316,316,2020-05-07,248.7400054931641,247.9499969482422,204.3000030517578,0.0031861607366214795,0.21752325882319123
317,317,317,317,2020-05-08,240.0,241.25,213.69000244140625,-0.005181347150259086,0.12312226710656682
318,318,318,318,2020-05-11,236.8999938964844,232.8300018310547,218.6100006103516,0.017480531002971755,0.08366494320967832
319,319,319,319,2020-05-12,228.4600067138672,231.75,222.6199951171875,-0.014196303284284006,0.026233095520487693
320,320,320,320,2020-05-13,215.1499938964844,236.07000732421875,232.259994506836,-0.0886178369919004,-0.07366744603039244
321,321,321,321,2020-05-14,221.5200042724609,240.57000732421875,235.58999633789065,-0.07918694131344461,-0.05972236633193084
322,322,322,322,2020-05-15,222.5399932861328,248.7400054931641,247.9499969482422,-0.10533091432190755,-0.10248035480885098
323,323,323,323,2020-05-18,237.7700042724609,240.0,241.25,-0.009291648864746205,-0.01442485275663874
324,324,324,324,2020-05-19,233.8800048828125,236.8999938964844,232.8300018310547,-0.012747948887628535,0.0045097411995886905
325,325,325,325,2020-05-20,240.58999633789065,228.4600067138672,231.75,0.05309458665654154,0.03814453651732763
326,326,326,326,2020-05-21,239.83999633789065,215.1499938964844,236.07000732421875,0.11475716078005282,0.015969792420492457
327,327,327,327,2020-05-22,239.25,221.5200042724609,240.57000732421875,0.0800378989959385,-0.00548699872814884
328,328,328,328,2020-05-26,247.9100036621093,222.5399932861328,248.7400054931641,0.11400202723721997,-0.0033368248481349116
329,329,329,329,2020-05-27,249.9600067138672,237.7700042724609,240.0,0.051268041478595094,0.04150002797444663
330,330,330,330,2020-05-28,247.4499969482422,233.8800048828125,236.8999938964844,0.05802117231966464,0.044533572492904794
331,331,331,331,2020-05-29,243.7899932861328,240.58999633789065,228.4600067138672,0.013300623454634453,0.06710140121577401
332,332,332,332,2020-06-01,246.42999267578125,239.83999633789065,215.1499938964844,0.027476636251305253,0.14538693779534406
333,333,333,333,2020-06-02,249.88999938964844,239.25,221.5200042724609,0.04447230674879177,0.1280696757404065
334,334,334,334,2020-06-03,256.7200012207031,247.9100036621093,222.5399932861328,0.035537079700105556,0.15359040606522822
335,335,335,335,2020-06-04,257.3099975585937,249.9600067138672,237.7700042724609,0.029404667336003554,0.08218022851924545
336,336,336,336,2020-06-05,282.42999267578125,247.4499969482422,233.8800048828125,0.14136187576860482,0.20758502984167082
337,337,337,337,2020-06-08,277.1199951171875,243.7899932861328,240.58999633789065,0.13671603736391158,0.1518350693517332
338,338,338,338,2020-06-09,276.6099853515625,246.42999267578125,239.83999633789065,0.12246882917165025,0.15331049689422804
339,339,339,339,2020-06-10,273.2699890136719,249.88999938964844,239.25,0.09356112561978724,0.14219431144690442
340,340,340,340,2020-06-11,256.4200134277344,256.7200012207031,247.9100036621093,-0.001168540789741046,0.034327012383186695
341,341,341,341,2020-06-12,258.989990234375,257.3099975585937,249.9600067138672,0.006529061022585214,0.036125713225974465
342,342,342,342,2020-06-15,258.7300109863281,282.42999267578125,247.4499969482422,-0.08391453565152973,0.04558502395312347
343,343,343,343,2020-06-16,262.4100036621094,277.1199951171875,243.7899932861328,-0.05308166756013988,0.07637725455828082
344,344,344,344,2020-06-17,258.25,276.6099853515625,246.42999267578125,-0.06637499122899537,0.04796497048056114
345,345,345,345,2020-06-18,261.3299865722656,273.2699890136719,249.88999938964844,-0.04369306151949559,0.04578009208275291
346,346,346,346,2020-06-19,264.32000732421875,256.4200134277344,256.7200012207031,0.03080880384834228,0.029604261714621494
347,347,347,347,2020-06-22,264.3500061035156,258.989990234375,257.3099975585937,0.020695841813384463,0.02736002725008313
348,348,348,348,2020-06-23,263.9200134277344,258.7300109863281,282.42999267578125,0.020059530093246458,-0.06553829171144587
349,349,349,349,2020-06-24,246.38999938964844,262.4100036621094,277.1199951171875,-0.061049518116271906,-0.11089057545105707
350,350,350,350,2020-06-25,246.88999938964844,258.25,276.6099853515625,-0.04398838571288122,-0.10744364822600638
351,351,351,351,2020-06-26,238.5200042724609,261.3299865722656,273.2699890136719,-0.08728421333882042,-0.12716356035522214
352,352,352,352,2020-06-29,246.1499938964844,264.32000732421875,256.4200134277344,-0.06874248231026547,-0.04005155211546829
353,353,353,353,2020-06-30,251.52999877929688,264.3500061035156,258.989990234375,-0.048496338294762964,-0.028804169027255244
354,354,354,354,2020-07-01,254.69000244140625,263.9200134277344,258.7300109863281,-0.03497275885390727,-0.015614765869334524
355,355,355,355,2020-07-02,254.83999633789065,246.38999938964844,262.4100036621094,0.03429521071948671,-0.028848013484905843
356,356,356,356,2020-07-06,256.19000244140625,246.88999938964844,258.25,0.037668609804969444,-0.007976757245280686
357,357,357,357,2020-07-07,252.7700042724609,238.5200042724609,261.3299865722656,0.05974341667260008,-0.03275545379266154
358,358,358,358,2020-07-08,253.63999938964844,246.1499938964844,264.32000732421875,0.03042862351771536,-0.04040559790644249
359,359,359,359,2020-07-09,253.3300018310547,251.52999877929688,264.3500061035156,0.007156216198836773,-0.041687172377615433
360,360,360,360,2020-07-10,253.009994506836,254.69000244140625,263.9200134277344,-0.006596285360501164,-0.04133835391716412
361,361,361,361,2020-07-13,248.3000030517578,254.83999633789065,246.38999938964844,-0.025663135222547706,0.007751952866759115
362,362,362,362,2020-07-14,249.1000061035156,256.19000244140625,246.88999938964844,-0.027674758071452144,0.008951382070276903
363,363,363,363,2020-07-15,265.7900085449219,252.7700042724609,238.5200042724609,0.051509293240453946,0.11433005108162964
364,364,364,364,2020-07-16,260.2900085449219,253.63999938964844,246.1499938964844,0.02621829826240263,0.05744470850721983
365,365,365,365,2020-07-17,259.07000732421875,253.3300018310547,251.52999877929688,0.02265821439101412,0.029976577670712823
366,366,366,366,2020-07-20,259.45001220703125,253.009994506836,254.69000244140625,0.025453609896905594,0.018689425262069737
367,367,367,367,2020-07-21,258.1600036621094,248.3000030517578,254.83999633789065,0.039710030161764776,0.01302781106548423
368,368,368,368,2020-07-22,262.17999267578125,249.1000061035156,256.19000244140625,0.05250897732547699,0.023381046009962825
369,369,369,369,2020-07-23,259.3399963378906,265.7900085449219,252.7700042724609,-0.02426732382583563,0.025991976715512122
370,370,370,370,2020-07-24,258.0799865722656,260.2900085449219,253.63999938964844,-0.008490613931017799,0.017505074882910643
371,371,371,371,2020-07-27,258.4800109863281,259.07000732421875,253.3300018310547,-0.0022773625707751544,0.020329250850864344
372,372,372,372,2020-07-28,256.2200012207031,259.45001220703125,253.009994506836,-0.012449453977094849,0.012687272374848346
373,373,373,373,2020-07-29,264.760009765625,258.1600036621094,248.3000030517578,0.025565564029639498,0.06629080351012373
374,374,374,374,2020-07-30,259.489990234375,262.17999267578125,249.1000061035156,-0.010260136229131689,0.041710091835733376
375,375,375,375,2020-07-31,258.57000732421875,259.3399963378906,265.7900085449219,-0.0029690330243880014,-0.027164306364371282
376,376,376,376,2020-08-03,263.2099914550781,258.0799865722656,260.2900085449219,0.01987757730053996,0.011218190534779238
377,377,377,377,2020-08-04,258.5400085449219,258.4800109863281,259.07000732421875,0.00023211682158641445,-0.0020457743633504055
378,378,378,378,2020-08-05,265.2900085449219,256.2200012207031,259.45001220703125,0.03539929467257319,0.022509138805630657
379,379,379,379,2020-08-06,263.0,264.760009765625,258.1600036621094,-0.006647566477970046,0.018748048765235614
380,380,380,380,2020-08-07,240.6100006103516,259.489990234375,262.17999267578125,-0.07275806518382744,-0.08227169375240495
381,381,381,381,2020-08-10,236.3999938964844,258.57000732421875,259.3399963378906,-0.08574085469988624,-0.08845532029513103
382,382,382,382,2020-08-11,234.759994506836,263.2099914550781,258.0799865722656,-0.10808859037213892,-0.09035955238202764
383,383,383,383,2020-08-12,230.57000732421875,258.5400085449219,258.4800109863281,-0.10818442135172779,-0.10797741595417076
384,384,384,384,2020-08-13,234.6300048828125,265.2900085449219,256.2200012207031,-0.11557164866583236,-0.08426350884017597
385,385,385,385,2020-08-14,240.27999877929688,263.0,264.760009765625,-0.08638783734107647,-0.09246113492743369
386,386,386,386,2020-08-17,245.44000244140625,240.6100006103516,259.489990234375,0.020073986196760263,-0.05414462338327042
387,387,387,387,2020-08-18,243.6999969482422,236.3999938964844,258.57000732421875,0.03087987834278172,-0.05750864351924301
388,388,388,388,2020-08-19,244.8699951171875,234.759994506836,263.2099914550781,0.043065261743551186,-0.06967819206445547
389,389,389,389,2020-08-20,241.2100067138672,230.57000732421875,258.5400085449219,0.04614650237091289,-0.06703025163721832
390,390,390,390,2020-08-21,238.6699981689453,234.6300048828125,265.2900085449219,0.017218570524049515,-0.10034305672491606
391,391,391,391,2020-08-24,240.08999633789065,240.27999877929688,263.0,-0.0007907542965353009,-0.08711028008406596
392,392,392,392,2020-08-25,242.3500061035156,245.44000244140625,240.6100006103516,-0.012589619895511217,0.007231642445244102
393,393,393,393,2020-08-26,244.8000030517578,243.6999969482422,236.3999938964844,0.004513771511245546,0.03553303456916179
394,394,394,394,2020-08-27,248.0,244.8699951171875,234.759994506836,0.012782312840389443,0.05639804823209982
395,395,395,395,2020-08-28,255.0,241.2100067138672,230.57000732421875,0.05717007131669716,0.10595477251917118
396,396,396,396,2020-08-31,251.4499969482422,238.6699981689453,234.6300048828125,0.053546733470247077,0.0716873022008866
397,397,397,397,2020-09-01,249.9900054931641,240.08999633789065,240.27999877929688,0.04123457581023349,0.04041121509571055
398,398,398,398,2020-09-02,253.6499938964844,242.3500061035156,245.44000244140625,0.04662672790749678,0.03345009523065867
399,399,399,399,2020-09-03,246.1600036621093,244.8000030517578,243.6999969482422,0.005555557979563863,0.010094406010146884
400,400,400,400,2020-09-04,238.0399932861328,248.0,244.8699951171875,-0.040161317394625806,-0.027892359077256734
401,401,401,401,2020-09-08,231.9100036621093,255.0,241.2100067138672,-0.09054900524663023,-0.038555627017538785
402,402,402,402,2020-09-09,234.9600067138672,251.4499969482422,238.6699981689453,-0.06557960005769758,-0.015544439952825395
403,403,403,403,2020-09-10,233.2100067138672,249.9900054931641,240.08999633789065,-0.06712267854946607,-0.0286558779164664
404,404,404,404,2020-09-11,231.0,253.6499938964844,242.3500061035156,-0.08929625247981654,-0.04683311663985534
405,405,405,405,2020-09-14,235.0399932861328,246.1600036621093,244.8000030517578,-0.04517391213253441,-0.039869320440986455
406,406,406,406,2020-09-15,232.32000732421875,238.0399932861328,248.0,-0.024029516565472364,-0.06322577691847275
407,407,407,407,2020-09-16,234.4900054931641,231.9100036621093,255.0,0.011125013109886561,-0.08043135100719967
408,408,408,408,2020-09-17,235.92999267578125,234.9600067138672,251.4499969482422,0.00412830240975981,-0.06172203006888699
409,409,409,409,2020-09-18,241.8600006103516,233.2100067138672,249.9900054931641,0.03709100659260023,-0.03252131966945704
410,410,410,410,2020-09-21,235.44000244140625,231.0,253.6499938964844,0.019220789789637482,-0.07179180718809608
411,411,411,411,2020-09-22,236.0399932861328,235.0399932861328,246.1600036621093,0.004254595084091095,-0.04111151375293154
412,412,412,412,2020-09-23,234.0,232.32000732421875,238.0399932861328,0.007231373204274583,-0.016971909763400905
413,413,413,413,2020-09-24,233.6000061035156,234.4900054931641,231.9100036621093,-0.0037954683304164405,0.007287320144536036
414,414,414,414,2020-09-25,236.9100036621093,235.92999267578125,234.9600067138672,0.004153821119618151,0.008299271759115934
415,415,415,415,2020-09-28,241.7100067138672,241.8600006103516,233.2100067138672,-0.0006201682630690986,0.03644783566439713
416,416,416,416,2020-09-29,240.75,235.44000244140625,231.0,0.022553506216154817,0.04220779220779214
417,417,417,417,2020-09-30,238.1000061035156,236.0399932861328,235.0399932861328,0.008727388900090283,0.013019115490092714
418,418,418,418,2020-10-01,237.17999267578125,234.0,232.32000732421875,0.013589712289663547,0.02091935777524334
419,419,419,419,2020-10-02,234.4600067138672,233.6000061035156,234.4900054931641,0.003681509365930813,-0.00012793201669214493
420,420,420,420,2020-10-05,238.9199981689453,236.9100036621093,235.92999267578125,0.008484211201578384,0.012673274216868924
421,421,421,421,2020-10-06,238.94000244140625,241.7100067138672,241.8600006103516,-0.011460031424102457,-0.012073092539388486
422,422,422,422,2020-10-07,240.8999938964844,240.75,235.44000244140625,0.0006230276074119523,0.023190585280583154
423,423,423,423,2020-10-08,245.1199951171875,238.1000061035156,236.0399932861328,0.029483363434354093,0.03846806511321876
424,424,424,424,2020-10-09,247.1100006103516,237.17999267578125,234.0,0.041866971250582585,0.056025643633981215
425,425,425,425,2020-10-12,251.1999969482422,234.4600067138672,233.6000061035156,0.07139806259071002,0.07534242459277785
426,426,426,426,2020-10-13,248.759994506836,238.9199981689453,236.9100036621093,0.041185318990889286,0.05001895513719057
427,427,427,427,2020-10-14,250.19000244140625,238.94000244140625,241.7100067138672,0.04708294921340661,0.03508334571177918
428,428,428,428,2020-10-15,246.509994506836,240.8999938964844,240.75,0.023287674356530896,0.02392521082797927
429,429,429,429,2020-10-16,249.58999633789065,245.1199951171875,238.1000061035156,0.01823597140072608,0.0482569926074663
430,430,430,430,2020-10-19,241.5500030517578,247.1100006103516,237.17999267578125,-0.022500091234109565,0.018424869343639072
431,431,431,431,2020-10-20,242.8300018310547,251.1999969482422,234.4600067138672,-0.03332004466111549,0.03569903129535512
432,432,432,432,2020-10-21,248.27999877929688,248.759994506836,238.9199981689453,-0.0019295535381028683,0.039176296174809666
433,433,433,433,2020-10-22,256.8399963378906,250.19000244140625,238.94000244140625,0.026579774697599312,0.07491417809319678
434,434,434,434,2020-10-23,259.20001220703125,246.509994506836,240.8999938964844,0.0514787147903788,0.07596520869324075
435,435,435,435,2020-10-26,241.2100067138672,249.58999633789065,245.1199951171875,-0.03357502202403484,-0.015951323764717862
436,436,436,436,2020-10-27,231.69000244140625,241.5500030517578,247.1100006103516,-0.0408197080760907,-0.06240135215433851
437,437,437,437,2020-10-28,221.6199951171875,242.8300018310547,251.1999969482422,-0.08734508320196666,-0.11775478578986376
438,438,438,438,2020-10-29,219.4100036621093,248.27999877929688,248.759994506836,-0.11627998734948819,-0.11798517242659035
439,439,439,439,2020-10-30,220.9100036621093,256.8399963378906,250.19000244140625,-0.13989251358076238,-0.11703105037602068
440,440,440,440,2020-11-02,230.52999877929688,259.20001220703125,246.509994506836,-0.11060961449660245,-0.06482494050396803
441,441,441,441,2020-11-03,235.13999938964844,241.2100067138672,249.58999633789065,-0.02516482382681262,-0.05789493633663134
442,442,442,442,2020-11-04,237.19000244140625,231.69000244140625,241.5500030517578,0.023738616004335134,-0.018050095447182946
443,443,443,443,2020-11-05,240.0,221.6199951171875,242.8300018310547,0.08293477704073404,-0.011654251162192097
444,444,444,444,2020-11-06,232.1100006103516,219.4100036621093,248.27999877929688,0.05788248820140507,-0.06512807414389932
445,445,445,445,2020-11-09,269.1199951171875,220.9100036621093,256.8399963378906,0.21823362752199005,0.04781186323932851
446,446,446,446,2020-11-10,279.0299987792969,230.52999877929688,259.20001220703125,0.21038476665430683,0.07650457422211376
447,447,447,447,2020-11-11,266.3699951171875,235.13999938964844,241.2100067138672,0.13281447566812354,0.10430739895947228
448,448,448,448,2020-11-12,260.3500061035156,237.19000244140625,231.69000244140625,0.09764325403146223,0.12369978574866392
449,449,449,449,2020-11-13,260.29998779296875,240.0,221.6199951171875,0.08458328247070312,0.17453295518451828
450,450,450,450,2020-11-16,265.1099853515625,232.1100006103516,219.4100036621093,0.14217390312539235,0.20828577059700093
451,451,451,451,2020-11-17,267.989990234375,269.1199951171875,220.9100036621093,-0.004198888612198637,0.2131184002163906
452,452,452,452,2020-11-18,262.6199951171875,279.0299987792969,230.52999877929688,-0.05881089393219374,0.13920095652545728
453,453,453,453,2020-11-19,260.2799987792969,266.3699951171875,235.13999938964844,-0.02286292168609827,0.10691502702604483
454,454,454,454,2020-11-20,253.92999267578125,260.3500061035156,237.19000244140625,-0.02465916373046584,0.07057628931265914
455,455,455,455,2020-11-23,254.6600036621093,260.29998779296875,240.0,-0.021667247004810708,0.061083348592122055
456,456,456,456,2020-11-24,267.0599975585937,265.1099853515625,232.1100006103516,0.007355483817198749,0.150575144786258
457,457,457,457,2020-11-25,269.69000244140625,267.989990234375,269.1199951171875,0.0063435660620922985,0.0021180415225949822
458,458,458,458,2020-11-27,267.6000061035156,262.6199951171875,279.0299987792969,0.01896280206732137,-0.04096331120591079
459,459,459,459,2020-11-30,265.2099914550781,260.2799987792969,266.3699951171875,0.018941112259500237,-0.004354858592834576
460,460,460,460,2020-12-01,267.260009765625,253.92999267578125,260.3500061035156,0.052494850842072616,0.026541207989685844
461,461,461,461,2020-12-02,263.8099975585937,254.6600036621093,260.29998779296875,0.035930235470446714,0.013484479178756725
462,462,462,462,2020-12-03,262.2300109863281,267.0599975585937,265.1099853515625,-0.018085773295964502,-0.010863319091565904
463,463,463,463,2020-12-04,268.04998779296875,269.69000244140625,267.989990234375,-0.006081110288075342,0.00022387984917382475
464,464,464,464,2020-12-07,273.6199951171875,267.6000061035156,262.6199951171875,0.022496221511083103,0.04188561497418175
465,465,465,465,2020-12-08,268.3099975585937,265.2099914550781,260.2799987792969,0.011688873735515637,0.030851386264627356
466,466,466,466,2020-12-09,267.0599975585937,267.260009765625,253.92999267578125,-0.0007483806021211237,0.05170718411187014
467,467,467,467,2020-12-10,273.3900146484375,263.8099975585937,254.6600036621093,0.036314078990566045,0.07354908787003622
468,468,468,468,2020-12-11,273.67999267578125,262.2300109863281,267.0599975585937,0.04366388746423877,0.024788418998375583
469,469,469,469,2020-12-14,271.1600036621094,268.04998779296875,269.69000244140625,0.011602372731845279,0.005450707135584265
470,470,470,470,2020-12-15,275.94000244140625,273.6199951171875,267.6000061035156,0.008478939279364939,0.031165904886655493
471,471,471,471,2020-12-16,279.7300109863281,268.3099975585937,265.2099914550781,0.042562757749049274,0.054749142185728905
472,472,472,472,2020-12-17,282.010009765625,267.0599975585937,267.260009765625,0.055979975824538286,0.05518970089440267
473,473,473,473,2020-12-18,279.4700012207031,273.3900146484375,263.8099975585937,0.02223924154685797,0.05936091811164679
474,474,474,474,2020-12-21,271.8500061035156,273.67999267578125,262.2300109863281,-0.006686592448259643,0.036685332395799186
475,475,475,475,2020-12-22,269.4599914550781,271.1600036621094,268.04998779296875,-0.006269406195869576,0.005260226548484015
476,476,476,476,2020-12-23,269.6499938964844,275.94000244140625,273.6199951171875,-0.02279484123095743,-0.014509178026272607
477,477,477,477,2020-12-24,270.489990234375,279.7300109863281,268.3099975585937,-0.033031925031471676,0.008124902894478314
478,478,478,478,2020-12-28,273.44000244140625,282.010009765625,267.0599975585937,-0.030389018217265362,0.02388978110213902
479,479,479,479,2020-12-29,271.20001220703125,279.4700012207031,273.3900146484375,-0.02959168775735932,-0.008010542902316509
480,480,480,480,2020-12-30,270.0299987792969,271.8500061035156,273.67999267578125,-0.0066948952854749555,-0.013336721697476794
481,481,481,481,2020-12-31,272.8299865722656,269.4599914550781,271.1600036621094,0.012506476746286577,0.0061586623676153085
482,482,482,482,2021-01-04,265.92999267578125,269.6499938964844,275.94000244140625,-0.013795665881346841,-0.036276037098863734
483,483,483,483,2021-01-05,267.0,270.489990234375,279.7300109863281,-0.012902474621522941,-0.045508206078575864
484,484,484,484,2021-01-06,272.2300109863281,273.44000244140625,282.010009765625,-0.004425071109840251,-0.03467961576053602
485,485,485,485,2021-01-07,276.0599975585937,271.20001220703125,279.4700012207031,0.017920299162274222,-0.012201680492413547
486,486,486,486,2021-01-08,275.8399963378906,270.0299987792969,271.8500061035156,0.021516118893672997,0.014677175445255264
487,487,487,487,2021-01-11,270.3699951171875,272.8299865722656,269.4599914550781,-0.009016572870103268,0.0033771383172520597
488,488,488,488,2021-01-12,273.25,265.92999267578125,269.6499938964844,0.027526068987424157,0.013350662655299939
489,489,489,489,2021-01-13,275.7300109863281,267.0,270.489990234375,0.03269667036077939,0.019372327779718423
490,490,490,490,2021-01-14,267.67999267578125,272.2300109863281,273.44000244140625,-0.016713874763702563,-0.02106498578919258
491,491,491,491,2021-01-15,265.2300109863281,276.0599975585937,271.20001220703125,-0.03923055374934181,-0.022013277846557378
