,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GD,GD_6m,GD_12m,GD_6m_ret,GD_12m_ret
244,244,244,244,2020-01-24,167.4493408203125,163.39593505859375,161.9653778076172,0.02480726194482874,0.03385885975710923
245,245,245,245,2020-01-27,165.18736267089844,165.0335693359375,162.3792266845703,0.00093189122419024,0.017293689862084793
246,246,246,246,2020-01-28,166.14645385742188,164.5720977783203,163.39593505859375,0.00956636088592755,0.016833459154548702
247,247,247,247,2020-01-29,166.00169372558594,165.8388214111328,161.50648498535156,0.000982112107811961,0.02783299222097546
248,248,248,248,2020-01-30,163.97494506835938,165.6669158935547,162.96405029296875,-0.01021308820816369,0.006203176550737988
249,249,249,249,2020-01-31,158.73622131347656,167.04217529296875,162.82008361816406,-0.049723693821184356,-0.0250820550753722
250,250,250,250,2020-02-03,159.80389404296875,167.4493408203125,163.39593505859375,-0.045658267389347196,-0.021983662043593033
251,251,251,251,2020-02-04,162.4368133544922,165.18736267089844,165.0335693359375,-0.016651088024730698,-0.015734713803344014
252,252,252,252,2020-02-05,166.45408630371094,166.14645385742188,164.5720977783203,0.0018515739526590025,0.01143564766322469
253,253,253,253,2020-02-06,168.40843200683594,166.00169372558594,165.8388214111328,0.014498275452710319,0.015494626492386754
254,254,254,254,2020-02-07,168.96031188964844,163.97494506835938,165.6669158935547,0.03040322299977416,0.019879623993301454
255,255,255,255,2020-02-10,168.51699829101562,158.73622131347656,167.04217529296875,0.06161654155936924,0.008829045691366444
256,256,256,256,2020-02-11,169.14134216308594,159.80389404296875,167.4493408203125,0.0584306670124477,0.010104556604908277
257,257,257,257,2020-02-12,170.77896118164062,162.4368133544922,165.18736267089844,0.051356263736490826,0.0338500380436626
258,258,258,258,2020-02-13,171.3942413330078,166.45408630371094,166.14645385742188,0.02967878493702525,0.03158531135482012
259,259,259,259,2020-02-14,170.15467834472656,168.40843200683594,166.00169372558594,0.010369114640410348,0.025017724373378014
260,260,260,260,2020-02-18,170.22703552246094,168.96031188964844,163.97494506835938,0.007497166752626683,0.03812832778504749
261,261,261,261,2020-02-19,168.7884063720703,168.51699829101562,158.73622131347656,0.0016105679771603043,0.06332634716522834
262,262,262,262,2020-02-20,168.24557495117188,169.14134216308594,159.80389404296875,-0.005295968451346278,0.05282525159201246
263,263,263,263,2020-02-21,169.73846435546875,170.77896118164062,162.4368133544922,-0.006092652273866461,0.04495071560559305
264,264,264,264,2020-02-24,167.0331573486328,171.3942413330078,166.45408630371094,-0.025444752113355396,0.0034788634979217026
265,265,265,265,2020-02-25,157.36094665527344,170.15467834472656,168.40843200683594,-0.07518883297192414,-0.06559935996027844
266,266,266,266,2020-02-26,155.21661376953125,170.22703552246094,168.96031188964844,-0.08817883544091387,-0.08134276012164021
267,267,267,267,2020-02-27,150.32167053222656,168.7884063720703,168.51699829101562,-0.10940760824020357,-0.10797324865333269
268,268,268,268,2020-02-28,144.48580932617188,168.24557495117188,169.14134216308594,-0.14122074611409863,-0.14576881394934904
269,269,269,269,2020-03-02,149.31735229492188,169.73846435546875,170.77896118164062,-0.12030927779445844,-0.1256689274734033
270,270,270,270,2020-03-03,145.71632385253906,167.0331573486328,171.3942413330078,-0.12762037091594391,-0.14981785432672867
271,271,271,271,2020-03-04,152.2578887939453,157.36094665527344,170.15467834472656,-0.03242899823491319,-0.1051795326751056
272,272,272,272,2020-03-05,147.806396484375,155.21661376953125,170.22703552246094,-0.04774113482567721,-0.13171021259503524
273,273,273,273,2020-03-06,147.50778198242188,150.32167053222656,168.7884063720703,-0.018719114415385874,-0.1260787091190274
274,274,274,274,2020-03-09,135.73651123046875,144.48580932617188,168.24557495117188,-0.06055472254684802,-0.19322388556214853
275,275,275,275,2020-03-10,140.51376342773438,149.31735229492188,169.73846435546875,-0.05895891356149441,-0.1721748870458235
276,276,276,276,2020-03-11,134.31594848632812,145.71632385253906,167.0331573486328,-0.07823677584501654,-0.1958725404083519
277,277,277,277,2020-03-12,119.64027404785156,152.2578887939453,157.36094665527344,-0.21422610680117893,-0.23970796699676433
278,278,278,278,2020-03-13,126.34475708007812,147.806396484375,155.21661376953125,-0.1452010191356342,-0.1860100925299314
279,279,279,279,2020-03-16,114.63679504394533,147.50778198242188,150.32167053222656,-0.22284239174848208,-0.23739009393612986
280,280,280,280,2020-03-17,119.06121826171876,135.73651123046875,144.48580932617188,-0.12285046092305107,-0.17596600789395134
281,281,281,281,2020-03-18,109.57902526855467,140.51376342773438,149.31735229492188,-0.22015450589713448,-0.2661333489752662
282,282,282,282,2020-03-19,106.79228973388672,134.31594848632812,145.71632385253906,-0.2049172794639723,-0.2671219880487954
283,283,283,283,2020-03-20,103.13692474365234,119.64027404785156,152.2578887939453,-0.13794142010740051,-0.32261687351234514
284,284,284,284,2020-03-23,96.45053100585938,126.34475708007812,147.806396484375,-0.23660836242909233,-0.3474536062040088
285,285,285,285,2020-03-24,103.33599090576172,114.63679504394533,147.50778198242188,-0.09857920516577168,-0.29945397105844895
286,286,286,286,2020-03-25,110.38428497314452,119.06121826171876,135.73651123046875,-0.07287791453217562,-0.1867752900638382
287,287,287,287,2020-03-26,120.48172760009766,109.57902526855467,140.51376342773438,0.09949625217803137,-0.14256280195597426
288,288,288,288,2020-03-27,117.68592834472656,106.79228973388672,134.31594848632812,0.10200772581977091,-0.1238126993034957
289,289,289,289,2020-03-30,120.87985229492188,103.13692474365234,119.64027404785156,0.17203273798758034,0.010360877697208615
290,290,290,290,2020-03-31,119.71267700195312,96.45053100585938,126.34475708007812,0.24118214543246608,-0.05249192947453718
291,291,291,291,2020-04-01,115.27014923095705,103.33599090576172,114.63679504394533,0.11548888456567674,0.005524876953938884
292,292,292,292,2020-04-02,115.74063873291016,110.38428497314452,119.06121826171876,0.04852460439517081,-0.0278896821088237
293,293,293,293,2020-04-03,113.7139129638672,120.48172760009766,109.57902526855467,-0.05617295477945128,0.037734298924258614
294,294,294,294,2020-04-06,120.96126556396484,117.68592834472656,106.79228973388672,0.027831171196985638,0.1326778914974618
295,295,295,295,2020-04-07,121.6036376953125,120.87985229492188,103.13692474365234,0.005987642991362563,0.17905045159683897
296,296,296,296,2020-04-08,125.33480834960938,119.71267700195312,96.45053100585938,0.04696354211145515,0.2994724553874699
297,297,297,297,2020-04-09,128.63714599609375,115.27014923095705,103.33599090576172,0.11596234458198174,0.24484359097505215
298,298,298,298,2020-04-13,124.93340301513672,115.74063873291016,110.38428497314452,0.07942555339996282,0.13180425135273444
299,299,299,299,2020-04-14,126.34739685058594,113.7139129638672,120.48172760009766,0.11109884056784725,0.04868513564112886
300,300,300,300,2020-04-15,122.06893157958984,120.96126556396484,117.68592834472656,0.009157195987167244,0.03724322267335611
301,301,301,301,2020-04-16,120.8191375732422,121.6036376953125,120.87985229492188,-0.006451288275075462,-0.0005022732947385089
302,302,302,302,2020-04-17,126.06461334228516,125.33480834960938,119.71267700195312,0.00582284364803165,0.05305984712235956
303,303,303,303,2020-04-20,123.38257598876952,128.63714599609375,115.27014923095705,-0.04084799897133751,0.07037751587844565
304,304,304,304,2020-04-21,120.13495635986328,124.93340301513672,115.74063873291016,-0.03840803611738697,0.03796693775894666
305,305,305,305,2020-04-22,121.6675262451172,126.34739685058594,113.7139129638672,-0.037039707363365704,0.06994406466143932
306,306,306,306,2020-04-23,119.0402374267578,122.06893157958984,120.96126556396484,-0.02481134317831979,-0.015881349523341415
307,307,307,307,2020-04-24,117.95465850830078,120.8191375732422,121.6036376953125,-0.023708819003983805,-0.030007154853002982
308,308,308,308,2020-04-27,122.69837951660156,126.06461334228516,125.33480834960938,-0.026702448343245533,-0.02103508887693628
309,309,309,309,2020-04-28,124.51378631591795,123.38257598876952,128.63714599609375,0.009168315040297026,-0.032054191254375364
310,310,310,310,2020-04-29,124.65969848632812,120.13495635986328,124.93340301513672,0.03766382627976328,-0.002190803437695732
311,311,311,311,2020-04-30,119.15882873535156,121.6675262451172,126.34739685058594,-0.020619285911275154,-0.05689526095844555
312,312,312,312,2020-05-01,116.58627319335938,119.0402374267578,122.06893157958984,-0.020614577780124765,-0.04491444559466584
313,313,313,313,2020-05-04,113.8312759399414,117.95465850830078,120.8191375732422,-0.03495735243105469,-0.05783737389339216
314,314,314,314,2020-05-05,115.27262115478516,122.69837951660156,126.06461334228516,-0.06052042733630136,-0.08560683209488817
315,315,315,315,2020-05-06,111.0488739013672,124.51378631591795,123.38257598876952,-0.10813993223519369,-0.09996307816206518
316,316,316,316,2020-05-07,115.9750518798828,124.65969848632812,120.13495635986328,-0.06966683468593338,-0.03462692796524203
317,317,317,317,2020-05-08,123.47381591796876,119.15882873535156,121.6675262451172,0.03621206442202163,0.014846111600991474
318,318,318,318,2020-05-11,122.06893157958984,116.58627319335938,119.0402374267578,0.04702662016768855,0.025442608468380534
319,319,319,319,2020-05-12,120.45423126220705,113.8312759399414,117.95465850830078,0.058182211062625555,0.021190962574236583
320,320,320,320,2020-05-13,119.96163177490234,115.27262115478516,122.69837951660156,0.040677574372329994,-0.022304677147989005
321,321,321,321,2020-05-14,121.24790954589844,111.0488739013672,124.51378631591795,0.09184276513771716,-0.02622903749576211
322,322,322,322,2020-05-15,119.43251037597656,115.9750518798828,124.65969848632812,0.02981208837634064,-0.04193166014214966
323,323,323,323,2020-05-18,127.24140167236328,123.47381591796876,119.15882873535156,0.03051323656262106,0.06783024827277284
324,324,324,324,2020-05-19,124.24010467529295,122.06893157958984,116.58627319335938,0.01778645120922917,0.06564950806206515
325,325,325,325,2020-05-20,124.96988677978516,120.45423126220705,113.8312759399414,0.03748855868540102,0.0978519369818942
326,326,326,326,2020-05-21,126.50250244140624,119.96163177490234,115.27262115478516,0.05452468901704566,0.09742019548199465
327,327,327,327,2020-05-22,126.41127014160156,121.24790954589844,111.0488739013672,0.04258515148872344,0.13833905469297347
328,328,328,328,2020-05-26,131.95777893066406,119.43251037597656,115.9750518798828,0.10487319169008202,0.13781176892539637
329,329,329,329,2020-05-27,137.24887084960938,127.24140167236328,123.47381591796876,0.07864947293660407,0.11156255947246518
330,330,330,330,2020-05-28,135.46087646484375,124.24010467529295,122.06893157958984,0.09031521519461672,0.10970805357235602
331,331,331,331,2020-05-29,133.94651794433594,124.96988677978516,120.45423126220705,0.07183035366246981,0.11201172877653942
332,332,332,332,2020-06-01,134.34791564941406,126.50250244140624,119.96163177490234,0.06201784989701431,0.11992404289320047
333,333,333,333,2020-06-02,136.21803283691406,126.41127014160156,121.24790954589844,0.07757823083596338,0.12346706303706356
334,334,334,334,2020-06-03,141.60943603515625,131.95777893066406,119.43251037597656,0.07314200938137616,0.185685837041909
335,335,335,335,2020-06-04,143.30624389648438,137.24887084960938,127.24140167236328,0.044134228641577566,0.12625483539930515
336,336,336,336,2020-06-05,147.9861297607422,135.46087646484375,124.24010467529295,0.0924639912480496,0.19113011170998706
337,337,337,337,2020-06-08,153.05825805664062,133.94651794433594,124.96988677978516,0.14268187337461757,0.22476111646281005
338,338,338,338,2020-06-09,149.1355438232422,134.34791564941406,126.50250244140624,0.11006965089370646,0.17891378387806345
339,339,339,339,2020-06-10,144.18202209472656,136.21803283691406,126.41127014160156,0.05846501444744345,0.14057885767003864
340,340,340,340,2020-06-11,135.5155792236328,141.60943603515625,131.95777893066406,-0.04303284429443366,0.026961656385851684
341,341,341,341,2020-06-12,136.1085662841797,143.30624389648438,137.24887084960938,-0.05022584792260587,-0.008308298336961784
342,342,342,342,2020-06-15,139.65724182128906,147.9861297607422,135.46087646484375,-0.05628154444554312,0.03097843056946692
343,343,343,343,2020-06-16,142.30274963378906,153.05825805664062,133.94651794433594,-0.07027068359076316,0.062384837005809324
344,344,344,344,2020-06-17,143.269775390625,149.1355438232422,134.34791564941406,-0.03933179363042649,0.0664086204693557
345,345,345,345,2020-06-18,145.1033935546875,144.18202209472656,136.21803283691406,0.006390335262156377,0.06522896075302564
346,346,346,346,2020-06-19,143.7897186279297,135.5155792236328,141.60943603515625,0.06105673939261691,0.01539644993877487
347,347,347,347,2020-06-22,140.304931640625,136.1085662841797,143.30624389648438,0.030831015791348282,-0.020943346041693345
348,348,348,348,2020-06-23,139.34707641601562,139.65724182128906,147.9861297607422,-0.002220904560540693,-0.05837745306735043
349,349,349,349,2020-06-24,133.59982299804688,142.30274963378906,153.05825805664062,-0.06115782483570309,-0.12713090626833723
350,350,350,350,2020-06-25,134.06507873535156,143.269775390625,149.1355438232422,-0.06424730289537228,-0.10105213486700648
351,351,351,351,2020-06-26,133.23492431640625,145.1033935546875,144.18202209472656,-0.08179318861903928,-0.07592553925431944
352,352,352,352,2020-06-29,136.2362823486328,143.7897186279297,135.5155792236328,-0.05253112914729419,0.005318230782976441
353,353,353,353,2020-06-30,136.34573364257812,140.304931640625,136.1085662841797,-0.028218523410053042,0.0017424866404311956
354,354,354,354,2020-07-01,135.2245330810547,139.34707641601562,139.65724182128906,-0.02958471351528924,-0.0317399132506615
355,355,355,355,2020-07-02,135.37156677246094,133.59982299804688,142.30274963378906,0.013261572767502505,-0.04870730101256138
356,356,356,356,2020-07-06,136.4468231201172,134.06507873535156,143.269775390625,0.0177655837540458,-0.04762310998188579
357,357,357,357,2020-07-07,133.42323303222656,133.23492431640625,145.1033935546875,0.0014133585228233159,-0.08049543319645958
358,358,358,358,2020-07-08,132.24685668945312,136.2362823486328,143.7897186279297,-0.029283136550736333,-0.080275989470046
359,359,359,359,2020-07-09,126.84305572509766,136.34573364257812,140.304931640625,-0.06969545480895756,-0.09594727539590975
360,360,360,360,2020-07-10,130.4731903076172,135.2245330810547,139.34707641601562,-0.035136692027544325,-0.06368189657532375
361,361,361,361,2020-07-13,131.2543487548828,135.37156677246094,133.59982299804688,-0.03041420082326851,-0.017555968193149085
362,362,362,362,2020-07-14,131.75059509277344,136.4468231201172,134.06507873535156,-0.034418009301759644,-0.017263881574611895
363,363,363,363,2020-07-15,133.9838409423828,133.42323303222656,133.23492431640625,0.004201726321688248,0.005621023390218971
364,364,364,364,2020-07-16,136.48358154296875,132.24685668945312,136.2362823486328,0.03203648812209159,0.001815222715070064
365,365,365,365,2020-07-17,136.85118103027344,126.84305572509766,136.34573364257812,0.07890164146522949,0.0037071008691793583
366,366,366,366,2020-07-20,133.67138671875,130.4731903076172,135.2245330810547,0.02451228795427185,-0.011485684786012307
367,367,367,367,2020-07-21,135.84027099609375,131.2543487548828,135.37156677246094,0.034939202279500314,0.0034623535414983753
368,368,368,368,2020-07-22,139.259033203125,131.75059509277344,136.4468231201172,0.05698978516996012,0.020610300912115465
369,369,369,369,2020-07-23,138.78111267089844,133.9838409423828,133.42323303222656,0.03580485299401581,0.04015702150897327
370,370,370,370,2020-07-24,137.9907684326172,136.48358154296875,132.24685668945312,0.011042990465295777,0.04343325722026137
371,371,371,371,2020-07-27,135.99649047851562,136.85118103027344,126.84305572509766,-0.006245401357323654,0.07216346768920379
372,372,372,372,2020-07-28,136.53872680664062,133.67138671875,130.4731903076172,0.021450664635683125,0.046488757458315266
373,373,373,373,2020-07-29,137.33827209472656,135.84027099609375,131.2543487548828,0.011027665710972245,0.04635216583341917
374,374,374,374,2020-07-30,136.8052520751953,139.259033203125,131.75059509277344,-0.01762026542544337,0.038365344603283225
375,375,375,375,2020-07-31,134.85690307617188,138.78111267089844,133.9838409423828,-0.0282762511353567,0.006516174843535838
376,376,376,376,2020-08-03,135.75755310058594,137.9907684326172,136.48358154296875,-0.01618380241952022,-0.0053195295300353385
377,377,377,377,2020-08-04,135.31642150878906,135.99649047851562,136.85118103027344,-0.0050006361732841675,-0.011214806550663758
378,378,378,378,2020-08-05,137.1085205078125,136.53872680664062,133.67138671875,0.004173128858736108,0.02571330988204945
379,379,379,379,2020-08-06,137.06256103515625,137.33827209472656,135.84027099609375,-0.002007532608100271,0.00899799470436613
380,380,380,380,2020-08-07,140.58241271972656,136.8052520751953,139.259033203125,0.027609763420889166,0.00950300663563608
381,381,381,381,2020-08-10,143.88169860839844,134.85690307617188,138.78111267089844,0.06692127229949096,0.03675273846229632
382,382,382,382,2020-08-11,145.98623657226562,135.75755310058594,137.9907684326172,0.07534522564723178,0.05794205098258254
383,383,383,383,2020-08-12,143.7438201904297,135.31642150878906,135.99649047851562,0.0622792015017426,0.056967129700585595
384,384,384,384,2020-08-13,142.40206909179688,137.1085205078125,136.53872680664062,0.038608458207983753,0.04294270513785903
385,385,385,385,2020-08-14,143.78977966308594,137.06256103515625,137.33827209472656,0.04908137260184553,0.04697530753779655
386,386,386,386,2020-08-17,141.27166748046875,140.58241271972656,136.8052520751953,0.004902851981323675,0.032647981985505004
387,387,387,387,2020-08-18,140.63754272460938,143.88169860839844,134.85690307617188,-0.022547383824114142,0.04286498886284229
388,388,388,388,2020-08-19,140.14125061035156,145.98623657226562,135.75755310058594,-0.040037924801360925,0.032290634367265314
389,389,389,389,2020-08-20,138.71678161621094,143.7438201904297,135.31642150878906,-0.034972206579448106,0.025128953821772493
390,390,390,390,2020-08-21,137.67832946777344,142.40206909179688,137.1085205078125,-0.03317184682884322,0.004155897517167606
391,391,391,391,2020-08-24,140.8856658935547,143.78977966308594,137.06256103515625,-0.02019694150958351,0.027893137480612396
392,392,392,392,2020-08-25,139.20388793945312,141.27166748046875,140.58241271972656,-0.014636901920206391,-0.009805812502462485
393,393,393,393,2020-08-26,138.2848358154297,140.63754272460938,143.88169860839844,-0.016728868149997855,-0.03889905976299102
394,394,394,394,2020-08-27,140.09535217285156,140.14125061035156,145.98623657226562,-0.00032751554092813606,-0.04035232729969018
395,395,395,395,2020-08-28,139.93911743164062,138.71678161621094,143.7438201904297,0.008811737132220498,-0.02646863533853938
396,396,396,396,2020-08-31,137.2555389404297,137.67832946777344,142.40206909179688,-0.0030708574761049157,-0.03614083829111758
397,397,397,397,2020-09-01,138.0275421142578,140.8856658935547,143.78977966308594,-0.020286831603268385,-0.04007404116154589
398,398,398,398,2020-09-02,141.4554443359375,139.20388793945312,141.27166748046875,0.016174522348568976,0.001300875531140333
399,399,399,399,2020-09-03,139.6358184814453,138.2848358154297,140.63754272460938,0.009769564811999976,-0.007122737099620635
400,400,400,400,2020-09-04,139.41525268554688,140.09535217285156,140.14125061035156,-0.004854547112066676,-0.00518047271337152
401,401,401,401,2020-09-08,135.05909729003906,139.93911743164062,138.71678161621094,-0.034872451900273105,-0.026368001647353867
402,402,402,402,2020-09-09,134.33303833007812,137.2555389404297,137.67832946777344,-0.02129240563195023,-0.024297877165035953
403,403,403,403,2020-09-10,131.03379821777344,138.0275421142578,140.8856658935547,-0.05066919101330536,-0.0699281052710129
404,404,404,404,2020-09-11,133.58863830566406,141.4554443359375,139.20388793945312,-0.05561331391099267,-0.04033831035115498
405,405,405,405,2020-09-14,135.5277862548828,139.6358184814453,138.2848358154297,-0.029419616479767097,-0.01993746851771039
406,406,406,406,2020-09-15,133.38648986816406,139.41525268554688,140.09535217285156,-0.04324320833804873,-0.047887829257961534
407,407,407,407,2020-09-16,134.8936309814453,135.05909729003906,139.93911743164062,-0.0012251400454603711,-0.03605486830842708
408,408,408,408,2020-09-17,132.88099670410156,134.33303833007812,137.2555389404297,-0.010809266611007895,-0.031871516953692614
409,409,409,409,2020-09-18,131.4105682373047,131.03379821777344,138.0275421142578,0.002875365170328603,-0.04793951827002507
410,410,410,410,2020-09-21,127.12796783447266,133.58863830566406,141.4554443359375,-0.04836242477753794,-0.1012861439778806
411,411,411,411,2020-09-22,128.15725708007812,135.5277862548828,139.6358184814453,-0.05438389704782143,-0.0822035601337665
412,412,412,412,2020-09-23,125.4553451538086,133.38648986816406,139.41525268554688,-0.05945988024869997,-0.10013185259739876
413,413,413,413,2020-09-24,125.8137435913086,134.8936309814453,135.05909729003906,-0.0673114610680593,-0.06845413514704679
414,414,414,414,2020-09-25,127.0177001953125,132.88099670410156,134.33303833007812,-0.04412441699128289,-0.05445673101497672
415,415,415,415,2020-09-28,129.50823974609375,131.4105682373047,131.03379821777344,-0.014476221484528318,-0.011642480737254268
416,416,416,416,2020-09-29,127.33016204833984,127.12796783447266,133.58863830566406,0.0015904778257012087,-0.04684886631604257
417,417,417,417,2020-09-30,127.21986389160156,128.15725708007812,135.5277862548828,-0.007314398028126057,-0.061300509606619036
418,418,418,418,2020-10-01,127.02687072753906,125.4553451538086,133.38648986816406,0.012526573274369346,-0.0476781355211513
419,419,419,419,2020-10-02,129.11305236816406,125.8137435913086,134.8936309814453,0.026223754914827868,-0.04285286541123923
420,420,420,420,2020-10-05,131.17166137695312,127.0177001953125,132.88099670410156,0.03270379777978327,-0.012863655221933445
421,421,421,421,2020-10-06,130.78564453125,129.50823974609375,131.4105682373047,0.009863502026285387,-0.0047555056981885
422,422,422,422,2020-10-07,133.13833618164062,127.33016204833984,127.12796783447266,0.04561506904464441,0.04727809662617899
423,423,423,423,2020-10-08,134.314453125,127.21986389160156,128.15725708007812,0.05576636396532719,0.048044068554577324
424,424,424,424,2020-10-09,133.03648376464844,127.02687072753906,125.4553451538086,0.04730977786581425,0.06042898053921375
425,425,425,425,2020-10-12,134.02737426757812,129.11305236816406,125.8137435913086,0.03806216187501277,0.06528404959437939
426,426,426,426,2020-10-13,132.64756774902344,131.17166137695312,127.0177001953125,0.01125171669381353,0.04432348834102662
427,427,427,427,2020-10-14,132.3234405517578,130.78564453125,129.50823974609375,0.011758140780813164,0.021737619252515383
428,428,428,428,2020-10-15,130.39723205566406,133.13833618164062,127.33016204833984,-0.02058839102688559,0.024087537139549253
429,429,429,429,2020-10-16,131.72149658203125,134.314453125,127.21986389160156,-0.01930511931248091,0.03538466834287246
430,430,430,430,2020-10-19,128.4247589111328,133.03648376464844,127.02687072753906,-0.034665113832038075,0.011004665198689256
431,431,431,431,2020-10-20,128.22103881835938,134.02737426757812,129.11305236816406,-0.04332201149913395,-0.0069087790385523595
432,432,432,432,2020-10-21,126.50784301757812,132.64756774902344,131.17166137695312,-0.04628599555675239,-0.03555507577183459
433,433,433,433,2020-10-22,129.11000061035156,132.3234405517578,130.78564453125,-0.02428473691438915,-0.012812139489040475
434,434,434,434,2020-10-23,130.29537963867188,130.39723205566406,133.13833618164062,-0.000781093397356103,-0.0213534029679483
435,435,435,435,2020-10-26,128.267333984375,131.72149658203125,134.314453125,-0.026223226180133175,-0.045022102982448464
436,436,436,436,2020-10-27,124.8965072631836,128.4247589111328,133.03648376464844,-0.02747329781160568,-0.06118604664766303
437,437,437,437,2020-10-28,122.63693237304688,128.22103881835938,134.02737426757812,-0.04355062551960032,-0.08498593631917961
438,438,438,438,2020-10-29,121.60903930664062,126.50784301757812,132.64756774902344,-0.03872332018384672,-0.08321696831462688
439,439,439,439,2020-10-30,121.61827850341795,129.11000061035156,132.3234405517578,-0.058025885458271365,-0.08090147901008193
440,440,440,440,2020-11-02,126.02628326416016,130.29537963867188,130.39723205566406,-0.03276475640464416,-0.03352025746710663
441,441,441,441,2020-11-03,127.98025512695312,128.267333984375,131.72149658203125,-0.0022381291362681965,-0.028402664349840734
442,442,442,442,2020-11-04,128.80442810058594,124.8965072631836,128.4247589111328,0.03128927239868706,0.00295635508816372
443,443,443,443,2020-11-05,128.86001586914062,122.63693237304688,128.22103881835938,0.05074395922725694,0.004983402541968385
444,444,444,444,2020-11-06,129.01744079589844,121.60903930664062,126.50784301757812,0.060919825791710513,0.01983748768818705
445,445,445,445,2020-11-09,136.24989318847656,121.61827850341795,129.11000061035156,0.12030769441163724,0.05530084845768757
446,446,446,446,2020-11-10,140.12075805664062,126.02628326416016,130.29537963867188,0.11183758202991223,0.07540849449317366
447,447,447,447,2020-11-11,139.17620849609375,127.98025512695312,128.267333984375,0.08748188037314453,0.08504795549151756
448,448,448,448,2020-11-12,136.59254455566406,128.80442810058594,124.8965072631836,0.060464663908885496,0.09364583164711271
449,449,449,449,2020-11-13,139.9726104736328,128.86001586914062,122.63693237304688,0.08623772494159243,0.14135772776713695
450,450,450,450,2020-11-16,141.62098693847656,129.01744079589844,121.60903930664062,0.09768870057278956,0.16455970498521277
451,451,451,451,2020-11-17,140.26895141601562,136.24989318847656,121.61827850341795,0.02949769818886705,0.15335419266005745
452,452,452,452,2020-11-18,142.14881896972656,140.12075805664062,126.02628326416016,0.01447366501019176,0.12792994673795466
453,453,453,453,2020-11-19,138.8983612060547,139.17620849609375,127.98025512695312,-0.0019963705940937437,0.08531086352555772
454,454,454,454,2020-11-20,137.38890075683594,136.59254455566406,128.80442810058594,0.005830158620753645,0.06664734111117832
455,455,455,455,2020-11-23,138.92616271972656,139.9726104736328,128.86001586914062,-0.007476089431820432,0.0781169145657119
456,456,456,456,2020-11-24,142.30624389648438,141.62098693847656,129.01744079589844,0.004838668143906544,0.10300005192017725
457,457,457,457,2020-11-25,140.7967987060547,140.26895141601562,136.24989318847656,0.003763108547618188,0.03337180977667509
458,458,458,458,2020-11-27,140.8153076171875,142.14881896972656,140.12075805664062,-0.009381093435767873,0.004956792770605123
459,459,459,459,2020-11-30,138.30572509765625,138.8983612060547,139.17620849609375,-0.004266688989362999,-0.00625454169102424
460,460,460,460,2020-12-01,140.53750610351562,137.38890075683594,136.59254455566406,0.022917465161559125,0.028881236239390207
461,461,461,461,2020-12-02,142.0099334716797,138.92616271972656,139.9726104736328,0.022197192318443415,0.014555154691714867
462,462,462,462,2020-12-03,142.500732421875,142.30624389648438,141.62098693847656,0.0013666900345714605,0.006211971138010863
463,463,463,463,2020-12-04,144.5009765625,140.7967987060547,140.26895141601562,0.026308679533109558,0.030170790497555444
464,464,464,464,2020-12-07,141.68580627441406,140.8153076171875,142.14881896972656,0.006181846788937628,-0.003257239129162981
465,465,465,465,2020-12-08,142.2136688232422,138.30572509765625,138.8983612060547,0.028255834838554872,0.02386858698980099
466,466,466,466,2020-12-09,142.74148559570312,140.53750610351562,137.38890075683594,0.015682500375124864,0.03895936869267702
467,467,467,467,2020-12-10,139.2502899169922,142.0099334716797,138.92616271972656,-0.01943275014094592,0.0023330896853426264
468,468,468,468,2020-12-11,140.13929748535156,142.500732421875,142.30624389648438,-0.016571388065096948,-0.015227345981453033
469,469,469,469,2020-12-14,142.0006561279297,144.5009765625,140.7967987060547,-0.01730313866417965,0.00855031813889684
470,470,470,470,2020-12-15,143.16751098632812,141.68580627441406,140.8153076171875,0.010457679219076699,0.01670417377871436
471,471,471,471,2020-12-16,142.05621337890625,142.2136688232422,138.30572509765625,-0.0011071751797053775,0.027117375499834395
472,472,472,472,2020-12-17,140.3800811767578,142.74148559570312,140.53750610351562,-0.016543224340775597,-0.0011201630875807833
473,473,473,473,2020-12-18,141.3801727294922,139.2502899169922,142.0099334716797,0.015295356395808035,-0.004434624584294222
474,474,474,474,2020-12-21,138.60206604003906,140.13929748535156,142.500732421875,-0.010969310342612393,-0.0273589217092155
475,475,475,475,2020-12-22,135.6664581298828,142.0006561279297,144.5009765625,-0.04460682204412025,-0.06113812268110208
476,476,476,476,2020-12-23,137.19447326660156,143.16751098632812,141.68580627441406,-0.041720622776608596,-0.03169924444734984
477,477,477,477,2020-12-24,137.99085998535156,142.05621337890625,142.2136688232422,-0.028617920306739264,-0.029693410435386314
478,478,478,478,2020-12-28,137.72232055664062,140.3800811767578,142.74148559570312,-0.018932604952483945,-0.03516262296217543
479,479,479,479,2020-12-29,136.6388397216797,141.3801727294922,139.2502899169922,-0.033536053297121504,-0.0187536427886017
480,480,480,480,2020-12-30,137.3333740234375,138.60206604003906,140.13929748535156,-0.009153485607026002,-0.02002238852529825
481,481,481,481,2020-12-31,137.81492614746094,135.6664581298828,142.0006561279297,0.015836397936483726,-0.02947683549220914
482,482,482,482,2021-01-04,135.14785766601562,137.19447326660156,143.16751098632812,-0.014917624244300876,-0.056015874447089775
483,483,483,483,2021-01-05,135.2126922607422,137.99085998535156,142.05621337890625,-0.0201329836259031,-0.048174739811699396
