,Unnamed: 0,Date,BXP
204,204,2019-11-25,112.70223236083984
205,205,2019-11-26,113.4970703125
206,206,2019-11-27,113.90676879882812
207,207,2019-11-29,113.52165222167967
208,208,2019-12-02,112.15324401855467
209,209,2019-12-03,113.46428680419922
210,210,2019-12-04,113.07917022705078
211,211,2019-12-05,113.99691009521484
212,212,2019-12-06,114.12802124023438
213,213,2019-12-09,114.61145782470705
214,214,2019-12-10,114.39845275878906
215,215,2019-12-11,112.49739074707033
216,216,2019-12-12,110.72742462158205
217,217,2019-12-13,110.71106719970705
218,218,2019-12-16,111.1535415649414
219,219,2019-12-17,110.18663024902344
220,220,2019-12-18,110.99783325195312
221,221,2019-12-19,111.18631744384766
222,222,2019-12-20,111.26006317138672
223,223,2019-12-23,111.28463745117188
224,224,2019-12-24,111.39118194580078
225,225,2019-12-26,112.37448120117188
226,226,2019-12-27,112.81695556640624
227,227,2019-12-30,112.79219818115234
228,228,2019-12-31,113.77429962158205
229,229,2020-01-02,111.89263153076172
230,230,2020-01-03,112.7674331665039
231,231,2020-01-06,113.55970764160156
232,232,2020-01-07,111.5872802734375
233,233,2020-01-08,110.9930648803711
234,234,2020-01-09,111.0508270263672
235,235,2020-01-10,111.47998046875
236,236,2020-01-13,112.87471771240234
237,237,2020-01-14,112.56936645507812
238,238,2020-01-15,113.33687591552734
239,239,2020-01-16,114.94621276855467
240,240,2020-01-17,115.17725372314452
241,241,2020-01-21,115.83751678466795
242,242,2020-01-22,115.45787048339844
243,243,2020-01-23,117.30651092529295
244,244,2020-01-24,117.19923400878906
245,245,2020-01-27,116.39871215820312
246,246,2020-01-28,116.51425170898438
247,247,2020-01-29,117.95849609375
248,248,2020-01-30,118.5031967163086
249,249,2020-01-31,118.30514526367188
250,250,2020-02-03,118.15656280517578
251,251,2020-02-04,119.30370330810548
252,252,2020-02-05,119.71636199951172
253,253,2020-02-06,119.1551742553711
254,254,2020-02-07,117.77693939208984
255,255,2020-02-10,118.1483154296875
256,256,2020-02-11,119.02313232421876
257,257,2020-02-12,119.68335723876952
258,258,2020-02-13,120.1455078125
259,259,2020-02-14,121.50724029541016
260,260,2020-02-18,121.73831939697266
261,261,2020-02-19,119.5843276977539
262,262,2020-02-20,121.25142669677734
263,263,2020-02-21,120.3105926513672
264,264,2020-02-24,119.13040161132812
265,265,2020-02-25,112.85820770263672
266,266,2020-02-26,111.75232696533205
267,267,2020-02-27,105.84326171875
268,268,2020-02-28,106.41271209716795
269,269,2020-03-02,111.03431701660156
270,270,2020-03-03,109.68083190917967
271,271,2020-03-04,113.98885345458984
272,272,2020-03-05,112.84170532226562
273,273,2020-03-06,109.4167709350586
274,274,2020-03-09,101.39494323730467
275,275,2020-03-10,107.5103530883789
276,276,2020-03-11,100.09927368164062
277,277,2020-03-12,92.34154510498048
278,278,2020-03-13,96.60828399658205
279,279,2020-03-16,79.99522399902344
280,280,2020-03-17,87.3485336303711
281,281,2020-03-18,72.79869842529297
282,282,2020-03-19,70.61994171142578
283,283,2020-03-20,67.67366790771484
284,284,2020-03-23,64.31474304199219
285,285,2020-03-24,72.28702545166016
286,286,2020-03-25,74.98573303222656
287,287,2020-03-26,76.6693115234375
288,288,2020-03-27,77.42858123779297
289,289,2020-03-30,77.52865600585938
290,290,2020-03-31,76.91984558105469
291,291,2020-04-01,71.09850311279297
292,292,2020-04-02,68.96348571777344
293,293,2020-04-03,69.25537872314453
294,294,2020-04-06,75.66049194335938
295,295,2020-04-07,77.27845764160156
296,296,2020-04-08,83.32495880126953
297,297,2020-04-09,88.40402221679688
298,298,2020-04-13,83.86705017089844
299,299,2020-04-14,88.13713836669922
300,300,2020-04-15,83.13313293457031
301,301,2020-04-16,78.45439147949219
302,302,2020-04-17,79.6469955444336
303,303,2020-04-20,76.2609634399414
304,304,2020-04-21,73.7506332397461
305,305,2020-04-22,75.61878967285156
306,306,2020-04-23,74.15928649902344
307,307,2020-04-24,75.3602523803711
308,308,2020-04-27,78.51276397705078
309,309,2020-04-28,80.9563980102539
310,310,2020-04-29,81.94051361083984
311,311,2020-04-30,81.0481185913086
312,312,2020-05-01,77.5036392211914
313,313,2020-05-04,74.7847900390625
314,314,2020-05-05,72.9166259765625
315,315,2020-05-06,69.4555435180664
316,316,2020-05-07,71.59891510009766
317,317,2020-05-08,72.48296356201172
318,318,2020-05-11,69.93925476074219
319,319,2020-05-12,65.69419860839844
320,320,2020-05-13,62.38322830200195
321,321,2020-05-14,63.96780776977539
322,322,2020-05-15,62.50831604003906
323,323,2020-05-18,67.49563598632812
324,324,2020-05-19,64.90190887451172
325,325,2020-05-20,67.41223907470703
326,326,2020-05-21,66.64495849609375
327,327,2020-05-22,65.06035614013672
328,328,2020-05-26,70.48970794677734
329,329,2020-05-27,74.06755828857422
330,330,2020-05-28,73.19187927246094
331,331,2020-05-29,71.70733642578125
332,332,2020-06-01,74.22602081298828
333,333,2020-06-02,75.23515319824219
334,334,2020-06-03,79.68037414550781
335,335,2020-06-04,80.88967895507812
336,336,2020-06-05,85.10138702392578
337,337,2020-06-08,89.37146759033203
338,338,2020-06-09,87.01123046875
339,339,2020-06-10,83.52511596679688
340,340,2020-06-11,77.2200698852539
341,341,2020-06-12,80.51438903808594
342,342,2020-06-15,79.18830108642578
343,343,2020-06-16,82.70780181884766
344,344,2020-06-17,81.2149429321289
345,345,2020-06-18,79.08824920654297
346,346,2020-06-19,75.69385528564453
347,347,2020-06-22,78.0874252319336
348,348,2020-06-23,77.2284164428711
349,349,2020-06-24,74.80148315429688
350,350,2020-06-25,75.1017074584961
351,351,2020-06-26,72.75817108154297
352,352,2020-06-29,75.63443756103516
353,353,2020-06-30,76.2332763671875
354,354,2020-07-01,75.95494079589844
355,355,2020-07-02,77.22015380859375
356,356,2020-07-06,77.05145263671875
357,357,2020-07-07,74.46199035644531
358,358,2020-07-08,73.87156677246094
359,359,2020-07-09,71.74598693847656
360,360,2020-07-10,73.71129608154297
361,361,2020-07-13,76.09834289550781
362,362,2020-07-14,77.97928619384766
363,363,2020-07-15,78.59503173828125
364,364,2020-07-16,76.992431640625
365,365,2020-07-17,78.50223541259766
366,366,2020-07-20,75.5163345336914
367,367,2020-07-21,77.21172332763672
368,368,2020-07-22,78.56128692626953
369,369,2020-07-23,77.16112518310547
370,370,2020-07-24,76.4779052734375
371,371,2020-07-27,75.68502807617188
372,372,2020-07-28,76.86588287353516
373,373,2020-07-29,76.4104232788086
374,374,2020-07-30,74.45355224609375
375,375,2020-07-31,75.14521026611328
376,376,2020-08-03,72.74129486083984
377,377,2020-08-04,73.55947875976562
378,378,2020-08-05,73.07025909423828
379,379,2020-08-06,74.4788818359375
380,380,2020-08-07,75.94650268554688
381,381,2020-08-10,76.71408081054688
382,382,2020-08-11,75.87903594970703
383,383,2020-08-12,74.36922454833984
384,384,2020-08-13,72.74129486083984
385,385,2020-08-14,72.90157318115234
386,386,2020-08-17,72.75817108154297
387,387,2020-08-18,72.2267837524414
388,388,2020-08-19,70.99531555175781
389,389,2020-08-20,71.92312622070312
390,390,2020-08-21,71.07122802734375
391,391,2020-08-24,73.49198913574219
392,392,2020-08-25,74.57164764404297
393,393,2020-08-26,72.49669647216797
394,394,2020-08-27,74.63069915771484
395,395,2020-08-28,75.01869201660156
396,396,2020-08-31,73.272705078125
397,397,2020-09-01,71.99905395507812
398,398,2020-09-02,73.39078521728516
399,399,2020-09-03,73.91372680664062
400,400,2020-09-04,74.06555938720703
401,401,2020-09-08,73.02808380126953
402,402,2020-09-09,72.12557220458984
403,403,2020-09-10,71.2736587524414
404,404,2020-09-11,70.1855697631836
405,405,2020-09-14,72.46295928955078
406,406,2020-09-15,74.03182220458984
407,407,2020-09-16,75.8537368774414
408,408,2020-09-17,74.11618041992188
409,409,2020-09-18,71.58575439453125
410,410,2020-09-21,68.41429138183594
411,411,2020-09-22,67.89974975585938
412,412,2020-09-23,66.6345443725586
413,413,2020-09-24,66.955078125
414,414,2020-09-25,67.79853820800781
415,415,2020-09-28,69.78072357177734
416,416,2020-09-29,68.52596282958984
417,417,2020-09-30,68.54301452636719
418,418,2020-10-01,70.70258331298828
419,419,2020-10-02,72.78533172607422
420,420,2020-10-05,72.12806701660156
421,421,2020-10-06,70.79647827148438
422,422,2020-10-07,70.3184585571289
423,423,2020-10-08,71.84638214111328
424,424,2020-10-09,70.65990447998047
425,425,2020-10-12,70.59161376953125
426,426,2020-10-13,68.08206939697266
427,427,2020-10-14,67.95404052734375
428,428,2020-10-15,67.86013793945312
429,429,2020-10-16,66.2980728149414
430,430,2020-10-19,64.87258911132812
431,431,2020-10-20,64.99208068847656
432,432,2020-10-21,64.9152603149414
433,433,2020-10-22,65.9139633178711
434,434,2020-10-23,66.2980728149414
435,435,2020-10-26,64.36897277832031
436,436,2020-10-27,62.943485260009766
437,437,2020-10-28,60.73270034790039
438,438,2020-10-29,61.15094375610352
439,439,2020-10-30,61.80821990966797
440,440,2020-11-02,64.9152603149414
441,441,2020-11-03,66.49440002441406
442,442,2020-11-04,63.58367156982422
443,443,2020-11-05,63.79707336425781
444,444,2020-11-06,62.66179656982422
445,445,2020-11-09,75.77288055419922
446,446,2020-11-10,78.98237609863281
447,447,2020-11-11,77.50566864013672
448,448,2020-11-12,74.33887481689453
449,449,2020-11-13,78.20560455322266
450,450,2020-11-16,82.45647430419922
451,451,2020-11-17,84.04412841796875
452,452,2020-11-18,82.04674530029297
453,453,2020-11-19,83.15641784667969
454,454,2020-11-20,83.97584533691406
455,455,2020-11-23,85.69155883789062
456,456,2020-11-24,89.1400375366211
457,457,2020-11-25,87.36458587646484
458,458,2020-11-27,87.432861328125
459,459,2020-11-30,83.78807067871094
460,460,2020-12-01,85.21355438232422
461,461,2020-12-02,86.25493621826172
462,462,2020-12-03,88.20111846923828
463,463,2020-12-04,89.89974212646484
464,464,2020-12-07,87.87673950195312
465,465,2020-12-08,86.60491180419922
466,466,2020-12-09,85.76839447021484
467,467,2020-12-10,86.98047637939453
468,468,2020-12-11,85.34159088134766
469,469,2020-12-14,84.07828521728516
470,470,2020-12-15,86.21224212646484
471,471,2020-12-16,85.95616912841797
472,472,2020-12-17,85.71717071533203
473,473,2020-12-18,82.03820037841797
474,474,2020-12-21,80.27983093261719
475,475,2020-12-22,79.28968048095703
476,476,2020-12-23,79.0421142578125
477,477,2020-12-24,80.1773910522461
478,478,2020-12-28,81.21023559570312
479,479,2020-12-29,79.631103515625
480,480,2020-12-30,80.97683715820312
481,481,2020-12-31,81.54618072509766
482,482,2021-01-04,78.34575653076172
483,483,2021-01-05,77.71601867675781
484,484,2021-01-06,78.86334228515625
485,485,2021-01-07,77.85405731201172
486,486,2021-01-08,77.67288970947266
487,487,2021-01-11,77.28470611572266
488,488,2021-01-12,78.89784240722656
489,489,2021-01-13,79.44132232666016
490,490,2021-01-14,81.56343841552734
491,491,2021-01-15,82.08101654052734
492,492,2021-01-19,80.47649383544922
493,493,2021-01-20,80.70940399169922
494,494,2021-01-21,79.346435546875
495,495,2021-01-22,78.75982666015625
496,496,2021-01-25,78.7425765991211
497,497,2021-01-26,79.98477935791016
498,498,2021-01-27,77.39684295654297
499,499,2021-01-28,79.29467010498047
500,500,2021-01-29,78.73394012451172
501,501,2021-02-01,77.83680725097656
502,502,2021-02-02,78.0697021484375
503,503,2021-02-03,78.51828002929688
504,504,2021-02-04,79.72599792480469
505,505,2021-02-05,79.46719360351562
506,506,2021-02-08,82.2535400390625
507,507,2021-02-09,82.79702758789062
508,508,2021-02-10,81.66695404052734
509,509,2021-02-11,81.89124298095703
510,510,2021-02-12,81.17523193359375
511,511,2021-02-16,79.98477935791016
512,512,2021-02-17,80.01066589355469
513,513,2021-02-18,79.07901000976562
514,514,2021-02-19,79.57069396972656
515,515,2021-02-22,83.21109771728516
516,516,2021-02-23,87.248291015625
517,517,2021-02-24,90.31069946289062
518,518,2021-02-25,88.61128234863281
519,519,2021-02-26,85.51435852050781
520,520,2021-03-01,87.37770080566406
521,521,2021-03-02,87.46395111083984
522,522,2021-03-03,90.18128967285156
523,523,2021-03-04,87.05850219726562
524,524,2021-03-05,88.2144546508789
525,525,2021-03-08,92.9935302734375
526,526,2021-03-09,91.24234008789062
527,527,2021-03-10,91.88070678710938
528,528,2021-03-11,92.55358123779295
529,529,2021-03-12,93.67501068115234
530,530,2021-03-15,92.3379135131836
531,531,2021-03-16,91.45801544189452
532,532,2021-03-17,91.53565216064452
533,533,2021-03-18,91.17335510253906
534,534,2021-03-19,90.0519027709961
535,535,2021-03-22,88.3697280883789
536,536,2021-03-23,88.20582580566406
537,537,2021-03-24,88.63714599609375
538,538,2021-03-25,90.2934341430664
539,539,2021-03-26,92.36380767822266
540,540,2021-03-29,88.92182922363281
541,541,2021-03-30,89.7143783569336
542,542,2021-03-31,88.19025421142578
543,543,2021-04-01,90.80303192138672
544,544,2021-04-05,90.5940170288086
545,545,2021-04-06,90.80303192138672
546,546,2021-04-07,91.18624114990234
547,547,2021-04-08,90.46336364746094
548,548,2021-04-09,91.22108459472656
549,549,2021-04-12,91.6129913330078
550,550,2021-04-13,91.97007751464844
551,551,2021-04-14,92.06588745117188
552,552,2021-04-15,91.86555480957033
553,553,2021-04-16,91.83073425292967
554,554,2021-04-19,92.4490966796875
555,555,2021-04-20,92.4316635131836
556,556,2021-04-21,93.53775787353516
557,557,2021-04-22,92.3184585571289
558,558,2021-04-23,92.36199951171876
559,559,2021-04-26,93.47679138183594
560,560,2021-04-27,94.14739990234376
561,561,2021-04-28,93.65967559814452
562,562,2021-04-29,95.29702758789062
563,563,2021-04-30,95.2360610961914
564,564,2021-05-03,94.12998962402344
565,565,2021-05-04,94.42608642578124
566,566,2021-05-05,92.48391723632812
567,567,2021-05-06,93.63355255126952
568,568,2021-05-07,94.1996612548828
569,569,2021-05-10,94.2432098388672
570,570,2021-05-11,93.7032241821289
571,571,2021-05-12,90.4111099243164
572,572,2021-05-13,92.3271484375
573,573,2021-05-14,94.2344741821289
574,574,2021-05-17,95.92407989501952
575,575,2021-05-18,97.9011001586914
576,576,2021-05-19,95.314453125
577,577,2021-05-20,96.23763275146484
578,578,2021-05-21,97.61370849609376
579,579,2021-05-24,100.1480941772461
580,580,2021-05-25,99.6603775024414
581,581,2021-05-26,101.07999420166016
582,582,2021-05-27,101.59383392333984
583,583,2021-05-28,102.38638305664062
584,584,2021-06-01,104.5114517211914
585,585,2021-06-02,105.74816131591795
586,586,2021-06-03,104.61595153808594
587,587,2021-06-04,104.74659729003906
588,588,2021-06-07,107.2548828125
589,589,2021-06-08,106.5581283569336
590,590,2021-06-09,106.58425903320312
591,591,2021-06-10,106.85425567626952
592,592,2021-06-11,107.27229309082033
593,593,2021-06-14,108.02129364013672
594,594,2021-06-15,106.25331115722656
595,595,2021-06-16,105.46946716308594
596,596,2021-06-17,103.86695861816406
597,597,2021-06-18,102.12510681152344
598,598,2021-06-21,104.18921661376952
599,599,2021-06-22,102.5605697631836
600,600,2021-06-23,103.39667510986328
601,601,2021-06-24,103.70149230957033
602,602,2021-06-25,104.3372573852539
603,603,2021-06-28,101.6635284423828
604,604,2021-06-29,99.97716522216795
605,605,2021-06-30,100.64466857910156
606,606,2021-07-01,100.9521026611328
607,607,2021-07-02,101.94456481933594
608,608,2021-07-06,102.1290054321289
609,609,2021-07-07,100.46023559570312
610,610,2021-07-08,99.6434097290039
611,611,2021-07-09,102.91068267822266
612,612,2021-07-12,104.26329803466795
613,613,2021-07-13,102.16415405273438
614,614,2021-07-14,102.5857391357422
615,615,2021-07-15,102.41886138916016
616,616,2021-07-16,102.00605010986328
617,617,2021-07-19,97.23686981201172
618,618,2021-07-20,101.91822814941406
619,619,2021-07-21,102.79652404785156
620,620,2021-07-22,100.5656280517578
621,621,2021-07-23,100.91696166992188
622,622,2021-07-26,101.33853912353516
623,623,2021-07-27,102.09387969970705
624,624,2021-07-28,103.63970184326172
625,625,2021-07-29,103.99981689453124
626,626,2021-07-30,103.09514617919922
627,627,2021-08-02,102.18170928955078
628,628,2021-08-03,101.94456481933594
629,629,2021-08-04,100.73250579833984
630,630,2021-08-05,102.647216796875
631,631,2021-08-06,103.55186462402344
632,632,2021-08-09,102.9546127319336
633,633,2021-08-10,102.1202392578125
634,634,2021-08-11,103.7275161743164
635,635,2021-08-12,103.32350158691406
636,636,2021-08-13,103.5606460571289
637,637,2021-08-16,102.76138305664062
638,638,2021-08-17,101.84796142578124
639,639,2021-08-18,99.4765396118164
640,640,2021-08-19,99.13400268554688
641,641,2021-08-20,99.35357666015624
642,642,2021-08-23,99.98595428466795
643,643,2021-08-24,100.40753173828124
644,644,2021-08-25,100.10892486572266
645,645,2021-08-26,98.34353637695312
646,646,2021-08-27,99.32723236083984
647,647,2021-08-30,98.34353637695312
648,648,2021-08-31,99.2394027709961
649,649,2021-09-01,101.4088134765625
650,650,2021-09-02,101.02234649658205
651,651,2021-09-03,100.0210952758789
652,652,2021-09-07,99.70488739013672
653,653,2021-09-08,99.85420989990234
654,654,2021-09-09,97.84291076660156
655,655,2021-09-10,94.95327758789062
656,656,2021-09-13,97.16659545898438
657,657,2021-09-14,96.94702911376952
658,658,2021-09-15,97.82533264160156
659,659,2021-09-16,97.64088439941406
660,660,2021-09-17,96.60448455810548
661,661,2021-09-20,96.1829071044922
662,662,2021-09-21,95.55931854248048
663,663,2021-09-22,97.67601013183594
664,664,2021-09-23,98.7651138305664
665,665,2021-09-24,99.04615783691406
666,666,2021-09-27,99.4677734375
667,667,2021-09-28,99.19548797607422
668,668,2021-09-29,98.53984832763672
669,669,2021-09-30,95.99705505371094
670,670,2021-10-01,99.07144165039062
671,671,2021-10-04,99.21321105957033
672,672,2021-10-05,98.44239807128906
673,673,2021-10-06,100.0283203125
674,674,2021-10-07,100.52447509765624
675,675,2021-10-08,100.8699951171875
676,676,2021-10-11,101.60537719726562
677,677,2021-10-12,102.8812026977539
678,678,2021-10-13,102.57996368408205
679,679,2021-10-14,102.9963836669922
680,680,2021-10-15,103.62543487548828
681,681,2021-10-18,102.6508560180664
682,682,2021-10-19,102.89005279541016
683,683,2021-10-20,105.47716522216795
684,684,2021-10-21,103.59886169433594
685,685,2021-10-22,104.39625549316406
686,686,2021-10-25,103.89122772216795
687,687,2021-10-26,105.15819549560548
688,688,2021-10-27,102.08382415771484
689,689,2021-10-28,101.14466857910156
690,690,2021-10-29,100.68395233154295
691,691,2021-11-01,101.4813461303711
692,692,2021-11-02,100.8699951171875
693,693,2021-11-03,103.722900390625
694,694,2021-11-04,101.6408233642578
695,695,2021-11-05,103.58114624023438
696,696,2021-11-08,104.945556640625
697,697,2021-11-09,104.11273193359376
698,698,2021-11-10,104.0330047607422
699,699,2021-11-11,104.73292541503906
700,700,2021-11-12,104.546875
701,701,2021-11-15,106.90359497070312
702,702,2021-11-16,104.41395568847656
703,703,2021-11-17,103.8735122680664
704,704,2021-11-18,105.68093872070312
705,705,2021-11-19,103.60770416259766
706,706,2021-11-22,104.66204071044922
707,707,2021-11-23,104.46712493896484
708,708,2021-11-24,104.64431762695312
709,709,2021-11-26,98.9474105834961
710,710,2021-11-29,97.76016998291016
711,711,2021-11-30,95.54519653320312
712,712,2021-12-01,93.2947998046875
713,713,2021-12-02,97.89306640625
714,714,2021-12-03,97.6538543701172
715,715,2021-12-06,100.49789428710938
716,716,2021-12-07,102.04837036132812
717,717,2021-12-08,103.97095489501952
718,718,2021-12-09,101.72056579589844
719,719,2021-12-10,101.0915069580078
720,720,2021-12-13,100.8257064819336
721,721,2021-12-14,101.25098419189452
722,722,2021-12-15,102.47364044189452
723,723,2021-12-16,101.02062225341795
724,724,2021-12-17,101.18009185791016
725,725,2021-12-20,98.62845611572266
726,726,2021-12-21,101.71170043945312
727,727,2021-12-22,101.59650421142578
728,728,2021-12-23,101.2332534790039
729,729,2021-12-27,102.68628692626952
730,730,2021-12-28,102.1635513305664
731,731,2021-12-29,102.40277099609376
732,732,2021-12-30,103.403564453125
733,733,2021-12-31,102.92103576660156
734,734,2022-01-03,107.17443084716795
735,735,2022-01-04,110.73973846435548
736,736,2022-01-05,109.24748992919922
