,Unnamed: 0,Date,BIO
148,148,2019-09-06,335.5899963378906
149,149,2019-09-09,335.4700012207031
150,150,2019-09-10,322.92999267578125
151,151,2019-09-11,326.4200134277344
152,152,2019-09-12,335.8900146484375
153,153,2019-09-13,334.489990234375
154,154,2019-09-16,334.1499938964844
155,155,2019-09-17,337.45001220703125
156,156,2019-09-18,338.3399963378906
157,157,2019-09-19,339.7300109863281
158,158,2019-09-20,345.239990234375
159,159,2019-09-23,342.0199890136719
160,160,2019-09-24,341.6199951171875
161,161,2019-09-25,342.989990234375
162,162,2019-09-26,340.2099914550781
163,163,2019-09-27,333.989990234375
164,164,2019-09-30,332.739990234375
165,165,2019-10-01,327.2799987792969
166,166,2019-10-02,327.1600036621094
167,167,2019-10-03,333.5599975585937
168,168,2019-10-04,339.3699951171875
169,169,2019-10-07,338.5199890136719
170,170,2019-10-08,319.7300109863281
171,171,2019-10-09,323.3299865722656
172,172,2019-10-10,324.2900085449219
173,173,2019-10-11,331.239990234375
174,174,2019-10-14,331.54998779296875
175,175,2019-10-15,334.510009765625
176,176,2019-10-16,337.6000061035156
177,177,2019-10-17,343.45001220703125
178,178,2019-10-18,343.2699890136719
179,179,2019-10-21,345.5599975585937
180,180,2019-10-22,343.5400085449219
181,181,2019-10-23,348.4800109863281
182,182,2019-10-24,340.6300048828125
183,183,2019-10-25,345.6700134277344
184,184,2019-10-28,341.5
185,185,2019-10-29,337.9200134277344
186,186,2019-10-30,344.5
187,187,2019-10-31,331.6199951171875
188,188,2019-11-01,352.3299865722656
189,189,2019-11-04,349.44000244140625
190,190,2019-11-05,348.4100036621094
191,191,2019-11-06,347.3299865722656
192,192,2019-11-07,345.4800109863281
193,193,2019-11-08,352.45001220703125
194,194,2019-11-11,349.92999267578125
195,195,2019-11-12,352.7200012207031
196,196,2019-11-13,351.9200134277344
197,197,2019-11-14,354.1300048828125
198,198,2019-11-15,355.8900146484375
199,199,2019-11-18,358.2799987792969
200,200,2019-11-19,364.1199951171875
201,201,2019-11-20,362.8399963378906
202,202,2019-11-21,360.2099914550781
203,203,2019-11-22,362.1799926757813
204,204,2019-11-25,368.8299865722656
205,205,2019-11-26,371.4800109863281
206,206,2019-11-27,373.0400085449219
207,207,2019-11-29,369.3800048828125
208,208,2019-12-02,371.6799926757813
209,209,2019-12-03,371.5799865722656
210,210,2019-12-04,371.3599853515625
211,211,2019-12-05,369.0199890136719
212,212,2019-12-06,374.2000122070313
213,213,2019-12-09,357.6099853515625
214,214,2019-12-10,353.94000244140625
215,215,2019-12-11,351.8800048828125
216,216,2019-12-12,362.6900024414063
217,217,2019-12-13,354.6199951171875
218,218,2019-12-16,366.8900146484375
219,219,2019-12-17,365.0899963378906
220,220,2019-12-18,359.6600036621094
221,221,2019-12-19,360.0199890136719
222,222,2019-12-20,372.7699890136719
223,223,2019-12-23,370.9100036621094
224,224,2019-12-24,368.760009765625
225,225,2019-12-26,367.5499877929688
226,226,2019-12-27,368.3500061035156
227,227,2019-12-30,369.6400146484375
228,228,2019-12-31,370.0299987792969
229,229,2020-01-02,372.1600036621094
230,230,2020-01-03,366.7799987792969
231,231,2020-01-06,372.0299987792969
232,232,2020-01-07,380.5400085449219
233,233,2020-01-08,381.7900085449219
234,234,2020-01-09,388.7300109863281
235,235,2020-01-10,383.5199890136719
236,236,2020-01-13,384.1400146484375
237,237,2020-01-14,384.1600036621094
238,238,2020-01-15,376.4299926757813
239,239,2020-01-16,379.7000122070313
240,240,2020-01-17,376.8900146484375
241,241,2020-01-21,378.8800048828125
242,242,2020-01-22,378.5199890136719
243,243,2020-01-23,375.3399963378906
244,244,2020-01-24,369.9700012207031
245,245,2020-01-27,365.3399963378906
246,246,2020-01-28,366.989990234375
247,247,2020-01-29,368.6400146484375
248,248,2020-01-30,367.1199951171875
249,249,2020-01-31,360.9200134277344
250,250,2020-02-03,364.010009765625
251,251,2020-02-04,363.7200012207031
252,252,2020-02-05,371.1900024414063
253,253,2020-02-06,374.239990234375
254,254,2020-02-07,370.2999877929688
255,255,2020-02-10,369.6700134277344
256,256,2020-02-11,371.4800109863281
257,257,2020-02-12,375.5799865722656
258,258,2020-02-13,379.3399963378906
259,259,2020-02-14,403.6300048828125
260,260,2020-02-18,407.4500122070313
261,261,2020-02-19,409.010009765625
262,262,2020-02-20,409.0700073242188
263,263,2020-02-21,400.5
264,264,2020-02-24,385.3299865722656
265,265,2020-02-25,368.3800048828125
266,266,2020-02-26,369.0
267,267,2020-02-27,360.7999877929688
268,268,2020-02-28,352.0199890136719
269,269,2020-03-02,368.9500122070313
270,270,2020-03-03,370.0
271,271,2020-03-04,384.9299926757813
272,272,2020-03-05,386.6799926757813
273,273,2020-03-06,374.55999755859375
274,274,2020-03-09,351.3399963378906
275,275,2020-03-10,367.5899963378906
276,276,2020-03-11,345.7900085449219
277,277,2020-03-12,320.010009765625
278,278,2020-03-13,347.7900085449219
279,279,2020-03-16,335.7099914550781
280,280,2020-03-17,358.7799987792969
281,281,2020-03-18,359.0
282,282,2020-03-19,346.79998779296875
283,283,2020-03-20,329.010009765625
284,284,2020-03-23,326.3399963378906
285,285,2020-03-24,343.1499938964844
286,286,2020-03-25,333.0
287,287,2020-03-26,341.260009765625
288,288,2020-03-27,322.4100036621094
289,289,2020-03-30,349.1099853515625
290,290,2020-03-31,350.5599975585937
291,291,2020-04-01,334.8699951171875
292,292,2020-04-02,360.739990234375
293,293,2020-04-03,365.7799987792969
294,294,2020-04-06,381.2900085449219
295,295,2020-04-07,370.3699951171875
296,296,2020-04-08,403.05999755859375
297,297,2020-04-09,393.1400146484375
298,298,2020-04-13,405.3800048828125
299,299,2020-04-14,405.5799865722656
300,300,2020-04-15,403.8200073242188
301,301,2020-04-16,414.5400085449219
302,302,2020-04-17,427.2099914550781
303,303,2020-04-20,424.9500122070313
304,304,2020-04-21,417.7099914550781
305,305,2020-04-22,421.4700012207031
306,306,2020-04-23,423.3500061035156
307,307,2020-04-24,433.010009765625
308,308,2020-04-27,443.5700073242188
309,309,2020-04-28,430.6799926757813
310,310,2020-04-29,436.2699890136719
311,311,2020-04-30,440.1000061035156
312,312,2020-05-01,431.7900085449219
313,313,2020-05-04,434.0400085449219
314,314,2020-05-05,443.0
315,315,2020-05-06,449.989990234375
316,316,2020-05-07,460.4200134277344
317,317,2020-05-08,456.3500061035156
318,318,2020-05-11,470.3500061035156
319,319,2020-05-12,461.5199890136719
320,320,2020-05-13,455.0
321,321,2020-05-14,457.760009765625
322,322,2020-05-15,466.7200012207031
323,323,2020-05-18,471.4200134277344
324,324,2020-05-19,463.75
325,325,2020-05-20,472.9400024414063
326,326,2020-05-21,466.7900085449219
327,327,2020-05-22,472.4500122070313
328,328,2020-05-26,481.1499938964844
329,329,2020-05-27,470.7200012207031
330,330,2020-05-28,477.1300048828125
331,331,2020-05-29,491.3200073242188
332,332,2020-06-01,492.4200134277344
333,333,2020-06-02,493.05999755859375
334,334,2020-06-03,470.739990234375
335,335,2020-06-04,463.8500061035156
336,336,2020-06-05,452.5199890136719
337,337,2020-06-08,456.5400085449219
338,338,2020-06-09,459.9400024414063
339,339,2020-06-10,468.8399963378906
340,340,2020-06-11,438.6400146484375
341,341,2020-06-12,448.8500061035156
342,342,2020-06-15,453.8800048828125
343,343,2020-06-16,455.010009765625
344,344,2020-06-17,455.489990234375
345,345,2020-06-18,454.1799926757813
346,346,2020-06-19,451.9599914550781
347,347,2020-06-22,456.489990234375
348,348,2020-06-23,451.7799987792969
349,349,2020-06-24,432.4200134277344
350,350,2020-06-25,437.239990234375
351,351,2020-06-26,432.5499877929688
352,352,2020-06-29,432.3399963378906
353,353,2020-06-30,451.489990234375
354,354,2020-07-01,454.4299926757813
355,355,2020-07-02,458.3599853515625
356,356,2020-07-06,465.4599914550781
357,357,2020-07-07,468.3399963378906
358,358,2020-07-08,467.489990234375
359,359,2020-07-09,478.0400085449219
360,360,2020-07-10,477.6600036621094
361,361,2020-07-13,467.9100036621094
362,362,2020-07-14,488.9599914550781
363,363,2020-07-15,498.3500061035156
364,364,2020-07-16,501.989990234375
365,365,2020-07-17,516.7000122070312
366,366,2020-07-20,520.3699951171875
367,367,2020-07-21,519.0399780273438
368,368,2020-07-22,520.27001953125
369,369,2020-07-23,520.3200073242188
370,370,2020-07-24,515.75
371,371,2020-07-27,530.469970703125
372,372,2020-07-28,521.75
373,373,2020-07-29,530.77001953125
374,374,2020-07-30,535.5999755859375
375,375,2020-07-31,524.8900146484375
376,376,2020-08-03,531.0399780273438
377,377,2020-08-04,526.8599853515625
378,378,2020-08-05,527.2999877929688
379,379,2020-08-06,525.219970703125
380,380,2020-08-07,524.1300048828125
381,381,2020-08-10,506.9500122070313
382,382,2020-08-11,496.3399963378906
383,383,2020-08-12,501.8500061035156
384,384,2020-08-13,509.7799987792969
385,385,2020-08-14,506.3699951171875
386,386,2020-08-17,511.9100036621094
387,387,2020-08-18,520.8200073242188
388,388,2020-08-19,520.8900146484375
389,389,2020-08-20,515.5800170898438
390,390,2020-08-21,517.9500122070312
391,391,2020-08-24,511.1700134277344
392,392,2020-08-25,511.9800109863281
393,393,2020-08-26,513.2100219726562
394,394,2020-08-27,497.1499938964844
395,395,2020-08-28,498.8399963378906
396,396,2020-08-31,508.5899963378906
397,397,2020-09-01,509.6600036621094
398,398,2020-09-02,524.2999877929688
399,399,2020-09-03,494.239990234375
400,400,2020-09-04,484.2300109863281
401,401,2020-09-08,478.8200073242188
402,402,2020-09-09,501.489990234375
403,403,2020-09-10,503.4500122070313
404,404,2020-09-11,505.0199890136719
405,405,2020-09-14,508.8399963378906
406,406,2020-09-15,512.8200073242188
407,407,2020-09-16,513.1599731445312
408,408,2020-09-17,511.5
409,409,2020-09-18,513.47998046875
410,410,2020-09-21,517.9099731445312
411,411,2020-09-22,515.6799926757812
412,412,2020-09-23,511.7699890136719
413,413,2020-09-24,494.1700134277344
414,414,2020-09-25,504.1499938964844
415,415,2020-09-28,513.9199829101562
416,416,2020-09-29,515.0999755859375
417,417,2020-09-30,515.4600219726562
418,418,2020-10-01,520.8099975585938
419,419,2020-10-02,510.6799926757813
420,420,2020-10-05,530.6599731445312
421,421,2020-10-06,533.3300170898438
422,422,2020-10-07,545.3900146484375
423,423,2020-10-08,551.0999755859375
424,424,2020-10-09,566.1400146484375
425,425,2020-10-12,568.489990234375
426,426,2020-10-13,565.739990234375
427,427,2020-10-14,557.3900146484375
428,428,2020-10-15,552.6099853515625
429,429,2020-10-16,556.5700073242188
430,430,2020-10-19,554.3400268554688
431,431,2020-10-20,562.5800170898438
432,432,2020-10-21,559.4299926757812
433,433,2020-10-22,579.0399780273438
434,434,2020-10-23,581.7100219726562
435,435,2020-10-26,583.8200073242188
436,436,2020-10-27,589.5399780273438
437,437,2020-10-28,559.4600219726562
438,438,2020-10-29,568.030029296875
439,439,2020-10-30,586.4199829101562
440,440,2020-11-02,591.02001953125
441,441,2020-11-03,601.5700073242188
442,442,2020-11-04,624.7899780273438
443,443,2020-11-05,630.5700073242188
444,444,2020-11-06,643.4500122070312
445,445,2020-11-09,579.9600219726562
446,446,2020-11-10,555.780029296875
447,447,2020-11-11,585.4500122070312
448,448,2020-11-12,602.25
449,449,2020-11-13,602.3599853515625
450,450,2020-11-16,597.2100219726562
451,451,2020-11-17,592.5700073242188
452,452,2020-11-18,578.97998046875
453,453,2020-11-19,574.3800048828125
454,454,2020-11-20,569.97998046875
455,455,2020-11-23,554.97998046875
456,456,2020-11-24,516.5599975585938
457,457,2020-11-25,523.22998046875
458,458,2020-11-27,535.0700073242188
459,459,2020-11-30,538.5
460,460,2020-12-01,557.280029296875
461,461,2020-12-02,549.5999755859375
462,462,2020-12-03,553.27001953125
463,463,2020-12-04,559.4000244140625
464,464,2020-12-07,560.5499877929688
465,465,2020-12-08,559.27001953125
466,466,2020-12-09,541.8699951171875
467,467,2020-12-10,554.780029296875
468,468,2020-12-11,567.260009765625
469,469,2020-12-14,579.6500244140625
470,470,2020-12-15,587.9099731445312
471,471,2020-12-16,576.719970703125
472,472,2020-12-17,584.239990234375
473,473,2020-12-18,605.8699951171875
474,474,2020-12-21,590.8599853515625
475,475,2020-12-22,583.47998046875
476,476,2020-12-23,574.4199829101562
477,477,2020-12-24,575.0700073242188
478,478,2020-12-28,571.989990234375
479,479,2020-12-29,574.9199829101562
480,480,2020-12-30,574.8300170898438
481,481,2020-12-31,582.9400024414062
482,482,2021-01-04,575.260009765625
483,483,2021-01-05,584.1300048828125
484,484,2021-01-06,612.2000122070312
485,485,2021-01-07,629.1199951171875
486,486,2021-01-08,621.3699951171875
487,487,2021-01-11,615.7899780273438
488,488,2021-01-12,610.0399780273438
489,489,2021-01-13,604.3200073242188
490,490,2021-01-14,593.1400146484375
491,491,2021-01-15,601.1500244140625
492,492,2021-01-19,608.969970703125
493,493,2021-01-20,600.8099975585938
494,494,2021-01-21,589.1900024414062
495,495,2021-01-22,594.8300170898438
496,496,2021-01-25,588.3400268554688
497,497,2021-01-26,570.760009765625
498,498,2021-01-27,547.010009765625
499,499,2021-01-28,566.4400024414062
500,500,2021-01-29,573.77001953125
501,501,2021-02-01,591.6799926757812
502,502,2021-02-02,596.6400146484375
503,503,2021-02-03,591.3699951171875
504,504,2021-02-04,605.010009765625
505,505,2021-02-05,616.47998046875
506,506,2021-02-08,628.6799926757812
507,507,2021-02-09,636.4600219726562
508,508,2021-02-10,631.9199829101562
509,509,2021-02-11,643.8099975585938
510,510,2021-02-12,662.3499755859375
511,511,2021-02-16,649.6199951171875
512,512,2021-02-17,655.719970703125
513,513,2021-02-18,651.5
514,514,2021-02-19,637.010009765625
515,515,2021-02-22,603.5399780273438
516,516,2021-02-23,594.47998046875
517,517,2021-02-24,594.739990234375
518,518,2021-02-25,582.4500122070312
519,519,2021-02-26,584.5
520,520,2021-03-01,597.2999877929688
521,521,2021-03-02,591.219970703125
522,522,2021-03-03,566.8699951171875
523,523,2021-03-04,562.0
524,524,2021-03-05,567.9199829101562
525,525,2021-03-08,554.1099853515625
526,526,2021-03-09,561.9400024414062
527,527,2021-03-10,559.219970703125
528,528,2021-03-11,568.9000244140625
529,529,2021-03-12,559.97998046875
530,530,2021-03-15,569.5499877929688
531,531,2021-03-16,560.8400268554688
532,532,2021-03-17,566.4400024414062
533,533,2021-03-18,570.0499877929688
534,534,2021-03-19,568.9299926757812
535,535,2021-03-22,580.0
536,536,2021-03-23,571.0
537,537,2021-03-24,559.3800048828125
538,538,2021-03-25,559.0599975585938
539,539,2021-03-26,578.5900268554688
540,540,2021-03-29,570.0399780273438
541,541,2021-03-30,564.1500244140625
542,542,2021-03-31,571.1699829101562
543,543,2021-04-01,579.9099731445312
544,544,2021-04-05,582.7999877929688
545,545,2021-04-06,587.5499877929688
546,546,2021-04-07,576.6400146484375
547,547,2021-04-08,592.22998046875
548,548,2021-04-09,602.5700073242188
549,549,2021-04-12,603.989990234375
550,550,2021-04-13,614.8499755859375
551,551,2021-04-14,612.1099853515625
552,552,2021-04-15,624.7899780273438
553,553,2021-04-16,626.1199951171875
554,554,2021-04-19,629.5900268554688
555,555,2021-04-20,628.2999877929688
556,556,2021-04-21,634.3099975585938
557,557,2021-04-22,639.72998046875
558,558,2021-04-23,640.4199829101562
559,559,2021-04-26,648.3400268554688
560,560,2021-04-27,648.719970703125
561,561,2021-04-28,649.0399780273438
562,562,2021-04-29,640.72998046875
563,563,2021-04-30,630.1300048828125
564,564,2021-05-03,610.0
565,565,2021-05-04,598.0999755859375
566,566,2021-05-05,601.3699951171875
567,567,2021-05-06,602.1699829101562
568,568,2021-05-07,608.010009765625
569,569,2021-05-10,603.6500244140625
570,570,2021-05-11,596.3800048828125
571,571,2021-05-12,583.8900146484375
572,572,2021-05-13,590.969970703125
573,573,2021-05-14,600.75
574,574,2021-05-17,589.739990234375
575,575,2021-05-18,588.1500244140625
576,576,2021-05-19,588.6300048828125
577,577,2021-05-20,598.3200073242188
578,578,2021-05-21,594.739990234375
579,579,2021-05-24,593.0599975585938
580,580,2021-05-25,592.9299926757812
581,581,2021-05-26,591.5700073242188
582,582,2021-05-27,598.5700073242188
583,583,2021-05-28,602.3699951171875
584,584,2021-06-01,581.4600219726562
585,585,2021-06-02,581.3200073242188
586,586,2021-06-03,581.5900268554688
587,587,2021-06-04,581.280029296875
588,588,2021-06-07,579.5800170898438
589,589,2021-06-08,581.6599731445312
590,590,2021-06-09,581.1599731445312
591,591,2021-06-10,602.969970703125
592,592,2021-06-11,601.6799926757812
593,593,2021-06-14,606.6699829101562
594,594,2021-06-15,609.27001953125
595,595,2021-06-16,612.260009765625
596,596,2021-06-17,617.5999755859375
597,597,2021-06-18,622.7999877929688
598,598,2021-06-21,625.6699829101562
599,599,2021-06-22,624.8200073242188
600,600,2021-06-23,625.8499755859375
601,601,2021-06-24,631.9000244140625
602,602,2021-06-25,633.5599975585938
603,603,2021-06-28,643.7000122070312
604,604,2021-06-29,645.5599975585938
605,605,2021-06-30,644.2899780273438
606,606,2021-07-01,657.7100219726562
607,607,2021-07-02,666.719970703125
608,608,2021-07-06,667.4000244140625
609,609,2021-07-07,673.4000244140625
610,610,2021-07-08,672.7000122070312
611,611,2021-07-09,675.1699829101562
612,612,2021-07-12,673.97998046875
613,613,2021-07-13,664.5399780273438
614,614,2021-07-14,658.5999755859375
615,615,2021-07-15,666.77001953125
616,616,2021-07-16,674.780029296875
617,617,2021-07-19,673.8400268554688
618,618,2021-07-20,668.4199829101562
619,619,2021-07-21,663.0499877929688
620,620,2021-07-22,675.4099731445312
621,621,2021-07-23,682.9199829101562
622,622,2021-07-26,685.5599975585938
623,623,2021-07-27,702.7899780273438
624,624,2021-07-28,705.97998046875
625,625,2021-07-29,707.1300048828125
626,626,2021-07-30,739.510009765625
627,627,2021-08-02,736.469970703125
628,628,2021-08-03,745.6900024414062
629,629,2021-08-04,762.1199951171875
630,630,2021-08-05,763.6599731445312
631,631,2021-08-06,753.6300048828125
632,632,2021-08-09,756.6099853515625
633,633,2021-08-10,763.7999877929688
634,634,2021-08-11,752.6900024414062
635,635,2021-08-12,766.5499877929688
636,636,2021-08-13,778.2999877929688
637,637,2021-08-16,781.97998046875
638,638,2021-08-17,780.47998046875
639,639,2021-08-18,770.75
640,640,2021-08-19,776.25
641,641,2021-08-20,780.030029296875
642,642,2021-08-23,782.8699951171875
643,643,2021-08-24,788.7899780273438
644,644,2021-08-25,798.530029296875
645,645,2021-08-26,797.739990234375
646,646,2021-08-27,792.4099731445312
647,647,2021-08-30,813.5399780273438
648,648,2021-08-31,804.8200073242188
649,649,2021-09-01,814.9500122070312
650,650,2021-09-02,825.77001953125
651,651,2021-09-03,819.7000122070312
652,652,2021-09-07,806.3200073242188
653,653,2021-09-08,813.5599975585938
654,654,2021-09-09,810.7899780273438
655,655,2021-09-10,820.0999755859375
656,656,2021-09-13,791.989990234375
657,657,2021-09-14,802.8900146484375
658,658,2021-09-15,790.0800170898438
659,659,2021-09-16,785.219970703125
660,660,2021-09-17,788.3499755859375
661,661,2021-09-20,782.52001953125
662,662,2021-09-21,785.510009765625
663,663,2021-09-22,785.6400146484375
664,664,2021-09-23,797.3400268554688
665,665,2021-09-24,802.9600219726562
666,666,2021-09-27,766.5
667,667,2021-09-28,753.030029296875
668,668,2021-09-29,749.27001953125
669,669,2021-09-30,745.9500122070312
670,670,2021-10-01,741.9199829101562
671,671,2021-10-04,730.010009765625
672,672,2021-10-05,723.8699951171875
673,673,2021-10-06,722.77001953125
674,674,2021-10-07,731.4400024414062
675,675,2021-10-08,722.4299926757812
676,676,2021-10-11,718.5
677,677,2021-10-12,709.0800170898438
678,678,2021-10-13,708.8400268554688
679,679,2021-10-14,720.1099853515625
680,680,2021-10-15,721.47998046875
681,681,2021-10-18,727.1699829101562
682,682,2021-10-19,732.760009765625
683,683,2021-10-20,747.0599975585938
684,684,2021-10-21,759.8499755859375
685,685,2021-10-22,753.5800170898438
686,686,2021-10-25,770.47998046875
687,687,2021-10-26,773.1500244140625
688,688,2021-10-27,764.6199951171875
689,689,2021-10-28,788.8200073242188
690,690,2021-10-29,794.6799926757812
691,691,2021-11-01,784.1599731445312
692,692,2021-11-02,779.0800170898438
693,693,2021-11-03,779.8499755859375
694,694,2021-11-04,783.219970703125
695,695,2021-11-05,725.6099853515625
696,696,2021-11-08,732.1300048828125
697,697,2021-11-09,732.0800170898438
698,698,2021-11-10,733.9600219726562
699,699,2021-11-11,752.0900268554688
700,700,2021-11-12,756.280029296875
701,701,2021-11-15,753.8400268554688
702,702,2021-11-16,770.97998046875
703,703,2021-11-17,779.989990234375
704,704,2021-11-18,772.3499755859375
705,705,2021-11-19,776.6300048828125
706,706,2021-11-22,757.5999755859375
707,707,2021-11-23,741.1599731445312
708,708,2021-11-24,736.7999877929688
709,709,2021-11-26,750.1699829101562
710,710,2021-11-29,749.5599975585938
711,711,2021-11-30,753.2000122070312
712,712,2021-12-01,755.5599975585938
713,713,2021-12-02,748.219970703125
714,714,2021-12-03,741.3800048828125
715,715,2021-12-06,742.3599853515625
716,716,2021-12-07,752.3699951171875
717,717,2021-12-08,770.219970703125
718,718,2021-12-09,753.7899780273438
719,719,2021-12-10,746.0499877929688
720,720,2021-12-13,752.2000122070312
721,721,2021-12-14,723.9299926757812
722,722,2021-12-15,744.3499755859375
723,723,2021-12-16,734.3400268554688
724,724,2021-12-17,731.4600219726562
725,725,2021-12-20,728.5700073242188
726,726,2021-12-21,739.9099731445312
727,727,2021-12-22,743.8300170898438
728,728,2021-12-23,746.260009765625
729,729,2021-12-27,764.3200073242188
730,730,2021-12-28,747.760009765625
731,731,2021-12-29,750.739990234375
732,732,2021-12-30,758.6500244140625
733,733,2021-12-31,755.5700073242188
734,734,2022-01-03,735.4199829101562
735,735,2022-01-04,702.0900268554688
736,736,2022-01-05,694.4299926757812
737,737,2022-01-06,683.52001953125
738,738,2022-01-07,663.1599731445312
739,739,2022-01-10,664.47998046875
740,740,2022-01-11,674.97998046875
741,741,2022-01-12,669.7000122070312
742,742,2022-01-13,639.1599731445312
743,743,2022-01-14,628.22998046875
744,744,2022-01-18,599.7999877929688
745,745,2022-01-19,598.4400024414062
746,746,2022-01-20,587.4000244140625
747,747,2022-01-21,585.6799926757812
