,Unnamed: 0,Date,ANSS
244,244,2020-01-24,277.3399963378906
245,245,2020-01-27,270.70001220703125
246,246,2020-01-28,278.3599853515625
247,247,2020-01-29,277.7200012207031
248,248,2020-01-30,280.1400146484375
249,249,2020-01-31,274.3299865722656
250,250,2020-02-03,281.3299865722656
251,251,2020-02-04,289.2200012207031
252,252,2020-02-05,283.95001220703125
253,253,2020-02-06,285.8800048828125
254,254,2020-02-07,284.8299865722656
255,255,2020-02-10,286.5199890136719
256,256,2020-02-11,288.2900085449219
257,257,2020-02-12,292.4599914550781
258,258,2020-02-13,291.67999267578125
259,259,2020-02-14,291.9800109863281
260,260,2020-02-18,290.8999938964844
261,261,2020-02-19,296.1400146484375
262,262,2020-02-20,294.0199890136719
263,263,2020-02-21,287.1099853515625
264,264,2020-02-24,276.739990234375
265,265,2020-02-25,266.44000244140625
266,266,2020-02-26,270.19000244140625
267,267,2020-02-27,244.1499938964844
268,268,2020-02-28,242.19000244140625
269,269,2020-03-02,258.8099975585937
270,270,2020-03-03,249.07000732421875
271,271,2020-03-04,259.5
272,272,2020-03-05,248.05999755859372
273,273,2020-03-06,237.77999877929688
274,274,2020-03-09,222.41000366210935
275,275,2020-03-10,229.1199951171875
276,276,2020-03-11,217.72999572753903
277,277,2020-03-12,204.4600067138672
278,278,2020-03-13,235.4199981689453
279,279,2020-03-16,206.3500061035156
280,280,2020-03-17,234.2899932861328
281,281,2020-03-18,221.6699981689453
282,282,2020-03-19,221.08999633789065
283,283,2020-03-20,213.1100006103516
284,284,2020-03-23,208.3500061035156
285,285,2020-03-24,217.42999267578125
286,286,2020-03-25,212.30999755859372
287,287,2020-03-26,230.3699951171875
288,288,2020-03-27,223.0200042724609
289,289,2020-03-30,235.1300048828125
290,290,2020-03-31,232.47000122070312
291,291,2020-04-01,211.25
292,292,2020-04-02,216.1999969482422
293,293,2020-04-03,218.3000030517578
294,294,2020-04-06,242.4600067138672
295,295,2020-04-07,239.6499938964844
296,296,2020-04-08,244.3699951171875
297,297,2020-04-09,237.9199981689453
298,298,2020-04-13,242.92999267578125
299,299,2020-04-14,254.8000030517578
300,300,2020-04-15,253.97999572753903
301,301,2020-04-16,257.82000732421875
302,302,2020-04-17,263.8999938964844
303,303,2020-04-20,266.7200012207031
304,304,2020-04-21,253.27999877929688
305,305,2020-04-22,263.2699890136719
306,306,2020-04-23,258.95001220703125
307,307,2020-04-24,259.45001220703125
308,308,2020-04-27,262.8699951171875
309,309,2020-04-28,257.3500061035156
310,310,2020-04-29,265.8399963378906
311,311,2020-04-30,261.8299865722656
312,312,2020-05-01,255.63999938964844
313,313,2020-05-04,258.79998779296875
314,314,2020-05-05,262.2300109863281
315,315,2020-05-06,268.07000732421875
316,316,2020-05-07,260.760009765625
317,317,2020-05-08,263.0199890136719
318,318,2020-05-11,265.8500061035156
319,319,2020-05-12,259.7900085449219
320,320,2020-05-13,252.1100006103516
321,321,2020-05-14,252.1499938964844
322,322,2020-05-15,253.92999267578125
323,323,2020-05-18,263.510009765625
324,324,2020-05-19,262.4100036621094
325,325,2020-05-20,272.2099914550781
326,326,2020-05-21,266.2799987792969
327,327,2020-05-22,269.8699951171875
328,328,2020-05-26,268.9700012207031
329,329,2020-05-27,269.3099975585937
330,330,2020-05-28,275.1000061035156
331,331,2020-05-29,283.0
332,332,2020-06-01,286.70001220703125
333,333,2020-06-02,288.1400146484375
334,334,2020-06-03,286.8999938964844
335,335,2020-06-04,282.1600036621094
336,336,2020-06-05,289.1000061035156
337,337,2020-06-08,290.75
338,338,2020-06-09,285.2699890136719
339,339,2020-06-10,286.0
340,340,2020-06-11,271.94000244140625
341,341,2020-06-12,270.2699890136719
342,342,2020-06-15,274.8299865722656
343,343,2020-06-16,282.5899963378906
344,344,2020-06-17,285.6400146484375
345,345,2020-06-18,289.3599853515625
346,346,2020-06-19,281.5899963378906
347,347,2020-06-22,289.3599853515625
348,348,2020-06-23,289.6600036621094
349,349,2020-06-24,285.25
350,350,2020-06-25,287.19000244140625
351,351,2020-06-26,283.0799865722656
352,352,2020-06-29,282.1300048828125
353,353,2020-06-30,291.7300109863281
354,354,2020-07-01,294.32000732421875
355,355,2020-07-02,297.9700012207031
356,356,2020-07-06,301.6400146484375
357,357,2020-07-07,299.32000732421875
358,358,2020-07-08,301.8999938964844
359,359,2020-07-09,304.5
360,360,2020-07-10,301.6499938964844
361,361,2020-07-13,295.5599975585937
362,362,2020-07-14,301.0400085449219
363,363,2020-07-15,301.0400085449219
364,364,2020-07-16,295.29998779296875
365,365,2020-07-17,301.1300048828125
366,366,2020-07-20,309.1099853515625
367,367,2020-07-21,305.75
368,368,2020-07-22,306.8900146484375
369,369,2020-07-23,300.1499938964844
370,370,2020-07-24,293.510009765625
371,371,2020-07-27,300.1700134277344
372,372,2020-07-28,298.2200012207031
373,373,2020-07-29,306.04998779296875
374,374,2020-07-30,309.6700134277344
375,375,2020-07-31,310.6000061035156
376,376,2020-08-03,315.2300109863281
377,377,2020-08-04,308.7799987792969
378,378,2020-08-05,312.2699890136719
379,379,2020-08-06,315.25
380,380,2020-08-07,312.3699951171875
381,381,2020-08-10,308.7799987792969
382,382,2020-08-11,301.9200134277344
383,383,2020-08-12,308.3999938964844
384,384,2020-08-13,314.7699890136719
385,385,2020-08-14,313.19000244140625
386,386,2020-08-17,317.3599853515625
387,387,2020-08-18,320.4700012207031
388,388,2020-08-19,319.5299987792969
389,389,2020-08-20,328.32000732421875
390,390,2020-08-21,324.5
391,391,2020-08-24,325.25
392,392,2020-08-25,326.489990234375
393,393,2020-08-26,331.4800109863281
394,394,2020-08-27,332.3399963378906
395,395,2020-08-28,336.7099914550781
396,396,2020-08-31,339.010009765625
397,397,2020-09-01,343.8900146484375
398,398,2020-09-02,350.5899963378906
399,399,2020-09-03,332.1400146484375
400,400,2020-09-04,321.2099914550781
401,401,2020-09-08,308.6099853515625
402,402,2020-09-09,320.04998779296875
403,403,2020-09-10,317.4200134277344
404,404,2020-09-11,314.0799865722656
405,405,2020-09-14,321.6000061035156
406,406,2020-09-15,328.2099914550781
407,407,2020-09-16,317.8900146484375
408,408,2020-09-17,308.8800048828125
409,409,2020-09-18,305.0799865722656
410,410,2020-09-21,309.19000244140625
411,411,2020-09-22,315.44000244140625
412,412,2020-09-23,302.54998779296875
413,413,2020-09-24,304.4100036621094
414,414,2020-09-25,312.1600036621094
415,415,2020-09-28,318.79998779296875
416,416,2020-09-29,319.510009765625
417,417,2020-09-30,327.2300109863281
418,418,2020-10-01,334.79998779296875
419,419,2020-10-02,321.5799865722656
420,420,2020-10-05,323.8699951171875
421,421,2020-10-06,316.4700012207031
422,422,2020-10-07,330.3999938964844
423,423,2020-10-08,333.5400085449219
424,424,2020-10-09,336.82000732421875
425,425,2020-10-12,347.8599853515625
426,426,2020-10-13,351.3099975585937
427,427,2020-10-14,351.3999938964844
428,428,2020-10-15,351.70001220703125
429,429,2020-10-16,349.7200012207031
430,430,2020-10-19,336.25
431,431,2020-10-20,331.9599914550781
432,432,2020-10-21,327.8599853515625
433,433,2020-10-22,326.7799987792969
434,434,2020-10-23,330.2200012207031
435,435,2020-10-26,321.0
436,436,2020-10-27,322.1700134277344
437,437,2020-10-28,308.0299987792969
438,438,2020-10-29,310.8500061035156
439,439,2020-10-30,304.3699951171875
440,440,2020-11-02,311.2300109863281
441,441,2020-11-03,315.9100036621094
442,442,2020-11-04,329.25
443,443,2020-11-05,328.3500061035156
444,444,2020-11-06,336.79998779296875
445,445,2020-11-09,328.4700012207031
446,446,2020-11-10,319.42999267578125
447,447,2020-11-11,328.9599914550781
448,448,2020-11-12,323.6400146484375
449,449,2020-11-13,328.2099914550781
450,450,2020-11-16,322.6700134277344
451,451,2020-11-17,319.7900085449219
452,452,2020-11-18,317.989990234375
453,453,2020-11-19,324.1199951171875
454,454,2020-11-20,318.260009765625
455,455,2020-11-23,313.4200134277344
456,456,2020-11-24,320.1199951171875
457,457,2020-11-25,322.8699951171875
458,458,2020-11-27,330.4100036621094
459,459,2020-11-30,338.0599975585937
460,460,2020-12-01,340.8500061035156
461,461,2020-12-02,334.92999267578125
462,462,2020-12-03,337.5400085449219
463,463,2020-12-04,343.4700012207031
464,464,2020-12-07,341.8900146484375
465,465,2020-12-08,341.2799987792969
466,466,2020-12-09,334.54998779296875
467,467,2020-12-10,334.0400085449219
468,468,2020-12-11,335.19000244140625
469,469,2020-12-14,343.3900146484375
470,470,2020-12-15,343.0299987792969
471,471,2020-12-16,343.6199951171875
472,472,2020-12-17,346.6300048828125
473,473,2020-12-18,357.8099975585937
474,474,2020-12-21,355.95001220703125
475,475,2020-12-22,362.30999755859375
476,476,2020-12-23,362.2200012207031
477,477,2020-12-24,364.1700134277344
478,478,2020-12-28,363.7200012207031
479,479,2020-12-29,360.8500061035156
480,480,2020-12-30,362.3200073242188
481,481,2020-12-31,363.7999877929688
482,482,2021-01-04,357.6700134277344
483,483,2021-01-05,359.8299865722656
484,484,2021-01-06,349.8999938964844
485,485,2021-01-07,365.0199890136719
486,486,2021-01-08,374.6600036621094
487,487,2021-01-11,373.3299865722656
488,488,2021-01-12,373.2699890136719
489,489,2021-01-13,375.5799865722656
490,490,2021-01-14,369.0499877929688
491,491,2021-01-15,364.2799987792969
492,492,2021-01-19,369.510009765625
493,493,2021-01-20,378.6499938964844
494,494,2021-01-21,371.8599853515625
495,495,2021-01-22,374.5700073242188
496,496,2021-01-25,367.8699951171875
497,497,2021-01-26,366.6400146484375
498,498,2021-01-27,348.8500061035156
499,499,2021-01-28,362.8699951171875
500,500,2021-01-29,354.3699951171875
501,501,2021-02-01,367.9400024414063
502,502,2021-02-02,375.1199951171875
503,503,2021-02-03,370.0700073242188
504,504,2021-02-04,377.4100036621094
505,505,2021-02-05,379.4800109863281
506,506,2021-02-08,381.9700012207031
507,507,2021-02-09,386.3900146484375
508,508,2021-02-10,386.5899963378906
509,509,2021-02-11,396.1300048828125
510,510,2021-02-12,403.6000061035156
511,511,2021-02-16,401.8599853515625
512,512,2021-02-17,393.8999938964844
513,513,2021-02-18,389.80999755859375
514,514,2021-02-19,395.3699951171875
515,515,2021-02-22,383.2000122070313
516,516,2021-02-23,375.55999755859375
517,517,2021-02-24,385.3699951171875
518,518,2021-02-25,338.4599914550781
519,519,2021-02-26,340.989990234375
520,520,2021-03-01,346.1099853515625
521,521,2021-03-02,336.3299865722656
522,522,2021-03-03,319.8599853515625
523,523,2021-03-04,306.1600036621094
524,524,2021-03-05,308.0299987792969
525,525,2021-03-08,293.54998779296875
526,526,2021-03-09,308.0
527,527,2021-03-10,310.0899963378906
528,528,2021-03-11,322.6400146484375
529,529,2021-03-12,316.8800048828125
530,530,2021-03-15,325.7099914550781
531,531,2021-03-16,330.7799987792969
532,532,2021-03-17,328.3699951171875
533,533,2021-03-18,321.489990234375
534,534,2021-03-19,324.25
535,535,2021-03-22,334.8599853515625
536,536,2021-03-23,333.5299987792969
537,537,2021-03-24,330.3699951171875
538,538,2021-03-25,327.8800048828125
539,539,2021-03-26,342.9599914550781
540,540,2021-03-29,342.2300109863281
541,541,2021-03-30,331.8900146484375
542,542,2021-03-31,339.5599975585937
543,543,2021-04-01,351.8500061035156
544,544,2021-04-05,362.760009765625
545,545,2021-04-06,358.4200134277344
546,546,2021-04-07,355.3399963378906
547,547,2021-04-08,362.239990234375
548,548,2021-04-09,366.7000122070313
549,549,2021-04-12,366.9400024414063
550,550,2021-04-13,371.0199890136719
551,551,2021-04-14,366.6199951171875
552,552,2021-04-15,374.6199951171875
553,553,2021-04-16,373.9299926757813
554,554,2021-04-19,364.4700012207031
555,555,2021-04-20,364.9400024414063
556,556,2021-04-21,365.8800048828125
557,557,2021-04-22,364.80999755859375
558,558,2021-04-23,371.7300109863281
559,559,2021-04-26,376.8800048828125
560,560,2021-04-27,373.510009765625
561,561,2021-04-28,375.3999938964844
562,562,2021-04-29,371.7999877929688
563,563,2021-04-30,365.6600036621094
564,564,2021-05-03,361.5499877929688
565,565,2021-05-04,350.6000061035156
566,566,2021-05-05,355.489990234375
567,567,2021-05-06,332.6600036621094
568,568,2021-05-07,332.3800048828125
569,569,2021-05-10,323.1700134277344
570,570,2021-05-11,320.8699951171875
571,571,2021-05-12,320.5599975585937
572,572,2021-05-13,317.6700134277344
573,573,2021-05-14,326.4700012207031
574,574,2021-05-17,321.2300109863281
575,575,2021-05-18,321.17999267578125
576,576,2021-05-19,326.489990234375
577,577,2021-05-20,333.7200012207031
578,578,2021-05-21,330.260009765625
579,579,2021-05-24,338.7699890136719
580,580,2021-05-25,339.19000244140625
581,581,2021-05-26,338.0299987792969
582,582,2021-05-27,336.7900085449219
583,583,2021-05-28,337.94000244140625
584,584,2021-06-01,335.989990234375
585,585,2021-06-02,336.4100036621094
586,586,2021-06-03,329.29998779296875
587,587,2021-06-04,338.7799987792969
588,588,2021-06-07,328.57000732421875
589,589,2021-06-08,329.3900146484375
590,590,2021-06-09,326.8500061035156
591,591,2021-06-10,335.7300109863281
592,592,2021-06-11,336.4200134277344
593,593,2021-06-14,338.5
594,594,2021-06-15,335.510009765625
595,595,2021-06-16,332.1600036621094
596,596,2021-06-17,336.57000732421875
597,597,2021-06-18,331.42999267578125
598,598,2021-06-21,336.8299865722656
599,599,2021-06-22,340.6199951171875
600,600,2021-06-23,339.0
601,601,2021-06-24,341.54998779296875
602,602,2021-06-25,343.4800109863281
603,603,2021-06-28,349.1300048828125
604,604,2021-06-29,352.5299987792969
605,605,2021-06-30,347.0599975585937
606,606,2021-07-01,349.239990234375
607,607,2021-07-02,353.4100036621094
608,608,2021-07-06,355.6400146484375
609,609,2021-07-07,353.2799987792969
610,610,2021-07-08,352.239990234375
611,611,2021-07-09,353.760009765625
612,612,2021-07-12,350.94000244140625
613,613,2021-07-13,351.5199890136719
614,614,2021-07-14,352.3699951171875
615,615,2021-07-15,352.2099914550781
616,616,2021-07-16,349.7900085449219
617,617,2021-07-19,343.4700012207031
618,618,2021-07-20,350.8699951171875
619,619,2021-07-21,354.3800048828125
620,620,2021-07-22,358.2300109863281
621,621,2021-07-23,365.3999938964844
622,622,2021-07-26,363.25
623,623,2021-07-27,359.8500061035156
624,624,2021-07-28,362.6300048828125
625,625,2021-07-29,365.3699951171875
626,626,2021-07-30,368.4599914550781
627,627,2021-08-02,369.6300048828125
628,628,2021-08-03,370.8200073242188
629,629,2021-08-04,372.5700073242188
630,630,2021-08-05,373.4700012207031
631,631,2021-08-06,374.739990234375
632,632,2021-08-09,371.6300048828125
633,633,2021-08-10,361.6799926757813
634,634,2021-08-11,363.0799865722656
635,635,2021-08-12,363.4500122070313
636,636,2021-08-13,362.5899963378906
637,637,2021-08-16,363.2000122070313
638,638,2021-08-17,357.2699890136719
639,639,2021-08-18,353.6099853515625
640,640,2021-08-19,357.7200012207031
641,641,2021-08-20,362.2200012207031
642,642,2021-08-23,367.0199890136719
643,643,2021-08-24,368.7300109863281
644,644,2021-08-25,365.8299865722656
645,645,2021-08-26,361.30999755859375
646,646,2021-08-27,365.0199890136719
647,647,2021-08-30,365.7999877929688
648,648,2021-08-31,365.3599853515625
649,649,2021-09-01,370.05999755859375
650,650,2021-09-02,368.3999938964844
651,651,2021-09-03,368.3800048828125
652,652,2021-09-07,372.0700073242188
653,653,2021-09-08,372.5299987792969
654,654,2021-09-09,371.9700012207031
655,655,2021-09-10,373.6099853515625
656,656,2021-09-13,366.3800048828125
657,657,2021-09-14,369.0700073242188
658,658,2021-09-15,372.75
659,659,2021-09-16,374.5
660,660,2021-09-17,364.6300048828125
661,661,2021-09-20,356.3999938964844
662,662,2021-09-21,353.4200134277344
663,663,2021-09-22,357.8399963378906
664,664,2021-09-23,361.0400085449219
665,665,2021-09-24,361.5499877929688
666,666,2021-09-27,355.8599853515625
667,667,2021-09-28,343.6099853515625
668,668,2021-09-29,340.9599914550781
669,669,2021-09-30,340.45001220703125
670,670,2021-10-01,344.739990234375
671,671,2021-10-04,334.989990234375
672,672,2021-10-05,341.3599853515625
673,673,2021-10-06,344.6099853515625
674,674,2021-10-07,348.7099914550781
675,675,2021-10-08,345.6700134277344
676,676,2021-10-11,344.1099853515625
677,677,2021-10-12,343.7200012207031
678,678,2021-10-13,347.8099975585937
679,679,2021-10-14,359.3999938964844
680,680,2021-10-15,358.8500061035156
681,681,2021-10-18,360.9599914550781
682,682,2021-10-19,366.0299987792969
683,683,2021-10-20,365.6499938964844
684,684,2021-10-21,370.6499938964844
685,685,2021-10-22,370.0400085449219
686,686,2021-10-25,374.2099914550781
687,687,2021-10-26,376.4700012207031
688,688,2021-10-27,370.1400146484375
689,689,2021-10-28,374.989990234375
690,690,2021-10-29,379.5799865722656
691,691,2021-11-01,376.4400024414063
692,692,2021-11-02,384.1700134277344
693,693,2021-11-03,384.8599853515625
694,694,2021-11-04,409.9700012207031
695,695,2021-11-05,406.6900024414063
696,696,2021-11-08,406.25
697,697,2021-11-09,405.9700012207031
698,698,2021-11-10,392.6600036621094
699,699,2021-11-11,385.4100036621094
700,700,2021-11-12,391.8200073242188
701,701,2021-11-15,394.4299926757813
702,702,2021-11-16,400.3999938964844
703,703,2021-11-17,399.3599853515625
704,704,2021-11-18,398.6199951171875
705,705,2021-11-19,402.5199890136719
706,706,2021-11-22,396.9800109863281
707,707,2021-11-23,392.2099914550781
708,708,2021-11-24,390.0499877929688
709,709,2021-11-26,382.4800109863281
710,710,2021-11-29,397.7200012207031
711,711,2021-11-30,391.4800109863281
712,712,2021-12-01,380.1400146484375
713,713,2021-12-02,395.0899963378906
714,714,2021-12-03,385.3800048828125
715,715,2021-12-06,394.4299926757813
716,716,2021-12-07,403.6000061035156
717,717,2021-12-08,404.6099853515625
718,718,2021-12-09,394.2699890136719
719,719,2021-12-10,398.4500122070313
720,720,2021-12-13,404.6000061035156
721,721,2021-12-14,394.1499938964844
722,722,2021-12-15,405.4200134277344
723,723,2021-12-16,398.1400146484375
724,724,2021-12-17,396.8599853515625
725,725,2021-12-20,385.9299926757813
726,726,2021-12-21,396.4599914550781
727,727,2021-12-22,400.6400146484375
728,728,2021-12-23,403.5899963378906
729,729,2021-12-27,411.2200012207031
730,730,2021-12-28,409.9200134277344
731,731,2021-12-29,407.05999755859375
732,732,2021-12-30,405.6799926757813
733,733,2021-12-31,401.1199951171875
734,734,2022-01-03,395.489990234375
735,735,2022-01-04,391.1000061035156
736,736,2022-01-05,376.9400024414063
737,737,2022-01-06,368.8800048828125
738,738,2022-01-07,362.0799865722656
739,739,2022-01-10,363.1799926757813
740,740,2022-01-11,369.3399963378906
741,741,2022-01-12,370.1499938964844
