,Unnamed: 0,Date,KEY
211,211,2019-12-05,15.884932518005373
212,212,2019-12-06,16.181232452392578
213,213,2019-12-09,16.16476821899414
214,214,2019-12-10,16.222387313842773
215,215,2019-12-11,16.172998428344727
216,216,2019-12-12,16.782060623168945
217,217,2019-12-13,16.510454177856445
218,218,2019-12-16,16.551605224609375
219,219,2019-12-17,16.757369995117188
220,220,2019-12-18,16.716217041015625
221,221,2019-12-19,16.642139434814453
222,222,2019-12-20,16.790292739868164
223,223,2019-12-23,16.666828155517578
224,224,2019-12-24,16.749135971069336
225,225,2019-12-26,16.765600204467773
226,226,2019-12-27,16.69152069091797
227,227,2019-12-30,16.642139434814453
228,228,2019-12-31,16.658599853515625
229,229,2020-01-02,16.67506217956543
230,230,2020-01-03,16.386995315551758
231,231,2020-01-06,16.140079498291016
232,232,2020-01-07,16.016620635986328
233,233,2020-01-08,16.172998428344727
234,234,2020-01-09,16.205921173095703
235,235,2020-01-10,16.008390426635742
236,236,2020-01-13,16.0330753326416
237,237,2020-01-14,16.049541473388672
238,238,2020-01-15,15.777935028076172
239,239,2020-01-16,15.975467681884766
240,240,2020-01-17,16.123619079589844
241,241,2020-01-21,16.049541473388672
242,242,2020-01-22,16.148313522338867
243,243,2020-01-23,16.321151733398438
244,244,2020-01-24,15.876704216003418
245,245,2020-01-27,15.506328582763672
246,246,2020-01-28,15.71208953857422
247,247,2020-01-29,15.539246559143066
248,248,2020-01-30,15.703863143920898
249,249,2020-01-31,15.399330139160156
250,250,2020-02-03,15.621551513671877
251,251,2020-02-04,15.9260835647583
252,252,2020-02-05,16.46929931640625
253,253,2020-02-06,16.140079498291016
254,254,2020-02-07,16.131847381591797
255,255,2020-02-10,16.06600570678711
256,256,2020-02-11,16.214153289794922
257,257,2020-02-12,16.222387313842773
258,258,2020-02-13,16.230615615844727
259,259,2020-02-14,16.238845825195312
260,260,2020-02-18,16.098926544189453
261,261,2020-02-19,16.238845825195312
262,262,2020-02-20,16.47753143310547
263,263,2020-02-21,16.189462661743164
264,264,2020-02-24,15.621551513671877
265,265,2020-02-25,14.847883224487305
266,266,2020-02-26,14.543354988098145
267,267,2020-02-27,13.753222465515137
268,268,2020-02-28,13.45692539215088
269,269,2020-03-02,14.127063751220703
270,270,2020-03-03,13.494383811950684
271,271,2020-03-04,13.893973350524902
272,272,2020-03-05,13.302916526794434
273,273,2020-03-06,12.378870964050291
274,274,2020-03-09,10.122872352600098
275,275,2020-03-10,11.130163192749023
276,276,2020-03-11,10.197794914245604
277,277,2020-03-12,9.048978805541992
278,278,2020-03-13,10.597378730773926
279,279,2020-03-16,8.316404342651367
280,280,2020-03-17,8.524520874023438
281,281,2020-03-18,6.792978763580322
282,282,2020-03-19,7.783621311187744
283,283,2020-03-20,7.650424003601074
284,284,2020-03-23,7.125967025756836
285,285,2020-03-24,8.133259773254395
286,286,2020-03-25,8.174881935119629
287,287,2020-03-26,9.540138244628906
288,288,2020-03-27,9.323695182800291
289,289,2020-03-30,8.982381820678711
290,290,2020-03-31,8.632744789123535
291,291,2020-04-01,7.866869926452637
292,292,2020-04-02,7.891841888427734
293,293,2020-04-03,7.5505290031433105
294,294,2020-04-06,8.28310489654541
295,295,2020-04-07,8.699339866638184
296,296,2020-04-08,9.431917190551758
297,297,2020-04-09,9.99799919128418
298,298,2020-04-13,9.62338638305664
299,299,2020-04-14,9.273748397827148
300,300,2020-04-15,8.582797050476074
301,301,2020-04-16,8.108283996582031
302,302,2020-04-17,8.999032020568848
303,303,2020-04-20,9.098929405212402
304,304,2020-04-21,8.591120719909668
305,305,2020-04-22,8.516196250915527
306,306,2020-04-23,8.849186897277832
307,307,2020-04-24,9.07395362854004
308,308,2020-04-27,9.665010452270508
309,309,2020-04-28,9.84815502166748
310,310,2020-04-29,10.197794914245604
311,311,2020-04-30,9.698309898376465
312,312,2020-05-01,9.215474128723145
313,313,2020-05-04,8.907458305358887
314,314,2020-05-05,8.849186897277832
315,315,2020-05-06,8.624419212341309
316,316,2020-05-07,8.95740795135498
317,317,2020-05-08,9.39029312133789
318,318,2020-05-11,8.907458305358887
319,319,2020-05-12,8.4662504196167
320,320,2020-05-13,8.0416898727417
321,321,2020-05-14,8.258129119873047
322,322,2020-05-15,8.091634750366211
323,323,2020-05-18,8.915783882141113
324,324,2020-05-19,8.49954891204834
325,325,2020-05-20,8.940757751464844
326,326,2020-05-21,8.915783882141113
327,327,2020-05-22,8.940757751464844
328,328,2020-05-26,9.873127937316896
329,329,2020-05-27,10.605704307556152
330,330,2020-05-28,10.064597129821776
331,331,2020-05-29,9.8648042678833
332,332,2020-06-01,10.02125358581543
333,333,2020-06-02,10.13119125366211
334,334,2020-06-03,10.638598442077637
335,335,2020-06-04,11.441987991333008
336,336,2020-06-05,12.31303596496582
337,337,2020-06-08,12.862723350524902
338,338,2020-06-09,12.507539749145508
339,339,2020-06-10,11.737975120544434
340,340,2020-06-11,10.740076065063477
341,341,2020-06-12,11.179829597473145
342,342,2020-06-15,11.306679725646973
343,343,2020-06-16,11.602665901184082
344,344,2020-06-17,11.39970588684082
345,345,2020-06-18,11.484272003173828
346,346,2020-06-19,11.289767265319824
347,347,2020-06-22,11.323594093322754
348,348,2020-06-23,11.289767265319824
349,349,2020-06-24,10.562484741210938
350,350,2020-06-25,10.917668342590332
351,351,2020-06-26,9.94514274597168
352,352,2020-06-29,10.038166999816896
353,353,2020-06-30,10.300325393676758
354,354,2020-07-01,9.885944366455078
355,355,2020-07-02,9.90285873413086
356,356,2020-07-06,10.105820655822754
357,357,2020-07-07,9.682984352111816
358,358,2020-07-08,9.809836387634276
359,359,2020-07-09,9.327798843383787
360,360,2020-07-10,9.767550468444824
361,361,2020-07-13,9.94514274597168
362,362,2020-07-14,9.632243156433104
363,363,2020-07-15,10.1396484375
364,364,2020-07-16,10.13119125366211
365,365,2020-07-17,9.885944366455078
366,366,2020-07-20,9.691439628601074
367,367,2020-07-21,10.266501426696776
368,368,2020-07-22,10.12273406982422
369,369,2020-07-23,10.494832992553713
370,370,2020-07-24,10.35952377319336
371,371,2020-07-27,10.224214553833008
372,372,2020-07-28,10.1396484375
373,373,2020-07-29,10.62168312072754
374,374,2020-07-30,10.325697898864746
375,375,2020-07-31,10.156561851501465
376,376,2020-08-03,10.173476219177246
377,377,2020-08-04,10.21575927734375
378,378,2020-08-05,10.384894371032717
379,379,2020-08-06,10.300325393676758
380,380,2020-08-07,10.596312522888184
381,381,2020-08-10,10.748536109924316
382,382,2020-08-11,11.06143283843994
383,383,2020-08-12,10.9007568359375
384,384,2020-08-13,10.680879592895508
385,385,2020-08-14,10.78236198425293
386,386,2020-08-17,10.520200729370115
387,387,2020-08-18,10.2918701171875
388,388,2020-08-19,10.2918701171875
389,389,2020-08-20,10.1396484375
390,390,2020-08-21,10.105820655822754
391,391,2020-08-24,10.477919578552246
392,392,2020-08-25,10.57939910888672
393,393,2020-08-26,10.367981910705566
394,394,2020-08-27,10.714707374572754
395,395,2020-08-28,10.799274444580078
396,396,2020-08-31,10.571877479553224
397,397,2020-09-01,10.752079010009766
398,398,2020-09-02,10.906538963317873
399,399,2020-09-03,10.837890625
400,400,2020-09-04,11.060998916625977
401,401,2020-09-08,10.743497848510742
402,402,2020-09-09,10.769240379333496
403,403,2020-09-10,10.546133041381836
404,404,2020-09-11,10.606201171875
405,405,2020-09-14,10.992347717285156
406,406,2020-09-15,10.752079010009766
407,407,2020-09-16,10.906538963317873
408,408,2020-09-17,10.880794525146484
409,409,2020-09-18,10.85505199432373
410,410,2020-09-21,10.34018898010254
411,411,2020-09-22,10.074174880981444
412,412,2020-09-23,9.90255355834961
413,413,2020-09-24,9.911133766174316
414,414,2020-09-25,10.048431396484377
415,415,2020-09-28,10.408836364746094
416,416,2020-09-29,10.15140438079834
417,417,2020-09-30,10.23721694946289
418,418,2020-10-01,10.228633880615234
419,419,2020-10-02,10.486065864562988
420,420,2020-10-05,10.949442863464355
421,421,2020-10-06,10.812149047851562
422,422,2020-10-07,11.29268741607666
423,423,2020-10-08,11.421404838562012
424,424,2020-10-09,11.258362770080566
425,425,2020-10-12,11.404239654541016
426,426,2020-10-13,10.992347717285156
427,427,2020-10-14,10.87221622467041
428,428,2020-10-15,11.138225555419922
429,429,2020-10-16,11.09532356262207
430,430,2020-10-19,10.96660614013672
431,431,2020-10-20,11.224038124084473
432,432,2020-10-21,10.65768814086914
433,433,2020-10-22,11.224038124084473
434,434,2020-10-23,11.541537284851074
435,435,2020-10-26,11.155389785766602
436,436,2020-10-27,10.837890625
437,437,2020-10-28,10.640524864196776
438,438,2020-10-29,10.940863609313965
439,439,2020-10-30,11.138225555419922
440,440,2020-11-02,11.524375915527344
441,441,2020-11-03,11.816132545471191
442,442,2020-11-04,10.760659217834473
443,443,2020-11-05,11.29268741607666
444,444,2020-11-06,11.000929832458496
445,445,2020-11-09,13.04322338104248
446,446,2020-11-10,13.343562126159668
447,447,2020-11-11,12.888766288757324
448,448,2020-11-12,12.425387382507324
449,449,2020-11-13,12.760050773620604
450,450,2020-11-16,13.55808925628662
451,451,2020-11-17,13.446535110473633
452,452,2020-11-18,13.309239387512209
453,453,2020-11-19,13.4036283493042
454,454,2020-11-20,13.154779434204102
455,455,2020-11-23,13.43795394897461
456,456,2020-11-24,14.373290061950684
457,457,2020-11-25,14.167346000671388
458,458,2020-11-27,14.01288604736328
459,459,2020-11-30,13.418346405029297
460,460,2020-12-01,13.748163223266602
461,461,2020-12-02,13.843637466430664
462,462,2020-12-03,13.85231590270996
463,463,2020-12-04,13.99118995666504
464,464,2020-12-07,13.774200439453123
465,465,2020-12-08,13.85231590270996
466,466,2020-12-09,13.930429458618164
467,467,2020-12-10,13.956467628479004
468,468,2020-12-11,13.748163223266602
469,469,2020-12-14,13.392309188842772
470,470,2020-12-15,13.617972373962402
471,471,2020-12-16,13.67872714996338
472,472,2020-12-17,13.52249813079834
473,473,2020-12-18,13.383627891540527
474,474,2020-12-21,13.670049667358398
475,475,2020-12-22,13.661370277404783
476,476,2020-12-23,14.173454284667969
477,477,2020-12-24,14.0519437789917
478,478,2020-12-28,14.104019165039062
479,479,2020-12-29,13.860995292663574
480,480,2020-12-30,14.104019165039062
481,481,2020-12-31,14.242889404296877
482,482,2021-01-04,14.138736724853516
483,483,2021-01-05,14.36440086364746
484,484,2021-01-06,15.7617826461792
485,485,2021-01-07,16.04820442199707
486,486,2021-01-08,15.831219673156738
487,487,2021-01-11,16.039522171020508
488,488,2021-01-12,16.351980209350586
489,489,2021-01-13,16.308584213256836
490,490,2021-01-14,16.430095672607422
491,491,2021-01-15,15.978769302368164
492,492,2021-01-19,16.100278854370117
493,493,2021-01-20,15.874615669250488
494,494,2021-01-21,15.753107070922852
495,495,2021-01-22,15.796503067016602
496,496,2021-01-25,15.431967735290527
497,497,2021-01-26,15.15422534942627
498,498,2021-01-27,14.511951446533203
499,499,2021-01-28,15.032713890075684
500,500,2021-01-29,14.633461952209473
501,501,2021-02-01,14.893844604492188
502,502,2021-02-02,15.336490631103516
503,503,2021-02-03,15.683669090270996
504,504,2021-02-04,16.239145278930664
505,505,2021-02-05,16.117639541625977
506,506,2021-02-08,16.421415328979492
507,507,2021-02-09,16.43877410888672
508,508,2021-02-10,16.456132888793945
509,509,2021-02-11,16.343303680419922
510,510,2021-02-12,16.55160903930664
511,511,2021-02-16,17.176528930664062
512,512,2021-02-17,17.115764617919922
513,513,2021-02-18,16.9074649810791
514,514,2021-02-19,17.488983154296875
515,515,2021-02-22,17.78408432006836
516,516,2021-02-23,18.009750366210938
517,517,2021-02-24,18.695417404174805
518,518,2021-02-25,17.948989868164062
519,519,2021-02-26,17.480304718017578
520,520,2021-03-01,18.16795539855957
521,521,2021-03-02,18.089113235473636
522,522,2021-03-03,18.08035659790039
523,523,2021-03-04,17.72995948791504
524,524,2021-03-05,18.097875595092773
525,525,2021-03-08,18.588424682617188
526,526,2021-03-09,17.922670364379883
527,527,2021-03-10,18.535865783691406
528,528,2021-03-11,18.483308792114254
529,529,2021-03-12,18.64974594116211
530,530,2021-03-15,18.281831741333008
531,531,2021-03-16,17.791276931762695
532,532,2021-03-17,17.852598190307617
533,533,2021-03-18,18.15043258666992
534,534,2021-03-19,17.861358642578125
535,535,2021-03-22,17.449644088745117
536,536,2021-03-23,16.87149429321289
537,537,2021-03-24,16.87149429321289
538,538,2021-03-25,17.423364639282227
539,539,2021-03-26,17.651121139526367
540,540,2021-03-29,17.064208984375
541,541,2021-03-30,17.598560333251953
542,542,2021-03-31,17.50220489501953
543,543,2021-04-01,17.756240844726562
544,544,2021-04-05,17.773757934570312
545,545,2021-04-06,17.800039291381836
546,546,2021-04-07,17.992755889892578
547,547,2021-04-08,17.808799743652344
548,548,2021-04-09,18.054073333740234
549,549,2021-04-12,18.255550384521484
550,550,2021-04-13,17.94019889831543
551,551,2021-04-14,18.22051048278809
552,552,2021-04-15,18.04531478881836
553,553,2021-04-16,18.115392684936523
554,554,2021-04-19,17.887636184692383
555,555,2021-04-20,17.379562377929688
556,556,2021-04-21,17.9051570892334
557,557,2021-04-22,17.52848243713379
558,558,2021-04-23,18.194232940673828
559,559,2021-04-26,18.632226943969727
560,560,2021-04-27,18.78990173339844
561,561,2021-04-28,18.877500534057617
562,562,2021-04-29,19.32425308227539
563,563,2021-04-30,19.061458587646484
564,564,2021-05-03,19.271697998046875
565,565,2021-05-04,19.622089385986328
566,566,2021-05-05,19.90240478515625
567,567,2021-05-06,20.05132293701172
568,568,2021-05-07,20.208999633789062
569,569,2021-05-10,20.112642288208008
570,570,2021-05-11,19.92868423461914
571,571,2021-05-12,19.516969680786133
572,572,2021-05-13,20.138919830322266
573,573,2021-05-14,20.489315032958984
574,574,2021-05-17,20.60319709777832
575,575,2021-05-18,20.200239181518555
576,576,2021-05-19,20.060081481933597
577,577,2021-05-20,19.998764038085938
578,578,2021-05-21,20.25279998779297
579,579,2021-05-24,20.182722091674805
580,580,2021-05-25,19.858606338500977
581,581,2021-05-26,20.0688419342041
582,582,2021-05-27,20.38419914245605
583,583,2021-05-28,20.34446144104004
584,584,2021-06-01,20.432762145996094
585,585,2021-06-02,20.27381896972656
586,586,2021-06-03,20.309141159057617
587,587,2021-06-04,20.070730209350582
588,588,2021-06-07,20.079559326171875
589,589,2021-06-08,20.079559326171875
590,590,2021-06-09,19.65571594238281
591,591,2021-06-10,19.21421432495117
592,592,2021-06-11,19.37315559387207
593,593,2021-06-14,19.01112174987793
594,594,2021-06-15,19.16123390197754
595,595,2021-06-16,19.302513122558597
596,596,2021-06-17,18.110456466674805
597,597,2021-06-18,17.598316192626953
598,598,2021-06-21,18.181093215942383
599,599,2021-06-22,18.15460586547852
600,600,2021-06-23,18.18992805480957
601,601,2021-06-24,18.490148544311523
602,602,2021-06-25,18.77271270751953
603,603,2021-06-28,18.251733779907227
604,604,2021-06-29,18.11928939819336
605,605,2021-06-30,18.23407745361328
606,606,2021-07-01,18.44599914550781
607,607,2021-07-02,18.295886993408203
608,608,2021-07-06,17.713104248046875
609,609,2021-07-07,17.58065414428711
610,610,2021-07-08,17.13031768798828
611,611,2021-07-09,17.81023406982422
612,612,2021-07-12,18.030986785888672
613,613,2021-07-13,17.72193145751953
614,614,2021-07-14,17.65129280090332
615,615,2021-07-15,17.801406860351562
616,616,2021-07-16,17.086172103881836
617,617,2021-07-19,16.3267822265625
618,618,2021-07-20,16.865421295166016
619,619,2021-07-21,17.139148712158203
620,620,2021-07-22,16.777116775512695
621,621,2021-07-23,16.865421295166016
622,622,2021-07-26,17.086172103881836
623,623,2021-07-27,17.094999313354492
624,624,2021-07-28,17.298091888427734
625,625,2021-07-29,17.545333862304688
626,626,2021-07-30,17.359901428222656
627,627,2021-08-02,17.25394058227539
628,628,2021-08-03,17.66895294189453
629,629,2021-08-04,17.33340835571289
630,630,2021-08-05,17.571823120117188
631,631,2021-08-06,17.951513290405273
632,632,2021-08-09,17.83672523498535
633,633,2021-08-10,18.172264099121094
634,634,2021-08-11,18.437166213989254
635,635,2021-08-12,18.39301872253418
636,636,2021-08-13,18.26056861877441
637,637,2021-08-16,18.11928939819336
638,638,2021-08-17,17.845552444458008
639,639,2021-08-18,17.677785873413086
640,640,2021-08-19,17.4305419921875
641,641,2021-08-20,17.58065414428711
642,642,2021-08-23,17.801406860351562
643,643,2021-08-24,18.02215576171875
644,644,2021-08-25,18.41067695617676
645,645,2021-08-26,18.110456466674805
646,646,2021-08-27,18.44599914550781
647,647,2021-08-30,17.969369888305664
648,648,2021-08-31,18.103004455566406
649,649,2021-09-01,17.826826095581055
650,650,2021-09-02,17.924829483032227
651,651,2021-09-03,17.86246109008789
652,652,2021-09-07,17.853557586669922
653,653,2021-09-08,17.586286544799805
654,654,2021-09-09,17.79119110107422
655,655,2021-09-10,17.702098846435547
656,656,2021-09-13,18.459362030029297
657,657,2021-09-14,18.35245513916016
658,658,2021-09-15,18.70881462097168
659,659,2021-09-16,18.61081314086914
660,660,2021-09-17,18.49499893188477
661,661,2021-09-20,17.87137222290039
662,662,2021-09-21,17.755556106567383
663,663,2021-09-22,18.09409523010254
664,664,2021-09-23,18.682085037231445
665,665,2021-09-24,18.83353805541992
666,666,2021-09-27,19.439348220825195
667,667,2021-09-28,19.37698745727539
668,668,2021-09-29,19.590801239013672
669,669,2021-09-30,19.26116943359375
670,670,2021-10-01,19.90261459350586
671,671,2021-10-04,19.964975357055664
672,672,2021-10-05,20.223337173461918
673,673,2021-10-06,20.16097450256348
674,674,2021-10-07,20.223337173461918
675,675,2021-10-08,20.463876724243164
676,676,2021-10-11,20.35697364807129
677,677,2021-10-12,20.35697364807129
678,678,2021-10-13,20.20552062988281
679,679,2021-10-14,20.67769432067871
680,680,2021-10-15,20.5084228515625
681,681,2021-10-18,20.526243209838867
682,682,2021-10-19,20.66878318786621
683,683,2021-10-20,21.132049560546875
684,684,2021-10-21,21.18550491333008
685,685,2021-10-22,21.417137145996094
686,686,2021-10-25,21.443862915039062
687,687,2021-10-26,21.28349876403809
688,688,2021-10-27,20.748964309692383
689,689,2021-10-28,20.936054229736328
690,690,2021-10-29,20.73114776611328
691,691,2021-11-01,21.034053802490234
692,692,2021-11-02,20.962779998779297
693,693,2021-11-03,21.33695602416992
694,694,2021-11-04,20.962779998779297
695,695,2021-11-05,21.096412658691406
696,696,2021-11-08,21.114233016967773
697,697,2021-11-09,21.123140335083008
698,698,2021-11-10,21.292407989501957
699,699,2021-11-11,21.559680938720703
700,700,2021-11-12,21.461679458618164
701,701,2021-11-15,21.31022834777832
702,702,2021-11-16,21.31022834777832
703,703,2021-11-17,21.123140335083008
704,704,2021-11-18,21.08750534057617
705,705,2021-11-19,20.820236206054688
706,706,2021-11-22,21.051868438720703
707,707,2021-11-23,21.354772567749023
708,708,2021-11-24,21.34586334228516
709,709,2021-11-26,20.401514053344727
710,710,2021-11-29,20.513835906982425
711,711,2021-11-30,20.163402557373047
712,712,2021-12-01,19.82195281982422
713,713,2021-12-02,20.513835906982425
714,714,2021-12-03,20.13644218444824
715,715,2021-12-06,20.720497131347656
716,716,2021-12-07,20.855283737182617
717,717,2021-12-08,20.756441116333008
718,718,2021-12-09,20.65760040283203
719,719,2021-12-10,20.67557144165039
720,720,2021-12-13,20.17238426208496
721,721,2021-12-14,20.4509334564209
722,722,2021-12-15,20.765426635742188
723,723,2021-12-16,20.95412254333496
724,724,2021-12-17,20.226299285888672
725,725,2021-12-20,19.830934524536133
726,726,2021-12-21,20.388038635253903
727,727,2021-12-22,20.361082077026367
728,728,2021-12-23,20.43296432495117
729,729,2021-12-27,20.74745750427246
730,730,2021-12-28,20.837310791015625
731,731,2021-12-29,20.9361515045166
732,732,2021-12-30,20.837310791015625
733,733,2021-12-31,20.78339958190918
734,734,2022-01-03,21.187742233276367
