,Date,TROW
0,2019-02-04 00:00:00-05:00,79.3465347290039
1,2019-02-05 00:00:00-05:00,78.87132263183594
2,2019-02-06 00:00:00-05:00,78.55450439453125
3,2019-02-07 00:00:00-05:00,78.15430450439453
4,2019-02-08 00:00:00-05:00,77.02043151855469
5,2019-02-11 00:00:00-05:00,77.26221466064453
6,2019-02-12 00:00:00-05:00,80.94731903076172
7,2019-02-13 00:00:00-05:00,81.81439208984375
8,2019-02-14 00:00:00-05:00,81.15576171875
9,2019-02-15 00:00:00-05:00,81.35585021972656
10,2019-02-19 00:00:00-05:00,81.20578002929688
11,2019-02-20 00:00:00-05:00,81.85609436035156
12,2019-02-21 00:00:00-05:00,80.95565032958984
13,2019-02-22 00:00:00-05:00,81.74771118164062
14,2019-02-25 00:00:00-05:00,81.7977294921875
15,2019-02-26 00:00:00-05:00,82.13121795654297
16,2019-02-27 00:00:00-05:00,83.57360076904297
17,2019-02-28 00:00:00-05:00,83.73200225830078
18,2019-03-01 00:00:00-05:00,83.93209075927734
19,2019-03-04 00:00:00-05:00,82.98997497558594
20,2019-03-05 00:00:00-05:00,82.38134765625
21,2019-03-06 00:00:00-05:00,81.75604248046875
22,2019-03-07 00:00:00-05:00,80.26365661621094
23,2019-03-08 00:00:00-05:00,80.7388916015625
24,2019-03-11 00:00:00-04:00,82.61481475830078
25,2019-03-12 00:00:00-04:00,83.73200225830078
26,2019-03-13 00:00:00-04:00,84.49903869628906
27,2019-03-14 00:00:00-04:00,84.57463073730469
28,2019-03-15 00:00:00-04:00,86.0531005859375
29,2019-03-18 00:00:00-04:00,86.39751434326172
30,2019-03-19 00:00:00-04:00,86.22109985351562
31,2019-03-20 00:00:00-04:00,84.72584533691406
32,2019-03-21 00:00:00-04:00,85.94388580322266
33,2019-03-22 00:00:00-04:00,82.96177673339844
34,2019-03-25 00:00:00-04:00,82.5081558227539
35,2019-03-26 00:00:00-04:00,83.91101837158203
36,2019-03-27 00:00:00-04:00,83.23899841308594
37,2019-03-28 00:00:00-04:00,83.23899841308594
38,2019-03-29 00:00:00-04:00,84.1042251586914
39,2019-04-01 00:00:00-04:00,86.77552795410156
40,2019-04-02 00:00:00-04:00,86.75032043457031
41,2019-04-03 00:00:00-04:00,86.77552795410156
42,2019-04-04 00:00:00-04:00,86.53189849853516
43,2019-04-05 00:00:00-04:00,87.73316192626953
44,2019-04-08 00:00:00-04:00,87.7835464477539
45,2019-04-09 00:00:00-04:00,87.21234130859375
46,2019-04-10 00:00:00-04:00,87.40555572509766
47,2019-04-11 00:00:00-04:00,87.99357604980469
48,2019-04-12 00:00:00-04:00,88.9596176147461
49,2019-04-15 00:00:00-04:00,88.16157531738281
50,2019-04-16 00:00:00-04:00,89.6148452758789
51,2019-04-17 00:00:00-04:00,89.11922454833984
52,2019-04-18 00:00:00-04:00,88.9596176147461
53,2019-04-22 00:00:00-04:00,89.45523071289062
54,2019-04-23 00:00:00-04:00,90.30367279052734
55,2019-04-24 00:00:00-04:00,92.20216369628906
56,2019-04-25 00:00:00-04:00,90.43807220458984
57,2019-04-26 00:00:00-04:00,90.76567840576172
58,2019-04-29 00:00:00-04:00,90.11885070800781
59,2019-04-30 00:00:00-04:00,90.30367279052734
60,2019-05-01 00:00:00-04:00,89.10240936279297
61,2019-05-02 00:00:00-04:00,88.42198944091797
62,2019-05-03 00:00:00-04:00,89.76604461669922
63,2019-05-06 00:00:00-04:00,88.8251953125
64,2019-05-07 00:00:00-04:00,86.77552795410156
65,2019-05-08 00:00:00-04:00,86.51510620117188
66,2019-05-09 00:00:00-04:00,86.38912200927734
67,2019-05-10 00:00:00-04:00,88.6991958618164
68,2019-05-13 00:00:00-04:00,84.95265197753906
69,2019-05-14 00:00:00-04:00,86.69151306152344
70,2019-05-15 00:00:00-04:00,87.3299560546875
71,2019-05-16 00:00:00-04:00,88.4639892578125
72,2019-05-17 00:00:00-04:00,87.68275451660156
73,2019-05-20 00:00:00-04:00,87.47274780273438
74,2019-05-21 00:00:00-04:00,88.77479553222656
75,2019-05-22 00:00:00-04:00,88.43878173828125
76,2019-05-23 00:00:00-04:00,86.34709930419922
77,2019-05-24 00:00:00-04:00,87.15353393554688
78,2019-05-28 00:00:00-04:00,85.6330795288086
79,2019-05-29 00:00:00-04:00,85.8598861694336
80,2019-05-30 00:00:00-04:00,86.21269226074219
81,2019-05-31 00:00:00-04:00,84.96104431152344
82,2019-06-03 00:00:00-04:00,83.51617431640625
83,2019-06-04 00:00:00-04:00,86.39751434326172
84,2019-06-05 00:00:00-04:00,86.89313507080078
85,2019-06-06 00:00:00-04:00,87.13672637939453
86,2019-06-07 00:00:00-04:00,88.78321838378906
87,2019-06-10 00:00:00-04:00,89.85844421386719
88,2019-06-11 00:00:00-04:00,89.6064453125
89,2019-06-12 00:00:00-04:00,88.92601013183594
90,2019-06-13 00:00:00-04:00,89.76366424560547
91,2019-06-14 00:00:00-04:00,89.6367416381836
92,2019-06-17 00:00:00-04:00,88.88371276855469
93,2019-06-18 00:00:00-04:00,90.8720703125
94,2019-06-19 00:00:00-04:00,91.24434661865234
95,2019-06-20 00:00:00-04:00,92.72502136230469
96,2019-06-21 00:00:00-04:00,91.65048217773438
97,2019-06-24 00:00:00-04:00,90.58438110351562
98,2019-06-25 00:00:00-04:00,89.61981964111328
99,2019-06-26 00:00:00-04:00,90.44055938720703
100,2019-06-27 00:00:00-04:00,91.83663177490234
101,2019-06-28 00:00:00-04:00,92.82658386230469
102,2019-07-01 00:00:00-04:00,92.26813507080078
103,2019-07-02 00:00:00-04:00,91.88739776611328
104,2019-07-03 00:00:00-04:00,92.82658386230469
105,2019-07-05 00:00:00-04:00,93.42732238769531
106,2019-07-08 00:00:00-04:00,92.19200897216797
107,2019-07-09 00:00:00-04:00,92.91964721679688
108,2019-07-10 00:00:00-04:00,92.60658264160156
109,2019-07-11 00:00:00-04:00,92.49658203125
110,2019-07-12 00:00:00-04:00,93.58807373046875
111,2019-07-15 00:00:00-04:00,93.39346313476562
112,2019-07-16 00:00:00-04:00,93.37653350830078
113,2019-07-17 00:00:00-04:00,92.12429809570312
114,2019-07-18 00:00:00-04:00,92.7588882446289
115,2019-07-19 00:00:00-04:00,91.77739715576172
116,2019-07-22 00:00:00-04:00,92.11585235595703
117,2019-07-23 00:00:00-04:00,93.5203628540039
118,2019-07-24 00:00:00-04:00,95.83871459960938
119,2019-07-25 00:00:00-04:00,96.38868713378906
120,2019-07-26 00:00:00-04:00,97.4717025756836
121,2019-07-29 00:00:00-04:00,97.2686538696289
122,2019-07-30 00:00:00-04:00,97.60710906982422
123,2019-07-31 00:00:00-04:00,95.94024658203125
124,2019-08-01 00:00:00-04:00,93.46961975097656
125,2019-08-02 00:00:00-04:00,93.11426544189453
126,2019-08-05 00:00:00-04:00,89.44214630126953
127,2019-08-06 00:00:00-04:00,90.75361633300781
128,2019-08-07 00:00:00-04:00,90.56745910644531
129,2019-08-08 00:00:00-04:00,93.2834701538086
130,2019-08-09 00:00:00-04:00,91.92970275878906
131,2019-08-12 00:00:00-04:00,90.20365142822266
132,2019-08-13 00:00:00-04:00,91.85355377197266
133,2019-08-14 00:00:00-04:00,89.14598846435547
134,2019-08-15 00:00:00-04:00,89.2306137084961
135,2019-08-16 00:00:00-04:00,90.84668731689453
