,Date,WBA
0,2019-02-04 00:00:00-05:00,56.979949951171875
1,2019-02-05 00:00:00-05:00,56.8603515625
2,2019-02-06 00:00:00-05:00,56.9879150390625
3,2019-02-07 00:00:00-05:00,56.772640228271484
4,2019-02-08 00:00:00-05:00,55.91147232055664
5,2019-02-11 00:00:00-05:00,56.190547943115234
6,2019-02-12 00:00:00-05:00,57.059688568115234
7,2019-02-13 00:00:00-05:00,57.75339889526367
8,2019-02-14 00:00:00-05:00,57.84967041015625
9,2019-02-15 00:00:00-05:00,58.908626556396484
10,2019-02-19 00:00:00-05:00,59.710872650146484
11,2019-02-20 00:00:00-05:00,57.6009635925293
12,2019-02-21 00:00:00-05:00,56.53398513793945
13,2019-02-22 00:00:00-05:00,56.50189971923828
14,2019-02-25 00:00:00-05:00,57.20786666870117
15,2019-02-26 00:00:00-05:00,57.34426498413086
16,2019-02-27 00:00:00-05:00,57.25601577758789
17,2019-02-28 00:00:00-05:00,57.11161422729492
18,2019-03-01 00:00:00-05:00,53.437339782714844
19,2019-03-04 00:00:00-05:00,51.93714141845703
20,2019-03-05 00:00:00-05:00,50.86214065551758
21,2019-03-06 00:00:00-05:00,49.0169792175293
22,2019-03-07 00:00:00-05:00,47.96604537963867
23,2019-03-08 00:00:00-05:00,48.05428695678711
24,2019-03-11 00:00:00-04:00,48.68003463745117
25,2019-03-12 00:00:00-04:00,48.93675231933594
26,2019-03-13 00:00:00-04:00,49.65878677368164
27,2019-03-14 00:00:00-04:00,49.59459686279297
28,2019-03-15 00:00:00-04:00,50.244415283203125
29,2019-03-18 00:00:00-04:00,50.60542297363281
30,2019-03-19 00:00:00-04:00,51.15896987915039
31,2019-03-20 00:00:00-04:00,50.37277603149414
32,2019-03-21 00:00:00-04:00,51.02259063720703
33,2019-03-22 00:00:00-04:00,50.06792068481445
34,2019-03-25 00:00:00-04:00,49.490299224853516
35,2019-03-26 00:00:00-04:00,49.6748161315918
36,2019-03-27 00:00:00-04:00,49.923519134521484
37,2019-03-28 00:00:00-04:00,50.14814758300781
38,2019-03-29 00:00:00-04:00,50.75784683227539
39,2019-04-01 00:00:00-04:00,50.93434524536133
40,2019-04-02 00:00:00-04:00,44.4121208190918
41,2019-04-03 00:00:00-04:00,43.99494171142578
42,2019-04-04 00:00:00-04:00,43.441402435302734
43,2019-04-05 00:00:00-04:00,43.874610900878906
44,2019-04-08 00:00:00-04:00,44.17144012451172
45,2019-04-09 00:00:00-04:00,43.72218704223633
46,2019-04-10 00:00:00-04:00,43.730201721191406
47,2019-04-11 00:00:00-04:00,42.87181091308594
48,2019-04-12 00:00:00-04:00,42.87983703613281
49,2019-04-15 00:00:00-04:00,43.51360321044922
50,2019-04-16 00:00:00-04:00,43.99494171142578
51,2019-04-17 00:00:00-04:00,44.235618591308594
52,2019-04-18 00:00:00-04:00,43.826480865478516
53,2019-04-22 00:00:00-04:00,43.40128707885742
54,2019-04-23 00:00:00-04:00,42.6953125
55,2019-04-24 00:00:00-04:00,42.8958854675293
56,2019-04-25 00:00:00-04:00,42.262107849121094
57,2019-04-26 00:00:00-04:00,42.39849090576172
58,2019-04-29 00:00:00-04:00,42.968074798583984
59,2019-04-30 00:00:00-04:00,42.976097106933594
60,2019-05-01 00:00:00-04:00,43.06435012817383
61,2019-05-02 00:00:00-04:00,43.152591705322266
62,2019-05-03 00:00:00-04:00,43.3852424621582
63,2019-05-06 00:00:00-04:00,43.25688552856445
64,2019-05-07 00:00:00-04:00,42.47068786621094
65,2019-05-08 00:00:00-04:00,42.919944763183594
66,2019-05-09 00:00:00-04:00,42.968074798583984
67,2019-05-10 00:00:00-04:00,42.85576629638672
68,2019-05-13 00:00:00-04:00,41.81284713745117
69,2019-05-14 00:00:00-04:00,42.18187713623047
70,2019-05-15 00:00:00-04:00,42.310245513916016
71,2019-05-16 00:00:00-04:00,42.117706298828125
72,2019-05-17 00:00:00-04:00,42.28760528564453
73,2019-05-20 00:00:00-04:00,42.279502868652344
74,2019-05-21 00:00:00-04:00,42.684024810791016
75,2019-05-22 00:00:00-04:00,42.82963943481445
76,2019-05-23 00:00:00-04:00,41.75364685058594
77,2019-05-24 00:00:00-04:00,41.883094787597656
78,2019-05-28 00:00:00-04:00,41.8426399230957
79,2019-05-29 00:00:00-04:00,41.36531066894531
80,2019-05-30 00:00:00-04:00,40.896087646484375
81,2019-05-31 00:00:00-04:00,39.91716384887695
82,2019-06-03 00:00:00-04:00,40.37831115722656
83,2019-06-04 00:00:00-04:00,41.66464614868164
84,2019-06-05 00:00:00-04:00,41.09832763671875
85,2019-06-06 00:00:00-04:00,41.243961334228516
86,2019-06-07 00:00:00-04:00,42.04489517211914
87,2019-06-10 00:00:00-04:00,42.30377960205078
88,2019-06-11 00:00:00-04:00,42.781097412109375
89,2019-06-12 00:00:00-04:00,42.16624069213867
90,2019-06-13 00:00:00-04:00,42.789188385009766
91,2019-06-14 00:00:00-04:00,42.530303955078125
92,2019-06-17 00:00:00-04:00,42.724464416503906
93,2019-06-18 00:00:00-04:00,42.71638107299805
94,2019-06-19 00:00:00-04:00,42.79728698730469
95,2019-06-20 00:00:00-04:00,42.781097412109375
96,2019-06-21 00:00:00-04:00,42.4332275390625
97,2019-06-24 00:00:00-04:00,42.02871322631836
98,2019-06-25 00:00:00-04:00,42.837730407714844
99,2019-06-26 00:00:00-04:00,42.3765869140625
100,2019-06-27 00:00:00-04:00,44.1078987121582
101,2019-06-28 00:00:00-04:00,44.229251861572266
102,2019-07-01 00:00:00-04:00,44.213069915771484
103,2019-07-02 00:00:00-04:00,44.463871002197266
104,2019-07-03 00:00:00-04:00,44.649940490722656
105,2019-07-05 00:00:00-04:00,44.649940490722656
106,2019-07-08 00:00:00-04:00,44.844112396240234
107,2019-07-09 00:00:00-04:00,44.9007453918457
108,2019-07-10 00:00:00-04:00,44.957366943359375
109,2019-07-11 00:00:00-04:00,44.99782180786133
110,2019-07-12 00:00:00-04:00,45.09490966796875
111,2019-07-15 00:00:00-04:00,45.21625900268555
112,2019-07-16 00:00:00-04:00,45.15154266357422
113,2019-07-17 00:00:00-04:00,44.1078987121582
114,2019-07-18 00:00:00-04:00,44.3505973815918
115,2019-07-19 00:00:00-04:00,44.04316711425781
116,2019-07-22 00:00:00-04:00,43.63865661621094
117,2019-07-23 00:00:00-04:00,44.213069915771484
118,2019-07-24 00:00:00-04:00,44.65803527832031
119,2019-07-25 00:00:00-04:00,44.30206298828125
120,2019-07-26 00:00:00-04:00,44.53668212890625
121,2019-07-29 00:00:00-04:00,44.59331512451172
122,2019-07-30 00:00:00-04:00,44.81983947753906
123,2019-07-31 00:00:00-04:00,44.0836181640625
124,2019-08-01 00:00:00-04:00,43.74383544921875
125,2019-08-02 00:00:00-04:00,43.428321838378906
126,2019-08-05 00:00:00-04:00,41.963985443115234
127,2019-08-06 00:00:00-04:00,41.62419891357422
128,2019-08-07 00:00:00-04:00,42.457496643066406
129,2019-08-08 00:00:00-04:00,42.89436340332031
130,2019-08-09 00:00:00-04:00,42.70828628540039
131,2019-08-12 00:00:00-04:00,42.06916427612305
132,2019-08-13 00:00:00-04:00,42.934814453125
133,2019-08-14 00:00:00-04:00,40.782814025878906
134,2019-08-15 00:00:00-04:00,39.876708984375
135,2019-08-16 00:00:00-04:00,40.83945083618164
136,2019-08-19 00:00:00-04:00,41.76853561401367
137,2019-08-20 00:00:00-04:00,41.36848449707031
138,2019-08-21 00:00:00-04:00,41.556278228759766
139,2019-08-22 00:00:00-04:00,41.59708786010742
140,2019-08-23 00:00:00-04:00,40.26631164550781
141,2019-08-26 00:00:00-04:00,40.85414505004883
142,2019-08-27 00:00:00-04:00,40.37245178222656
143,2019-08-28 00:00:00-04:00,40.780662536621094
144,2019-08-29 00:00:00-04:00,41.1480598449707
145,2019-08-30 00:00:00-04:00,41.79303741455078
146,2019-09-03 00:00:00-04:00,41.17255401611328
147,2019-09-04 00:00:00-04:00,41.988983154296875
148,2019-09-05 00:00:00-04:00,42.72377014160156
149,2019-09-06 00:00:00-04:00,42.91154098510742
150,2019-09-09 00:00:00-04:00,45.38533020019531
151,2019-09-10 00:00:00-04:00,46.43852233886719
152,2019-09-11 00:00:00-04:00,47.401912689208984
153,2019-09-12 00:00:00-04:00,45.360836029052734
154,2019-09-13 00:00:00-04:00,45.71189880371094
155,2019-09-16 00:00:00-04:00,45.18122100830078
156,2019-09-17 00:00:00-04:00,44.77299499511719
157,2019-09-18 00:00:00-04:00,44.42194366455078
158,2019-09-19 00:00:00-04:00,44.552574157714844
159,2019-09-20 00:00:00-04:00,44.903629302978516
160,2019-09-23 00:00:00-04:00,44.34846496582031
161,2019-09-24 00:00:00-04:00,43.785125732421875
162,2019-09-25 00:00:00-04:00,44.38112258911133
163,2019-09-26 00:00:00-04:00,44.15251922607422
164,2019-09-27 00:00:00-04:00,44.42194366455078
165,2019-09-30 00:00:00-04:00,45.156734466552734
166,2019-10-01 00:00:00-04:00,44.65870666503906
167,2019-10-02 00:00:00-04:00,43.13199234008789
168,2019-10-03 00:00:00-04:00,42.9442024230957
169,2019-10-04 00:00:00-04:00,43.246280670166016
170,2019-10-07 00:00:00-04:00,43.07483673095703
171,2019-10-08 00:00:00-04:00,42.52782440185547
172,2019-10-09 00:00:00-04:00,42.51966094970703
173,2019-10-10 00:00:00-04:00,43.213623046875
174,2019-10-11 00:00:00-04:00,44.07904052734375
175,2019-10-14 00:00:00-04:00,43.817779541015625
176,2019-10-15 00:00:00-04:00,44.511749267578125
177,2019-10-16 00:00:00-04:00,44.62604904174805
