,Date,HD
271,2020-03-03 00:00:00-05:00,207.01551818847656
272,2020-03-04 00:00:00-05:00,218.94931030273438
273,2020-03-05 00:00:00-05:00,213.2548828125
274,2020-03-06 00:00:00-05:00,207.533203125
275,2020-03-09 00:00:00-04:00,191.14016723632812
276,2020-03-10 00:00:00-04:00,204.98117065429688
277,2020-03-11 00:00:00-04:00,194.64068603515625
278,2020-03-12 00:00:00-04:00,174.25225830078125
279,2020-03-13 00:00:00-04:00,188.03956604003906
280,2020-03-16 00:00:00-04:00,150.8193359375
281,2020-03-17 00:00:00-04:00,158.75527954101562
282,2020-03-18 00:00:00-04:00,142.2891082763672
283,2020-03-19 00:00:00-04:00,147.317626953125
284,2020-03-20 00:00:00-04:00,139.107421875
285,2020-03-23 00:00:00-04:00,148.46966552734375
286,2020-03-24 00:00:00-04:00,168.8854522705078
287,2020-03-25 00:00:00-04:00,166.17919921875
288,2020-03-26 00:00:00-04:00,178.47622680664062
289,2020-03-27 00:00:00-04:00,174.21571350097656
290,2020-03-30 00:00:00-04:00,179.28994750976562
291,2020-03-31 00:00:00-04:00,170.70486450195312
292,2020-04-01 00:00:00-04:00,163.31752014160156
293,2020-04-02 00:00:00-04:00,165.76776123046875
294,2020-04-03 00:00:00-04:00,163.38150024414062
295,2020-04-06 00:00:00-04:00,174.92886352539062
296,2020-04-07 00:00:00-04:00,175.80654907226562
297,2020-04-08 00:00:00-04:00,178.11964416503906
298,2020-04-09 00:00:00-04:00,184.25448608398438
299,2020-04-13 00:00:00-04:00,181.74937438964844
300,2020-04-14 00:00:00-04:00,189.4110107421875
301,2020-04-15 00:00:00-04:00,181.46591186523438
302,2020-04-16 00:00:00-04:00,182.718505859375
303,2020-04-17 00:00:00-04:00,191.46812438964844
304,2020-04-20 00:00:00-04:00,188.3870391845703
305,2020-04-21 00:00:00-04:00,183.41334533691406
306,2020-04-22 00:00:00-04:00,186.66815185546875
307,2020-04-23 00:00:00-04:00,184.97677612304688
308,2020-04-24 00:00:00-04:00,193.9915313720703
309,2020-04-27 00:00:00-04:00,199.0932159423828
310,2020-04-28 00:00:00-04:00,198.97433471679688
311,2020-04-29 00:00:00-04:00,202.79600524902344
312,2020-04-30 00:00:00-04:00,200.98577880859375
313,2020-05-01 00:00:00-04:00,199.83375549316406
314,2020-05-04 00:00:00-04:00,202.82345581054688
315,2020-05-05 00:00:00-04:00,206.27029418945312
316,2020-05-06 00:00:00-04:00,204.72515869140625
317,2020-05-07 00:00:00-04:00,209.78109741210938
318,2020-05-08 00:00:00-04:00,214.334228515625
319,2020-05-11 00:00:00-04:00,216.28164672851562
320,2020-05-12 00:00:00-04:00,212.9353790283203
321,2020-05-13 00:00:00-04:00,210.37539672851562
322,2020-05-14 00:00:00-04:00,214.3799285888672
323,2020-05-15 00:00:00-04:00,218.81417846679688
324,2020-05-18 00:00:00-04:00,224.31814575195312
325,2020-05-19 00:00:00-04:00,217.6896514892578
326,2020-05-20 00:00:00-04:00,217.77188110351562
327,2020-05-21 00:00:00-04:00,220.2313232421875
328,2020-05-22 00:00:00-04:00,221.14561462402344
329,2020-05-26 00:00:00-04:00,221.69415283203125
330,2020-05-27 00:00:00-04:00,226.15586853027344
331,2020-05-28 00:00:00-04:00,224.12611389160156
332,2020-05-29 00:00:00-04:00,227.17984008789062
333,2020-06-01 00:00:00-04:00,226.09182739257812
334,2020-06-02 00:00:00-04:00,231.0472412109375
335,2020-06-03 00:00:00-04:00,230.85409545898438
336,2020-06-04 00:00:00-04:00,228.96861267089844
337,2020-06-05 00:00:00-04:00,234.44105529785156
338,2020-06-08 00:00:00-04:00,236.1609649658203
339,2020-06-09 00:00:00-04:00,236.1517791748047
340,2020-06-10 00:00:00-04:00,234.02719116210938
341,2020-06-11 00:00:00-04:00,220.24951171875
342,2020-06-12 00:00:00-04:00,222.99032592773438
343,2020-06-15 00:00:00-04:00,221.98780822753906
344,2020-06-16 00:00:00-04:00,229.8883514404297
345,2020-06-17 00:00:00-04:00,230.7161102294922
346,2020-06-18 00:00:00-04:00,229.20774841308594
347,2020-06-19 00:00:00-04:00,226.85324096679688
348,2020-06-22 00:00:00-04:00,229.16177368164062
349,2020-06-23 00:00:00-04:00,230.21946716308594
350,2020-06-24 00:00:00-04:00,226.37498474121094
351,2020-06-25 00:00:00-04:00,225.6851806640625
352,2020-06-26 00:00:00-04:00,221.66587829589844
353,2020-06-29 00:00:00-04:00,226.3657684326172
354,2020-06-30 00:00:00-04:00,230.40342712402344
355,2020-07-01 00:00:00-04:00,228.23281860351562
356,2020-07-02 00:00:00-04:00,228.5547637939453
357,2020-07-06 00:00:00-04:00,229.52047729492188
358,2020-07-07 00:00:00-04:00,227.49703979492188
359,2020-07-08 00:00:00-04:00,229.1709747314453
360,2020-07-09 00:00:00-04:00,228.05807495117188
361,2020-07-10 00:00:00-04:00,230.0355224609375
362,2020-07-13 00:00:00-04:00,229.5848388671875
363,2020-07-14 00:00:00-04:00,237.09909057617188
364,2020-07-15 00:00:00-04:00,237.10829162597656
365,2020-07-16 00:00:00-04:00,237.3657989501953
366,2020-07-17 00:00:00-04:00,239.48121643066406
367,2020-07-20 00:00:00-04:00,239.28805541992188
368,2020-07-21 00:00:00-04:00,241.3574981689453
369,2020-07-22 00:00:00-04:00,243.8867950439453
370,2020-07-23 00:00:00-04:00,242.63592529296875
371,2020-07-24 00:00:00-04:00,244.01553344726562
372,2020-07-27 00:00:00-04:00,245.95620727539062
373,2020-07-28 00:00:00-04:00,243.9879150390625
374,2020-07-29 00:00:00-04:00,243.4176788330078
375,2020-07-30 00:00:00-04:00,244.93527221679688
376,2020-07-31 00:00:00-04:00,244.1810760498047
377,2020-08-03 00:00:00-04:00,244.81568908691406
378,2020-08-04 00:00:00-04:00,246.37001037597656
379,2020-08-05 00:00:00-04:00,246.01133728027344
380,2020-08-06 00:00:00-04:00,247.74961853027344
381,2020-08-07 00:00:00-04:00,249.83750915527344
382,2020-08-10 00:00:00-04:00,252.67945861816406
383,2020-08-11 00:00:00-04:00,252.8541717529297
384,2020-08-12 00:00:00-04:00,258.97967529296875
385,2020-08-13 00:00:00-04:00,259.0532531738281
