,Unnamed: 0,Date,ALL
132,132,2019-08-14,90.76129150390624
133,133,2019-08-15,90.89517211914062
134,134,2019-08-16,92.12686920166016
135,135,2019-08-19,92.81409454345705
136,136,2019-08-20,92.12686920166016
137,137,2019-08-21,92.72484588623048
138,138,2019-08-22,93.26930236816406
139,139,2019-08-23,91.02012634277344
140,140,2019-08-26,92.1179428100586
141,141,2019-08-27,91.60025024414062
142,142,2019-08-28,91.40390014648438
143,143,2019-08-29,91.68195343017578
144,144,2019-08-30,91.83441925048828
145,145,2019-09-03,91.96896362304688
146,146,2019-09-04,93.18875122070312
147,147,2019-09-05,93.61927032470705
148,148,2019-09-06,94.45340728759766
149,149,2019-09-09,94.88391876220705
150,150,2019-09-10,94.78524780273438
151,151,2019-09-11,95.20680236816406
152,152,2019-09-12,95.59247589111328
153,153,2019-09-13,94.90184783935548
154,154,2019-09-16,95.41309356689452
155,155,2019-09-17,96.81226348876952
156,156,2019-09-18,96.85709381103516
157,157,2019-09-19,97.18896484375
158,158,2019-09-20,96.79434967041016
159,159,2019-09-23,97.23382568359376
160,160,2019-09-24,96.65081787109376
161,161,2019-09-25,96.56114959716795
162,162,2019-09-26,96.96473693847656
163,163,2019-09-27,96.7136001586914
164,164,2019-09-30,97.4759750366211
165,165,2019-10-01,96.12166595458984
166,166,2019-10-02,94.72247314453124
167,167,2019-10-03,94.75833892822266
168,168,2019-10-04,97.2786636352539
169,169,2019-10-07,96.38174438476562
170,170,2019-10-08,94.98258209228516
171,171,2019-10-09,95.58349609375
172,172,2019-10-10,96.0947494506836
173,173,2019-10-11,96.80327606201172
174,174,2019-10-14,97.07238006591795
175,175,2019-10-15,96.9288558959961
176,176,2019-10-16,96.40866088867188
177,177,2019-10-17,96.63290405273438
178,178,2019-10-18,97.23382568359376
179,179,2019-10-21,97.87960052490234
180,180,2019-10-22,96.41761779785156
181,181,2019-10-23,97.02753448486328
182,182,2019-10-24,97.09929656982422
183,183,2019-10-25,96.18445587158205
184,184,2019-10-28,95.6103973388672
185,185,2019-10-29,97.06340026855467
186,186,2019-10-30,94.1305160522461
187,187,2019-10-31,95.44895935058594
188,188,2019-11-01,94.98258209228516
189,189,2019-11-04,95.51174926757812
190,190,2019-11-05,94.92876434326172
191,191,2019-11-06,95.92432403564452
192,192,2019-11-07,96.61495971679688
193,193,2019-11-08,97.03649139404295
194,194,2019-11-11,98.1038055419922
195,195,2019-11-12,98.7765121459961
196,196,2019-11-13,99.171142578125
197,197,2019-11-14,99.37742614746094
198,198,2019-11-15,99.64649200439452
199,199,2019-11-18,100.01423645019533
200,200,2019-11-19,99.5837173461914
201,201,2019-11-20,99.01866912841795
202,202,2019-11-21,98.83928680419922
203,203,2019-11-22,98.69576263427734
204,204,2019-11-25,99.23391723632812
205,205,2019-11-26,101.0098114013672
206,206,2019-11-27,100.91970825195312
207,207,2019-11-29,100.31610107421876
208,208,2019-12-02,100.12692260742188
209,209,2019-12-03,98.59536743164062
210,210,2019-12-04,99.22600555419922
211,211,2019-12-05,98.6854476928711
212,212,2019-12-06,100.0908660888672
213,213,2019-12-09,100.28907775878906
214,214,2019-12-10,99.7665557861328
215,215,2019-12-11,98.7304916381836
216,216,2019-12-12,99.41519927978516
217,217,2019-12-13,98.82959747314452
218,218,2019-12-16,98.75753021240234
219,219,2019-12-17,98.96475219726562
220,220,2019-12-18,98.78456115722656
221,221,2019-12-19,100.1899642944336
222,222,2019-12-20,100.52330780029295
223,223,2019-12-23,99.8926773071289
224,224,2019-12-24,100.1539306640625
225,225,2019-12-26,100.54132843017578
226,226,2019-12-27,100.78458404541016
227,227,2019-12-30,100.69446563720705
228,228,2019-12-31,101.3070831298828
229,229,2020-01-02,101.64043426513672
230,230,2020-01-03,101.64942932128906
231,231,2020-01-06,101.94674682617188
232,232,2020-01-07,101.07286834716795
233,233,2020-01-08,101.3521499633789
234,234,2020-01-09,102.50530242919922
235,235,2020-01-10,102.2080078125
236,236,2020-01-13,103.13594818115234
237,237,2020-01-14,102.5233383178711
238,238,2020-01-15,102.93775177001952
239,239,2020-01-16,104.64045715332033
240,240,2020-01-17,105.90171813964844
241,241,2020-01-21,106.12696075439452
242,242,2020-01-22,105.9918212890625
243,243,2020-01-23,106.4422607421875
244,244,2020-01-24,106.55938720703124
245,245,2020-01-27,105.02783966064452
246,246,2020-01-28,105.8927230834961
247,247,2020-01-29,106.63146209716795
248,248,2020-01-30,108.00084686279295
249,249,2020-01-31,106.79361724853516
250,250,2020-02-03,107.25308227539062
251,251,2020-02-04,108.06392669677734
252,252,2020-02-05,112.31619262695312
253,253,2020-02-06,111.61348724365234
254,254,2020-02-07,112.0999755859375
255,255,2020-02-10,111.66754150390624
256,256,2020-02-11,112.70358276367188
257,257,2020-02-12,111.51439666748048
258,258,2020-02-13,112.51439666748048
259,259,2020-02-14,113.12700653076172
260,260,2020-02-18,111.9828643798828
261,261,2020-02-19,111.94681549072266
262,262,2020-02-20,111.22608947753906
263,263,2020-02-21,111.3702392578125
264,264,2020-02-24,108.59544372558594
265,265,2020-02-25,105.68551635742188
266,266,2020-02-26,104.26207733154295
267,267,2020-02-27,99.02779388427734
268,268,2020-02-28,95.2886962890625
269,269,2020-03-02,102.00642395019533
270,270,2020-03-03,98.8648452758789
271,271,2020-03-04,103.6722640991211
272,272,2020-03-05,98.1948699951172
273,273,2020-03-06,96.99979400634766
274,274,2020-03-09,86.56105041503906
275,275,2020-03-10,89.86560821533203
276,276,2020-03-11,83.98983001708984
277,277,2020-03-12,75.86882019042969
278,278,2020-03-13,83.98983001708984
279,279,2020-03-16,76.9371337890625
280,280,2020-03-17,79.61698913574219
281,281,2020-03-18,68.39962768554688
282,282,2020-03-19,67.62101745605469
283,283,2020-03-20,66.87860870361328
284,284,2020-03-23,66.2991943359375
285,285,2020-03-24,70.54530334472656
286,286,2020-03-25,75.1445083618164
287,287,2020-03-26,81.02932739257812
288,288,2020-03-27,80.08776092529297
289,289,2020-03-30,85.68286895751953
290,290,2020-03-31,83.04827117919922
291,291,2020-04-01,78.22274017333984
292,292,2020-04-02,77.67047119140625
293,293,2020-04-03,77.82437896728516
294,294,2020-04-06,84.66885375976562
295,295,2020-04-07,83.77255249023438
296,296,2020-04-08,88.04584503173828
297,297,2020-04-09,90.8433837890625
298,298,2020-04-13,88.724853515625
299,299,2020-04-14,92.74463653564452
300,300,2020-04-15,88.67053985595703
301,301,2020-04-16,90.47220611572266
302,302,2020-04-17,94.98991394042967
303,303,2020-04-20,92.99813842773438
304,304,2020-04-21,90.61705017089844
305,305,2020-04-22,92.33721923828124
306,306,2020-04-23,90.03761291503906
307,307,2020-04-24,91.83927917480467
308,308,2020-04-27,93.33312225341795
309,309,2020-04-28,92.201416015625
310,310,2020-04-29,95.8047332763672
311,311,2020-04-30,92.09278106689452
312,312,2020-05-01,90.30017852783205
313,313,2020-05-04,90.8433837890625
314,314,2020-05-05,92.48207092285156
315,315,2020-05-06,91.87550354003906
316,316,2020-05-07,91.30512237548828
317,317,2020-05-08,91.25079345703124
318,318,2020-05-11,92.201416015625
319,319,2020-05-12,88.31744384765625
320,320,2020-05-13,83.36515045166016
321,321,2020-05-14,85.031005859375
322,322,2020-05-15,86.35281372070312
323,323,2020-05-18,89.66642761230469
324,324,2020-05-19,88.06395721435547
325,325,2020-05-20,87.81045532226562
326,326,2020-05-21,85.22111511230469
327,327,2020-05-22,85.8458251953125
328,328,2020-05-26,85.14869689941406
329,329,2020-05-27,88.48040008544922
330,330,2020-05-28,89.45451354980469
331,331,2020-05-29,89.04484558105469
332,332,2020-06-01,90.19193267822266
333,333,2020-06-02,90.12820434570312
334,334,2020-06-03,91.41185760498048
335,335,2020-06-04,92.73190307617188
336,336,2020-06-05,96.01840209960938
337,337,2020-06-08,97.40219116210938
338,338,2020-06-09,93.96092224121094
339,339,2020-06-10,92.8411636352539
340,340,2020-06-11,86.29548645019531
341,341,2020-06-12,87.1239242553711
342,342,2020-06-15,89.06304931640625
343,343,2020-06-16,90.23744201660156
344,344,2020-06-17,89.17230224609375
345,345,2020-06-18,89.9006118774414
346,346,2020-06-19,89.88241577148438
347,347,2020-06-22,88.45309448242188
348,348,2020-06-23,87.99790954589844
349,349,2020-06-24,84.62037658691406
350,350,2020-06-25,87.2422866821289
351,351,2020-06-26,86.10430145263672
352,352,2020-06-29,86.8872299194336
353,353,2020-06-30,88.29833221435547
354,354,2020-07-01,86.96917724609375
355,355,2020-07-02,85.658203125
356,356,2020-07-06,87.0693130493164
357,357,2020-07-07,84.3472671508789
358,358,2020-07-08,80.31424713134766
359,359,2020-07-09,78.12931060791016
360,360,2020-07-10,79.17627716064453
361,361,2020-07-13,80.56916809082031
362,362,2020-07-14,81.68893432617188
363,363,2020-07-15,82.05307006835938
364,364,2020-07-16,83.40045166015625
365,365,2020-07-17,83.455078125
366,366,2020-07-20,82.7813949584961
367,367,2020-07-21,83.62805938720703
368,368,2020-07-22,85.1393051147461
369,369,2020-07-23,86.18621826171875
370,370,2020-07-24,85.90402221679688
371,371,2020-07-27,84.39276123046875
372,372,2020-07-28,84.00131225585938
373,373,2020-07-29,85.57627868652344
374,374,2020-07-30,83.82833099365234
375,375,2020-07-31,85.93133544921875
376,376,2020-08-03,87.57003784179688
377,377,2020-08-04,87.61553192138672
378,378,2020-08-05,86.2681655883789
379,379,2020-08-06,86.01327514648438
380,380,2020-08-07,88.22550201416016
381,381,2020-08-10,88.53502655029297
382,382,2020-08-11,88.15266418457031
383,383,2020-08-12,87.60645294189453
384,384,2020-08-13,87.63374328613281
385,385,2020-08-14,87.50631713867188
386,386,2020-08-17,86.69606018066406
387,387,2020-08-18,86.1953353881836
388,388,2020-08-19,85.83116912841797
389,389,2020-08-20,86.81439208984375
390,390,2020-08-21,86.0223617553711
391,391,2020-08-24,86.48665618896484
392,392,2020-08-25,85.36688995361328
393,393,2020-08-26,84.67499542236328
394,394,2020-08-27,86.19505310058594
395,395,2020-08-28,86.35073852539062
396,396,2020-08-31,85.16031646728516
397,397,2020-09-01,85.1236801147461
398,398,2020-09-02,86.61628723144531
399,399,2020-09-03,85.4716567993164
400,400,2020-09-04,85.90203094482422
401,401,2020-09-08,83.55783081054688
402,402,2020-09-09,84.73910522460938
403,403,2020-09-10,84.81236267089844
404,404,2020-09-11,85.91120147705078
405,405,2020-09-14,86.9459457397461
406,406,2020-09-15,86.84521484375
407,407,2020-09-16,87.82501220703125
408,408,2020-09-17,84.97718811035156
409,409,2020-09-18,83.58531188964844
410,410,2020-09-21,84.27207946777344
411,411,2020-09-22,84.55595397949219
412,412,2020-09-23,82.06526184082031
413,413,2020-09-24,82.39490509033203
414,414,2020-09-25,83.58531188964844
415,415,2020-09-28,85.36177062988281
416,416,2020-09-29,85.56324005126953
417,417,2020-09-30,86.20421600341797
418,418,2020-10-01,84.48271179199219
419,419,2020-10-02,85.17863464355469
420,420,2020-10-05,85.78298950195312
421,421,2020-10-06,84.83982849121094
422,422,2020-10-07,85.42587280273438
423,423,2020-10-08,85.69143676757812
424,424,2020-10-09,85.03211975097656
425,425,2020-10-12,86.3140869140625
426,426,2020-10-13,84.05231475830078
427,427,2020-10-14,83.58531188964844
428,428,2020-10-15,83.97904968261719
429,429,2020-10-16,84.77572631835938
430,430,2020-10-19,83.7135009765625
431,431,2020-10-20,83.40216064453125
432,432,2020-10-21,83.10914611816406
433,433,2020-10-22,83.96074676513672
434,434,2020-10-23,83.55783081054688
435,435,2020-10-26,83.16409301757812
436,436,2020-10-27,81.53414916992188
437,437,2020-10-28,80.5818099975586
438,438,2020-10-29,81.12207794189453
439,439,2020-10-30,81.26858520507812
440,440,2020-11-02,83.23733520507812
441,441,2020-11-03,85.0870590209961
442,442,2020-11-04,84.28125762939453
443,443,2020-11-05,82.78865051269531
444,444,2020-11-06,83.4662857055664
445,445,2020-11-09,85.97529602050781
446,446,2020-11-10,86.47892761230469
447,447,2020-11-11,86.41484069824219
448,448,2020-11-12,86.81773376464844
449,449,2020-11-13,88.55758666992188
450,450,2020-11-16,89.79377746582031
451,451,2020-11-17,90.99334716796876
452,452,2020-11-18,91.6343231201172
453,453,2020-11-19,91.9090576171875
454,454,2020-11-20,91.7350616455078
455,455,2020-11-23,92.76981353759766
456,456,2020-11-24,96.0388641357422
457,457,2020-11-25,95.18724822998048
458,458,2020-11-27,95.8592300415039
459,459,2020-11-30,94.21154022216795
460,460,2020-12-01,95.99727630615234
461,461,2020-12-02,95.43579864501952
462,462,2020-12-03,95.57386779785156
463,463,2020-12-04,96.06170654296876
464,464,2020-12-07,95.18726348876952
465,465,2020-12-08,97.06505584716795
466,466,2020-12-09,96.8257293701172
467,467,2020-12-10,97.03742980957033
468,468,2020-12-11,96.12615203857422
469,469,2020-12-14,96.53115844726562
470,470,2020-12-15,97.4976806640625
471,471,2020-12-16,97.95791625976562
472,472,2020-12-17,98.08677673339844
473,473,2020-12-18,98.85997772216795
474,474,2020-12-21,97.72779846191406
475,475,2020-12-22,97.7461929321289
476,476,2020-12-23,97.5621109008789
477,477,2020-12-24,98.66667938232422
478,478,2020-12-28,98.92443084716795
479,479,2020-12-29,98.97044372558594
480,480,2020-12-30,99.55036163330078
481,481,2020-12-31,101.18881225585938
482,482,2021-01-04,99.48593139648438
483,483,2021-01-05,98.7035140991211
484,484,2021-01-06,101.24404907226562
485,485,2021-01-07,101.3176727294922
486,486,2021-01-08,101.20722198486328
487,487,2021-01-11,100.47084045410156
488,488,2021-01-12,101.05074310302734
489,489,2021-01-13,100.22230529785156
490,490,2021-01-14,100.38799285888672
491,491,2021-01-15,99.78046417236328
492,492,2021-01-19,101.50177001953124
493,493,2021-01-20,102.1737289428711
494,494,2021-01-21,101.9159927368164
495,495,2021-01-22,101.64905548095705
496,496,2021-01-25,102.1277084350586
497,497,2021-01-26,100.81141662597656
498,498,2021-01-27,101.72269439697266
499,499,2021-01-28,100.60891723632812
500,500,2021-01-29,98.65747833251952
501,501,2021-02-01,100.06580352783205
502,502,2021-02-02,101.98041534423828
503,503,2021-02-03,100.33277130126952
504,504,2021-02-04,98.61146545410156
505,505,2021-02-05,98.41815185546876
506,506,2021-02-08,98.8415756225586
507,507,2021-02-09,99.30181884765624
508,508,2021-02-10,97.20311737060548
509,509,2021-02-11,96.17218017578124
510,510,2021-02-12,96.12615203857422
511,511,2021-02-16,95.0031509399414
512,512,2021-02-17,96.52197265625
513,513,2021-02-18,96.72445678710938
514,514,2021-02-19,95.2240753173828
515,515,2021-02-22,96.9361801147461
516,516,2021-02-23,99.4214859008789
517,517,2021-02-24,99.74365997314452
518,518,2021-02-25,100.17628479003906
519,519,2021-02-26,98.12359619140624
520,520,2021-03-01,100.99552917480467
521,521,2021-03-02,101.70426177978516
522,522,2021-03-03,103.16938018798828
523,523,2021-03-04,101.39826965332033
524,524,2021-03-05,103.50321197509766
525,525,2021-03-08,105.0425033569336
526,526,2021-03-09,103.47537994384766
527,527,2021-03-10,105.44122314453124
528,528,2021-03-11,105.4875946044922
529,529,2021-03-12,107.3236083984375
530,530,2021-03-15,108.74235534667967
531,531,2021-03-16,107.41632843017578
532,532,2021-03-17,107.41632843017578
533,533,2021-03-18,107.60179138183594
534,534,2021-03-19,105.00540924072266
535,535,2021-03-22,104.078125
536,536,2021-03-23,103.72576141357422
537,537,2021-03-24,104.6437530517578
538,538,2021-03-25,106.36852264404295
539,539,2021-03-26,107.5925064086914
540,540,2021-03-29,108.30653381347656
541,541,2021-03-30,108.59398651123048
542,542,2021-03-31,106.54469299316406
543,543,2021-04-01,107.5925064086914
544,544,2021-04-05,108.94635772705078
545,545,2021-04-06,109.26163482666016
546,546,2021-04-07,107.91706848144533
547,547,2021-04-08,108.5383529663086
548,548,2021-04-09,108.58470153808594
549,549,2021-04-12,110.68038177490234
550,550,2021-04-13,110.52273559570312
551,551,2021-04-14,111.66329193115234
552,552,2021-04-15,112.74821472167967
553,553,2021-04-16,113.3138427734375
554,554,2021-04-19,113.90730285644533
555,555,2021-04-20,113.93513488769533
556,556,2021-04-21,114.89022827148438
557,557,2021-04-22,114.66768646240234
558,558,2021-04-23,115.95661926269533
559,559,2021-04-26,116.18842315673828
560,560,2021-04-27,116.68914794921876
561,561,2021-04-28,116.23477935791016
562,562,2021-04-29,118.57154846191406
563,563,2021-04-30,117.57936096191406
564,564,2021-05-03,118.81263732910156
565,565,2021-05-04,118.54373168945312
566,566,2021-05-05,118.18207550048828
567,567,2021-05-06,122.97610473632812
568,568,2021-05-07,122.6423110961914
569,569,2021-05-10,124.7101593017578
570,570,2021-05-11,124.37633514404295
571,571,2021-05-12,123.0966796875
572,572,2021-05-13,127.51981353759766
573,573,2021-05-14,129.13330078125
574,574,2021-05-17,128.91073608398438
575,575,2021-05-18,127.1581573486328
576,576,2021-05-19,125.82288360595705
577,577,2021-05-20,126.19381713867188
578,578,2021-05-21,127.4363250732422
579,579,2021-05-24,127.26016235351562
580,580,2021-05-25,125.32213592529295
581,581,2021-05-26,125.71163177490234
582,582,2021-05-27,126.38851928710938
583,583,2021-05-28,126.67599487304688
584,584,2021-06-01,127.98345947265624
585,585,2021-06-02,128.09474182128906
586,586,2021-06-03,127.09666442871094
587,587,2021-06-04,127.06868743896484
588,588,2021-06-07,125.44572448730467
589,589,2021-06-08,125.52964782714844
590,590,2021-06-09,124.08387756347656
591,591,2021-06-10,122.57283020019533
592,592,2021-06-11,122.8713150024414
593,593,2021-06-14,122.17174530029295
594,594,2021-06-15,123.22576904296876
595,595,2021-06-16,121.66807556152344
596,596,2021-06-17,118.03966522216795
597,597,2021-06-18,115.6984634399414
598,598,2021-06-21,119.54139709472656
599,599,2021-06-22,119.8585205078125
600,600,2021-06-23,119.22425842285156
601,601,2021-06-24,120.25961303710938
602,602,2021-06-25,121.98522186279295
603,603,2021-06-28,121.02447509765624
604,604,2021-06-29,120.8565902709961
605,605,2021-06-30,121.66807556152344
606,606,2021-07-01,123.86002349853516
607,607,2021-07-02,124.27042388916016
608,608,2021-07-06,122.84331512451172
609,609,2021-07-07,124.13985443115234
610,610,2021-07-08,121.63074493408205
611,611,2021-07-09,124.49430084228516
612,612,2021-07-12,125.52033996582033
613,613,2021-07-13,123.38433837890624
614,614,2021-07-14,122.83402252197266
615,615,2021-07-15,121.71470642089844
616,616,2021-07-16,121.6773910522461
617,617,2021-07-19,118.91644287109376
618,618,2021-07-20,119.23358917236328
619,619,2021-07-21,120.1290283203125
620,620,2021-07-22,119.62535095214844
621,621,2021-07-23,121.01513671875
622,622,2021-07-26,121.72405242919922
623,623,2021-07-27,122.61014556884766
624,624,2021-07-28,121.64007568359376
625,625,2021-07-29,123.60818481445312
626,626,2021-07-30,121.30429077148438
627,627,2021-08-02,121.03379821777344
628,628,2021-08-03,121.91991424560548
629,629,2021-08-04,120.25961303710938
630,630,2021-08-05,119.32686614990234
631,631,2021-08-06,122.02251434326172
632,632,2021-08-09,123.7574234008789
633,633,2021-08-10,125.29647064208984
634,634,2021-08-11,126.49039459228516
635,635,2021-08-12,126.15461730957033
636,636,2021-08-13,125.97736358642578
637,637,2021-08-16,127.35783386230467
638,638,2021-08-17,125.66957092285156
639,639,2021-08-18,125.2778091430664
640,640,2021-08-19,125.01663208007812
641,641,2021-08-20,125.51102447509766
642,642,2021-08-23,128.0947265625
643,643,2021-08-24,127.74027252197266
644,644,2021-08-25,128.59840393066406
645,645,2021-08-26,127.0593490600586
646,646,2021-08-27,128.26263427734375
647,647,2021-08-30,126.21717834472656
648,648,2021-08-31,126.93026733398438
649,649,2021-09-01,125.98259735107422
650,650,2021-09-02,125.7011260986328
651,651,2021-09-03,125.7011260986328
652,652,2021-09-07,123.35540771484376
653,653,2021-09-08,124.6221160888672
654,654,2021-09-09,123.93716430664062
655,655,2021-09-10,123.43049621582033
656,656,2021-09-13,125.04431915283205
657,657,2021-09-14,123.97468566894533
658,658,2021-09-15,123.56185913085938
659,659,2021-09-16,123.36481475830078
660,660,2021-09-17,122.94257354736328
661,661,2021-09-20,121.59146881103516
662,662,2021-09-21,121.6008529663086
663,663,2021-09-22,122.31392669677734
664,664,2021-09-23,122.73615264892578
665,665,2021-09-24,122.44530487060548
666,666,2021-09-27,122.3514633178711
667,667,2021-09-28,120.09021759033205
668,668,2021-09-29,121.34750366210938
669,669,2021-09-30,119.45218658447266
670,670,2021-10-01,119.83687591552734
671,671,2021-10-04,118.79540252685548
672,672,2021-10-05,120.22158813476562
673,673,2021-10-06,119.62107849121094
674,674,2021-10-07,119.48033905029295
675,675,2021-10-08,119.0487289428711
676,676,2021-10-11,120.06206512451172
677,677,2021-10-12,118.9830551147461
678,678,2021-10-13,117.94155883789062
679,679,2021-10-14,118.9830551147461
680,680,2021-10-15,118.93614196777344
681,681,2021-10-18,118.26995849609376
682,682,2021-10-19,118.6921844482422
683,683,2021-10-20,120.4186019897461
684,684,2021-10-21,118.9455108642578
685,685,2021-10-22,120.09960174560548
686,686,2021-10-25,121.0378646850586
687,687,2021-10-26,120.39984893798828
688,688,2021-10-27,117.19093322753906
689,689,2021-10-28,118.4294662475586
690,690,2021-10-29,116.03684997558594
691,691,2021-11-01,115.88673400878906
692,692,2021-11-02,117.45366668701172
693,693,2021-11-03,118.33563232421876
694,694,2021-11-04,109.87236785888672
695,695,2021-11-05,109.92868041992188
696,696,2021-11-08,109.83483123779295
697,697,2021-11-09,108.08026123046876
698,698,2021-11-10,107.06692504882812
699,699,2021-11-11,107.5829620361328
700,700,2021-11-12,107.62989044189452
701,701,2021-11-15,107.7143325805664
702,702,2021-11-16,108.2303695678711
703,703,2021-11-17,106.24122619628906
704,704,2021-11-18,106.08171844482422
705,705,2021-11-19,105.0308609008789
706,706,2021-11-22,106.54148864746094
707,707,2021-11-23,107.8081512451172
708,708,2021-11-24,107.62049865722656
709,709,2021-11-26,108.01458740234376
710,710,2021-11-29,106.90901184082033
711,711,2021-11-30,102.7324447631836
712,712,2021-12-01,101.22999572753906
713,713,2021-12-02,103.63956451416016
714,714,2021-12-03,102.35445404052734
715,715,2021-12-06,103.73406219482422
716,716,2021-12-07,104.16873168945312
717,717,2021-12-08,103.0159149169922
718,718,2021-12-09,101.74026489257812
719,719,2021-12-10,102.07098388671876
720,720,2021-12-13,102.24107360839844
721,721,2021-12-14,104.61284637451172
722,722,2021-12-15,107.2680892944336
723,723,2021-12-16,109.44140625
724,724,2021-12-17,107.85393524169922
725,725,2021-12-20,106.12472534179688
726,726,2021-12-21,107.0791015625
727,727,2021-12-22,107.17359161376952
728,728,2021-12-23,107.84449005126952
729,729,2021-12-27,109.68709564208984
730,730,2021-12-28,110.64147186279295
731,731,2021-12-29,111.45411682128906
732,732,2021-12-30,111.198974609375
733,733,2021-12-31,111.17063903808594
734,734,2022-01-03,111.7564926147461
735,735,2022-01-04,114.45897674560548
