,Date,PH
290,2020-03-30 00:00:00-04:00,122.74824523925781
291,2020-03-31 00:00:00-04:00,122.16439819335938
292,2020-04-01 00:00:00-04:00,109.31985473632812
293,2020-04-02 00:00:00-04:00,111.90950012207031
294,2020-04-03 00:00:00-04:00,109.05619812011719
295,2020-04-06 00:00:00-04:00,123.1437759399414
296,2020-04-07 00:00:00-04:00,124.64102935791016
297,2020-04-08 00:00:00-04:00,133.1444091796875
298,2020-04-09 00:00:00-04:00,136.7039794921875
299,2020-04-13 00:00:00-04:00,130.80906677246094
300,2020-04-14 00:00:00-04:00,133.8224334716797
301,2020-04-15 00:00:00-04:00,123.36034393310547
302,2020-04-16 00:00:00-04:00,118.65193939208984
303,2020-04-17 00:00:00-04:00,130.5171356201172
304,2020-04-20 00:00:00-04:00,126.53382873535156
305,2020-04-21 00:00:00-04:00,122.8141860961914
306,2020-04-22 00:00:00-04:00,124.8670425415039
307,2020-04-23 00:00:00-04:00,124.72576141357422
308,2020-04-24 00:00:00-04:00,127.0799789428711
309,2020-04-27 00:00:00-04:00,133.4363555908203
310,2020-04-28 00:00:00-04:00,137.9093475341797
311,2020-04-29 00:00:00-04:00,147.71226501464844
312,2020-04-30 00:00:00-04:00,148.89877319335938
313,2020-05-01 00:00:00-04:00,144.1527099609375
314,2020-05-04 00:00:00-04:00,147.4956817626953
315,2020-05-05 00:00:00-04:00,144.5952606201172
316,2020-05-06 00:00:00-04:00,144.4163818359375
317,2020-05-07 00:00:00-04:00,147.74075317382812
318,2020-05-08 00:00:00-04:00,152.48580932617188
319,2020-05-11 00:00:00-04:00,150.0043487548828
320,2020-05-12 00:00:00-04:00,144.63421630859375
321,2020-05-13 00:00:00-04:00,139.0272674560547
322,2020-05-14 00:00:00-04:00,143.08096313476562
323,2020-05-15 00:00:00-04:00,145.18350219726562
324,2020-05-18 00:00:00-04:00,156.4068603515625
325,2020-05-19 00:00:00-04:00,155.45030212402344
326,2020-05-20 00:00:00-04:00,159.45655822753906
327,2020-05-21 00:00:00-04:00,157.91278076171875
328,2020-05-22 00:00:00-04:00,158.05484008789062
329,2020-05-26 00:00:00-04:00,170.1305694580078
330,2020-05-27 00:00:00-04:00,173.9759063720703
331,2020-05-28 00:00:00-04:00,169.36343383789062
332,2020-05-29 00:00:00-04:00,170.45260620117188
333,2020-06-01 00:00:00-04:00,173.2845001220703
334,2020-06-02 00:00:00-04:00,175.3586883544922
335,2020-06-03 00:00:00-04:00,185.91900634765625
336,2020-06-04 00:00:00-04:00,186.4494171142578
337,2020-06-05 00:00:00-04:00,185.1139678955078
338,2020-06-08 00:00:00-04:00,191.4501953125
339,2020-06-09 00:00:00-04:00,184.8582305908203
340,2020-06-10 00:00:00-04:00,177.29080200195312
341,2020-06-11 00:00:00-04:00,164.2489776611328
342,2020-06-12 00:00:00-04:00,170.63253784179688
343,2020-06-15 00:00:00-04:00,173.9285430908203
344,2020-06-16 00:00:00-04:00,179.53543090820312
345,2020-06-17 00:00:00-04:00,174.72412109375
346,2020-06-18 00:00:00-04:00,175.51968383789062
347,2020-06-19 00:00:00-04:00,173.2655487060547
348,2020-06-22 00:00:00-04:00,172.9151153564453
349,2020-06-23 00:00:00-04:00,171.96803283691406
350,2020-06-24 00:00:00-04:00,164.53311157226562
351,2020-06-25 00:00:00-04:00,167.27978515625
352,2020-06-26 00:00:00-04:00,163.41551208496094
353,2020-06-29 00:00:00-04:00,170.07379150390625
354,2020-06-30 00:00:00-04:00,173.5780792236328
355,2020-07-01 00:00:00-04:00,171.03982543945312
356,2020-07-02 00:00:00-04:00,173.30343627929688
357,2020-07-06 00:00:00-04:00,176.6372833251953
358,2020-07-07 00:00:00-04:00,172.69725036621094
359,2020-07-08 00:00:00-04:00,169.65701293945312
360,2020-07-09 00:00:00-04:00,166.99563598632812
361,2020-07-10 00:00:00-04:00,166.12428283691406
362,2020-07-13 00:00:00-04:00,166.69256591796875
363,2020-07-14 00:00:00-04:00,173.94747924804688
364,2020-07-15 00:00:00-04:00,176.94036865234375
365,2020-07-16 00:00:00-04:00,174.7051544189453
366,2020-07-17 00:00:00-04:00,175.1787109375
367,2020-07-20 00:00:00-04:00,171.7217254638672
368,2020-07-21 00:00:00-04:00,173.52125549316406
369,2020-07-22 00:00:00-04:00,175.0271759033203
370,2020-07-23 00:00:00-04:00,174.3262939453125
371,2020-07-24 00:00:00-04:00,173.1897735595703
372,2020-07-27 00:00:00-04:00,175.83221435546875
373,2020-07-28 00:00:00-04:00,170.83143615722656
374,2020-07-29 00:00:00-04:00,173.83383178710938
375,2020-07-30 00:00:00-04:00,170.97354125976562
376,2020-07-31 00:00:00-04:00,169.45814514160156
377,2020-08-03 00:00:00-04:00,172.27108764648438
378,2020-08-04 00:00:00-04:00,171.67437744140625
379,2020-08-05 00:00:00-04:00,175.79432678222656
380,2020-08-06 00:00:00-04:00,182.82196044921875
381,2020-08-07 00:00:00-04:00,187.15028381347656
382,2020-08-10 00:00:00-04:00,193.65695190429688
383,2020-08-11 00:00:00-04:00,197.50225830078125
384,2020-08-12 00:00:00-04:00,198.477783203125
385,2020-08-13 00:00:00-04:00,196.9055633544922
386,2020-08-14 00:00:00-04:00,198.5345916748047
387,2020-08-17 00:00:00-04:00,197.6916961669922
388,2020-08-18 00:00:00-04:00,195.78797912597656
389,2020-08-19 00:00:00-04:00,195.210205078125
390,2020-08-20 00:00:00-04:00,194.03579711914062
391,2020-08-21 00:00:00-04:00,195.40914916992188
392,2020-08-24 00:00:00-04:00,198.6767120361328
393,2020-08-25 00:00:00-04:00,198.44937133789062
394,2020-08-26 00:00:00-04:00,198.68614196777344
395,2020-08-27 00:00:00-04:00,197.6304168701172
396,2020-08-28 00:00:00-04:00,200.17938232421875
397,2020-08-31 00:00:00-04:00,195.9374542236328
398,2020-09-01 00:00:00-04:00,201.4158477783203
399,2020-09-02 00:00:00-04:00,203.85064697265625
400,2020-09-03 00:00:00-04:00,196.2227783203125
401,2020-09-04 00:00:00-04:00,197.1643829345703
402,2020-09-08 00:00:00-04:00,193.17922973632812
403,2020-09-09 00:00:00-04:00,196.96463012695312
404,2020-09-10 00:00:00-04:00,194.320556640625
405,2020-09-11 00:00:00-04:00,198.9049072265625
406,2020-09-14 00:00:00-04:00,201.1019744873047
407,2020-09-15 00:00:00-04:00,199.66575622558594
408,2020-09-16 00:00:00-04:00,203.85064697265625
409,2020-09-17 00:00:00-04:00,203.60337829589844
410,2020-09-18 00:00:00-04:00,198.2200927734375
411,2020-09-21 00:00:00-04:00,189.2606964111328
412,2020-09-22 00:00:00-04:00,190.82049560546875
413,2020-09-23 00:00:00-04:00,185.91281127929688
414,2020-09-24 00:00:00-04:00,186.34075927734375
415,2020-09-25 00:00:00-04:00,190.20228576660156
416,2020-09-28 00:00:00-04:00,193.01754760742188
417,2020-09-29 00:00:00-04:00,192.29469299316406
418,2020-09-30 00:00:00-04:00,192.4468994140625
419,2020-10-01 00:00:00-04:00,190.9156036376953
420,2020-10-02 00:00:00-04:00,197.1643829345703
421,2020-10-05 00:00:00-04:00,202.7188262939453
422,2020-10-06 00:00:00-04:00,199.58018493652344
423,2020-10-07 00:00:00-04:00,206.91323852539062
424,2020-10-08 00:00:00-04:00,207.25563049316406
425,2020-10-09 00:00:00-04:00,207.4458465576172
426,2020-10-12 00:00:00-04:00,207.40780639648438
427,2020-10-13 00:00:00-04:00,204.98245239257812
428,2020-10-14 00:00:00-04:00,205.45803833007812
429,2020-10-15 00:00:00-04:00,211.7733612060547
430,2020-10-16 00:00:00-04:00,211.96360778808594
431,2020-10-19 00:00:00-04:00,210.73666381835938
432,2020-10-20 00:00:00-04:00,212.63888549804688
433,2020-10-21 00:00:00-04:00,211.51658630371094
434,2020-10-22 00:00:00-04:00,214.33184814453125
435,2020-10-23 00:00:00-04:00,215.10226440429688
436,2020-10-26 00:00:00-04:00,208.03553771972656
437,2020-10-27 00:00:00-04:00,201.40631103515625
438,2020-10-28 00:00:00-04:00,193.29339599609375
439,2020-10-29 00:00:00-04:00,197.677978515625
440,2020-10-30 00:00:00-04:00,198.1725616455078
441,2020-11-02 00:00:00-05:00,207.36024475097656
442,2020-11-03 00:00:00-05:00,215.14028930664062
443,2020-11-04 00:00:00-05:00,207.28411865234375
444,2020-11-05 00:00:00-05:00,227.26197814941406
445,2020-11-06 00:00:00-05:00,226.8608856201172
446,2020-11-09 00:00:00-05:00,241.40496826171875
447,2020-11-10 00:00:00-05:00,249.3980255126953
448,2020-11-11 00:00:00-05:00,249.02554321289062
449,2020-11-12 00:00:00-05:00,245.3012237548828
450,2020-11-13 00:00:00-05:00,247.32571411132812
451,2020-11-16 00:00:00-05:00,255.82492065429688
452,2020-11-17 00:00:00-05:00,251.26971435546875
453,2020-11-18 00:00:00-05:00,253.10328674316406
454,2020-11-19 00:00:00-05:00,256.7320861816406
455,2020-11-20 00:00:00-05:00,255.08958435058594
456,2020-11-23 00:00:00-05:00,259.663818359375
457,2020-11-24 00:00:00-05:00,267.2557678222656
458,2020-11-25 00:00:00-05:00,261.7552185058594
459,2020-11-27 00:00:00-05:00,260.5615234375
460,2020-11-30 00:00:00-05:00,255.22325134277344
461,2020-12-01 00:00:00-05:00,258.1836242675781
462,2020-12-02 00:00:00-05:00,257.9448547363281
463,2020-12-03 00:00:00-05:00,256.99951171875
464,2020-12-04 00:00:00-05:00,263.3213806152344
465,2020-12-07 00:00:00-05:00,259.31048583984375
466,2020-12-08 00:00:00-05:00,261.8888854980469
467,2020-12-09 00:00:00-05:00,263.87518310546875
468,2020-12-10 00:00:00-05:00,262.07989501953125
469,2020-12-11 00:00:00-05:00,262.30908203125
470,2020-12-14 00:00:00-05:00,257.92584228515625
471,2020-12-15 00:00:00-05:00,263.3691101074219
472,2020-12-16 00:00:00-05:00,260.5232849121094
473,2020-12-17 00:00:00-05:00,260.9912109375
474,2020-12-18 00:00:00-05:00,259.749755859375
475,2020-12-21 00:00:00-05:00,260.5041809082031
476,2020-12-22 00:00:00-05:00,255.52886962890625
477,2020-12-23 00:00:00-05:00,257.266845703125
478,2020-12-24 00:00:00-05:00,257.3146057128906
479,2020-12-28 00:00:00-05:00,255.6434326171875
480,2020-12-29 00:00:00-05:00,254.14419555664062
481,2020-12-30 00:00:00-05:00,258.0499572753906
482,2020-12-31 00:00:00-05:00,260.1413269042969
483,2021-01-04 00:00:00-05:00,254.0391082763672
484,2021-01-05 00:00:00-05:00,259.7688903808594
485,2021-01-06 00:00:00-05:00,268.20123291015625
486,2021-01-07 00:00:00-05:00,268.6882629394531
487,2021-01-08 00:00:00-05:00,268.019775390625
488,2021-01-11 00:00:00-05:00,271.22845458984375
489,2021-01-12 00:00:00-05:00,274.800048828125
490,2021-01-13 00:00:00-05:00,273.329345703125
491,2021-01-14 00:00:00-05:00,278.0086669921875
492,2021-01-15 00:00:00-05:00,272.3266296386719
493,2021-01-19 00:00:00-05:00,275.7931823730469
494,2021-01-20 00:00:00-05:00,273.9500732421875
495,2021-01-21 00:00:00-05:00,266.6255798339844
496,2021-01-22 00:00:00-05:00,262.7770080566406
497,2021-01-25 00:00:00-05:00,257.6202087402344
498,2021-01-26 00:00:00-05:00,255.01315307617188
499,2021-01-27 00:00:00-05:00,238.66419982910156
500,2021-01-28 00:00:00-05:00,253.58074951171875
501,2021-01-29 00:00:00-05:00,252.69259643554688
502,2021-02-01 00:00:00-05:00,256.11138916015625
503,2021-02-02 00:00:00-05:00,256.2928466796875
504,2021-02-03 00:00:00-05:00,259.0048828125
505,2021-02-04 00:00:00-05:00,256.86578369140625
506,2021-02-05 00:00:00-05:00,266.8833923339844
507,2021-02-08 00:00:00-05:00,266.09075927734375
508,2021-02-09 00:00:00-05:00,264.0789794921875
509,2021-02-10 00:00:00-05:00,261.463623046875
510,2021-02-11 00:00:00-05:00,261.5498962402344
511,2021-02-12 00:00:00-05:00,264.63458251953125
512,2021-02-16 00:00:00-05:00,264.615478515625
513,2021-02-17 00:00:00-05:00,260.58233642578125
514,2021-02-18 00:00:00-05:00,257.06646728515625
515,2021-02-19 00:00:00-05:00,267.97796630859375
516,2021-02-22 00:00:00-05:00,270.4495544433594
517,2021-02-23 00:00:00-05:00,273.99420166015625
518,2021-02-24 00:00:00-05:00,284.5894775390625
