,Unnamed: 0.1,Unnamed: 0,Date,HII,HII_6m,HII_12m
382,382,382,2020-08-11,155.28045654296875,161.54544067382812,163.13011169433594
383,383,383,2020-08-12,151.2542266845703,159.8870391845703,159.5738067626953
384,384,384,2020-08-13,151.2174072265625,164.6134796142578,161.2230224609375
385,385,385,2020-08-14,153.76025390625,149.9920196533203,162.04299926757812
386,386,386,2020-08-17,150.2592010498047,154.6907501220703,161.03871154785156
387,387,387,2020-08-18,149.52212524414062,155.8240509033203,160.04368591308594
388,388,388,2020-08-19,149.96438598632812,155.28045654296875,161.54544067382812
389,389,389,2020-08-20,146.98846435546875,151.2542266845703,159.8870391845703
390,390,390,2020-08-21,146.15011596679688,151.2174072265625,164.6134796142578
391,391,391,2020-08-24,149.42080688476562,153.76025390625,149.9920196533203
392,392,392,2020-08-25,146.43569946289062,150.2592010498047,154.6907501220703
393,393,393,2020-08-26,141.78302001953125,149.52212524414062,155.8240509033203
394,394,394,2020-08-27,142.3209686279297,149.96438598632812,155.28045654296875
395,395,395,2020-08-28,141.4119873046875,146.98846435546875,151.2542266845703
396,396,396,2020-08-31,140.5401153564453,146.15011596679688,151.2174072265625
397,397,397,2020-09-01,139.43634033203125,149.42080688476562,153.76025390625
398,398,398,2020-09-02,140.38241577148438,146.43569946289062,150.2592010498047
399,399,399,2020-09-03,139.2415313720703,141.78302001953125,149.52212524414062
400,400,400,2020-09-04,136.8206787109375,142.3209686279297,149.96438598632812
401,401,401,2020-09-08,131.48733520507812,141.4119873046875,146.98846435546875
402,402,402,2020-09-09,131.10707092285156,140.5401153564453,146.15011596679688
403,403,403,2020-09-10,127.8421401977539,139.43634033203125,149.42080688476562
404,404,404,2020-09-11,136.71865844726562,140.38241577148438,146.43569946289062
405,405,405,2020-09-14,136.2085418701172,139.2415313720703,141.78302001953125
406,406,406,2020-09-15,134.74302673339844,136.8206787109375,142.3209686279297
407,407,407,2020-09-16,137.21954345703125,131.48733520507812,141.4119873046875
408,408,408,2020-09-17,139.677490234375,131.10707092285156,140.5401153564453
409,409,409,2020-09-18,138.36968994140625,127.8421401977539,139.43634033203125
410,410,410,2020-09-21,133.47227478027344,136.71865844726562,140.38241577148438
411,411,411,2020-09-22,133.2032928466797,136.2085418701172,139.2415313720703
412,412,412,2020-09-23,129.326171875,134.74302673339844,136.8206787109375
413,413,413,2020-09-24,129.3818359375,137.21954345703125,131.48733520507812
414,414,414,2020-09-25,130.98648071289062,139.677490234375,131.10707092285156
415,415,415,2020-09-28,132.75808715820312,138.36968994140625,127.8421401977539
416,416,416,2020-09-29,130.97723388671875,133.47227478027344,136.71865844726562
417,417,417,2020-09-30,130.55055236816406,133.2032928466797,136.2085418701172
418,418,418,2020-10-01,129.83633422851562,129.326171875,134.74302673339844
419,419,419,2020-10-02,133.6856231689453,129.3818359375,137.21954345703125
420,420,420,2020-10-05,135.7169189453125,130.98648071289062,139.677490234375
421,421,421,2020-10-06,136.46823120117188,132.75808715820312,138.36968994140625
422,422,422,2020-10-07,137.21954345703125,130.97723388671875,133.47227478027344
423,423,423,2020-10-08,138.79632568359375,130.55055236816406,133.2032928466797
424,424,424,2020-10-09,139.1116943359375,129.83633422851562,129.326171875
425,425,425,2020-10-12,138.6200714111328,133.6856231689453,129.3818359375
426,426,426,2020-10-13,137.70184326171875,135.7169189453125,130.98648071289062
427,427,427,2020-10-14,140.54934692382812,136.46823120117188,132.75808715820312
428,428,428,2020-10-15,136.8577880859375,137.21954345703125,130.97723388671875
429,429,429,2020-10-16,137.27516174316406,138.79632568359375,130.55055236816406
430,430,430,2020-10-19,136.3105010986328,139.1116943359375,129.83633422851562
431,431,431,2020-10-20,136.99691772460938,138.6200714111328,133.6856231689453
432,432,432,2020-10-21,138.68504333496094,137.70184326171875,135.7169189453125
433,433,433,2020-10-22,141.19863891601562,140.54934692382812,136.46823120117188
434,434,434,2020-10-23,141.7458953857422,136.8577880859375,137.21954345703125
435,435,435,2020-10-26,138.8612823486328,137.27516174316406,138.79632568359375
436,436,436,2020-10-27,135.89315795898438,136.3105010986328,139.1116943359375
437,437,437,2020-10-28,131.20907592773438,136.99691772460938,138.6200714111328
438,438,438,2020-10-29,132.6096954345703,138.68504333496094,137.70184326171875
439,439,439,2020-10-30,136.7928466796875,141.19863891601562,140.54934692382812
440,440,440,2020-11-02,138.66647338867188,141.7458953857422,136.8577880859375
441,441,441,2020-11-03,145.5302276611328,138.8612823486328,137.27516174316406
442,442,442,2020-11-04,139.798095703125,135.89315795898438,136.3105010986328
443,443,443,2020-11-05,140.80909729003906,131.20907592773438,136.99691772460938
444,444,444,2020-11-06,141.6531219482422,132.6096954345703,138.68504333496094
445,445,445,2020-11-09,144.6676483154297,136.7928466796875,141.19863891601562
446,446,446,2020-11-10,149.83396911621094,138.66647338867188,141.7458953857422
447,447,447,2020-11-11,146.58763122558594,145.5302276611328,138.8612823486328
448,448,448,2020-11-12,147.04209899902344,139.798095703125,135.89315795898438
449,449,449,2020-11-13,152.12501525878906,140.80909729003906,131.20907592773438
450,450,450,2020-11-16,151.4293670654297,141.6531219482422,132.6096954345703
451,451,451,2020-11-17,151.02125549316406,144.6676483154297,136.7928466796875
452,452,452,2020-11-18,151.20675659179688,149.83396911621094,138.66647338867188
453,453,453,2020-11-19,150.45542907714844,146.58763122558594,145.5302276611328
454,454,454,2020-11-20,147.23690795898438,147.04209899902344,139.798095703125
455,455,455,2020-11-23,153.1453094482422,152.12501525878906,140.80909729003906
456,456,456,2020-11-24,158.48789978027344,151.4293670654297,141.6531219482422
457,457,457,2020-11-25,154.5660858154297,151.02125549316406,144.6676483154297
458,458,458,2020-11-27,153.63230895996094,151.20675659179688,149.83396911621094
459,459,459,2020-11-30,149.57980346679688,150.45542907714844,146.58763122558594
460,460,460,2020-12-01,153.52960205078125,147.23690795898438,147.04209899902344
461,461,461,2020-12-02,152.36239624023438,153.1453094482422,152.12501525878906
462,462,462,2020-12-03,152.8852996826172,158.48789978027344,151.4293670654297
463,463,463,2020-12-04,156.58302307128906,154.5660858154297,151.02125549316406
464,464,464,2020-12-07,158.77735900878906,153.63230895996094,151.20675659179688
465,465,465,2020-12-08,160.22470092773438,149.57980346679688,150.45542907714844
466,466,466,2020-12-09,161.95217895507812,153.52960205078125,147.23690795898438
467,467,467,2020-12-10,162.90460205078125,152.36239624023438,153.1453094482422
468,468,468,2020-12-11,165.9300079345703,152.8852996826172,158.48789978027344
469,469,469,2020-12-14,163.39016723632812,156.58302307128906,154.5660858154297
470,470,470,2020-12-15,164.40794372558594,158.77735900878906,153.63230895996094
471,471,471,2020-12-16,163.05401611328125,160.22470092773438,149.57980346679688
472,472,472,2020-12-17,159.17889404296875,161.95217895507812,153.52960205078125
473,473,473,2020-12-18,158.38519287109375,162.90460205078125,152.36239624023438
474,474,474,2020-12-21,154.32330322265625,165.9300079345703,152.8852996826172
475,475,475,2020-12-22,152.79196166992188,163.39016723632812,156.58302307128906
476,476,476,2020-12-23,155.51853942871094,164.40794372558594,158.77735900878906
477,477,477,2020-12-24,154.4446563720703,163.05401611328125,160.22470092773438
478,478,478,2020-12-28,155.8360137939453,159.17889404296875,161.95217895507812
479,479,479,2020-12-29,155.54652404785156,158.38519287109375,162.90460205078125
480,480,480,2020-12-30,157.376708984375,154.32330322265625,165.9300079345703
481,481,481,2020-12-31,159.18821716308594,152.79196166992188,163.39016723632812
482,482,482,2021-01-04,153.18411254882812,155.51853942871094,164.40794372558594
483,483,483,2021-01-05,154.59408569335938,154.4446563720703,163.05401611328125
484,484,484,2021-01-06,159.65509033203125,155.8360137939453,159.17889404296875
485,485,485,2021-01-07,158.49720764160156,155.54652404785156,158.38519287109375
486,486,486,2021-01-08,157.89028930664062,157.376708984375,154.32330322265625
487,487,487,2021-01-11,157.9929962158203,159.18821716308594,152.79196166992188
488,488,488,2021-01-12,160.80361938476562,153.18411254882812,155.51853942871094
489,489,489,2021-01-13,159.95391845703125,154.59408569335938,154.4446563720703
490,490,490,2021-01-14,160.62623596191406,159.65509033203125,155.8360137939453
491,491,491,2021-01-15,160.11264038085938,158.49720764160156,155.54652404785156
492,492,492,2021-01-19,159.27224731445312,157.89028930664062,157.376708984375
493,493,493,2021-01-20,157.30206298828125,157.9929962158203,159.18821716308594
494,494,494,2021-01-21,155.8360137939453,160.80361938476562,153.18411254882812
495,495,495,2021-01-22,156.53631591796875,159.95391845703125,154.59408569335938
496,496,496,2021-01-25,155.4811553955078,160.62623596191406,159.65509033203125
497,497,497,2021-01-26,150.22409057617188,160.11264038085938,158.49720764160156
498,498,498,2021-01-27,152.39039611816406,159.27224731445312,157.89028930664062
499,499,499,2021-01-28,151.22320556640625,157.30206298828125,157.9929962158203
500,500,500,2021-01-29,146.90919494628906,155.8360137939453,160.80361938476562
501,501,501,2021-02-01,147.320068359375,156.53631591796875,159.95391845703125
502,502,502,2021-02-02,149.0475311279297,155.4811553955078,160.62623596191406
503,503,503,2021-02-03,150.52284240722656,150.22409057617188,160.11264038085938
504,504,504,2021-02-04,150.56956481933594,152.39039611816406,159.27224731445312
505,505,505,2021-02-05,153.04405212402344,151.22320556640625,157.30206298828125
506,506,506,2021-02-08,154.08982849121094,146.90919494628906,155.8360137939453
507,507,507,2021-02-09,156.14414978027344,147.320068359375,156.53631591796875
508,508,508,2021-02-10,156.65774536132812,149.0475311279297,155.4811553955078
509,509,509,2021-02-11,159.23489379882812,150.52284240722656,150.22409057617188
510,510,510,2021-02-12,164.46397399902344,150.56956481933594,152.39039611816406
511,511,511,2021-02-16,163.55825805664062,153.04405212402344,151.22320556640625
512,512,512,2021-02-17,166.60231018066406,154.08982849121094,146.90919494628906
513,513,513,2021-02-18,166.6116485595703,156.14414978027344,147.320068359375
514,514,514,2021-02-19,170.06655883789062,156.65774536132812,149.0475311279297
515,515,515,2021-02-22,178.0128936767578,159.23489379882812,150.52284240722656
516,516,516,2021-02-23,174.07241821289062,164.46397399902344,150.56956481933594
517,517,517,2021-02-24,175.64114379882812,163.55825805664062,153.04405212402344
518,518,518,2021-02-25,172.13697814941406,166.60231018066406,154.08982849121094
519,519,519,2021-02-26,165.2601318359375,166.6116485595703,156.14414978027344
520,520,520,2021-03-01,167.60879516601562,170.06655883789062,156.65774536132812
521,521,521,2021-03-02,168.75491333007812,178.0128936767578,159.23489379882812
522,522,522,2021-03-03,171.19747924804688,174.07241821289062,164.46397399902344
523,523,523,2021-03-04,168.5106658935547,175.64114379882812,163.55825805664062
524,524,524,2021-03-05,174.37289428710938,172.13697814941406,166.60231018066406
525,525,525,2021-03-08,179.53053283691406,165.2601318359375,166.6116485595703
526,526,526,2021-03-09,173.88436889648438,167.60879516601562,170.06655883789062
527,527,527,2021-03-10,176.4866943359375,168.75491333007812,178.0128936767578
528,528,528,2021-03-11,178.41258239746094,171.19747924804688,174.07241821289062
529,529,529,2021-03-12,183.2789306640625,168.5106658935547,175.64114379882812
530,530,530,2021-03-15,186.2758026123047,174.37289428710938,172.13697814941406
531,531,531,2021-03-16,183.3165283203125,179.53053283691406,165.2601318359375
532,532,532,2021-03-17,185.9564208984375,173.88436889648438,167.60879516601562
533,533,533,2021-03-18,186.45428466796875,176.4866943359375,168.75491333007812
534,534,534,2021-03-19,185.31756591796875,178.41258239746094,171.19747924804688
535,535,535,2021-03-22,184.1996154785156,183.2789306640625,168.5106658935547
536,536,536,2021-03-23,179.8874969482422,186.2758026123047,174.37289428710938
537,537,537,2021-03-24,182.36767578125,183.3165283203125,179.53053283691406
538,538,538,2021-03-25,188.0232086181641,185.9564208984375,173.88436889648438
539,539,539,2021-03-26,190.86038208007807,186.45428466796875,176.4866943359375
540,540,540,2021-03-29,194.8061065673828,185.31756591796875,178.41258239746094
541,541,541,2021-03-30,193.21844482421875,184.1996154785156,183.2789306640625
542,542,542,2021-03-31,193.3875274658203,179.8874969482422,186.2758026123047
543,543,543,2021-04-01,191.86561584472656,182.36767578125,183.3165283203125
544,544,544,2021-04-05,195.0315704345703,188.0232086181641,185.9564208984375
545,545,545,2021-04-06,194.81549072265625,190.86038208007807,186.45428466796875
546,546,546,2021-04-07,192.6171417236328,194.8061065673828,185.31756591796875
547,547,547,2021-04-08,194.12969970703125,193.21844482421875,184.1996154785156
548,548,548,2021-04-09,194.34576416015625,193.3875274658203,179.8874969482422
549,549,549,2021-04-12,197.53993225097656,191.86561584472656,182.36767578125
550,550,550,2021-04-13,193.6693572998047,195.0315704345703,188.0232086181641
551,551,551,2021-04-14,195.27584838867188,194.81549072265625,190.86038208007807
552,552,552,2021-04-15,195.73617553710932,192.6171417236328,194.8061065673828
553,553,553,2021-04-16,195.4637451171875,194.12969970703125,193.21844482421875
554,554,554,2021-04-19,197.2862701416016,194.34576416015625,193.3875274658203
555,555,555,2021-04-20,195.00338745117188,197.53993225097656,191.86561584472656
556,556,556,2021-04-21,195.9428558349609,193.6693572998047,195.0315704345703
557,557,557,2021-04-22,191.5462188720703,195.27584838867188,194.81549072265625
558,558,558,2021-04-23,193.65057373046875,195.73617553710932,192.6171417236328
559,559,559,2021-04-26,194.43972778320312,195.4637451171875,194.12969970703125
560,560,560,2021-04-27,194.89064025878903,197.2862701416016,194.34576416015625
561,561,561,2021-04-28,197.51173400878903,195.00338745117188,197.53993225097656
562,562,562,2021-04-29,200.0764617919922,195.9428558349609,193.6693572998047
563,563,563,2021-04-30,199.4658203125,191.5462188720703,195.27584838867188
564,564,564,2021-05-03,202.11509704589844,193.65057373046875,195.73617553710932
565,565,565,2021-05-04,201.41049194335932,194.43972778320312,195.4637451171875
566,566,566,2021-05-05,199.98252868652344,194.89064025878903,197.2862701416016
567,567,567,2021-05-06,205.0931701660156,197.51173400878903,195.00338745117188
568,568,568,2021-05-07,203.8531188964844,200.0764617919922,195.9428558349609
569,569,569,2021-05-10,206.0889892578125,199.4658203125,191.5462188720703
570,570,570,2021-05-11,201.7017364501953,202.11509704589844,193.65057373046875
571,571,571,2021-05-12,199.2967071533203,201.41049194335932,194.43972778320312
572,572,572,2021-05-13,202.2559814453125,199.98252868652344,194.89064025878903
573,573,573,2021-05-14,203.12033081054688,205.0931701660156,197.51173400878903
574,574,574,2021-05-17,203.712158203125,203.8531188964844,200.0764617919922
575,575,575,2021-05-18,200.4522247314453,206.0889892578125,199.4658203125
576,576,576,2021-05-19,200.2737274169922,201.7017364501953,202.11509704589844
577,577,577,2021-05-20,199.6912841796875,199.2967071533203,201.41049194335932
578,578,578,2021-05-21,200.7340850830078,202.2559814453125,199.98252868652344
579,579,579,2021-05-24,202.8760681152344,203.12033081054688,205.0931701660156
580,580,580,2021-05-25,199.05242919921875,203.712158203125,203.8531188964844
581,581,581,2021-05-26,199.89797973632807,200.4522247314453,206.0889892578125
582,582,582,2021-05-27,203.6571350097656,200.2737274169922,201.7017364501953
583,583,583,2021-05-28,204.2144317626953,199.6912841796875,199.2967071533203
584,584,584,2021-06-01,205.99009704589844,200.7340850830078,202.2559814453125
585,585,585,2021-06-02,206.7740631103516,202.8760681152344,203.12033081054688
586,586,586,2021-06-03,208.3702850341797,199.05242919921875,203.712158203125
587,587,587,2021-06-04,209.9193115234375,199.89797973632807,200.4522247314453
588,588,588,2021-06-07,209.00311279296875,203.6571350097656,200.2737274169922
589,589,589,2021-06-08,210.3065795898437,204.2144317626953,199.6912841796875
590,590,590,2021-06-09,208.7669982910156,205.99009704589844,200.7340850830078
591,591,591,2021-06-10,208.50254821777344,206.7740631103516,202.8760681152344
592,592,592,2021-06-11,208.7386474609375,208.3702850341797,199.05242919921875
593,593,593,2021-06-14,207.60525512695312,209.9193115234375,199.89797973632807
594,594,594,2021-06-15,207.879150390625,209.00311279296875,203.6571350097656
595,595,595,2021-06-16,204.76223754882807,210.3065795898437,204.2144317626953
596,596,596,2021-06-17,199.89794921875,208.7669982910156,205.99009704589844
597,597,597,2021-06-18,195.68540954589844,208.50254821777344,206.7740631103516
598,598,598,2021-06-21,201.229736328125,208.7386474609375,208.3702850341797
599,599,599,2021-06-22,199.86016845703125,207.60525512695312,209.9193115234375
600,600,600,2021-06-23,197.8672637939453,207.879150390625,209.00311279296875
601,601,601,2021-06-24,199.359603881836,204.76223754882807,210.3065795898437
602,602,602,2021-06-25,201.44696044921875,199.89794921875,208.7669982910156
603,603,603,2021-06-28,199.444580078125,195.68540954589844,208.50254821777344
604,604,604,2021-06-29,196.29934692382807,201.229736328125,208.7386474609375
605,605,605,2021-06-30,199.057357788086,199.86016845703125,207.60525512695312
606,606,606,2021-07-01,200.37966918945312,197.8672637939453,207.879150390625
607,607,607,2021-07-02,200.2096710205078,199.359603881836,204.76223754882807
608,608,608,2021-07-06,194.4386444091797,201.44696044921875,199.89794921875
609,609,609,2021-07-07,195.41146850585932,199.444580078125,195.68540954589844
610,610,610,2021-07-08,192.2568206787109,196.29934692382807,201.229736328125
611,611,611,2021-07-09,194.77867126464844,199.057357788086,199.86016845703125
612,612,612,2021-07-12,193.33355712890625,200.37966918945312,197.8672637939453
613,613,613,2021-07-13,191.4161834716797,200.2096710205078,199.359603881836
614,614,614,2021-07-14,190.4716644287109,194.4386444091797,201.44696044921875
615,615,615,2021-07-15,190.2071990966797,195.41146850585932,199.444580078125
616,616,616,2021-07-16,189.6027374267578,192.2568206787109,196.29934692382807
617,617,617,2021-07-19,184.47396850585932,194.77867126464844,199.057357788086
618,618,618,2021-07-20,191.6333770751953,193.33355712890625,200.37966918945312
619,619,619,2021-07-21,193.399642944336,191.4161834716797,200.2096710205078
620,620,620,2021-07-22,190.953353881836,190.4716644287109,194.4386444091797
621,621,621,2021-07-23,192.4457397460937,190.2071990966797,195.41146850585932
622,622,622,2021-07-26,193.78692626953125,189.6027374267578,192.2568206787109
623,623,623,2021-07-27,193.0879821777344,184.47396850585932,194.77867126464844
624,624,624,2021-07-28,193.4941253662109,191.6333770751953,193.33355712890625
625,625,625,2021-07-29,195.7326202392578,193.399642944336,191.4161834716797
626,626,626,2021-07-30,193.7491455078125,190.953353881836,190.4716644287109
627,627,627,2021-08-02,192.134017944336,192.4457397460937,190.2071990966797
628,628,628,2021-08-03,193.0218505859375,193.78692626953125,189.6027374267578
629,629,629,2021-08-04,189.2910003662109,193.0879821777344,184.47396850585932
630,630,630,2021-08-05,191.92623901367188,193.4941253662109,191.6333770751953
631,631,631,2021-08-06,194.1741943359375,195.7326202392578,193.399642944336
632,632,632,2021-08-09,193.7491455078125,193.7491455078125,190.953353881836
633,633,633,2021-08-10,195.458740234375,192.134017944336,192.4457397460937
634,634,634,2021-08-11,197.3383178710937,193.0218505859375,193.78692626953125
635,635,635,2021-08-12,195.9782257080078,189.2910003662109,193.0879821777344
636,636,636,2021-08-13,194.5142059326172,191.92623901367188,193.4941253662109
637,637,637,2021-08-16,194.3347625732422,194.1741943359375,195.7326202392578
638,638,638,2021-08-17,194.2592163085937,193.7491455078125,193.7491455078125
639,639,639,2021-08-18,190.0088348388672,195.458740234375,192.134017944336
640,640,640,2021-08-19,189.05490112304688,197.3383178710937,193.0218505859375
641,641,641,2021-08-20,191.48226928710932,195.9782257080078,189.2910003662109
642,642,642,2021-08-23,194.55197143554688,194.5142059326172,191.92623901367188
643,643,643,2021-08-24,194.6086578369141,194.3347625732422,194.1741943359375
644,644,644,2021-08-25,194.77867126464844,194.2592163085937,193.7491455078125
645,645,645,2021-08-26,194.15182495117188,190.0088348388672,195.458740234375
646,646,646,2021-08-27,196.5927581787109,189.05490112304688,197.3383178710937
647,647,647,2021-08-30,196.6117248535156,191.48226928710932,195.9782257080078
648,648,648,2021-08-31,193.9143829345703,194.55197143554688,194.5142059326172
649,649,649,2021-09-01,192.79367065429688,194.6086578369141,194.3347625732422
650,650,650,2021-09-02,194.826171875,194.77867126464844,194.2592163085937
651,651,651,2021-09-03,192.96463012695312,194.15182495117188,190.0088348388672
652,652,652,2021-09-07,189.2320251464844,196.5927581787109,189.05490112304688
653,653,653,2021-09-08,189.469482421875,196.6117248535156,191.48226928710932
654,654,654,2021-09-09,189.3175048828125,193.9143829345703,194.55197143554688
655,655,655,2021-09-10,188.22525024414065,192.79367065429688,194.6086578369141
656,656,656,2021-09-13,190.88462829589844,194.826171875,194.77867126464844
657,657,657,2021-09-14,187.8168792724609,192.96463012695312,194.15182495117188
658,658,658,2021-09-15,189.1940155029297,189.2320251464844,196.5927581787109
659,659,659,2021-09-16,185.28097534179688,189.469482421875,196.6117248535156
660,660,660,2021-09-17,185.1955108642578,189.3175048828125,193.9143829345703
661,661,661,2021-09-20,183.9037933349609,188.22525024414065,192.79367065429688
662,662,662,2021-09-21,179.81033325195312,190.88462829589844,194.826171875
663,663,663,2021-09-22,181.8523101806641,187.8168792724609,192.96463012695312
664,664,664,2021-09-23,184.7681121826172,189.1940155029297,189.2320251464844
665,665,665,2021-09-24,185.5564117431641,185.28097534179688,189.469482421875
666,666,666,2021-09-27,187.1615295410156,185.1955108642578,189.3175048828125
667,667,667,2021-09-28,186.6676483154297,183.9037933349609,188.22525024414065
668,668,668,2021-09-29,187.41796875,179.81033325195312,190.88462829589844
669,669,669,2021-09-30,183.3624420166016,181.8523101806641,187.8168792724609
670,670,670,2021-10-01,184.4261932373047,184.7681121826172,189.1940155029297
671,671,671,2021-10-04,185.2620086669922,185.5564117431641,185.28097534179688
672,672,672,2021-10-05,185.13851928710932,187.1615295410156,185.1955108642578
673,673,673,2021-10-06,186.8955841064453,186.6676483154297,183.9037933349609
674,674,674,2021-10-07,192.6702117919922,187.41796875,179.81033325195312
675,675,675,2021-10-08,196.0228576660156,183.3624420166016,181.8523101806641
676,676,676,2021-10-11,200.2303466796875,184.4261932373047,184.7681121826172
677,677,677,2021-10-12,201.51254272460932,185.2620086669922,185.5564117431641
678,678,678,2021-10-13,197.5234832763672,185.13851928710932,187.1615295410156
679,679,679,2021-10-14,197.9889068603516,186.8955841064453,186.6676483154297
680,680,680,2021-10-15,199.9454345703125,192.6702117919922,187.41796875
681,681,681,2021-10-18,197.02963256835932,196.0228576660156,183.3624420166016
682,682,682,2021-10-19,198.9006805419922,200.2303466796875,184.4261932373047
683,683,683,2021-10-20,201.08514404296875,201.51254272460932,185.2620086669922
684,684,684,2021-10-21,200.52474975585932,197.5234832763672,185.13851928710932
685,685,685,2021-10-22,202.139404296875,197.9889068603516,186.8955841064453
686,686,686,2021-10-25,201.80694580078125,199.9454345703125,192.6702117919922
687,687,687,2021-10-26,194.0758514404297,197.02963256835932,196.0228576660156
688,688,688,2021-10-27,192.46124267578125,198.9006805419922,200.2303466796875
689,689,689,2021-10-28,194.246826171875,201.08514404296875,201.51254272460932
690,690,690,2021-10-29,192.54672241210932,200.52474975585932,197.5234832763672
691,691,691,2021-11-01,191.9293670654297,202.139404296875,197.9889068603516
692,692,692,2021-11-02,189.8588714599609,201.80694580078125,199.9454345703125
693,693,693,2021-11-03,189.9063415527344,194.0758514404297,197.02963256835932
694,694,694,2021-11-04,181.7003631591797,192.46124267578125,198.9006805419922
695,695,695,2021-11-05,184.2742156982422,194.246826171875,201.08514404296875
696,696,696,2021-11-08,184.3787078857422,192.54672241210932,200.52474975585932
697,697,697,2021-11-09,184.9675750732422,191.9293670654297,202.139404296875
698,698,698,2021-11-10,184.08428955078125,189.8588714599609,201.80694580078125
699,699,699,2021-11-11,179.3828887939453,189.9063415527344,194.0758514404297
700,700,700,2021-11-12,182.37469482421875,181.7003631591797,192.46124267578125
701,701,701,2021-11-15,180.8455810546875,184.2742156982422,194.246826171875
702,702,702,2021-11-16,178.86053466796875,184.3787078857422,192.54672241210932
703,703,703,2021-11-17,177.3124237060547,184.9675750732422,191.9293670654297
704,704,704,2021-11-18,175.88775634765625,184.08428955078125,189.8588714599609
705,705,705,2021-11-19,175.4983673095703,179.3828887939453,189.9063415527344
706,706,706,2021-11-22,180.9310607910156,182.37469482421875,181.7003631591797
707,707,707,2021-11-23,179.71534729003906,180.8455810546875,184.2742156982422
708,708,708,2021-11-24,178.2244110107422,178.86053466796875,184.3787078857422
709,709,709,2021-11-26,175.156494140625,177.3124237060547,184.9675750732422
710,710,710,2021-11-29,173.6751251220703,175.88775634765625,184.08428955078125
711,711,711,2021-11-30,169.65150451660156,175.4983673095703,179.3828887939453
712,712,712,2021-12-01,168.76268005371094,180.9310607910156,182.37469482421875
713,713,713,2021-12-02,170.39697265625,179.71534729003906,180.8455810546875
714,714,714,2021-12-03,173.13990783691406,178.2244110107422,178.86053466796875
715,715,715,2021-12-06,177.6414337158203,175.156494140625,177.3124237060547
716,716,716,2021-12-07,176.5136260986328,173.6751251220703,175.88775634765625
717,717,717,2021-12-08,178.09059143066406,169.65150451660156,175.4983673095703
718,718,718,2021-12-09,177.7178497314453,168.76268005371094,180.9310607910156
719,719,719,2021-12-10,177.7369842529297,170.39697265625,179.71534729003906
720,720,720,2021-12-13,179.055908203125,173.13990783691406,178.2244110107422
721,721,721,2021-12-14,177.956787109375,177.6414337158203,175.156494140625
722,722,722,2021-12-15,181.02468872070312,176.5136260986328,173.6751251220703
723,723,723,2021-12-16,180.3747711181641,178.09059143066406,169.65150451660156
724,724,724,2021-12-17,175.95932006835938,177.7178497314453,168.76268005371094
725,725,725,2021-12-20,171.62986755371094,177.7369842529297,170.39697265625
726,726,726,2021-12-21,175.03228759765625,179.055908203125,173.13990783691406
727,727,727,2021-12-22,172.35621643066406,177.956787109375,177.6414337158203
728,728,728,2021-12-23,174.14344787597656,181.02468872070312,176.5136260986328
729,729,729,2021-12-27,176.0261993408203,180.3747711181641,178.09059143066406
730,730,730,2021-12-28,178.03326416015625,175.95932006835938,177.7178497314453
731,731,731,2021-12-29,177.26866149902344,171.62986755371094,177.7369842529297
732,732,732,2021-12-30,177.0297393798828,175.03228759765625,179.055908203125
733,733,733,2021-12-31,178.47286987304688,172.35621643066406,177.956787109375
734,734,734,2022-01-03,177.8038787841797,174.14344787597656,181.02468872070312
735,735,735,2022-01-04,181.10113525390625,176.0261993408203,180.3747711181641
736,736,736,2022-01-05,178.71182250976562,178.03326416015625,175.95932006835938
737,737,737,2022-01-06,182.1620178222656,177.26866149902344,171.62986755371094
738,738,738,2022-01-07,184.4175262451172,177.0297393798828,175.03228759765625
739,739,739,2022-01-10,187.5140686035156,178.47286987304688,172.35621643066406
740,740,740,2022-01-11,190.0850067138672,177.8038787841797,174.14344787597656
741,741,741,2022-01-12,188.4315948486328,181.10113525390625,176.0261993408203
742,742,742,2022-01-13,186.9501800537109,178.71182250976562,178.03326416015625
743,743,743,2022-01-14,188.92857360839844,182.1620178222656,177.26866149902344
744,744,744,2022-01-18,186.9119873046875,184.4175262451172,177.0297393798828
745,745,745,2022-01-19,185.10565185546875,187.5140686035156,178.47286987304688
746,746,746,2022-01-20,183.15597534179688,190.0850067138672,177.8038787841797
747,747,747,2022-01-21,182.639877319336,188.4315948486328,181.10113525390625
748,748,748,2022-01-24,186.98843383789065,186.9501800537109,178.71182250976562
749,749,749,2022-01-25,186.0518341064453,188.92857360839844,182.1620178222656
750,750,750,2022-01-26,183.423583984375,186.9119873046875,184.4175262451172
751,751,751,2022-01-27,180.0880584716797,185.10565185546875,187.5140686035156
752,752,752,2022-01-28,179.36170959472656,183.15597534179688,190.0850067138672
753,753,753,2022-01-31,178.91250610351562,182.639877319336,188.4315948486328
754,754,754,2022-02-01,177.30690002441406,186.98843383789065,186.9501800537109
755,755,755,2022-02-02,178.73092651367188,186.0518341064453,188.92857360839844
756,756,756,2022-02-03,175.40501403808594,183.423583984375,186.9119873046875
757,757,757,2022-02-04,174.5257110595703,180.0880584716797,185.10565185546875
758,758,758,2022-02-07,175.87330627441406,179.36170959472656,183.15597534179688
759,759,759,2022-02-08,177.76564025878906,178.91250610351562,182.639877319336
760,760,760,2022-02-09,178.90298461914062,177.30690002441406,186.98843383789065
761,761,761,2022-02-10,171.69676208496094,178.73092651367188,186.0518341064453
