,Date,PWR
0,2019-02-04 00:00:00-05:00,34.2352180480957
1,2019-02-05 00:00:00-05:00,34.08751678466797
2,2019-02-06 00:00:00-05:00,34.225364685058594
3,2019-02-07 00:00:00-05:00,33.772438049316406
4,2019-02-08 00:00:00-05:00,33.78229522705078
5,2019-02-11 00:00:00-05:00,34.07768249511719
6,2019-02-12 00:00:00-05:00,34.875213623046875
7,2019-02-13 00:00:00-05:00,35.052452087402344
8,2019-02-14 00:00:00-05:00,34.88505935668945
9,2019-02-15 00:00:00-05:00,35.20998001098633
10,2019-02-19 00:00:00-05:00,35.14107131958008
11,2019-02-20 00:00:00-05:00,36.046913146972656
12,2019-02-21 00:00:00-05:00,35.62353515625
13,2019-02-22 00:00:00-05:00,35.918914794921875
14,2019-02-25 00:00:00-05:00,35.98784255981445
15,2019-02-26 00:00:00-05:00,35.347843170166016
16,2019-02-27 00:00:00-05:00,35.41676712036133
17,2019-02-28 00:00:00-05:00,35.09184265136719
18,2019-03-01 00:00:00-05:00,35.38722610473633
19,2019-03-04 00:00:00-05:00,35.36752700805664
20,2019-03-05 00:00:00-05:00,35.17060089111328
21,2019-03-06 00:00:00-05:00,34.9539909362793
22,2019-03-07 00:00:00-05:00,34.45183563232422
23,2019-03-08 00:00:00-05:00,34.64875793457031
24,2019-03-11 00:00:00-04:00,35.33798599243164
25,2019-03-12 00:00:00-04:00,35.66291809082031
26,2019-03-13 00:00:00-04:00,36.056766510009766
27,2019-03-14 00:00:00-04:00,36.342308044433594
28,2019-03-15 00:00:00-04:00,36.77553939819336
29,2019-03-18 00:00:00-04:00,36.83462142944336
30,2019-03-19 00:00:00-04:00,36.82476043701172
31,2019-03-20 00:00:00-04:00,36.65738296508789
32,2019-03-21 00:00:00-04:00,36.99215316772461
33,2019-03-22 00:00:00-04:00,36.12567901611328
34,2019-03-25 00:00:00-04:00,36.35214614868164
35,2019-03-26 00:00:00-04:00,36.568763732910156
36,2019-03-27 00:00:00-04:00,36.549072265625
37,2019-03-28 00:00:00-04:00,36.81492233276367
38,2019-03-29 00:00:00-04:00,37.159542083740234
39,2019-04-01 00:00:00-04:00,38.04569625854492
40,2019-04-02 00:00:00-04:00,38.114620208740234
41,2019-04-03 00:00:00-04:00,38.15401077270508
42,2019-04-04 00:00:00-04:00,38.54825210571289
43,2019-04-05 00:00:00-04:00,38.9425163269043
44,2019-04-08 00:00:00-04:00,39.39590072631836
45,2019-04-09 00:00:00-04:00,38.42999267578125
46,2019-04-10 00:00:00-04:00,38.755245208740234
47,2019-04-11 00:00:00-04:00,39.11991882324219
48,2019-04-12 00:00:00-04:00,39.809871673583984
49,2019-04-15 00:00:00-04:00,39.66203308105469
50,2019-04-16 00:00:00-04:00,39.57331848144531
51,2019-04-17 00:00:00-04:00,39.51417922973633
52,2019-04-18 00:00:00-04:00,39.43532943725586
53,2019-04-22 00:00:00-04:00,39.2480583190918
54,2019-04-23 00:00:00-04:00,39.92814636230469
55,2019-04-24 00:00:00-04:00,39.89857864379883
56,2019-04-25 00:00:00-04:00,39.58317565917969
57,2019-04-26 00:00:00-04:00,39.97743606567383
58,2019-04-29 00:00:00-04:00,39.947853088378906
59,2019-04-30 00:00:00-04:00,40.016841888427734
60,2019-05-01 00:00:00-04:00,39.829586029052734
61,2019-05-02 00:00:00-04:00,39.1790657043457
62,2019-05-03 00:00:00-04:00,38.22300338745117
63,2019-05-06 00:00:00-04:00,38.16385269165039
64,2019-05-07 00:00:00-04:00,37.424625396728516
65,2019-05-08 00:00:00-04:00,37.25706481933594
66,2019-05-09 00:00:00-04:00,36.97124099731445
67,2019-05-10 00:00:00-04:00,36.91210174560547
68,2019-05-13 00:00:00-04:00,34.89154815673828
69,2019-05-14 00:00:00-04:00,35.20695495605469
70,2019-05-15 00:00:00-04:00,35.157657623291016
71,2019-05-16 00:00:00-04:00,35.28579330444336
72,2019-05-17 00:00:00-04:00,34.58599853515625
73,2019-05-20 00:00:00-04:00,34.23116683959961
74,2019-05-21 00:00:00-04:00,34.81269836425781
75,2019-05-22 00:00:00-04:00,34.3395881652832
76,2019-05-23 00:00:00-04:00,34.34944534301758
77,2019-05-24 00:00:00-04:00,34.63528060913086
78,2019-05-28 00:00:00-04:00,34.595855712890625
79,2019-05-29 00:00:00-04:00,34.72397994995117
80,2019-05-30 00:00:00-04:00,34.861976623535156
81,2019-05-31 00:00:00-04:00,34.2607421875
82,2019-06-03 00:00:00-04:00,34.89154815673828
83,2019-06-04 00:00:00-04:00,36.59669876098633
84,2019-06-05 00:00:00-04:00,36.813533782958984
85,2019-06-06 00:00:00-04:00,36.360145568847656
86,2019-06-07 00:00:00-04:00,36.76424789428711
87,2019-06-10 00:00:00-04:00,36.655826568603516
88,2019-06-11 00:00:00-04:00,36.705108642578125
89,2019-06-12 00:00:00-04:00,36.744544982910156
90,2019-06-13 00:00:00-04:00,37.40492248535156
91,2019-06-14 00:00:00-04:00,37.237361907958984
92,2019-06-17 00:00:00-04:00,36.98109436035156
93,2019-06-18 00:00:00-04:00,37.868160247802734
94,2019-06-19 00:00:00-04:00,38.18357849121094
95,2019-06-20 00:00:00-04:00,38.696102142333984
96,2019-06-21 00:00:00-04:00,38.104713439941406
97,2019-06-24 00:00:00-04:00,37.65133285522461
98,2019-06-25 00:00:00-04:00,37.45419692993164
99,2019-06-26 00:00:00-04:00,37.188072204589844
100,2019-06-27 00:00:00-04:00,37.444339752197266
101,2019-06-28 00:00:00-04:00,37.6811408996582
102,2019-07-01 00:00:00-04:00,38.559288024902344
103,2019-07-02 00:00:00-04:00,38.33234405517578
104,2019-07-03 00:00:00-04:00,38.3718147277832
105,2019-07-05 00:00:00-04:00,38.065940856933594
106,2019-07-08 00:00:00-04:00,37.81929016113281
107,2019-07-09 00:00:00-04:00,37.661415100097656
108,2019-07-10 00:00:00-04:00,37.06940460205078
109,2019-07-11 00:00:00-04:00,36.9312629699707
110,2019-07-12 00:00:00-04:00,37.67128372192383
111,2019-07-15 00:00:00-04:00,37.42460632324219
112,2019-07-16 00:00:00-04:00,37.57260513305664
113,2019-07-17 00:00:00-04:00,37.404876708984375
114,2019-07-18 00:00:00-04:00,37.434478759765625
115,2019-07-19 00:00:00-04:00,37.335811614990234
116,2019-07-22 00:00:00-04:00,36.8720703125
117,2019-07-23 00:00:00-04:00,37.20753860473633
118,2019-07-24 00:00:00-04:00,37.79954528808594
119,2019-07-25 00:00:00-04:00,37.13847351074219
120,2019-07-26 00:00:00-04:00,37.29633712768555
121,2019-07-29 00:00:00-04:00,37.404876708984375
122,2019-07-30 00:00:00-04:00,37.51342010498047
123,2019-07-31 00:00:00-04:00,36.92140197753906
124,2019-08-01 00:00:00-04:00,35.0368537902832
125,2019-08-02 00:00:00-04:00,33.06350326538086
126,2019-08-05 00:00:00-04:00,32.22482681274414
127,2019-08-06 00:00:00-04:00,32.629371643066406
128,2019-08-07 00:00:00-04:00,32.432029724121094
129,2019-08-08 00:00:00-04:00,33.21149826049805
130,2019-08-09 00:00:00-04:00,33.85284423828125
131,2019-08-12 00:00:00-04:00,32.816829681396484
132,2019-08-13 00:00:00-04:00,33.201637268066406
133,2019-08-14 00:00:00-04:00,31.978164672851562
134,2019-08-15 00:00:00-04:00,32.02749252319336
135,2019-08-16 00:00:00-04:00,32.728023529052734
136,2019-08-19 00:00:00-04:00,33.102970123291016
137,2019-08-20 00:00:00-04:00,32.82669448852539
138,2019-08-21 00:00:00-04:00,32.98455810546875
139,2019-08-22 00:00:00-04:00,33.03390121459961
140,2019-08-23 00:00:00-04:00,32.96483612060547
