,Date,URI
0,2019-02-04 00:00:00-05:00,127.58563232421875
1,2019-02-05 00:00:00-05:00,127.33910369873047
2,2019-02-06 00:00:00-05:00,127.1024398803711
3,2019-02-07 00:00:00-05:00,124.2231674194336
4,2019-02-08 00:00:00-05:00,124.52884674072266
5,2019-02-11 00:00:00-05:00,126.10653686523438
6,2019-02-12 00:00:00-05:00,129.57745361328125
7,2019-02-13 00:00:00-05:00,130.29727172851562
8,2019-02-14 00:00:00-05:00,129.8634033203125
9,2019-02-15 00:00:00-05:00,132.97933959960938
10,2019-02-19 00:00:00-05:00,132.41726684570312
11,2019-02-20 00:00:00-05:00,134.3598175048828
12,2019-02-21 00:00:00-05:00,133.16668701171875
13,2019-02-22 00:00:00-05:00,134.9317169189453
14,2019-02-25 00:00:00-05:00,134.38937377929688
15,2019-02-26 00:00:00-05:00,132.95962524414062
16,2019-02-27 00:00:00-05:00,133.76817321777344
17,2019-02-28 00:00:00-05:00,132.71310424804688
18,2019-03-01 00:00:00-05:00,133.79774475097656
19,2019-03-04 00:00:00-05:00,130.6423797607422
20,2019-03-05 00:00:00-05:00,128.62098693847656
21,2019-03-06 00:00:00-05:00,126.2643051147461
22,2019-03-07 00:00:00-05:00,124.81480407714844
23,2019-03-08 00:00:00-05:00,121.52137756347656
24,2019-03-11 00:00:00-04:00,122.28064727783203
25,2019-03-12 00:00:00-04:00,123.55265045166016
26,2019-03-13 00:00:00-04:00,122.60604095458984
27,2019-03-14 00:00:00-04:00,120.01270294189453
28,2019-03-15 00:00:00-04:00,118.46461486816406
29,2019-03-18 00:00:00-04:00,121.27485656738281
30,2019-03-19 00:00:00-04:00,118.99708557128906
31,2019-03-20 00:00:00-04:00,114.49080657958984
32,2019-03-21 00:00:00-04:00,117.39966583251953
33,2019-03-22 00:00:00-04:00,109.41262817382812
34,2019-03-25 00:00:00-04:00,109.57039642333984
35,2019-03-26 00:00:00-04:00,110.043701171875
36,2019-03-27 00:00:00-04:00,109.17596435546875
37,2019-03-28 00:00:00-04:00,111.00017547607422
38,2019-03-29 00:00:00-04:00,112.65675354003906
39,2019-04-01 00:00:00-04:00,116.46292114257812
40,2019-04-02 00:00:00-04:00,116.87706756591797
41,2019-04-03 00:00:00-04:00,119.29290008544922
42,2019-04-04 00:00:00-04:00,120.83114624023438
43,2019-04-05 00:00:00-04:00,121.61997985839844
44,2019-04-08 00:00:00-04:00,122.34966278076172
45,2019-04-09 00:00:00-04:00,117.90255737304688
46,2019-04-10 00:00:00-04:00,119.49996185302734
47,2019-04-11 00:00:00-04:00,123.01031494140625
48,2019-04-12 00:00:00-04:00,124.97257232666016
49,2019-04-15 00:00:00-04:00,123.6216812133789
50,2019-04-16 00:00:00-04:00,124.29219818115234
51,2019-04-17 00:00:00-04:00,124.00623321533203
52,2019-04-18 00:00:00-04:00,134.1034393310547
53,2019-04-22 00:00:00-04:00,133.5709686279297
54,2019-04-23 00:00:00-04:00,136.45025634765625
55,2019-04-24 00:00:00-04:00,137.93919372558594
56,2019-04-25 00:00:00-04:00,135.61207580566406
57,2019-04-26 00:00:00-04:00,138.44207763671875
58,2019-04-29 00:00:00-04:00,138.97454833984375
59,2019-04-30 00:00:00-04:00,138.954833984375
60,2019-05-01 00:00:00-04:00,136.70663452148438
61,2019-05-02 00:00:00-04:00,135.0894775390625
62,2019-05-03 00:00:00-04:00,138.28431701660156
63,2019-05-06 00:00:00-04:00,135.63182067871094
64,2019-05-07 00:00:00-04:00,132.39755249023438
65,2019-05-08 00:00:00-04:00,132.12149047851562
66,2019-05-09 00:00:00-04:00,131.92425537109375
67,2019-05-10 00:00:00-04:00,130.66209411621094
68,2019-05-13 00:00:00-04:00,124.43024444580078
69,2019-05-14 00:00:00-04:00,125.31768798828125
70,2019-05-15 00:00:00-04:00,126.87564849853516
71,2019-05-16 00:00:00-04:00,126.66858673095703
72,2019-05-17 00:00:00-04:00,124.56828308105469
73,2019-05-20 00:00:00-04:00,122.32008361816406
74,2019-05-21 00:00:00-04:00,124.96270751953125
75,2019-05-22 00:00:00-04:00,120.6832275390625
76,2019-05-23 00:00:00-04:00,116.83761596679688
77,2019-05-24 00:00:00-04:00,116.88691711425781
78,2019-05-28 00:00:00-04:00,113.39628601074219
79,2019-05-29 00:00:00-04:00,114.21471405029297
80,2019-05-30 00:00:00-04:00,113.58364868164062
81,2019-05-31 00:00:00-04:00,108.56461334228516
82,2019-06-03 00:00:00-04:00,112.26232147216797
83,2019-06-04 00:00:00-04:00,119.64787292480469
84,2019-06-05 00:00:00-04:00,117.71519470214844
85,2019-06-06 00:00:00-04:00,117.093994140625
86,2019-06-07 00:00:00-04:00,120.52546691894531
87,2019-06-10 00:00:00-04:00,121.86650085449219
88,2019-06-11 00:00:00-04:00,120.54518127441406
89,2019-06-12 00:00:00-04:00,119.85494995117188
90,2019-06-13 00:00:00-04:00,122.05384063720703
91,2019-06-14 00:00:00-04:00,121.15653991699219
92,2019-06-17 00:00:00-04:00,119.64787292480469
93,2019-06-18 00:00:00-04:00,125.97835540771484
94,2019-06-19 00:00:00-04:00,124.51897430419922
95,2019-06-20 00:00:00-04:00,128.92665100097656
96,2019-06-21 00:00:00-04:00,128.0589141845703
97,2019-06-24 00:00:00-04:00,127.80254364013672
98,2019-06-25 00:00:00-04:00,126.82635498046875
99,2019-06-26 00:00:00-04:00,128.74916076660156
100,2019-06-27 00:00:00-04:00,130.129638671875
101,2019-06-28 00:00:00-04:00,130.7804412841797
102,2019-07-01 00:00:00-04:00,132.42713928222656
103,2019-07-02 00:00:00-04:00,129.96200561523438
104,2019-07-03 00:00:00-04:00,131.06637573242188
105,2019-07-05 00:00:00-04:00,131.06637573242188
106,2019-07-08 00:00:00-04:00,130.08033752441406
107,2019-07-09 00:00:00-04:00,129.57745361328125
108,2019-07-10 00:00:00-04:00,128.660400390625
109,2019-07-11 00:00:00-04:00,129.4985809326172
110,2019-07-12 00:00:00-04:00,134.43869018554688
111,2019-07-15 00:00:00-04:00,132.8610076904297
112,2019-07-16 00:00:00-04:00,135.6712646484375
113,2019-07-17 00:00:00-04:00,129.6563262939453
114,2019-07-18 00:00:00-04:00,119.42108154296875
115,2019-07-19 00:00:00-04:00,117.32078552246094
116,2019-07-22 00:00:00-04:00,116.46292114257812
117,2019-07-23 00:00:00-04:00,120.1606216430664
118,2019-07-24 00:00:00-04:00,124.86410522460938
119,2019-07-25 00:00:00-04:00,125.9586181640625
120,2019-07-26 00:00:00-04:00,125.83043670654297
121,2019-07-29 00:00:00-04:00,127.19119262695312
122,2019-07-30 00:00:00-04:00,128.13780212402344
123,2019-07-31 00:00:00-04:00,124.78521728515625
124,2019-08-01 00:00:00-04:00,119.19429016113281
125,2019-08-02 00:00:00-04:00,115.64448547363281
126,2019-08-05 00:00:00-04:00,111.76929473876953
127,2019-08-06 00:00:00-04:00,112.78492736816406
128,2019-08-07 00:00:00-04:00,111.8284683227539
129,2019-08-08 00:00:00-04:00,116.20654296875
130,2019-08-09 00:00:00-04:00,113.95833587646484
131,2019-08-12 00:00:00-04:00,109.29429626464844
132,2019-08-13 00:00:00-04:00,110.95086669921875
133,2019-08-14 00:00:00-04:00,103.8907241821289
134,2019-08-15 00:00:00-04:00,103.11173248291016
135,2019-08-16 00:00:00-04:00,106.48403930664062
136,2019-08-19 00:00:00-04:00,109.09709167480469
137,2019-08-20 00:00:00-04:00,107.63772583007812
138,2019-08-21 00:00:00-04:00,109.70845031738281
139,2019-08-22 00:00:00-04:00,108.31809997558594
140,2019-08-23 00:00:00-04:00,103.49629211425781
141,2019-08-26 00:00:00-04:00,104.7781753540039
142,2019-08-27 00:00:00-04:00,102.35247802734375
143,2019-08-28 00:00:00-04:00,104.83732604980469
144,2019-08-29 00:00:00-04:00,109.76760864257812
145,2019-08-30 00:00:00-04:00,110.99030303955078
146,2019-09-03 00:00:00-04:00,108.14061737060547
147,2019-09-04 00:00:00-04:00,111.22696685791016
148,2019-09-05 00:00:00-04:00,114.86550903320312
149,2019-09-06 00:00:00-04:00,115.25992584228516
150,2019-09-09 00:00:00-04:00,119.0365219116211
151,2019-09-10 00:00:00-04:00,122.32008361816406
152,2019-09-11 00:00:00-04:00,125.84029388427734
153,2019-09-12 00:00:00-04:00,126.21499633789062
154,2019-09-13 00:00:00-04:00,127.07286071777344
155,2019-09-16 00:00:00-04:00,126.56012725830078
156,2019-09-17 00:00:00-04:00,125.13033294677734
157,2019-09-18 00:00:00-04:00,122.97087860107422
158,2019-09-19 00:00:00-04:00,123.35543060302734
159,2019-09-20 00:00:00-04:00,124.6767578125
160,2019-09-23 00:00:00-04:00,126.60941314697266
161,2019-09-24 00:00:00-04:00,122.99060821533203
162,2019-09-25 00:00:00-04:00,126.10653686523438
