,Unnamed: 0.1,Unnamed: 0,Date,PAYX,PAYX_6m,PAYX_12m
69,69,69,2019-05-15,74.82444763183594,72.89826965332031,73.01180267333984
70,70,70,2019-05-16,76.2232666015625,73.51827239990234,73.62306213378906
71,71,71,2019-05-17,75.89774322509766,73.62306213378906,71.57968139648438
72,72,72,2019-05-20,75.80099487304688,74.29545593261719,72.28699493408203
73,73,73,2019-05-21,76.63676452636719,72.96813201904297,73.8850326538086
74,74,74,2019-05-22,76.67196655273438,74.06783294677734,73.93742370605469
75,75,75,2019-05-23,75.71299743652344,74.82444763183594,72.89826965332031
76,76,76,2019-05-24,75.80977630615234,76.2232666015625,73.51827239990234
77,77,77,2019-05-28,75.80977630615234,75.89774322509766,73.62306213378906
78,78,78,2019-05-29,75.3786849975586,75.80099487304688,74.29545593261719
79,79,79,2019-05-30,75.87136840820312,76.63676452636719,72.96813201904297
80,80,80,2019-05-31,75.47547149658203,76.67196655273438,74.06783294677734
81,81,81,2019-06-03,74.27899169921875,75.71299743652344,74.82444763183594
82,82,82,2019-06-04,75.09716796875,75.80977630615234,76.2232666015625
83,83,83,2019-06-05,76.03853607177734,75.80977630615234,75.89774322509766
84,84,84,2019-06-06,76.6191635131836,75.3786849975586,75.80099487304688
85,85,85,2019-06-07,77.0678482055664,75.87136840820312,76.63676452636719
86,86,86,2019-06-10,77.24381256103516,75.47547149658203,76.67196655273438
87,87,87,2019-06-11,76.58397674560547,74.27899169921875,75.71299743652344
88,88,88,2019-06-12,76.77751922607422,75.09716796875,75.80977630615234
89,89,89,2019-06-13,76.47840118408203,76.03853607177734,75.80977630615234
90,90,90,2019-06-14,76.25845336914062,76.6191635131836,75.3786849975586
91,91,91,2019-06-17,75.90655517578125,77.0678482055664,75.87136840820312
92,92,92,2019-06-18,76.41681671142578,77.24381256103516,75.47547149658203
93,93,93,2019-06-19,76.66315460205078,76.58397674560547,74.27899169921875
94,94,94,2019-06-20,77.03266143798828,76.77751922607422,75.09716796875
95,95,95,2019-06-21,76.11769104003906,76.47840118408203,76.03853607177734
96,96,96,2019-06-24,75.81857299804688,76.25845336914062,76.6191635131836
97,97,97,2019-06-25,74.60449981689453,75.90655517578125,77.0678482055664
98,98,98,2019-06-26,71.93879699707031,76.41681671142578,77.24381256103516
99,99,99,2019-06-27,72.22911071777344,76.66315460205078,76.58397674560547
100,100,100,2019-06-28,72.39627838134766,77.03266143798828,76.77751922607422
101,101,101,2019-07-01,73.46961212158203,76.11769104003906,76.47840118408203
102,102,102,2019-07-02,73.57516479492188,75.81857299804688,76.25845336914062
103,103,103,2019-07-03,74.42853546142578,74.60449981689453,75.90655517578125
104,104,104,2019-07-05,75.05317687988281,71.93879699707031,76.41681671142578
105,105,105,2019-07-08,74.64850616455078,72.22911071777344,76.66315460205078
106,106,106,2019-07-09,74.9651870727539,72.39627838134766,77.03266143798828
107,107,107,2019-07-10,75.18514251708984,73.46961212158203,76.11769104003906
108,108,108,2019-07-11,75.07076263427734,73.57516479492188,75.81857299804688
109,109,109,2019-07-12,75.41389465332031,74.42853546142578,74.60449981689453
110,110,110,2019-07-15,75.42269897460938,75.05317687988281,71.93879699707031
111,111,111,2019-07-16,75.36109161376953,74.64850616455078,72.22911071777344
112,112,112,2019-07-17,74.98280334472656,74.9651870727539,72.39627838134766
113,113,113,2019-07-18,75.29950714111328,75.18514251708984,73.46961212158203
114,114,114,2019-07-19,74.39334869384766,75.07076263427734,73.57516479492188
115,115,115,2019-07-22,73.9798583984375,75.41389465332031,74.42853546142578
116,116,116,2019-07-23,74.4461441040039,75.42269897460938,75.05317687988281
117,117,117,2019-07-24,74.82444763183594,75.36109161376953,74.64850616455078
118,118,118,2019-07-25,75.14994049072266,74.98280334472656,74.9651870727539
119,119,119,2019-07-26,76.17049407958984,75.29950714111328,75.18514251708984
120,120,120,2019-07-29,75.86256408691406,74.39334869384766,75.07076263427734
121,121,121,2019-07-30,75.78339385986328,73.9798583984375,75.41389465332031
122,122,122,2019-07-31,73.5946044921875,74.4461441040039,75.42269897460938
123,123,123,2019-08-01,74.33011627197266,74.82444763183594,75.36109161376953
124,124,124,2019-08-02,74.37440490722656,75.14994049072266,74.98280334472656
125,125,125,2019-08-05,71.6716537475586,76.17049407958984,75.29950714111328
126,126,126,2019-08-06,72.90340423583984,75.86256408691406,74.39334869384766
127,127,127,2019-08-07,72.88567352294922,75.78339385986328,73.9798583984375
128,128,128,2019-08-08,74.79975891113281,73.5946044921875,74.4461441040039
129,129,129,2019-08-09,74.03767395019531,74.33011627197266,74.82444763183594
130,130,130,2019-08-12,73.3730697631836,74.37440490722656,75.14994049072266
131,131,131,2019-08-13,74.19721221923828,71.6716537475586,76.17049407958984
132,132,132,2019-08-14,71.8311538696289,72.90340423583984,75.86256408691406
133,133,133,2019-08-15,70.97159576416016,72.88567352294922,75.78339385986328
134,134,134,2019-08-16,72.1944808959961,74.79975891113281,73.5946044921875
135,135,135,2019-08-19,72.92113494873047,74.03767395019531,74.33011627197266
136,136,136,2019-08-20,72.61984252929688,73.3730697631836,74.37440490722656
137,137,137,2019-08-21,73.12493896484375,74.19721221923828,71.6716537475586
138,138,138,2019-08-22,72.88567352294922,71.8311538696289,72.90340423583984
139,139,139,2019-08-23,70.64373779296875,70.97159576416016,72.88567352294922
140,140,140,2019-08-26,71.29059600830078,72.1944808959961,74.79975891113281
141,141,141,2019-08-27,71.47671508789062,72.92113494873047,74.03767395019531
142,142,142,2019-08-28,71.80457305908203,72.61984252929688,73.3730697631836
143,143,143,2019-08-29,72.54008483886719,73.12493896484375,74.19721221923828
144,144,144,2019-08-30,72.39830017089844,72.88567352294922,71.8311538696289
145,145,145,2019-09-03,71.77800750732422,70.64373779296875,70.97159576416016
146,146,146,2019-09-04,73.00975036621094,71.29059600830078,72.1944808959961
147,147,147,2019-09-05,74.25920867919922,71.47671508789062,72.92113494873047
148,148,148,2019-09-06,74.49848175048828,71.80457305908203,72.61984252929688
149,149,149,2019-09-09,72.49576568603516,72.54008483886719,73.12493896484375
150,150,150,2019-09-10,71.547607421875,72.39830017089844,72.88567352294922
151,151,151,2019-09-11,71.99952697753906,71.77800750732422,70.64373779296875
152,152,152,2019-09-12,72.38944244384766,73.00975036621094,71.29059600830078
153,153,153,2019-09-13,72.32740783691406,74.25920867919922,71.47671508789062
154,154,154,2019-09-16,71.8311538696289,74.49848175048828,71.80457305908203
155,155,155,2019-09-17,73.1515121459961,72.49576568603516,72.54008483886719
156,156,156,2019-09-18,73.34646606445312,71.547607421875,72.39830017089844
157,157,157,2019-09-19,73.10722351074219,71.99952697753906,71.77800750732422
158,158,158,2019-09-20,73.14266967773438,72.38944244384766,73.00975036621094
159,159,159,2019-09-23,72.84138488769531,72.32740783691406,74.25920867919922
160,160,160,2019-09-24,72.3717041015625,71.8311538696289,74.49848175048828
161,161,161,2019-09-25,72.8945541381836,73.1515121459961,72.49576568603516
162,162,162,2019-09-26,73.16927337646484,73.34646606445312,71.547607421875
163,163,163,2019-09-27,72.2387924194336,73.10722351074219,71.99952697753906
164,164,164,2019-09-30,73.34646606445312,73.14266967773438,72.38944244384766
165,165,165,2019-10-01,72.56668853759766,72.84138488769531,72.32740783691406
166,166,166,2019-10-02,73.86042785644531,72.3717041015625,71.8311538696289
167,167,167,2019-10-03,73.16038513183594,72.8945541381836,73.1515121459961
168,168,168,2019-10-04,74.74659729003906,73.16927337646484,73.34646606445312
169,169,169,2019-10-07,73.4882583618164,72.2387924194336,73.10722351074219
170,170,170,2019-10-08,72.73504638671875,73.34646606445312,73.14266967773438
171,171,171,2019-10-09,73.63892364501953,72.56668853759766,72.84138488769531
172,172,172,2019-10-10,74.38326263427734,73.86042785644531,72.3717041015625
173,173,173,2019-10-11,74.99471282958984,73.16038513183594,72.8945541381836
174,174,174,2019-10-14,75.0567398071289,74.74659729003906,73.16927337646484
175,175,175,2019-10-15,75.19853210449219,73.4882583618164,72.2387924194336
176,176,176,2019-10-16,75.10105895996094,72.73504638671875,73.34646606445312
177,177,177,2019-10-17,75.08332824707031,73.63892364501953,72.56668853759766
178,178,178,2019-10-18,74.65798950195312,74.38326263427734,73.86042785644531
179,179,179,2019-10-21,75.03901672363281,74.99471282958984,73.16038513183594
180,180,180,2019-10-22,73.78955078125,75.0567398071289,74.74659729003906
181,181,181,2019-10-23,74.49848175048828,75.19853210449219,73.4882583618164
182,182,182,2019-10-24,75.0567398071289,75.10105895996094,72.73504638671875
183,183,183,2019-10-25,74.90608215332031,75.08332824707031,73.63892364501953
184,184,184,2019-10-28,74.80862426757812,74.65798950195312,74.38326263427734
185,185,185,2019-10-29,74.92383575439453,75.03901672363281,74.99471282958984
186,186,186,2019-10-30,75.01245880126953,73.78955078125,75.0567398071289
187,187,187,2019-10-31,74.66429901123047,74.49848175048828,75.19853210449219
188,188,188,2019-11-01,74.88746643066406,75.0567398071289,75.10105895996094
189,189,189,2019-11-04,74.50361633300781,74.90608215332031,75.08332824707031
190,190,190,2019-11-05,73.72695922851562,74.80862426757812,74.65798950195312
191,191,191,2019-11-06,73.78944396972656,74.92383575439453,75.03901672363281
192,192,192,2019-11-07,73.98584747314453,75.01245880126953,73.78955078125
193,193,193,2019-11-08,74.3161392211914,74.66429901123047,74.49848175048828
194,194,194,2019-11-11,73.94121551513672,74.88746643066406,75.0567398071289
195,195,195,2019-11-12,74.12866973876953,74.50361633300781,74.90608215332031
196,196,196,2019-11-13,74.56610107421875,73.72695922851562,74.80862426757812
197,197,197,2019-11-14,75.40521240234375,73.78944396972656,74.92383575439453
198,198,198,2019-11-15,75.61053466796875,73.98584747314453,75.01245880126953
199,199,199,2019-11-18,75.93191528320312,74.3161392211914,74.66429901123047
200,200,200,2019-11-19,76.58357238769531,73.94121551513672,74.88746643066406
201,201,201,2019-11-20,76.5478515625,74.12866973876953,74.50361633300781
202,202,202,2019-11-21,75.84263610839844,74.56610107421875,73.72695922851562
203,203,203,2019-11-22,75.55697631835938,75.40521240234375,73.78944396972656
204,204,204,2019-11-25,75.75336456298828,75.61053466796875,73.98584747314453
205,205,205,2019-11-26,76.87814331054688,75.93191528320312,74.3161392211914
206,206,206,2019-11-27,77.20844268798828,76.58357238769531,73.94121551513672
207,207,207,2019-11-29,76.87814331054688,76.5478515625,74.12866973876953
208,208,208,2019-12-02,75.61053466796875,75.84263610839844,74.56610107421875
209,209,209,2019-12-03,75.4141616821289,75.55697631835938,75.40521240234375
210,210,210,2019-12-04,75.48555755615234,75.75336456298828,75.61053466796875
211,211,211,2019-12-05,75.36058807373047,76.87814331054688,75.93191528320312
212,212,212,2019-12-06,75.994384765625,77.20844268798828,76.58357238769531
213,213,213,2019-12-09,75.60162353515625,76.87814331054688,76.5478515625
214,214,214,2019-12-10,75.44093322753906,75.61053466796875,75.84263610839844
215,215,215,2019-12-11,75.22666931152344,75.4141616821289,75.55697631835938
216,216,216,2019-12-12,75.64624786376953,75.48555755615234,75.75336456298828
217,217,217,2019-12-13,75.94976806640625,75.36058807373047,76.87814331054688
218,218,218,2019-12-16,75.79800415039062,75.994384765625,77.20844268798828
219,219,219,2019-12-17,76.06580352783203,75.60162353515625,76.87814331054688
220,220,220,2019-12-18,75.67301177978516,75.44093322753906,75.61053466796875
221,221,221,2019-12-19,75.87834930419922,75.22666931152344,75.4141616821289
222,222,222,2019-12-20,76.35147857666016,75.64624786376953,75.48555755615234
223,223,223,2019-12-23,75.79800415039062,75.94976806640625,75.36058807373047
224,224,224,2019-12-24,75.56590270996094,75.79800415039062,75.994384765625
225,225,225,2019-12-26,75.61945343017578,76.06580352783203,75.60162353515625
226,226,226,2019-12-27,75.98545837402344,75.67301177978516,75.44093322753906
227,227,227,2019-12-30,75.78014373779297,75.87834930419922,75.22666931152344
228,228,228,2019-12-31,75.93191528320312,76.35147857666016,75.64624786376953
229,229,229,2020-01-02,75.97653198242188,75.79800415039062,75.94976806640625
230,230,230,2020-01-03,75.71765899658203,75.56590270996094,75.79800415039062
231,231,231,2020-01-06,75.70873260498047,75.61945343017578,76.06580352783203
232,232,232,2020-01-07,75.2891616821289,75.98545837402344,75.67301177978516
233,233,233,2020-01-08,76.03008270263672,75.78014373779297,75.87834930419922
234,234,234,2020-01-09,76.5478515625,75.93191528320312,76.35147857666016
235,235,235,2020-01-10,76.11937713623047,75.97653198242188,75.79800415039062
236,236,236,2020-01-13,77.00312805175781,75.71765899658203,75.56590270996094
237,237,237,2020-01-14,77.32450103759766,75.70873260498047,75.61945343017578
238,238,238,2020-01-15,77.9940185546875,75.2891616821289,75.98545837402344
239,239,239,2020-01-16,78.52963256835938,76.03008270263672,75.78014373779297
240,240,240,2020-01-17,78.77066040039062,76.5478515625,75.93191528320312
241,241,241,2020-01-21,79.13665771484375,76.11937713623047,75.97653198242188
242,242,242,2020-01-22,80.03826141357422,77.00312805175781,75.71765899658203
243,243,243,2020-01-23,80.02933502197266,77.32450103759766,75.70873260498047
244,244,244,2020-01-24,79.36872863769531,77.9940185546875,75.2891616821289
245,245,245,2020-01-27,78.29752349853516,78.52963256835938,76.03008270263672
246,246,246,2020-01-28,79.14558410644531,78.77066040039062,76.5478515625
247,247,247,2020-01-29,78.02079772949219,79.13665771484375,76.11937713623047
248,248,248,2020-01-30,78.52069091796875,80.03826141357422,77.00312805175781
249,249,249,2020-01-31,77.10922241210938,80.02933502197266,77.32450103759766
250,250,250,2020-02-03,77.8194580078125,79.36872863769531,77.9940185546875
251,251,251,2020-02-04,79.36576843261719,78.29752349853516,78.52963256835938
252,252,252,2020-02-05,79.14102935791016,79.14558410644531,78.77066040039062
253,253,253,2020-02-06,79.51859283447266,78.02079772949219,79.13665771484375
254,254,254,2020-02-07,79.0960922241211,78.52069091796875,80.03826141357422
255,255,255,2020-02-10,79.55455780029297,77.10922241210938,80.02933502197266
256,256,256,2020-02-11,78.93424224853516,77.8194580078125,79.36872863769531
257,257,257,2020-02-12,79.08709716796875,79.36576843261719,78.29752349853516
258,258,258,2020-02-13,79.6534652709961,79.14102935791016,79.14558410644531
259,259,259,2020-02-14,80.20187377929688,79.51859283447266,78.02079772949219
260,260,260,2020-02-18,80.33673095703125,79.0960922241211,78.52069091796875
261,261,261,2020-02-19,81.0110092163086,79.55455780029297,77.10922241210938
262,262,262,2020-02-20,81.11886596679688,78.93424224853516,77.8194580078125
263,263,263,2020-02-21,80.05802154541016,79.08709716796875,79.36576843261719
264,264,264,2020-02-24,78.40380859375,79.6534652709961,79.14102935791016
265,265,265,2020-02-25,75.16735076904297,80.20187377929688,79.51859283447266
266,266,266,2020-02-26,73.97164916992188,80.33673095703125,79.0960922241211
267,267,267,2020-02-27,70.93293762207031,81.0110092163086,79.55455780029297
268,268,268,2020-02-28,69.65632629394531,81.11886596679688,78.93424224853516
269,269,269,2020-03-02,73.79183197021484,80.05802154541016,79.08709716796875
270,270,270,2020-03-03,71.07677459716797,78.40380859375,79.6534652709961
271,271,271,2020-03-04,74.06153106689453,75.16735076904297,80.20187377929688
272,272,272,2020-03-05,71.31053161621094,73.97164916992188,80.33673095703125
273,273,273,2020-03-06,69.6742935180664,70.93293762207031,81.0110092163086
274,274,274,2020-03-09,65.14323425292969,69.65632629394531,81.11886596679688
275,275,275,2020-03-10,68.96405029296875,73.79183197021484,80.05802154541016
276,276,276,2020-03-11,67.1390609741211,71.07677459716797,78.40380859375
277,277,277,2020-03-12,59.74909591674805,74.06153106689453,75.16735076904297
278,278,278,2020-03-13,64.3341064453125,71.31053161621094,73.97164916992188
279,279,279,2020-03-16,51.801719665527344,69.6742935180664,70.93293762207031
280,280,280,2020-03-17,54.65162658691406,65.14323425292969,69.65632629394531
281,281,281,2020-03-18,56.908180236816406,68.96405029296875,73.79183197021484
282,282,282,2020-03-19,52.170318603515625,67.1390609741211,71.07677459716797
283,283,283,2020-03-20,46.72224426269531,59.74909591674805,74.06153106689453
284,284,284,2020-03-23,45.3017807006836,64.3341064453125,71.31053161621094
285,285,285,2020-03-24,53.54582977294922,51.801719665527344,69.6742935180664
286,286,286,2020-03-25,54.01332473754883,54.65162658691406,65.14323425292969
287,287,287,2020-03-26,59.02988052368164,56.908180236816406,68.96405029296875
288,288,288,2020-03-27,54.0942268371582,52.170318603515625,67.1390609741211
289,289,289,2020-03-30,57.91508102416992,46.72224426269531,59.74909591674805
290,290,290,2020-03-31,56.56654739379883,45.3017807006836,64.3341064453125
291,291,291,2020-04-01,54.48980712890625,53.54582977294922,51.801719665527344
292,292,292,2020-04-02,54.86739349365234,54.01332473754883,54.65162658691406
293,293,293,2020-04-03,53.536842346191406,59.02988052368164,56.908180236816406
294,294,294,2020-04-06,58.697242736816406,54.0942268371582,52.170318603515625
295,295,295,2020-04-07,58.27469253540039,57.91508102416992,46.72224426269531
296,296,296,2020-04-08,58.49046325683594,56.56654739379883,45.3017807006836
297,297,297,2020-04-09,59.82101440429688,54.48980712890625,53.54582977294922
298,298,298,2020-04-13,57.672340393066406,54.86739349365234,54.01332473754883
299,299,299,2020-04-14,59.46139526367188,53.536842346191406,59.02988052368164
300,300,300,2020-04-15,58.337623596191406,58.697242736816406,54.0942268371582
301,301,301,2020-04-16,57.33071517944336,58.27469253540039,57.91508102416992
302,302,302,2020-04-17,60.68406295776367,58.49046325683594,56.56654739379883
303,303,303,2020-04-20,59.74909591674805,59.82101440429688,54.48980712890625
304,304,304,2020-04-21,57.55546951293945,57.672340393066406,54.86739349365234
305,305,305,2020-04-22,60.072750091552734,59.46139526367188,53.536842346191406
306,306,306,2020-04-23,60.15365219116211,58.337623596191406,58.697242736816406
307,307,307,2020-04-24,61.2144889831543,57.33071517944336,58.27469253540039
308,308,308,2020-04-27,61.63704681396485,60.68406295776367,58.49046325683594
309,309,309,2020-04-28,61.7269401550293,59.74909591674805,59.82101440429688
310,310,310,2020-04-29,62.805755615234375,57.55546951293945,57.672340393066406
311,311,311,2020-04-30,61.60107421875,60.072750091552734,59.46139526367188
312,312,312,2020-05-01,59.87495803833008,60.15365219116211,58.337623596191406
313,313,313,2020-05-04,60.387393951416016,61.2144889831543,57.33071517944336
314,314,314,2020-05-05,60.845890045166016,61.63704681396485,60.68406295776367
315,315,315,2020-05-06,60.34244537353516,61.7269401550293,59.74909591674805
316,316,316,2020-05-07,61.19651412963867,62.805755615234375,57.55546951293945
317,317,317,2020-05-08,60.33345031738281,61.60107421875,60.072750091552734
318,318,318,2020-05-11,59.61423110961914,59.87495803833008,60.15365219116211
319,319,319,2020-05-12,57.56445693969727,60.387393951416016,61.2144889831543
320,320,320,2020-05-13,55.65852355957031,60.845890045166016,61.63704681396485
321,321,321,2020-05-14,57.32947540283203,60.34244537353516,61.7269401550293
322,322,322,2020-05-15,57.60190582275391,61.19651412963867,62.805755615234375
323,323,323,2020-05-18,60.23544692993164,60.33345031738281,61.60107421875
324,324,324,2020-05-19,59.57250213623047,59.61423110961914,59.87495803833008
325,325,325,2020-05-20,61.5794677734375,57.56445693969727,60.387393951416016
326,326,326,2020-05-21,61.2071418762207,55.65852355957031,60.845890045166016
327,327,327,2020-05-22,61.37059783935547,57.32947540283203,60.34244537353516
328,328,328,2020-05-26,62.959808349609375,57.60190582275391,61.19651412963867
329,329,329,2020-05-27,64.53085327148438,60.23544692993164,60.33345031738281
330,330,330,2020-05-28,65.45713806152344,59.57250213623047,59.61423110961914
331,331,331,2020-05-29,65.63874053955078,61.5794677734375,57.56445693969727
332,332,332,2020-06-01,65.33905029296875,61.2071418762207,55.65852355957031
333,333,333,2020-06-02,66.49237060546875,61.37059783935547,57.32947540283203
334,334,334,2020-06-03,67.9181137084961,62.959808349609375,57.60190582275391
335,335,335,2020-06-04,67.37326049804688,64.53085327148438,60.23544692993164
336,336,336,2020-06-05,72.69481658935547,65.45713806152344,59.57250213623047
337,337,337,2020-06-08,72.94001007080078,65.63874053955078,61.5794677734375
338,338,338,2020-06-09,70.67880249023438,65.33905029296875,61.2071418762207
339,339,339,2020-06-10,70.18840789794922,66.49237060546875,61.37059783935547
340,340,340,2020-06-11,65.89302062988281,67.9181137084961,62.959808349609375
341,341,341,2020-06-12,66.98277282714844,67.37326049804688,64.53085327148438
342,342,342,2020-06-15,68.15423583984375,72.69481658935547,65.45713806152344
343,343,343,2020-06-16,69.4346694946289,72.94001007080078,65.63874053955078
344,344,344,2020-06-17,68.9715347290039,70.67880249023438,65.33905029296875
345,345,345,2020-06-18,68.59013366699219,70.18840789794922,66.49237060546875
346,346,346,2020-06-19,67.17347717285156,65.89302062988281,67.9181137084961
347,347,347,2020-06-22,67.427734375,66.98277282714844,67.37326049804688
348,348,348,2020-06-23,67.36416625976562,68.15423583984375,72.69481658935547
349,349,349,2020-06-24,64.89408874511719,69.4346694946289,72.94001007080078
350,350,350,2020-06-25,66.3379898071289,68.9715347290039,70.67880249023438
351,351,351,2020-06-26,65.19377136230469,68.59013366699219,70.18840789794922
352,352,352,2020-06-29,66.9464340209961,67.17347717285156,65.89302062988281
353,353,353,2020-06-30,68.7899169921875,67.427734375,66.98277282714844
354,354,354,2020-07-01,69.28939056396484,67.36416625976562,68.15423583984375
355,355,355,2020-07-02,69.55272674560547,64.89408874511719,69.4346694946289
356,356,356,2020-07-06,70.63339233398438,66.3379898071289,68.9715347290039
357,357,357,2020-07-07,67.14623260498047,65.19377136230469,68.59013366699219
358,358,358,2020-07-08,67.70018005371094,66.9464340209961,67.17347717285156
359,359,359,2020-07-09,66.18360900878906,68.7899169921875,67.427734375
360,360,360,2020-07-10,66.56502532958984,69.28939056396484,67.36416625976562
361,361,361,2020-07-13,65.0484848022461,69.55272674560547,64.89408874511719
362,362,362,2020-07-14,65.26641082763672,70.63339233398438,66.3379898071289
363,363,363,2020-07-15,66.77388763427734,67.14623260498047,65.19377136230469
364,364,364,2020-07-16,66.05648803710938,67.70018005371094,66.9464340209961
365,365,365,2020-07-17,66.73755645751953,66.18360900878906,68.7899169921875
366,366,366,2020-07-20,66.6195068359375,66.56502532958984,69.28939056396484
367,367,367,2020-07-21,66.59228515625,65.0484848022461,69.55272674560547
368,368,368,2020-07-22,67.04631805419922,65.26641082763672,70.63339233398438
369,369,369,2020-07-23,66.44696807861328,66.77388763427734,67.14623260498047
370,370,370,2020-07-24,65.55701446533203,66.05648803710938,67.70018005371094
371,371,371,2020-07-27,65.92025756835938,66.73755645751953,66.18360900878906
372,372,372,2020-07-28,66.41973114013672,66.6195068359375,66.56502532958984
373,373,373,2020-07-29,66.79205322265625,66.59228515625,65.0484848022461
374,374,374,2020-07-30,65.70230865478516,67.04631805419922,65.26641082763672
375,375,375,2020-07-31,65.87635803222656,66.44696807861328,66.77388763427734
376,376,376,2020-08-03,66.6457748413086,65.55701446533203,66.05648803710938
377,377,377,2020-08-04,66.50836181640625,65.92025756835938,66.73755645751953
378,378,378,2020-08-05,66.609130859375,66.41973114013672,66.6195068359375
379,379,379,2020-08-06,66.49005126953125,66.79205322265625,66.59228515625
