,Unnamed: 0,Date,VMC
182,182,2019-10-24,139.8368682861328
183,183,2019-10-25,141.45262145996094
184,184,2019-10-28,140.1350555419922
185,185,2019-10-29,138.75010681152344
186,186,2019-10-30,139.1060028076172
187,187,2019-10-31,137.4036865234375
188,188,2019-11-01,138.15383911132812
189,189,2019-11-04,136.56698608398438
190,190,2019-11-05,135.6340789794922
191,191,2019-11-06,132.83541870117188
192,192,2019-11-07,132.152587890625
193,193,2019-11-08,131.2197265625
194,194,2019-11-11,131.30628967285156
195,195,2019-11-12,131.28700256347656
196,196,2019-11-13,133.25860595703125
197,197,2019-11-14,136.17269897460938
198,198,2019-11-15,135.14364624023438
199,199,2019-11-18,135.32672119140625
200,200,2019-11-19,136.04962158203125
201,201,2019-11-20,135.66409301757812
202,202,2019-11-21,135.5484161376953
203,203,2019-11-22,133.4664764404297
204,204,2019-11-25,135.22071838378906
205,205,2019-11-26,136.88819885253906
206,206,2019-11-27,138.5653076171875
207,207,2019-11-29,136.74363708496094
208,208,2019-12-02,136.464111328125
209,209,2019-12-03,136.83999633789062
210,210,2019-12-04,136.30026245117188
211,211,2019-12-05,138.7388458251953
212,212,2019-12-06,138.31472778320312
213,213,2019-12-09,137.3123016357422
214,214,2019-12-10,134.9990234375
215,215,2019-12-11,137.2544708251953
216,216,2019-12-12,137.34124755859375
217,217,2019-12-13,137.83282470703125
218,218,2019-12-16,137.20628356933594
219,219,2019-12-17,137.86172485351562
220,220,2019-12-18,138.2472381591797
221,221,2019-12-19,136.5894317626953
222,222,2019-12-20,136.647216796875
223,223,2019-12-23,135.2882080078125
224,224,2019-12-24,137.49545288085938
225,225,2019-12-26,138.4593048095703
226,226,2019-12-27,138.69064331054688
227,227,2019-12-30,137.3797607421875
228,228,2019-12-31,138.78700256347656
229,229,2020-01-02,137.56288146972656
230,230,2020-01-03,136.96534729003906
231,231,2020-01-06,136.72438049316406
232,232,2020-01-07,135.18218994140625
233,233,2020-01-08,136.26168823242188
234,234,2020-01-09,137.15805053710938
235,235,2020-01-10,137.9870147705078
236,236,2020-01-13,137.0810089111328
237,237,2020-01-14,134.36289978027344
238,238,2020-01-15,134.61349487304688
239,239,2020-01-16,134.81588745117188
240,240,2020-01-17,136.01107788085938
241,241,2020-01-21,136.6569061279297
242,242,2020-01-22,136.57977294921875
243,243,2020-01-23,137.40869140625
244,244,2020-01-24,135.4424285888672
245,245,2020-01-27,133.8616943359375
246,246,2020-01-28,136.19424438476562
247,247,2020-01-29,134.30503845214844
248,248,2020-01-30,137.2448272705078
249,249,2020-01-31,136.51229858398438
250,250,2020-02-03,139.32681274414062
251,251,2020-02-04,139.31716918945312
252,252,2020-02-05,143.04730224609375
253,253,2020-02-06,141.71717834472656
254,254,2020-02-07,142.38223266601562
255,255,2020-02-10,141.80392456054688
256,256,2020-02-11,138.9894256591797
257,257,2020-02-12,139.91476440429688
258,258,2020-02-13,139.83763122558594
259,259,2020-02-14,141.65933227539062
260,260,2020-02-18,132.2134552001953
261,261,2020-02-19,130.50738525390625
262,262,2020-02-20,130.88331604003906
263,263,2020-02-21,129.1097869873047
264,264,2020-02-24,125.51459503173828
265,265,2020-02-25,120.64398956298828
266,266,2020-02-26,116.952392578125
267,267,2020-02-27,114.72969818115234
268,268,2020-02-28,116.21795654296876
269,269,2020-03-02,121.6103744506836
270,270,2020-03-03,123.77510833740234
271,271,2020-03-04,130.2015838623047
272,272,2020-03-05,125.38895416259766
273,273,2020-03-06,123.15660858154295
274,274,2020-03-09,114.74901580810548
275,275,2020-03-10,118.8658447265625
276,276,2020-03-11,113.6570053100586
277,277,2020-03-12,103.51959228515624
278,278,2020-03-13,106.0805206298828
279,279,2020-03-16,91.80694580078124
280,280,2020-03-17,89.864501953125
281,281,2020-03-18,74.03507232666016
282,282,2020-03-19,87.18760681152344
283,283,2020-03-20,81.8048324584961
284,284,2020-03-23,79.26322174072266
285,285,2020-03-24,82.56826782226562
286,286,2020-03-25,92.5220718383789
287,287,2020-03-26,98.78428649902344
288,288,2020-03-27,95.87545013427734
289,289,2020-03-30,98.43638610839844
290,290,2020-03-31,104.43766784667967
291,291,2020-04-01,103.51959228515624
292,292,2020-04-02,103.69352722167967
293,293,2020-04-03,95.87545013427734
294,294,2020-04-06,99.70235443115234
295,295,2020-04-07,104.2927017211914
296,296,2020-04-08,109.17296600341795
297,297,2020-04-09,109.29859161376952
298,298,2020-04-13,105.7519302368164
299,299,2020-04-14,108.68975830078124
300,300,2020-04-15,106.47673797607422
301,301,2020-04-16,102.65950012207033
302,302,2020-04-17,108.26457977294922
303,303,2020-04-20,104.37001037597656
304,304,2020-04-21,102.43724060058594
305,305,2020-04-22,101.37420654296876
306,306,2020-04-23,97.79855346679688
307,307,2020-04-24,98.60066986083984
308,308,2020-04-27,104.64059448242188
309,309,2020-04-28,107.04690551757812
310,310,2020-04-29,112.72926330566406
311,311,2020-04-30,109.17296600341795
312,312,2020-05-01,106.95993041992188
313,313,2020-05-04,107.9746551513672
314,314,2020-05-05,104.4086685180664
315,315,2020-05-06,96.9384765625
316,316,2020-05-07,98.74561309814452
317,317,2020-05-08,97.71158599853516
318,318,2020-05-11,93.84602355957033
319,319,2020-05-12,95.4115753173828
320,320,2020-05-13,89.92249298095703
321,321,2020-05-14,93.6044464111328
322,322,2020-05-15,92.84098052978516
323,323,2020-05-18,97.83722686767578
324,324,2020-05-19,95.73048400878906
325,325,2020-05-20,98.05947875976562
326,326,2020-05-21,97.57465362548828
327,327,2020-05-22,96.80864715576172
328,328,2020-05-26,101.5501937866211
329,329,2020-05-27,108.12434387207033
330,330,2020-05-28,107.0189437866211
331,331,2020-05-29,105.03118896484376
332,332,2020-06-01,104.0809326171875
333,333,2020-06-02,107.23224639892578
334,334,2020-06-03,114.73724365234376
335,335,2020-06-04,116.97712707519533
336,336,2020-06-05,120.36117553710938
337,337,2020-06-08,120.29327392578124
338,338,2020-06-09,114.44637298583984
339,339,2020-06-10,112.54586029052734
340,340,2020-06-11,105.77780151367188
341,341,2020-06-12,108.68670654296876
342,342,2020-06-15,109.79210662841795
343,343,2020-06-16,119.4109115600586
344,344,2020-06-17,115.3772201538086
345,345,2020-06-18,117.35527801513672
346,346,2020-06-19,116.40503692626952
347,347,2020-06-22,116.07535552978516
348,348,2020-06-23,116.00749206542967
349,349,2020-06-24,114.47544860839844
350,350,2020-06-25,113.3603744506836
351,351,2020-06-26,109.37516784667967
352,352,2020-06-29,112.49739074707033
353,353,2020-06-30,112.3325424194336
354,354,2020-07-01,112.439208984375
355,355,2020-07-02,117.15166473388672
356,356,2020-07-06,119.97329711914062
357,357,2020-07-07,118.94547271728516
358,358,2020-07-08,115.5032730102539
359,359,2020-07-09,113.54460144042967
360,360,2020-07-10,115.18328094482422
361,361,2020-07-13,115.54206848144533
362,362,2020-07-14,117.16136169433594
363,363,2020-07-15,119.77938842773438
364,364,2020-07-16,120.45813751220705
365,365,2020-07-17,121.1562728881836
366,366,2020-07-20,121.3114013671875
367,367,2020-07-21,123.10525512695312
368,368,2020-07-22,123.28946685791016
369,369,2020-07-23,123.27005767822266
370,370,2020-07-24,123.41551208496094
371,371,2020-07-27,124.23970794677734
372,372,2020-07-28,116.84136962890624
373,373,2020-07-29,117.40374755859376
374,374,2020-07-30,116.04627227783205
375,375,2020-07-31,113.8548812866211
376,376,2020-08-03,113.96154022216795
377,377,2020-08-04,120.55508422851562
378,378,2020-08-05,122.69799041748048
379,379,2020-08-06,122.5622329711914
380,380,2020-08-07,126.13048553466795
381,381,2020-08-10,128.05039978027344
382,382,2020-08-11,129.19459533691406
383,383,2020-08-12,127.88555145263672
384,384,2020-08-13,125.70386505126952
385,385,2020-08-14,125.80084991455078
386,386,2020-08-17,126.0820083618164
387,387,2020-08-18,125.06124114990234
388,388,2020-08-19,123.49600982666016
389,389,2020-08-20,122.60163116455078
390,390,2020-08-21,122.32940673828124
391,391,2020-08-24,121.2016830444336
392,392,2020-08-25,121.04613494873048
393,393,2020-08-26,119.47120666503906
394,394,2020-08-27,120.608642578125
395,395,2020-08-28,119.47120666503906
396,396,2020-08-31,116.66160583496094
397,397,2020-09-01,118.8198471069336
398,398,2020-09-02,121.911376953125
399,399,2020-09-03,120.48226928710938
400,400,2020-09-04,121.5225067138672
401,401,2020-09-08,118.96566009521484
402,402,2020-09-09,118.27542114257812
403,403,2020-09-10,119.89895629882812
404,404,2020-09-11,122.47523498535156
405,405,2020-09-14,126.71392059326172
406,406,2020-09-15,127.76388549804688
407,407,2020-09-16,129.58189392089844
408,408,2020-09-17,130.029052734375
409,409,2020-09-18,127.73475646972656
410,410,2020-09-21,123.14603424072266
411,411,2020-09-22,124.8570785522461
412,412,2020-09-23,122.90299224853516
413,413,2020-09-24,124.96400451660156
414,414,2020-09-25,126.85002899169922
415,415,2020-09-28,129.99990844726562
416,416,2020-09-29,129.00828552246094
417,417,2020-09-30,131.76927185058594
418,418,2020-10-01,130.6415252685547
419,419,2020-10-02,132.99417114257812
420,420,2020-10-05,137.61207580566406
421,421,2020-10-06,137.37875366210938
422,422,2020-10-07,142.40492248535156
423,423,2020-10-08,148.83103942871094
424,424,2020-10-09,146.58529663085938
425,425,2020-10-12,145.9144744873047
426,426,2020-10-13,141.84104919433594
427,427,2020-10-14,143.62014770507812
428,428,2020-10-15,141.77301025390625
429,429,2020-10-16,142.3466033935547
430,430,2020-10-19,141.56886291503906
431,431,2020-10-20,141.403564453125
432,432,2020-10-21,140.6744384765625
433,433,2020-10-22,140.80081176757812
434,434,2020-10-23,141.3647003173828
435,435,2020-10-26,137.1648712158203
436,436,2020-10-27,138.1468048095703
437,437,2020-10-28,133.65528869628906
438,438,2020-10-29,139.50784301757812
439,439,2020-10-30,140.81056213378906
440,440,2020-11-02,145.2825469970703
441,441,2020-11-03,145.98251342773438
442,442,2020-11-04,132.5664520263672
443,443,2020-11-05,133.6455841064453
444,444,2020-11-06,130.9429168701172
445,445,2020-11-09,131.90538024902344
446,446,2020-11-10,136.1246337890625
447,447,2020-11-11,137.6995849609375
448,448,2020-11-12,135.17190551757812
449,449,2020-11-13,134.14138793945312
450,450,2020-11-16,137.8740234375
451,451,2020-11-17,136.96768188476562
452,452,2020-11-18,137.23080444335938
453,453,2020-11-19,136.54864501953125
454,454,2020-11-20,135.84690856933594
455,455,2020-11-23,135.3206329345703
456,456,2020-11-24,141.24610900878906
457,457,2020-11-25,140.35923767089844
458,458,2020-11-27,138.71217346191406
459,459,2020-11-30,136.10028076171875
460,460,2020-12-01,139.70628356933594
461,461,2020-12-02,137.26004028320312
462,462,2020-12-03,140.89523315429688
463,463,2020-12-04,142.71768188476562
464,464,2020-12-07,142.36685180664062
465,465,2020-12-08,140.77828979492188
466,466,2020-12-09,138.1469268798828
467,467,2020-12-10,134.25836181640625
468,468,2020-12-11,135.3498992919922
469,469,2020-12-14,131.997314453125
470,470,2020-12-15,133.94650268554688
471,471,2020-12-16,134.19015502929688
472,472,2020-12-17,135.9930877685547
473,473,2020-12-18,141.5286865234375
474,474,2020-12-21,140.8660125732422
475,475,2020-12-22,139.62828063964844
476,476,2020-12-23,139.08251953125
477,477,2020-12-24,139.57955932617188
478,478,2020-12-28,142.45458984375
479,479,2020-12-29,139.1409912109375
480,480,2020-12-30,142.74696350097656
481,481,2020-12-31,144.54019165039062
482,482,2021-01-04,142.805419921875
483,483,2021-01-05,143.8190155029297
484,484,2021-01-06,156.67372131347656
485,485,2021-01-07,157.89199829101562
486,486,2021-01-08,158.6911163330078
487,487,2021-01-11,158.8567657470703
488,488,2021-01-12,161.97543334960938
489,489,2021-01-13,157.4923858642578
490,490,2021-01-14,156.53726196289062
491,491,2021-01-15,156.82962036132812
492,492,2021-01-19,154.82203674316406
493,493,2021-01-20,156.53726196289062
494,494,2021-01-21,154.82203674316406
495,495,2021-01-22,154.34445190429688
496,496,2021-01-25,152.8241424560547
497,497,2021-01-26,146.6745147705078
498,498,2021-01-27,142.31813049316406
499,499,2021-01-28,145.17364501953125
500,500,2021-01-29,145.34906005859375
501,501,2021-02-01,148.1363983154297
502,502,2021-02-02,148.0681915283203
503,503,2021-02-03,148.47750854492188
504,504,2021-02-04,149.25717163085938
505,505,2021-02-05,149.05250549316406
506,506,2021-02-08,150.26095581054688
507,507,2021-02-09,151.693603515625
508,508,2021-02-10,155.1923370361328
509,509,2021-02-11,155.9915008544922
510,510,2021-02-12,160.31866455078125
511,511,2021-02-16,158.3207550048828
512,512,2021-02-17,157.76524353027344
513,513,2021-02-18,156.53726196289062
514,514,2021-02-19,160.2017364501953
515,515,2021-02-22,157.87245178222656
516,516,2021-02-23,161.77078247070312
517,517,2021-02-24,169.72335815429688
518,518,2021-02-25,164.00254821777344
519,519,2021-02-26,163.10397338867188
520,520,2021-03-01,167.9583282470703
521,521,2021-03-02,165.00860595703125
522,522,2021-03-03,166.2978515625
523,523,2021-03-04,162.13702392578125
524,524,2021-03-05,163.52395629882812
525,525,2021-03-08,165.16488647460938
526,526,2021-03-09,163.9146728515625
527,527,2021-03-10,167.35275268554688
528,528,2021-03-11,167.92901611328125
529,529,2021-03-12,167.9387969970703
530,530,2021-03-15,168.4760284423828
531,531,2021-03-16,164.63743591308594
532,532,2021-03-17,164.70582580566406
533,533,2021-03-18,164.1393280029297
534,534,2021-03-19,161.4239959716797
535,535,2021-03-22,158.26914978027344
536,536,2021-03-23,154.72366333007812
537,537,2021-03-24,156.81385803222656
538,538,2021-03-25,161.73655700683594
539,539,2021-03-26,166.37600708007812
540,540,2021-03-29,166.9229736328125
541,541,2021-03-30,168.22203063964844
542,542,2021-03-31,164.82301330566406
543,543,2021-04-01,162.5179443359375
544,544,2021-04-05,166.3271942138672
545,545,2021-04-06,166.6592559814453
546,546,2021-04-07,164.9793243408203
547,547,2021-04-08,166.3857879638672
548,548,2021-04-09,168.51507568359375
549,549,2021-04-12,170.29270935058594
550,550,2021-04-13,168.6224822998047
551,551,2021-04-14,170.02899169921875
552,552,2021-04-15,170.6833953857422
553,553,2021-04-16,171.58200073242188
554,554,2021-04-19,172.6270751953125
555,555,2021-04-20,170.448974609375
556,556,2021-04-21,173.24240112304688
557,557,2021-04-22,172.0117645263672
558,558,2021-04-23,172.4610595703125
559,559,2021-04-26,175.3032989501953
560,560,2021-04-27,176.65121459960938
561,561,2021-04-28,174.87355041503906
562,562,2021-04-29,177.45208740234375
563,563,2021-04-30,174.09219360351562
564,564,2021-05-03,175.49864196777344
565,565,2021-05-04,184.8069000244141
566,566,2021-05-05,185.0901641845703
567,567,2021-05-06,186.7603302001953
568,568,2021-05-07,187.2487335205078
569,569,2021-05-10,186.32083129882807
570,570,2021-05-11,186.9850006103516
571,571,2021-05-12,183.7813415527344
572,572,2021-05-13,185.6273498535156
573,573,2021-05-14,186.7310333251953
574,574,2021-05-17,188.6161346435547
575,575,2021-05-18,185.6371154785156
576,576,2021-05-19,180.64599609375
577,577,2021-05-20,180.43116760253903
578,578,2021-05-21,180.17721557617188
579,579,2021-05-24,180.3725128173828
580,580,2021-05-25,178.17491149902344
581,581,2021-05-26,179.64974975585938
582,582,2021-05-27,181.5778045654297
583,583,2021-05-28,179.4148712158203
584,584,2021-06-01,179.70848083496094
585,585,2021-06-02,176.64515686035156
586,586,2021-06-03,179.09193420410156
587,587,2021-06-04,175.7741241455078
588,588,2021-06-07,174.1690673828125
589,589,2021-06-08,175.1869354248047
590,590,2021-06-09,174.81500244140625
591,591,2021-06-10,169.41261291503906
592,592,2021-06-11,170.52830505371094
593,593,2021-06-14,168.07177734375
594,594,2021-06-15,168.39474487304688
595,595,2021-06-16,166.75054931640625
596,596,2021-06-17,162.51278686523438
597,597,2021-06-18,162.30723571777344
598,598,2021-06-21,165.3412322998047
599,599,2021-06-22,166.28076171875
600,600,2021-06-23,166.7015838623047
601,601,2021-06-24,172.1529541015625
602,602,2021-06-25,173.8265380859375
603,603,2021-06-28,173.21969604492188
604,604,2021-06-29,170.39129638671875
605,605,2021-06-30,170.3619384765625
606,606,2021-07-01,170.12705993652344
607,607,2021-07-02,167.3377227783203
608,608,2021-07-06,167.38670349121094
609,609,2021-07-07,170.7240447998047
610,610,2021-07-08,169.1875
611,611,2021-07-09,171.20361328125
612,612,2021-07-12,171.01768493652344
613,613,2021-07-13,169.83340454101562
614,614,2021-07-14,172.21165466308594
615,615,2021-07-15,172.89675903320312
616,616,2021-07-16,171.6146697998047
617,617,2021-07-19,167.11265563964844
618,618,2021-07-20,170.62615966796875
619,619,2021-07-21,172.59335327148438
620,620,2021-07-22,172.2997589111328
621,621,2021-07-23,174.34524536132812
622,622,2021-07-26,172.2410430908203
623,623,2021-07-27,172.89675903320312
624,624,2021-07-28,179.08209228515625
625,625,2021-07-29,178.71998596191406
626,626,2021-07-30,176.1558380126953
627,627,2021-08-02,175.7545623779297
628,628,2021-08-03,176.9974822998047
629,629,2021-08-04,175.8328399658203
630,630,2021-08-05,174.0124969482422
631,631,2021-08-06,177.30093383789062
632,632,2021-08-09,179.32679748535156
633,633,2021-08-10,183.3492431640625
634,634,2021-08-11,189.28993225097656
635,635,2021-08-12,188.26231384277344
636,636,2021-08-13,185.7470245361328
637,637,2021-08-16,183.7896423339844
638,638,2021-08-17,181.6126708984375
639,639,2021-08-18,180.7006683349609
640,640,2021-08-19,179.75927734375
641,641,2021-08-20,179.83775329589844
642,642,2021-08-23,181.3577117919922
643,643,2021-08-24,182.75999450683597
644,644,2021-08-25,185.9078063964844
645,645,2021-08-26,183.8975524902344
646,646,2021-08-27,184.3094024658203
647,647,2021-08-30,182.43637084960935
648,648,2021-08-31,182.3285217285156
649,649,2021-09-01,182.2500915527344
650,650,2021-09-02,179.4552764892578
651,651,2021-09-03,176.8173828125
652,652,2021-09-07,173.6205596923828
653,653,2021-09-08,172.5908660888672
654,654,2021-09-09,172.5908660888672
655,655,2021-09-10,174.24813842773438
656,656,2021-09-13,174.4834747314453
657,657,2021-09-14,172.32611083984375
658,658,2021-09-15,171.59063720703125
659,659,2021-09-16,169.18809509277344
660,660,2021-09-17,166.5894317626953
661,661,2021-09-20,166.13832092285156
662,662,2021-09-21,168.23684692382812
663,663,2021-09-22,170.87477111816406
664,664,2021-09-23,175.24838256835938
665,665,2021-09-24,172.64971923828125
666,666,2021-09-27,174.7776641845703
667,667,2021-09-28,173.57150268554688
668,668,2021-09-29,170.39427185058594
669,669,2021-09-30,165.8833465576172
670,670,2021-10-01,169.5901641845703
671,671,2021-10-04,168.16824340820312
672,672,2021-10-05,166.00103759765625
673,673,2021-10-06,171.32586669921875
674,674,2021-10-07,173.2184600830078
675,675,2021-10-08,172.0417022705078
676,676,2021-10-11,168.55068969726562
677,677,2021-10-12,167.52101135253906
678,678,2021-10-13,167.17779541015625
679,679,2021-10-14,172.8654327392578
680,680,2021-10-15,173.5028533935547
681,681,2021-10-18,177.04290771484375
682,682,2021-10-19,176.38592529296875
683,683,2021-10-20,182.1127777099609
684,684,2021-10-21,180.8772125244141
685,685,2021-10-22,181.57345581054688
686,686,2021-10-25,187.17282104492188
687,687,2021-10-26,185.466552734375
688,688,2021-10-27,181.4459686279297
689,689,2021-10-28,185.21157836914065
690,690,2021-10-29,186.43736267089844
691,691,2021-11-01,184.51535034179688
692,692,2021-11-02,191.23263549804688
693,693,2021-11-03,191.2228546142578
694,694,2021-11-04,190.22259521484372
695,695,2021-11-05,192.2623291015625
696,696,2021-11-08,201.7744140625
697,697,2021-11-09,201.7940216064453
698,698,2021-11-10,196.40057373046875
699,699,2021-11-11,195.4002990722656
700,700,2021-11-12,198.36183166503903
701,701,2021-11-15,198.39129638671875
702,702,2021-11-16,199.3835601806641
703,703,2021-11-17,198.47970581054688
704,704,2021-11-18,195.10015869140625
705,705,2021-11-19,192.7030487060547
706,706,2021-11-22,194.67770385742188
707,707,2021-11-23,196.47555541992188
708,708,2021-11-24,198.34217834472656
709,709,2021-11-26,193.98019409179688
710,710,2021-11-29,195.84683227539065
711,711,2021-11-30,188.27230834960935
712,712,2021-12-01,185.6590118408203
713,713,2021-12-02,192.3690185546875
714,714,2021-12-03,188.00704956054688
715,715,2021-12-06,194.10792541503903
716,716,2021-12-07,196.2496032714844
717,717,2021-12-08,196.9962615966797
718,718,2021-12-09,197.7822113037109
719,719,2021-12-10,201.84945678710935
720,720,2021-12-13,200.2873687744141
721,721,2021-12-14,200.5526123046875
722,722,2021-12-15,202.6353759765625
723,723,2021-12-16,201.7413787841797
724,724,2021-12-17,201.14212036132807
725,725,2021-12-20,195.28683471679688
726,726,2021-12-21,198.79409790039065
727,727,2021-12-22,202.07540893554688
728,728,2021-12-23,202.73362731933597
729,729,2021-12-27,203.84378051757807
730,730,2021-12-28,205.1700439453125
731,731,2021-12-29,205.2977600097656
732,732,2021-12-30,203.1953582763672
733,733,2021-12-31,203.93218994140625
734,734,2022-01-03,204.2465667724609
735,735,2022-01-04,206.8303375244141
736,736,2022-01-05,204.81637573242188
