,Unnamed: 0,Date,FDS
169,169,2019-10-07,230.31002807617188
170,170,2019-10-08,225.34678649902344
171,171,2019-10-09,231.73361206054688
172,172,2019-10-10,232.22412109375
173,173,2019-10-11,235.94656372070312
174,174,2019-10-14,234.7154235839844
175,175,2019-10-15,236.812255859375
176,176,2019-10-16,239.45738220214844
177,177,2019-10-17,242.1698760986328
178,178,2019-10-18,240.2172698974609
179,179,2019-10-21,240.4769744873047
180,180,2019-10-22,241.0829620361328
181,181,2019-10-23,243.362548828125
182,182,2019-10-24,243.56455993652344
183,183,2019-10-25,244.38217163085935
184,184,2019-10-28,248.05653381347656
185,185,2019-10-29,246.5559844970703
186,186,2019-10-30,244.00704956054688
187,187,2019-10-31,243.85313415527344
188,188,2019-11-01,246.1135406494141
189,189,2019-11-04,245.78651428222656
190,190,2019-11-05,245.5652618408203
191,191,2019-11-06,247.1812286376953
192,192,2019-11-07,243.15098571777344
193,193,2019-11-08,237.31246948242188
194,194,2019-11-11,238.8514709472656
195,195,2019-11-12,241.24644470214844
196,196,2019-11-13,245.19015502929688
197,197,2019-11-14,250.05723571777344
198,198,2019-11-15,245.0362548828125
199,199,2019-11-18,243.1990509033203
200,200,2019-11-19,249.89366149902344
201,201,2019-11-20,251.9136657714844
202,202,2019-11-21,248.05653381347656
203,203,2019-11-22,250.23995971679688
204,204,2019-11-25,250.942138671875
205,205,2019-11-26,252.02903747558597
206,206,2019-11-27,252.5595245361328
207,207,2019-11-29,250.4376220703125
208,208,2019-12-02,250.91021728515625
209,209,2019-12-03,250.64010620117188
210,210,2019-12-04,254.24745178222656
211,211,2019-12-05,254.4210662841797
212,212,2019-12-06,259.928466796875
213,213,2019-12-09,260.275634765625
214,214,2019-12-10,260.7868957519531
215,215,2019-12-11,261.9635925292969
216,216,2019-12-12,260.4589538574219
217,217,2019-12-13,261.6549377441406
218,218,2019-12-16,261.9635925292969
219,219,2019-12-17,259.0603942871094
220,220,2019-12-18,259.55230712890625
221,221,2019-12-19,260.24676513671875
222,222,2019-12-20,255.59780883789065
223,223,2019-12-23,258.2405090332031
224,224,2019-12-24,257.5846862792969
225,225,2019-12-26,259.3979797363281
226,226,2019-12-27,261.4812927246094
227,227,2019-12-30,258.1923217773437
228,228,2019-12-31,258.7807006835937
229,229,2020-01-02,259.1954345703125
230,230,2020-01-03,259.1375427246094
231,231,2020-01-06,257.68115234375
232,232,2020-01-07,257.55572509765625
233,233,2020-01-08,259.5426940917969
234,234,2020-01-09,259.2532958984375
235,235,2020-01-10,255.4820251464844
236,236,2020-01-13,257.5171203613281
237,237,2020-01-14,258.6648864746094
238,238,2020-01-15,261.8767395019531
239,239,2020-01-16,266.5836486816406
240,240,2020-01-17,265.9374084472656
241,241,2020-01-21,266.9791259765625
242,242,2020-01-22,269.33251953125
243,243,2020-01-23,270.17169189453125
244,244,2020-01-24,266.7476501464844
245,245,2020-01-27,264.5387878417969
246,246,2020-01-28,268.5609130859375
247,247,2020-01-29,277.3958740234375
248,248,2020-01-30,280.16412353515625
249,249,2020-01-31,275.958740234375
250,250,2020-02-03,279.6914978027344
251,251,2020-02-04,284.60089111328125
252,252,2020-02-05,279.8168334960937
253,253,2020-02-06,279.6336364746094
254,254,2020-02-07,276.2481384277344
255,255,2020-02-10,279.7782592773437
256,256,2020-02-11,281.9291687011719
257,257,2020-02-12,282.8551025390625
258,258,2020-02-13,286.2983703613281
259,259,2020-02-14,288.91229248046875
260,260,2020-02-18,292.1819763183594
261,261,2020-02-19,297.7086486816406
262,262,2020-02-20,291.9119567871094
263,263,2020-02-21,288.9605712890625
264,264,2020-02-24,284.5912475585937
265,265,2020-02-25,277.839599609375
266,266,2020-02-26,279.6336364746094
267,267,2020-02-27,269.3068542480469
268,268,2020-02-28,257.1913146972656
269,269,2020-03-02,271.96588134765625
270,270,2020-03-03,269.6260070800781
271,271,2020-03-04,284.1394348144531
272,272,2020-03-05,279.2952575683594
273,273,2020-03-06,269.848388671875
274,274,2020-03-09,253.19798278808597
275,275,2020-03-10,261.668212890625
276,276,2020-03-11,246.4971923828125
277,277,2020-03-12,225.69876098632807
278,278,2020-03-13,244.69873046875
279,279,2020-03-16,218.6402282714844
280,280,2020-03-17,238.63616943359372
281,281,2020-03-18,212.1424865722656
282,282,2020-03-19,227.26515197753903
283,283,2020-03-20,210.7694396972656
284,284,2020-03-23,197.78375244140625
285,285,2020-03-24,223.70689392089844
286,286,2020-03-25,225.03155517578125
287,287,2020-03-26,249.0401611328125
288,288,2020-03-27,246.2845001220703
289,289,2020-03-30,259.2025756835937
290,290,2020-03-31,252.0570373535156
291,291,2020-04-01,247.0870056152344
292,292,2020-04-02,253.6331024169922
293,293,2020-04-03,244.73741149902344
294,294,2020-04-06,258.0712280273437
295,295,2020-04-07,258.9898376464844
296,296,2020-04-08,262.0066223144531
297,297,2020-04-09,269.9256591796875
298,298,2020-04-13,262.673828125
299,299,2020-04-14,269.8966979980469
300,300,2020-04-15,267.9628601074219
301,301,2020-04-16,273.0875244140625
302,302,2020-04-17,271.801513671875
303,303,2020-04-20,267.54705810546875
304,304,2020-04-21,257.7231750488281
305,305,2020-04-22,263.4087219238281
306,306,2020-04-23,264.3466186523437
307,307,2020-04-24,265.3521423339844
308,308,2020-04-27,276.6070861816406
309,309,2020-04-28,266.1160888671875
310,310,2020-04-29,274.0931701660156
311,311,2020-04-30,265.9033203125
312,312,2020-05-01,260.517578125
313,313,2020-05-04,260.1307678222656
314,314,2020-05-05,263.69873046875
315,315,2020-05-06,257.46209716796875
316,316,2020-05-07,266.6188049316406
317,317,2020-05-08,266.9476013183594
318,318,2020-05-11,276.19140625
319,319,2020-05-12,271.9754943847656
320,320,2020-05-13,269.8580017089844
321,321,2020-05-14,269.8677062988281
322,322,2020-05-15,271.76287841796875
323,323,2020-05-18,281.6737976074219
324,324,2020-05-19,277.9125061035156
325,325,2020-05-20,281.2870483398437
326,326,2020-05-21,280.8036193847656
327,327,2020-05-22,279.7689514160156
328,328,2020-05-26,285.7831420898437
329,329,2020-05-27,290.8015441894531
330,330,2020-05-28,293.7291564941406
331,331,2020-05-29,298.1011962890625
332,332,2020-06-01,297.1123352050781
333,333,2020-06-02,295.6388854980469
334,334,2020-06-03,303.7042236328125
335,335,2020-06-04,301.6587829589844
336,336,2020-06-05,307.3007507324219
337,337,2020-06-08,305.1002502441406
338,338,2020-06-09,295.5709533691406
339,339,2020-06-10,296.5307312011719
340,340,2020-06-11,275.5043640136719
341,341,2020-06-12,278.1993103027344
342,342,2020-06-15,285.5861511230469
343,343,2020-06-16,287.0498962402344
344,344,2020-06-17,290.9179077148437
345,345,2020-06-18,292.2071228027344
346,346,2020-06-19,294.3302001953125
347,347,2020-06-22,299.661865234375
348,348,2020-06-23,296.8409423828125
349,349,2020-06-24,288.11627197265625
350,350,2020-06-25,331.69097900390625
351,351,2020-06-26,318.59429931640625
352,352,2020-06-29,316.8009338378906
353,353,2020-06-30,318.4197692871094
354,354,2020-07-01,323.6739196777344
355,355,2020-07-02,325.62255859375
356,356,2020-07-06,328.39501953125
357,357,2020-07-07,330.58575439453125
358,358,2020-07-08,338.738525390625
359,359,2020-07-09,336.7415466308594
360,360,2020-07-10,340.2410888671875
361,361,2020-07-13,331.67156982421875
362,362,2020-07-14,340.81304931640625
363,363,2020-07-15,341.0747985839844
364,364,2020-07-16,339.3395690917969
365,365,2020-07-17,342.9166259765625
366,366,2020-07-20,344.3804931640625
367,367,2020-07-21,343.8182067871094
368,368,2020-07-22,343.6630859375
369,369,2020-07-23,337.44921875
370,370,2020-07-24,337.2940979003906
371,371,2020-07-27,338.6900939941406
372,372,2020-07-28,332.2725830078125
373,373,2020-07-29,336.7415466308594
374,374,2020-07-30,335.1420593261719
375,375,2020-07-31,335.7042541503906
376,376,2020-08-03,338.1374206542969
377,377,2020-08-04,336.6640014648437
378,378,2020-08-05,339.3492126464844
379,379,2020-08-06,342.5578918457031
380,380,2020-08-07,344.9330139160156
381,381,2020-08-10,345.35955810546875
382,382,2020-08-11,344.8749084472656
383,383,2020-08-12,349.14019775390625
384,384,2020-08-13,345.0687255859375
385,385,2020-08-14,343.7406311035156
386,386,2020-08-17,344.65185546875
387,387,2020-08-18,349.7702941894531
388,388,2020-08-19,349.876953125
389,389,2020-08-20,345.3401794433594
390,390,2020-08-21,345.2044982910156
391,391,2020-08-24,346.4355773925781
392,392,2020-08-25,345.10748291015625
393,393,2020-08-26,345.0687255859375
394,394,2020-08-27,343.100830078125
395,395,2020-08-28,342.86767578125
396,396,2020-08-31,340.41943359375
397,397,2020-09-01,341.0800476074219
398,398,2020-09-02,343.9654846191406
399,399,2020-09-03,329.5189819335937
400,400,2020-09-04,323.0001525878906
401,401,2020-09-08,313.4112854003906
402,402,2020-09-09,323.1944580078125
403,403,2020-09-10,315.79150390625
404,404,2020-09-11,317.72479248046875
405,405,2020-09-14,323.9231262207031
406,406,2020-09-15,326.7501525878906
407,407,2020-09-16,324.6031188964844
408,408,2020-09-17,323.5539245605469
409,409,2020-09-18,326.81817626953125
410,410,2020-09-21,327.2456359863281
411,411,2020-09-22,329.1498413085937
412,412,2020-09-23,321.29998779296875
413,413,2020-09-24,324.8363647460937
414,414,2020-09-25,319.0460205078125
415,415,2020-09-28,323.7967834472656
416,416,2020-09-29,324.4476623535156
417,417,2020-09-30,325.34149169921875
418,418,2020-10-01,318.6574401855469
419,419,2020-10-02,314.4993896484375
420,420,2020-10-05,313.94561767578125
421,421,2020-10-06,312.6049194335937
422,422,2020-10-07,316.1121520996094
423,423,2020-10-08,319.2403869628906
424,424,2020-10-09,318.1425476074219
425,425,2020-10-12,320.17303466796875
426,426,2020-10-13,325.99237060546875
427,427,2020-10-14,325.6912536621094
428,428,2020-10-15,328.1200256347656
429,429,2020-10-16,329.8882141113281
430,430,2020-10-19,324.41851806640625
431,431,2020-10-20,323.8065185546875
432,432,2020-10-21,323.3207702636719
433,433,2020-10-22,318.6283569335937
434,434,2020-10-23,319.1238098144531
435,435,2020-10-26,313.0907287597656
436,436,2020-10-27,309.8166198730469
437,437,2020-10-28,302.3651733398437
438,438,2020-10-29,301.4130554199219
439,439,2020-10-30,297.7698974609375
440,440,2020-11-02,302.3164978027344
441,441,2020-11-03,310.3802185058594
442,442,2020-11-04,318.5408935546875
443,443,2020-11-05,323.48590087890625
444,444,2020-11-06,326.2644348144531
445,445,2020-11-09,307.6890563964844
446,446,2020-11-10,313.89703369140625
447,447,2020-11-11,325.60382080078125
448,448,2020-11-12,315.5097351074219
449,449,2020-11-13,318.9100952148437
450,450,2020-11-16,320.5518798828125
451,451,2020-11-17,314.0427551269531
452,452,2020-11-18,308.0290832519531
453,453,2020-11-19,308.9034423828125
454,454,2020-11-20,312.39117431640625
455,455,2020-11-23,309.7973022460937
456,456,2020-11-24,310.76873779296875
457,457,2020-11-25,313.1003723144531
458,458,2020-11-27,314.3079528808594
459,459,2020-11-30,325.0299377441406
460,460,2020-12-01,333.2784118652344
461,461,2020-12-02,327.357421875
462,462,2020-12-03,337.5048828125
463,463,2020-12-04,341.8288269042969
464,464,2020-12-07,342.5104675292969
465,465,2020-12-08,339.4525756835937
466,466,2020-12-09,336.71612548828125
467,467,2020-12-10,339.5694580078125
468,468,2020-12-11,342.2767639160156
469,469,2020-12-14,335.8688659667969
470,470,2020-12-15,338.8877258300781
471,471,2020-12-16,336.3460388183594
472,472,2020-12-17,336.20001220703125
473,473,2020-12-18,337.952880859375
474,474,2020-12-21,323.9490051269531
475,475,2020-12-22,322.3421936035156
476,476,2020-12-23,316.5770568847656
477,477,2020-12-24,318.86553955078125
478,478,2020-12-28,321.3877868652344
479,479,2020-12-29,318.76812744140625
480,480,2020-12-30,319.7907409667969
481,481,2020-12-31,323.8029479980469
482,482,2021-01-04,321.94287109375
483,483,2021-01-05,320.9593505859375
484,484,2021-01-06,323.5400695800781
485,485,2021-01-07,325.6532287597656
486,486,2021-01-08,325.7019348144531
487,487,2021-01-11,323.5594177246094
488,488,2021-01-12,326.666015625
489,489,2021-01-13,322.3324584960937
490,490,2021-01-14,312.253173828125
491,491,2021-01-15,309.8769226074219
492,492,2021-01-19,310.9969177246094
493,493,2021-01-20,318.885009765625
494,494,2021-01-21,316.2264404296875
495,495,2021-01-22,311.8538818359375
496,496,2021-01-25,309.2148132324219
497,497,2021-01-26,303.7417907714844
498,498,2021-01-27,304.5111083984375
499,499,2021-01-28,300.7131042480469
500,500,2021-01-29,294.4318542480469
501,501,2021-02-01,304.0923156738281
502,502,2021-02-02,309.39013671875
503,503,2021-02-03,307.1015319824219
504,504,2021-02-04,307.5787353515625
505,505,2021-02-05,309.6529541015625
506,506,2021-02-08,312.5550842285156
507,507,2021-02-09,305.3973388671875
508,508,2021-02-10,301.31689453125
509,509,2021-02-11,308.8447265625
510,510,2021-02-12,307.7345275878906
511,511,2021-02-16,304.42340087890625
512,512,2021-02-17,306.7996520996094
513,513,2021-02-18,310.1690979003906
514,514,2021-02-19,305.4752197265625
515,515,2021-02-22,295.9217529296875
516,516,2021-02-23,294.8700561523437
517,517,2021-02-24,293.0684509277344
518,518,2021-02-25,287.3861389160156
519,519,2021-02-26,296.7199401855469
520,520,2021-03-01,303.8179626464844
521,521,2021-03-02,303.5641174316406
522,522,2021-03-03,301.5625915527344
523,523,2021-03-04,297.8720092773437
524,524,2021-03-05,306.8153076171875
525,525,2021-03-08,308.4263000488281
526,526,2021-03-09,305.0969543457031
527,527,2021-03-10,304.9016418457031
528,528,2021-03-11,305.341064453125
529,529,2021-03-12,303.5445861816406
530,530,2021-03-15,310.9842834472656
531,531,2021-03-16,310.2422790527344
532,532,2021-03-17,308.8168334960937
533,533,2021-03-18,302.7635192871094
534,534,2021-03-19,304.07177734375
535,535,2021-03-22,306.9422302246094
536,536,2021-03-23,312.81982421875
537,537,2021-03-24,313.747314453125
538,538,2021-03-25,313.5716247558594
539,539,2021-03-26,317.91632080078125
540,540,2021-03-29,316.2858581542969
541,541,2021-03-30,303.9742126464844
542,542,2021-03-31,301.2892150878906
543,543,2021-04-01,309.510009765625
544,544,2021-04-05,312.9662170410156
545,545,2021-04-06,310.65234375
546,546,2021-04-07,302.0409851074219
547,547,2021-04-08,302.80255126953125
548,548,2021-04-09,301.8164367675781
549,549,2021-04-12,303.89605712890625
550,550,2021-04-13,304.03277587890625
551,551,2021-04-14,301.9433288574219
552,552,2021-04-15,307.4499816894531
553,553,2021-04-16,311.7165222167969
554,554,2021-04-19,309.8321838378906
555,555,2021-04-20,311.3065185546875
556,556,2021-04-21,314.13787841796875
557,557,2021-04-22,316.129638671875
558,558,2021-04-23,338.8881225585937
559,559,2021-04-26,328.9392395019531
560,560,2021-04-27,334.0650329589844
561,561,2021-04-28,328.4413452148437
562,562,2021-04-29,333.1960144042969
563,563,2021-04-30,328.2655029296875
564,564,2021-05-03,333.9673767089844
565,565,2021-05-04,337.42364501953125
566,566,2021-05-05,328.5877380371094
567,567,2021-05-06,330.0620422363281
568,568,2021-05-07,329.0758972167969
569,569,2021-05-10,327.1817932128906
570,570,2021-05-11,324.0086975097656
571,571,2021-05-12,318.7852478027344
572,572,2021-05-13,320.7574768066406
573,573,2021-05-14,323.0812072753906
574,574,2021-05-17,318.8047790527344
575,575,2021-05-18,314.1086120605469
576,576,2021-05-19,314.77252197265625
577,577,2021-05-20,319.5663452148437
578,578,2021-05-21,320.3865051269531
579,579,2021-05-24,321.15777587890625
580,580,2021-05-25,321.9291076660156
581,581,2021-05-26,323.6670227050781
582,582,2021-05-27,325.2036437988281
583,583,2021-05-28,327.259033203125
584,584,2021-06-01,317.2267150878906
585,585,2021-06-02,320.53497314453125
586,586,2021-06-03,318.0782775878906
587,587,2021-06-04,318.5089416503906
588,588,2021-06-07,316.287109375
589,589,2021-06-08,316.53179931640625
590,590,2021-06-09,314.9461975097656
591,591,2021-06-10,317.5497436523437
592,592,2021-06-11,321.42559814453125
593,593,2021-06-14,321.0341186523437
594,594,2021-06-15,321.0145568847656
595,595,2021-06-16,319.53662109375
596,596,2021-06-17,321.60174560546875
597,597,2021-06-18,318.4306030273437
598,598,2021-06-21,322.66864013671875
599,599,2021-06-22,323.7648620605469
600,600,2021-06-23,321.5430603027344
601,601,2021-06-24,323.6082763671875
602,602,2021-06-25,325.02740478515625
603,603,2021-06-28,329.8723449707031
604,604,2021-06-29,328.9718933105469
605,605,2021-06-30,328.48248291015625
606,606,2021-07-01,328.6977844238281
607,607,2021-07-02,331.2817687988281
608,608,2021-07-06,333.767822265625
609,609,2021-07-07,332.3779296875
610,610,2021-07-08,333.60137939453125
611,611,2021-07-09,335.91131591796875
612,612,2021-07-12,332.3290710449219
613,613,2021-07-13,328.37481689453125
614,614,2021-07-14,328.58038330078125
615,615,2021-07-15,331.6438903808594
616,616,2021-07-16,333.9342041015625
617,617,2021-07-19,330.0191345214844
618,618,2021-07-20,332.7107238769531
619,619,2021-07-21,333.2588806152344
620,620,2021-07-22,333.5916442871094
621,621,2021-07-23,337.8982238769531
622,622,2021-07-26,335.47088623046875
623,623,2021-07-27,336.7823791503906
624,624,2021-07-28,338.0156555175781
625,625,2021-07-29,341.78387451171875
626,626,2021-07-30,349.6922912597656
627,627,2021-08-02,351.5910949707031
628,628,2021-08-03,350.37744140625
629,629,2021-08-04,351.17022705078125
630,630,2021-08-05,351.365966796875
631,631,2021-08-06,354.498046875
632,632,2021-08-09,354.9090881347656
633,633,2021-08-10,354.31201171875
634,634,2021-08-11,356.60235595703125
635,635,2021-08-12,355.0754699707031
636,636,2021-08-13,360.3020629882813
637,637,2021-08-16,365.9984130859375
638,638,2021-08-17,366.6151123046875
639,639,2021-08-18,353.4996643066406
640,640,2021-08-19,357.40496826171875
641,641,2021-08-20,361.143798828125
642,642,2021-08-23,358.8240661621094
643,643,2021-08-24,359.8322448730469
644,644,2021-08-25,368.01470947265625
645,645,2021-08-26,366.0669860839844
646,646,2021-08-27,368.5823669433594
647,647,2021-08-30,372.8198547363281
648,648,2021-08-31,372.9571838378906
649,649,2021-09-01,378.4698486328125
650,650,2021-09-02,379.5193786621094
651,651,2021-09-03,378.53851318359375
652,652,2021-09-07,375.1053771972656
653,653,2021-09-08,377.4889221191406
654,654,2021-09-09,376.24322509765625
655,655,2021-09-10,376.6748352050781
656,656,2021-09-13,375.2720947265625
657,657,2021-09-14,376.4197692871094
658,658,2021-09-15,376.43939208984375
659,659,2021-09-16,374.8797302246094
660,660,2021-09-17,371.0248107910156
661,661,2021-09-20,367.3562622070313
662,662,2021-09-21,364.0211791992188
663,663,2021-09-22,367.2778015136719
664,664,2021-09-23,366.3655700683594
665,665,2021-09-24,365.6593322753906
666,666,2021-09-27,362.0692443847656
667,667,2021-09-28,375.9685363769531
668,668,2021-09-29,386.9742736816406
669,669,2021-09-30,387.2391052246094
670,670,2021-10-01,386.6015319824219
671,671,2021-10-04,389.0340881347656
672,672,2021-10-05,389.16162109375
673,673,2021-10-06,387.2783203125
674,674,2021-10-07,393.9876708984375
675,675,2021-10-08,393.4678039550781
676,676,2021-10-11,397.4109802246094
677,677,2021-10-12,403.0118713378906
678,678,2021-10-13,401.9035034179688
679,679,2021-10-14,406.73931884765625
680,680,2021-10-15,406.9649963378906
681,681,2021-10-18,407.8575744628906
682,682,2021-10-19,414.2824401855469
683,683,2021-10-20,413.2721252441406
684,684,2021-10-21,418.8338012695313
685,685,2021-10-22,422.7378234863281
686,686,2021-10-25,424.5033874511719
687,687,2021-10-26,427.0439147949219
688,688,2021-10-27,423.6107177734375
689,689,2021-10-28,430.4083862304688
690,690,2021-10-29,435.4110412597656
691,691,2021-11-01,426.5142517089844
692,692,2021-11-02,427.652099609375
693,693,2021-11-03,431.8209228515625
694,694,2021-11-04,435.0774841308594
695,695,2021-11-05,438.3634948730469
696,696,2021-11-08,439.4130554199219
697,697,2021-11-09,437.2649230957031
698,698,2021-11-10,440.0114135742188
699,699,2021-11-11,448.0744018554688
700,700,2021-11-12,447.9468994140625
701,701,2021-11-15,454.1265258789063
702,702,2021-11-16,452.0960388183594
703,703,2021-11-17,452.3707275390625
704,704,2021-11-18,452.8415832519531
705,705,2021-11-19,452.390380859375
706,706,2021-11-22,447.0739135742188
707,707,2021-11-23,456.1276245117188
708,708,2021-11-24,460.1099853515625
709,709,2021-11-26,449.7321472167969
710,710,2021-11-29,461.28814697265625
711,711,2021-11-30,460.4429931640625
712,712,2021-12-01,454.7927856445313
713,713,2021-12-02,462.2806396484375
714,714,2021-12-03,458.2910461425781
715,715,2021-12-06,451.7957458496094
716,716,2021-12-07,458.7332458496094
717,717,2021-12-08,466.2505493164063
718,718,2021-12-09,454.6454162597656
719,719,2021-12-10,457.9864501953125
720,720,2021-12-13,458.4482727050781
721,721,2021-12-14,453.8789367675781
722,722,2021-12-15,461.1996765136719
723,723,2021-12-16,463.2239379882813
724,724,2021-12-17,464.91412353515625
725,725,2021-12-20,462.8014221191406
726,726,2021-12-21,466.5945129394531
727,727,2021-12-22,469.1494140625
728,728,2021-12-23,471.193359375
729,729,2021-12-27,477.1973571777344
730,730,2021-12-28,479.270751953125
731,731,2021-12-29,480.371337890625
732,732,2021-12-30,476.3326110839844
733,733,2021-12-31,477.5806579589844
734,734,2022-01-03,467.7637939453125
735,735,2022-01-04,464.2655944824219
736,736,2022-01-05,443.4627990722656
737,737,2022-01-06,441.6350708007813
738,738,2022-01-07,434.2061767578125
