,Unnamed: 0,Date,CPB
165,165,2019-10-01,40.715476989746094
166,166,2019-10-02,40.14152145385742
167,167,2019-10-03,40.6719970703125
168,168,2019-10-04,41.16766357421875
169,169,2019-10-07,40.87200546264648
170,170,2019-10-08,40.6719970703125
171,171,2019-10-09,41.03121948242188
172,172,2019-10-10,41.46055603027344
173,173,2019-10-11,41.06626892089844
174,174,2019-10-14,41.03121948242188
175,175,2019-10-15,40.83846282958984
176,176,2019-10-16,41.3291130065918
177,177,2019-10-17,42.02130126953125
178,178,2019-10-18,41.67082977294922
179,179,2019-10-21,41.9599723815918
180,180,2019-10-22,41.767208099365234
181,181,2019-10-23,41.8811149597168
182,182,2019-10-24,41.250267028808594
183,183,2019-10-25,40.70704650878906
184,184,2019-10-28,40.794654846191406
185,185,2019-10-29,40.73332977294922
186,186,2019-10-30,40.540565490722656
187,187,2019-10-31,40.57560729980469
188,188,2019-11-01,40.777130126953125
189,189,2019-11-04,40.60189437866211
190,190,2019-11-05,40.73332977294922
191,191,2019-11-06,40.82969665527344
192,192,2019-11-07,40.6719856262207
193,193,2019-11-08,40.52304458618164
194,194,2019-11-11,40.365325927734375
195,195,2019-11-12,40.636940002441406
196,196,2019-11-13,41.504356384277344
197,197,2019-11-14,41.24150466918945
198,198,2019-11-15,41.42549896240234
199,199,2019-11-18,42.091400146484375
200,200,2019-11-19,42.19652938842773
201,201,2019-11-20,42.30167388916016
202,202,2019-11-21,41.039981842041016
203,203,2019-11-22,41.03121948242188
204,204,2019-11-25,41.00493240356445
205,205,2019-11-26,41.26778793334961
206,206,2019-11-27,41.23273849487305
207,207,2019-11-29,40.803409576416016
208,208,2019-12-02,41.30283737182617
209,209,2019-12-03,41.6883544921875
210,210,2019-12-04,42.4681510925293
211,211,2019-12-05,41.73215866088867
212,212,2019-12-06,41.83730316162109
213,213,2019-12-09,42.266632080078125
214,214,2019-12-10,42.398048400878906
215,215,2019-12-11,42.0388069152832
216,216,2019-12-12,41.80224990844727
217,217,2019-12-13,41.933685302734375
218,218,2019-12-16,42.02130126953125
219,219,2019-12-17,41.84606552124024
220,220,2019-12-18,42.24909973144531
221,221,2019-12-19,42.24909973144531
222,222,2019-12-20,43.08146667480469
223,223,2019-12-23,43.02889633178711
224,224,2019-12-24,43.134033203125
225,225,2019-12-26,42.95004653930664
226,226,2019-12-27,43.33555603027344
227,227,2019-12-30,43.15156555175781
228,228,2019-12-31,43.300514221191406
229,229,2020-01-02,42.48567199707031
230,230,2020-01-03,42.433101654052734
231,231,2020-01-06,42.50318908691406
232,232,2020-01-07,42.52967071533203
233,233,2020-01-08,41.78833770751953
234,234,2020-01-09,42.0266227722168
235,235,2020-01-10,42.12369918823242
236,236,2020-01-13,42.11487579345703
237,237,2020-01-14,41.95602035522461
238,238,2020-01-15,42.16782760620117
239,239,2020-01-16,42.44142532348633
240,240,2020-01-17,42.379638671875
241,241,2020-01-21,42.85621643066406
242,242,2020-01-22,42.86503219604492
243,243,2020-01-23,43.209228515625
244,244,2020-01-24,43.05919647216797
245,245,2020-01-27,43.04154586791992
246,246,2020-01-28,43.13862609863281
247,247,2020-01-29,42.662052154541016
248,248,2020-01-30,43.27101135253906
249,249,2020-01-31,42.706172943115234
250,250,2020-02-03,43.12979888916016
251,251,2020-02-04,42.944461822509766
252,252,2020-02-05,43.24453353881836
253,253,2020-02-06,42.50318908691406
254,254,2020-02-07,43.13862609863281
255,255,2020-02-10,42.979766845703125
256,256,2020-02-11,43.00624084472656
257,257,2020-02-12,42.52083969116211
258,258,2020-02-13,42.67969512939453
259,259,2020-02-14,42.92681121826172
260,260,2020-02-18,42.53849792480469
261,261,2020-02-19,42.17665863037109
262,262,2020-02-20,42.13252639770508
263,263,2020-02-21,42.3266830444336
264,264,2020-02-24,42.379638671875
265,265,2020-02-25,42.256080627441406
266,266,2020-02-26,41.16173553466797
267,267,2020-02-27,40.33214569091797
268,268,2020-02-28,39.82027053833008
269,269,2020-03-02,42.34434127807617
270,270,2020-03-03,42.256080627441406
271,271,2020-03-04,46.5275764465332
272,272,2020-03-05,46.86294937133789
273,273,2020-03-06,45.68035125732422
274,274,2020-03-09,44.30358123779297
275,275,2020-03-10,45.23907852172852
276,276,2020-03-11,44.541873931884766
277,277,2020-03-12,42.0795783996582
278,278,2020-03-13,43.49163818359375
279,279,2020-03-16,43.50929641723633
280,280,2020-03-17,47.51603317260742
281,281,2020-03-18,44.55069732666016
282,282,2020-03-19,41.920711517333984
283,283,2020-03-20,39.9791259765625
284,284,2020-03-23,37.88750457763672
285,285,2020-03-24,38.39054870605469
286,286,2020-03-25,36.5460319519043
287,287,2020-03-26,38.4699821472168
288,288,2020-03-27,38.99950408935547
289,289,2020-03-30,41.06464767456055
290,290,2020-03-31,40.73811340332031
291,291,2020-04-01,40.57925415039063
292,292,2020-04-02,41.87659454345703
293,293,2020-04-03,43.7122802734375
294,294,2020-04-06,42.01780319213867
295,295,2020-04-07,41.24999237060547
296,296,2020-04-08,41.04547119140625
297,297,2020-04-09,42.45929718017578
298,298,2020-04-13,43.12620162963867
299,299,2020-04-14,44.52224349975586
300,300,2020-04-15,44.904598236083984
301,301,2020-04-16,45.4470100402832
302,302,2020-04-17,44.762332916259766
303,303,2020-04-20,45.61595153808594
304,304,2020-04-21,44.85124588012695
305,305,2020-04-22,45.17135620117188
306,306,2020-04-23,44.94017028808594
307,307,2020-04-24,45.12690353393555
308,308,2020-04-27,45.56260299682617
309,309,2020-04-28,45.33141326904297
310,310,2020-04-29,44.62005615234375
311,311,2020-04-30,44.44221878051758
312,312,2020-05-01,44.82456970214844
313,313,2020-05-04,45.1535758972168
314,314,2020-05-05,45.24249267578125
315,315,2020-05-06,44.95795822143555
316,316,2020-05-07,44.67340850830078
317,317,2020-05-08,45.58039093017578
318,318,2020-05-11,46.20283126831055
319,319,2020-05-12,46.594085693359375
320,320,2020-05-13,46.68300247192383
321,321,2020-05-14,47.100921630859375
322,322,2020-05-15,47.59886932373047
323,323,2020-05-18,45.29584884643555
324,324,2020-05-19,44.12209701538086
325,325,2020-05-20,42.832763671875
326,326,2020-05-21,41.95245361328125
327,327,2020-05-22,42.9928092956543
328,328,2020-05-26,42.11251831054688
329,329,2020-05-27,43.26847076416016
330,330,2020-05-28,44.03318786621094
331,331,2020-05-29,45.33141326904297
332,332,2020-06-01,45.98942565917969
333,333,2020-06-02,46.24729537963867
334,334,2020-06-03,43.410743713378906
335,335,2020-06-04,43.36627960205078
336,336,2020-06-05,42.84165954589844
337,337,2020-06-08,44.3621826171875
338,338,2020-06-09,44.04207611083984
339,339,2020-06-10,43.51744079589844
340,340,2020-06-11,42.6549072265625
341,341,2020-06-12,41.85464096069336
342,342,2020-06-15,43.01948928833008
343,343,2020-06-16,43.72195053100586
344,344,2020-06-17,43.93537139892578
345,345,2020-06-18,43.615264892578125
346,346,2020-06-19,43.69528198242188
347,347,2020-06-22,44.29104995727539
348,348,2020-06-23,43.65971755981445
349,349,2020-06-24,43.44631576538086
350,350,2020-06-25,44.10432434082031
351,351,2020-06-26,43.03728103637695
352,352,2020-06-29,43.79309844970703
353,353,2020-06-30,44.1309928894043
354,354,2020-07-01,43.84645462036133
355,355,2020-07-02,43.85533905029297
356,356,2020-07-06,43.84645462036133
357,357,2020-07-07,44.21992111206055
358,358,2020-07-08,44.04207611083984
359,359,2020-07-09,43.93537139892578
360,360,2020-07-10,44.7089729309082
361,361,2020-07-13,44.30884552001953
362,362,2020-07-14,45.05208969116211
363,363,2020-07-15,44.06705093383789
364,364,2020-07-16,44.371524810791016
365,365,2020-07-17,44.416290283203125
366,366,2020-07-20,44.07601165771485
367,367,2020-07-21,44.19241714477539
368,368,2020-07-22,44.1834716796875
369,369,2020-07-23,44.44316101074219
370,370,2020-07-24,44.23720169067383
371,371,2020-07-27,44.31779479980469
372,372,2020-07-28,44.98045349121094
373,373,2020-07-29,44.95358657836914
374,374,2020-07-30,44.15660095214844
375,375,2020-07-31,44.38942337036133
376,376,2020-08-03,44.51480484008789
377,377,2020-08-04,45.17745971679688
378,378,2020-08-05,44.54166793823242
379,379,2020-08-06,44.66702651977539
380,380,2020-08-07,44.74761962890625
381,381,2020-08-10,45.13268280029297
382,382,2020-08-11,44.56852340698242
383,383,2020-08-12,45.6341552734375
384,384,2020-08-13,45.8311653137207
385,385,2020-08-14,46.234134674072266
386,386,2020-08-17,46.816200256347656
387,387,2020-08-18,46.95948028564453
388,388,2020-08-19,46.90574264526367
389,389,2020-08-20,46.92366409301758
390,390,2020-08-21,47.04903030395508
391,391,2020-08-24,47.18335723876953
392,392,2020-08-25,47.4878158569336
393,393,2020-08-26,47.89080047607422
394,394,2020-08-27,47.72065734863281
395,395,2020-08-28,46.69084167480469
396,396,2020-08-31,47.11172103881836
397,397,2020-09-01,46.02818298339844
398,398,2020-09-02,46.96844100952149
399,399,2020-09-03,43.45812225341797
400,400,2020-09-04,42.60741424560547
401,401,2020-09-08,40.49404525756836
402,402,2020-09-09,40.82537841796875
403,403,2020-09-10,40.58360290527344
404,404,2020-09-11,40.74478149414063
405,405,2020-09-14,41.03134536743164
406,406,2020-09-15,40.76269912719727
407,407,2020-09-16,40.52986526489258
408,408,2020-09-17,40.82537841796875
409,409,2020-09-18,40.69105529785156
410,410,2020-09-21,41.25521469116211
411,411,2020-09-22,40.8880615234375
412,412,2020-09-23,40.45823669433594
413,413,2020-09-24,41.917877197265625
414,414,2020-09-25,42.58949279785156
415,415,2020-09-28,42.96559143066406
416,416,2020-09-29,43.001426696777344
417,417,2020-09-30,43.31483840942383
418,418,2020-10-01,43.44916534423828
419,419,2020-10-02,43.70885467529297
420,420,2020-10-05,43.861087799072266
421,421,2020-10-06,43.50289535522461
422,422,2020-10-07,43.52093124389648
423,423,2020-10-08,43.67427062988281
424,424,2020-10-09,43.7193717956543
425,425,2020-10-12,44.305660247802734
426,426,2020-10-13,44.74763870239258
427,427,2020-10-14,44.61233901977539
428,428,2020-10-15,44.34174346923828
429,429,2020-10-16,44.1432991027832
430,430,2020-10-19,43.86368179321289
431,431,2020-10-20,42.99777221679688
432,432,2020-10-21,43.0699348449707
433,433,2020-10-22,43.21425628662109
434,434,2020-10-23,43.79153060913086
435,435,2020-10-26,43.55701446533203
436,436,2020-10-27,43.51191329956055
437,437,2020-10-28,42.45657730102539
438,438,2020-10-29,42.18599319458008
439,439,2020-10-30,42.09578323364258
440,440,2020-11-02,43.006797790527344
441,441,2020-11-03,43.19620895385742
442,442,2020-11-04,43.01581573486328
443,443,2020-11-05,43.34955978393555
444,444,2020-11-06,43.28641891479492
445,445,2020-11-09,41.59969329833984
446,446,2020-11-10,42.65502166748047
447,447,2020-11-11,43.55701446533203
448,448,2020-11-12,43.77349090576172
449,449,2020-11-13,44.368797302246094
450,450,2020-11-16,45.00921249389648
451,451,2020-11-17,44.54018020629883
452,452,2020-11-18,44.233497619628906
453,453,2020-11-19,44.486061096191406
454,454,2020-11-20,44.179386138916016
455,455,2020-11-23,44.2966423034668
456,456,2020-11-24,44.531158447265625
457,457,2020-11-25,44.125267028808594
458,458,2020-11-27,44.179386138916016
459,459,2020-11-30,45.11745071411133
460,460,2020-12-01,45.32491302490234
461,461,2020-12-02,44.26056289672852
462,462,2020-12-03,43.96290969848633
463,463,2020-12-04,43.746429443359375
464,464,2020-12-07,43.57505798339844
465,465,2020-12-08,43.52995300292969
466,466,2020-12-09,42.64599990844727
467,467,2020-12-10,42.67306518554688
468,468,2020-12-11,42.58286285400391
469,469,2020-12-14,42.13187026977539
470,470,2020-12-15,42.23108673095703
471,471,2020-12-16,42.49265670776367
472,472,2020-12-17,43.09699630737305
473,473,2020-12-18,42.9075813293457
474,474,2020-12-21,43.58407211303711
475,475,2020-12-22,43.078948974609375
476,476,2020-12-23,43.394657135009766
477,477,2020-12-24,43.79153060913086
478,478,2020-12-28,43.683292388916016
479,479,2020-12-29,43.67427062988281
480,480,2020-12-30,43.31348037719727
481,481,2020-12-31,43.61112976074219
482,482,2021-01-04,43.77349090576172
483,483,2021-01-05,44.10722732543945
484,484,2021-01-06,43.21425628662109
485,485,2021-01-07,42.923370361328125
486,486,2021-01-08,42.596134185791016
487,487,2021-01-11,41.84165573120117
488,488,2021-01-12,41.35078811645508
489,489,2021-01-13,41.29624557495117
490,490,2021-01-14,41.69621276855469
491,491,2021-01-15,42.1961669921875
492,492,2021-01-19,42.15980911254883
493,493,2021-01-20,41.85074615478516
494,494,2021-01-21,42.37796401977539
495,495,2021-01-22,42.34160614013672
496,496,2021-01-25,43.63239288330078
497,497,2021-01-26,45.40496826171875
498,498,2021-01-27,47.9138298034668
499,499,2021-01-28,44.31415557861328
500,500,2021-01-29,43.73239517211914
501,501,2021-02-01,43.65967178344727
502,502,2021-02-02,42.95973205566406
503,503,2021-02-03,42.83247375488281
504,504,2021-02-04,42.659767150878906
505,505,2021-02-05,43.17789459228516
506,506,2021-02-08,42.83247375488281
507,507,2021-02-09,42.72339630126953
508,508,2021-02-10,43.22335052490234
509,509,2021-02-11,42.69611740112305
510,510,2021-02-12,42.49613571166992
511,511,2021-02-16,41.91437530517578
512,512,2021-02-17,42.15980911254883
513,513,2021-02-18,42.85065460205078
514,514,2021-02-19,42.105262756347656
515,515,2021-02-22,41.93255615234375
516,516,2021-02-23,42.11435317993164
517,517,2021-02-24,42.03254699707031
518,518,2021-02-25,41.49623107910156
519,519,2021-02-26,41.34169769287109
520,520,2021-03-01,41.37805938720703
521,521,2021-03-02,41.46895980834961
522,522,2021-03-03,41.64167022705078
523,523,2021-03-04,41.6325798034668
524,524,2021-03-05,42.35070037841797
525,525,2021-03-08,42.950645446777344
526,526,2021-03-09,42.659767150878906
527,527,2021-03-10,43.523319244384766
528,528,2021-03-11,43.12335586547852
529,529,2021-03-12,43.59604263305664
530,530,2021-03-15,43.26879501342773
531,531,2021-03-16,44.45050811767578
532,532,2021-03-17,44.50504302978516
533,533,2021-03-18,45.01409530639648
534,534,2021-03-19,45.259521484375
535,535,2021-03-22,46.37760162353516
536,536,2021-03-23,46.023094177246094
537,537,2021-03-24,44.33234024047852
538,538,2021-03-25,44.87773895263672
539,539,2021-03-26,46.241249084472656
540,540,2021-03-29,47.23207473754883
541,541,2021-03-30,46.70484161376953
542,542,2021-03-31,45.69585037231445
543,543,2021-04-01,45.42314910888672
544,544,2021-04-05,45.53223037719727
545,545,2021-04-06,45.53223037719727
546,546,2021-04-07,45.074337005615234
547,547,2021-04-08,44.6439323425293
548,548,2021-04-09,44.02120208740234
549,549,2021-04-12,44.71718978881836
550,550,2021-04-13,44.74467086791992
551,551,2021-04-14,44.36003494262695
552,552,2021-04-15,44.76298141479492
553,553,2021-04-16,45.23918151855469
554,554,2021-04-19,45.477272033691406
555,555,2021-04-20,45.91685485839844
556,556,2021-04-21,46.29231262207031
557,557,2021-04-22,45.35823440551758
558,558,2021-04-23,44.66225051879883
559,559,2021-04-26,43.88383483886719
560,560,2021-04-27,43.97541046142578
561,561,2021-04-28,43.56331634521485
562,562,2021-04-29,43.97541046142578
563,563,2021-04-30,43.728153228759766
564,564,2021-05-03,44.32341003417969
565,565,2021-05-04,44.1860466003418
566,566,2021-05-05,44.73550796508789
567,567,2021-05-06,45.62379837036133
568,568,2021-05-07,45.37654495239258
569,569,2021-05-10,45.92601013183594
570,570,2021-05-11,45.81612014770508
571,571,2021-05-12,45.05602264404297
572,572,2021-05-13,45.385704040527344
573,573,2021-05-14,45.1201286315918
574,574,2021-05-17,45.20255279541016
575,575,2021-05-18,44.698875427246094
576,576,2021-05-19,44.25930404663086
577,577,2021-05-20,44.74467086791992
578,578,2021-05-21,44.75382232666016
579,579,2021-05-24,44.54318618774414
580,580,2021-05-25,44.33256530761719
581,581,2021-05-26,44.28677368164063
582,582,2021-05-27,43.79225158691406
583,583,2021-05-28,44.57065582275391
584,584,2021-06-01,44.75382232666016
585,585,2021-06-02,45.477272033691406
586,586,2021-06-03,45.25749969482422
587,587,2021-06-04,45.49559020996094
588,588,2021-06-07,45.29412841796875
589,589,2021-06-08,44.982757568359375
590,590,2021-06-09,42.05228805541992
591,591,2021-06-10,41.86913299560547
592,592,2021-06-11,42.22628784179688
593,593,2021-06-14,41.96071243286133
594,594,2021-06-15,41.54861068725586
595,595,2021-06-16,41.685977935791016
596,596,2021-06-17,41.84165954589844
597,597,2021-06-18,41.45703506469727
598,598,2021-06-21,41.71344757080078
599,599,2021-06-22,41.75008392333984
600,600,2021-06-23,41.41124725341797
601,601,2021-06-24,41.3929328918457
602,602,2021-06-25,41.90576553344727
603,603,2021-06-28,41.997337341308594
604,604,2021-06-29,41.78671646118164
605,605,2021-06-30,41.75008392333984
606,606,2021-07-01,41.86913299560547
607,607,2021-07-02,41.814186096191406
608,608,2021-07-06,41.70429611206055
609,609,2021-07-07,42.19881439208984
610,610,2021-07-08,41.997337341308594
611,611,2021-07-09,41.79586791992188
612,612,2021-07-12,41.71344757080078
613,613,2021-07-13,41.27951431274414
614,614,2021-07-14,40.96560287475586
615,615,2021-07-15,41.602664947509766
616,616,2021-07-16,42.03659439086914
617,617,2021-07-19,42.3874397277832
618,618,2021-07-20,41.8057746887207
619,619,2021-07-21,41.168724060058594
620,620,2021-07-22,40.87327194213867
621,621,2021-07-23,41.1502571105957
622,622,2021-07-26,41.0948600769043
623,623,2021-07-27,41.26105117797852
624,624,2021-07-28,40.71631240844727
625,625,2021-07-29,40.56859588623047
626,626,2021-07-30,40.365478515625
627,627,2021-08-02,39.9869384765625
628,628,2021-08-03,40.02386474609375
629,629,2021-08-04,39.19292449951172
630,630,2021-08-05,38.98979568481445
631,631,2021-08-06,39.054420471191406
632,632,2021-08-09,39.32218170166016
633,633,2021-08-10,39.248313903808594
634,634,2021-08-11,39.54376602172852
635,635,2021-08-12,39.32218170166016
636,636,2021-08-13,39.86690902709961
637,637,2021-08-16,40.10696029663086
638,638,2021-08-17,40.53166580200195
639,639,2021-08-18,39.49760055541992
640,640,2021-08-19,39.885372161865234
641,641,2021-08-20,39.95923614501953
642,642,2021-08-23,39.25754928588867
643,643,2021-08-24,38.7959098815918
644,644,2021-08-25,37.95573043823242
645,645,2021-08-26,37.327903747558594
646,646,2021-08-27,38.22348403930664
647,647,2021-08-30,37.81724166870117
648,648,2021-08-31,38.52816009521485
649,649,2021-09-01,39.32218170166016
650,650,2021-09-02,39.52530288696289
651,651,2021-09-03,39.74687576293945
652,652,2021-09-07,39.58992767333984
653,653,2021-09-08,39.719181060791016
654,654,2021-09-09,39.51606369018555
655,655,2021-09-10,39.83920669555664
656,656,2021-09-13,40.46703338623047
657,657,2021-09-14,40.0330924987793
658,658,2021-09-15,40.62398910522461
659,659,2021-09-16,40.18081665039063
660,660,2021-09-17,39.87614440917969
661,661,2021-09-20,39.3314094543457
662,662,2021-09-21,38.980560302734375
663,663,2021-09-22,39.10982131958008
664,664,2021-09-23,39.03595733642578
665,665,2021-09-24,39.17444610595703
666,666,2021-09-27,39.01749420166016
667,667,2021-09-28,38.83285140991211
668,668,2021-09-29,39.56222534179688
669,669,2021-09-30,38.60203170776367
670,670,2021-10-01,38.343509674072266
671,671,2021-10-04,38.879005432128906
672,672,2021-10-05,39.29448318481445
673,673,2021-10-06,39.58320236206055
674,674,2021-10-07,39.30378723144531
675,675,2021-10-08,39.313106536865234
676,676,2021-10-11,38.99643707275391
677,677,2021-10-12,38.893985748291016
678,678,2021-10-13,38.66114807128906
679,679,2021-10-14,38.64252471923828
680,680,2021-10-15,38.33516693115234
681,681,2021-10-18,38.05575180053711
682,682,2021-10-19,38.01850891113281
683,683,2021-10-20,38.44693374633789
684,684,2021-10-21,37.8415412902832
685,685,2021-10-22,37.90673828125
686,686,2021-10-25,37.44105911254883
687,687,2021-10-26,37.97193908691406
688,688,2021-10-27,37.17095565795898
689,689,2021-10-28,37.43173599243164
690,690,2021-10-29,37.20821380615234
691,691,2021-11-01,37.63664245605469
692,692,2021-11-02,37.608699798583984
693,693,2021-11-03,38.71703338623047
694,694,2021-11-04,38.148887634277344
695,695,2021-11-05,37.9346809387207
696,696,2021-11-08,38.00919342041016
697,697,2021-11-09,38.44693374633789
698,698,2021-11-10,38.568016052246094
699,699,2021-11-11,38.12094879150391
700,700,2021-11-12,38.69839477539063
701,701,2021-11-15,38.86605072021485
702,702,2021-11-16,38.54007339477539
703,703,2021-11-17,38.735652923583984
704,704,2021-11-18,38.17683410644531
705,705,2021-11-19,37.79497909545898
706,706,2021-11-22,38.24203109741211
707,707,2021-11-23,38.66114807128906
708,708,2021-11-24,38.51212692260742
709,709,2021-11-26,38.67045974731445
710,710,2021-11-29,38.3724250793457
711,711,2021-11-30,37.5621337890625
712,712,2021-12-01,37.17095565795898
713,713,2021-12-02,37.73908996582031
714,714,2021-12-03,38.30722427368164
715,715,2021-12-06,38.46556091308594
716,716,2021-12-07,38.29790878295898
717,717,2021-12-08,38.95919036865234
718,718,2021-12-09,39.28516387939453
719,719,2021-12-10,40.18859100341797
720,720,2021-12-13,40.66359329223633
721,721,2021-12-14,40.11408615112305
722,722,2021-12-15,40.5052604675293
723,723,2021-12-16,41.147911071777344
724,724,2021-12-17,40.16065216064453
725,725,2021-12-20,40.25379180908203
726,726,2021-12-21,39.39692687988281
727,727,2021-12-22,39.08958435058594
728,728,2021-12-23,39.08026123046875
729,729,2021-12-27,39.28516387939453
730,730,2021-12-28,40.38418197631836
731,731,2021-12-29,40.25379180908203
732,732,2021-12-30,40.18859100341797
733,733,2021-12-31,40.477317810058594
734,734,2022-01-03,40.73810577392578
