,Date,TSN
0,2019-02-04 00:00:00-05:00,54.28925323486328
1,2019-02-05 00:00:00-05:00,54.21017837524414
2,2019-02-06 00:00:00-05:00,53.51595687866211
3,2019-02-07 00:00:00-05:00,52.83053207397461
4,2019-02-08 00:00:00-05:00,52.10116958618164
5,2019-02-11 00:00:00-05:00,52.22419357299805
6,2019-02-12 00:00:00-05:00,53.93775939941406
7,2019-02-13 00:00:00-05:00,53.331417083740234
8,2019-02-14 00:00:00-05:00,53.76201248168945
9,2019-02-15 00:00:00-05:00,55.01862335205078
10,2019-02-19 00:00:00-05:00,55.30860900878906
11,2019-02-20 00:00:00-05:00,55.888580322265625
12,2019-02-21 00:00:00-05:00,55.414058685302734
13,2019-02-22 00:00:00-05:00,55.642539978027344
14,2019-02-25 00:00:00-05:00,54.76378631591797
15,2019-02-26 00:00:00-05:00,54.28046798706055
16,2019-02-27 00:00:00-05:00,54.17502212524414
17,2019-02-28 00:00:00-05:00,54.515411376953125
18,2019-03-01 00:00:00-05:00,54.9839973449707
19,2019-03-04 00:00:00-05:00,55.04588317871094
20,2019-03-05 00:00:00-05:00,56.55774688720703
21,2019-03-06 00:00:00-05:00,56.17757034301758
22,2019-03-07 00:00:00-05:00,56.68153381347656
23,2019-03-08 00:00:00-05:00,55.5056266784668
24,2019-03-11 00:00:00-04:00,56.77877426147461
25,2019-03-12 00:00:00-04:00,56.416282653808594
26,2019-03-13 00:00:00-04:00,56.97329330444336
27,2019-03-14 00:00:00-04:00,57.362300872802734
28,2019-03-15 00:00:00-04:00,57.66291046142578
29,2019-03-18 00:00:00-04:00,57.76015853881836
30,2019-03-19 00:00:00-04:00,58.149169921875
31,2019-03-20 00:00:00-04:00,57.362300872802734
32,2019-03-21 00:00:00-04:00,58.812286376953125
33,2019-03-22 00:00:00-04:00,58.8918571472168
34,2019-03-25 00:00:00-04:00,59.64337158203125
35,2019-03-26 00:00:00-04:00,59.98816680908203
36,2019-03-27 00:00:00-04:00,60.12079620361328
37,2019-03-28 00:00:00-04:00,60.90766143798828
38,2019-03-29 00:00:00-04:00,61.385093688964844
39,2019-04-01 00:00:00-04:00,61.62382507324219
40,2019-04-02 00:00:00-04:00,61.23478317260742
41,2019-04-03 00:00:00-04:00,60.94303512573242
42,2019-04-04 00:00:00-04:00,61.91558074951172
43,2019-04-05 00:00:00-04:00,61.71222686767578
44,2019-04-08 00:00:00-04:00,62.2780647277832
45,2019-04-09 00:00:00-04:00,61.508880615234375
46,2019-04-10 00:00:00-04:00,62.4637336730957
47,2019-04-11 00:00:00-04:00,62.9234733581543
48,2019-04-12 00:00:00-04:00,62.63172149658203
49,2019-04-15 00:00:00-04:00,63.13566970825195
50,2019-04-16 00:00:00-04:00,63.7103385925293
51,2019-04-17 00:00:00-04:00,64.78900146484375
52,2019-04-18 00:00:00-04:00,64.97466278076172
53,2019-04-22 00:00:00-04:00,64.40882110595703
54,2019-04-23 00:00:00-04:00,65.82344055175781
55,2019-04-24 00:00:00-04:00,65.21336364746094
56,2019-04-25 00:00:00-04:00,65.08960723876953
57,2019-04-26 00:00:00-04:00,65.56703186035156
58,2019-04-29 00:00:00-04:00,65.60238647460938
59,2019-04-30 00:00:00-04:00,66.31855010986328
60,2019-05-01 00:00:00-04:00,66.13287353515625
61,2019-05-02 00:00:00-04:00,66.4157943725586
62,2019-05-03 00:00:00-04:00,66.3892593383789
63,2019-05-06 00:00:00-04:00,68.12215423583984
64,2019-05-07 00:00:00-04:00,67.94532775878906
65,2019-05-08 00:00:00-04:00,68.51116943359375
66,2019-05-09 00:00:00-04:00,68.9090347290039
67,2019-05-10 00:00:00-04:00,70.56237030029297
68,2019-05-13 00:00:00-04:00,70.35017395019531
69,2019-05-14 00:00:00-04:00,72.1184310913086
70,2019-05-15 00:00:00-04:00,72.7107925415039
71,2019-05-16 00:00:00-04:00,73.0290756225586
72,2019-05-17 00:00:00-04:00,72.93182373046875
73,2019-05-20 00:00:00-04:00,72.38365936279297
74,2019-05-21 00:00:00-04:00,71.26966857910156
75,2019-05-22 00:00:00-04:00,71.8443374633789
76,2019-05-23 00:00:00-04:00,72.24220275878906
77,2019-05-24 00:00:00-04:00,72.02116394042969
78,2019-05-28 00:00:00-04:00,71.0044174194336
79,2019-05-29 00:00:00-04:00,67.44137573242188
80,2019-05-30 00:00:00-04:00,68.18328094482422
81,2019-05-31 00:00:00-04:00,67.42803955078125
82,2019-06-03 00:00:00-04:00,69.35607147216797
83,2019-06-04 00:00:00-04:00,70.48448181152344
84,2019-06-05 00:00:00-04:00,71.62174224853516
85,2019-06-06 00:00:00-04:00,72.67908477783203
86,2019-06-07 00:00:00-04:00,73.256591796875
87,2019-06-10 00:00:00-04:00,73.29212951660156
88,2019-06-11 00:00:00-04:00,73.13220977783203
89,2019-06-12 00:00:00-04:00,72.75904083251953
90,2019-06-13 00:00:00-04:00,73.32768249511719
91,2019-06-14 00:00:00-04:00,72.77680206298828
92,2019-06-17 00:00:00-04:00,69.773681640625
93,2019-06-18 00:00:00-04:00,68.57420349121094
94,2019-06-19 00:00:00-04:00,69.08955383300781
95,2019-06-20 00:00:00-04:00,69.86253356933594
96,2019-06-21 00:00:00-04:00,70.44893646240234
97,2019-06-24 00:00:00-04:00,71.80833435058594
98,2019-06-25 00:00:00-04:00,71.05313110351562
99,2019-06-26 00:00:00-04:00,70.6532974243164
100,2019-06-27 00:00:00-04:00,70.76879119873047
101,2019-06-28 00:00:00-04:00,71.73724365234375
102,2019-07-01 00:00:00-04:00,71.93272399902344
103,2019-07-02 00:00:00-04:00,72.217041015625
104,2019-07-03 00:00:00-04:00,72.99893188476562
105,2019-07-05 00:00:00-04:00,73.4165267944336
106,2019-07-08 00:00:00-04:00,72.78568267822266
107,2019-07-09 00:00:00-04:00,72.99005126953125
108,2019-07-10 00:00:00-04:00,72.88341522216797
109,2019-07-11 00:00:00-04:00,72.35033416748047
110,2019-07-12 00:00:00-04:00,72.3058853149414
111,2019-07-15 00:00:00-04:00,72.6346435546875
112,2019-07-16 00:00:00-04:00,70.30679321289062
113,2019-07-17 00:00:00-04:00,70.31568145751953
114,2019-07-18 00:00:00-04:00,71.93272399902344
115,2019-07-19 00:00:00-04:00,71.79057312011719
116,2019-07-22 00:00:00-04:00,72.26148223876953
117,2019-07-23 00:00:00-04:00,72.88341522216797
118,2019-07-24 00:00:00-04:00,72.00382232666016
119,2019-07-25 00:00:00-04:00,72.56356811523438
120,2019-07-26 00:00:00-04:00,71.95049285888672
121,2019-07-29 00:00:00-04:00,72.19039916992188
122,2019-07-30 00:00:00-04:00,72.26148223876953
123,2019-07-31 00:00:00-04:00,70.6355209350586
124,2019-08-01 00:00:00-04:00,71.42626953125
125,2019-08-02 00:00:00-04:00,70.86653900146484
126,2019-08-05 00:00:00-04:00,74.48271942138672
127,2019-08-06 00:00:00-04:00,75.54003143310547
128,2019-08-07 00:00:00-04:00,76.59733581542969
129,2019-08-08 00:00:00-04:00,78.8096923828125
130,2019-08-09 00:00:00-04:00,78.51651000976562
131,2019-08-12 00:00:00-04:00,78.42765045166016
132,2019-08-13 00:00:00-04:00,78.02782440185547
133,2019-08-14 00:00:00-04:00,76.1975326538086
134,2019-08-15 00:00:00-04:00,78.06336975097656
135,2019-08-16 00:00:00-04:00,77.92119598388672
136,2019-08-19 00:00:00-04:00,77.71683502197266
137,2019-08-20 00:00:00-04:00,78.40098571777344
138,2019-08-21 00:00:00-04:00,79.7781753540039
139,2019-08-22 00:00:00-04:00,81.43965148925781
140,2019-08-23 00:00:00-04:00,79.90254974365234
141,2019-08-26 00:00:00-04:00,81.24417877197266
142,2019-08-27 00:00:00-04:00,79.93807220458984
143,2019-08-28 00:00:00-04:00,80.4800796508789
144,2019-08-29 00:00:00-04:00,81.83174133300781
