,Date,RJF
0,2019-02-04 00:00:00-05:00,50.32861328125
1,2019-02-05 00:00:00-05:00,50.531620025634766
2,2019-02-06 00:00:00-05:00,50.236331939697266
3,2019-02-07 00:00:00-05:00,49.65806579589844
4,2019-02-08 00:00:00-05:00,49.479652404785156
5,2019-02-11 00:00:00-05:00,49.22742462158203
6,2019-02-12 00:00:00-05:00,50.451656341552734
7,2019-02-13 00:00:00-05:00,50.32861328125
8,2019-02-14 00:00:00-05:00,49.93490219116211
9,2019-02-15 00:00:00-05:00,50.64850616455078
10,2019-02-19 00:00:00-05:00,51.01763153076172
11,2019-02-20 00:00:00-05:00,50.92535400390625
12,2019-02-21 00:00:00-05:00,51.00532913208008
13,2019-02-22 00:00:00-05:00,51.40520477294922
14,2019-02-25 00:00:00-05:00,51.41749954223633
15,2019-02-26 00:00:00-05:00,51.41134262084961
16,2019-02-27 00:00:00-05:00,51.565147399902344
17,2019-02-28 00:00:00-05:00,50.802303314208984
18,2019-03-01 00:00:00-05:00,51.958858489990234
19,2019-03-04 00:00:00-05:00,51.602046966552734
20,2019-03-05 00:00:00-05:00,51.49131774902344
21,2019-03-06 00:00:00-05:00,50.876129150390625
22,2019-03-07 00:00:00-05:00,49.498111724853516
23,2019-03-08 00:00:00-05:00,49.43043518066406
24,2019-03-11 00:00:00-04:00,49.8303108215332
25,2019-03-12 00:00:00-04:00,49.928741455078125
26,2019-03-13 00:00:00-04:00,50.390132904052734
27,2019-03-14 00:00:00-04:00,50.44550323486328
28,2019-03-15 00:00:00-04:00,50.37782669067383
29,2019-03-18 00:00:00-04:00,50.7653923034668
30,2019-03-19 00:00:00-04:00,50.15636444091797
31,2019-03-20 00:00:00-04:00,48.81524658203125
32,2019-03-21 00:00:00-04:00,48.85215377807617
33,2019-03-22 00:00:00-04:00,47.2219123840332
34,2019-03-25 00:00:00-04:00,47.375709533691406
35,2019-03-26 00:00:00-04:00,48.046268463134766
36,2019-03-27 00:00:00-04:00,48.29233169555664
37,2019-03-28 00:00:00-04:00,49.1782112121582
38,2019-03-29 00:00:00-04:00,49.678646087646484
39,2019-04-01 00:00:00-04:00,51.328208923339844
40,2019-04-02 00:00:00-04:00,51.28496551513672
41,2019-04-03 00:00:00-04:00,51.76068115234375
42,2019-04-04 00:00:00-04:00,52.156097412109375
43,2019-04-05 00:00:00-04:00,52.63798522949219
44,2019-04-08 00:00:00-04:00,52.82332992553711
45,2019-04-09 00:00:00-04:00,52.31672668457031
46,2019-04-10 00:00:00-04:00,52.89128875732422
47,2019-04-11 00:00:00-04:00,53.45350646972656
48,2019-04-12 00:00:00-04:00,54.244300842285156
49,2019-04-15 00:00:00-04:00,54.03425216674805
50,2019-04-16 00:00:00-04:00,54.70766830444336
51,2019-04-17 00:00:00-04:00,54.86212921142578
52,2019-04-18 00:00:00-04:00,55.10307693481445
53,2019-04-22 00:00:00-04:00,54.720027923583984
54,2019-04-23 00:00:00-04:00,55.313140869140625
55,2019-04-24 00:00:00-04:00,54.66442108154297
56,2019-04-25 00:00:00-04:00,55.73324966430664
57,2019-04-26 00:00:00-04:00,55.44904708862305
58,2019-04-29 00:00:00-04:00,56.58583068847656
59,2019-04-30 00:00:00-04:00,56.5734748840332
60,2019-05-01 00:00:00-04:00,55.29460525512695
61,2019-05-02 00:00:00-04:00,55.560264587402344
62,2019-05-03 00:00:00-04:00,56.27692794799805
63,2019-05-06 00:00:00-04:00,56.1101188659668
64,2019-05-07 00:00:00-04:00,54.392578125
65,2019-05-08 00:00:00-04:00,54.26902770996094
66,2019-05-09 00:00:00-04:00,53.91069793701172
67,2019-05-10 00:00:00-04:00,54.06513977050781
68,2019-05-13 00:00:00-04:00,51.52592086791992
69,2019-05-14 00:00:00-04:00,52.322906494140625
70,2019-05-15 00:00:00-04:00,51.47649383544922
71,2019-05-16 00:00:00-04:00,51.989280700683594
72,2019-05-17 00:00:00-04:00,51.896610260009766
73,2019-05-20 00:00:00-04:00,52.23023223876953
74,2019-05-21 00:00:00-04:00,52.9963264465332
75,2019-05-22 00:00:00-04:00,52.576210021972656
76,2019-05-23 00:00:00-04:00,52.347618103027344
77,2019-05-24 00:00:00-04:00,53.65119552612305
78,2019-05-28 00:00:00-04:00,52.66270446777344
79,2019-05-29 00:00:00-04:00,52.625640869140625
80,2019-05-30 00:00:00-04:00,52.20552062988281
81,2019-05-31 00:00:00-04:00,51.019309997558594
82,2019-06-03 00:00:00-04:00,50.69804382324219
83,2019-06-04 00:00:00-04:00,52.60091781616211
84,2019-06-05 00:00:00-04:00,52.322906494140625
85,2019-06-06 00:00:00-04:00,52.37232208251953
86,2019-06-07 00:00:00-04:00,51.742149353027344
87,2019-06-10 00:00:00-04:00,52.30436325073242
88,2019-06-11 00:00:00-04:00,52.0386962890625
89,2019-06-12 00:00:00-04:00,51.4517822265625
90,2019-06-13 00:00:00-04:00,51.63093566894531
91,2019-06-14 00:00:00-04:00,51.00695037841797
92,2019-06-17 00:00:00-04:00,50.80925369262695
93,2019-06-18 00:00:00-04:00,51.352928161621094
94,2019-06-19 00:00:00-04:00,50.123477935791016
95,2019-06-20 00:00:00-04:00,49.851627349853516
96,2019-06-21 00:00:00-04:00,50.88338088989258
97,2019-06-24 00:00:00-04:00,49.60451126098633
98,2019-06-25 00:00:00-04:00,49.51801300048828
99,2019-06-26 00:00:00-04:00,49.950469970703125
100,2019-06-27 00:00:00-04:00,50.96987533569336
101,2019-06-28 00:00:00-04:00,52.452579498291016
