,Unnamed: 0,Date,META
235,235,2020-01-10,218.05999755859372
236,236,2020-01-13,221.91000366210935
237,237,2020-01-14,219.05999755859372
238,238,2020-01-15,221.1499938964844
239,239,2020-01-16,221.7700042724609
240,240,2020-01-17,222.13999938964844
241,241,2020-01-21,221.44000244140625
242,242,2020-01-22,221.32000732421875
243,243,2020-01-23,219.75999450683597
244,244,2020-01-24,217.94000244140625
245,245,2020-01-27,214.8699951171875
246,246,2020-01-28,217.7899932861328
247,247,2020-01-29,223.22999572753903
248,248,2020-01-30,209.52999877929688
249,249,2020-01-31,201.91000366210935
250,250,2020-02-03,204.19000244140625
251,251,2020-02-04,209.8300018310547
252,252,2020-02-05,210.1100006103516
253,253,2020-02-06,210.8500061035156
254,254,2020-02-07,212.3300018310547
255,255,2020-02-10,213.05999755859372
256,256,2020-02-11,207.19000244140625
257,257,2020-02-12,210.75999450683597
258,258,2020-02-13,213.13999938964844
259,259,2020-02-14,214.17999267578125
260,260,2020-02-18,217.8000030517578
261,261,2020-02-19,217.4900054931641
262,262,2020-02-20,214.5800018310547
263,263,2020-02-21,210.17999267578125
264,264,2020-02-24,200.72000122070312
265,265,2020-02-25,196.7700042724609
266,266,2020-02-26,197.1999969482422
267,267,2020-02-27,189.75
268,268,2020-02-28,192.47000122070312
269,269,2020-03-02,196.44000244140625
270,270,2020-03-03,185.88999938964844
271,271,2020-03-04,191.75999450683597
272,272,2020-03-05,185.1699981689453
273,273,2020-03-06,181.08999633789065
274,274,2020-03-09,169.5
275,275,2020-03-10,178.19000244140625
276,276,2020-03-11,170.24000549316406
277,277,2020-03-12,154.47000122070312
278,278,2020-03-13,170.27999877929688
279,279,2020-03-16,146.00999450683594
280,280,2020-03-17,149.4199981689453
281,281,2020-03-18,146.9600067138672
282,282,2020-03-19,153.1300048828125
283,283,2020-03-20,149.72999572753906
284,284,2020-03-23,148.10000610351562
285,285,2020-03-24,160.97999572753906
286,286,2020-03-25,156.2100067138672
287,287,2020-03-26,163.33999633789062
288,288,2020-03-27,156.7899932861328
289,289,2020-03-30,165.9499969482422
290,290,2020-03-31,166.8000030517578
291,291,2020-04-01,159.60000610351562
292,292,2020-04-02,158.19000244140625
293,293,2020-04-03,154.17999267578125
294,294,2020-04-06,165.5500030517578
295,295,2020-04-07,168.8300018310547
296,296,2020-04-08,174.27999877929688
297,297,2020-04-09,175.19000244140625
298,298,2020-04-13,174.7899932861328
299,299,2020-04-14,178.1699981689453
300,300,2020-04-15,176.97000122070312
301,301,2020-04-16,176.25
302,302,2020-04-17,179.24000549316406
303,303,2020-04-20,178.24000549316406
304,304,2020-04-21,170.8000030517578
305,305,2020-04-22,182.27999877929688
306,306,2020-04-23,185.1300048828125
307,307,2020-04-24,190.07000732421875
308,308,2020-04-27,187.5
309,309,2020-04-28,182.91000366210935
310,310,2020-04-29,194.19000244140625
311,311,2020-04-30,204.7100067138672
312,312,2020-05-01,202.2700042724609
313,313,2020-05-04,205.25999450683597
314,314,2020-05-05,207.07000732421875
315,315,2020-05-06,208.47000122070312
316,316,2020-05-07,211.25999450683597
317,317,2020-05-08,212.3500061035156
318,318,2020-05-11,213.17999267578125
319,319,2020-05-12,210.1000061035156
320,320,2020-05-13,205.1000061035156
321,321,2020-05-14,206.80999755859372
322,322,2020-05-15,210.8800048828125
323,323,2020-05-18,213.19000244140625
324,324,2020-05-19,216.8800048828125
325,325,2020-05-20,229.97000122070312
326,326,2020-05-21,231.38999938964844
327,327,2020-05-22,234.91000366210935
328,328,2020-05-26,232.1999969482422
329,329,2020-05-27,229.13999938964844
330,330,2020-05-28,225.4600067138672
331,331,2020-05-29,225.08999633789065
332,332,2020-06-01,231.91000366210935
333,333,2020-06-02,232.72000122070312
334,334,2020-06-03,230.16000366210935
335,335,2020-06-04,226.2899932861328
336,336,2020-06-05,230.7700042724609
337,337,2020-06-08,231.3999938964844
338,338,2020-06-09,238.6699981689453
339,339,2020-06-10,236.72999572753903
340,340,2020-06-11,224.42999267578125
341,341,2020-06-12,228.5800018310547
342,342,2020-06-15,232.5
343,343,2020-06-16,235.6499938964844
344,344,2020-06-17,235.52999877929688
345,345,2020-06-18,235.94000244140625
346,346,2020-06-19,238.7899932861328
347,347,2020-06-22,239.22000122070312
348,348,2020-06-23,242.2400054931641
349,349,2020-06-24,234.0200042724609
350,350,2020-06-25,235.67999267578125
351,351,2020-06-26,216.0800018310547
352,352,2020-06-29,220.63999938964844
353,353,2020-06-30,227.07000732421875
354,354,2020-07-01,237.5500030517578
355,355,2020-07-02,233.4199981689453
356,356,2020-07-06,240.27999877929688
357,357,2020-07-07,240.8600006103516
358,358,2020-07-08,243.5800018310547
359,359,2020-07-09,244.5
360,360,2020-07-10,245.07000732421875
361,361,2020-07-13,239.0
362,362,2020-07-14,239.72999572753903
363,363,2020-07-15,240.27999877929688
364,364,2020-07-16,240.92999267578125
365,365,2020-07-17,242.02999877929688
366,366,2020-07-20,245.4199981689453
367,367,2020-07-21,241.75
368,368,2020-07-22,239.8699951171875
369,369,2020-07-23,232.6000061035156
370,370,2020-07-24,230.7100067138672
371,371,2020-07-27,233.5
372,372,2020-07-28,230.1199951171875
373,373,2020-07-29,233.2899932861328
374,374,2020-07-30,234.5
375,375,2020-07-31,253.6699981689453
376,376,2020-08-03,251.9600067138672
377,377,2020-08-04,249.8300018310547
378,378,2020-08-05,249.1199951171875
379,379,2020-08-06,265.2799987792969
380,380,2020-08-07,268.44000244140625
381,381,2020-08-10,263.0
382,382,2020-08-11,256.1300048828125
383,383,2020-08-12,259.8900146484375
384,384,2020-08-13,261.29998779296875
385,385,2020-08-14,261.239990234375
386,386,2020-08-17,261.1600036621094
387,387,2020-08-18,262.3399963378906
388,388,2020-08-19,262.5899963378906
389,389,2020-08-20,269.010009765625
390,390,2020-08-21,267.010009765625
391,391,2020-08-24,271.3900146484375
392,392,2020-08-25,280.82000732421875
393,393,2020-08-26,303.9100036621094
394,394,2020-08-27,293.2200012207031
395,395,2020-08-28,293.6600036621094
396,396,2020-08-31,293.20001220703125
397,397,2020-09-01,295.44000244140625
398,398,2020-09-02,302.5
399,399,2020-09-03,291.1199951171875
400,400,2020-09-04,282.7300109863281
401,401,2020-09-08,271.1600036621094
402,402,2020-09-09,273.7200012207031
403,403,2020-09-10,268.0899963378906
404,404,2020-09-11,266.6099853515625
405,405,2020-09-14,266.1499938964844
406,406,2020-09-15,272.4200134277344
407,407,2020-09-16,263.5199890136719
408,408,2020-09-17,254.82000732421875
409,409,2020-09-18,252.52999877929688
410,410,2020-09-21,248.1499938964844
411,411,2020-09-22,254.75
412,412,2020-09-23,249.0200042724609
413,413,2020-09-24,249.52999877929688
414,414,2020-09-25,254.82000732421875
415,415,2020-09-28,256.82000732421875
416,416,2020-09-29,261.7900085449219
417,417,2020-09-30,261.8999938964844
418,418,2020-10-01,266.6300048828125
419,419,2020-10-02,259.94000244140625
420,420,2020-10-05,264.6499938964844
421,421,2020-10-06,258.6600036621094
422,422,2020-10-07,258.1199951171875
423,423,2020-10-08,263.760009765625
424,424,2020-10-09,264.45001220703125
425,425,2020-10-12,275.75
426,426,2020-10-13,276.1400146484375
427,427,2020-10-14,271.82000732421875
428,428,2020-10-15,266.7200012207031
429,429,2020-10-16,265.92999267578125
430,430,2020-10-19,261.3999938964844
431,431,2020-10-20,267.5599975585937
432,432,2020-10-21,278.7300109863281
433,433,2020-10-22,278.1199951171875
434,434,2020-10-23,284.7900085449219
435,435,2020-10-26,277.1099853515625
436,436,2020-10-27,283.2900085449219
437,437,2020-10-28,267.6700134277344
438,438,2020-10-29,280.8299865722656
439,439,2020-10-30,263.1099853515625
440,440,2020-11-02,261.3599853515625
441,441,2020-11-03,265.29998779296875
442,442,2020-11-04,287.3800048828125
443,443,2020-11-05,294.67999267578125
444,444,2020-11-06,293.4100036621094
445,445,2020-11-09,278.7699890136719
446,446,2020-11-10,272.42999267578125
447,447,2020-11-11,276.4800109863281
448,448,2020-11-12,275.0799865722656
449,449,2020-11-13,276.95001220703125
450,450,2020-11-16,278.9599914550781
451,451,2020-11-17,275.0
452,452,2020-11-18,271.9700012207031
453,453,2020-11-19,272.94000244140625
454,454,2020-11-20,269.70001220703125
455,455,2020-11-23,268.42999267578125
456,456,2020-11-24,276.9200134277344
457,457,2020-11-25,275.5899963378906
458,458,2020-11-27,277.8099975585937
459,459,2020-11-30,276.9700012207031
460,460,2020-12-01,286.54998779296875
461,461,2020-12-02,287.5199890136719
462,462,2020-12-03,281.8500061035156
463,463,2020-12-04,279.70001220703125
464,464,2020-12-07,285.5799865722656
465,465,2020-12-08,283.3999938964844
466,466,2020-12-09,277.9200134277344
467,467,2020-12-10,277.1199951171875
468,468,2020-12-11,273.54998779296875
469,469,2020-12-14,274.19000244140625
470,470,2020-12-15,275.54998779296875
471,471,2020-12-16,275.6700134277344
472,472,2020-12-17,274.4800109863281
473,473,2020-12-18,276.3999938964844
474,474,2020-12-21,272.7900085449219
475,475,2020-12-22,267.0899963378906
476,476,2020-12-23,268.1099853515625
477,477,2020-12-24,267.3999938964844
478,478,2020-12-28,277.0
479,479,2020-12-29,276.7799987792969
480,480,2020-12-30,271.8699951171875
481,481,2020-12-31,273.1600036621094
482,482,2021-01-04,268.94000244140625
483,483,2021-01-05,270.9700012207031
484,484,2021-01-06,263.3099975585937
485,485,2021-01-07,268.739990234375
486,486,2021-01-08,267.57000732421875
487,487,2021-01-11,256.8399963378906
488,488,2021-01-12,251.08999633789065
489,489,2021-01-13,251.63999938964844
490,490,2021-01-14,245.63999938964844
491,491,2021-01-15,251.3600006103516
492,492,2021-01-19,261.1000061035156
493,493,2021-01-20,267.4800109863281
494,494,2021-01-21,272.8699951171875
495,495,2021-01-22,274.5
496,496,2021-01-25,278.010009765625
497,497,2021-01-26,282.04998779296875
498,498,2021-01-27,272.1400146484375
499,499,2021-01-28,265.0
500,500,2021-01-29,258.3299865722656
501,501,2021-02-01,262.010009765625
502,502,2021-02-02,267.0799865722656
503,503,2021-02-03,266.6499938964844
504,504,2021-02-04,266.489990234375
505,505,2021-02-05,268.1000061035156
506,506,2021-02-08,266.5799865722656
507,507,2021-02-09,269.45001220703125
508,508,2021-02-10,271.8699951171875
509,509,2021-02-11,270.3900146484375
510,510,2021-02-12,270.5
511,511,2021-02-16,273.9700012207031
512,512,2021-02-17,273.57000732421875
513,513,2021-02-18,269.3900146484375
514,514,2021-02-19,261.5599975585937
515,515,2021-02-22,260.3299865722656
516,516,2021-02-23,265.8599853515625
517,517,2021-02-24,264.3099975585937
518,518,2021-02-25,254.69000244140625
519,519,2021-02-26,257.6199951171875
520,520,2021-03-01,264.9100036621094
521,521,2021-03-02,259.0
522,522,2021-03-03,255.41000366210935
523,523,2021-03-04,257.6400146484375
524,524,2021-03-05,264.2799987792969
525,525,2021-03-08,255.30999755859372
526,526,2021-03-09,265.739990234375
527,527,2021-03-10,264.8999938964844
528,528,2021-03-11,273.8800048828125
529,529,2021-03-12,268.3999938964844
530,530,2021-03-15,273.75
531,531,2021-03-16,279.2799987792969
532,532,2021-03-17,284.010009765625
533,533,2021-03-18,278.6199951171875
534,534,2021-03-19,290.1099853515625
535,535,2021-03-22,293.5400085449219
536,536,2021-03-23,290.6300048828125
537,537,2021-03-24,282.1400146484375
538,538,2021-03-25,278.739990234375
539,539,2021-03-26,283.0199890136719
540,540,2021-03-29,290.82000732421875
541,541,2021-03-30,288.0
542,542,2021-03-31,294.5299987792969
543,543,2021-04-01,298.6600036621094
544,544,2021-04-05,308.9100036621094
545,545,2021-04-06,306.260009765625
546,546,2021-04-07,313.0899963378906
547,547,2021-04-08,313.0199890136719
548,548,2021-04-09,312.4599914550781
549,549,2021-04-12,311.5400085449219
550,550,2021-04-13,309.760009765625
551,551,2021-04-14,302.82000732421875
552,552,2021-04-15,307.82000732421875
553,553,2021-04-16,306.17999267578125
554,554,2021-04-19,302.239990234375
555,555,2021-04-20,302.6499938964844
556,556,2021-04-21,301.4700012207031
557,557,2021-04-22,296.5199890136719
558,558,2021-04-23,301.1300048828125
559,559,2021-04-26,303.0400085449219
560,560,2021-04-27,303.57000732421875
561,561,2021-04-28,307.1000061035156
562,562,2021-04-29,329.510009765625
563,563,2021-04-30,325.0799865722656
564,564,2021-05-03,322.5799865722656
565,565,2021-05-04,318.3599853515625
566,566,2021-05-05,315.0199890136719
567,567,2021-05-06,320.0199890136719
568,568,2021-05-07,319.0799865722656
569,569,2021-05-10,305.9700012207031
570,570,2021-05-11,306.5299987792969
571,571,2021-05-12,302.54998779296875
572,572,2021-05-13,305.260009765625
573,573,2021-05-14,315.94000244140625
574,574,2021-05-17,315.4599914550781
575,575,2021-05-18,309.9599914550781
576,576,2021-05-19,313.5899963378906
577,577,2021-05-20,318.6099853515625
578,578,2021-05-21,316.2300109863281
579,579,2021-05-24,324.6300048828125
580,580,2021-05-25,327.7900085449219
581,581,2021-05-26,327.6600036621094
582,582,2021-05-27,332.75
583,583,2021-05-28,328.7300109863281
584,584,2021-06-01,329.1300048828125
585,585,2021-06-02,329.1499938964844
586,586,2021-06-03,326.0400085449219
587,587,2021-06-04,330.3500061035156
588,588,2021-06-07,336.5799865722656
589,589,2021-06-08,333.67999267578125
590,590,2021-06-09,330.25
591,591,2021-06-10,332.4599914550781
592,592,2021-06-11,331.260009765625
593,593,2021-06-14,336.7699890136719
594,594,2021-06-15,336.75
595,595,2021-06-16,331.0799865722656
596,596,2021-06-17,336.510009765625
597,597,2021-06-18,329.6600036621094
598,598,2021-06-21,332.2900085449219
599,599,2021-06-22,339.0299987792969
600,600,2021-06-23,340.5899963378906
601,601,2021-06-24,343.17999267578125
602,602,2021-06-25,341.3699951171875
603,603,2021-06-28,355.6400146484375
604,604,2021-06-29,351.8900146484375
605,605,2021-06-30,347.7099914550781
606,606,2021-07-01,354.3900146484375
607,607,2021-07-02,354.70001220703125
608,608,2021-07-06,352.7799987792969
609,609,2021-07-07,350.489990234375
610,610,2021-07-08,345.6499938964844
611,611,2021-07-09,350.4200134277344
612,612,2021-07-12,353.1600036621094
613,613,2021-07-13,352.0899963378906
614,614,2021-07-14,347.6300048828125
615,615,2021-07-15,344.4599914550781
616,616,2021-07-16,341.1600036621094
617,617,2021-07-19,336.95001220703125
618,618,2021-07-20,341.6600036621094
619,619,2021-07-21,346.2300109863281
620,620,2021-07-22,351.19000244140625
621,621,2021-07-23,369.7900085449219
622,622,2021-07-26,372.4599914550781
623,623,2021-07-27,367.80999755859375
624,624,2021-07-28,373.2799987792969
625,625,2021-07-29,358.32000732421875
626,626,2021-07-30,356.29998779296875
627,627,2021-08-02,351.95001220703125
628,628,2021-08-03,351.239990234375
629,629,2021-08-04,358.9200134277344
630,630,2021-08-05,362.9700012207031
631,631,2021-08-06,363.510009765625
632,632,2021-08-09,361.6099853515625
633,633,2021-08-10,361.1300048828125
634,634,2021-08-11,359.9599914550781
635,635,2021-08-12,362.6499938964844
636,636,2021-08-13,363.1799926757813
637,637,2021-08-16,366.55999755859375
638,638,2021-08-17,358.45001220703125
639,639,2021-08-18,355.45001220703125
640,640,2021-08-19,355.1199951171875
641,641,2021-08-20,359.3699951171875
642,642,2021-08-23,363.3500061035156
643,643,2021-08-24,365.510009765625
644,644,2021-08-25,368.3900146484375
645,645,2021-08-26,364.3800048828125
646,646,2021-08-27,372.6300048828125
647,647,2021-08-30,380.6600036621094
648,648,2021-08-31,379.3800048828125
649,649,2021-09-01,382.0499877929688
650,650,2021-09-02,375.2799987792969
651,651,2021-09-03,376.260009765625
652,652,2021-09-07,382.1799926757813
653,653,2021-09-08,377.5700073242188
654,654,2021-09-09,378.0
655,655,2021-09-10,378.6900024414063
656,656,2021-09-13,376.510009765625
657,657,2021-09-14,376.5299987792969
658,658,2021-09-15,373.9200134277344
659,659,2021-09-16,373.05999755859375
660,660,2021-09-17,364.7200012207031
661,661,2021-09-20,355.70001220703125
662,662,2021-09-21,357.4800109863281
663,663,2021-09-22,343.2099914550781
664,664,2021-09-23,345.9599914550781
665,665,2021-09-24,352.9599914550781
666,666,2021-09-27,353.5799865722656
667,667,2021-09-28,340.6499938964844
668,668,2021-09-29,339.6099853515625
669,669,2021-09-30,339.3900146484375
670,670,2021-10-01,343.010009765625
671,671,2021-10-04,326.2300109863281
672,672,2021-10-05,332.9599914550781
673,673,2021-10-06,333.6400146484375
674,674,2021-10-07,329.2200012207031
675,675,2021-10-08,330.04998779296875
676,676,2021-10-11,325.45001220703125
677,677,2021-10-12,323.7699890136719
678,678,2021-10-13,324.5400085449219
679,679,2021-10-14,328.5299987792969
680,680,2021-10-15,324.760009765625
681,681,2021-10-18,335.3399963378906
682,682,2021-10-19,339.989990234375
683,683,2021-10-20,340.7799987792969
684,684,2021-10-21,341.8800048828125
685,685,2021-10-22,324.6099853515625
686,686,2021-10-25,328.69000244140625
687,687,2021-10-26,315.8099975585937
688,688,2021-10-27,312.2200012207031
689,689,2021-10-28,316.9200134277344
690,690,2021-10-29,323.57000732421875
691,691,2021-11-01,329.9800109863281
692,692,2021-11-02,328.0799865722656
693,693,2021-11-03,331.6199951171875
694,694,2021-11-04,335.8500061035156
695,695,2021-11-05,341.1300048828125
696,696,2021-11-08,338.6199951171875
697,697,2021-11-09,335.3699951171875
698,698,2021-11-10,327.6400146484375
699,699,2021-11-11,327.739990234375
700,700,2021-11-12,340.8900146484375
701,701,2021-11-15,347.5599975585937
702,702,2021-11-16,342.9599914550781
703,703,2021-11-17,340.7699890136719
704,704,2021-11-18,338.69000244140625
705,705,2021-11-19,345.29998779296875
706,706,2021-11-22,341.010009765625
707,707,2021-11-23,337.25
708,708,2021-11-24,341.0599975585937
709,709,2021-11-26,333.1199951171875
710,710,2021-11-29,338.0299987792969
711,711,2021-11-30,324.4599914550781
712,712,2021-12-01,310.6000061035156
713,713,2021-12-02,310.3900146484375
714,714,2021-12-03,306.8399963378906
715,715,2021-12-06,317.8699951171875
716,716,2021-12-07,322.8099975585937
717,717,2021-12-08,330.5599975585937
718,718,2021-12-09,329.82000732421875
719,719,2021-12-10,329.75
720,720,2021-12-13,334.489990234375
721,721,2021-12-14,333.739990234375
722,722,2021-12-15,341.6600036621094
723,723,2021-12-16,334.8999938964844
724,724,2021-12-17,333.7900085449219
725,725,2021-12-20,325.45001220703125
726,726,2021-12-21,334.20001220703125
727,727,2021-12-22,330.45001220703125
728,728,2021-12-23,335.239990234375
729,729,2021-12-27,346.17999267578125
730,730,2021-12-28,346.2200012207031
731,731,2021-12-29,342.94000244140625
732,732,2021-12-30,344.3599853515625
733,733,2021-12-31,336.3500061035156
734,734,2022-01-03,338.5400085449219
735,735,2022-01-04,336.5299987792969
736,736,2022-01-05,324.1700134277344
737,737,2022-01-06,332.4599914550781
738,738,2022-01-07,331.7900085449219
739,739,2022-01-10,328.07000732421875
740,740,2022-01-11,334.3699951171875
741,741,2022-01-12,333.260009765625
742,742,2022-01-13,326.4800109863281
743,743,2022-01-14,331.8999938964844
744,744,2022-01-18,318.1499938964844
