,Unnamed: 0,Date,APA
0,0,2019-02-05,29.7287654876709
1,1,2019-02-06,28.84134292602539
2,2,2019-02-07,27.64602851867676
3,3,2019-02-08,27.04838180541992
4,4,2019-02-11,27.48303604125977
5,5,2019-02-12,28.144081115722656
6,6,2019-02-13,29.2307243347168
7,7,2019-02-14,29.58388328552246
8,8,2019-02-15,30.15436744689941
9,9,2019-02-19,30.163434982299805
10,10,2019-02-20,30.60713768005371
11,11,2019-02-21,30.217761993408203
12,12,2019-02-22,30.30830955505371
13,13,2019-02-25,30.299257278442383
14,14,2019-02-26,29.964204788208008
15,15,2019-02-27,30.38981437683105
16,16,2019-02-28,30.045703887939453
17,17,2019-03-01,30.77919006347656
18,18,2019-03-04,30.489421844482425
19,19,2019-03-05,30.54375267028809
20,20,2019-03-06,29.63821601867676
21,21,2019-03-07,30.127201080322266
22,22,2019-03-08,28.931894302368164
23,23,2019-03-11,29.65632438659668
24,24,2019-03-12,30.498476028442383
25,25,2019-03-13,31.07800674438477
26,26,2019-03-14,31.03274345397949
27,27,2019-03-15,31.19573402404785
28,28,2019-03-18,31.70283508300781
29,29,2019-03-19,31.231958389282227
30,30,2019-03-20,31.956388473510746
31,31,2019-03-21,32.6717643737793
32,32,2019-03-22,31.53079605102539
33,33,2019-03-25,31.621335983276367
34,34,2019-03-26,32.29143524169922
35,35,2019-03-27,31.711902618408203
36,36,2019-03-28,31.775279998779297
37,37,2019-03-29,31.38590240478516
38,38,2019-04-01,31.666616439819336
39,39,2019-04-02,31.041793823242188
40,40,2019-04-03,29.937042236328125
41,41,2019-04-04,30.217761993408203
42,42,2019-04-05,32.20993423461914
43,43,2019-04-08,32.20088577270508
44,44,2019-04-09,31.585115432739254
45,45,2019-04-10,32.34577178955078
46,46,2019-04-11,32.27332305908203
47,47,2019-04-12,33.05208969116211
48,48,2019-04-15,32.554046630859375
49,49,2019-04-16,33.10641860961914
50,50,2019-04-17,33.35997772216797
51,51,2019-04-18,32.70352935791016
52,52,2019-04-22,33.81583786010742
53,53,2019-04-23,33.21409606933594
54,54,2019-04-24,32.34795379638672
55,55,2019-04-25,31.053312301635746
56,56,2019-04-26,30.141586303710938
57,57,2019-04-29,30.287464141845703
58,58,2019-04-30,30.004825592041016
59,59,2019-05-01,28.9107608795166
60,60,2019-05-02,27.151132583618164
61,61,2019-05-03,27.889631271362305
62,62,2019-05-06,28.06285858154297
63,63,2019-05-07,27.81669044494629
64,64,2019-05-08,27.90786361694336
65,65,2019-05-09,28.31813621520996
66,66,2019-05-10,28.464012145996094
67,67,2019-05-13,27.479358673095703
68,68,2019-05-14,28.272554397583008
69,69,2019-05-15,28.418428421020508
70,70,2019-05-16,28.473129272460938
71,71,2019-05-17,27.72551727294922
72,72,2019-05-20,27.28789329528809
73,73,2019-05-21,28.108444213867188
74,74,2019-05-22,26.886734008789062
75,75,2019-05-23,25.21827888488769
76,76,2019-05-24,24.91740608215332
77,77,2019-05-28,24.53448867797852
78,78,2019-05-29,24.306554794311523
79,79,2019-05-30,23.86892318725586
80,80,2019-05-31,23.76863670349121
81,81,2019-06-03,24.51624870300293
82,82,2019-06-04,25.838253021240234
83,83,2019-06-05,25.564733505249023
84,84,2019-06-06,26.294109344482425
85,85,2019-06-07,26.3944034576416
86,86,2019-06-10,26.3305778503418
87,87,2019-06-11,26.303232192993164
88,88,2019-06-12,25.53738021850586
89,89,2019-06-13,25.85648536682129
90,90,2019-06-14,25.06328773498535
91,91,2019-06-17,25.382387161254883
92,92,2019-06-18,26.111766815185547
93,93,2019-06-19,26.093528747558597
94,94,2019-06-20,26.904964447021484
95,95,2019-06-21,27.02349281311035
96,96,2019-06-24,26.503807067871094
97,97,2019-06-25,25.72884178161621
98,98,2019-06-26,26.46734046936035
99,99,2019-06-27,26.111766815185547
100,100,2019-06-28,26.412635803222656
101,101,2019-07-01,26.62233543395996
102,102,2019-07-02,24.981225967407227
103,103,2019-07-03,24.8718204498291
104,104,2019-07-05,24.780649185180664
105,105,2019-07-08,24.16067886352539
106,106,2019-07-09,24.570955276489254
107,107,2019-07-10,25.0450496673584
108,108,2019-07-11,24.37948989868164
109,109,2019-07-12,24.53448867797852
110,110,2019-07-15,24.0239200592041
111,111,2019-07-16,23.011905670166016
112,112,2019-07-17,22.31899070739746
113,113,2019-07-18,21.471094131469727
114,114,2019-07-19,22.143796920776367
115,115,2019-07-22,21.98713493347168
116,116,2019-07-23,22.40181350708008
117,117,2019-07-24,22.844139099121094
118,118,2019-07-25,22.28201675415039
119,119,2019-07-26,22.05164337158203
120,120,2019-07-29,21.498735427856445
121,121,2019-07-30,22.20829391479492
122,122,2019-07-31,22.503183364868164
123,123,2019-08-01,22.22672843933105
124,124,2019-08-02,22.291234970092773
125,125,2019-08-05,21.425018310546875
126,126,2019-08-06,21.12091827392578
127,127,2019-08-07,20.26392364501953
128,128,2019-08-08,20.68781089782715
129,129,2019-08-09,20.24549102783203
130,130,2019-08-12,19.858455657958984
131,131,2019-08-13,20.19941520690918
132,132,2019-08-14,18.50384330749512
133,133,2019-08-15,18.36561584472656
134,134,2019-08-16,19.20418930053711
135,135,2019-08-19,20.180986404418945
136,136,2019-08-20,20.04275321960449
137,137,2019-08-21,20.02433013916016
138,138,2019-08-22,19.775522232055664
139,139,2019-08-23,19.065963745117188
140,140,2019-08-26,19.35162925720215
141,141,2019-08-27,19.314769744873047
142,142,2019-08-28,19.932174682617188
143,143,2019-08-29,20.30999565124512
144,144,2019-08-30,19.87688636779785
145,145,2019-09-03,19.72944450378418
146,146,2019-09-04,20.30999565124512
147,147,2019-09-05,20.890544891357425
148,148,2019-09-06,20.595659255981445
149,149,2019-09-09,21.79361915588379
150,150,2019-09-10,21.83969497680664
151,151,2019-09-11,22.10693359375
152,152,2019-09-12,21.968706130981445
153,153,2019-09-13,22.42946052551269
154,154,2019-09-16,26.21685218811035
155,155,2019-09-17,23.97759437561035
156,156,2019-09-18,23.433900833129883
157,157,2019-09-19,23.737993240356445
158,158,2019-09-20,23.77486228942871
159,159,2019-09-23,24.12502861022949
160,160,2019-09-24,23.387826919555664
161,161,2019-09-25,23.51683616638184
162,162,2019-09-26,23.28646278381348
163,163,2019-09-27,23.68270874023437
164,164,2019-09-30,23.590560913085938
165,165,2019-10-01,22.36495590209961
166,166,2019-10-02,21.378942489624023
167,167,2019-10-03,21.535600662231445
168,168,2019-10-04,20.42057228088379
169,169,2019-10-07,19.720230102539062
170,170,2019-10-08,18.660497665405277
171,171,2019-10-09,18.91852188110352
172,172,2019-10-10,18.82636833190918
173,173,2019-10-11,19.73866271972656
174,174,2019-10-14,20.21784210205078
175,175,2019-10-15,20.43900680541992
176,176,2019-10-16,20.051977157592773
177,177,2019-10-17,20.38371467590332
178,178,2019-10-18,20.67860412597656
179,179,2019-10-21,21.219091415405277
180,180,2019-10-22,21.386829376220703
181,181,2019-10-23,21.93664932250977
182,182,2019-10-24,21.647762298583984
183,183,2019-10-25,20.5667724609375
184,184,2019-10-28,20.249927520751957
185,185,2019-10-29,20.548133850097656
186,186,2019-10-30,19.90513229370117
187,187,2019-10-31,20.1846981048584
188,188,2019-11-01,22.18825912475586
189,189,2019-11-04,22.84989547729492
190,190,2019-11-05,22.32803726196289
191,191,2019-11-06,22.01119804382324
192,192,2019-11-07,22.43986320495605
193,193,2019-11-08,22.76602935791016
194,194,2019-11-11,22.225534439086918
195,195,2019-11-12,22.178937911987305
196,196,2019-11-13,21.712995529174805
197,197,2019-11-14,21.83414077758789
198,198,2019-11-15,22.28144836425781
199,199,2019-11-18,21.414793014526367
200,200,2019-11-19,20.846338272094727
201,201,2019-11-20,21.312278747558597
202,202,2019-11-21,21.6384391784668
203,203,2019-11-22,21.815502166748047
204,204,2019-11-25,21.94597053527832
205,205,2019-11-26,21.33091735839844
206,206,2019-11-27,21.6384391784668
207,207,2019-11-29,20.76246452331543
208,208,2019-12-02,18.20909881591797
209,209,2019-12-03,17.128101348876953
210,210,2019-12-04,17.42630958557129
211,211,2019-12-05,17.314481735229492
212,212,2019-12-06,18.62844657897949
213,213,2019-12-09,19.224853515625
214,214,2019-12-10,19.50442314147949
215,215,2019-12-11,19.83057975769043
216,216,2019-12-12,20.538818359375
217,217,2019-12-13,19.89580726623535
218,218,2019-12-16,20.5667724609375
219,219,2019-12-17,20.93952178955078
220,220,2019-12-18,21.19113540649414
221,221,2019-12-19,21.163179397583008
222,222,2019-12-20,21.07931327819824
223,223,2019-12-23,24.722993850708008
224,224,2019-12-24,24.38751220703125
225,225,2019-12-26,24.480701446533203
226,226,2019-12-27,24.340917587280277
227,227,2019-12-30,23.763145446777344
228,228,2019-12-31,23.84701919555664
229,229,2020-01-02,23.63268280029297
230,230,2020-01-03,23.94020652770996
231,231,2020-01-06,23.893611907958984
232,232,2020-01-07,30.29568290710449
233,233,2020-01-08,30.50069808959961
