,Date,DTE
0,2019-02-04 00:00:00-05:00,84.74445343017578
1,2019-02-05 00:00:00-05:00,84.67949676513672
2,2019-02-06 00:00:00-05:00,84.52068328857422
3,2019-02-07 00:00:00-05:00,85.40140533447266
4,2019-02-08 00:00:00-05:00,85.58909606933594
5,2019-02-11 00:00:00-05:00,85.93560028076172
6,2019-02-12 00:00:00-05:00,86.2604751586914
7,2019-02-13 00:00:00-05:00,86.15941619873047
8,2019-02-14 00:00:00-05:00,86.05834197998047
9,2019-02-15 00:00:00-05:00,86.49149322509766
10,2019-02-19 00:00:00-05:00,86.99681854248047
11,2019-02-20 00:00:00-05:00,87.90641784667969
12,2019-02-21 00:00:00-05:00,88.60665130615234
13,2019-02-22 00:00:00-05:00,89.31413269042969
14,2019-02-25 00:00:00-05:00,88.66442108154297
15,2019-02-26 00:00:00-05:00,88.28902435302734
16,2019-02-27 00:00:00-05:00,88.33232879638672
17,2019-02-28 00:00:00-05:00,89.19862365722656
18,2019-03-01 00:00:00-05:00,88.72216033935547
19,2019-03-04 00:00:00-05:00,88.87377166748047
20,2019-03-05 00:00:00-05:00,88.62109375
21,2019-03-06 00:00:00-05:00,88.34678649902344
22,2019-03-07 00:00:00-05:00,88.43340301513672
23,2019-03-08 00:00:00-05:00,88.9387435913086
24,2019-03-11 00:00:00-04:00,89.29247283935547
25,2019-03-12 00:00:00-04:00,89.5595703125
26,2019-03-13 00:00:00-04:00,89.63177490234375
27,2019-03-14 00:00:00-04:00,89.79058074951172
28,2019-03-15 00:00:00-04:00,90.18704223632812
29,2019-03-18 00:00:00-04:00,89.72146606445312
30,2019-03-19 00:00:00-04:00,88.84855651855469
31,2019-03-20 00:00:00-04:00,89.03768920898438
32,2019-03-21 00:00:00-04:00,89.64875793457031
33,2019-03-22 00:00:00-04:00,90.84900665283203
34,2019-03-25 00:00:00-04:00,91.00904083251953
35,2019-03-26 00:00:00-04:00,91.59098052978516
36,2019-03-27 00:00:00-04:00,91.06723022460938
37,2019-03-28 00:00:00-04:00,90.04154968261719
38,2019-03-29 00:00:00-04:00,90.73990631103516
39,2019-04-01 00:00:00-04:00,90.05609130859375
40,2019-04-02 00:00:00-04:00,90.12881469726562
41,2019-04-03 00:00:00-04:00,89.8160400390625
42,2019-04-04 00:00:00-04:00,89.34322357177734
43,2019-04-05 00:00:00-04:00,90.18704223632812
44,2019-04-08 00:00:00-04:00,89.19774627685547
45,2019-04-09 00:00:00-04:00,89.64147186279297
46,2019-04-10 00:00:00-04:00,89.4814224243164
47,2019-04-11 00:00:00-04:00,90.14339447021484
48,2019-04-12 00:00:00-04:00,90.50712585449219
49,2019-04-15 00:00:00-04:00,90.53619384765625
50,2019-04-16 00:00:00-04:00,89.3359603881836
51,2019-04-17 00:00:00-04:00,89.3359603881836
52,2019-04-18 00:00:00-04:00,89.62691497802734
53,2019-04-22 00:00:00-04:00,89.27046966552734
54,2019-04-23 00:00:00-04:00,89.57600402832031
55,2019-04-24 00:00:00-04:00,90.23068237304688
56,2019-04-25 00:00:00-04:00,90.32525634765625
57,2019-04-26 00:00:00-04:00,90.44890594482422
58,2019-04-29 00:00:00-04:00,89.92515563964844
59,2019-04-30 00:00:00-04:00,91.44550323486328
60,2019-05-01 00:00:00-04:00,90.20886993408203
61,2019-05-02 00:00:00-04:00,90.28887176513672
62,2019-05-03 00:00:00-04:00,91.08905029296875
63,2019-05-06 00:00:00-04:00,90.98722076416016
64,2019-05-07 00:00:00-04:00,90.61621856689453
65,2019-05-08 00:00:00-04:00,89.4959716796875
66,2019-05-09 00:00:00-04:00,89.91061401367188
67,2019-05-10 00:00:00-04:00,91.64189910888672
68,2019-05-13 00:00:00-04:00,92.68213653564453
69,2019-05-14 00:00:00-04:00,91.75100708007812
70,2019-05-15 00:00:00-04:00,91.42366790771484
71,2019-05-16 00:00:00-04:00,92.20928955078125
72,2019-05-17 00:00:00-04:00,92.71122741699219
73,2019-05-20 00:00:00-04:00,92.66030883789062
74,2019-05-21 00:00:00-04:00,92.53663635253906
75,2019-05-22 00:00:00-04:00,93.32227325439453
76,2019-05-23 00:00:00-04:00,94.07880401611328
77,2019-05-24 00:00:00-04:00,93.68599700927734
78,2019-05-28 00:00:00-04:00,91.55460357666016
79,2019-05-29 00:00:00-04:00,90.73990631103516
80,2019-05-30 00:00:00-04:00,90.36161041259766
81,2019-05-31 00:00:00-04:00,91.27091217041016
82,2019-06-03 00:00:00-04:00,92.26748657226562
83,2019-06-04 00:00:00-04:00,91.94014739990234
84,2019-06-05 00:00:00-04:00,93.93330383300781
85,2019-06-06 00:00:00-04:00,94.25337982177734
86,2019-06-07 00:00:00-04:00,93.53323364257812
87,2019-06-10 00:00:00-04:00,93.27863311767578
88,2019-06-11 00:00:00-04:00,92.83489990234375
89,2019-06-12 00:00:00-04:00,93.9478759765625
90,2019-06-13 00:00:00-04:00,93.74418640136719
91,2019-06-14 00:00:00-04:00,94.92765045166016
92,2019-06-17 00:00:00-04:00,95.07422637939453
93,2019-06-18 00:00:00-04:00,94.50994873046875
94,2019-06-19 00:00:00-04:00,95.60916900634766
95,2019-06-20 00:00:00-04:00,96.12946319580078
96,2019-06-21 00:00:00-04:00,96.07817840576172
97,2019-06-24 00:00:00-04:00,96.42992401123047
98,2019-06-25 00:00:00-04:00,95.42597961425781
99,2019-06-26 00:00:00-04:00,93.41075134277344
100,2019-06-27 00:00:00-04:00,93.47671508789062
101,2019-06-28 00:00:00-04:00,93.71121215820312
102,2019-07-01 00:00:00-04:00,94.00433349609375
103,2019-07-02 00:00:00-04:00,95.14751434326172
104,2019-07-03 00:00:00-04:00,96.06351470947266
105,2019-07-05 00:00:00-04:00,95.90229797363281
106,2019-07-08 00:00:00-04:00,96.01954650878906
107,2019-07-09 00:00:00-04:00,96.15877532958984
108,2019-07-10 00:00:00-04:00,96.40792846679688
109,2019-07-11 00:00:00-04:00,96.451904296875
110,2019-07-12 00:00:00-04:00,95.55787658691406
111,2019-07-15 00:00:00-04:00,95.2574234008789
112,2019-07-16 00:00:00-04:00,94.93498992919922
113,2019-07-17 00:00:00-04:00,95.32337951660156
114,2019-07-18 00:00:00-04:00,96.2613754272461
115,2019-07-19 00:00:00-04:00,94.37806701660156
116,2019-07-22 00:00:00-04:00,94.24615478515625
117,2019-07-23 00:00:00-04:00,93.9237289428711
118,2019-07-24 00:00:00-04:00,93.58663177490234
119,2019-07-25 00:00:00-04:00,93.8431167602539
120,2019-07-26 00:00:00-04:00,94.8030776977539
121,2019-07-29 00:00:00-04:00,94.51728057861328
122,2019-07-30 00:00:00-04:00,93.76249694824219
123,2019-07-31 00:00:00-04:00,93.14696502685547
124,2019-08-01 00:00:00-04:00,94.5685806274414
125,2019-08-02 00:00:00-04:00,94.2828140258789
126,2019-08-05 00:00:00-04:00,93.00773620605469
127,2019-08-06 00:00:00-04:00,93.667236328125
128,2019-08-07 00:00:00-04:00,93.93104553222656
129,2019-08-08 00:00:00-04:00,94.74445343017578
130,2019-08-09 00:00:00-04:00,94.8030776977539
131,2019-08-12 00:00:00-04:00,93.85043334960938
132,2019-08-13 00:00:00-04:00,93.96769714355469
133,2019-08-14 00:00:00-04:00,92.45079040527344
134,2019-08-15 00:00:00-04:00,94.2828140258789
135,2019-08-16 00:00:00-04:00,94.74445343017578
136,2019-08-19 00:00:00-04:00,95.84368133544922
137,2019-08-20 00:00:00-04:00,94.94964599609375
138,2019-08-21 00:00:00-04:00,95.63849639892578
139,2019-08-22 00:00:00-04:00,95.44795227050781
140,2019-08-23 00:00:00-04:00,94.08493041992188
