,Unnamed: 0,Date,LMT
75,75,2019-05-23,299.766357421875
76,76,2019-05-24,298.6292724609375
77,77,2019-05-28,297.8447570800781
78,78,2019-05-29,299.1229858398437
79,79,2019-05-30,301.4324035644531
80,80,2019-05-31,300.3499755859375
81,81,2019-06-03,305.6997985839844
82,82,2019-06-04,309.9405517578125
83,83,2019-06-05,312.9126892089844
84,84,2019-06-06,312.7528991699219
85,85,2019-06-07,315.1572570800781
86,86,2019-06-10,311.9367370605469
87,87,2019-06-11,305.2296142578125
88,88,2019-06-12,306.53375244140625
89,89,2019-06-13,309.7010192871094
90,90,2019-06-14,310.64141845703125
91,91,2019-06-17,309.35504150390625
92,92,2019-06-18,313.64013671875
93,93,2019-06-19,315.6008605957031
94,94,2019-06-20,321.8733215332031
95,95,2019-06-21,318.82135009765625
96,96,2019-06-24,319.3713684082031
97,97,2019-06-25,319.8859558105469
98,98,2019-06-26,318.9455871582031
99,99,2019-06-27,318.581787109375
100,100,2019-06-28,322.52984619140625
101,101,2019-07-01,320.6933288574219
102,102,2019-07-02,326.1051940917969
103,103,2019-07-03,328.59820556640625
104,104,2019-07-05,328.1900939941406
105,105,2019-07-08,327.5335693359375
106,106,2019-07-09,328.021484375
107,107,2019-07-10,326.62860107421875
108,108,2019-07-11,326.6907958984375
109,109,2019-07-12,327.7731628417969
110,110,2019-07-15,326.211669921875
111,111,2019-07-16,324.1355895996094
112,112,2019-07-17,318.03173828125
113,113,2019-07-18,316.02667236328125
114,114,2019-07-19,316.6920471191406
115,115,2019-07-22,317.2865600585937
116,116,2019-07-23,317.43731689453125
117,117,2019-07-24,327.2851867675781
118,118,2019-07-25,328.5449523925781
119,119,2019-07-26,327.7820129394531
120,120,2019-07-29,327.9239501953125
121,121,2019-07-30,324.7034606933594
122,122,2019-07-31,321.3144226074219
123,123,2019-08-01,322.1305847167969
124,124,2019-08-02,321.08367919921875
125,125,2019-08-05,317.9962463378906
126,126,2019-08-06,325.40435791015625
127,127,2019-08-07,327.6400451660156
128,128,2019-08-08,334.62225341796875
129,129,2019-08-09,334.480224609375
130,130,2019-08-12,334.471435546875
131,131,2019-08-13,334.6666564941406
132,132,2019-08-14,327.3206481933594
133,133,2019-08-15,331.3307189941406
134,134,2019-08-16,334.471435546875
135,135,2019-08-19,337.5499572753906
136,136,2019-08-20,338.6855773925781
137,137,2019-08-21,339.7945861816406
138,138,2019-08-22,342.34967041015625
139,139,2019-08-23,334.3738098144531
140,140,2019-08-26,337.4169006347656
141,141,2019-08-27,337.1241149902344
142,142,2019-08-28,337.9935913085937
143,143,2019-08-29,341.063232421875
144,144,2019-08-30,342.74072265625
145,145,2019-09-03,343.2582702636719
146,146,2019-09-04,347.17547607421875
147,147,2019-09-05,343.6687927246094
148,148,2019-09-06,344.9268798828125
149,149,2019-09-09,339.2607727050781
150,150,2019-09-10,340.2511901855469
151,151,2019-09-11,340.4564819335937
152,152,2019-09-12,344.9893798828125
153,153,2019-09-13,343.4099426269531
154,154,2019-09-16,350.36993408203125
155,155,2019-09-17,351.5477294921875
156,156,2019-09-18,354.2781677246094
157,157,2019-09-19,351.0570068359375
158,158,2019-09-20,346.43487548828125
159,159,2019-09-23,345.9173583984375
160,160,2019-09-24,347.2557373046875
161,161,2019-09-25,348.380126953125
162,162,2019-09-26,350.6019287109375
163,163,2019-09-27,346.09588623046875
164,164,2019-09-30,348.0500183105469
165,165,2019-10-01,342.8121032714844
166,166,2019-10-02,337.4315795898437
167,167,2019-10-03,339.12701416015625
168,168,2019-10-04,343.4903259277344
169,169,2019-10-07,342.4463195800781
170,170,2019-10-08,340.96514892578125
171,171,2019-10-09,343.1869506835937
172,172,2019-10-10,345.21240234375
173,173,2019-10-11,340.3851013183594
174,174,2019-10-14,341.4023132324219
175,175,2019-10-15,341.5272521972656
176,176,2019-10-16,341.6075439453125
177,177,2019-10-17,336.45001220703125
178,178,2019-10-18,332.3634033203125
179,179,2019-10-21,333.76422119140625
180,180,2019-10-22,333.4340209960937
181,181,2019-10-23,332.9076538085937
182,182,2019-10-24,334.3798522949219
183,183,2019-10-25,330.80181884765625
184,184,2019-10-28,331.7922668457031
185,185,2019-10-29,331.13201904296875
186,186,2019-10-30,337.8598937988281
187,187,2019-10-31,336.1109619140625
188,188,2019-11-01,338.3327941894531
189,189,2019-11-04,334.1479797363281
190,190,2019-11-05,333.3894348144531
191,191,2019-11-06,338.885986328125
192,192,2019-11-07,337.9580383300781
193,193,2019-11-08,340.73309326171875
194,194,2019-11-11,340.3048095703125
195,195,2019-11-12,344.6948547363281
196,196,2019-11-13,345.9352111816406
197,197,2019-11-14,348.1391906738281
198,198,2019-11-15,351.1640930175781
199,199,2019-11-18,350.45916748046875
200,200,2019-11-19,348.7191467285156
201,201,2019-11-20,350.4056701660156
202,202,2019-11-21,348.2283935546875
203,203,2019-11-22,348.6566772460937
204,204,2019-11-25,347.97857666015625
205,205,2019-11-26,350.2271423339844
206,206,2019-11-27,351.77978515625
207,207,2019-11-29,351.052490234375
208,208,2019-12-02,344.4001159667969
209,209,2019-12-03,342.60455322265625
210,210,2019-12-04,345.2619934082031
211,211,2019-12-05,346.4830017089844
212,212,2019-12-06,347.3088684082031
213,213,2019-12-09,344.148681640625
214,214,2019-12-10,345.13629150390625
215,215,2019-12-11,346.7523498535156
216,216,2019-12-12,344.7861633300781
217,217,2019-12-13,346.958740234375
218,218,2019-12-16,346.491943359375
219,219,2019-12-17,347.3358764648437
220,220,2019-12-18,341.6619873046875
221,221,2019-12-19,343.9781494140625
222,222,2019-12-20,346.958740234375
223,223,2019-12-23,351.8336486816406
224,224,2019-12-24,350.2804870605469
225,225,2019-12-26,352.1927185058594
226,226,2019-12-27,353.3598327636719
227,227,2019-12-30,351.8336486816406
228,228,2019-12-31,349.5713195800781
229,229,2020-01-02,358.5399169921875
230,230,2020-01-03,371.4407958984375
231,231,2020-01-06,370.8752136230469
232,232,2020-01-07,372.12310791015625
233,233,2020-01-08,369.0079040527344
234,234,2020-01-09,372.5090942382813
235,235,2020-01-10,371.5216369628906
236,236,2020-01-13,376.1809692382813
237,237,2020-01-14,373.5954284667969
238,238,2020-01-15,377.9137268066406
239,239,2020-01-16,382.1780090332031
240,240,2020-01-17,382.1421203613281
241,241,2020-01-21,382.5820617675781
242,242,2020-01-22,381.0289001464844
243,243,2020-01-23,384.9431457519531
244,244,2020-01-24,388.2828674316406
245,245,2020-01-27,388.1751403808594
246,246,2020-01-28,392.4753723144531
247,247,2020-01-29,389.48577880859375
248,248,2020-01-30,391.335205078125
249,249,2020-01-31,384.3505859375
250,250,2020-02-03,380.5260925292969
251,251,2020-02-04,386.7386474609375
252,252,2020-02-05,390.6978454589844
253,253,2020-02-06,394.0912780761719
254,254,2020-02-07,394.2709655761719
255,255,2020-02-10,394.8005981445313
256,256,2020-02-11,394.88134765625
257,257,2020-02-12,391.963623046875
258,258,2020-02-13,390.25787353515625
259,259,2020-02-14,393.08587646484375
260,260,2020-02-18,391.02093505859375
261,261,2020-02-19,390.0603942871094
262,262,2020-02-20,382.4204406738281
263,263,2020-02-21,384.0632934570313
264,264,2020-02-24,376.477294921875
265,265,2020-02-25,359.4287109375
266,266,2020-02-26,359.9135131835937
267,267,2020-02-27,345.2799377441406
268,268,2020-02-28,334.1409606933594
269,269,2020-03-02,344.51202392578125
270,270,2020-03-03,340.9435729980469
271,271,2020-03-04,363.1943664550781
272,272,2020-03-05,347.5384521484375
273,273,2020-03-06,345.5238647460937
274,274,2020-03-09,318.0243225097656
275,275,2020-03-10,331.7018737792969
276,276,2020-03-11,322.45098876953125
277,277,2020-03-12,281.3011169433594
278,278,2020-03-13,296.8485717773437
279,279,2020-03-16,260.1253356933594
280,280,2020-03-17,288.03143310546875
281,281,2020-03-18,301.20294189453125
282,282,2020-03-19,283.8486328125
283,283,2020-03-20,263.0885314941406
284,284,2020-03-23,250.06137084960935
285,285,2020-03-24,261.00164794921875
286,286,2020-03-25,288.79022216796875
287,287,2020-03-26,316.4885559082031
288,288,2020-03-27,314.7269287109375
289,289,2020-03-30,315.1515808105469
290,290,2020-03-31,306.20782470703125
291,291,2020-04-01,305.81939697265625
292,292,2020-04-02,319.7678527832031
293,293,2020-04-03,316.64215087890625
294,294,2020-04-06,332.40643310546875
295,295,2020-04-07,320.9603881835937
296,296,2020-04-08,326.49822998046875
297,297,2020-04-09,335.16192626953125
298,298,2020-04-13,334.20428466796875
299,299,2020-04-14,343.3195495605469
300,300,2020-04-15,338.21533203125
301,301,2020-04-16,341.3772277832031
302,302,2020-04-17,362.7246398925781
303,303,2020-04-20,346.1923522949219
304,304,2020-04-21,337.3661499023437
305,305,2020-04-22,343.6537780761719
306,306,2020-04-23,340.33837890625
307,307,2020-04-24,344.8914794921875
308,308,2020-04-27,342.0006103515625
309,309,2020-04-28,347.5655517578125
310,310,2020-04-29,350.4384155273437
311,311,2020-04-30,351.4772644042969
312,312,2020-05-01,346.4272766113281
313,313,2020-05-04,343.4369506835937
314,314,2020-05-05,352.59747314453125
315,315,2020-05-06,342.0096740722656
316,316,2020-05-07,340.16668701171875
317,317,2020-05-08,341.84698486328125
318,318,2020-05-11,340.18475341796875
319,319,2020-05-12,335.26123046875
320,320,2020-05-13,329.0006103515625
321,321,2020-05-14,321.86376953125
322,322,2020-05-15,325.58575439453125
323,323,2020-05-18,341.07012939453125
324,324,2020-05-19,335.5954895019531
325,325,2020-05-20,327.4919128417969
326,326,2020-05-21,333.1924133300781
327,327,2020-05-22,333.3550720214844
328,328,2020-05-26,336.2460021972656
329,329,2020-05-27,358.7586975097656
330,330,2020-05-28,359.95123291015625
331,331,2020-05-29,353.0437316894531
332,332,2020-06-01,353.51629638671875
333,333,2020-06-02,354.2524719238281
334,334,2020-06-03,365.9407043457031
335,335,2020-06-04,366.8858947753906
336,336,2020-06-05,373.32073974609375
337,337,2020-06-08,376.5472106933594
338,338,2020-06-09,371.330322265625
339,339,2020-06-10,366.9767456054688
340,340,2020-06-11,348.89923095703125
341,341,2020-06-12,347.0723876953125
342,342,2020-06-15,339.2650756835937
343,343,2020-06-16,347.8904113769531
344,344,2020-06-17,347.2904968261719
345,345,2020-06-18,343.9095458984375
346,346,2020-06-19,338.2836303710937
347,347,2020-06-22,341.7009582519531
348,348,2020-06-23,337.8291320800781
349,349,2020-06-24,327.0316772460937
350,350,2020-06-25,329.75830078125
351,351,2020-06-26,324.2505798339844
352,352,2020-06-29,334.0118713378906
353,353,2020-06-30,331.6669311523437
354,354,2020-07-01,327.5770568847656
355,355,2020-07-02,329.0130615234375
356,356,2020-07-06,329.5492553710937
357,357,2020-07-07,321.0785217285156
358,358,2020-07-08,318.3155822753906
359,359,2020-07-09,308.9814147949219
360,360,2020-07-10,317.4248352050781
361,361,2020-07-13,320.8876342773437
362,362,2020-07-14,323.25079345703125
363,363,2020-07-15,331.3397216796875
364,364,2020-07-16,332.5394897460937
365,365,2020-07-17,334.9207763671875
366,366,2020-07-20,332.2213134765625
367,367,2020-07-21,340.9375
368,368,2020-07-22,358.16973876953125
369,369,2020-07-23,352.2984619140625
370,370,2020-07-24,351.0168762207031
371,371,2020-07-27,347.2723388671875
372,372,2020-07-28,351.4259338378906
373,373,2020-07-29,352.0075988769531
374,374,2020-07-30,346.9361267089844
375,375,2020-07-31,344.4366455078125
376,376,2020-08-03,342.7370910644531
377,377,2020-08-04,343.54595947265625
378,378,2020-08-05,348.5538635253906
379,379,2020-08-06,345.13641357421875
380,380,2020-08-07,350.4806823730469
381,381,2020-08-10,353.7890319824219
382,382,2020-08-11,356.2429504394531
383,383,2020-08-12,356.6792297363281
384,384,2020-08-13,353.7707824707031
385,385,2020-08-14,355.752197265625
386,386,2020-08-17,353.51629638671875
387,387,2020-08-18,354.69793701171875
388,388,2020-08-19,354.50701904296875
389,389,2020-08-20,352.53472900390625
390,390,2020-08-21,354.0707397460937
391,391,2020-08-24,359.0423889160156
392,392,2020-08-25,358.86053466796875
393,393,2020-08-26,359.4059143066406
394,394,2020-08-27,359.0240783691406
395,395,2020-08-28,359.542236328125
396,396,2020-08-31,356.8629455566406
397,397,2020-09-01,353.7081604003906
398,398,2020-09-02,364.0045776367188
399,399,2020-09-03,353.232666015625
400,400,2020-09-04,352.0712890625
401,401,2020-09-08,347.6912536621094
402,402,2020-09-09,352.2724609375
403,403,2020-09-10,346.6670837402344
404,404,2020-09-11,356.12225341796875
405,405,2020-09-14,360.05426025390625
406,406,2020-09-15,358.9569091796875
407,407,2020-09-16,361.7275695800781
408,408,2020-09-17,362.0567932128906
409,409,2020-09-18,361.3253173828125
410,410,2020-09-21,347.1242980957031
411,411,2020-09-22,355.18035888671875
412,412,2020-09-23,350.4436340332031
413,413,2020-09-24,346.3470153808594
414,414,2020-09-25,353.6075439453125
415,415,2020-09-28,357.091552734375
416,416,2020-09-29,355.4729919433594
417,417,2020-09-30,350.480224609375
418,418,2020-10-01,348.29473876953125
419,419,2020-10-02,348.01129150390625
420,420,2020-10-05,351.1020812988281
421,421,2020-10-06,344.243896484375
422,422,2020-10-07,350.1693115234375
423,423,2020-10-08,355.3358154296875
424,424,2020-10-09,352.9034729003906
425,425,2020-10-12,355.6375732421875
426,426,2020-10-13,355.6650695800781
427,427,2020-10-14,357.2835388183594
428,428,2020-10-15,353.07720947265625
429,429,2020-10-16,353.4246826171875
430,430,2020-10-19,350.8734130859375
431,431,2020-10-20,340.35760498046875
432,432,2020-10-21,335.7214050292969
433,433,2020-10-22,337.3856811523437
434,434,2020-10-23,342.296142578125
435,435,2020-10-26,337.0107727050781
436,436,2020-10-27,331.4144592285156
437,437,2020-10-28,320.8345947265625
438,438,2020-10-29,322.2793884277344
439,439,2020-10-30,320.16705322265625
440,440,2020-11-02,322.2611083984375
441,441,2020-11-03,332.33807373046875
442,442,2020-11-04,340.31182861328125
443,443,2020-11-05,333.4902038574219
444,444,2020-11-06,330.353759765625
445,445,2020-11-09,332.804443359375
446,446,2020-11-10,339.50714111328125
447,447,2020-11-11,337.6783752441406
448,448,2020-11-12,336.4072265625
449,449,2020-11-13,343.036865234375
450,450,2020-11-16,344.8565368652344
451,451,2020-11-17,343.7317810058594
452,452,2020-11-18,345.2497253417969
453,453,2020-11-19,344.243896484375
454,454,2020-11-20,336.52606201171875
455,455,2020-11-23,339.1139831542969
456,456,2020-11-24,346.09100341796875
457,457,2020-11-25,345.96295166015625
458,458,2020-11-27,342.3052673339844
459,459,2020-11-30,336.0989685058594
460,460,2020-12-01,336.0897827148437
461,461,2020-12-02,332.74713134765625
462,462,2020-12-03,333.3641662597656
463,463,2020-12-04,337.5814819335937
464,464,2020-12-07,333.45623779296875
465,465,2020-12-08,330.78582763671875
466,466,2020-12-09,332.73797607421875
467,467,2020-12-10,327.2499389648437
468,468,2020-12-11,333.0694580078125
469,469,2020-12-14,329.34014892578125
470,470,2020-12-15,329.2572631835937
471,471,2020-12-16,326.4949035644531
472,472,2020-12-17,324.6808166503906
473,473,2020-12-18,327.8392028808594
474,474,2020-12-21,321.6881408691406
475,475,2020-12-22,320.3714294433594
476,476,2020-12-23,323.760009765625
477,477,2020-12-24,324.1006774902344
478,478,2020-12-28,326.1356506347656
479,479,2020-12-29,325.8778686523437
480,480,2020-12-30,326.1172790527344
481,481,2020-12-31,326.87237548828125
482,482,2021-01-04,317.3511047363281
483,483,2021-01-05,321.1725158691406
484,484,2021-01-06,320.4726867675781
485,485,2021-01-07,315.42657470703125
486,486,2021-01-08,309.4873046875
487,487,2021-01-11,310.942138671875
488,488,2021-01-12,314.7820129394531
489,489,2021-01-13,318.1338195800781
490,490,2021-01-14,319.92938232421875
491,491,2021-01-15,319.7728271484375
492,492,2021-01-19,314.4596252441406
493,493,2021-01-20,314.6162414550781
494,494,2021-01-21,312.774658203125
495,495,2021-01-22,312.96795654296875
496,496,2021-01-25,316.3106384277344
497,497,2021-01-26,304.5056457519531
498,498,2021-01-27,306.1814880371094
499,499,2021-01-28,301.9642333984375
500,500,2021-01-29,296.3380432128906
501,501,2021-02-01,298.3729858398437
502,502,2021-02-02,306.3564453125
503,503,2021-02-03,306.0710754394531
504,504,2021-02-04,310.52783203125
505,505,2021-02-05,310.3528137207031
506,506,2021-02-08,311.0895080566406
507,507,2021-02-09,315.2331848144531
508,508,2021-02-10,315.0950927734375
509,509,2021-02-11,312.2865600585937
510,510,2021-02-12,310.9882507324219
511,511,2021-02-16,308.5020446777344
512,512,2021-02-17,310.3160400390625
513,513,2021-02-18,311.1632080078125
514,514,2021-02-19,308.861083984375
515,515,2021-02-22,313.51129150390625
516,516,2021-02-23,318.8151550292969
517,517,2021-02-24,319.0914306640625
518,518,2021-02-25,314.6346435546875
519,519,2021-02-26,306.4322204589844
520,520,2021-03-01,309.41998291015625
521,521,2021-03-02,314.17071533203125
522,522,2021-03-03,316.3234558105469
523,523,2021-03-04,313.8552551269531
524,524,2021-03-05,315.8780517578125
525,525,2021-03-08,316.8244934082031
526,526,2021-03-09,313.15936279296875
527,527,2021-03-10,316.25848388671875
528,528,2021-03-11,315.228515625
529,529,2021-03-12,315.6553039550781
530,530,2021-03-15,321.4267883300781
531,531,2021-03-16,322.0948181152344
532,532,2021-03-17,325.7042236328125
533,533,2021-03-18,332.598388671875
534,534,2021-03-19,329.4621887207031
535,535,2021-03-22,331.8653869628906
536,536,2021-03-23,328.10748291015625
537,537,2021-03-24,330.4364318847656
538,538,2021-03-25,335.16864013671875
539,539,2021-03-26,338.4069519042969
540,540,2021-03-29,345.9042663574219
541,541,2021-03-30,343.81646728515625
542,542,2021-03-31,342.8515014648437
543,543,2021-04-01,344.2618408203125
544,544,2021-04-05,351.434326171875
545,545,2021-04-06,351.63848876953125
546,546,2021-04-07,352.7705078125
547,547,2021-04-08,358.1800537109375
548,548,2021-04-09,358.3749694824219
549,549,2021-04-12,359.87811279296875
550,550,2021-04-13,359.1914367675781
551,551,2021-04-14,360.638916015625
552,552,2021-04-15,362.4575805664063
553,553,2021-04-16,363.5525207519531
554,554,2021-04-19,363.4782409667969
555,555,2021-04-20,359.39556884765625
556,556,2021-04-21,359.3121032714844
557,557,2021-04-22,352.6777038574219
558,558,2021-04-23,350.0796813964844
559,559,2021-04-26,345.1526794433594
560,560,2021-04-27,346.3031616210937
561,561,2021-04-28,346.0434265136719
562,562,2021-04-29,352.91900634765625
563,563,2021-04-30,353.1138610839844
564,564,2021-05-03,357.52130126953125
565,565,2021-05-04,359.5347595214844
566,566,2021-05-05,358.5048217773437
567,567,2021-05-06,359.4048767089844
568,568,2021-05-07,362.1884765625
569,569,2021-05-10,364.78662109375
570,570,2021-05-11,359.85028076171875
571,571,2021-05-12,353.1695251464844
572,572,2021-05-13,359.8038330078125
573,573,2021-05-14,362.5967712402344
574,574,2021-05-17,362.9122924804688
575,575,2021-05-18,359.29351806640625
576,576,2021-05-19,357.73468017578125
577,577,2021-05-20,360.3141784667969
578,578,2021-05-21,359.29351806640625
579,579,2021-05-24,359.7481689453125
580,580,2021-05-25,358.0223083496094
581,581,2021-05-26,356.4263916015625
582,582,2021-05-27,359.45123291015625
583,583,2021-05-28,357.0318298339844
584,584,2021-06-01,356.7702941894531
585,585,2021-06-02,359.73150634765625
586,586,2021-06-03,361.8426818847656
587,587,2021-06-04,368.148193359375
588,588,2021-06-07,365.728759765625
589,589,2021-06-08,362.9449462890625
590,590,2021-06-09,361.3288879394531
591,591,2021-06-10,362.1883544921875
592,592,2021-06-11,362.1883544921875
593,593,2021-06-14,363.48675537109375
594,594,2021-06-15,364.13134765625
595,595,2021-06-16,358.33966064453125
596,596,2021-06-17,357.6856689453125
597,597,2021-06-18,354.2200622558594
598,598,2021-06-21,357.3120422363281
599,599,2021-06-22,357.2933349609375
600,600,2021-06-23,352.4824523925781
601,601,2021-06-24,352.856201171875
602,602,2021-06-25,356.8543701171875
603,603,2021-06-28,355.0420837402344
604,604,2021-06-29,348.8300170898437
605,605,2021-06-30,353.43536376953125
606,606,2021-07-01,355.1822204589844
607,607,2021-07-02,356.3685607910156
608,608,2021-07-06,353.7343139648437
609,609,2021-07-07,358.2275695800781
610,610,2021-07-08,354.9019470214844
611,611,2021-07-09,357.8819580078125
612,612,2021-07-12,354.1078796386719
613,613,2021-07-13,352.9589233398437
614,614,2021-07-14,352.0060729980469
615,615,2021-07-15,353.3419494628906
616,616,2021-07-16,352.30499267578125
617,617,2021-07-19,347.52215576171875
618,618,2021-07-20,354.95806884765625
619,619,2021-07-21,355.80810546875
620,620,2021-07-22,354.9112854003906
621,621,2021-07-23,355.69598388671875
622,622,2021-07-26,343.8135681152344
623,623,2021-07-27,350.0537109375
624,624,2021-07-28,348.2601623535156
625,625,2021-07-29,348.06402587890625
626,626,2021-07-30,347.1952514648437
627,627,2021-08-02,344.047119140625
628,628,2021-08-03,345.1214294433594
629,629,2021-08-04,337.82574462890625
630,630,2021-08-05,337.0223693847656
631,631,2021-08-06,338.208740234375
632,632,2021-08-09,337.26519775390625
633,633,2021-08-10,338.3861999511719
634,634,2021-08-11,339.3764343261719
635,635,2021-08-12,336.0601806640625
636,636,2021-08-13,334.4067687988281
637,637,2021-08-16,336.5272521972656
638,638,2021-08-17,337.78839111328125
639,639,2021-08-18,333.1175537109375
640,640,2021-08-19,330.7168884277344
641,641,2021-08-20,333.65008544921875
642,642,2021-08-23,333.8182067871094
643,643,2021-08-24,335.35955810546875
644,644,2021-08-25,335.1260070800781
645,645,2021-08-26,337.8070068359375
646,646,2021-08-27,338.1527099609375
647,647,2021-08-30,338.208740234375
648,648,2021-08-31,338.5380249023437
649,649,2021-09-01,335.5836181640625
650,650,2021-09-02,336.8914489746094
651,651,2021-09-03,334.96258544921875
652,652,2021-09-07,328.5644226074219
653,653,2021-09-08,330.6908874511719
654,654,2021-09-09,328.31036376953125
655,655,2021-09-10,325.4405822753906
656,656,2021-09-13,325.8452453613281
657,657,2021-09-14,323.9916076660156
658,658,2021-09-15,324.67852783203125
659,659,2021-09-16,321.31939697265625
660,660,2021-09-17,320.8302001953125
661,661,2021-09-20,318.4591064453125
662,662,2021-09-21,316.19146728515625
663,663,2021-09-22,321.5358581542969
664,664,2021-09-23,323.8598937988281
665,665,2021-09-24,328.8655090332031
666,666,2021-09-27,332.4786071777344
667,667,2021-09-28,331.340087890625
668,668,2021-09-29,329.5900573730469
669,669,2021-09-30,324.7067565917969
670,670,2021-10-01,327.2471008300781
671,671,2021-10-04,325.5440673828125
672,672,2021-10-05,327.2000732421875
673,673,2021-10-06,329.30767822265625
674,674,2021-10-07,330.9919738769531
675,675,2021-10-08,332.8455505371094
676,676,2021-10-11,335.978759765625
677,677,2021-10-12,336.9573059082031
678,678,2021-10-13,340.3822326660156
679,679,2021-10-14,340.67388916015625
680,680,2021-10-15,344.0140991210937
681,681,2021-10-18,343.43072509765625
682,682,2021-10-19,349.1420288085937
683,683,2021-10-20,349.1985168457031
684,684,2021-10-21,351.0897216796875
685,685,2021-10-22,352.46343994140625
686,686,2021-10-25,354.0911865234375
687,687,2021-10-26,312.296142578125
688,688,2021-10-27,311.38348388671875
689,689,2021-10-28,311.8069152832031
690,690,2021-10-29,312.68194580078125
691,691,2021-11-01,311.3740539550781
692,692,2021-11-02,307.027099609375
693,693,2021-11-03,311.7692565917969
694,694,2021-11-04,315.6739807128906
695,695,2021-11-05,319.8045959472656
696,696,2021-11-08,321.5829162597656
697,697,2021-11-09,318.186279296875
698,698,2021-11-10,317.6781311035156
699,699,2021-11-11,316.041015625
700,700,2021-11-12,319.0236511230469
701,701,2021-11-15,320.7737731933594
702,702,2021-11-16,320.2561950683594
703,703,2021-11-17,321.78045654296875
704,704,2021-11-18,321.8651123046875
705,705,2021-11-19,321.26300048828125
706,706,2021-11-22,324.5937805175781
707,707,2021-11-23,324.781982421875
708,708,2021-11-24,323.27655029296875
709,709,2021-11-26,322.4673767089844
710,710,2021-11-29,321.0654296875
711,711,2021-11-30,316.2175598144531
712,712,2021-12-01,311.56903076171875
713,713,2021-12-02,313.5707397460937
714,714,2021-12-03,316.68243408203125
715,715,2021-12-06,322.5168762207031
716,716,2021-12-07,321.76739501953125
717,717,2021-12-08,323.5793762207031
718,718,2021-12-09,325.9701232910156
719,719,2021-12-10,327.1844787597656
720,720,2021-12-13,327.8200988769531
721,721,2021-12-14,327.90545654296875
722,722,2021-12-15,326.748046875
723,723,2021-12-16,327.1465148925781
724,724,2021-12-17,326.4823913574219
725,725,2021-12-20,320.10723876953125
726,726,2021-12-21,323.28533935546875
727,727,2021-12-22,325.53375244140625
728,728,2021-12-23,329.2146911621094
729,729,2021-12-27,332.3073425292969
730,730,2021-12-28,335.5993347167969
731,731,2021-12-29,336.09259033203125
732,732,2021-12-30,335.43804931640625
733,733,2021-12-31,337.1741943359375
734,734,2022-01-03,336.1780700683594
735,735,2022-01-04,343.41656494140625
736,736,2022-01-05,339.7640991210937
737,737,2022-01-06,339.6312255859375
738,738,2022-01-07,341.6614990234375
739,739,2022-01-10,344.6119079589844
