,Unnamed: 0.1,Unnamed: 0,Date,T,T_6m,T_12m
380,380,380,2020-08-07,17.26226806640625,17.003503799438477,17.342771530151367
381,381,381,2020-08-10,17.365768432617188,17.009258270263672,17.19326400756836
382,382,382,2020-08-11,17.365768432617188,17.032255172729492,17.003503799438477
383,383,383,2020-08-12,17.35426902770996,17.25651741027832,16.842498779296875
384,384,384,2020-08-13,17.199012756347656,17.16451072692871,17.072507858276367
385,385,385,2020-08-14,17.25651741027832,17.15876007080078,16.99775505065918
386,386,386,2020-08-17,17.16451072692871,17.26226806640625,17.003503799438477
387,387,387,2020-08-18,17.1300106048584,17.365768432617188,17.009258270263672
388,388,388,2020-08-19,17.095508575439453,17.365768432617188,17.032255172729492
389,389,389,2020-08-20,17.061010360717773,17.35426902770996,17.25651741027832
390,390,390,2020-08-21,17.072507858276367,17.199012756347656,17.16451072692871
391,391,391,2020-08-24,17.268014907836914,17.25651741027832,17.15876007080078
392,392,392,2020-08-25,17.19326400756836,17.16451072692871,17.26226806640625
393,393,393,2020-08-26,17.24501609802246,17.1300106048584,17.365768432617188
394,394,394,2020-08-27,17.19326400756836,17.095508575439453,17.365768432617188
395,395,395,2020-08-28,17.27376365661621,17.061010360717773,17.35426902770996
396,396,396,2020-08-31,17.141510009765625,17.072507858276367,17.199012756347656
397,397,397,2020-09-01,16.94600486755371,17.268014907836914,17.25651741027832
398,398,398,2020-09-02,17.078256607055664,17.19326400756836,17.16451072692871
399,399,399,2020-09-03,17.01500701904297,17.24501609802246,17.1300106048584
400,400,400,2020-09-04,16.917251586914062,17.19326400756836,17.095508575439453
401,401,401,2020-09-08,16.96900177001953,17.27376365661621,17.061010360717773
402,402,402,2020-09-09,16.888500213623047,17.141510009765625,17.072507858276367
403,403,403,2020-09-10,16.623985290527344,16.94600486755371,17.268014907836914
404,404,404,2020-09-11,16.67574119567871,17.078256607055664,17.19326400756836
405,405,405,2020-09-14,16.756244659423828,17.01500701904297,17.24501609802246
406,406,406,2020-09-15,16.74474334716797,16.917251586914062,17.19326400756836
407,407,407,2020-09-16,16.813745498657227,16.96900177001953,17.27376365661621
408,408,408,2020-09-17,16.71599578857422,16.888500213623047,17.141510009765625
409,409,409,2020-09-18,16.635488510131836,16.623985290527344,16.94600486755371
410,410,410,2020-09-21,16.46297836303711,16.67574119567871,17.078256607055664
411,411,411,2020-09-22,16.393980026245117,16.756244659423828,17.01500701904297
412,412,412,2020-09-23,16.025962829589844,16.74474334716797,16.917251586914062
413,413,413,2020-09-24,16.12371253967285,16.813745498657227,16.96900177001953
414,414,414,2020-09-25,16.12371253967285,16.71599578857422,16.888500213623047
415,415,415,2020-09-28,16.319223403930664,16.635488510131836,16.623985290527344
416,416,416,2020-09-29,16.273223876953125,16.46297836303711,16.67574119567871
417,417,417,2020-09-30,16.393980026245117,16.393980026245117,16.756244659423828
418,418,418,2020-10-01,16.382478713989258,16.025962829589844,16.74474334716797
419,419,419,2020-10-02,16.491731643676758,16.12371253967285,16.813745498657227
420,420,420,2020-10-05,16.485980987548828,16.12371253967285,16.71599578857422
421,421,421,2020-10-06,16.50898551940918,16.319223403930664,16.635488510131836
422,422,422,2020-10-07,16.56073570251465,16.273223876953125,16.46297836303711
423,423,423,2020-10-08,16.85439109802246,16.393980026245117,16.393980026245117
424,424,424,2020-10-09,16.683555603027344,16.382478713989258,16.025962829589844
425,425,425,2020-10-12,16.571622848510742,16.491731643676758,16.12371253967285
426,426,426,2020-10-13,16.347761154174805,16.485980987548828,16.12371253967285
427,427,427,2020-10-14,16.194589614868164,16.50898551940918,16.319223403930664
428,428,428,2020-10-15,16.171030044555664,16.56073570251465,16.273223876953125
429,429,429,2020-10-16,16.1003360748291,16.85439109802246,16.393980026245117
430,430,430,2020-10-19,15.835235595703123,16.683555603027344,16.382478713989258
431,431,431,2020-10-20,15.76454257965088,16.571622848510742,16.491731643676758
432,432,432,2020-10-21,15.740982055664062,16.347761154174805,16.485980987548828
433,433,433,2020-10-22,16.659988403320312,16.194589614868164,16.50898551940918
434,434,434,2020-10-23,16.38899803161621,16.171030044555664,16.56073570251465
435,435,435,2020-10-26,16.129789352416992,16.1003360748291,16.85439109802246
436,436,436,2020-10-27,15.85880184173584,15.835235595703123,16.683555603027344
437,437,437,2020-10-28,15.611377716064451,15.76454257965088,16.571622848510742
438,438,438,2020-10-29,15.76454257965088,15.740982055664062,16.347761154174805
439,439,439,2020-10-30,15.917712211608888,16.659988403320312,16.194589614868164
440,440,440,2020-11-02,16.10622787475586,16.38899803161621,16.171030044555664
441,441,441,2020-11-03,16.17691993713379,16.129789352416992,16.1003360748291
442,442,442,2020-11-04,15.929492950439451,15.85880184173584,15.835235595703123
443,443,443,2020-11-05,16.20638084411621,15.611377716064451,15.76454257965088
444,444,444,2020-11-06,16.165136337280273,15.76454257965088,15.740982055664062
445,445,445,2020-11-09,16.671772003173828,15.917712211608888,16.659988403320312
446,446,446,2020-11-10,16.99578094482422,16.10622787475586,16.38899803161621
447,447,447,2020-11-11,16.925090789794922,16.17691993713379,16.129789352416992
448,448,448,2020-11-12,16.754247665405273,15.929492950439451,15.85880184173584
449,449,449,2020-11-13,17.031126022338867,16.20638084411621,15.611377716064451
450,450,450,2020-11-16,17.06647491455078,16.165136337280273,15.76454257965088
451,451,451,2020-11-17,17.10181999206543,16.671772003173828,15.917712211608888
452,452,452,2020-11-18,16.86028480529785,16.99578094482422,16.10622787475586
453,453,453,2020-11-19,16.659988403320312,16.925090789794922,16.17691993713379
454,454,454,2020-11-20,16.683555603027344,16.754247665405273,15.929492950439451
455,455,455,2020-11-23,16.86028480529785,17.031126022338867,16.20638084411621
456,456,456,2020-11-24,17.219642639160156,17.06647491455078,16.165136337280273
457,457,457,2020-11-25,17.07825469970703,17.10181999206543,16.671772003173828
458,458,458,2020-11-27,17.10181999206543,16.86028480529785,16.99578094482422
459,459,459,2020-11-30,16.93686866760254,16.659988403320312,16.925090789794922
460,460,460,2020-12-01,17.007564544677734,16.683555603027344,16.754247665405273
461,461,461,2020-12-02,17.13716697692871,16.86028480529785,17.031126022338867
462,462,462,2020-12-03,17.219642639160156,17.219642639160156,17.06647491455078
463,463,463,2020-12-04,17.402263641357422,17.07825469970703,17.10181999206543
464,464,464,2020-12-07,17.46117401123047,17.10181999206543,16.86028480529785
465,465,465,2020-12-08,18.150434494018555,16.93686866760254,16.659988403320312
466,466,466,2020-12-09,18.533353805541992,17.007564544677734,16.683555603027344
467,467,467,2020-12-10,18.079740524291992,17.13716697692871,16.86028480529785
468,468,468,2020-12-11,18.268251419067383,17.219642639160156,17.219642639160156
469,469,469,2020-12-14,17.997262954711914,17.402263641357422,17.07825469970703
470,470,470,2020-12-15,18.014936447143555,17.46117401123047,17.10181999206543
471,471,471,2020-12-16,17.844097137451172,18.150434494018555,16.93686866760254
472,472,472,2020-12-17,17.449392318725586,18.533353805541992,17.007564544677734
473,473,473,2020-12-18,17.319791793823242,18.079740524291992,17.13716697692871
474,474,474,2020-12-21,17.090036392211914,18.268251419067383,17.219642639160156
475,475,475,2020-12-22,16.730684280395508,17.997262954711914,17.402263641357422
476,476,476,2020-12-23,16.93686866760254,18.014936447143555,17.46117401123047
477,477,477,2020-12-24,16.901521682739258,17.844097137451172,18.150434494018555
478,478,478,2020-12-28,16.819047927856445,17.449392318725586,18.533353805541992
479,479,479,2020-12-29,16.813152313232422,17.319791793823242,18.079740524291992
480,480,480,2020-12-30,16.783700942993164,17.090036392211914,18.268251419067383
481,481,481,2020-12-31,16.942758560180664,16.730684280395508,17.997262954711914
482,482,482,2021-01-04,17.34334945678711,16.93686866760254,18.014936447143555
483,483,483,2021-01-05,17.237314224243164,16.901521682739258,17.844097137451172
484,484,484,2021-01-06,17.573104858398438,16.819047927856445,17.449392318725586
485,485,485,2021-01-07,17.620235443115234,16.813152313232422,17.319791793823242
486,486,486,2021-01-08,17.49871826171875,16.783700942993164,17.090036392211914
487,487,487,2021-01-11,17.408273696899414,16.942758560180664,16.730684280395508
488,488,488,2021-01-12,17.335912704467773,17.34334945678711,16.93686866760254
489,489,489,2021-01-13,17.251493453979492,17.237314224243164,16.901521682739258
490,490,490,2021-01-14,17.66152572631836,17.573104858398438,16.819047927856445
491,491,491,2021-01-15,17.589168548583984,17.620235443115234,16.813152313232422
492,492,492,2021-01-19,17.456510543823242,17.49871826171875,16.783700942993164
493,493,493,2021-01-20,17.462539672851562,17.408273696899414,16.942758560180664
494,494,494,2021-01-21,17.384151458740234,17.335912704467773,17.34334945678711
495,495,495,2021-01-22,17.444454193115234,17.251493453979492,17.237314224243164
496,496,496,2021-01-25,17.552989959716797,17.66152572631836,17.573104858398438
497,497,497,2021-01-26,17.938901901245117,17.589168548583984,17.620235443115234
498,498,498,2021-01-27,17.571077346801758,17.456510543823242,17.49871826171875
499,499,499,2021-01-28,17.36606216430664,17.462539672851562,17.408273696899414
500,500,500,2021-01-29,17.26355743408203,17.384151458740234,17.335912704467773
501,501,501,2021-02-01,17.275617599487305,17.444454193115234,17.251493453979492
502,502,502,2021-02-02,17.209285736083984,17.552989959716797,17.66152572631836
503,503,503,2021-02-03,17.191198348999023,17.938901901245117,17.589168548583984
504,504,504,2021-02-04,17.420333862304688,17.571077346801758,17.456510543823242
505,505,505,2021-02-05,17.444454193115234,17.36606216430664,17.462539672851562
506,506,506,2021-02-08,17.347976684570312,17.26355743408203,17.384151458740234
507,507,507,2021-02-09,17.257524490356445,17.275617599487305,17.444454193115234
508,508,508,2021-02-10,17.21531867980957,17.209285736083984,17.552989959716797
509,509,509,2021-02-11,17.299734115600586,17.191198348999023,17.938901901245117
510,510,510,2021-02-12,17.36606216430664,17.420333862304688,17.571077346801758
511,511,511,2021-02-16,17.46857261657715,17.444454193115234,17.36606216430664
512,512,512,2021-02-17,17.83036231994629,17.347976684570312,17.26355743408203
513,513,513,2021-02-18,17.625350952148438,17.257524490356445,17.275617599487305
514,514,514,2021-02-19,17.486658096313477,17.21531867980957,17.209285736083984
515,515,515,2021-02-22,17.679615020751953,17.299734115600586,17.191198348999023
516,516,516,2021-02-23,17.595197677612305,17.36606216430664,17.420333862304688
517,517,517,2021-02-24,17.715795516967773,17.46857261657715,17.444454193115234
518,518,518,2021-02-25,17.26355743408203,17.83036231994629,17.347976684570312
519,519,519,2021-02-26,16.817344665527344,17.625350952148438,17.257524490356445
520,520,520,2021-03-01,16.937942504882812,17.486658096313477,17.21531867980957
521,521,521,2021-03-02,17.01633071899414,17.679615020751953,17.299734115600586
522,522,522,2021-03-03,17.31782341003418,17.595197677612305,17.36606216430664
523,523,523,2021-03-04,17.43842124938965,17.715795516967773,17.46857261657715
524,524,524,2021-03-05,17.860511779785156,17.26355743408203,17.83036231994629
525,525,525,2021-03-08,18.083616256713867,16.817344665527344,17.625350952148438
526,526,526,2021-03-09,17.872573852539062,16.937942504882812,17.486658096313477
527,527,527,2021-03-10,18.083616256713867,17.01633071899414,17.679615020751953
528,528,528,2021-03-11,17.812273025512695,17.31782341003418,17.595197677612305
529,529,529,2021-03-12,17.975080490112305,17.43842124938965,17.715795516967773
530,530,530,2021-03-15,18.047439575195312,17.860511779785156,17.26355743408203
531,531,531,2021-03-16,18.083616256713867,18.083616256713867,16.817344665527344
532,532,532,2021-03-17,18.180095672607425,17.872573852539062,16.937942504882812
533,533,533,2021-03-18,18.095680236816406,18.083616256713867,17.01633071899414
534,534,534,2021-03-19,17.944931030273438,17.812273025512695,17.31782341003418
535,535,535,2021-03-22,18.083616256713867,17.975080490112305,17.43842124938965
536,536,536,2021-03-23,18.089649200439453,18.047439575195312,17.860511779785156
537,537,537,2021-03-24,18.083616256713867,18.083616256713867,18.083616256713867
538,538,538,2021-03-25,18.137889862060547,18.180095672607425,17.872573852539062
539,539,539,2021-03-26,18.276575088500977,18.095680236816406,18.083616256713867
540,540,540,2021-03-29,18.427324295043945,17.944931030273438,17.812273025512695
541,541,541,2021-03-30,18.529830932617188,18.083616256713867,17.975080490112305
542,542,542,2021-03-31,18.252456665039062,18.089649200439453,18.047439575195312
543,543,543,2021-04-01,18.373056411743164,18.083616256713867,18.083616256713867
544,544,544,2021-04-05,18.51777076721192,18.137889862060547,18.180095672607425
545,545,545,2021-04-06,18.68058013916016,18.276575088500977,18.095680236816406
546,546,546,2021-04-07,18.650426864624023,18.427324295043945,17.944931030273438
547,547,547,2021-04-08,18.50147819519043,18.529830932617188,18.083616256713867
548,548,548,2021-04-09,18.526147842407227,18.252456665039062,18.089649200439453
549,549,549,2021-04-12,18.47680854797364,18.373056411743164,18.083616256713867
550,550,550,2021-04-13,18.273292541503903,18.51777076721192,18.137889862060547
551,551,551,2021-04-14,18.33496284484864,18.68058013916016,18.276575088500977
552,552,552,2021-04-15,18.347299575805664,18.650426864624023,18.427324295043945
553,553,553,2021-04-16,18.47064208984375,18.50147819519043,18.529830932617188
554,554,554,2021-04-19,18.495311737060547,18.526147842407227,18.252456665039062
555,555,555,2021-04-20,18.43364143371582,18.47680854797364,18.373056411743164
556,556,556,2021-04-21,18.569318771362305,18.273292541503903,18.51777076721192
557,557,557,2021-04-22,19.340211868286133,18.33496284484864,18.68058013916016
558,558,558,2021-04-23,19.36488151550293,18.347299575805664,18.650426864624023
559,559,559,2021-04-26,19.062686920166016,18.47064208984375,18.50147819519043
560,560,560,2021-04-27,18.97635078430176,18.495311737060547,18.526147842407227
561,561,561,2021-04-28,19.09352684020996,18.43364143371582,18.47680854797364
562,562,562,2021-04-29,19.32787704467773,18.569318771362305,18.273292541503903
563,563,563,2021-04-30,19.37105178833008,19.340211868286133,18.33496284484864
564,564,564,2021-05-03,19.426551818847656,19.36488151550293,18.347299575805664
565,565,565,2021-05-04,19.74724578857422,19.062686920166016,18.47064208984375
566,566,566,2021-05-05,19.75341415405273,18.97635078430176,18.495311737060547
567,567,567,2021-05-06,19.987764358520508,19.09352684020996,18.43364143371582
568,568,568,2021-05-07,19.833585739135746,19.32787704467773,18.569318771362305
569,569,569,2021-05-10,20.123443603515625,19.37105178833008,19.340211868286133
570,570,570,2021-05-11,19.89525985717773,19.426551818847656,19.36488151550293
571,571,571,2021-05-12,19.71640968322754,19.74724578857422,19.062686920166016
572,572,572,2021-05-13,19.86441993713379,19.75341415405273,18.97635078430176
573,573,573,2021-05-14,19.882923126220703,19.987764358520508,19.09352684020996
574,574,574,2021-05-17,19.346378326416016,19.833585739135746,19.32787704467773
575,575,575,2021-05-18,18.22395706176757,20.123443603515625,19.37105178833008
576,576,576,2021-05-19,17.860095977783203,19.89525985717773,19.426551818847656
577,577,577,2021-05-20,18.279460906982425,19.71640968322754,19.74724578857422
578,578,578,2021-05-21,18.507644653320312,19.86441993713379,19.75341415405273
579,579,579,2021-05-24,18.347299575805664,19.882923126220703,19.987764358520508
580,580,580,2021-05-25,18.20545768737793,19.346378326416016,19.833585739135746
581,581,581,2021-05-26,18.22395706176757,18.22395706176757,20.123443603515625
582,582,582,2021-05-27,18.322629928588867,17.860095977783203,19.89525985717773
583,583,583,2021-05-28,18.14995384216309,18.279460906982425,19.71640968322754
584,584,584,2021-06-01,18.08211135864257,18.507644653320312,19.86441993713379
585,585,585,2021-06-02,18.26095962524414,18.347299575805664,19.882923126220703
586,586,586,2021-06-03,18.02660751342773,18.20545768737793,19.346378326416016
587,587,587,2021-06-04,18.05127716064453,18.22395706176757,18.22395706176757
588,588,588,2021-06-07,17.934099197387695,18.322629928588867,17.860095977783203
589,589,589,2021-06-08,17.87242889404297,18.14995384216309,18.279460906982425
590,590,590,2021-06-09,17.890928268432617,18.08211135864257,18.507644653320312
591,591,591,2021-06-10,17.995771408081055,18.26095962524414,18.347299575805664
592,592,592,2021-06-11,18.08211135864257,18.02660751342773,18.20545768737793
593,593,593,2021-06-14,17.94026756286621,18.05127716064453,18.22395706176757
594,594,594,2021-06-15,18.05744171142578,17.934099197387695,18.322629928588867
595,595,595,2021-06-16,17.92176628112793,17.87242889404297,18.14995384216309
596,596,596,2021-06-17,17.72441864013672,17.890928268432617,18.08211135864257
597,597,597,2021-06-18,17.668916702270508,17.995771408081055,18.26095962524414
598,598,598,2021-06-21,17.841596603393555,18.08211135864257,18.02660751342773
599,599,599,2021-06-22,17.749082565307617,17.94026756286621,18.05127716064453
600,600,600,2021-06-23,17.668916702270508,18.05744171142578,17.934099197387695
601,601,601,2021-06-24,17.755252838134766,17.92176628112793,17.87242889404297
602,602,602,2021-06-25,17.816925048828125,17.72441864013672,17.890928268432617
603,603,603,2021-06-28,17.749082565307617,17.668916702270508,17.995771408081055
604,604,604,2021-06-29,17.675079345703125,17.841596603393555,18.08211135864257
605,605,605,2021-06-30,17.749082565307617,17.749082565307617,17.94026756286621
606,606,606,2021-07-01,17.952600479125977,17.668916702270508,18.05744171142578
607,607,607,2021-07-02,18.02660751342773,17.755252838134766,17.92176628112793
608,608,608,2021-07-06,17.897092819213867,17.816925048828125,17.72441864013672
609,609,609,2021-07-07,17.841596603393555,17.749082565307617,17.668916702270508
610,610,610,2021-07-08,17.80272674560547,17.675079345703125,17.841596603393555
611,611,611,2021-07-09,17.973297119140625,17.749082565307617,17.749082565307617
612,612,612,2021-07-12,17.992250442504883,17.952600479125977,17.668916702270508
613,613,613,2021-07-13,17.859586715698242,18.02660751342773,17.755252838134766
614,614,614,2021-07-14,17.853271484375,17.897092819213867,17.816925048828125
615,615,615,2021-07-15,17.960664749145508,17.841596603393555,17.749082565307617
616,616,616,2021-07-16,17.90380859375,17.80272674560547,17.675079345703125
617,617,617,2021-07-19,17.556344985961914,17.973297119140625,17.749082565307617
618,618,618,2021-07-20,17.632152557373047,17.992250442504883,17.952600479125977
619,619,619,2021-07-21,17.62583351135254,17.859586715698242,18.02660751342773
620,620,620,2021-07-22,17.695327758789062,17.853271484375,17.897092819213867
621,621,621,2021-07-23,17.783775329589844,17.960664749145508,17.841596603393555
622,622,622,2021-07-26,17.80272674560547,17.90380859375,17.80272674560547
623,623,623,2021-07-27,17.815359115600586,17.556344985961914,17.973297119140625
624,624,624,2021-07-28,17.695327758789062,17.632152557373047,17.992250442504883
625,625,625,2021-07-29,17.872217178344727,17.62583351135254,17.859586715698242
626,626,626,2021-07-30,17.72060203552246,17.695327758789062,17.853271484375
627,627,627,2021-08-02,17.758502960205078,17.783775329589844,17.960664749145508
628,628,628,2021-08-03,17.809043884277344,17.80272674560547,17.90380859375
629,629,629,2021-08-04,17.59424591064453,17.815359115600586,17.556344985961914
630,630,630,2021-08-05,17.651107788085938,17.695327758789062,17.632152557373047
631,631,631,2021-08-06,17.663740158081055,17.872217178344727,17.62583351135254
632,632,632,2021-08-09,17.59424591064453,17.72060203552246,17.695327758789062
633,633,633,2021-08-10,17.745872497558594,17.758502960205078,17.783775329589844
634,634,634,2021-08-11,17.79009246826172,17.809043884277344,17.80272674560547
635,635,635,2021-08-12,17.701644897460938,17.59424591064453,17.815359115600586
636,636,636,2021-08-13,17.809043884277344,17.651107788085938,17.695327758789062
637,637,637,2021-08-16,17.815359115600586,17.663740158081055,17.872217178344727
638,638,638,2021-08-17,17.809043884277344,17.59424591064453,17.72060203552246
639,639,639,2021-08-18,17.581615447998047,17.745872497558594,17.758502960205078
640,640,640,2021-08-19,17.39208984375,17.79009246826172,17.809043884277344
641,641,641,2021-08-20,17.4173641204834,17.701644897460938,17.59424591064453
642,642,642,2021-08-23,17.385770797729492,17.809043884277344,17.651107788085938
643,643,643,2021-08-24,17.341548919677734,17.815359115600586,17.663740158081055
644,644,644,2021-08-25,17.328914642333984,17.809043884277344,17.59424591064453
645,645,645,2021-08-26,17.069896697998047,17.581615447998047,17.745872497558594
646,646,646,2021-08-27,17.13939094543457,17.39208984375,17.79009246826172
647,647,647,2021-08-30,17.202564239501953,17.4173641204834,17.701644897460938
648,648,648,2021-08-31,17.32259750366211,17.385770797729492,17.809043884277344
649,649,649,2021-09-01,17.17729377746582,17.341548919677734,17.815359115600586
650,650,650,2021-09-02,17.46158218383789,17.328914642333984,17.809043884277344
651,651,651,2021-09-03,17.41104507446289,17.069896697998047,17.581615447998047
652,652,652,2021-09-07,17.32259750366211,17.13939094543457,17.39208984375
653,653,653,2021-09-08,17.436309814453125,17.202564239501953,17.4173641204834
654,654,654,2021-09-09,17.32259750366211,17.32259750366211,17.385770797729492
655,655,655,2021-09-10,17.170978546142578,17.17729377746582,17.341548919677734
656,656,656,2021-09-13,17.385770797729492,17.46158218383789,17.328914642333984
657,657,657,2021-09-14,17.265737533569336,17.41104507446289,17.069896697998047
658,658,658,2021-09-15,17.4173641204834,17.32259750366211,17.13939094543457
659,659,659,2021-09-16,17.436309814453125,17.436309814453125,17.202564239501953
660,660,660,2021-09-17,17.39208984375,17.32259750366211,17.32259750366211
661,661,661,2021-09-20,17.189929962158203,17.170978546142578,17.17729377746582
662,662,662,2021-09-21,17.031991958618164,17.385770797729492,17.46158218383789
663,663,663,2021-09-22,17.063581466674805,17.265737533569336,17.41104507446289
664,664,664,2021-09-23,17.17729377746582,17.4173641204834,17.32259750366211
665,665,665,2021-09-24,17.13939094543457,17.436309814453125,17.436309814453125
666,666,666,2021-09-27,17.309961318969727,17.39208984375,17.32259750366211
667,667,667,2021-09-28,17.20888328552246,17.189929962158203,17.170978546142578
668,668,668,2021-09-29,17.309961318969727,17.031991958618164,17.385770797729492
669,669,669,2021-09-30,17.063581466674805,17.063581466674805,17.265737533569336
670,670,670,2021-10-01,17.158340454101562,17.17729377746582,17.4173641204834
671,671,671,2021-10-04,17.215200424194336,17.13939094543457,17.436309814453125
672,672,672,2021-10-05,17.27837562561035,17.309961318969727,17.39208984375
673,673,673,2021-10-06,17.25310516357422,17.20888328552246,17.189929962158203
674,674,674,2021-10-07,17.556720733642578,17.309961318969727,17.031991958618164
675,675,675,2021-10-08,17.349332809448242,17.063581466674805,17.063581466674805
676,676,676,2021-10-11,16.869747161865234,17.158340454101562,17.17729377746582
677,677,677,2021-10-12,16.480894088745117,17.215200424194336,17.13939094543457
678,678,678,2021-10-13,16.39664077758789,17.27837562561035,17.309961318969727
679,679,679,2021-10-14,16.60403060913086,17.25310516357422,17.20888328552246
680,680,680,2021-10-15,16.65587615966797,17.556720733642578,17.309961318969727
681,681,681,2021-10-18,16.416086196899414,17.349332809448242,17.063581466674805
682,682,682,2021-10-19,16.5845890045166,16.869747161865234,17.158340454101562
683,683,683,2021-10-20,16.791973114013672,16.480894088745117,17.215200424194336
684,684,684,2021-10-21,16.694765090942383,16.39664077758789,17.27837562561035
685,685,685,2021-10-22,16.519779205322266,16.60403060913086,17.25310516357422
686,686,686,2021-10-25,16.61699104309082,16.65587615966797,17.556720733642578
687,687,687,2021-10-26,16.442007064819336,16.416086196899414,17.349332809448242
688,688,688,2021-10-27,16.241100311279297,16.5845890045166,16.869747161865234
689,689,689,2021-10-28,16.558664321899414,16.791973114013672,16.480894088745117
690,690,690,2021-10-29,16.370718002319336,16.694765090942383,16.39664077758789
691,691,691,2021-11-01,16.442007064819336,16.519779205322266,16.60403060913086
692,692,692,2021-11-02,16.351274490356445,16.61699104309082,16.65587615966797
693,693,693,2021-11-03,16.318870544433594,16.442007064819336,16.416086196899414
694,694,694,2021-11-04,16.072595596313477,16.241100311279297,16.5845890045166
695,695,695,2021-11-05,16.26702308654785,16.558664321899414,16.791973114013672
696,696,696,2021-11-08,16.12444305419922,16.370718002319336,16.694765090942383
697,697,697,2021-11-09,16.01426887512207,16.442007064819336,16.519779205322266
698,698,698,2021-11-10,16.169811248779297,16.351274490356445,16.61699104309082
699,699,699,2021-11-11,16.15036964416504,16.318870544433594,16.442007064819336
700,700,700,2021-11-12,16.163330078125,16.072595596313477,16.241100311279297
701,701,701,2021-11-15,16.072595596313477,16.26702308654785,16.558664321899414
702,702,702,2021-11-16,15.981865882873535,16.12444305419922,16.370718002319336
703,703,703,2021-11-17,15.981865882873535,16.01426887512207,16.442007064819336
704,704,704,2021-11-18,15.806882858276367,16.169811248779297,16.351274490356445
705,705,705,2021-11-19,15.638379096984863,16.15036964416504,16.318870544433594
706,706,706,2021-11-22,16.00779151916504,16.163330078125,16.072595596313477
707,707,707,2021-11-23,16.046674728393555,16.072595596313477,16.26702308654785
708,708,708,2021-11-24,15.858729362487791,15.981865882873535,16.12444305419922
709,709,709,2021-11-26,15.696704864501951,15.981865882873535,16.01426887512207
710,710,710,2021-11-29,15.482836723327637,15.806882858276367,16.169811248779297
711,711,711,2021-11-30,14.795862197875977,15.638379096984863,16.15036964416504
712,712,712,2021-12-01,14.407008171081545,16.00779151916504,16.163330078125
713,713,713,2021-12-02,14.93844223022461,16.046674728393555,16.072595596313477
714,714,714,2021-12-03,15.204158782958984,15.858729362487791,15.981865882873535
715,715,715,2021-12-06,15.08750343322754,15.696704864501951,15.981865882873535
716,716,716,2021-12-07,14.957883834838867,15.482836723327637,15.806882858276367
717,717,717,2021-12-08,15.016213417053224,14.795862197875977,15.638379096984863
718,718,718,2021-12-09,14.86715316772461,14.407008171081545,16.00779151916504
719,719,719,2021-12-10,14.80234432220459,14.93844223022461,16.046674728393555
720,720,720,2021-12-13,14.543109893798828,15.204158782958984,15.858729362487791
721,721,721,2021-12-14,14.445893287658691,15.08750343322754,15.696704864501951
722,722,722,2021-12-15,14.368124961853027,14.957883834838867,15.482836723327637
723,723,723,2021-12-16,15.366178512573242,15.016213417053224,14.795862197875977
724,724,724,2021-12-17,15.41154670715332,14.86715316772461,14.407008171081545
725,725,725,2021-12-20,15.677263259887695,14.80234432220459,14.93844223022461
726,726,726,2021-12-21,15.858729362487791,14.543109893798828,15.204158782958984
727,727,727,2021-12-22,16.059635162353516,14.445893287658691,15.08750343322754
728,728,728,2021-12-23,16.117963790893555,14.368124961853027,14.957883834838867
729,729,729,2021-12-27,16.059635162353516,15.366178512573242,15.016213417053224
730,730,730,2021-12-28,16.085559844970703,15.41154670715332,14.86715316772461
731,731,731,2021-12-29,15.968902587890623,15.677263259887695,14.80234432220459
732,732,732,2021-12-30,16.059635162353516,15.858729362487791,14.543109893798828
733,733,733,2021-12-31,15.94297981262207,16.059635162353516,14.445893287658691
734,734,734,2022-01-03,16.480894088745117,16.117963790893555,14.368124961853027
735,735,735,2022-01-04,16.61699104309082,16.059635162353516,15.366178512573242
736,736,736,2022-01-05,16.986404418945312,16.085559844970703,15.41154670715332
737,737,737,2022-01-06,16.921592712402344,15.968902587890623,15.677263259887695
738,738,738,2022-01-07,17.49968910217285,16.059635162353516,15.858729362487791
739,739,739,2022-01-10,17.61284637451172,15.94297981262207,16.059635162353516
740,740,740,2022-01-11,17.53297233581543,16.480894088745117,16.117963790893555
741,741,741,2022-01-12,17.606191635131836,16.61699104309082,16.059635162353516
742,742,742,2022-01-13,17.83916473388672,16.986404418945312,16.085559844970703
743,743,743,2022-01-14,18.09211158752441,16.921592712402344,15.968902587890623
744,744,744,2022-01-18,18.178640365600582,17.49968910217285,16.059635162353516
745,745,745,2022-01-19,18.158674240112305,17.61284637451172,15.94297981262207
746,746,746,2022-01-20,17.985607147216797,17.53297233581543,16.480894088745117
747,747,747,2022-01-21,17.712692260742188,17.606191635131836,16.61699104309082
748,748,748,2022-01-24,17.53297233581543,17.83916473388672,16.986404418945312
749,749,749,2022-01-25,17.626161575317383,18.09211158752441,16.921592712402344
750,750,750,2022-01-26,16.141782760620117,18.178640365600582,17.49968910217285
751,751,751,2022-01-27,16.05525016784668,18.158674240112305,17.61284637451172
752,752,752,2022-01-28,16.780797958374023,17.985607147216797,17.53297233581543
753,753,753,2022-01-31,16.973833084106445,17.712692260742188,17.606191635131836
754,754,754,2022-02-01,16.254940032958984,17.53297233581543,17.83916473388672
755,755,755,2022-02-02,16.334819793701172,17.626161575317383,18.09211158752441
756,756,756,2022-02-03,16.348129272460938,16.141782760620117,18.178640365600582
