,Unnamed: 0,Date,CAG
0,0,2019-02-05,18.605239868164062
1,1,2019-02-06,18.462060928344727
2,2,2019-02-07,18.714733123779297
3,3,2019-02-08,18.689468383789062
4,4,2019-02-11,19.21165657043457
5,5,2019-02-12,19.98652458190918
6,6,2019-02-13,19.834917068481445
7,7,2019-02-14,19.978103637695312
8,8,2019-02-15,20.635053634643555
9,9,2019-02-19,20.222352981567383
10,10,2019-02-20,20.23919486999512
11,11,2019-02-21,20.272890090942383
12,12,2019-02-22,19.69174194335937
13,13,2019-02-25,19.63278579711914
14,14,2019-02-26,19.67489624023437
15,15,2019-02-27,19.447486877441406
16,16,2019-02-28,19.68331718444824
17,17,2019-03-01,19.59066772460937
18,18,2019-03-04,19.514867782592773
19,19,2019-03-05,19.262195587158203
20,20,2019-03-06,19.279035568237305
21,21,2019-03-07,18.841073989868164
22,22,2019-03-08,18.925294876098636
23,23,2019-03-11,19.28746223449707
24,24,2019-03-12,19.19481468200684
25,25,2019-03-13,19.40538024902344
26,26,2019-03-14,19.447486877441406
27,27,2019-03-15,19.447486877441406
28,28,2019-03-18,19.430639266967773
29,29,2019-03-19,19.21165657043457
30,30,2019-03-20,19.28746223449707
31,31,2019-03-21,21.7468204498291
32,32,2019-03-22,22.277442932128903
33,33,2019-03-25,23.04388427734375
34,34,2019-03-26,22.84174156188965
35,35,2019-03-27,22.84174156188965
36,36,2019-03-28,23.363941192626957
37,37,2019-03-29,23.363941192626957
38,38,2019-04-01,23.27129173278809
39,39,2019-04-02,23.069149017333984
40,40,2019-04-03,23.13652801513672
41,41,2019-04-04,23.406051635742188
42,42,2019-04-05,23.82717704772949
43,43,2019-04-08,23.835596084594727
44,44,2019-04-09,23.19548797607422
45,45,2019-04-10,24.753643035888672
46,46,2019-04-11,25.082124710083008
47,47,2019-04-12,25.056854248046875
48,48,2019-04-15,25.33479881286621
49,49,2019-04-16,25.34321594238281
50,50,2019-04-17,25.368484497070312
51,51,2019-04-18,25.705385208129883
52,52,2019-04-22,26.008594512939453
53,53,2019-04-23,26.017017364501957
54,54,2019-04-24,26.345495223999023
55,55,2019-04-25,26.06755256652832
56,56,2019-04-26,26.101245880126957
57,57,2019-04-29,25.747596740722656
58,58,2019-04-30,26.10378646850586
59,59,2019-05-01,25.56101417541504
60,60,2019-05-02,25.39988136291504
61,61,2019-05-03,25.450767517089844
62,62,2019-05-06,25.272668838500977
63,63,2019-05-07,24.763824462890625
64,64,2019-05-08,25.094572067260746
65,65,2019-05-09,24.789268493652344
66,66,2019-05-10,24.35675048828125
67,67,2019-05-13,23.83942604064941
68,68,2019-05-14,24.254976272583008
69,69,2019-05-15,24.594207763671875
70,70,2019-05-16,24.679018020629883
71,71,2019-05-17,24.66205596923828
72,72,2019-05-20,24.153209686279297
73,73,2019-05-21,24.221057891845703
74,74,2019-05-22,24.12776756286621
75,75,2019-05-23,24.50092124938965
76,76,2019-05-24,24.45003700256348
77,77,2019-05-28,24.136245727539062
78,78,2019-05-29,23.11008071899414
79,79,2019-05-30,22.77932357788086
80,80,2019-05-31,22.703001022338867
81,81,2019-06-03,23.33905601501465
82,82,2019-06-04,24.271944046020508
83,83,2019-06-05,24.806230545043945
84,84,2019-06-06,25.145458221435547
85,85,2019-06-07,25.128498077392575
86,86,2019-06-10,24.89103889465332
87,87,2019-06-11,25.272668838500977
88,88,2019-06-12,25.06064987182617
89,89,2019-06-13,25.272668838500977
90,90,2019-06-14,25.34051513671875
91,91,2019-06-17,24.88255882263184
92,92,2019-06-18,24.577245712280277
93,93,2019-06-19,24.797748565673828
94,94,2019-06-20,24.763824462890625
95,95,2019-06-21,24.35675048828125
96,96,2019-06-24,23.83094024658203
97,97,2019-06-25,24.50092124938965
98,98,2019-06-26,24.53484344482422
99,99,2019-06-27,21.566577911376957
100,100,2019-06-28,22.49098014831543
101,101,2019-07-01,22.813251495361328
102,102,2019-07-02,22.61819076538086
103,103,2019-07-03,23.966632843017575
104,104,2019-07-05,23.797016143798828
105,105,2019-07-08,24.144725799560547
106,106,2019-07-09,23.74613380432129
107,107,2019-07-10,24.03447914123535
108,108,2019-07-11,23.30513000488281
109,109,2019-07-12,23.41538429260254
110,110,2019-07-15,23.33905601501465
111,111,2019-07-16,23.8648624420166
112,112,2019-07-17,24.560285568237305
113,113,2019-07-18,24.687498092651367
114,114,2019-07-19,24.5094051361084
115,115,2019-07-22,23.958154678344727
116,116,2019-07-23,24.763824462890625
117,117,2019-07-24,24.28042221069336
118,118,2019-07-25,24.20409393310547
119,119,2019-07-26,24.729904174804688
120,120,2019-07-29,24.79226875305176
121,121,2019-07-30,24.860614776611328
122,122,2019-07-31,24.664119720458984
123,123,2019-08-01,24.8947811126709
124,124,2019-08-02,24.151531219482425
125,125,2019-08-05,23.92086601257324
126,126,2019-08-06,23.61330986022949
127,127,2019-08-07,23.89523124694824
128,128,2019-08-08,24.091726303100582
129,129,2019-08-09,24.476173400878903
130,130,2019-08-12,24.501798629760746
131,131,2019-08-13,24.69828987121582
132,132,2019-08-14,24.006296157836918
133,133,2019-08-15,24.647031784057617
134,134,2019-08-16,25.17671012878418
135,135,2019-08-19,25.663671493530277
136,136,2019-08-20,24.501798629760746
137,137,2019-08-21,24.262584686279297
138,138,2019-08-22,24.60431671142578
139,139,2019-08-23,23.861064910888672
140,140,2019-08-26,24.44199752807617
141,141,2019-08-27,23.843975067138672
142,142,2019-08-28,24.30530548095703
143,143,2019-08-29,24.42491340637207
144,144,2019-08-30,24.22842025756836
145,145,2019-09-03,24.3480224609375
146,146,2019-09-04,24.68120574951172
147,147,2019-09-05,24.30530548095703
148,148,2019-09-06,24.48471450805664
149,149,2019-09-09,24.869155883789062
150,150,2019-09-10,25.15962028503418
151,151,2019-09-11,25.20233917236328
152,152,2019-09-12,25.424463272094727
153,153,2019-09-13,25.51844024658203
154,154,2019-09-16,26.00539970397949
155,155,2019-09-17,25.60386848449707
156,156,2019-09-18,25.20233917236328
157,157,2019-09-19,25.33902931213379
158,158,2019-09-20,25.46717643737793
159,159,2019-09-23,24.68975257873535
160,160,2019-09-24,25.253597259521484
161,161,2019-09-25,25.544065475463867
162,162,2019-09-26,26.483814239501957
163,163,2019-09-27,25.86870574951172
164,164,2019-09-30,26.21043586730957
165,165,2019-10-01,25.185251235961918
166,166,2019-10-02,24.18570327758789
167,167,2019-10-03,23.89523124694824
168,168,2019-10-04,24.65557861328125
169,169,2019-10-07,24.45908546447754
170,170,2019-10-08,23.826887130737305
171,171,2019-10-09,23.997753143310547
172,172,2019-10-10,24.21987533569336
173,173,2019-10-11,24.271137237548828
174,174,2019-10-14,23.732912063598636
175,175,2019-10-15,23.13489532470703
176,176,2019-10-16,22.99820899963379
177,177,2019-10-17,23.39972877502441
178,178,2019-10-18,23.1946964263916
179,179,2019-10-21,23.459531784057617
180,180,2019-10-22,23.382644653320312
181,181,2019-10-23,23.587682723999023
182,182,2019-10-24,23.143434524536133
183,183,2019-10-25,22.99820899963379
184,184,2019-10-28,23.32284545898437
185,185,2019-10-29,23.48516273498535
186,186,2019-10-30,23.741458892822266
187,187,2019-10-31,23.287755966186523
188,188,2019-11-01,23.64933967590332
189,189,2019-11-04,23.899005889892575
190,190,2019-11-05,23.769868850708008
191,191,2019-11-06,23.96788024902344
192,192,2019-11-07,23.933443069458008
193,193,2019-11-08,23.62350845336914
194,194,2019-11-11,23.718212127685547
195,195,2019-11-12,23.744037628173828
196,196,2019-11-13,24.372509002685547
197,197,2019-11-14,24.48442840576172
198,198,2019-11-15,24.80296516418457
199,199,2019-11-18,25.00958633422852
200,200,2019-11-19,25.242033004760746
201,201,2019-11-20,25.38838577270508
202,202,2019-11-21,24.295026779174805
203,203,2019-11-22,24.734092712402344
204,204,2019-11-25,24.837400436401367
205,205,2019-11-26,25.0181941986084
206,206,2019-11-27,25.12150764465332
207,207,2019-11-29,24.85462188720703
208,208,2019-12-02,24.759920120239254
209,209,2019-12-03,24.62217140197754
210,210,2019-12-04,25.302295684814453
211,211,2019-12-05,24.77713966369629
212,212,2019-12-06,24.880451202392575
213,213,2019-12-09,25.22481155395508
214,214,2019-12-10,25.155941009521484
215,215,2019-12-11,24.64800262451172
216,216,2019-12-12,24.30363655090332
217,217,2019-12-13,24.432771682739254
218,218,2019-12-16,24.79435539245605
219,219,2019-12-17,25.13011360168457
220,220,2019-12-18,25.00958633422852
221,221,2019-12-19,28.97840118408203
222,222,2019-12-20,30.192296981811523
223,223,2019-12-23,29.288339614868164
224,224,2019-12-24,29.31416130065918
225,225,2019-12-26,29.004234313964844
226,226,2019-12-27,29.426082611083984
227,227,2019-12-30,29.305551528930664
228,228,2019-12-31,29.47773551940918
229,229,2020-01-02,28.952579498291016
230,230,2020-01-03,28.70291519165039
231,231,2020-01-06,28.85787582397461
232,232,2020-01-07,27.82477760314941
233,233,2020-01-08,27.437366485595703
234,234,2020-01-09,27.73007583618164
235,235,2020-01-10,27.40293312072754
236,236,2020-01-13,27.57511329650879
237,237,2020-01-14,27.678422927856445
238,238,2020-01-15,27.489023208618164
239,239,2020-01-16,27.807559967041016
240,240,2020-01-17,28.694305419921875
241,241,2020-01-21,28.20358085632324
242,242,2020-01-22,27.7989501953125
243,243,2020-01-23,28.143314361572266
244,244,2020-01-24,27.79034423828125
245,245,2020-01-27,28.00556945800781
246,246,2020-01-28,28.685691833496094
247,247,2020-01-29,28.58238410949707
248,248,2020-01-30,28.81026268005371
249,249,2020-01-31,28.52433013916016
250,250,2020-02-03,28.541658401489254
251,251,2020-02-04,27.65785789489746
252,252,2020-02-05,28.307714462280277
253,253,2020-02-06,27.805156707763672
254,254,2020-02-07,27.68385124206543
255,255,2020-02-10,27.93512916564941
256,256,2020-02-11,28.42034721374512
257,257,2020-02-12,28.27305221557617
258,258,2020-02-13,28.22973251342773
259,259,2020-02-14,28.32503890991211
260,260,2020-02-18,26.58342933654785
261,261,2020-02-19,25.82092666625977
262,262,2020-02-20,25.890249252319336
263,263,2020-02-21,25.63897132873535
264,264,2020-02-24,25.32703971862793
265,265,2020-02-25,24.590538024902344
266,266,2020-02-26,23.34281539916992
267,267,2020-02-27,22.848926544189453
268,268,2020-02-28,23.126197814941406
269,269,2020-03-02,24.46923065185547
270,270,2020-03-03,23.97533798217773
271,271,2020-03-04,24.9457950592041
272,272,2020-03-05,24.668514251708984
273,273,2020-03-06,24.47789764404297
274,274,2020-03-09,23.845369338989254
275,275,2020-03-10,24.139968872070312
276,276,2020-03-11,23.230173110961918
277,277,2020-03-12,20.91668510437012
278,278,2020-03-13,21.479894638061523
279,279,2020-03-16,23.57676315307617
280,280,2020-03-17,25.82092666625977
281,281,2020-03-18,23.620088577270508
282,282,2020-03-19,22.796932220458984
283,283,2020-03-20,22.571653366088867
284,284,2020-03-23,22.32037925720215
285,285,2020-03-24,22.9875602722168
286,286,2020-03-25,22.597644805908203
287,287,2020-03-26,24.13130760192871
288,288,2020-03-27,24.19195938110352
289,289,2020-03-30,24.460567474365234
290,290,2020-03-31,25.42235374450684
291,291,2020-04-01,25.786273956298828
292,292,2020-04-02,25.93357276916504
293,293,2020-04-03,27.042659759521484
294,294,2020-04-06,27.12063789367676
295,295,2020-04-07,26.38414192199707
296,296,2020-04-08,27.129308700561523
297,297,2020-04-09,28.12575340270996
298,298,2020-04-13,27.69251251220703
299,299,2020-04-14,28.88825225830078
300,300,2020-04-15,28.48100471496582
301,301,2020-04-16,29.000886917114254
302,302,2020-04-17,29.09620475769043
303,303,2020-04-20,29.356151580810547
304,304,2020-04-21,29.31282615661621
305,305,2020-04-22,29.720067977905277
306,306,2020-04-23,29.44279289245605
307,307,2020-04-24,29.6160888671875
308,308,2020-04-27,29.98000907897949
309,309,2020-04-28,29.98867416381836
310,310,2020-04-29,29.82563591003418
311,311,2020-04-30,29.15431404113769
312,312,2020-05-01,29.014822006225582
313,313,2020-05-04,29.13688468933105
314,314,2020-05-05,29.110729217529297
315,315,2020-05-06,29.1281681060791
316,316,2020-05-07,28.918922424316406
317,317,2020-05-08,29.224069595336918
318,318,2020-05-11,29.1281681060791
319,319,2020-05-12,29.738449096679688
320,320,2020-05-13,29.686145782470703
321,321,2020-05-14,29.49433898925781
322,322,2020-05-15,29.7907657623291
323,323,2020-05-18,29.65126609802246
324,324,2020-05-19,28.805591583251957
325,325,2020-05-20,28.53532218933105
326,326,2020-05-21,28.116832733154297
327,327,2020-05-22,28.491718292236328
328,328,2020-05-26,28.72711753845215
329,329,2020-05-27,29.40715789794922
330,330,2020-05-28,29.5640869140625
331,331,2020-05-29,30.331296920776367
332,332,2020-06-01,30.270278930664062
333,333,2020-06-02,30.05231285095215
334,334,2020-06-03,29.3374080657959
335,335,2020-06-04,29.040979385375977
336,336,2020-06-05,29.13688468933105
337,337,2020-06-08,29.581520080566406
338,338,2020-06-09,29.267662048339844
339,339,2020-06-10,28.9450798034668
340,340,2020-06-11,27.741941452026367
341,341,2020-06-12,28.256322860717773
342,342,2020-06-15,29.05842018127441
343,343,2020-06-16,29.860509872436523
344,344,2020-06-17,29.904102325439453
345,345,2020-06-18,29.851795196533203
346,346,2020-06-19,29.25022315979004
347,347,2020-06-22,29.991287231445312
348,348,2020-06-23,29.834360122680664
349,349,2020-06-24,29.4594669342041
350,350,2020-06-25,29.37228202819824
351,351,2020-06-26,28.45684814453125
352,352,2020-06-29,29.380998611450195
353,353,2020-06-30,30.6626091003418
354,354,2020-07-01,31.09852600097656
355,355,2020-07-02,30.871849060058597
356,356,2020-07-06,30.98518180847168
357,357,2020-07-07,31.281612396240234
358,358,2020-07-08,31.12467765808105
359,359,2020-07-09,31.037494659423828
360,360,2020-07-10,31.65650177001953
361,361,2020-07-13,31.07236671447754
362,362,2020-07-14,32.057552337646484
363,363,2020-07-15,31.909332275390625
364,364,2020-07-16,31.909332275390625
365,365,2020-07-17,31.891908645629883
366,366,2020-07-20,31.560596466064453
367,367,2020-07-21,31.682653427124023
368,368,2020-07-22,31.830873489379883
369,369,2020-07-23,32.10114288330078
370,370,2020-07-24,31.91805648803711
371,371,2020-07-27,32.23191833496094
372,372,2020-07-28,32.51090621948242
373,373,2020-07-29,32.80732727050781
374,374,2020-07-30,32.58065414428711
375,375,2020-07-31,32.650394439697266
376,376,2020-08-03,32.93361282348633
377,377,2020-08-04,33.37203598022461
378,378,2020-08-05,32.9511604309082
379,379,2020-08-06,32.854705810546875
380,380,2020-08-07,33.17913055419922
381,381,2020-08-10,33.0914421081543
382,382,2020-08-11,32.66179656982422
383,383,2020-08-12,33.17913055419922
384,384,2020-08-13,33.056373596191406
385,385,2020-08-14,33.12650680541992
386,386,2020-08-17,33.363258361816406
387,387,2020-08-18,33.47724914550781
388,388,2020-08-19,33.26680374145508
389,389,2020-08-20,33.293113708496094
390,390,2020-08-21,33.16159439086914
391,391,2020-08-24,33.547386169433594
392,392,2020-08-25,33.96827697753906
393,393,2020-08-26,33.95949935913086
394,394,2020-08-27,33.99457550048828
395,395,2020-08-28,33.459712982177734
396,396,2020-08-31,33.63507843017578
397,397,2020-09-01,33.17036056518555
398,398,2020-09-02,33.53862380981445
399,399,2020-09-03,32.802093505859375
400,400,2020-09-04,32.55657958984375
401,401,2020-09-08,30.820459365844727
402,402,2020-09-09,31.39916610717773
403,403,2020-09-10,30.425886154174805
404,404,2020-09-11,30.22421264648437
405,405,2020-09-14,30.329439163208008
406,406,2020-09-15,30.31190490722656
407,407,2020-09-16,30.504796981811523
408,408,2020-09-17,30.51357078552246
409,409,2020-09-18,30.29435920715332
410,410,2020-09-21,30.724010467529297
411,411,2020-09-22,30.820459365844727
412,412,2020-09-23,29.689353942871094
413,413,2020-09-24,30.364511489868164
414,414,2020-09-25,30.794158935546875
415,415,2020-09-28,31.09227752685547
416,416,2020-09-29,31.109804153442383
417,417,2020-09-30,31.31148338317871
418,418,2020-10-01,31.45177459716797
419,419,2020-10-02,32.33737564086914
420,420,2020-10-05,32.530269622802734
421,421,2020-10-06,32.311065673828125
422,422,2020-10-07,32.77578353881836
423,423,2020-10-08,32.66179656982422
424,424,2020-10-09,32.723167419433594
425,425,2020-10-12,33.32818603515625
426,426,2020-10-13,33.26680374145508
427,427,2020-10-14,33.04759979248047
428,428,2020-10-15,33.135284423828125
429,429,2020-10-16,33.24050521850586
430,430,2020-10-19,32.854705810546875
431,431,2020-10-20,32.547813415527344
432,432,2020-10-21,32.52151107788086
433,433,2020-10-22,33.012535095214844
434,434,2020-10-23,33.31941223144531
435,435,2020-10-26,32.92485046386719
436,436,2020-10-27,32.40751266479492
437,437,2020-10-28,31.44301414489746
438,438,2020-10-29,31.127349853515625
439,439,2020-10-30,31.00805282592773
440,440,2020-11-02,31.458728790283203
