,Unnamed: 0,Date,HSIC
58,58,2019-04-30,64.05999755859375
59,59,2019-05-01,62.43999862670898
60,60,2019-05-02,62.77000045776367
61,61,2019-05-03,63.22999954223633
62,62,2019-05-06,63.27999877929688
63,63,2019-05-07,66.70999908447266
64,64,2019-05-08,68.70999908447266
65,65,2019-05-09,69.26000213623047
66,66,2019-05-10,68.9000015258789
67,67,2019-05-13,66.97000122070312
68,68,2019-05-14,67.30999755859375
69,69,2019-05-15,66.58000183105469
70,70,2019-05-16,67.08999633789062
71,71,2019-05-17,67.91999816894531
72,72,2019-05-20,68.48999786376953
73,73,2019-05-21,68.88999938964844
74,74,2019-05-22,68.66000366210938
75,75,2019-05-23,67.66999816894531
76,76,2019-05-24,67.0199966430664
77,77,2019-05-28,66.1500015258789
78,78,2019-05-29,65.37000274658203
79,79,2019-05-30,65.12999725341797
80,80,2019-05-31,64.45999908447266
81,81,2019-06-03,65.16000366210938
82,82,2019-06-04,66.41000366210938
83,83,2019-06-05,67.58999633789062
84,84,2019-06-06,68.72000122070312
85,85,2019-06-07,69.76000213623047
86,86,2019-06-10,70.73999786376953
87,87,2019-06-11,71.12000274658203
88,88,2019-06-12,71.62999725341797
89,89,2019-06-13,71.38999938964844
90,90,2019-06-14,71.27999877929688
91,91,2019-06-17,71.41999816894531
92,92,2019-06-18,72.04000091552734
93,93,2019-06-19,72.05999755859375
94,94,2019-06-20,70.94000244140625
95,95,2019-06-21,69.87999725341797
96,96,2019-06-24,69.91999816894531
97,97,2019-06-25,69.31999969482422
98,98,2019-06-26,68.88999938964844
99,99,2019-06-27,69.1500015258789
100,100,2019-06-28,69.9000015258789
101,101,2019-07-01,69.5
102,102,2019-07-02,68.87000274658203
103,103,2019-07-03,69.2300033569336
104,104,2019-07-05,69.16000366210938
105,105,2019-07-08,68.94000244140625
106,106,2019-07-09,68.9000015258789
107,107,2019-07-10,69.2300033569336
108,108,2019-07-11,69.44999694824219
109,109,2019-07-12,70.58000183105469
110,110,2019-07-15,71.3499984741211
111,111,2019-07-16,69.93000030517578
112,112,2019-07-17,69.33000183105469
113,113,2019-07-18,68.87999725341797
114,114,2019-07-19,67.5
115,115,2019-07-22,66.77999877929688
116,116,2019-07-23,67.5
117,117,2019-07-24,67.62999725341797
118,118,2019-07-25,67.38999938964844
119,119,2019-07-26,67.80000305175781
120,120,2019-07-29,68.18000030517578
121,121,2019-07-30,68.87999725341797
122,122,2019-07-31,66.54000091552734
123,123,2019-08-01,66.62000274658203
124,124,2019-08-02,65.9000015258789
125,125,2019-08-05,64.54000091552734
126,126,2019-08-06,61.7599983215332
127,127,2019-08-07,62.459999084472656
128,128,2019-08-08,62.58000183105469
129,129,2019-08-09,63.02999877929688
130,130,2019-08-12,62.619998931884766
131,131,2019-08-13,62.27999877929688
132,132,2019-08-14,61.060001373291016
133,133,2019-08-15,61.540000915527344
134,134,2019-08-16,61.75
135,135,2019-08-19,62.119998931884766
136,136,2019-08-20,61.2599983215332
137,137,2019-08-21,61.31999969482422
138,138,2019-08-22,60.709999084472656
139,139,2019-08-23,59.459999084472656
140,140,2019-08-26,60.709999084472656
141,141,2019-08-27,60.459999084472656
142,142,2019-08-28,60.5
143,143,2019-08-29,61.34999847412109
144,144,2019-08-30,61.619998931884766
145,145,2019-09-03,61.560001373291016
146,146,2019-09-04,61.060001373291016
147,147,2019-09-05,61.83000183105469
148,148,2019-09-06,61.560001373291016
149,149,2019-09-09,62.61000061035156
150,150,2019-09-10,63.900001525878906
151,151,2019-09-11,65.83999633789062
152,152,2019-09-12,65.02999877929688
153,153,2019-09-13,64.31999969482422
154,154,2019-09-16,65.12000274658203
155,155,2019-09-17,62.7599983215332
156,156,2019-09-18,62.869998931884766
157,157,2019-09-19,63.150001525878906
158,158,2019-09-20,62.84999847412109
159,159,2019-09-23,62.33000183105469
160,160,2019-09-24,61.060001373291016
161,161,2019-09-25,62.22999954223633
162,162,2019-09-26,61.619998931884766
163,163,2019-09-27,62.58000183105469
164,164,2019-09-30,63.5
165,165,2019-10-01,63.04999923706055
166,166,2019-10-02,61.77999877929688
167,167,2019-10-03,61.84999847412109
168,168,2019-10-04,62.93000030517578
169,169,2019-10-07,62.880001068115234
170,170,2019-10-08,62.130001068115234
171,171,2019-10-09,62.11000061035156
172,172,2019-10-10,62.380001068115234
173,173,2019-10-11,62.93999862670898
174,174,2019-10-14,61.36000061035156
175,175,2019-10-15,61.84000015258789
176,176,2019-10-16,62.45000076293945
177,177,2019-10-17,63.54999923706055
178,178,2019-10-18,62.810001373291016
179,179,2019-10-21,62.900001525878906
180,180,2019-10-22,62.4900016784668
181,181,2019-10-23,63.25
182,182,2019-10-24,61.93999862670898
183,183,2019-10-25,62.25
184,184,2019-10-28,62.119998931884766
185,185,2019-10-29,63.119998931884766
186,186,2019-10-30,62.79999923706055
187,187,2019-10-31,62.59000015258789
188,188,2019-11-01,63.29999923706055
189,189,2019-11-04,65.7300033569336
190,190,2019-11-05,67.7300033569336
191,191,2019-11-06,68.5999984741211
192,192,2019-11-07,68.73999786376953
193,193,2019-11-08,68.91000366210938
194,194,2019-11-11,67.4000015258789
195,195,2019-11-12,67.87999725341797
196,196,2019-11-13,68.27999877929688
197,197,2019-11-14,68.18000030517578
198,198,2019-11-15,68.45999908447266
199,199,2019-11-18,68.69000244140625
200,200,2019-11-19,69.5
201,201,2019-11-20,68.3499984741211
202,202,2019-11-21,68.44000244140625
203,203,2019-11-22,69.30000305175781
204,204,2019-11-25,70.36000061035156
205,205,2019-11-26,69.9800033569336
206,206,2019-11-27,69.95999908447266
207,207,2019-11-29,68.9000015258789
208,208,2019-12-02,69.08000183105469
209,209,2019-12-03,68.83999633789062
210,210,2019-12-04,69.1500015258789
211,211,2019-12-05,69.16999816894531
212,212,2019-12-06,69.41999816894531
213,213,2019-12-09,68.68000030517578
214,214,2019-12-10,68.33000183105469
215,215,2019-12-11,69.0999984741211
216,216,2019-12-12,68.81999969482422
217,217,2019-12-13,68.48999786376953
218,218,2019-12-16,68.69000244140625
219,219,2019-12-17,68.1500015258789
220,220,2019-12-18,68.36000061035156
221,221,2019-12-19,69.05999755859375
222,222,2019-12-20,66.66000366210938
223,223,2019-12-23,66.37999725341797
224,224,2019-12-24,66.52999877929688
225,225,2019-12-26,66.2699966430664
226,226,2019-12-27,66.58000183105469
227,227,2019-12-30,66.44000244140625
228,228,2019-12-31,66.72000122070312
229,229,2020-01-02,67.12000274658203
230,230,2020-01-03,66.55999755859375
231,231,2020-01-06,67.29000091552734
232,232,2020-01-07,67.73999786376953
233,233,2020-01-08,67.93000030517578
234,234,2020-01-09,66.19999694824219
235,235,2020-01-10,66.62000274658203
236,236,2020-01-13,66.22000122070312
237,237,2020-01-14,67.47000122070312
238,238,2020-01-15,68.5
239,239,2020-01-16,69.37999725341797
240,240,2020-01-17,69.29000091552734
241,241,2020-01-21,69.61000061035156
242,242,2020-01-22,70.73999786376953
243,243,2020-01-23,71.0
244,244,2020-01-24,71.19999694824219
245,245,2020-01-27,70.79000091552734
246,246,2020-01-28,70.41000366210938
247,247,2020-01-29,70.44999694824219
248,248,2020-01-30,71.47000122070312
249,249,2020-01-31,68.94000244140625
250,250,2020-02-03,69.62000274658203
251,251,2020-02-04,69.75
252,252,2020-02-05,71.11000061035156
253,253,2020-02-06,70.97000122070312
254,254,2020-02-07,69.97000122070312
255,255,2020-02-10,70.18000030517578
256,256,2020-02-11,70.88999938964844
257,257,2020-02-12,71.86000061035156
258,258,2020-02-13,71.51000213623047
259,259,2020-02-14,72.12999725341797
260,260,2020-02-18,72.98999786376953
261,261,2020-02-19,73.70999908447266
262,262,2020-02-20,68.91999816894531
263,263,2020-02-21,67.54000091552734
264,264,2020-02-24,64.93000030517578
265,265,2020-02-25,63.130001068115234
266,266,2020-02-26,63.18000030517578
267,267,2020-02-27,62.52000045776367
268,268,2020-02-28,60.93999862670898
269,269,2020-03-02,62.91999816894531
270,270,2020-03-03,60.560001373291016
271,271,2020-03-04,61.630001068115234
272,272,2020-03-05,59.25
273,273,2020-03-06,57.68999862670898
274,274,2020-03-09,54.5099983215332
275,275,2020-03-10,57.869998931884766
276,276,2020-03-11,57.68000030517578
277,277,2020-03-12,55.060001373291016
278,278,2020-03-13,56.709999084472656
279,279,2020-03-16,51.650001525878906
280,280,2020-03-17,54.61000061035156
281,281,2020-03-18,50.7400016784668
282,282,2020-03-19,49.810001373291016
283,283,2020-03-20,45.0099983215332
284,284,2020-03-23,43.18000030517578
285,285,2020-03-24,46.97999954223633
286,286,2020-03-25,50.02999877929688
287,287,2020-03-26,53.560001373291016
288,288,2020-03-27,50.0
289,289,2020-03-30,52.09000015258789
290,290,2020-03-31,50.52000045776367
291,291,2020-04-01,48.56999969482422
292,292,2020-04-02,48.43999862670898
293,293,2020-04-03,46.34999847412109
294,294,2020-04-06,47.13999938964844
295,295,2020-04-07,49.29999923706055
296,296,2020-04-08,52.369998931884766
297,297,2020-04-09,52.25
298,298,2020-04-13,51.70000076293945
299,299,2020-04-14,53.54999923706055
300,300,2020-04-15,52.15999984741211
301,301,2020-04-16,52.58000183105469
302,302,2020-04-17,53.63999938964844
303,303,2020-04-20,53.150001525878906
304,304,2020-04-21,52.02999877929688
305,305,2020-04-22,51.709999084472656
306,306,2020-04-23,51.630001068115234
307,307,2020-04-24,52.38999938964844
308,308,2020-04-27,54.86000061035156
309,309,2020-04-28,55.27000045776367
310,310,2020-04-29,56.95000076293945
311,311,2020-04-30,54.560001373291016
312,312,2020-05-01,52.150001525878906
313,313,2020-05-04,52.4900016784668
314,314,2020-05-05,53.70000076293945
315,315,2020-05-06,52.68999862670898
316,316,2020-05-07,53.88999938964844
317,317,2020-05-08,54.02999877929688
318,318,2020-05-11,55.470001220703125
319,319,2020-05-12,53.060001373291016
320,320,2020-05-13,51.130001068115234
321,321,2020-05-14,52.0
322,322,2020-05-15,51.7599983215332
323,323,2020-05-18,56.40999984741211
324,324,2020-05-19,57.04999923706055
325,325,2020-05-20,57.77999877929688
326,326,2020-05-21,57.18000030517578
327,327,2020-05-22,56.709999084472656
328,328,2020-05-26,59.56999969482422
329,329,2020-05-27,62.2400016784668
330,330,2020-05-28,61.45000076293945
331,331,2020-05-29,60.720001220703125
332,332,2020-06-01,61.130001068115234
333,333,2020-06-02,63.220001220703125
334,334,2020-06-03,63.2400016784668
335,335,2020-06-04,63.27999877929688
336,336,2020-06-05,65.83000183105469
337,337,2020-06-08,66.95999908447266
338,338,2020-06-09,61.15999984741211
339,339,2020-06-10,58.81999969482422
340,340,2020-06-11,55.81999969482422
341,341,2020-06-12,56.630001068115234
342,342,2020-06-15,58.18000030517578
343,343,2020-06-16,59.790000915527344
344,344,2020-06-17,59.77000045776367
345,345,2020-06-18,59.369998931884766
346,346,2020-06-19,60.41999816894531
347,347,2020-06-22,59.5
348,348,2020-06-23,59.34999847412109
349,349,2020-06-24,56.18000030517578
350,350,2020-06-25,56.400001525878906
351,351,2020-06-26,56.66999816894531
352,352,2020-06-29,58.060001373291016
353,353,2020-06-30,58.38999938964844
354,354,2020-07-01,58.86000061035156
355,355,2020-07-02,59.06999969482422
356,356,2020-07-06,59.52000045776367
357,357,2020-07-07,58.5099983215332
358,358,2020-07-08,57.18999862670898
359,359,2020-07-09,56.08000183105469
360,360,2020-07-10,57.15999984741211
361,361,2020-07-13,57.84999847412109
362,362,2020-07-14,59.68999862670898
363,363,2020-07-15,63.68000030517578
364,364,2020-07-16,64.76000213623047
365,365,2020-07-17,66.97000122070312
366,366,2020-07-20,66.44000244140625
367,367,2020-07-21,67.66000366210938
368,368,2020-07-22,67.75
369,369,2020-07-23,68.37999725341797
370,370,2020-07-24,67.02999877929688
371,371,2020-07-27,67.02999877929688
372,372,2020-07-28,65.9000015258789
373,373,2020-07-29,68.70999908447266
374,374,2020-07-30,68.6500015258789
375,375,2020-07-31,68.7300033569336
376,376,2020-08-03,70.9000015258789
377,377,2020-08-04,69.12999725341797
378,378,2020-08-05,67.12999725341797
379,379,2020-08-06,66.9800033569336
380,380,2020-08-07,67.80000305175781
381,381,2020-08-10,67.98999786376953
382,382,2020-08-11,67.19999694824219
383,383,2020-08-12,66.66999816894531
384,384,2020-08-13,66.95999908447266
385,385,2020-08-14,67.2300033569336
386,386,2020-08-17,66.77999877929688
387,387,2020-08-18,66.27999877929688
388,388,2020-08-19,65.13999938964844
389,389,2020-08-20,65.13999938964844
390,390,2020-08-21,66.1500015258789
391,391,2020-08-24,65.66000366210938
392,392,2020-08-25,65.48999786376953
393,393,2020-08-26,65.66999816894531
394,394,2020-08-27,66.44999694824219
395,395,2020-08-28,66.44000244140625
396,396,2020-08-31,66.44000244140625
397,397,2020-09-01,65.16000366210938
398,398,2020-09-02,66.88999938964844
399,399,2020-09-03,65.9800033569336
400,400,2020-09-04,65.63999938964844
401,401,2020-09-08,63.7400016784668
402,402,2020-09-09,64.7699966430664
403,403,2020-09-10,63.75
404,404,2020-09-11,64.37000274658203
405,405,2020-09-14,63.72999954223633
406,406,2020-09-15,63.75
407,407,2020-09-16,64.1500015258789
408,408,2020-09-17,62.84999847412109
409,409,2020-09-18,60.970001220703125
410,410,2020-09-21,59.79999923706055
411,411,2020-09-22,59.02999877929688
412,412,2020-09-23,57.18000030517578
413,413,2020-09-24,58.27999877929688
414,414,2020-09-25,58.790000915527344
415,415,2020-09-28,59.650001525878906
416,416,2020-09-29,58.56999969482422
417,417,2020-09-30,58.77999877929688
418,418,2020-10-01,57.91999816894531
419,419,2020-10-02,57.970001220703125
420,420,2020-10-05,60.5099983215332
421,421,2020-10-06,58.84000015258789
422,422,2020-10-07,59.459999084472656
423,423,2020-10-08,61.09000015258789
424,424,2020-10-09,60.459999084472656
425,425,2020-10-12,59.88999938964844
426,426,2020-10-13,59.65999984741211
427,427,2020-10-14,60.869998931884766
428,428,2020-10-15,61.36000061035156
429,429,2020-10-16,62.34000015258789
430,430,2020-10-19,61.869998931884766
431,431,2020-10-20,62.5099983215332
432,432,2020-10-21,63.619998931884766
433,433,2020-10-22,66.62999725341797
434,434,2020-10-23,67.79000091552734
435,435,2020-10-26,66.87000274658203
436,436,2020-10-27,65.61000061035156
437,437,2020-10-28,61.97999954223633
438,438,2020-10-29,62.900001525878906
439,439,2020-10-30,63.58000183105469
440,440,2020-11-02,62.220001220703125
441,441,2020-11-03,60.40999984741211
442,442,2020-11-04,59.93999862670898
443,443,2020-11-05,61.56999969482422
444,444,2020-11-06,61.66999816894531
445,445,2020-11-09,68.0
446,446,2020-11-10,68.08000183105469
447,447,2020-11-11,63.58000183105469
448,448,2020-11-12,63.36000061035156
449,449,2020-11-13,65.6500015258789
450,450,2020-11-16,64.44999694824219
451,451,2020-11-17,64.61000061035156
452,452,2020-11-18,64.23999786376953
453,453,2020-11-19,63.5
454,454,2020-11-20,63.58000183105469
455,455,2020-11-23,63.709999084472656
456,456,2020-11-24,64.56999969482422
457,457,2020-11-25,64.12999725341797
458,458,2020-11-27,63.68000030517578
459,459,2020-11-30,64.30999755859375
460,460,2020-12-01,64.91000366210938
461,461,2020-12-02,66.48999786376953
462,462,2020-12-03,66.47000122070312
463,463,2020-12-04,68.41999816894531
464,464,2020-12-07,68.7300033569336
465,465,2020-12-08,70.44999694824219
466,466,2020-12-09,71.1500015258789
467,467,2020-12-10,71.30999755859375
468,468,2020-12-11,69.94999694824219
469,469,2020-12-14,68.06999969482422
470,470,2020-12-15,68.94000244140625
471,471,2020-12-16,69.1500015258789
472,472,2020-12-17,68.88999938964844
473,473,2020-12-18,67.77999877929688
474,474,2020-12-21,66.45999908447266
475,475,2020-12-22,66.0999984741211
476,476,2020-12-23,66.44000244140625
477,477,2020-12-24,65.83000183105469
478,478,2020-12-28,66.22000122070312
479,479,2020-12-29,65.72000122070312
480,480,2020-12-30,65.83999633789062
481,481,2020-12-31,66.86000061035156
482,482,2021-01-04,66.48999786376953
483,483,2021-01-05,67.77999877929688
484,484,2021-01-06,69.55999755859375
485,485,2021-01-07,70.01000213623047
486,486,2021-01-08,72.0999984741211
487,487,2021-01-11,72.37999725341797
488,488,2021-01-12,73.79000091552734
489,489,2021-01-13,73.87999725341797
490,490,2021-01-14,73.02999877929688
491,491,2021-01-15,71.45999908447266
492,492,2021-01-19,70.43000030517578
493,493,2021-01-20,70.18000030517578
494,494,2021-01-21,68.44000244140625
495,495,2021-01-22,69.12999725341797
496,496,2021-01-25,69.30999755859375
497,497,2021-01-26,69.11000061035156
498,498,2021-01-27,68.16999816894531
499,499,2021-01-28,67.75
500,500,2021-01-29,65.8499984741211
501,501,2021-02-01,67.45999908447266
502,502,2021-02-02,67.43000030517578
503,503,2021-02-03,67.79000091552734
504,504,2021-02-04,69.83000183105469
505,505,2021-02-05,70.12999725341797
506,506,2021-02-08,70.77999877929688
507,507,2021-02-09,70.61000061035156
508,508,2021-02-10,70.73999786376953
509,509,2021-02-11,69.62000274658203
510,510,2021-02-12,69.45999908447266
511,511,2021-02-16,70.58000183105469
512,512,2021-02-17,64.87000274658203
513,513,2021-02-18,64.58000183105469
514,514,2021-02-19,63.75
515,515,2021-02-22,65.97000122070312
516,516,2021-02-23,65.62000274658203
517,517,2021-02-24,65.01000213623047
518,518,2021-02-25,61.88999938964844
519,519,2021-02-26,61.84999847412109
520,520,2021-03-01,64.55000305175781
521,521,2021-03-02,62.91999816894531
522,522,2021-03-03,62.709999084472656
523,523,2021-03-04,61.5
524,524,2021-03-05,62.56999969482422
525,525,2021-03-08,64.79000091552734
526,526,2021-03-09,65.18000030517578
527,527,2021-03-10,65.91000366210938
528,528,2021-03-11,65.87999725341797
529,529,2021-03-12,67.19000244140625
530,530,2021-03-15,68.22000122070312
531,531,2021-03-16,67.02999877929688
532,532,2021-03-17,67.77999877929688
533,533,2021-03-18,67.69000244140625
534,534,2021-03-19,66.80999755859375
535,535,2021-03-22,66.30000305175781
536,536,2021-03-23,65.06999969482422
537,537,2021-03-24,65.66000366210938
538,538,2021-03-25,66.80999755859375
539,539,2021-03-26,67.9800033569336
540,540,2021-03-29,69.73999786376953
541,541,2021-03-30,68.97000122070312
542,542,2021-03-31,69.23999786376953
543,543,2021-04-01,68.66999816894531
544,544,2021-04-05,68.9800033569336
545,545,2021-04-06,69.0
546,546,2021-04-07,68.66000366210938
547,547,2021-04-08,68.66999816894531
548,548,2021-04-09,69.38999938964844
549,549,2021-04-12,70.0
550,550,2021-04-13,69.5999984741211
551,551,2021-04-14,70.0
552,552,2021-04-15,70.9000015258789
553,553,2021-04-16,71.16999816894531
554,554,2021-04-19,70.63999938964844
555,555,2021-04-20,70.5199966430664
556,556,2021-04-21,72.30000305175781
557,557,2021-04-22,72.7300033569336
558,558,2021-04-23,74.22000122070312
559,559,2021-04-26,73.37999725341797
560,560,2021-04-27,73.13999938964844
561,561,2021-04-28,72.72000122070312
562,562,2021-04-29,73.06999969482422
563,563,2021-04-30,72.5
564,564,2021-05-03,74.01000213623047
565,565,2021-05-04,79.87000274658203
566,566,2021-05-05,78.91000366210938
567,567,2021-05-06,79.91999816894531
568,568,2021-05-07,80.61000061035156
569,569,2021-05-10,82.97000122070312
570,570,2021-05-11,80.38999938964844
571,571,2021-05-12,78.62999725341797
572,572,2021-05-13,80.08000183105469
573,573,2021-05-14,80.66000366210938
574,574,2021-05-17,80.5
575,575,2021-05-18,79.3499984741211
576,576,2021-05-19,78.76000213623047
577,577,2021-05-20,79.41000366210938
578,578,2021-05-21,78.30999755859375
579,579,2021-05-24,77.58999633789062
580,580,2021-05-25,76.26000213623047
581,581,2021-05-26,76.8499984741211
582,582,2021-05-27,76.38999938964844
583,583,2021-05-28,76.04000091552734
584,584,2021-06-01,76.06999969482422
585,585,2021-06-02,75.41999816894531
586,586,2021-06-03,77.95999908447266
587,587,2021-06-04,77.9000015258789
588,588,2021-06-07,77.30000305175781
589,589,2021-06-08,77.69999694824219
590,590,2021-06-09,77.5999984741211
591,591,2021-06-10,78.58000183105469
592,592,2021-06-11,78.9000015258789
593,593,2021-06-14,77.43000030517578
594,594,2021-06-15,78.4000015258789
595,595,2021-06-16,77.41999816894531
596,596,2021-06-17,76.69000244140625
597,597,2021-06-18,75.0199966430664
598,598,2021-06-21,76.38999938964844
599,599,2021-06-22,76.41999816894531
600,600,2021-06-23,74.47000122070312
601,601,2021-06-24,75.13999938964844
602,602,2021-06-25,75.01000213623047
603,603,2021-06-28,74.33000183105469
604,604,2021-06-29,74.0
605,605,2021-06-30,74.19000244140625
606,606,2021-07-01,75.51000213623047
607,607,2021-07-02,75.97000122070312
608,608,2021-07-06,76.04000091552734
609,609,2021-07-07,76.66999816894531
610,610,2021-07-08,75.77999877929688
611,611,2021-07-09,76.80999755859375
612,612,2021-07-12,77.0199966430664
613,613,2021-07-13,76.38999938964844
614,614,2021-07-14,76.77999877929688
615,615,2021-07-15,75.33999633789062
616,616,2021-07-16,75.12000274658203
617,617,2021-07-19,73.80000305175781
618,618,2021-07-20,75.7699966430664
619,619,2021-07-21,77.13999938964844
620,620,2021-07-22,76.44000244140625
621,621,2021-07-23,77.36000061035156
622,622,2021-07-26,77.37000274658203
623,623,2021-07-27,78.66999816894531
624,624,2021-07-28,79.44000244140625
625,625,2021-07-29,80.22000122070312
626,626,2021-07-30,80.1500015258789
627,627,2021-08-02,81.2300033569336
628,628,2021-08-03,80.37000274658203
629,629,2021-08-04,77.30000305175781
630,630,2021-08-05,76.7300033569336
631,631,2021-08-06,77.02999877929688
632,632,2021-08-09,76.20999908447266
633,633,2021-08-10,75.52999877929688
634,634,2021-08-11,75.9000015258789
635,635,2021-08-12,75.5999984741211
636,636,2021-08-13,75.68000030517578
637,637,2021-08-16,76.72000122070312
638,638,2021-08-17,77.45999908447266
639,639,2021-08-18,75.77999877929688
640,640,2021-08-19,75.76000213623047
641,641,2021-08-20,75.62999725341797
642,642,2021-08-23,75.73999786376953
643,643,2021-08-24,75.58999633789062
644,644,2021-08-25,75.5
645,645,2021-08-26,74.12999725341797
646,646,2021-08-27,75.2300033569336
647,647,2021-08-30,75.18000030517578
648,648,2021-08-31,75.58999633789062
649,649,2021-09-01,76.66000366210938
650,650,2021-09-02,79.33000183105469
651,651,2021-09-03,78.37999725341797
652,652,2021-09-07,78.58000183105469
653,653,2021-09-08,78.55999755859375
654,654,2021-09-09,77.7699966430664
655,655,2021-09-10,76.76000213623047
656,656,2021-09-13,77.70999908447266
657,657,2021-09-14,78.44000244140625
658,658,2021-09-15,78.54000091552734
659,659,2021-09-16,78.37000274658203
660,660,2021-09-17,77.47000122070312
661,661,2021-09-20,75.97000122070312
662,662,2021-09-21,75.52999877929688
663,663,2021-09-22,76.86000061035156
664,664,2021-09-23,77.5999984741211
665,665,2021-09-24,78.0999984741211
666,666,2021-09-27,78.69999694824219
667,667,2021-09-28,78.12999725341797
668,668,2021-09-29,78.27999877929688
669,669,2021-09-30,76.16000366210938
670,670,2021-10-01,78.52999877929688
671,671,2021-10-04,78.0999984741211
672,672,2021-10-05,78.61000061035156
673,673,2021-10-06,78.16999816894531
674,674,2021-10-07,79.70999908447266
675,675,2021-10-08,79.83000183105469
676,676,2021-10-11,79.31999969482422
677,677,2021-10-12,78.5
678,678,2021-10-13,77.72000122070312
679,679,2021-10-14,78.58999633789062
680,680,2021-10-15,77.44000244140625
681,681,2021-10-18,76.52999877929688
682,682,2021-10-19,76.95999908447266
683,683,2021-10-20,78.47000122070312
684,684,2021-10-21,79.01000213623047
685,685,2021-10-22,79.88999938964844
686,686,2021-10-25,76.20999908447266
687,687,2021-10-26,75.31999969482422
688,688,2021-10-27,74.19000244140625
689,689,2021-10-28,75.5199966430664
690,690,2021-10-29,76.3499984741211
691,691,2021-11-01,76.6500015258789
692,692,2021-11-02,78.23999786376953
693,693,2021-11-03,78.97000122070312
694,694,2021-11-04,78.68000030517578
695,695,2021-11-05,80.0999984741211
696,696,2021-11-08,78.63999938964844
697,697,2021-11-09,78.1500015258789
698,698,2021-11-10,78.18000030517578
699,699,2021-11-11,78.44999694824219
700,700,2021-11-12,79.25
701,701,2021-11-15,78.45999908447266
702,702,2021-11-16,77.94000244140625
703,703,2021-11-17,77.51000213623047
704,704,2021-11-18,76.97000122070312
705,705,2021-11-19,76.13999938964844
706,706,2021-11-22,76.20999908447266
707,707,2021-11-23,76.9000015258789
708,708,2021-11-24,75.9000015258789
709,709,2021-11-26,73.63999938964844
710,710,2021-11-29,73.7699966430664
711,711,2021-11-30,71.05999755859375
712,712,2021-12-01,70.33999633789062
713,713,2021-12-02,71.51000213623047
714,714,2021-12-03,71.16000366210938
715,715,2021-12-06,72.88999938964844
716,716,2021-12-07,74.58000183105469
717,717,2021-12-08,75.02999877929688
718,718,2021-12-09,75.76000213623047
719,719,2021-12-10,75.68000030517578
720,720,2021-12-13,75.16000366210938
721,721,2021-12-14,74.55000305175781
722,722,2021-12-15,73.51000213623047
723,723,2021-12-16,73.62999725341797
724,724,2021-12-17,73.75
725,725,2021-12-20,72.87999725341797
726,726,2021-12-21,72.95999908447266
727,727,2021-12-22,74.33000183105469
728,728,2021-12-23,74.93000030517578
729,729,2021-12-27,76.23999786376953
730,730,2021-12-28,76.87000274658203
731,731,2021-12-29,78.05999755859375
732,732,2021-12-30,77.94999694824219
733,733,2021-12-31,77.52999877929688
734,734,2022-01-03,77.43000030517578
735,735,2022-01-04,79.27999877929688
736,736,2022-01-05,78.98999786376953
737,737,2022-01-06,77.86000061035156
738,738,2022-01-07,78.94999694824219
739,739,2022-01-10,79.1500015258789
740,740,2022-01-11,80.54000091552734
741,741,2022-01-12,77.79000091552734
