,Unnamed: 0,Date,SHW
66,66,2019-05-10,140.49325561523438
67,67,2019-05-13,137.60943603515625
68,68,2019-05-14,138.73362731933594
69,69,2019-05-15,137.6190185546875
70,70,2019-05-16,138.73648071289062
71,71,2019-05-17,139.50497436523438
72,72,2019-05-20,135.92835998535156
73,73,2019-05-21,138.30101013183594
74,74,2019-05-22,138.14735412597656
75,75,2019-05-23,137.86874389648438
76,76,2019-05-24,137.91680908203125
77,77,2019-05-28,136.73526000976562
78,78,2019-05-29,136.54635620117188
79,79,2019-05-30,135.94757080078125
80,80,2019-05-31,134.30816650390625
81,81,2019-06-03,136.66482543945312
82,82,2019-06-04,139.41213989257812
83,83,2019-06-05,144.01663208007812
84,84,2019-06-06,149.39280700683594
85,85,2019-06-07,151.76870727539062
86,86,2019-06-10,150.9906005859375
87,87,2019-06-11,150.7728729248047
88,88,2019-06-12,151.73345947265625
89,89,2019-06-13,153.37928771972656
90,90,2019-06-14,151.66302490234375
91,91,2019-06-17,149.7770233154297
92,92,2019-06-18,148.81959533691406
93,93,2019-06-19,148.8932647705078
94,94,2019-06-20,151.0258026123047
95,95,2019-06-21,149.1142120361328
96,96,2019-06-24,149.20069885253906
97,97,2019-06-25,148.3585205078125
98,98,2019-06-26,145.45751953125
99,99,2019-06-27,145.61119079589844
100,100,2019-06-28,146.7447509765625
101,101,2019-07-01,147.70851135253906
102,102,2019-07-02,148.3777618408203
103,103,2019-07-03,150.5455322265625
104,104,2019-07-05,149.25831604003906
105,105,2019-07-08,148.1856231689453
106,106,2019-07-09,147.9774932861328
107,107,2019-07-10,146.5045623779297
108,108,2019-07-11,148.9573211669922
109,109,2019-07-12,150.40780639648438
110,110,2019-07-15,151.73345947265625
111,111,2019-07-16,149.70657348632812
112,112,2019-07-17,146.28363037109375
113,113,2019-07-18,146.55262756347656
114,114,2019-07-19,146.20359802246094
115,115,2019-07-22,145.5599365234375
116,116,2019-07-23,156.971923828125
117,117,2019-07-24,160.46212768554688
118,118,2019-07-25,163.07814025878906
119,119,2019-07-26,164.0387420654297
120,120,2019-07-29,163.34715270996094
121,121,2019-07-30,164.90972900390625
122,122,2019-07-31,164.2757110595703
123,123,2019-08-01,164.2468719482422
124,124,2019-08-02,163.4528045654297
125,125,2019-08-05,158.6145782470703
126,126,2019-08-06,159.73843383789062
127,127,2019-08-07,164.2596893310547
128,128,2019-08-08,167.56417846679688
129,129,2019-08-09,166.42745971679688
130,130,2019-08-12,165.13706970214844
131,131,2019-08-13,168.37750244140625
132,132,2019-08-14,164.986572265625
133,133,2019-08-15,166.9344482421875
134,134,2019-08-16,170.1082305908203
135,135,2019-08-19,169.57870483398438
136,136,2019-08-20,168.15391540527344
137,137,2019-08-21,169.3284149169922
138,138,2019-08-22,167.99346923828125
139,139,2019-08-23,164.49557495117188
140,140,2019-08-26,164.77157592773438
141,141,2019-08-27,165.3909454345703
142,142,2019-08-28,167.73348999023438
143,143,2019-08-29,168.37210083007812
144,144,2019-08-30,169.036376953125
145,145,2019-09-03,169.1743621826172
146,146,2019-09-04,171.5779266357422
147,147,2019-09-05,171.52980041503906
148,148,2019-09-06,171.6004180908203
149,149,2019-09-09,167.84263610839844
150,150,2019-09-10,167.42544555664062
151,151,2019-09-11,169.24496459960938
152,152,2019-09-12,172.95140075683594
153,153,2019-09-13,173.77613830566406
154,154,2019-09-16,169.27381896972656
155,155,2019-09-17,172.4925079345703
156,156,2019-09-18,174.19970703125
157,157,2019-09-19,176.42677307128906
158,158,2019-09-20,176.67071533203125
159,159,2019-09-23,173.81787109375
160,160,2019-09-24,174.0906219482422
161,161,2019-09-25,174.7452850341797
162,162,2019-09-26,175.96792602539062
163,163,2019-09-27,174.66183471679688
164,164,2019-09-30,176.45567321777344
165,165,2019-10-01,174.84793090820312
166,166,2019-10-02,173.6124725341797
167,167,2019-10-03,174.31202697753906
168,168,2019-10-04,176.1251220703125
169,169,2019-10-07,176.266357421875
170,170,2019-10-08,175.19451904296875
171,171,2019-10-09,178.313720703125
172,172,2019-10-10,179.2892303466797
173,173,2019-10-11,176.5006103515625
174,174,2019-10-14,176.60972595214844
175,175,2019-10-15,179.35025024414062
176,176,2019-10-16,181.0670928955078
177,177,2019-10-17,179.8797149658203
178,178,2019-10-18,179.98239135742188
179,179,2019-10-21,176.6289825439453
180,180,2019-10-22,181.91749572753903
181,181,2019-10-23,180.94834899902344
182,182,2019-10-24,184.21517944335935
183,183,2019-10-25,184.4975433349609
184,184,2019-10-28,185.55975341796875
185,185,2019-10-29,186.6411895751953
186,186,2019-10-30,188.123779296875
187,187,2019-10-31,183.65997314453125
188,188,2019-11-01,186.009033203125
189,189,2019-11-04,183.23638916015625
190,190,2019-11-05,181.28208923339844
191,191,2019-11-06,184.5970458984375
192,192,2019-11-07,182.74221801757807
193,193,2019-11-08,186.55780029296875
194,194,2019-11-11,185.9352264404297
195,195,2019-11-12,188.44790649414065
196,196,2019-11-13,189.25015258789065
197,197,2019-11-14,190.80625915527344
198,198,2019-11-15,190.5876617431641
199,199,2019-11-18,188.43670654296875
200,200,2019-11-19,187.83226013183597
201,201,2019-11-20,185.20217895507807
202,202,2019-11-21,182.80368041992188
203,203,2019-11-22,184.81961059570312
204,204,2019-11-25,186.48507690429688
205,205,2019-11-26,188.79039001464844
206,206,2019-11-27,188.04443359375
207,207,2019-11-29,187.48822021484372
208,208,2019-12-02,184.81961059570312
209,209,2019-12-03,185.8098907470703
210,210,2019-12-04,183.68785095214844
211,211,2019-12-05,184.0704498291016
212,212,2019-12-06,186.01243591308597
213,213,2019-12-09,185.3790435791016
214,214,2019-12-10,183.5399475097656
215,215,2019-12-11,185.03179931640625
216,216,2019-12-12,185.4561767578125
217,217,2019-12-13,183.9836578369141
218,218,2019-12-16,186.3243103027344
219,219,2019-12-17,185.88381958007807
220,220,2019-12-18,184.1057891845703
221,221,2019-12-19,185.79058837890625
222,222,2019-12-20,186.7969512939453
223,223,2019-12-23,187.52999877929688
224,224,2019-12-24,186.848388671875
225,225,2019-12-26,186.99630737304688
226,226,2019-12-27,187.02523803710935
227,227,2019-12-30,186.0767517089844
228,228,2019-12-31,187.6200256347656
229,229,2020-01-02,183.86148071289065
230,230,2020-01-03,181.4821929931641
231,231,2020-01-06,181.1478271484375
232,232,2020-01-07,180.1671905517578
233,233,2020-01-08,183.03515625
234,234,2020-01-09,181.86163330078125
235,235,2020-01-10,182.3310089111328
236,236,2020-01-13,184.8292388916016
237,237,2020-01-14,184.70384216308597
238,238,2020-01-15,187.94796752929688
239,239,2020-01-16,188.08302307128903
240,240,2020-01-17,191.1342315673828
241,241,2020-01-21,190.6809234619141
242,242,2020-01-22,190.6390838623047
243,243,2020-01-23,191.7997894287109
244,244,2020-01-24,191.25323486328125
245,245,2020-01-27,187.8547821044922
246,246,2020-01-28,190.03468322753903
247,247,2020-01-29,189.7806854248047
248,248,2020-01-30,182.91297912597656
249,249,2020-01-31,179.08367919921875
250,250,2020-02-03,184.8453063964844
251,251,2020-02-04,188.7228240966797
252,252,2020-02-05,187.266357421875
253,253,2020-02-06,187.0927276611328
254,254,2020-02-07,184.0865173339844
255,255,2020-02-10,183.99972534179688
256,256,2020-02-11,185.53013610839844
257,257,2020-02-12,186.52685546875
258,258,2020-02-13,186.40467834472656
259,259,2020-02-14,188.23416137695312
260,260,2020-02-18,187.0541534423828
261,261,2020-02-19,189.39161682128903
262,262,2020-02-20,187.7936553955078
263,263,2020-02-21,184.3404998779297
264,264,2020-02-24,182.33425903320312
265,265,2020-02-25,177.14488220214844
266,266,2020-02-26,177.03236389160156
267,267,2020-02-27,168.91397094726562
268,268,2020-02-28,166.570556640625
269,269,2020-03-02,173.52346801757812
270,270,2020-03-03,174.2519989013672
271,271,2020-03-04,185.2760772705078
272,272,2020-03-05,178.87118530273438
273,273,2020-03-06,174.38734436035156
274,274,2020-03-09,169.9261474609375
275,275,2020-03-10,176.0055389404297
276,276,2020-03-11,167.66329956054688
277,277,2020-03-12,155.57542419433594
278,278,2020-03-13,160.9553680419922
279,279,2020-03-16,130.89369201660156
280,280,2020-03-17,135.50640869140625
281,281,2020-03-18,129.85894775390625
282,282,2020-03-19,143.48114013671875
283,283,2020-03-20,133.03082275390625
284,284,2020-03-23,127.87329864501952
285,285,2020-03-24,146.3500213623047
286,286,2020-03-25,145.5892791748047
287,287,2020-03-26,150.25680541992188
288,288,2020-03-27,148.16799926757812
289,289,2020-03-30,155.31434631347656
290,290,2020-03-31,148.1228790283203
291,291,2020-04-01,136.98919677734375
292,292,2020-04-02,140.834716796875
293,293,2020-04-03,135.3936004638672
294,294,2020-04-06,147.83277893066406
295,295,2020-04-07,149.35745239257812
296,296,2020-04-08,157.40310668945312
297,297,2020-04-09,158.6409454345703
298,298,2020-04-13,157.69003295898438
299,299,2020-04-14,162.58641052246094
300,300,2020-04-15,158.81175231933594
301,301,2020-04-16,156.34584045410156
302,302,2020-04-17,166.570556640625
303,303,2020-04-20,159.8400421142578
304,304,2020-04-21,156.30392456054688
305,305,2020-04-22,161.26478576660156
306,306,2020-04-23,160.75225830078125
307,307,2020-04-24,163.12469482421875
308,308,2020-04-27,164.86534118652344
309,309,2020-04-28,163.9853515625
310,310,2020-04-29,173.6975555419922
311,311,2020-04-30,172.8949432373047
312,312,2020-05-01,169.69407653808594
313,313,2020-05-04,170.4676971435547
314,314,2020-05-05,171.7086944580078
315,315,2020-05-06,168.91400146484375
316,316,2020-05-07,170.37742614746094
317,317,2020-05-08,177.185302734375
318,318,2020-05-11,180.137939453125
319,319,2020-05-12,178.4037322998047
320,320,2020-05-13,176.74688720703125
321,321,2020-05-14,175.85406494140625
322,322,2020-05-15,183.21310424804688
323,323,2020-05-18,184.4605712890625
324,324,2020-05-19,181.71743774414065
325,325,2020-05-20,182.0043029785156
326,326,2020-05-21,184.17237854003903
327,327,2020-05-22,186.5310821533203
328,328,2020-05-26,188.4148101806641
329,329,2020-05-27,188.3275604248047
330,330,2020-05-28,190.6377868652344
331,331,2020-05-29,191.8785400390625
332,332,2020-06-01,188.1983184814453
333,333,2020-06-02,192.931884765625
334,334,2020-06-03,191.97866821289065
335,335,2020-06-04,185.8396148681641
336,336,2020-06-05,189.11273193359372
337,337,2020-06-08,185.78793334960935
338,338,2020-06-09,187.97537231445312
339,339,2020-06-10,187.71365356445312
340,340,2020-06-11,176.52114868164062
341,341,2020-06-12,176.94119262695312
342,342,2020-06-15,184.17562866210935
343,343,2020-06-16,186.2273406982422
344,344,2020-06-17,188.0496826171875
345,345,2020-06-18,187.9527282714844
346,346,2020-06-19,188.9123687744141
347,347,2020-06-22,188.2015686035156
348,348,2020-06-23,186.2176513671875
349,349,2020-06-24,183.0899353027344
350,350,2020-06-25,185.2095642089844
351,351,2020-06-26,180.1431884765625
352,352,2020-06-29,182.87994384765625
353,353,2020-06-30,186.7087860107422
354,354,2020-07-01,186.61509704589844
355,355,2020-07-02,188.3630828857422
356,356,2020-07-06,191.33248901367188
357,357,2020-07-07,190.2274627685547
358,358,2020-07-08,189.38092041015625
359,359,2020-07-09,187.3032989501953
360,360,2020-07-10,188.6313018798828
361,361,2020-07-13,186.1239471435547
362,362,2020-07-14,189.5683135986328
363,363,2020-07-15,193.03851318359372
364,364,2020-07-16,193.4682159423828
365,365,2020-07-17,197.1258544921875
366,366,2020-07-20,196.4763946533203
367,367,2020-07-21,198.1953125
368,368,2020-07-22,202.2342071533203
369,369,2020-07-23,199.84320068359372
370,370,2020-07-24,200.33428955078125
371,371,2020-07-27,202.1114044189453
372,372,2020-07-28,204.7059631347656
373,373,2020-07-29,209.25537109375
374,374,2020-07-30,209.25537109375
375,375,2020-07-31,209.3490447998047
376,376,2020-08-03,207.1584014892578
377,377,2020-08-04,210.31517028808597
378,378,2020-08-05,210.2570037841797
379,379,2020-08-06,211.4977569580078
380,380,2020-08-07,212.19244384765625
381,381,2020-08-10,210.425048828125
382,382,2020-08-11,210.79656982421875
383,383,2020-08-12,217.093994140625
384,384,2020-08-13,216.2345123291016
385,385,2020-08-14,215.371826171875
386,386,2020-08-17,216.80642700195312
387,387,2020-08-18,216.4768524169922
388,388,2020-08-19,214.89686584472656
389,389,2020-08-20,216.12713623046875
390,390,2020-08-21,218.8046417236328
391,391,2020-08-24,217.3768615722656
392,392,2020-08-25,217.0142517089844
393,393,2020-08-26,219.09280395507807
394,394,2020-08-27,217.5031280517578
395,395,2020-08-28,218.83377075195312
396,396,2020-08-31,217.26031494140625
397,397,2020-09-01,222.11346435546875
398,398,2020-09-02,226.36126708984372
399,399,2020-09-03,219.7824249267578
400,400,2020-09-04,220.0349578857422
401,401,2020-09-08,216.69371032714844
402,402,2020-09-09,224.82986450195312
403,403,2020-09-10,227.4944610595703
404,404,2020-09-11,229.46290588378903
405,405,2020-09-14,232.3314208984375
406,406,2020-09-15,231.8943328857422
407,407,2020-09-16,231.52847290039065
408,408,2020-09-17,230.6964111328125
409,409,2020-09-18,225.1730499267578
410,410,2020-09-21,221.07423400878903
411,411,2020-09-22,225.44178771972656
412,412,2020-09-23,219.2902984619141
413,413,2020-09-24,222.0681915283203
414,414,2020-09-25,225.80764770507807
415,415,2020-09-28,228.91897583007807
416,416,2020-09-29,228.46893310546875
417,417,2020-09-30,225.5777587890625
418,418,2020-10-01,223.65464782714844
419,419,2020-10-02,223.0653839111328
420,420,2020-10-05,223.2660980224609
421,421,2020-10-06,220.9285125732422
422,422,2020-10-07,223.97837829589844
423,423,2020-10-08,222.83871459960935
424,424,2020-10-09,226.1151885986328
425,425,2020-10-12,227.4037628173828
426,426,2020-10-13,225.7201995849609
427,427,2020-10-14,224.6874084472656
428,428,2020-10-15,222.74806213378903
429,429,2020-10-16,225.11801147460935
430,430,2020-10-19,220.7504425048828
431,431,2020-10-20,218.51649475097656
432,432,2020-10-21,218.23806762695312
433,433,2020-10-22,219.51046752929688
434,434,2020-10-23,221.22964477539065
435,435,2020-10-26,217.0434112548828
436,436,2020-10-27,218.0438232421875
437,437,2020-10-28,219.72415161132807
438,438,2020-10-29,224.072265625
439,439,2020-10-30,222.7415771484375
440,440,2020-11-02,229.6442108154297
441,441,2020-11-03,229.8999481201172
442,442,2020-11-04,234.40025329589844
443,443,2020-11-05,236.2877960205078
444,444,2020-11-06,238.32101440429688
445,445,2020-11-09,223.6416473388672
446,446,2020-11-10,233.8887176513672
447,447,2020-11-11,235.5301818847656
448,448,2020-11-12,232.6660614013672
449,449,2020-11-13,235.57562255859372
450,450,2020-11-16,237.33360290527344
451,451,2020-11-17,237.1325225830078
452,452,2020-11-18,234.7095947265625
453,453,2020-11-19,236.3702850341797
454,454,2020-11-20,234.9106903076172
455,455,2020-11-23,238.121826171875
456,456,2020-11-24,238.49806213378903
457,457,2020-11-25,237.1876678466797
458,458,2020-11-27,238.6667633056641
459,459,2020-11-30,242.50067138671875
460,460,2020-12-01,241.08322143554688
461,461,2020-12-02,232.1276397705078
462,462,2020-12-03,229.6625518798828
463,463,2020-12-04,228.96836853027344
464,464,2020-12-07,230.3209686279297
465,465,2020-12-08,233.29861450195312
466,466,2020-12-09,233.7462158203125
467,467,2020-12-10,233.4802398681641
468,468,2020-12-11,233.0877685546875
469,469,2020-12-14,233.1656036376953
470,470,2020-12-15,234.2976226806641
471,471,2020-12-16,234.34629821777344
472,472,2020-12-17,235.5658264160156
473,473,2020-12-18,236.2080993652344
474,474,2020-12-21,236.5129852294922
475,475,2020-12-22,239.075439453125
476,476,2020-12-23,234.9820251464844
477,477,2020-12-24,238.04721069335935
478,478,2020-12-28,236.5681610107422
479,479,2020-12-29,236.9735870361328
480,480,2020-12-30,235.85130310058597
481,481,2020-12-31,238.3748016357422
482,482,2021-01-04,234.6641540527344
483,483,2021-01-05,233.4932403564453
484,484,2021-01-06,234.3008728027344
485,485,2021-01-07,238.4461669921875
486,486,2021-01-08,236.38327026367188
487,487,2021-01-11,238.384521484375
488,488,2021-01-12,239.75335693359372
489,489,2021-01-13,236.17889404296875
490,490,2021-01-14,233.14291381835935
491,491,2021-01-15,235.3388214111328
492,492,2021-01-19,235.3582763671875
493,493,2021-01-20,238.79974365234372
494,494,2021-01-21,238.8419189453125
495,495,2021-01-22,237.4860382080078
496,496,2021-01-25,238.17047119140625
497,497,2021-01-26,234.71925354003903
498,498,2021-01-27,232.7407073974609
499,499,2021-01-28,230.95997619628903
500,500,2021-01-29,224.3916931152344
501,501,2021-02-01,226.4351501464844
502,502,2021-02-02,230.4701690673828
503,503,2021-02-03,227.48605346679688
504,504,2021-02-04,230.3988037109375
505,505,2021-02-05,232.42930603027344
506,506,2021-02-08,234.8393096923828
507,507,2021-02-09,231.27133178710935
508,508,2021-02-10,231.04754638671875
509,509,2021-02-11,233.30831909179688
510,510,2021-02-12,233.87921142578125
511,511,2021-02-16,229.4582061767578
512,512,2021-02-17,233.9927215576172
513,513,2021-02-18,235.73129272460935
514,514,2021-02-19,232.53634643554688
515,515,2021-02-22,229.8506622314453
516,516,2021-02-23,225.9453887939453
517,517,2021-02-24,221.22271728515625
518,518,2021-02-25,218.3488922119141
519,519,2021-02-26,221.2167510986328
520,520,2021-03-01,225.6063690185547
521,521,2021-03-02,224.2537078857422
522,522,2021-03-03,218.89840698242188
523,523,2021-03-04,214.4600067138672
524,524,2021-03-05,219.70477294921875
525,525,2021-03-08,223.7432098388672
526,526,2021-03-09,229.5732879638672
527,527,2021-03-10,229.5927734375
528,528,2021-03-11,228.9099578857422
529,529,2021-03-12,230.2528381347656
530,530,2021-03-15,233.1272125244141
531,531,2021-03-16,233.15321350097656
532,532,2021-03-17,231.62826538085935
533,533,2021-03-18,230.9031524658203
534,534,2021-03-19,229.64154052734372
535,535,2021-03-22,234.19049072265625
536,536,2021-03-23,236.0438537597656
537,537,2021-03-24,235.4618225097656
538,538,2021-03-25,240.35870361328125
539,539,2021-03-26,246.800048828125
540,540,2021-03-29,245.9188690185547
541,541,2021-03-30,242.6380615234375
542,542,2021-03-31,239.968505859375
543,543,2021-04-01,243.62326049804688
544,544,2021-04-05,249.62237548828125
545,545,2021-04-06,252.59759521484372
546,546,2021-04-07,245.5254364013672
547,547,2021-04-08,247.2617645263672
548,548,2021-04-09,249.02737426757807
549,549,2021-04-12,251.2806701660156
550,550,2021-04-13,251.0953521728516
551,551,2021-04-14,248.79327392578125
552,552,2021-04-15,250.83200073242188
553,553,2021-04-16,260.3720397949219
554,554,2021-04-19,259.0844421386719
555,555,2021-04-20,260.6842041015625
556,556,2021-04-21,264.3128967285156
557,557,2021-04-22,263.1130676269531
558,558,2021-04-23,267.20037841796875
559,559,2021-04-26,262.9278259277344
560,560,2021-04-27,262.8790588378906
561,561,2021-04-28,262.36199951171875
562,562,2021-04-29,266.7322082519531
563,563,2021-04-30,267.15155029296875
564,564,2021-05-03,271.0924987792969
565,565,2021-05-04,276.5452880859375
566,566,2021-05-05,276.3307800292969
567,567,2021-05-06,278.3890075683594
568,568,2021-05-07,280.183837890625
569,569,2021-05-10,281.56890869140625
570,570,2021-05-11,278.827880859375
571,571,2021-05-12,272.97509765625
572,572,2021-05-13,278.7986145019531
573,573,2021-05-14,279.07177734375
574,574,2021-05-17,277.2574157714844
575,575,2021-05-18,276.2234191894531
576,576,2021-05-19,274.3700256347656
577,577,2021-05-20,276.1977233886719
578,578,2021-05-21,276.7254638671875
579,579,2021-05-24,278.5238952636719
580,580,2021-05-25,279.1298522949219
581,581,2021-05-26,279.1787109375
582,582,2021-05-27,279.3057861328125
583,583,2021-05-28,277.1164245605469
584,584,2021-06-01,276.4420471191406
585,585,2021-06-02,276.0218200683594
586,586,2021-06-03,276.17822265625
587,587,2021-06-04,276.7939758300781
588,588,2021-06-07,274.4580078125
589,589,2021-06-08,274.6437072753906
590,590,2021-06-09,270.695068359375
591,591,2021-06-10,271.5746765136719
592,592,2021-06-11,270.48004150390625
593,593,2021-06-14,267.5674743652344
594,594,2021-06-15,265.47589111328125
595,595,2021-06-16,262.4068908691406
596,596,2021-06-17,263.1399230957031
597,597,2021-06-18,262.0941467285156
598,598,2021-06-21,266.9223937988281
599,599,2021-06-22,267.27423095703125
600,600,2021-06-23,265.2315368652344
601,601,2021-06-24,263.970703125
602,602,2021-06-25,267.7922668457031
603,603,2021-06-28,266.3261413574219
604,604,2021-06-29,266.6096496582031
605,605,2021-06-30,266.287109375
606,606,2021-07-01,269.1117858886719
607,607,2021-07-02,268.99444580078125
608,608,2021-07-06,267.3133544921875
609,609,2021-07-07,271.1348876953125
610,610,2021-07-08,266.9126892089844
611,611,2021-07-09,269.97186279296875
612,612,2021-07-12,271.6822814941406
613,613,2021-07-13,271.7604064941406
614,614,2021-07-14,270.6657409667969
615,615,2021-07-15,272.8061828613281
616,616,2021-07-16,276.0218200683594
617,617,2021-07-19,276.5299987792969
618,618,2021-07-20,274.87823486328125
619,619,2021-07-21,275.4549255371094
620,620,2021-07-22,275.18133544921875
621,621,2021-07-23,279.50128173828125
622,622,2021-07-26,279.0223388671875
623,623,2021-07-27,281.2117004394531
624,624,2021-07-28,281.0357360839844
625,625,2021-07-29,282.8439025878906
626,626,2021-07-30,284.4468078613281
627,627,2021-08-02,284.974609375
628,628,2021-08-03,289.2848815917969
629,629,2021-08-04,289.5292053222656
630,630,2021-08-05,288.9721069335937
631,631,2021-08-06,290.2329406738281
632,632,2021-08-09,290.6824951171875
633,633,2021-08-10,289.372802734375
634,634,2021-08-11,295.4912109375
635,635,2021-08-12,296.8399353027344
636,636,2021-08-13,298.7458801269531
637,637,2021-08-16,300.79840087890625
638,638,2021-08-17,298.0226135253906
639,639,2021-08-18,294.2987670898437
640,640,2021-08-19,296.3354797363281
641,641,2021-08-20,300.6634216308594
642,642,2021-08-23,298.37213134765625
643,643,2021-08-24,296.79559326171875
644,644,2021-08-25,296.42364501953125
645,645,2021-08-26,295.9731750488281
646,646,2021-08-27,296.5606384277344
647,647,2021-08-30,298.9498596191406
648,648,2021-08-31,297.3440246582031
649,649,2021-09-01,299.537353515625
650,650,2021-09-02,302.269287109375
651,651,2021-09-03,301.02569580078125
652,652,2021-09-07,296.53131103515625
653,653,2021-09-08,290.5094299316406
654,654,2021-09-09,291.1066589355469
655,655,2021-09-10,294.3771667480469
656,656,2021-09-13,295.7773132324219
657,657,2021-09-14,292.6342163085937
658,658,2021-09-15,293.17266845703125
659,659,2021-09-16,291.81170654296875
660,660,2021-09-17,287.6208801269531
661,661,2021-09-20,285.69189453125
662,662,2021-09-21,284.3112487792969
663,663,2021-09-22,285.9073486328125
664,664,2021-09-23,288.1202697753906
665,665,2021-09-24,285.72125244140625
666,666,2021-09-27,281.6185607910156
667,667,2021-09-28,273.79498291015625
668,668,2021-09-29,276.3800354003906
669,669,2021-09-30,273.9027404785156
670,670,2021-10-01,279.10211181640625
671,671,2021-10-04,279.3468933105469
672,672,2021-10-05,285.2708740234375
673,673,2021-10-06,287.73834228515625
674,674,2021-10-07,287.63067626953125
675,675,2021-10-08,283.948974609375
676,676,2021-10-11,282.284423828125
677,677,2021-10-12,285.780029296875
678,678,2021-10-13,283.9000549316406
679,679,2021-10-14,286.132568359375
680,680,2021-10-15,290.2156982421875
681,681,2021-10-18,291.1556701660156
682,682,2021-10-19,292.0662841796875
683,683,2021-10-20,295.5913391113281
684,684,2021-10-21,300.3892517089844
685,685,2021-10-22,300.2325744628906
686,686,2021-10-25,303.2680053710937
687,687,2021-10-26,309.4367370605469
688,688,2021-10-27,310.7684326171875
689,689,2021-10-28,314.72430419921875
690,690,2021-10-29,310.0144348144531
691,691,2021-11-01,303.6302490234375
692,692,2021-11-02,306.2740783691406
693,693,2021-11-03,307.71337890625
694,694,2021-11-04,311.9532165527344
695,695,2021-11-05,312.3840026855469
696,696,2021-11-08,314.1171569824219
697,697,2021-11-09,317.29949951171875
698,698,2021-11-10,317.8477783203125
699,699,2021-11-11,319.2088623046875
700,700,2021-11-12,324.4963684082031
701,701,2021-11-15,325.9161071777344
702,702,2021-11-16,331.5855407714844
703,703,2021-11-17,326.2196960449219
704,704,2021-11-18,324.3856201171875
705,705,2021-11-19,325.8666687011719
706,706,2021-11-22,323.4734802246094
707,707,2021-11-23,321.19805908203125
708,708,2021-11-24,321.7178649902344
709,709,2021-11-26,317.0885314941406
710,710,2021-11-29,327.8575744628906
711,711,2021-11-30,324.8759765625
712,712,2021-12-01,324.5915832519531
713,713,2021-12-02,333.1440124511719
714,714,2021-12-03,335.8216247558594
715,715,2021-12-06,334.5760192871094
716,716,2021-12-07,335.20367431640625
717,717,2021-12-08,335.64501953125
718,718,2021-12-09,337.2633972167969
719,719,2021-12-10,339.8035583496094
720,720,2021-12-13,339.3524475097656
721,721,2021-12-14,336.1747131347656
722,722,2021-12-15,338.9993591308594
723,723,2021-12-16,341.5592346191406
724,724,2021-12-17,333.8992919921875
725,725,2021-12-20,329.2405090332031
726,726,2021-12-21,328.06353759765625
727,727,2021-12-22,332.2123107910156
728,728,2021-12-23,331.8788452148437
729,729,2021-12-27,338.9110717773437
730,730,2021-12-28,341.7063293457031
731,731,2021-12-29,344.60943603515625
732,732,2021-12-30,343.62860107421875
733,733,2021-12-31,345.39404296875
734,734,2022-01-03,332.6046447753906
735,735,2022-01-04,329.2699279785156
736,736,2022-01-05,329.8878479003906
737,737,2022-01-06,327.15142822265625
