,Unnamed: 0,Date,ALLE
169,169,2019-10-07,97.23625183105467
170,170,2019-10-08,96.9992904663086
171,171,2019-10-09,95.7764892578125
172,172,2019-10-10,95.45417785644533
173,173,2019-10-11,96.17461395263672
174,174,2019-10-14,95.21721649169922
175,175,2019-10-15,96.48741149902344
176,176,2019-10-16,98.02302551269533
177,177,2019-10-17,98.70550537109376
178,178,2019-10-18,98.5348892211914
179,179,2019-10-21,99.55863189697266
180,180,2019-10-22,99.76715087890624
181,181,2019-10-23,98.9330062866211
182,182,2019-10-24,107.7390594482422
183,183,2019-10-25,107.4262466430664
184,184,2019-10-28,109.31258392333984
185,185,2019-10-29,109.41685485839844
186,186,2019-10-30,110.44059753417967
187,187,2019-10-31,109.99510192871094
188,188,2019-11-01,112.0330810546875
189,189,2019-11-04,111.97621154785156
190,190,2019-11-05,110.9998550415039
191,191,2019-11-06,110.50694274902344
192,192,2019-11-07,109.26519012451172
193,193,2019-11-08,109.62539672851562
194,194,2019-11-11,109.63488006591795
195,195,2019-11-12,108.72486877441406
196,196,2019-11-13,110.63965606689452
197,197,2019-11-14,111.08516693115234
198,198,2019-11-15,112.91462707519533
199,199,2019-11-18,112.24163055419922
200,200,2019-11-19,112.99994659423828
201,201,2019-11-20,111.3790283203125
202,202,2019-11-21,112.34589385986328
203,203,2019-11-22,112.84827423095705
204,204,2019-11-25,113.56868743896484
205,205,2019-11-26,115.79625701904295
206,206,2019-11-27,115.22753143310548
207,207,2019-11-29,113.77720642089844
208,208,2019-12-02,114.09002685546876
209,209,2019-12-03,113.91942596435548
210,210,2019-12-04,115.445556640625
211,211,2019-12-05,115.92897033691406
212,212,2019-12-06,116.58303833007812
213,213,2019-12-09,117.62571716308594
214,214,2019-12-10,117.62571716308594
215,215,2019-12-11,119.1423797607422
216,216,2019-12-12,117.98593139648438
217,217,2019-12-13,116.6020050048828
218,218,2019-12-16,115.57601165771484
219,219,2019-12-17,117.35247802734376
220,220,2019-12-18,117.42848205566406
221,221,2019-12-19,117.4949722290039
222,222,2019-12-20,117.98897552490234
223,223,2019-12-23,117.24798583984376
224,224,2019-12-24,117.67549896240234
225,225,2019-12-26,118.406982421875
226,226,2019-12-27,118.35948181152344
227,227,2019-12-30,117.9129867553711
228,228,2019-12-31,118.31198120117188
229,229,2020-01-02,119.11947631835938
230,230,2020-01-03,117.64698028564452
231,231,2020-01-06,117.42848205566406
232,232,2020-01-07,116.02249908447266
233,233,2020-01-08,116.51649475097656
234,234,2020-01-09,116.72549438476562
235,235,2020-01-10,117.25747680664062
236,236,2020-01-13,118.41648864746094
237,237,2020-01-14,118.48296356201172
238,238,2020-01-15,119.05296325683594
239,239,2020-01-16,122.08343505859376
240,240,2020-01-17,121.64645385742188
241,241,2020-01-21,120.7819595336914
242,242,2020-01-22,122.97645568847656
243,243,2020-01-23,123.30892944335938
244,244,2020-01-24,121.59893798828124
245,245,2020-01-27,121.28545379638672
246,246,2020-01-28,122.9669189453125
247,247,2020-01-29,124.2779312133789
248,248,2020-01-30,124.1259307861328
249,249,2020-01-31,122.85294342041016
250,250,2020-02-03,125.56990814208984
251,251,2020-02-04,128.48635864257812
252,252,2020-02-05,126.6148910522461
253,253,2020-02-06,125.7884292602539
254,254,2020-02-07,127.33690643310548
255,255,2020-02-10,129.5598602294922
256,256,2020-02-11,130.99436950683594
257,257,2020-02-12,131.640380859375
258,258,2020-02-13,129.98739624023438
259,259,2020-02-14,131.95382690429688
260,260,2020-02-18,127.6408920288086
261,261,2020-02-19,124.60091400146484
262,262,2020-02-20,123.3564453125
263,263,2020-02-21,122.1499481201172
264,264,2020-02-24,120.60145568847656
265,265,2020-02-25,117.7989730834961
266,266,2020-02-26,117.4759750366211
267,267,2020-02-27,112.27002716064452
268,268,2020-02-28,109.23954010009766
269,269,2020-03-02,114.81598663330078
270,270,2020-03-03,113.37200927734376
271,271,2020-03-04,118.13148498535156
272,272,2020-03-05,116.51649475097656
273,273,2020-03-06,113.80899810791016
274,274,2020-03-09,109.24905395507812
275,275,2020-03-10,112.46953582763672
276,276,2020-03-11,109.04004669189452
277,277,2020-03-12,98.21964263916016
278,278,2020-03-13,106.21858215332033
279,279,2020-03-16,93.09011840820312
280,280,2020-03-17,97.7489013671875
281,281,2020-03-18,92.10881042480467
282,282,2020-03-19,89.7079849243164
283,283,2020-03-20,78.92318725585938
284,284,2020-03-23,74.8836669921875
285,285,2020-03-24,80.90483856201172
286,286,2020-03-25,85.22065734863281
287,287,2020-03-26,92.2040786743164
288,288,2020-03-27,87.28807067871094
289,289,2020-03-30,90.5177764892578
290,290,2020-03-31,87.66914367675781
291,291,2020-04-01,80.59044647216797
292,292,2020-04-02,80.42849731445312
293,293,2020-04-03,80.06645965576172
294,294,2020-04-06,90.02236938476562
295,295,2020-04-07,88.3646240234375
296,296,2020-04-08,90.17481231689452
297,297,2020-04-09,90.85122680664062
298,298,2020-04-13,91.24185180664062
299,299,2020-04-14,93.2901840209961
300,300,2020-04-15,89.9937744140625
301,301,2020-04-16,89.5364761352539
302,302,2020-04-17,93.01390838623048
303,303,2020-04-20,89.50788879394531
304,304,2020-04-21,86.4687271118164
305,305,2020-04-22,88.57422637939453
306,306,2020-04-23,90.63211822509766
307,307,2020-04-24,92.0040283203125
308,308,2020-04-27,94.38581848144533
309,309,2020-04-28,96.81524658203124
310,310,2020-04-29,97.52024841308594
311,311,2020-04-30,95.78630828857422
312,312,2020-05-01,92.87100219726562
313,313,2020-05-04,90.27959442138672
314,314,2020-05-05,92.16597747802734
315,315,2020-05-06,93.35687255859376
316,316,2020-05-07,95.40521240234376
317,317,2020-05-08,97.43451690673828
318,318,2020-05-11,96.87242126464844
319,319,2020-05-12,95.00509643554688
320,320,2020-05-13,89.23161315917969
321,321,2020-05-14,89.14586639404297
322,322,2020-05-15,88.54564666748047
323,323,2020-05-18,91.34664154052734
324,324,2020-05-19,89.79370880126953
325,325,2020-05-20,92.73761749267578
326,326,2020-05-21,89.5555419921875
327,327,2020-05-22,89.83181762695312
328,328,2020-05-26,93.02342987060548
329,329,2020-05-27,94.3477020263672
330,330,2020-05-28,95.18609619140624
331,331,2020-05-29,94.98602294921876
332,332,2020-06-01,95.89112091064452
333,333,2020-06-02,95.28136444091795
334,334,2020-06-03,100.07353973388672
335,335,2020-06-04,101.07389831542967
336,336,2020-06-05,109.89606475830078
337,337,2020-06-08,110.07709503173828
338,338,2020-06-09,106.98074340820312
339,339,2020-06-10,103.86534881591795
340,340,2020-06-11,96.75806427001952
341,341,2020-06-12,97.56790161132812
342,342,2020-06-15,98.10308837890624
343,343,2020-06-16,99.8998031616211
344,344,2020-06-17,99.63221740722656
345,345,2020-06-18,98.42803192138672
346,346,2020-06-19,98.1891098022461
347,347,2020-06-22,98.15087127685548
348,348,2020-06-23,98.11265563964844
349,349,2020-06-24,93.4966049194336
350,350,2020-06-25,93.65906524658205
351,351,2020-06-26,92.75115203857422
352,352,2020-06-29,95.36978149414062
353,353,2020-06-30,97.692138671875
354,354,2020-07-01,97.3767547607422
355,355,2020-07-02,97.85459899902344
356,356,2020-07-06,99.36463165283205
357,357,2020-07-07,97.52967071533205
358,358,2020-07-08,97.95016479492188
359,359,2020-07-09,96.0770034790039
360,360,2020-07-10,97.01358795166016
361,361,2020-07-13,97.24295043945312
362,362,2020-07-14,99.62265014648438
363,363,2020-07-15,102.06928253173828
364,364,2020-07-16,102.6522445678711
365,365,2020-07-17,102.1170425415039
366,366,2020-07-20,102.76693725585938
367,367,2020-07-21,104.95549011230467
368,368,2020-07-22,106.65665435791016
369,369,2020-07-23,98.0170669555664
370,370,2020-07-24,96.54528045654295
371,371,2020-07-27,96.89889526367188
372,372,2020-07-28,94.14647674560548
373,373,2020-07-29,93.86931610107422
374,374,2020-07-30,93.25767517089844
375,375,2020-07-31,95.05438995361328
376,376,2020-08-03,96.00054931640624
377,377,2020-08-04,95.00660705566406
378,378,2020-08-05,95.99097442626952
379,379,2020-08-06,94.80589294433594
380,380,2020-08-07,95.67559814453124
381,381,2020-08-10,97.78770446777344
382,382,2020-08-11,99.54620361328124
383,383,2020-08-12,99.55577087402344
384,384,2020-08-13,98.1413116455078
385,385,2020-08-14,97.06137084960938
386,386,2020-08-17,97.7303695678711
387,387,2020-08-18,96.13434600830078
388,388,2020-08-19,96.24903106689452
389,389,2020-08-20,94.9397201538086
390,390,2020-08-21,95.8285140991211
391,391,2020-08-24,98.34202575683594
392,392,2020-08-25,97.55834197998048
393,393,2020-08-26,97.92152404785156
394,394,2020-08-27,98.66693878173828
395,395,2020-08-28,99.39329528808594
396,396,2020-08-31,98.81031799316406
397,397,2020-09-01,97.57745361328124
398,398,2020-09-02,100.15785217285156
399,399,2020-09-03,95.97185516357422
400,400,2020-09-04,95.2550811767578
401,401,2020-09-08,93.65906524658205
402,402,2020-09-09,94.3185043334961
403,403,2020-09-10,92.71292877197266
404,404,2020-09-11,93.6303939819336
405,405,2020-09-14,94.7485809326172
406,406,2020-09-15,96.76203918457033
407,407,2020-09-16,99.55216217041016
408,408,2020-09-17,99.69597625732422
409,409,2020-09-18,98.99606323242188
410,410,2020-09-21,93.74183654785156
411,411,2020-09-22,94.17328643798828
412,412,2020-09-23,91.4407196044922
413,413,2020-09-24,91.68999481201172
414,414,2020-09-25,93.23365020751952
415,415,2020-09-28,95.12250518798828
416,416,2020-09-29,95.08413696289062
417,417,2020-09-30,94.83485412597656
418,418,2020-10-01,94.44176483154295
419,419,2020-10-02,94.74857330322266
420,420,2020-10-05,96.6469955444336
421,421,2020-10-06,96.70452117919922
422,422,2020-10-07,97.37567138671876
423,423,2020-10-08,99.41791534423828
424,424,2020-10-09,99.70555877685548
425,425,2020-10-12,103.32024383544922
426,426,2020-10-13,100.71229553222656
427,427,2020-10-14,100.17537689208984
428,428,2020-10-15,100.5013656616211
429,429,2020-10-16,100.6643524169922
430,430,2020-10-19,99.64804077148438
431,431,2020-10-20,100.96157836914062
432,432,2020-10-21,99.61927795410156
433,433,2020-10-22,97.76880645751952
434,434,2020-10-23,98.64130401611328
435,435,2020-10-26,96.6853485107422
436,436,2020-10-27,95.17044830322266
437,437,2020-10-28,92.38993072509766
438,438,2020-10-29,94.0678253173828
439,439,2020-10-30,94.44176483154295
440,440,2020-11-02,97.3277359008789
441,441,2020-11-03,99.7918472290039
442,442,2020-11-04,97.3660888671875
443,443,2020-11-05,99.83979034423828
444,444,2020-11-06,98.5933609008789
445,445,2020-11-09,107.26090240478516
446,446,2020-11-10,110.40576171875
447,447,2020-11-11,107.73070526123048
448,448,2020-11-12,105.6117706298828
449,449,2020-11-13,109.30314636230467
450,450,2020-11-16,113.38763427734376
451,451,2020-11-17,110.7029800415039
452,452,2020-11-18,109.8400650024414
453,453,2020-11-19,109.42778778076172
454,454,2020-11-20,108.34435272216795
455,455,2020-11-23,109.45655822753906
456,456,2020-11-24,111.97818756103516
457,457,2020-11-25,110.46329498291016
458,458,2020-11-27,109.57160186767578
459,459,2020-11-30,109.34149169921876
460,460,2020-12-01,110.26195526123048
461,461,2020-12-02,108.8620834350586
462,462,2020-12-03,109.08262634277344
463,463,2020-12-04,109.82089233398438
464,464,2020-12-07,107.5868911743164
465,465,2020-12-08,108.4594268798828
466,466,2020-12-09,106.77191925048828
467,467,2020-12-10,106.09117126464844
468,468,2020-12-11,105.06525421142578
469,469,2020-12-14,105.17073059082033
470,470,2020-12-15,107.41126251220705
471,471,2020-12-16,106.93045043945312
472,472,2020-12-17,108.48825073242188
473,473,2020-12-18,109.3825454711914
474,474,2020-12-21,108.4594268798828
475,475,2020-12-22,108.07476043701172
476,476,2020-12-23,108.4305648803711
477,477,2020-12-24,108.69019317626952
478,478,2020-12-28,110.12297821044922
479,479,2020-12-29,109.18060302734376
480,480,2020-12-30,110.52684783935548
481,481,2020-12-31,111.91156768798828
482,482,2021-01-04,110.08453369140624
483,483,2021-01-05,110.29606628417967
484,484,2021-01-06,112.80587005615234
485,485,2021-01-07,115.77722930908205
486,486,2021-01-08,115.37335205078124
487,487,2021-01-11,115.70990753173828
488,488,2021-01-12,115.27718353271484
489,489,2021-01-13,112.51736450195312
490,490,2021-01-14,111.8154067993164
491,491,2021-01-15,110.01721954345705
492,492,2021-01-19,110.30567932128906
493,493,2021-01-20,109.80565643310548
494,494,2021-01-21,110.62301635742188
495,495,2021-01-22,109.24793243408205
496,496,2021-01-25,107.7862777709961
497,497,2021-01-26,106.98815155029295
498,498,2021-01-27,107.84397888183594
499,499,2021-01-28,106.23810577392578
500,500,2021-01-29,102.90132904052734
501,501,2021-02-01,106.08423614501952
502,502,2021-02-02,106.63236236572266
503,503,2021-02-03,107.151611328125
504,504,2021-02-04,107.57472229003906
505,505,2021-02-05,109.42100524902344
506,506,2021-02-08,112.5365982055664
507,507,2021-02-09,112.23851776123048
508,508,2021-02-10,113.38282012939452
509,509,2021-02-11,114.53675079345705
510,510,2021-02-12,113.7193832397461
511,511,2021-02-16,105.59381866455078
512,512,2021-02-17,105.10340118408205
513,513,2021-02-18,104.15142059326172
514,514,2021-02-19,104.87261962890624
515,515,2021-02-22,104.8052978515625
516,516,2021-02-23,104.61298370361328
517,517,2021-02-24,105.13224792480467
518,518,2021-02-25,103.45906829833984
519,519,2021-02-26,104.60335540771484
520,520,2021-03-01,107.41126251220705
521,521,2021-03-02,108.4594268798828
522,522,2021-03-03,107.84397888183594
523,523,2021-03-04,106.16117095947266
524,524,2021-03-05,108.95943450927734
525,525,2021-03-08,112.01734161376952
526,526,2021-03-09,110.0460433959961
527,527,2021-03-10,111.4980697631836
528,528,2021-03-11,110.58455657958984
529,529,2021-03-12,112.78663635253906
530,530,2021-03-15,113.59437561035156
531,531,2021-03-16,117.02815246582033
532,532,2021-03-17,118.21453094482422
533,533,2021-03-18,117.65511322021484
534,534,2021-03-19,115.66812896728516
535,535,2021-03-22,116.17935943603516
536,536,2021-03-23,115.06047821044922
537,537,2021-03-24,117.33680725097656
538,538,2021-03-25,119.1019287109375
539,539,2021-03-26,122.25597381591795
540,540,2021-03-29,121.8026351928711
541,541,2021-03-30,120.8477554321289
542,542,2021-03-31,121.16605377197266
543,543,2021-04-01,123.22052001953124
544,544,2021-04-05,125.41969299316406
545,545,2021-04-06,126.83757019042967
546,546,2021-04-07,126.70252990722656
547,547,2021-04-08,126.21060943603516
548,548,2021-04-09,127.02081298828124
549,549,2021-04-12,126.94367218017578
550,550,2021-04-13,124.75414276123048
551,551,2021-04-14,125.62224578857422
552,552,2021-04-15,125.90196228027344
553,553,2021-04-16,128.2940216064453
554,554,2021-04-19,127.64777374267578
555,555,2021-04-20,127.75386810302734
556,556,2021-04-21,128.3712158203125
557,557,2021-04-22,130.6860809326172
558,558,2021-04-23,133.44468688964844
559,559,2021-04-26,131.41915893554688
560,560,2021-04-27,132.7694854736328
561,561,2021-04-28,131.66026306152344
562,562,2021-04-29,132.35475158691406
563,563,2021-04-30,129.61544799804688
564,564,2021-05-03,131.2455291748047
565,565,2021-05-04,132.5380401611328
566,566,2021-05-05,131.40951538085938
567,567,2021-05-06,135.19053649902344
568,568,2021-05-07,136.24185180664062
569,569,2021-05-10,137.49578857421875
570,570,2021-05-11,134.78543090820312
571,571,2021-05-12,130.5896453857422
572,572,2021-05-13,134.27418518066406
573,573,2021-05-14,135.27734375
574,574,2021-05-17,134.00411987304688
575,575,2021-05-18,132.32582092285156
576,576,2021-05-19,132.7791748046875
577,577,2021-05-20,132.75022888183594
578,578,2021-05-21,132.63449096679688
579,579,2021-05-24,133.8112335205078
580,580,2021-05-25,134.30313110351562
581,581,2021-05-26,134.13917541503906
582,582,2021-05-27,135.20980834960938
583,583,2021-05-28,135.49920654296875
584,584,2021-06-01,134.41888427734375
585,585,2021-06-02,133.43505859375
586,586,2021-06-03,133.0492401123047
587,587,2021-06-04,133.9076690673828
588,588,2021-06-07,133.1071014404297
589,589,2021-06-08,134.0716552734375
590,590,2021-06-09,133.19390869140625
591,591,2021-06-10,133.7436981201172
592,592,2021-06-11,133.7823028564453
593,593,2021-06-14,133.4061279296875
594,594,2021-06-15,133.93798828125
595,595,2021-06-16,134.5472412109375
596,596,2021-06-17,132.06187438964844
597,597,2021-06-18,130.21478271484375
598,598,2021-06-21,133.2320556640625
599,599,2021-06-22,134.1217498779297
600,600,2021-06-23,133.59950256347656
601,601,2021-06-24,134.15074157714844
602,602,2021-06-25,134.27647399902344
603,603,2021-06-28,134.7406768798828
604,604,2021-06-29,134.6052703857422
605,605,2021-06-30,134.71163940429688
606,606,2021-07-01,135.59169006347656
607,607,2021-07-02,135.42726135253906
608,608,2021-07-06,133.9960174560547
609,609,2021-07-07,135.40794372558594
610,610,2021-07-08,132.9902801513672
611,611,2021-07-09,133.71559143066406
612,612,2021-07-12,133.57049560546875
613,613,2021-07-13,129.6248779296875
614,614,2021-07-14,131.3946075439453
615,615,2021-07-15,132.79689025878906
616,616,2021-07-16,133.93798828125
617,617,2021-07-19,131.43331909179688
618,618,2021-07-20,136.6941375732422
619,619,2021-07-21,135.8430938720703
620,620,2021-07-22,131.4913330078125
621,621,2021-07-23,134.59561157226562
622,622,2021-07-26,133.50282287597656
623,623,2021-07-27,132.1973114013672
624,624,2021-07-28,131.1238555908203
625,625,2021-07-29,131.0368194580078
626,626,2021-07-30,132.10057067871094
627,627,2021-08-02,131.3946075439453
628,628,2021-08-03,133.27073669433594
629,629,2021-08-04,131.0078125
630,630,2021-08-05,132.7775115966797
631,631,2021-08-06,133.0095977783203
632,632,2021-08-09,131.8684844970703
633,633,2021-08-10,131.9845428466797
634,634,2021-08-11,132.6518096923828
635,635,2021-08-12,132.58412170410156
636,636,2021-08-13,133.464111328125
637,637,2021-08-16,135.3595733642578
638,638,2021-08-17,135.4756317138672
639,639,2021-08-18,135.34991455078125
640,640,2021-08-19,135.60133361816406
641,641,2021-08-20,134.01536560058594
642,642,2021-08-23,134.508544921875
643,643,2021-08-24,135.77540588378906
644,644,2021-08-25,136.4910430908203
645,645,2021-08-26,135.42726135253906
646,646,2021-08-27,136.8295135498047
647,647,2021-08-30,138.36712646484375
648,648,2021-08-31,139.24716186523438
649,649,2021-09-01,139.7886962890625
650,650,2021-09-02,142.84466552734375
651,651,2021-09-03,143.25082397460938
652,652,2021-09-07,138.43484497070312
653,653,2021-09-08,140.07884216308594
654,654,2021-09-09,138.560546875
655,655,2021-09-10,139.7983856201172
656,656,2021-09-13,137.58380126953125
657,657,2021-09-14,134.96307373046875
658,658,2021-09-15,136.91188049316406
659,659,2021-09-16,136.90220642089844
660,660,2021-09-17,134.22622680664062
661,661,2021-09-20,133.08212280273438
662,662,2021-09-21,131.1914520263672
663,663,2021-09-22,132.21920776367188
664,664,2021-09-23,134.40072631835938
665,665,2021-09-24,133.15968322753906
666,666,2021-09-27,132.723388671875
667,667,2021-09-28,130.49339294433594
668,668,2021-09-29,131.10421752929688
669,669,2021-09-30,128.15675354003906
670,670,2021-10-01,128.43792724609375
671,671,2021-10-04,126.29519653320312
672,672,2021-10-05,125.74253845214844
673,673,2021-10-06,125.38381958007812
674,674,2021-10-07,127.53623962402344
675,675,2021-10-08,127.44895935058594
676,676,2021-10-11,125.17050170898438
677,677,2021-10-12,124.45301818847656
678,678,2021-10-13,124.99597930908205
679,679,2021-10-14,128.33128356933594
680,680,2021-10-15,130.018310546875
681,681,2021-10-18,130.72608947753906
682,682,2021-10-19,130.61944580078125
683,683,2021-10-20,132.6846160888672
684,684,2021-10-21,127.51685333251952
685,685,2021-10-22,129.45596313476562
686,686,2021-10-25,127.11930847167967
687,687,2021-10-26,125.54862213134766
688,688,2021-10-27,123.51254272460938
689,689,2021-10-28,124.05550384521484
690,690,2021-10-29,124.39485931396484
691,691,2021-11-01,125.91705322265624
692,692,2021-11-02,127.2065658569336
693,693,2021-11-03,125.45167541503906
694,694,2021-11-04,127.09022521972656
695,695,2021-11-05,127.4101791381836
696,696,2021-11-08,128.0016326904297
697,697,2021-11-09,128.92269897460938
698,698,2021-11-10,128.5930633544922
699,699,2021-11-11,128.3797607421875
700,700,2021-11-12,131.06546020507812
701,701,2021-11-15,129.96011352539062
702,702,2021-11-16,131.5308380126953
703,703,2021-11-17,132.31617736816406
704,704,2021-11-18,130.8230438232422
705,705,2021-11-19,129.7274627685547
706,706,2021-11-22,128.54457092285156
707,707,2021-11-23,128.02098083496094
708,708,2021-11-24,128.0016326904297
709,709,2021-11-26,125.43228149414062
710,710,2021-11-29,124.76326751708984
711,711,2021-11-30,119.8766860961914
712,712,2021-12-01,119.05255889892578
713,713,2021-12-02,124.52088165283205
714,714,2021-12-03,125.28684997558594
715,715,2021-12-06,127.59442138671876
716,716,2021-12-07,127.73014831542967
717,717,2021-12-08,128.44760131835938
718,718,2021-12-09,126.906005859375
719,719,2021-12-10,127.07083129882812
720,720,2021-12-13,126.48910522460938
721,721,2021-12-14,125.68437957763672
722,722,2021-12-15,126.39215087890624
723,723,2021-12-16,127.61380004882812
724,724,2021-12-17,124.33740997314452
725,725,2021-12-20,120.79853057861328
726,726,2021-12-21,122.84990692138672
727,727,2021-12-22,122.7429656982422
728,728,2021-12-23,123.74434661865234
729,729,2021-12-27,125.98046875
730,730,2021-12-28,127.41935729980467
731,731,2021-12-29,128.69296264648438
732,732,2021-12-30,127.9054718017578
733,733,2021-12-31,128.7610321044922
734,734,2022-01-03,125.76658630371094
735,735,2022-01-04,128.7221221923828
