,Unnamed: 0,Date,COR
52,52,2019-04-22,66.19312286376953
53,53,2019-04-23,68.40078735351562
54,54,2019-04-24,69.01557922363281
55,55,2019-04-25,68.67094421386719
56,56,2019-04-26,68.97833251953125
57,57,2019-04-29,69.40682220458984
58,58,2019-04-30,69.63970947265625
59,59,2019-05-01,68.363525390625
60,60,2019-05-02,71.78216552734375
61,61,2019-05-03,73.7197036743164
62,62,2019-05-06,72.9465560913086
63,63,2019-05-07,72.15477752685547
64,64,2019-05-08,73.3284683227539
65,65,2019-05-09,73.7569808959961
66,66,2019-05-10,72.16410064697266
67,67,2019-05-13,70.49669647216797
68,68,2019-05-14,71.43753051757812
69,69,2019-05-15,72.52737426757812
70,70,2019-05-16,72.27587127685547
71,71,2019-05-17,72.78150177001953
72,72,2019-05-20,74.1860122680664
73,73,2019-05-21,75.4406967163086
74,74,2019-05-22,76.59239959716797
75,75,2019-05-23,75.31897735595703
76,76,2019-05-24,75.54369354248047
77,77,2019-05-28,75.74031829833984
78,78,2019-05-29,73.36201477050781
79,79,2019-05-30,73.33393859863281
80,80,2019-05-31,72.9032211303711
81,81,2019-06-03,75.25343322753906
82,82,2019-06-04,76.97628784179688
83,83,2019-06-05,76.45195007324219
84,84,2019-06-06,76.54557037353516
85,85,2019-06-07,78.16542053222656
86,86,2019-06-10,79.3733139038086
87,87,2019-06-11,79.32648468017578
88,88,2019-06-12,79.94448852539062
89,89,2019-06-13,80.93699645996094
90,90,2019-06-14,79.63549041748047
91,91,2019-06-17,79.90702819824219
92,92,2019-06-18,80.01001739501953
93,93,2019-06-19,80.58118438720703
94,94,2019-06-20,80.11302185058594
95,95,2019-06-21,79.08306121826172
96,96,2019-06-24,78.202880859375
97,97,2019-06-25,78.91450500488281
98,98,2019-06-26,78.44632720947266
99,99,2019-06-27,80.17855834960938
100,100,2019-06-28,79.83210754394531
101,101,2019-07-01,80.14112091064453
102,102,2019-07-02,80.01939392089844
103,103,2019-07-03,82.01377868652344
104,104,2019-07-05,82.36959838867188
105,105,2019-07-08,82.23847961425781
106,106,2019-07-09,82.613037109375
107,107,2019-07-10,83.61493682861328
108,108,2019-07-11,84.76661682128906
109,109,2019-07-12,84.12992095947266
110,110,2019-07-15,84.20481872558594
111,111,2019-07-16,83.33402252197266
112,112,2019-07-17,80.01939392089844
113,113,2019-07-18,81.23661804199219
114,114,2019-07-19,80.0755615234375
115,115,2019-07-22,79.63549041748047
116,116,2019-07-23,80.34709930419922
117,117,2019-07-24,81.35835266113281
118,118,2019-07-25,80.45945739746094
119,119,2019-07-26,80.63736724853516
120,120,2019-07-29,81.67671203613281
121,121,2019-07-30,83.07183837890625
122,122,2019-07-31,81.60181427001953
123,123,2019-08-01,85.86213684082031
124,124,2019-08-02,84.68233489990234
125,125,2019-08-05,83.05311584472656
126,126,2019-08-06,78.75532531738281
127,127,2019-08-07,80.38455200195312
128,128,2019-08-08,82.29468536376953
129,129,2019-08-09,81.88269805908203
130,130,2019-08-12,81.81715393066406
131,131,2019-08-13,83.57746124267578
132,132,2019-08-14,80.84337615966797
133,133,2019-08-15,80.49691009521484
134,134,2019-08-16,82.16197967529297
135,135,2019-08-19,82.54766845703125
136,136,2019-08-20,81.18363952636719
137,137,2019-08-21,81.20244598388672
138,138,2019-08-22,80.47810363769531
139,139,2019-08-23,78.58726501464844
140,140,2019-08-26,80.80735778808594
141,141,2019-08-27,76.46123504638672
142,142,2019-08-28,76.207275390625
143,143,2019-08-29,77.05391693115234
144,144,2019-08-30,77.39257049560547
145,145,2019-09-03,79.05762481689453
146,146,2019-09-04,80.13004302978516
147,147,2019-09-05,80.93904113769531
148,148,2019-09-06,81.20244598388672
149,149,2019-09-09,81.96443939208984
150,150,2019-09-10,80.78852844238281
151,151,2019-09-11,82.58531188964844
152,152,2019-09-12,79.62203979492188
153,153,2019-09-13,78.474365234375
154,154,2019-09-16,78.82245635986328
155,155,2019-09-17,78.24861145019531
156,156,2019-09-18,78.07927703857422
157,157,2019-09-19,79.61264038085938
158,158,2019-09-20,80.07360076904297
159,159,2019-09-23,78.87890625
160,160,2019-09-24,77.79705810546875
161,161,2019-09-25,78.295654296875
162,162,2019-09-26,77.13856506347656
163,163,2019-09-27,76.14142608642578
164,164,2019-09-30,77.44900512695312
165,165,2019-10-01,77.25144958496094
166,166,2019-10-02,76.1790542602539
167,167,2019-10-03,76.51768493652344
168,168,2019-10-04,76.9974594116211
169,169,2019-10-07,77.00687408447266
170,170,2019-10-08,75.41706848144531
171,171,2019-10-09,75.60520935058594
172,172,2019-10-10,76.02852630615234
173,173,2019-10-11,77.1009292602539
174,174,2019-10-14,76.74346160888672
175,175,2019-10-15,78.26742553710938
176,176,2019-10-16,80.9484634399414
177,177,2019-10-17,84.19392395019531
178,178,2019-10-18,84.32561492919922
179,179,2019-10-21,81.5223159790039
180,180,2019-10-22,80.95785522460938
181,181,2019-10-23,80.57218170166016
182,182,2019-10-24,80.88260650634766
183,183,2019-10-25,81.65399169921875
184,184,2019-10-28,82.20899963378906
185,185,2019-10-29,83.60127258300781
186,186,2019-10-30,80.76031494140625
187,187,2019-10-31,80.31819152832031
188,188,2019-11-01,81.71984100341797
189,189,2019-11-04,82.3125
190,190,2019-11-05,81.0237045288086
191,191,2019-11-06,79.68790435791016
192,192,2019-11-07,79.09526824951172
193,193,2019-11-08,80.96727752685547
194,194,2019-11-11,79.05762481689453
195,195,2019-11-12,80.46870422363281
196,196,2019-11-13,80.986083984375
197,197,2019-11-14,81.0237045288086
198,198,2019-11-15,82.50753784179688
199,199,2019-11-18,82.95172882080078
200,200,2019-11-19,82.98953247070312
201,201,2019-11-20,82.7437973022461
202,202,2019-11-21,83.46208953857422
203,203,2019-11-22,85.3050537109375
204,204,2019-11-25,85.6641845703125
205,205,2019-11-26,83.02734375
206,206,2019-11-27,83.6511001586914
207,207,2019-11-29,83.08406066894531
208,208,2019-12-02,83.00843048095703
209,209,2019-12-03,82.63040161132812
210,210,2019-12-04,83.50934600830078
211,211,2019-12-05,82.99898529052734
212,212,2019-12-06,83.39592742919922
213,213,2019-12-09,81.6474838256836
214,214,2019-12-10,81.99717712402344
215,215,2019-12-11,81.9026870727539
216,216,2019-12-12,82.02552032470703
217,217,2019-12-13,80.19203186035156
218,218,2019-12-16,81.2410888671875
219,219,2019-12-17,78.58535766601562
220,220,2019-12-18,78.9634017944336
221,221,2019-12-19,79.19967651367188
222,222,2019-12-20,80.9670181274414
223,223,2019-12-23,80.90086364746094
224,224,2019-12-24,80.73072814941406
225,225,2019-12-26,80.38104248046875
226,226,2019-12-27,80.24874114990234
227,227,2019-12-30,79.0484390258789
228,228,2019-12-31,80.3526840209961
229,229,2020-01-02,80.4094009399414
230,230,2020-01-03,79.39813995361328
231,231,2020-01-06,80.56062316894531
232,232,2020-01-07,79.98410034179688
233,233,2020-01-08,80.75907897949219
234,234,2020-01-09,81.9026870727539
235,235,2020-01-10,82.26180267333984
236,236,2020-01-13,81.42066192626953
237,237,2020-01-14,83.95354461669922
238,238,2020-01-15,86.3541030883789
239,239,2020-01-16,86.43915557861328
240,240,2020-01-17,86.06111907958984
241,241,2020-01-21,86.24070739746094
242,242,2020-01-22,86.97787475585938
243,243,2020-01-23,86.15563201904297
244,244,2020-01-24,84.0385971069336
245,245,2020-01-27,82.7154541015625
246,246,2020-01-28,84.21817779541016
247,247,2020-01-29,84.92699432373047
248,248,2020-01-30,84.00077056884766
249,249,2020-01-31,80.86304473876953
250,250,2020-02-03,80.99535369873047
251,251,2020-02-04,83.25416564941406
252,252,2020-02-05,86.4202651977539
253,253,2020-02-06,87.40316772460938
254,254,2020-02-07,86.89282989501953
255,255,2020-02-10,88.461669921875
256,256,2020-02-11,89.3784408569336
257,257,2020-02-12,90.52202606201172
258,258,2020-02-13,89.72461700439453
259,259,2020-02-14,89.57274627685547
260,260,2020-02-18,89.52528381347656
261,261,2020-02-19,90.30368041992188
262,262,2020-02-20,91.63264465332033
263,263,2020-02-21,92.0788116455078
264,264,2020-02-24,90.11383819580078
265,265,2020-02-25,88.21528625488281
266,266,2020-02-26,88.95572662353516
267,267,2020-02-27,82.19695281982422
268,268,2020-02-28,80.0421142578125
269,269,2020-03-02,82.73802185058594
270,270,2020-03-03,81.51349639892578
271,271,2020-03-04,85.794677734375
272,272,2020-03-05,82.55767059326172
273,273,2020-03-06,81.4565200805664
274,274,2020-03-09,79.04537963867188
275,275,2020-03-10,81.70330810546875
276,276,2020-03-11,80.64964294433594
277,277,2020-03-12,76.40641784667969
278,278,2020-03-13,85.43394470214844
279,279,2020-03-16,76.4159164428711
280,280,2020-03-17,84.95931243896484
281,281,2020-03-18,80.65912628173828
282,282,2020-03-19,81.63687896728516
283,283,2020-03-20,76.52033996582031
284,284,2020-03-23,70.17924499511719
285,285,2020-03-24,75.79888916015625
286,286,2020-03-25,71.52719116210938
287,287,2020-03-26,79.8902359008789
288,288,2020-03-27,77.63098907470703
289,289,2020-03-30,83.63034057617188
290,290,2020-03-31,84.01004028320312
291,291,2020-04-01,81.85520935058594
292,292,2020-04-02,79.63391876220703
293,293,2020-04-03,77.21328735351562
294,294,2020-04-06,81.91216278076172
295,295,2020-04-07,82.77599334716797
296,296,2020-04-08,83.84866333007812
297,297,2020-04-09,83.35505676269531
298,298,2020-04-13,81.11478424072266
299,299,2020-04-14,84.88337707519531
300,300,2020-04-15,83.84866333007812
301,301,2020-04-16,81.90267944335938
302,302,2020-04-17,84.6650390625
303,303,2020-04-20,85.0732192993164
304,304,2020-04-21,81.22869110107422
305,305,2020-04-22,82.11153411865234
306,306,2020-04-23,82.83296203613281
307,307,2020-04-24,84.19989776611328
308,308,2020-04-27,86.17436218261719
309,309,2020-04-28,84.98780822753906
310,310,2020-04-29,84.80741882324219
311,311,2020-04-30,85.1112060546875
312,312,2020-05-01,81.99759674072266
313,313,2020-05-04,82.03556060791016
314,314,2020-05-05,83.50694274902344
315,315,2020-05-06,81.1622543334961
316,316,2020-05-07,84.23787689208984
317,317,2020-05-08,83.620849609375
318,318,2020-05-11,86.0414810180664
319,319,2020-05-12,84.08597564697266
320,320,2020-05-13,79.88074493408203
321,321,2020-05-14,79.7668228149414
322,322,2020-05-15,81.80844116210938
323,323,2020-05-18,85.0998764038086
324,324,2020-05-19,85.51012420654297
325,325,2020-05-20,88.4676284790039
326,326,2020-05-21,88.00968170166016
327,327,2020-05-22,88.85877227783203
328,328,2020-05-26,86.60723114013672
329,329,2020-05-27,89.04003143310547
330,330,2020-05-28,90.06085205078125
331,331,2020-05-29,90.95764923095705
332,332,2020-06-01,90.77637481689452
333,333,2020-06-02,94.12505340576172
334,334,2020-06-03,94.9168930053711
335,335,2020-06-04,94.87872314453124
336,336,2020-06-05,94.42080688476562
337,337,2020-06-08,97.59774017333984
338,338,2020-06-09,95.3080596923828
339,339,2020-06-10,92.49365234375
340,340,2020-06-11,89.21176147460938
341,341,2020-06-12,90.50924682617188
342,342,2020-06-15,91.78767395019533
343,343,2020-06-16,94.55435943603516
344,344,2020-06-17,95.54656219482422
345,345,2020-06-18,95.64195251464844
346,346,2020-06-19,97.4546127319336
347,347,2020-06-22,97.05393981933594
348,348,2020-06-23,96.8344955444336
349,349,2020-06-24,94.2967758178711
350,350,2020-06-25,96.04266357421876
351,351,2020-06-26,94.62113189697266
352,352,2020-06-29,94.43987274169922
353,353,2020-06-30,96.13804626464844
354,354,2020-07-01,94.87872314453124
355,355,2020-07-02,95.48931121826172
356,356,2020-07-06,96.0903549194336
357,357,2020-07-07,93.7815933227539
358,358,2020-07-08,92.74168395996094
359,359,2020-07-09,91.95938873291016
360,360,2020-07-10,92.58904266357422
361,361,2020-07-13,92.7989273071289
362,362,2020-07-14,94.76425170898438
363,363,2020-07-15,97.21611785888672
364,364,2020-07-16,98.01748657226562
365,365,2020-07-17,99.64888763427734
366,366,2020-07-20,97.49278259277344
367,367,2020-07-21,99.36270141601562
368,368,2020-07-22,99.03832244873048
369,369,2020-07-23,99.2481918334961
370,370,2020-07-24,98.9906234741211
371,371,2020-07-27,99.21958923339844
372,372,2020-07-28,97.41647338867188
373,373,2020-07-29,98.5613021850586
374,374,2020-07-30,97.47372436523438
375,375,2020-07-31,95.584716796875
376,376,2020-08-03,99.67752838134766
377,377,2020-08-04,99.88741302490234
378,378,2020-08-05,98.7425765991211
379,379,2020-08-06,96.93944549560548
380,380,2020-08-07,97.40692138671876
381,381,2020-08-10,98.30371856689452
382,382,2020-08-11,96.72000885009766
383,383,2020-08-12,98.79026794433594
384,384,2020-08-13,98.00796508789062
385,385,2020-08-14,99.38742065429688
386,386,2020-08-17,99.07128143310548
387,387,2020-08-18,98.5156707763672
388,388,2020-08-19,97.4332046508789
389,389,2020-08-20,94.87547302246094
390,390,2020-08-21,94.02289581298828
391,391,2020-08-24,93.46727752685548
392,392,2020-08-25,94.14742279052734
393,393,2020-08-26,93.5534896850586
394,394,2020-08-27,94.00372314453124
395,395,2020-08-28,93.4481201171875
396,396,2020-08-31,92.94998168945312
397,397,2020-09-01,90.33478546142578
398,398,2020-09-02,94.1570053100586
399,399,2020-09-03,93.47683715820312
400,400,2020-09-04,92.5380630493164
401,401,2020-09-08,91.3501968383789
402,402,2020-09-09,92.15487670898438
403,403,2020-09-10,90.3060302734375
404,404,2020-09-11,90.12403869628906
405,405,2020-09-14,90.62217712402344
406,406,2020-09-15,90.90953063964844
407,407,2020-09-16,92.72008514404295
408,408,2020-09-17,92.7392349243164
409,409,2020-09-18,92.7583999633789
410,410,2020-09-21,91.79084777832033
411,411,2020-09-22,91.2544174194336
412,412,2020-09-23,90.18150329589844
413,413,2020-09-24,90.6796417236328
414,414,2020-09-25,92.72966766357422
415,415,2020-09-28,93.47683715820312
416,416,2020-09-29,92.1165771484375
417,417,2020-09-30,92.84461212158205
418,418,2020-10-01,91.3501968383789
419,419,2020-10-02,91.36937713623048
420,420,2020-10-05,92.33689880371094
421,421,2020-10-06,91.60884857177734
422,422,2020-10-07,91.57054138183594
423,423,2020-10-08,94.3485870361328
424,424,2020-10-09,92.78712463378906
425,425,2020-10-12,92.78712463378906
426,426,2020-10-13,93.1798858642578
427,427,2020-10-14,94.30069732666016
428,428,2020-10-15,95.17241668701172
429,429,2020-10-16,95.33528900146484
430,430,2020-10-19,93.68761444091795
431,431,2020-10-20,93.86962890625
432,432,2020-10-21,93.62054443359376
433,433,2020-10-22,94.56891632080078
434,434,2020-10-23,95.20116424560548
435,435,2020-10-26,94.23365783691406
436,436,2020-10-27,93.5439224243164
437,437,2020-10-28,91.6759033203125
438,438,2020-10-29,90.61257934570312
439,439,2020-10-30,92.03034210205078
440,440,2020-11-02,94.77967071533205
441,441,2020-11-03,97.8546905517578
442,442,2020-11-04,100.57526397705078
443,443,2020-11-05,100.98717498779295
444,444,2020-11-06,99.57899475097656
445,445,2020-11-09,101.7918701171875
446,446,2020-11-10,105.45124053955078
447,447,2020-11-11,102.81687927246094
448,448,2020-11-12,101.63859558105467
449,449,2020-11-13,104.00497436523438
450,450,2020-11-16,104.86109924316406
451,451,2020-11-17,100.8979034423828
452,452,2020-11-18,99.50309753417967
453,453,2020-11-19,98.0217056274414
454,454,2020-11-20,96.63651275634766
455,455,2020-11-23,96.65575408935548
456,456,2020-11-24,99.1760482788086
457,457,2020-11-25,99.1856460571289
458,458,2020-11-27,99.27222442626952
459,459,2020-11-30,99.1856460571289
460,460,2020-12-01,98.30067443847656
461,461,2020-12-02,99.19527435302734
462,462,2020-12-03,97.63692474365234
463,463,2020-12-04,99.06060791015624
464,464,2020-12-07,95.70343017578124
465,465,2020-12-08,96.607666015625
466,466,2020-12-09,97.26177215576172
467,467,2020-12-10,95.5880126953125
468,468,2020-12-11,94.32786560058594
469,469,2020-12-14,93.42363739013672
470,470,2020-12-15,95.26093292236328
471,471,2020-12-16,94.62606811523438
472,472,2020-12-17,94.9819793701172
473,473,2020-12-18,94.85694885253906
474,474,2020-12-21,93.9526824951172
475,475,2020-12-22,93.03884887695312
476,476,2020-12-23,93.53905487060548
477,477,2020-12-24,93.2793426513672
478,478,2020-12-28,93.1158218383789
479,479,2020-12-29,93.42363739013672
480,480,2020-12-30,93.26971435546876
481,481,2020-12-31,94.0392608642578
482,482,2021-01-04,92.82722473144533
483,483,2021-01-05,94.0392608642578
484,484,2021-01-06,102.1291961669922
485,485,2021-01-07,105.93846130371094
486,486,2021-01-08,105.84226989746094
487,487,2021-01-11,103.26427459716795
488,488,2021-01-12,102.46585845947266
489,489,2021-01-13,101.60012817382812
490,490,2021-01-14,101.61935424804688
491,491,2021-01-15,102.73521423339844
492,492,2021-01-19,99.56082153320312
493,493,2021-01-20,99.83977508544922
494,494,2021-01-21,100.91716003417967
495,495,2021-01-22,103.65868377685548
496,496,2021-01-25,102.8025360107422
497,497,2021-01-26,104.69757080078124
498,498,2021-01-27,102.77368927001952
499,499,2021-01-28,102.83140563964844
500,500,2021-01-29,100.2341766357422
501,501,2021-02-01,102.82178497314452
502,502,2021-02-02,101.60012817382812
503,503,2021-02-03,101.5135726928711
504,504,2021-02-04,107.66036224365234
505,505,2021-02-05,105.51522827148438
506,506,2021-02-08,104.36089324951172
507,507,2021-02-09,103.34123992919922
508,508,2021-02-10,102.22537231445312
509,509,2021-02-11,100.96966552734376
510,510,2021-02-12,101.59751892089844
511,511,2021-02-16,99.84917449951172
512,512,2021-02-17,101.72308349609376
513,513,2021-02-18,101.67479705810548
514,514,2021-02-19,102.26402282714844
515,515,2021-02-22,102.50550842285156
516,516,2021-02-23,102.84358215332033
517,517,2021-02-24,101.61683654785156
518,518,2021-02-25,99.34688568115234
519,519,2021-02-26,97.77239990234376
520,520,2021-03-01,99.6559829711914
521,521,2021-03-02,100.69920349121094
522,522,2021-03-03,99.82018280029295
523,523,2021-03-04,99.48211669921876
524,524,2021-03-05,101.25944519042967
525,525,2021-03-08,103.84815979003906
526,526,2021-03-09,106.37891387939452
527,527,2021-03-10,108.0210189819336
528,528,2021-03-11,106.11812591552734
529,529,2021-03-12,109.07389831542967
530,530,2021-03-15,109.9818878173828
531,531,2021-03-16,109.01595306396484
532,532,2021-03-17,110.11711120605467
533,533,2021-03-18,111.69158172607422
534,534,2021-03-19,111.9717254638672
535,535,2021-03-22,112.38707733154295
536,536,2021-03-23,109.89493560791016
537,537,2021-03-24,111.4404525756836
538,538,2021-03-25,113.34333038330078
539,539,2021-03-26,114.6860122680664
540,540,2021-03-29,114.99510955810548
541,541,2021-03-30,115.00476837158205
542,542,2021-03-31,114.04849243164062
543,543,2021-04-01,112.90867614746094
544,544,2021-04-05,113.02459716796876
545,545,2021-04-06,112.03932189941406
546,546,2021-04-07,112.51264190673828
547,547,2021-04-08,111.51771545410156
548,548,2021-04-09,112.83139038085938
549,549,2021-04-12,113.53655242919922
550,550,2021-04-13,113.13084411621094
551,551,2021-04-14,113.98085021972656
552,552,2021-04-15,114.9854507446289
553,553,2021-04-16,115.6133041381836
554,554,2021-04-19,115.42977905273438
555,555,2021-04-20,116.39572143554688
556,556,2021-04-21,117.03323364257812
557,557,2021-04-22,116.77243041992188
558,558,2021-04-23,117.50655364990234
559,559,2021-04-26,115.6519546508789
560,560,2021-04-27,114.75362396240234
561,561,2021-04-28,115.26555633544922
562,562,2021-04-29,117.12017822265624
563,563,2021-04-30,116.6855010986328
564,564,2021-05-03,119.57366943359376
565,565,2021-05-04,121.56349182128906
566,566,2021-05-05,114.77293395996094
567,567,2021-05-06,113.62347412109376
568,568,2021-05-07,116.7434539794922
569,569,2021-05-10,119.05205535888672
570,570,2021-05-11,116.00933074951172
571,571,2021-05-12,115.99967193603516
572,572,2021-05-13,115.3911361694336
573,573,2021-05-14,112.96736907958984
574,574,2021-05-17,114.5088882446289
575,575,2021-05-18,113.38424682617188
576,576,2021-05-19,115.1196746826172
577,577,2021-05-20,116.38003540039062
578,578,2021-05-21,116.40912628173828
579,579,2021-05-24,114.90638732910156
580,580,2021-05-25,111.4840087890625
581,581,2021-05-26,111.18346405029295
582,582,2021-05-27,111.50340270996094
583,583,2021-05-28,111.24163818359376
584,584,2021-06-01,110.83443450927734
585,585,2021-06-02,111.61004638671876
586,586,2021-06-03,113.23883056640624
587,587,2021-06-04,113.35517120361328
588,588,2021-06-07,114.65431213378906
589,589,2021-06-08,114.30528259277344
590,590,2021-06-09,113.82052612304688
591,591,2021-06-10,117.25260925292967
592,592,2021-06-11,116.18614196777344
593,593,2021-06-14,115.1099853515625
594,594,2021-06-15,115.40084075927734
595,595,2021-06-16,114.7512664794922
596,596,2021-06-17,114.5088882446289
597,597,2021-06-18,110.93138885498048
598,598,2021-06-21,113.0643310546875
599,599,2021-06-22,113.13217163085938
600,600,2021-06-23,112.2790069580078
601,601,2021-06-24,111.95907592773438
602,602,2021-06-25,112.79285430908205
603,603,2021-06-28,111.24163818359376
604,604,2021-06-29,110.95077514648438
605,605,2021-06-30,110.999267578125
606,606,2021-07-01,112.88980865478516
607,607,2021-07-02,113.0643310546875
608,608,2021-07-06,111.9009017944336
609,609,2021-07-07,111.5324935913086
610,610,2021-07-08,110.95077514648438
611,611,2021-07-09,111.61974334716795
612,612,2021-07-12,112.02693176269533
613,613,2021-07-13,110.72779846191406
614,614,2021-07-14,110.0976104736328
615,615,2021-07-15,109.70980834960938
616,616,2021-07-16,109.4383316040039
617,617,2021-07-19,109.1668701171875
618,618,2021-07-20,112.93828582763672
619,619,2021-07-21,114.61553955078124
620,620,2021-07-22,116.18614196777344
621,621,2021-07-23,117.611328125
622,622,2021-07-26,117.107177734375
623,623,2021-07-27,117.70828247070312
624,624,2021-07-28,117.6404037475586
625,625,2021-07-29,118.96863555908205
626,626,2021-07-30,118.44509887695312
627,627,2021-08-02,118.98802947998048
628,628,2021-08-03,119.93814849853516
629,629,2021-08-04,121.72205352783205
630,630,2021-08-05,118.17363739013672
631,631,2021-08-06,116.96175384521484
632,632,2021-08-09,116.5642547607422
633,633,2021-08-10,115.34266662597656
634,634,2021-08-11,115.60443878173828
635,635,2021-08-12,116.38003540039062
636,636,2021-08-13,116.35084533691406
637,637,2021-08-16,116.83739471435548
638,638,2021-08-17,117.6839599609375
639,639,2021-08-18,115.38750457763672
640,640,2021-08-19,116.04920196533205
641,641,2021-08-20,116.32166290283205
642,642,2021-08-23,116.45789337158205
643,643,2021-08-24,114.82310485839844
644,644,2021-08-25,114.91069793701172
645,645,2021-08-26,113.66515350341795
646,646,2021-08-27,116.66222381591795
647,647,2021-08-30,116.30220794677734
648,648,2021-08-31,118.9197769165039
649,649,2021-09-01,119.37711334228516
650,650,2021-09-02,121.6152114868164
651,651,2021-09-03,121.77088165283205
652,652,2021-09-07,120.86592864990234
653,653,2021-09-08,120.96324157714844
654,654,2021-09-09,120.2723388671875
655,655,2021-09-10,119.50362396240234
656,656,2021-09-13,120.31128692626952
657,657,2021-09-14,119.77608489990234
658,658,2021-09-15,122.41312408447266
659,659,2021-09-16,120.88539123535156
660,660,2021-09-17,120.14585876464844
661,661,2021-09-20,118.68624877929688
662,662,2021-09-21,118.22889709472656
663,663,2021-09-22,118.80299377441406
664,664,2021-09-23,119.2506332397461
665,665,2021-09-24,119.00736236572266
666,666,2021-09-27,119.3284683227539
667,667,2021-09-28,118.02455139160156
668,668,2021-09-29,119.20198059082033
669,669,2021-09-30,116.2340850830078
670,670,2021-10-01,116.58439636230467
671,671,2021-10-04,115.14423370361328
672,672,2021-10-05,115.4167022705078
673,673,2021-10-06,113.75274658203124
674,674,2021-10-07,115.37776947021484
675,675,2021-10-08,116.15623474121094
676,676,2021-10-11,119.10467529296876
677,677,2021-10-12,116.50655364990234
678,678,2021-10-13,115.6405029296875
679,679,2021-10-14,116.87632751464844
680,680,2021-10-15,116.63304901123048
681,681,2021-10-18,115.1928939819336
682,682,2021-10-19,116.61357879638672
683,683,2021-10-20,118.95870208740234
684,684,2021-10-21,119.40631103515624
685,685,2021-10-22,119.99988555908205
686,686,2021-10-25,119.29928588867188
687,687,2021-10-26,119.64958190917967
688,688,2021-10-27,116.33140563964844
689,689,2021-10-28,117.45043182373048
690,690,2021-10-29,118.7348861694336
691,691,2021-11-01,119.50362396240234
692,692,2021-11-02,121.82927703857422
693,693,2021-11-03,124.8360824584961
694,694,2021-11-04,123.3667449951172
695,695,2021-11-05,124.13545989990234
696,696,2021-11-08,122.5882797241211
697,697,2021-11-09,121.31353759765624
698,698,2021-11-10,122.29634857177734
699,699,2021-11-11,122.30609130859376
700,700,2021-11-12,122.41350555419922
701,701,2021-11-15,121.5149917602539
702,702,2021-11-16,120.96807098388672
703,703,2021-11-17,121.75914764404295
704,704,2021-11-18,121.58335876464844
705,705,2021-11-19,117.70604705810548
706,706,2021-11-22,118.29205322265624
707,707,2021-11-23,120.77274322509766
708,708,2021-11-24,120.5578842163086
709,709,2021-11-26,117.42282104492188
710,710,2021-11-29,117.42282104492188
711,711,2021-11-30,113.04743194580078
712,712,2021-12-01,111.41641235351562
713,713,2021-12-02,113.09626770019533
714,714,2021-12-03,114.0338363647461
715,715,2021-12-06,116.1238784790039
716,716,2021-12-07,116.72940826416016
717,717,2021-12-08,118.0283432006836
718,718,2021-12-09,118.84873962402344
719,719,2021-12-10,120.25511169433594
720,720,2021-12-13,119.65934753417967
721,721,2021-12-14,120.42115020751952
722,722,2021-12-15,120.88018035888672
723,723,2021-12-16,121.08526611328124
724,724,2021-12-17,122.25724792480467
725,725,2021-12-20,123.06787109375
726,726,2021-12-21,124.63050842285156
727,727,2021-12-22,124.82583618164062
728,728,2021-12-23,126.50569915771484
729,729,2021-12-27,128.82032775878906
730,730,2021-12-28,129.2696075439453
731,731,2021-12-29,130.2267303466797
732,732,2021-12-30,130.64669799804688
733,733,2021-12-31,129.7872314453125
734,734,2022-01-03,129.52354431152344
735,735,2022-01-04,128.29296875
