,Unnamed: 0,Date,USB
0,0,2019-02-05,42.15879440307617
1,1,2019-02-06,42.12602615356445
2,2,2019-02-07,41.72475051879883
3,3,2019-02-08,41.4217414855957
4,4,2019-02-11,41.39717483520508
5,5,2019-02-12,41.93766784667969
6,6,2019-02-13,41.69199752807617
7,7,2019-02-14,41.32347869873047
8,8,2019-02-15,42.019569396972656
9,9,2019-02-19,42.019569396972656
10,10,2019-02-20,42.25704956054688
11,11,2019-02-21,41.806640625
12,12,2019-02-22,41.9949951171875
13,13,2019-02-25,42.2652473449707
14,14,2019-02-26,42.01137161254883
15,15,2019-02-27,42.20791244506836
16,16,2019-02-28,42.330753326416016
17,17,2019-03-01,42.35533142089844
18,18,2019-03-04,42.31437683105469
19,19,2019-03-05,42.20791244506836
20,20,2019-03-06,41.84758758544922
21,21,2019-03-07,41.503639221191406
22,22,2019-03-08,41.65922927856445
23,23,2019-03-11,42.14240646362305
24,24,2019-03-12,41.806640625
25,25,2019-03-13,42.24067687988281
26,26,2019-03-14,42.34713745117188
27,27,2019-03-15,42.64196014404297
28,28,2019-03-18,42.953155517578125
29,29,2019-03-19,42.52730178833008
30,30,2019-03-20,41.24976348876953
31,31,2019-03-21,40.6683235168457
32,32,2019-03-22,39.53818893432617
33,33,2019-03-25,39.39078140258789
34,34,2019-03-26,39.72654342651367
35,35,2019-03-27,39.41534805297852
36,36,2019-03-28,39.64643096923828
37,37,2019-03-29,39.77022933959961
38,38,2019-04-01,40.49646759033203
39,39,2019-04-02,40.55423355102539
40,40,2019-04-03,40.78531265258789
41,41,2019-04-04,41.0906867980957
42,42,2019-04-05,41.016395568847656
43,43,2019-04-08,41.16493606567383
44,44,2019-04-09,40.620262145996094
45,45,2019-04-10,40.686279296875
46,46,2019-04-11,40.942115783691406
47,47,2019-04-12,41.4455451965332
48,48,2019-04-15,41.17319488525391
49,49,2019-04-16,41.49505233764648
50,50,2019-04-17,41.81691360473633
51,51,2019-04-18,42.26255798339844
52,52,2019-04-22,42.25431060791016
53,53,2019-04-23,42.65869903564453
54,54,2019-04-24,42.65045166015625
55,55,2019-04-25,42.78248977661133
56,56,2019-04-26,43.19512939453125
57,57,2019-04-29,43.73980712890625
58,58,2019-04-30,44.003902435302734
59,59,2019-05-01,43.83060073852539
60,60,2019-05-02,43.88836288452149
61,61,2019-05-03,44.13595199584961
62,62,2019-05-06,44.02041244506836
63,63,2019-05-07,43.37669372558594
64,64,2019-05-08,43.09609603881836
65,65,2019-05-09,43.0135612487793
66,66,2019-05-10,43.05482864379883
67,67,2019-05-13,41.93244934082031
68,68,2019-05-14,42.13052368164063
69,69,2019-05-15,41.91595077514648
70,70,2019-05-16,42.50189971923828
71,71,2019-05-17,42.55140686035156
72,72,2019-05-20,42.6834602355957
73,73,2019-05-21,42.83201217651367
74,74,2019-05-22,42.79074478149414
75,75,2019-05-23,42.22954940795898
76,76,2019-05-24,42.36160659790039
77,77,2019-05-28,41.81691360473633
78,78,2019-05-29,41.75913619995117
79,79,2019-05-30,41.594085693359375
80,80,2019-05-31,41.42903137207031
81,81,2019-06-03,41.86642456054688
82,82,2019-06-04,43.087852478027344
83,83,2019-06-05,43.33543395996094
84,84,2019-06-06,43.54999923706055
85,85,2019-06-07,43.46746826171875
86,86,2019-06-10,43.65728759765625
87,87,2019-06-11,43.88836288452149
88,88,2019-06-12,43.48397445678711
89,89,2019-06-13,43.48397445678711
90,90,2019-06-14,43.426212310791016
91,91,2019-06-17,42.51014709472656
92,92,2019-06-18,43.07133865356445
93,93,2019-06-19,43.0135612487793
94,94,2019-06-20,43.04658126831055
95,95,2019-06-21,43.12911224365234
96,96,2019-06-24,43.16211318969727
97,97,2019-06-25,42.947547912597656
98,98,2019-06-26,42.89802932739258
99,99,2019-06-27,43.2055778503418
100,100,2019-06-28,43.5546760559082
101,101,2019-07-01,44.06170272827149
102,102,2019-07-02,43.995208740234375
103,103,2019-07-03,44.261192321777344
104,104,2019-07-05,44.61860656738281
105,105,2019-07-08,44.13650894165039
106,106,2019-07-09,44.33600234985352
107,107,2019-07-10,44.20301055908203
108,108,2019-07-11,44.44406127929688
109,109,2019-07-12,44.5521125793457
110,110,2019-07-15,44.15313720703125
111,111,2019-07-16,44.08663940429688
112,112,2019-07-17,45.06744766235352
113,113,2019-07-18,45.87370681762695
114,114,2019-07-19,45.71578598022461
115,115,2019-07-22,45.99007415771485
116,116,2019-07-23,46.5719108581543
117,117,2019-07-24,47.03738784790039
118,118,2019-07-25,47.01244354248047
119,119,2019-07-26,47.694034576416016
120,120,2019-07-29,47.42805480957031
121,121,2019-07-30,47.494537353515625
122,122,2019-07-31,47.50286483764648
123,123,2019-08-01,46.28931427001953
124,124,2019-08-02,46.07319259643555
125,125,2019-08-05,44.09495162963867
126,126,2019-08-06,44.51885986328125
127,127,2019-08-07,43.72921752929688
128,128,2019-08-08,44.02014923095703
129,129,2019-08-09,43.87884140014648
130,130,2019-08-12,43.42169189453125
131,131,2019-08-13,43.91208267211914
132,132,2019-08-14,42.307884216308594
133,133,2019-08-15,42.62374114990234
134,134,2019-08-16,43.454925537109375
135,135,2019-08-19,43.77909851074219
136,136,2019-08-20,42.9146614074707
137,137,2019-08-21,43.10583114624024
138,138,2019-08-22,43.26375579833984
139,139,2019-08-23,42.34944915771485
140,140,2019-08-26,42.632057189941406
141,141,2019-08-27,42.42424392700195
142,142,2019-08-28,42.87309265136719
143,143,2019-08-29,43.54637145996094
144,144,2019-08-30,43.79573059082031
145,145,2019-09-03,43.23882293701172
146,146,2019-09-04,43.60454559326172
147,147,2019-09-05,44.277809143066406
148,148,2019-09-06,44.394187927246094
149,149,2019-09-09,45.64097213745117
150,150,2019-09-10,46.43061447143555
151,151,2019-09-11,46.50542449951172
152,152,2019-09-12,46.32256317138672
153,153,2019-09-13,46.61347579956055
154,154,2019-09-16,46.43061447143555
155,155,2019-09-17,46.463863372802734
156,156,2019-09-18,46.4721794128418
157,157,2019-09-19,46.380741119384766
158,158,2019-09-20,46.08150863647461
159,159,2019-09-23,46.28099060058594
160,160,2019-09-24,45.99007415771485
161,161,2019-09-25,46.330867767333984
162,162,2019-09-26,46.18956756591797
163,163,2019-09-27,46.424072265625
164,164,2019-09-30,46.34870529174805
165,165,2019-10-01,45.04214859008789
166,166,2019-10-02,44.288387298583984
167,167,2019-10-03,44.43075942993164
168,168,2019-10-04,45.301795959472656
169,169,2019-10-07,45.167781829833984
170,170,2019-10-08,43.869625091552734
171,171,2019-10-09,44.0622444152832
172,172,2019-10-10,44.4056396484375
173,173,2019-10-11,44.782527923583984
174,174,2019-10-14,44.60663986206055
175,175,2019-10-15,45.0254020690918
176,176,2019-10-16,45.70380783081055
177,177,2019-10-17,45.8210563659668
178,178,2019-10-18,46.12256240844727
179,179,2019-10-21,47.06058883666992
180,180,2019-10-22,47.44585800170898
181,181,2019-10-23,47.38723373413086
182,182,2019-10-24,47.16109848022461
183,183,2019-10-25,47.52123641967773
184,184,2019-10-28,47.7557487487793
185,185,2019-10-29,48.02375030517578
186,186,2019-10-30,47.83949279785156
187,187,2019-10-31,47.7557487487793
188,188,2019-11-01,48.22475814819336
189,189,2019-11-04,48.69376373291016
190,190,2019-11-05,49.07065582275391
191,191,2019-11-06,49.21303176879883
192,192,2019-11-07,49.49779510498047
193,193,2019-11-08,49.33028793334961
194,194,2019-11-11,49.11252975463867
195,195,2019-11-12,48.97853088378906
196,196,2019-11-13,49.08740615844727
197,197,2019-11-14,49.05390167236328
198,198,2019-11-15,49.48942184448242
199,199,2019-11-18,49.88306427001953
200,200,2019-11-19,49.76579666137695
201,201,2019-11-20,49.50616836547852
202,202,2019-11-21,49.82442474365234
203,203,2019-11-22,50.293453216552734
204,204,2019-11-25,50.10081481933594
205,205,2019-11-26,50.18456268310547
206,206,2019-11-27,50.41070556640625
207,207,2019-11-29,50.27669143676758
208,208,2019-12-02,50.05057144165039
209,209,2019-12-03,49.35542297363281
210,210,2019-12-04,49.67368316650391
211,211,2019-12-05,49.91655731201172
212,212,2019-12-06,50.36883163452149
213,213,2019-12-09,50.25156784057617
214,214,2019-12-10,50.209693908691406
215,215,2019-12-11,49.62342834472656
216,216,2019-12-12,50.71220779418945
217,217,2019-12-13,50.47770690917969
218,218,2019-12-16,50.80434036254883
219,219,2019-12-17,50.821083068847656
220,220,2019-12-18,50.32695388793945
221,221,2019-12-19,50.25994110107422
222,222,2019-12-20,50.05893707275391
223,223,2019-12-23,49.89980697631836
224,224,2019-12-24,49.97518539428711
225,225,2019-12-26,50.37718963623047
226,226,2019-12-27,50.02543258666992
227,227,2019-12-30,49.9073486328125
228,228,2019-12-31,50.008567810058594
229,229,2020-01-02,49.93265151977539
230,230,2020-01-03,49.35066986083984
231,231,2020-01-06,48.675899505615234
232,232,2020-01-07,48.212005615234375
233,233,2020-01-08,48.11078643798828
234,234,2020-01-09,48.127662658691406
235,235,2020-01-10,47.798709869384766
236,236,2020-01-13,47.83244705200195
237,237,2020-01-14,47.731231689453125
238,238,2020-01-15,46.364837646484375
239,239,2020-01-16,46.550392150878906
240,240,2020-01-17,46.68534851074219
241,241,2020-01-21,45.90092849731445
242,242,2020-01-22,46.33952331542969
243,243,2020-01-23,46.2889289855957
244,244,2020-01-24,45.41172409057617
245,245,2020-01-27,45.15869140625
246,246,2020-01-28,45.42859649658203
247,247,2020-01-29,45.20929336547852
248,248,2020-01-30,45.757545471191406
249,249,2020-01-31,44.88878631591797
250,250,2020-02-03,45.28520584106445
251,251,2020-02-04,45.73223876953125
252,252,2020-02-05,46.5588264465332
253,253,2020-02-06,46.2214469909668
254,254,2020-02-07,46.06962966918945
255,255,2020-02-10,46.08649063110352
256,256,2020-02-11,46.33109664916992
257,257,2020-02-12,46.22988128662109
258,258,2020-02-13,46.54196166992188
259,259,2020-02-14,46.48291397094727
260,260,2020-02-18,45.90092849731445
261,261,2020-02-19,46.17926788330078
262,262,2020-02-20,46.2214469909668
263,263,2020-02-21,46.01058578491211
264,264,2020-02-24,44.77069854736328
265,265,2020-02-25,42.78014373779297
266,266,2020-02-26,41.886077880859375
267,267,2020-02-27,40.08108139038086
268,268,2020-02-28,39.17014694213867
269,269,2020-03-02,40.62089538574219
270,270,2020-03-03,38.88335800170898
271,271,2020-03-04,39.3557014465332
272,272,2020-03-05,36.92654800415039
273,273,2020-03-06,35.80475234985352
274,274,2020-03-09,30.634355545043945
275,275,2020-03-10,32.59117889404297
276,276,2020-03-11,30.541580200195312
277,277,2020-03-12,26.66167449951172
278,278,2020-03-13,31.292251586914062
279,279,2020-03-16,27.47139549255371
280,280,2020-03-17,28.44137191772461
281,281,2020-03-18,27.834083557128903
282,282,2020-03-19,28.01120376586914
283,283,2020-03-20,27.47139549255371
284,284,2020-03-23,24.401212692260746
285,285,2020-03-24,26.315860748291016
286,286,2020-03-25,27.01593017578125
287,287,2020-03-26,30.51627540588379
288,288,2020-03-27,30.17045211791992
289,289,2020-03-30,30.6142635345459
290,290,2020-03-31,29.402326583862305
291,291,2020-04-01,27.25156021118164
292,292,2020-04-02,27.883134841918945
293,293,2020-04-03,26.619991302490234
294,294,2020-04-06,29.33404922485352
295,295,2020-04-07,29.402326583862305
296,296,2020-04-08,30.42650032043457
297,297,2020-04-09,32.474853515625
298,298,2020-04-13,31.39946556091309
299,299,2020-04-14,30.554519653320312
300,300,2020-04-15,28.446435928344727
301,301,2020-04-16,27.12354278564453
302,302,2020-04-17,29.922948837280277
303,303,2020-04-20,29.23163414001465
304,304,2020-04-21,27.934345245361328
