,Unnamed: 0,Date,PEG
150,150,2019-09-10,52.72380828857422
151,151,2019-09-11,53.37907791137695
152,152,2019-09-12,52.98247146606445
153,153,2019-09-13,52.42203521728516
154,154,2019-09-16,52.42203521728516
155,155,2019-09-17,52.74104690551758
156,156,2019-09-18,53.05144882202149
157,157,2019-09-19,53.21526718139648
158,158,2019-09-20,53.28423309326172
159,159,2019-09-23,53.38769912719727
160,160,2019-09-24,53.58601379394531
161,161,2019-09-25,53.57738876342773
162,162,2019-09-26,53.68085479736328
163,163,2019-09-27,53.4394416809082
164,164,2019-09-30,53.525657653808594
165,165,2019-10-01,53.19802474975586
166,166,2019-10-02,52.844520568847656
167,167,2019-10-03,53.14629364013672
168,168,2019-10-04,53.69809722900391
169,169,2019-10-07,53.59463119506836
170,170,2019-10-08,52.74104690551758
171,171,2019-10-09,53.08592987060547
172,172,2019-10-10,53.0342025756836
173,173,2019-10-11,53.75845718383789
174,174,2019-10-14,53.32734680175781
175,175,2019-10-15,53.335975646972656
176,176,2019-10-16,53.26700592041016
177,177,2019-10-17,53.49979019165039
178,178,2019-10-18,53.70671844482422
179,179,2019-10-21,53.775691986083984
180,180,2019-10-22,53.78432083129883
181,181,2019-10-23,54.094722747802734
182,182,2019-10-24,54.4913330078125
183,183,2019-10-25,54.232666015625
184,184,2019-10-28,53.62049102783203
185,185,2019-10-29,53.69809722900391
186,186,2019-10-30,54.51719284057617
187,187,2019-10-31,54.5861701965332
188,188,2019-11-01,54.31026458740234
189,189,2019-11-04,53.85329818725586
190,190,2019-11-05,53.38769912719727
191,191,2019-11-06,53.39632415771485
192,192,2019-11-07,52.8272705078125
193,193,2019-11-08,52.96522521972656
194,194,2019-11-11,52.4306526184082
195,195,2019-11-12,52.120262145996094
196,196,2019-11-13,52.65483093261719
197,197,2019-11-14,52.24959564208984
198,198,2019-11-15,52.4996337890625
199,199,2019-11-18,52.594486236572266
200,200,2019-11-19,52.16337966918945
201,201,2019-11-20,52.77553939819336
202,202,2019-11-21,52.35305404663086
203,203,2019-11-22,52.0771598815918
204,204,2019-11-25,51.35291290283203
205,205,2019-11-26,51.3270378112793
206,206,2019-11-27,51.31841659545898
207,207,2019-11-29,51.13735580444336
208,208,2019-12-02,50.551055908203125
209,209,2019-12-03,50.43034362792969
210,210,2019-12-04,50.809715270996094
211,211,2019-12-05,50.645904541015625
212,212,2019-12-06,50.533817291259766
213,213,2019-12-09,50.31650924682617
214,214,2019-12-10,50.142677307128906
215,215,2019-12-11,50.64680099487305
216,216,2019-12-12,50.84671401977539
217,217,2019-12-13,50.890167236328125
218,218,2019-12-16,51.58551406860352
219,219,2019-12-17,51.49859237670898
220,220,2019-12-18,51.49859237670898
221,221,2019-12-19,50.977088928222656
222,222,2019-12-20,50.99446868896485
223,223,2019-12-23,50.93362808227539
224,224,2019-12-24,50.85540771484375
225,225,2019-12-26,50.95970153808594
226,226,2019-12-27,50.91624450683594
227,227,2019-12-30,50.99446868896485
228,228,2019-12-31,51.32475662231445
229,229,2020-01-02,51.02923202514648
230,230,2020-01-03,51.020545959472656
231,231,2020-01-06,50.52511596679688
232,232,2020-01-07,50.064453125
233,233,2020-01-08,50.37734603881836
234,234,2020-01-09,50.77717208862305
235,235,2020-01-10,50.67287063598633
236,236,2020-01-13,50.629425048828125
237,237,2020-01-14,50.74241638183594
238,238,2020-01-15,51.35951614379883
239,239,2020-01-16,51.29867935180664
240,240,2020-01-17,51.42036819458008
241,241,2020-01-21,51.75934600830078
242,242,2020-01-22,52.41122817993164
243,243,2020-01-23,53.66283416748047
244,244,2020-01-24,53.593292236328125
245,245,2020-01-27,52.51552200317383
246,246,2020-01-28,51.86364364624024
247,247,2020-01-29,52.23738479614258
248,248,2020-01-30,52.15047454833984
249,249,2020-01-31,51.45513153076172
250,250,2020-02-03,51.56813049316406
251,251,2020-02-04,51.34214401245117
252,252,2020-02-05,51.52466583251953
253,253,2020-02-06,50.69895935058594
254,254,2020-02-07,50.151363372802734
255,255,2020-02-10,49.92538070678711
256,256,2020-02-11,50.25566864013672
257,257,2020-02-12,50.59464645385742
258,258,2020-02-13,50.72502517700195
259,259,2020-02-14,50.82931900024414
260,260,2020-02-18,51.29867935180664
261,261,2020-02-19,51.19438171386719
262,262,2020-02-20,51.4377555847168
263,263,2020-02-21,52.11569595336914
264,264,2020-02-24,51.37691116333008
265,265,2020-02-25,49.89929962158203
266,266,2020-02-26,48.300025939941406
267,267,2020-02-27,45.95325469970703
268,268,2020-02-28,44.59734725952149
269,269,2020-03-02,46.68336868286133
270,270,2020-03-03,46.10971450805664
271,271,2020-03-04,48.31741714477539
272,272,2020-03-05,46.92673873901367
273,273,2020-03-06,47.56991958618164
274,274,2020-03-09,44.51786804199219
275,275,2020-03-10,46.429786682128906
276,276,2020-03-11,42.75504302978516
277,277,2020-03-12,39.10662460327149
278,278,2020-03-13,38.71195602416992
279,279,2020-03-16,35.326629638671875
280,280,2020-03-17,37.78231048583984
281,281,2020-03-18,33.55503463745117
282,282,2020-03-19,34.32682037353516
283,283,2020-03-20,33.16914367675781
284,284,2020-03-23,32.32719802856445
285,285,2020-03-24,35.76514434814453
286,286,2020-03-25,35.86162185668945
287,287,2020-03-26,38.597938537597656
288,288,2020-03-27,39.0101432800293
289,289,2020-03-30,39.03645706176758
290,290,2020-03-31,39.38726425170898
291,291,2020-04-01,37.527976989746094
292,292,2020-04-02,39.711761474609375
293,293,2020-04-03,38.9049072265625
294,294,2020-04-06,41.08869552612305
295,295,2020-04-07,41.6850700378418
296,296,2020-04-08,44.60557174682617
297,297,2020-04-09,46.43855285644531
298,298,2020-04-13,45.30719757080078
299,299,2020-04-14,46.90338134765625
300,300,2020-04-15,45.61414337158203
301,301,2020-04-16,45.75447845458984
302,302,2020-04-17,47.90319442749024
303,303,2020-04-20,45.46505355834961
304,304,2020-04-21,43.86010360717773
305,305,2020-04-22,44.81605911254883
306,306,2020-04-23,44.17583847045898
307,307,2020-04-24,45.052860260009766
308,308,2020-04-27,45.61414337158203
309,309,2020-04-28,45.500144958496094
310,310,2020-04-29,45.86848831176758
311,311,2020-04-30,44.47401428222656
312,312,2020-05-01,43.33388137817383
313,313,2020-05-04,43.09709167480469
314,314,2020-05-05,43.71100234985352
315,315,2020-05-06,42.1411247253418
316,316,2020-05-07,41.93941879272461
317,317,2020-05-08,42.77259063720703
318,318,2020-05-11,42.27268600463867
319,319,2020-05-12,41.04484558105469
320,320,2020-05-13,39.43111801147461
321,321,2020-05-14,40.85189437866211
322,322,2020-05-15,39.86962890625
323,323,2020-05-18,43.28125762939453
324,324,2020-05-19,42.53578567504883
325,325,2020-05-20,42.75504302978516
326,326,2020-05-21,42.15866470336914
327,327,2020-05-22,42.2025146484375
328,328,2020-05-26,43.32511901855469
329,329,2020-05-27,43.77239608764648
330,330,2020-05-28,44.754661560058594
331,331,2020-05-29,44.76343536376953
332,332,2020-06-01,45.7983283996582
333,333,2020-06-02,45.84217834472656
334,334,2020-06-03,46.26314926147461
335,335,2020-06-04,45.552764892578125
336,336,2020-06-05,46.90338134765625
337,337,2020-06-08,49.12506103515625
338,338,2020-06-09,47.50527572631836
339,339,2020-06-10,46.204132080078125
340,340,2020-06-11,44.25681686401367
341,341,2020-06-12,44.0001335144043
342,342,2020-06-15,44.16830825805664
343,343,2020-06-16,44.89411926269531
344,344,2020-06-17,44.66398620605469
345,345,2020-06-18,44.58432388305664
346,346,2020-06-19,43.11499786376953
347,347,2020-06-22,43.486759185791016
348,348,2020-06-23,43.40709686279297
349,349,2020-06-24,42.628173828125
350,350,2020-06-25,42.459991455078125
351,351,2020-06-26,42.04398727416992
352,352,2020-06-29,43.55756759643555
353,353,2020-06-30,43.513309478759766
354,354,2020-07-01,44.03554153442383
355,355,2020-07-02,44.354190826416016
356,356,2020-07-06,44.805606842041016
357,357,2020-07-07,44.51351165771485
358,358,2020-07-08,45.02688980102539
359,359,2020-07-09,44.07094955444336
360,360,2020-07-10,44.77906036376953
361,361,2020-07-13,45.858924865722656
362,362,2020-07-14,45.602237701416016
363,363,2020-07-15,46.38115310668945
364,364,2020-07-16,46.83257675170898
365,365,2020-07-17,48.753326416015625
366,366,2020-07-20,46.752906799316406
367,367,2020-07-21,46.26608657836914
368,368,2020-07-22,46.90338134765625
369,369,2020-07-23,46.655540466308594
370,370,2020-07-24,46.26608657836914
371,371,2020-07-27,46.01824569702149
372,372,2020-07-28,46.3900032043457
373,373,2020-07-29,46.54932403564453
374,374,2020-07-30,46.37229537963867
375,375,2020-07-31,49.51453399658203
376,376,2020-08-03,48.21338653564453
377,377,2020-08-04,49.25784683227539
378,378,2020-08-05,48.31075286865234
379,379,2020-08-06,48.355010986328125
380,380,2020-08-07,49.25784683227539
381,381,2020-08-10,48.992305755615234
382,382,2020-08-11,48.21338653564453
383,383,2020-08-12,49.15163040161133
384,384,2020-08-13,49.08967208862305
385,385,2020-08-14,48.83297348022461
386,386,2020-08-17,48.43467330932617
387,387,2020-08-18,48.2664909362793
388,388,2020-08-19,48.09832000732422
389,389,2020-08-20,47.66459655761719
390,390,2020-08-21,47.160064697265625
391,391,2020-08-24,47.70885467529297
392,392,2020-08-25,47.44331359863281
393,393,2020-08-26,46.4254150390625
394,394,2020-08-27,46.283790588378906
395,395,2020-08-28,46.16871643066406
396,396,2020-08-31,46.239532470703125
397,397,2020-09-01,45.1419563293457
398,398,2020-09-02,46.8414192199707
399,399,2020-09-03,46.05364990234375
400,400,2020-09-04,46.48736953735352
401,401,2020-09-08,46.46056365966797
402,402,2020-09-09,47.73822784423828
403,403,2020-09-10,46.72860336303711
404,404,2020-09-11,46.80901336669922
405,405,2020-09-14,46.88943862915039
406,406,2020-09-15,46.14785385131836
407,407,2020-09-16,47.35403823852539
408,408,2020-09-17,46.67499923706055
409,409,2020-09-18,45.861942291259766
410,410,2020-09-21,45.7189826965332
411,411,2020-09-22,46.880496978759766
412,412,2020-09-23,46.38908767700195
413,413,2020-09-24,47.77397155761719
414,414,2020-09-25,48.36367034912109
415,415,2020-09-28,48.56023025512695
416,416,2020-09-29,48.96228790283203
417,417,2020-09-30,49.0605697631836
418,418,2020-10-01,49.20352935791016
419,419,2020-10-02,49.98978042602539
420,420,2020-10-05,50.32036209106445
421,421,2020-10-06,49.945106506347656
422,422,2020-10-07,50.954734802246094
423,423,2020-10-08,52.17879104614258
424,424,2020-10-09,51.42826461791992
425,425,2020-10-12,51.60696029663086
426,426,2020-10-13,51.74991226196289
427,427,2020-10-14,51.83927917480469
428,428,2020-10-15,52.22346115112305
429,429,2020-10-16,53.16160583496094
430,430,2020-10-19,53.16160583496094
431,431,2020-10-20,53.51006317138672
432,432,2020-10-21,53.179481506347656
433,433,2020-10-22,54.38566207885742
434,434,2020-10-23,54.43033981323242
435,435,2020-10-26,54.48394775390625
436,436,2020-10-27,54.50182342529297
437,437,2020-10-28,52.42896270751953
438,438,2020-10-29,53.358177185058594
439,439,2020-10-30,51.95542526245117
440,440,2020-11-02,52.25920486450195
441,441,2020-11-03,53.00078201293945
442,442,2020-11-04,52.17879104614258
443,443,2020-11-05,52.52724838256836
444,444,2020-11-06,52.196659088134766
445,445,2020-11-09,53.94786071777344
446,446,2020-11-10,54.26057815551758
447,447,2020-11-11,54.39460372924805
448,448,2020-11-12,52.87570571899414
449,449,2020-11-13,53.05438995361328
450,450,2020-11-16,53.179481506347656
451,451,2020-11-17,52.75954818725586
452,452,2020-11-18,51.66057205200195
453,453,2020-11-19,51.481876373291016
454,454,2020-11-20,52.00902557373047
455,455,2020-11-23,52.196659088134766
456,456,2020-11-24,53.32243347167969
457,457,2020-11-25,53.581539154052734
458,458,2020-11-27,53.027591705322266
459,459,2020-11-30,52.071571350097656
460,460,2020-12-01,51.38359832763672
461,461,2020-12-02,51.55335998535156
462,462,2020-12-03,51.49081802368164
463,463,2020-12-04,51.49081802368164
464,464,2020-12-07,51.40146255493164
465,465,2020-12-08,51.13343048095703
466,466,2020-12-09,51.26860427856445
467,467,2020-12-10,51.00726318359375
468,468,2020-12-11,50.89911651611328
469,469,2020-12-14,50.85405349731445
470,470,2020-12-15,52.09770202636719
471,471,2020-12-16,51.5029182434082
472,472,2020-12-17,51.53895950317383
473,473,2020-12-18,51.20552062988281
474,474,2020-12-21,50.89010620117188
475,475,2020-12-22,50.818016052246094
476,476,2020-12-23,50.94417953491211
477,477,2020-12-24,51.5029182434082
478,478,2020-12-28,51.65612030029297
479,479,2020-12-29,51.43983459472656
480,480,2020-12-30,51.69216537475586
481,481,2020-12-31,52.53927993774414
482,482,2021-01-04,50.22322845458984
483,483,2021-01-05,50.23224258422852
484,484,2021-01-06,51.28662872314453
485,485,2021-01-07,50.5566635131836
486,486,2021-01-08,51.6471061706543
487,487,2021-01-11,51.349708557128906
488,488,2021-01-12,51.68315124511719
489,489,2021-01-13,52.88172912597656
490,490,2021-01-14,52.07065963745117
491,491,2021-01-15,53.5125617980957
492,492,2021-01-19,52.4311408996582
493,493,2021-01-20,53.4044189453125
494,494,2021-01-21,52.58434295654297
495,495,2021-01-22,52.593353271484375
496,496,2021-01-25,52.73754119873047
497,497,2021-01-26,52.56632232666016
498,498,2021-01-27,50.790977478027344
499,499,2021-01-28,51.41278839111328
500,500,2021-01-29,50.85405349731445
501,501,2021-02-01,51.5029182434082
502,502,2021-02-02,52.58434295654297
503,503,2021-02-03,52.35903930664063
504,504,2021-02-04,52.77359390258789
505,505,2021-02-05,53.45849609375
506,506,2021-02-08,52.99888229370117
507,507,2021-02-09,52.92679214477539
508,508,2021-02-10,53.03492736816406
509,509,2021-02-11,52.7826042175293
510,510,2021-02-12,52.51224136352539
511,511,2021-02-16,52.22386169433594
512,512,2021-02-17,52.27793502807617
513,513,2021-02-18,52.719520568847656
514,514,2021-02-19,52.04362869262695
515,515,2021-02-22,51.4488410949707
516,516,2021-02-23,52.061649322509766
517,517,2021-02-24,50.51160430908203
518,518,2021-02-25,50.37643051147461
519,519,2021-02-26,48.51096725463867
520,520,2021-03-01,49.64646530151367
521,521,2021-03-02,49.21389389038086
522,522,2021-03-03,48.88946914672852
523,523,2021-03-04,49.25895309448242
524,524,2021-03-05,50.70085525512695
525,525,2021-03-08,51.9285888671875
526,526,2021-03-09,52.319637298583984
527,527,2021-03-10,52.51062774658203
528,528,2021-03-11,51.6375732421875
529,529,2021-03-12,52.46515274047852
530,530,2021-03-15,53.10175323486328
531,531,2021-03-16,53.2563591003418
532,532,2021-03-17,53.19270706176758
533,533,2021-03-18,53.26546096801758
534,534,2021-03-19,53.57465744018555
535,535,2021-03-22,52.6379508972168
536,536,2021-03-23,53.03809356689453
537,537,2021-03-24,53.39276885986328
538,538,2021-03-25,54.03847122192383
539,539,2021-03-26,53.92934036254883
540,540,2021-03-29,54.75691986083984
541,541,2021-03-30,54.39315032958984
542,542,2021-03-31,54.75691986083984
543,543,2021-04-01,54.26582717895508
544,544,2021-04-05,55.16616821289063
545,545,2021-04-06,55.40261459350586
546,546,2021-04-07,55.684547424316406
547,547,2021-04-08,55.74820709228516
548,548,2021-04-09,55.702735900878906
549,549,2021-04-12,55.73910903930664
550,550,2021-04-13,56.75767517089844
551,551,2021-04-14,57.13054275512695
552,552,2021-04-15,56.74857711791992
553,553,2021-04-16,57.61254501342773
554,554,2021-04-19,57.73076629638672
555,555,2021-04-20,57.8853759765625
556,556,2021-04-21,57.794429779052734
557,557,2021-04-22,57.22148895263672
558,558,2021-04-23,57.23967742919922
559,559,2021-04-26,56.53031539916992
560,560,2021-04-27,56.47574996948242
561,561,2021-04-28,56.74857711791992
562,562,2021-04-29,57.3760871887207
563,563,2021-04-30,57.43975067138672
564,564,2021-05-03,57.8853759765625
565,565,2021-05-04,57.46703720092773
566,566,2021-05-05,55.75729751586914
567,567,2021-05-06,56.9031867980957
568,568,2021-05-07,57.4306640625
569,569,2021-05-10,57.54888153076172
570,570,2021-05-11,56.61216354370117
571,571,2021-05-12,55.202545166015625
572,572,2021-05-13,56.5212287902832
573,573,2021-05-14,56.85771179199219
574,574,2021-05-17,56.64854431152344
575,575,2021-05-18,56.4848518371582
576,576,2021-05-19,56.36661911010742
577,577,2021-05-20,56.91228485107422
578,578,2021-05-21,57.31242752075195
579,579,2021-05-24,57.71257400512695
580,580,2021-05-25,56.55760192871094
581,581,2021-05-26,56.65763473510742
582,582,2021-05-27,56.412086486816406
583,583,2021-05-28,56.49393844604492
584,584,2021-06-01,56.412086486816406
585,585,2021-06-02,56.08469009399414
586,586,2021-06-03,56.12106704711914
587,587,2021-06-04,55.72092056274414
588,588,2021-06-07,55.82180404663086
589,589,2021-06-08,55.95018768310547
590,590,2021-06-09,56.06024169921875
591,591,2021-06-10,56.51876449584961
592,592,2021-06-11,56.67466735839844
593,593,2021-06-14,56.71135330200195
594,594,2021-06-15,57.17905807495117
595,595,2021-06-16,56.15194320678711
596,596,2021-06-17,56.12442398071289
597,597,2021-06-18,54.41868209838867
598,598,2021-06-21,55.07897186279297
599,599,2021-06-22,54.67546844482422
600,600,2021-06-23,54.2811279296875
601,601,2021-06-24,54.446197509765625
602,602,2021-06-25,54.89556121826172
603,603,2021-06-28,55.24404525756836
604,604,2021-06-29,54.55624771118164
605,605,2021-06-30,54.7855110168457
606,606,2021-07-01,55.24404525756836
607,607,2021-07-02,55.11565399169922
608,608,2021-07-06,55.299076080322266
609,609,2021-07-07,55.8034553527832
610,610,2021-07-08,55.519168853759766
611,611,2021-07-09,55.47331619262695
612,612,2021-07-12,55.665897369384766
613,613,2021-07-13,54.868045806884766
614,614,2021-07-14,55.3816032409668
615,615,2021-07-15,56.115264892578125
616,616,2021-07-16,56.61964797973633
617,617,2021-07-19,55.198184967041016
618,618,2021-07-20,55.63838958740234
619,619,2021-07-21,55.06980514526367
620,620,2021-07-22,55.21653366088867
621,621,2021-07-23,56.14277648925781
622,622,2021-07-26,56.445404052734375
623,623,2021-07-27,57.63758850097656
624,624,2021-07-28,57.31661224365234
625,625,2021-07-29,57.8393440246582
626,626,2021-07-30,57.06900405883789
627,627,2021-08-02,57.646759033203125
628,628,2021-08-03,58.24285125732422
629,629,2021-08-04,58.02275466918945
630,630,2021-08-05,58.60050582885742
631,631,2021-08-06,58.56382369995117
632,632,2021-08-09,58.53631210327149
633,633,2021-08-10,57.68344497680664
634,634,2021-08-11,58.26118850708008
635,635,2021-08-12,58.55465698242188
636,636,2021-08-13,59.35249710083008
637,637,2021-08-16,59.4442138671875
638,638,2021-08-17,59.36167526245117
639,639,2021-08-18,58.69221496582031
640,640,2021-08-19,58.9306526184082
641,641,2021-08-20,59.56342315673828
642,642,2021-08-23,59.00400924682617
643,643,2021-08-24,58.51797103881836
644,644,2021-08-25,58.793094635009766
645,645,2021-08-26,58.49962615966797
646,646,2021-08-27,58.84811782836914
647,647,2021-08-30,58.91230392456055
648,648,2021-08-31,58.63719177246094
649,649,2021-09-01,59.35249710083008
650,650,2021-09-02,59.315826416015625
651,651,2021-09-03,58.82060241699219
652,652,2021-09-07,58.21973419189453
653,653,2021-09-08,59.25507736206055
654,654,2021-09-09,58.53403854370117
655,655,2021-09-10,57.4432258605957
656,656,2021-09-13,57.60961532592773
657,657,2021-09-14,57.84072494506836
658,658,2021-09-15,58.0533447265625
659,659,2021-09-16,57.87770080566406
660,660,2021-09-17,57.23060607910156
661,661,2021-09-20,57.37851333618164
662,662,2021-09-21,57.03648376464844
663,663,2021-09-22,56.40788269042969
664,664,2021-09-23,56.10281753540039
665,665,2021-09-24,56.11206817626953
666,666,2021-09-27,56.58351135253906
667,667,2021-09-28,55.79776382446289
668,668,2021-09-29,56.62973403930664
669,669,2021-09-30,56.29694747924805
670,670,2021-10-01,55.89020538330078
671,671,2021-10-04,56.528053283691406
672,672,2021-10-05,56.2507209777832
673,673,2021-10-06,56.343170166015625
674,674,2021-10-07,55.89020538330078
675,675,2021-10-08,55.36328887939453
676,676,2021-10-11,54.79938888549805
677,677,2021-10-12,54.928810119628906
678,678,2021-10-13,55.62212753295898
679,679,2021-10-14,56.76839828491211
680,680,2021-10-15,57.415489196777344
681,681,2021-10-18,57.06421661376953
682,682,2021-10-19,57.72978973388672
683,683,2021-10-20,58.60798645019531
684,684,2021-10-21,58.3214225769043
685,685,2021-10-22,59.01472854614258
686,686,2021-10-25,59.097930908203125
687,687,2021-10-26,59.72652816772461
688,688,2021-10-27,59.1441535949707
689,689,2021-10-28,59.46769714355469
690,690,2021-10-29,58.97775650024414
691,691,2021-11-01,59.49542999267578
692,692,2021-11-02,59.1441535949707
693,693,2021-11-03,58.58025741577149
694,694,2021-11-04,58.8668327331543
695,695,2021-11-05,59.33827972412109
696,696,2021-11-08,57.47095489501953
697,697,2021-11-09,57.46171188354492
698,698,2021-11-10,57.97938537597656
699,699,2021-11-11,57.489444732666016
700,700,2021-11-12,57.47095489501953
701,701,2021-11-15,58.55252456665039
702,702,2021-11-16,57.97938537597656
703,703,2021-11-17,57.73904037475586
704,704,2021-11-18,57.68356704711914
705,705,2021-11-19,58.30293273925781
706,706,2021-11-22,58.64496612548828
707,707,2021-11-23,59.34751510620117
708,708,2021-11-24,59.70804214477539
709,709,2021-11-26,58.8298454284668
710,710,2021-11-29,59.393741607666016
711,711,2021-11-30,57.76676940917969
712,712,2021-12-01,57.720550537109375
713,713,2021-12-02,58.39537811279297
714,714,2021-12-03,58.65421295166016
715,715,2021-12-06,58.894561767578125
716,716,2021-12-07,59.73577117919922
717,717,2021-12-08,59.54942321777344
718,718,2021-12-09,59.39102554321289
719,719,2021-12-10,59.44692993164063
720,720,2021-12-13,60.742095947265625
721,721,2021-12-14,60.12711715698242
722,722,2021-12-15,61.07752990722656
723,723,2021-12-16,61.13343048095703
724,724,2021-12-17,59.71713638305664
725,725,2021-12-20,59.71713638305664
726,726,2021-12-21,59.922122955322266
727,727,2021-12-22,60.19234085083008
728,728,2021-12-23,60.1737060546875
729,729,2021-12-27,60.6209602355957
730,730,2021-12-28,61.10547637939453
731,731,2021-12-29,61.46886444091797
732,732,2021-12-30,61.79499053955078
733,733,2021-12-31,62.17702102661133
734,734,2022-01-03,61.64591217041016
