,Date,ADP
0,2019-02-04 00:00:00-05:00,129.37368774414062
1,2019-02-05 00:00:00-05:00,130.86895751953125
2,2019-02-06 00:00:00-05:00,131.09413146972656
3,2019-02-07 00:00:00-05:00,131.22018432617188
4,2019-02-08 00:00:00-05:00,132.23805236816406
5,2019-02-11 00:00:00-05:00,132.86856079101562
6,2019-02-12 00:00:00-05:00,134.66104125976562
7,2019-02-13 00:00:00-05:00,135.5257568359375
8,2019-02-14 00:00:00-05:00,133.44505310058594
9,2019-02-15 00:00:00-05:00,134.81417846679688
10,2019-02-19 00:00:00-05:00,135.39064025878906
11,2019-02-20 00:00:00-05:00,135.61581420898438
12,2019-02-21 00:00:00-05:00,135.99415588378906
13,2019-02-22 00:00:00-05:00,137.97576904296875
14,2019-02-25 00:00:00-05:00,137.35427856445312
15,2019-02-26 00:00:00-05:00,137.70555114746094
16,2019-02-27 00:00:00-05:00,137.79563903808594
17,2019-02-28 00:00:00-05:00,137.84068298339844
18,2019-03-01 00:00:00-05:00,138.6243438720703
19,2019-03-04 00:00:00-05:00,138.04786682128906
20,2019-03-05 00:00:00-05:00,137.50741577148438
21,2019-03-06 00:00:00-05:00,137.3903045654297
22,2019-03-07 00:00:00-05:00,136.1951446533203
23,2019-03-08 00:00:00-05:00,135.12669372558594
24,2019-03-11 00:00:00-04:00,136.8018035888672
25,2019-03-12 00:00:00-04:00,137.6166534423828
26,2019-03-13 00:00:00-04:00,138.38624572753906
27,2019-03-14 00:00:00-04:00,138.992919921875
28,2019-03-15 00:00:00-04:00,140.6227264404297
29,2019-03-18 00:00:00-04:00,140.0613250732422
30,2019-03-19 00:00:00-04:00,140.0070343017578
31,2019-03-20 00:00:00-04:00,139.4547119140625
32,2019-03-21 00:00:00-04:00,140.6498565673828
33,2019-03-22 00:00:00-04:00,139.2645263671875
34,2019-03-25 00:00:00-04:00,139.21022033691406
35,2019-03-26 00:00:00-04:00,141.4285430908203
36,2019-03-27 00:00:00-04:00,141.9627227783203
37,2019-03-28 00:00:00-04:00,143.393310546875
38,2019-03-29 00:00:00-04:00,144.63377380371094
39,2019-04-01 00:00:00-04:00,146.74342346191406
40,2019-04-02 00:00:00-04:00,146.1730194091797
41,2019-04-03 00:00:00-04:00,145.86514282226562
42,2019-04-04 00:00:00-04:00,144.27154541015625
43,2019-04-05 00:00:00-04:00,145.177001953125
44,2019-04-08 00:00:00-04:00,145.28565979003906
45,2019-04-09 00:00:00-04:00,144.57943725585938
46,2019-04-10 00:00:00-04:00,145.24945068359375
47,2019-04-11 00:00:00-04:00,146.38125610351562
48,2019-04-12 00:00:00-04:00,147.86618041992188
49,2019-04-15 00:00:00-04:00,148.20118713378906
50,2019-04-16 00:00:00-04:00,146.8068084716797
51,2019-04-17 00:00:00-04:00,147.44967651367188
52,2019-04-18 00:00:00-04:00,147.0784149169922
53,2019-04-22 00:00:00-04:00,146.59852600097656
54,2019-04-23 00:00:00-04:00,149.43252563476562
55,2019-04-24 00:00:00-04:00,148.03817749023438
56,2019-04-25 00:00:00-04:00,148.36416625976562
57,2019-04-26 00:00:00-04:00,148.21925354003906
58,2019-04-29 00:00:00-04:00,147.57640075683594
59,2019-04-30 00:00:00-04:00,148.8440399169922
60,2019-05-01 00:00:00-04:00,142.58746337890625
61,2019-05-02 00:00:00-04:00,143.43858337402344
62,2019-05-03 00:00:00-04:00,145.04124450683594
63,2019-05-06 00:00:00-04:00,145.0955047607422
64,2019-05-07 00:00:00-04:00,143.37522888183594
65,2019-05-08 00:00:00-04:00,144.13575744628906
66,2019-05-09 00:00:00-04:00,145.38531494140625
67,2019-05-10 00:00:00-04:00,145.80177307128906
68,2019-05-13 00:00:00-04:00,142.38829040527344
69,2019-05-14 00:00:00-04:00,143.52005004882812
70,2019-05-15 00:00:00-04:00,144.2987518310547
71,2019-05-16 00:00:00-04:00,146.2544708251953
72,2019-05-17 00:00:00-04:00,146.426513671875
73,2019-05-20 00:00:00-04:00,146.08245849609375
74,2019-05-21 00:00:00-04:00,147.58547973632812
75,2019-05-22 00:00:00-04:00,147.9204559326172
76,2019-05-23 00:00:00-04:00,145.89231872558594
77,2019-05-24 00:00:00-04:00,146.5442352294922
78,2019-05-28 00:00:00-04:00,146.5804443359375
79,2019-05-29 00:00:00-04:00,144.75148010253906
80,2019-05-30 00:00:00-04:00,145.69309997558594
81,2019-05-31 00:00:00-04:00,144.9778289794922
82,2019-06-03 00:00:00-04:00,141.2474365234375
83,2019-06-04 00:00:00-04:00,144.37120056152344
84,2019-06-05 00:00:00-04:00,147.26853942871094
85,2019-06-06 00:00:00-04:00,148.76254272460938
86,2019-06-07 00:00:00-04:00,151.13475036621094
87,2019-06-10 00:00:00-04:00,151.83197021484375
88,2019-06-11 00:00:00-04:00,149.4959259033203
89,2019-06-12 00:00:00-04:00,149.59555053710938
90,2019-06-13 00:00:00-04:00,149.6136932373047
91,2019-06-14 00:00:00-04:00,150.60536193847656
92,2019-06-17 00:00:00-04:00,150.96932983398438
93,2019-06-18 00:00:00-04:00,153.04359436035156
94,2019-06-19 00:00:00-04:00,153.07089233398438
95,2019-06-20 00:00:00-04:00,154.30821228027344
96,2019-06-21 00:00:00-04:00,152.98904418945312
97,2019-06-24 00:00:00-04:00,152.62509155273438
98,2019-06-25 00:00:00-04:00,150.5872039794922
99,2019-06-26 00:00:00-04:00,148.13076782226562
100,2019-06-27 00:00:00-04:00,149.21340942382812
101,2019-06-28 00:00:00-04:00,150.41432189941406
102,2019-07-01 00:00:00-04:00,151.3787078857422
103,2019-07-02 00:00:00-04:00,147.348388671875
104,2019-07-03 00:00:00-04:00,149.28619384765625
105,2019-07-05 00:00:00-04:00,149.9685516357422
106,2019-07-08 00:00:00-04:00,149.2680206298828
107,2019-07-09 00:00:00-04:00,148.78578186035156
108,2019-07-10 00:00:00-04:00,149.6956024169922
109,2019-07-11 00:00:00-04:00,150.30517578125
110,2019-07-12 00:00:00-04:00,150.232421875
111,2019-07-15 00:00:00-04:00,150.12319946289062
112,2019-07-16 00:00:00-04:00,149.3862762451172
113,2019-07-17 00:00:00-04:00,150.46890258789062
114,2019-07-18 00:00:00-04:00,152.63421630859375
115,2019-07-19 00:00:00-04:00,151.44236755371094
116,2019-07-22 00:00:00-04:00,152.06105041503906
117,2019-07-23 00:00:00-04:00,152.7615509033203
118,2019-07-24 00:00:00-04:00,152.12474060058594
119,2019-07-25 00:00:00-04:00,151.98825073242188
120,2019-07-26 00:00:00-04:00,153.99888610839844
121,2019-07-29 00:00:00-04:00,152.7615509033203
122,2019-07-30 00:00:00-04:00,150.11412048339844
123,2019-07-31 00:00:00-04:00,151.49697875976562
124,2019-08-01 00:00:00-04:00,149.47726440429688
125,2019-08-02 00:00:00-04:00,149.44993591308594
126,2019-08-05 00:00:00-04:00,145.33773803710938
127,2019-08-06 00:00:00-04:00,148.64935302734375
128,2019-08-07 00:00:00-04:00,149.63192749023438
129,2019-08-08 00:00:00-04:00,154.95413208007812
130,2019-08-09 00:00:00-04:00,152.59779357910156
131,2019-08-12 00:00:00-04:00,150.90557861328125
132,2019-08-13 00:00:00-04:00,153.48939514160156
133,2019-08-14 00:00:00-04:00,149.0587615966797
134,2019-08-15 00:00:00-04:00,150.17779541015625
135,2019-08-16 00:00:00-04:00,151.95187377929688
136,2019-08-19 00:00:00-04:00,153.71685791015625
137,2019-08-20 00:00:00-04:00,152.73426818847656
138,2019-08-21 00:00:00-04:00,154.3809814453125
139,2019-08-22 00:00:00-04:00,154.2354278564453
140,2019-08-23 00:00:00-04:00,149.93214416503906
141,2019-08-26 00:00:00-04:00,151.7608184814453
142,2019-08-27 00:00:00-04:00,151.79721069335938
143,2019-08-28 00:00:00-04:00,152.13381958007812
144,2019-08-29 00:00:00-04:00,154.153564453125
145,2019-08-30 00:00:00-04:00,154.5174560546875
146,2019-09-03 00:00:00-04:00,152.12474060058594
147,2019-09-04 00:00:00-04:00,154.39915466308594
148,2019-09-05 00:00:00-04:00,157.63800048828125
149,2019-09-06 00:00:00-04:00,157.6197967529297
150,2019-09-09 00:00:00-04:00,152.88893127441406
151,2019-09-10 00:00:00-04:00,149.5045623779297
152,2019-09-11 00:00:00-04:00,146.60232543945312
153,2019-09-12 00:00:00-04:00,146.65719604492188
154,2019-09-13 00:00:00-04:00,146.04464721679688
155,2019-09-16 00:00:00-04:00,144.60923767089844
156,2019-09-17 00:00:00-04:00,145.21267700195312
157,2019-09-18 00:00:00-04:00,144.24354553222656
158,2019-09-19 00:00:00-04:00,145.68807983398438
159,2019-09-20 00:00:00-04:00,145.64234924316406
160,2019-09-23 00:00:00-04:00,146.00808715820312
161,2019-09-24 00:00:00-04:00,146.30978393554688
162,2019-09-25 00:00:00-04:00,147.8182830810547
163,2019-09-26 00:00:00-04:00,149.27200317382812
164,2019-09-27 00:00:00-04:00,146.67550659179688
165,2019-09-30 00:00:00-04:00,147.58059692382812
166,2019-10-01 00:00:00-04:00,146.67550659179688
167,2019-10-02 00:00:00-04:00,143.19210815429688
168,2019-10-03 00:00:00-04:00,144.0332489013672
169,2019-10-04 00:00:00-04:00,145.52346801757812
170,2019-10-07 00:00:00-04:00,145.26748657226562
171,2019-10-08 00:00:00-04:00,142.91786193847656
172,2019-10-09 00:00:00-04:00,144.8743896484375
173,2019-10-10 00:00:00-04:00,146.9406280517578
174,2019-10-11 00:00:00-04:00,148.58628845214844
175,2019-10-14 00:00:00-04:00,148.5314483642578
176,2019-10-15 00:00:00-04:00,150.04910278320312
177,2019-10-16 00:00:00-04:00,150.085693359375
178,2019-10-17 00:00:00-04:00,149.7840118408203
179,2019-10-18 00:00:00-04:00,149.518798828125
180,2019-10-21 00:00:00-04:00,148.1383056640625
181,2019-10-22 00:00:00-04:00,145.81607055664062
182,2019-10-23 00:00:00-04:00,146.3189239501953
183,2019-10-24 00:00:00-04:00,148.60458374023438
184,2019-10-25 00:00:00-04:00,148.07432556152344
185,2019-10-28 00:00:00-04:00,148.54971313476562
186,2019-10-29 00:00:00-04:00,148.86968994140625
187,2019-10-30 00:00:00-04:00,150.07650756835938
188,2019-10-31 00:00:00-04:00,148.32113647460938
189,2019-11-01 00:00:00-04:00,149.0068359375
190,2019-11-04 00:00:00-05:00,148.00119018554688
191,2019-11-05 00:00:00-05:00,143.5487060546875
192,2019-11-06 00:00:00-05:00,145.97149658203125
193,2019-11-07 00:00:00-05:00,148.2023162841797
194,2019-11-08 00:00:00-05:00,148.7783203125
195,2019-11-11 00:00:00-05:00,149.40911865234375
196,2019-11-12 00:00:00-05:00,152.09707641601562
197,2019-11-13 00:00:00-05:00,154.492431640625
198,2019-11-14 00:00:00-05:00,155.5530242919922
199,2019-11-15 00:00:00-05:00,156.49468994140625
200,2019-11-18 00:00:00-05:00,156.0924072265625
201,2019-11-19 00:00:00-05:00,156.42153930664062
202,2019-11-20 00:00:00-05:00,155.9552764892578
203,2019-11-21 00:00:00-05:00,155.2969970703125
204,2019-11-22 00:00:00-05:00,155.10498046875
205,2019-11-25 00:00:00-05:00,155.60781860351562
206,2019-11-26 00:00:00-05:00,156.90609741210938
207,2019-11-27 00:00:00-05:00,156.77809143066406
208,2019-11-29 00:00:00-05:00,156.13812255859375
209,2019-12-02 00:00:00-05:00,154.13587951660156
210,2019-12-03 00:00:00-05:00,152.80105590820312
211,2019-12-04 00:00:00-05:00,154.11761474609375
212,2019-12-05 00:00:00-05:00,153.92562866210938
213,2019-12-06 00:00:00-05:00,155.40670776367188
214,2019-12-09 00:00:00-05:00,154.57472229003906
215,2019-12-10 00:00:00-05:00,153.98959350585938
216,2019-12-11 00:00:00-05:00,152.90164184570312
217,2019-12-12 00:00:00-05:00,153.66464233398438
218,2019-12-13 00:00:00-05:00,154.6758270263672
219,2019-12-16 00:00:00-05:00,154.9791717529297
220,2019-12-17 00:00:00-05:00,154.73097229003906
221,2019-12-18 00:00:00-05:00,154.03231811523438
222,2019-12-19 00:00:00-05:00,155.1170654296875
223,2019-12-20 00:00:00-05:00,157.27732849121094
224,2019-12-23 00:00:00-05:00,156.29373168945312
225,2019-12-24 00:00:00-05:00,156.19261169433594
226,2019-12-26 00:00:00-05:00,156.59707641601562
