,Date,AFL
0,2019-02-04 00:00:00-05:00,42.52821350097656
1,2019-02-05 00:00:00-05:00,42.70534133911133
2,2019-02-06 00:00:00-05:00,42.864749908447266
3,2019-02-07 00:00:00-05:00,42.90903854370117
4,2019-02-08 00:00:00-05:00,42.669918060302734
5,2019-02-11 00:00:00-05:00,42.74962615966797
6,2019-02-12 00:00:00-05:00,43.34299850463867
7,2019-02-13 00:00:00-05:00,43.41384506225586
8,2019-02-14 00:00:00-05:00,43.04187774658203
9,2019-02-15 00:00:00-05:00,43.644126892089844
10,2019-02-19 00:00:00-05:00,43.626312255859375
11,2019-02-20 00:00:00-05:00,43.74207305908203
12,2019-02-21 00:00:00-05:00,43.54615783691406
13,2019-02-22 00:00:00-05:00,43.4125862121582
14,2019-02-25 00:00:00-05:00,43.59959030151367
15,2019-02-26 00:00:00-05:00,43.55506896972656
16,2019-02-27 00:00:00-05:00,43.626312255859375
17,2019-02-28 00:00:00-05:00,43.759883880615234
18,2019-03-01 00:00:00-05:00,43.78659439086914
19,2019-03-04 00:00:00-05:00,43.68864822387695
20,2019-03-05 00:00:00-05:00,43.76879119873047
21,2019-03-06 00:00:00-05:00,43.590694427490234
22,2019-03-07 00:00:00-05:00,43.30571746826172
23,2019-03-08 00:00:00-05:00,43.234474182128906
24,2019-03-11 00:00:00-04:00,43.69754409790039
25,2019-03-12 00:00:00-04:00,43.7776985168457
26,2019-03-13 00:00:00-04:00,43.98250961303711
27,2019-03-14 00:00:00-04:00,44.258575439453125
28,2019-03-15 00:00:00-04:00,44.481204986572266
29,2019-03-18 00:00:00-04:00,44.748355865478516
30,2019-03-19 00:00:00-04:00,44.61477279663086
31,2019-03-20 00:00:00-04:00,44.04484558105469
32,2019-03-21 00:00:00-04:00,44.499019622802734
33,2019-03-22 00:00:00-04:00,44.04484558105469
34,2019-03-25 00:00:00-04:00,44.0982666015625
35,2019-03-26 00:00:00-04:00,44.37433624267578
36,2019-03-27 00:00:00-04:00,44.36543655395508
37,2019-03-28 00:00:00-04:00,44.258575439453125
38,2019-03-29 00:00:00-04:00,44.52572250366211
39,2019-04-01 00:00:00-04:00,44.41885757446289
40,2019-04-02 00:00:00-04:00,43.85784149169922
41,2019-04-03 00:00:00-04:00,43.42148971557617
42,2019-04-04 00:00:00-04:00,43.439292907714844
43,2019-04-05 00:00:00-04:00,43.635215759277344
44,2019-04-08 00:00:00-04:00,43.74207305908203
45,2019-04-09 00:00:00-04:00,43.67082595825195
46,2019-04-10 00:00:00-04:00,43.82221603393555
47,2019-04-11 00:00:00-04:00,43.964698791503906
48,2019-04-12 00:00:00-04:00,44.089359283447266
49,2019-04-15 00:00:00-04:00,43.590694427490234
50,2019-04-16 00:00:00-04:00,44.160614013671875
51,2019-04-17 00:00:00-04:00,43.67082595825195
52,2019-04-18 00:00:00-04:00,43.56396484375
53,2019-04-22 00:00:00-04:00,43.24338150024414
54,2019-04-23 00:00:00-04:00,43.55506896972656
55,2019-04-24 00:00:00-04:00,43.537254333496094
56,2019-04-25 00:00:00-04:00,43.79550552368164
57,2019-04-26 00:00:00-04:00,44.1071891784668
58,2019-04-29 00:00:00-04:00,44.27638244628906
59,2019-04-30 00:00:00-04:00,44.86412811279297
60,2019-05-01 00:00:00-04:00,44.72163391113281
61,2019-05-02 00:00:00-04:00,44.748355865478516
62,2019-05-03 00:00:00-04:00,44.962074279785156
63,2019-05-06 00:00:00-04:00,44.98878479003906
64,2019-05-07 00:00:00-04:00,44.62369155883789
65,2019-05-08 00:00:00-04:00,44.73944854736328
66,2019-05-09 00:00:00-04:00,44.962074279785156
67,2019-05-10 00:00:00-04:00,45.65668487548828
68,2019-05-13 00:00:00-04:00,44.94426345825195
69,2019-05-14 00:00:00-04:00,45.532005310058594
70,2019-05-15 00:00:00-04:00,45.69230270385742
71,2019-05-16 00:00:00-04:00,46.244415283203125
72,2019-05-17 00:00:00-04:00,46.467041015625
73,2019-05-20 00:00:00-04:00,46.44923782348633
74,2019-05-21 00:00:00-04:00,46.50294494628906
75,2019-05-22 00:00:00-04:00,46.735687255859375
76,2019-05-23 00:00:00-04:00,46.1180305480957
77,2019-05-24 00:00:00-04:00,46.5566520690918
78,2019-05-28 00:00:00-04:00,45.92109680175781
79,2019-05-29 00:00:00-04:00,46.03746795654297
80,2019-05-30 00:00:00-04:00,46.16279220581055
81,2019-05-31 00:00:00-04:00,45.92109680175781
82,2019-06-03 00:00:00-04:00,46.9326171875
83,2019-06-04 00:00:00-04:00,47.442848205566406
84,2019-06-05 00:00:00-04:00,48.1231689453125
85,2019-06-06 00:00:00-04:00,48.17686462402344
86,2019-06-07 00:00:00-04:00,48.83032989501953
87,2019-06-10 00:00:00-04:00,48.65129470825195
88,2019-06-11 00:00:00-04:00,48.373802185058594
89,2019-06-12 00:00:00-04:00,48.678157806396484
90,2019-06-13 00:00:00-04:00,48.75872039794922
91,2019-06-14 00:00:00-04:00,49.268951416015625
92,2019-06-17 00:00:00-04:00,48.83032989501953
93,2019-06-18 00:00:00-04:00,49.161529541015625
94,2019-06-19 00:00:00-04:00,49.35846710205078
95,2019-06-20 00:00:00-04:00,49.537498474121094
96,2019-06-21 00:00:00-04:00,49.188385009765625
97,2019-06-24 00:00:00-04:00,49.251041412353516
98,2019-06-25 00:00:00-04:00,49.188385009765625
99,2019-06-26 00:00:00-04:00,48.55284118652344
100,2019-06-27 00:00:00-04:00,48.83032989501953
101,2019-06-28 00:00:00-04:00,49.063072204589844
102,2019-07-01 00:00:00-04:00,49.9671745300293
103,2019-07-02 00:00:00-04:00,50.31627655029297
104,2019-07-03 00:00:00-04:00,50.88916778564453
105,2019-07-05 00:00:00-04:00,50.853363037109375
106,2019-07-08 00:00:00-04:00,50.71013641357422
107,2019-07-09 00:00:00-04:00,50.60272216796875
108,2019-07-10 00:00:00-04:00,50.58481216430664
109,2019-07-11 00:00:00-04:00,50.4505500793457
110,2019-07-12 00:00:00-04:00,50.92497253417969
111,2019-07-15 00:00:00-04:00,50.638526916503906
112,2019-07-16 00:00:00-04:00,50.22676086425781
113,2019-07-17 00:00:00-04:00,49.80603790283203
114,2019-07-18 00:00:00-04:00,50.24466323852539
115,2019-07-19 00:00:00-04:00,49.23313903808594
116,2019-07-22 00:00:00-04:00,49.286861419677734
117,2019-07-23 00:00:00-04:00,49.403221130371094
118,2019-07-24 00:00:00-04:00,48.266387939453125
119,2019-07-25 00:00:00-04:00,48.13210678100586
120,2019-07-26 00:00:00-04:00,48.239524841308594
121,2019-07-29 00:00:00-04:00,47.40703582763672
122,2019-07-30 00:00:00-04:00,47.335426330566406
123,2019-07-31 00:00:00-04:00,47.12059783935547
124,2019-08-01 00:00:00-04:00,46.8252067565918
125,2019-08-02 00:00:00-04:00,47.022125244140625
126,2019-08-05 00:00:00-04:00,45.97481918334961
127,2019-08-06 00:00:00-04:00,46.57455062866211
128,2019-08-07 00:00:00-04:00,46.64616394042969
129,2019-08-08 00:00:00-04:00,47.335426330566406
130,2019-08-09 00:00:00-04:00,47.335426330566406
131,2019-08-12 00:00:00-04:00,46.83415603637695
132,2019-08-13 00:00:00-04:00,47.3712272644043
133,2019-08-14 00:00:00-04:00,45.90319061279297
134,2019-08-15 00:00:00-04:00,46.610355377197266
135,2019-08-16 00:00:00-04:00,47.12955093383789
136,2019-08-19 00:00:00-04:00,47.15640640258789
137,2019-08-20 00:00:00-04:00,46.66152572631836
138,2019-08-21 00:00:00-04:00,44.070228576660156
139,2019-08-22 00:00:00-04:00,44.54709243774414
140,2019-08-23 00:00:00-04:00,43.51237487792969
141,2019-08-26 00:00:00-04:00,44.043243408203125
142,2019-08-27 00:00:00-04:00,44.070228576660156
143,2019-08-28 00:00:00-04:00,44.19619369506836
144,2019-08-29 00:00:00-04:00,44.628074645996094
145,2019-08-30 00:00:00-04:00,45.14993667602539
146,2019-09-03 00:00:00-04:00,45.32989501953125
147,2019-09-04 00:00:00-04:00,45.698787689208984
148,2019-09-05 00:00:00-04:00,46.00470733642578
149,2019-09-06 00:00:00-04:00,46.400611877441406
150,2019-09-09 00:00:00-04:00,45.95972442626953
151,2019-09-10 00:00:00-04:00,45.86075210571289
152,2019-09-11 00:00:00-04:00,46.247657775878906
153,2019-09-12 00:00:00-04:00,46.310630798339844
154,2019-09-13 00:00:00-04:00,46.5805549621582
155,2019-09-16 00:00:00-04:00,46.70652770996094
156,2019-09-17 00:00:00-04:00,47.18339157104492
157,2019-09-18 00:00:00-04:00,47.336360931396484
158,2019-09-19 00:00:00-04:00,47.2913703918457
159,2019-09-20 00:00:00-04:00,46.76051330566406
160,2019-09-23 00:00:00-04:00,47.102413177490234
161,2019-09-24 00:00:00-04:00,47.1653938293457
162,2019-09-25 00:00:00-04:00,46.940460205078125
163,2019-09-26 00:00:00-04:00,46.70652770996094
164,2019-09-27 00:00:00-04:00,46.68852996826172
165,2019-09-30 00:00:00-04:00,47.07543182373047
