,Unnamed: 0.1,Unnamed: 0,Date,ABNB,ABNB_6m,ABNB_12m
392,392,392,2022-07-05,95.94000244140624,103.51000213623048,101.47000122070312
393,393,393,2022-07-06,92.87999725341795,101.5,93.26000213623048
394,394,394,2022-07-07,97.5,97.52999877929688,99.48999786376952
395,395,395,2022-07-08,97.3499984741211,93.93000030517578,102.2699966430664
396,396,396,2022-07-11,95.0999984741211,89.08000183105469,99.52999877929688
397,397,397,2022-07-12,96.5500030517578,91.41000366210938,95.72000122070312
398,398,398,2022-07-13,95.63999938964844,95.94000244140624,103.51000213623048
399,399,399,2022-07-14,91.0500030517578,92.87999725341795,101.5
400,400,400,2022-07-15,94.66000366210938,97.5,97.52999877929688
401,401,401,2022-07-18,97.66999816894533,97.3499984741211,93.93000030517578
402,402,402,2022-07-19,102.1999969482422,95.0999984741211,89.08000183105469
403,403,403,2022-07-20,107.7300033569336,96.5500030517578,91.41000366210938
404,404,404,2022-07-21,108.13999938964844,95.63999938964844,95.94000244140624
405,405,405,2022-07-22,103.97000122070312,91.0500030517578,92.87999725341795
406,406,406,2022-07-25,104.9499969482422,94.66000366210938,97.5
407,407,407,2022-07-26,101.91000366210938,97.66999816894533,97.3499984741211
408,408,408,2022-07-27,107.36000061035156,102.1999969482422,95.0999984741211
409,409,409,2022-07-28,108.83999633789062,107.7300033569336,96.5500030517578
410,410,410,2022-07-29,110.9800033569336,108.13999938964844,95.63999938964844
411,411,411,2022-08-01,111.1999969482422,103.97000122070312,91.0500030517578
412,412,412,2022-08-02,116.33999633789062,104.9499969482422,94.66000366210938
413,413,413,2022-08-03,115.0199966430664,101.91000366210938,97.66999816894533
414,414,414,2022-08-04,119.22000122070312,107.36000061035156,102.1999969482422
415,415,415,2022-08-05,117.11000061035156,108.83999633789062,107.7300033569336
416,416,416,2022-08-08,115.81999969482422,110.9800033569336,108.13999938964844
417,417,417,2022-08-09,114.44000244140624,111.1999969482422,103.97000122070312
418,418,418,2022-08-10,118.7300033569336,116.33999633789062,104.9499969482422
419,419,419,2022-08-11,121.5,115.0199966430664,101.91000366210938
420,420,420,2022-08-12,124.51000213623048,119.22000122070312,107.36000061035156
421,421,421,2022-08-15,126.04000091552734,117.11000061035156,108.83999633789062
422,422,422,2022-08-16,124.18000030517578,115.81999969482422,110.9800033569336
423,423,423,2022-08-17,121.87000274658205,114.44000244140624,111.1999969482422
424,424,424,2022-08-18,121.2699966430664,118.7300033569336,116.33999633789062
425,425,425,2022-08-19,114.76000213623048,121.5,115.0199966430664
426,426,426,2022-08-22,111.38999938964844,124.51000213623048,119.22000122070312
427,427,427,2022-08-23,111.5999984741211,126.04000091552734,117.11000061035156
428,428,428,2022-08-24,114.51000213623048,124.18000030517578,115.81999969482422
429,429,429,2022-08-25,117.02999877929688,121.87000274658205,114.44000244140624
430,430,430,2022-08-26,112.81999969482422,121.2699966430664,118.7300033569336
431,431,431,2022-08-29,113.54000091552734,114.76000213623048,121.5
432,432,432,2022-08-30,112.55999755859376,111.38999938964844,124.51000213623048
433,433,433,2022-08-31,113.12000274658205,111.5999984741211,126.04000091552734
434,434,434,2022-09-01,113.4000015258789,114.51000213623048,124.18000030517578
435,435,435,2022-09-02,113.63999938964844,117.02999877929688,121.87000274658205
436,436,436,2022-09-06,113.6999969482422,112.81999969482422,121.2699966430664
437,437,437,2022-09-07,116.06999969482422,113.54000091552734,114.76000213623048
438,438,438,2022-09-08,118.58000183105467,112.55999755859376,111.38999938964844
439,439,439,2022-09-09,123.4800033569336,113.12000274658205,111.5999984741211
440,440,440,2022-09-12,124.79000091552734,113.4000015258789,114.51000213623048
441,441,441,2022-09-13,121.54000091552734,113.63999938964844,117.02999877929688
442,442,442,2022-09-14,126.8000030517578,113.6999969482422,112.81999969482422
443,443,443,2022-09-15,125.04000091552734,116.06999969482422,113.54000091552734
444,444,444,2022-09-16,118.75,118.58000183105467,112.55999755859376
445,445,445,2022-09-19,118.77999877929688,123.4800033569336,113.12000274658205
446,446,446,2022-09-20,116.70999908447266,124.79000091552734,113.4000015258789
447,447,447,2022-09-21,114.01000213623048,121.54000091552734,113.63999938964844
448,448,448,2022-09-22,103.72000122070312,126.8000030517578,113.6999969482422
449,449,449,2022-09-23,101.75,125.04000091552734,116.06999969482422
450,450,450,2022-09-26,103.2300033569336,118.75,118.58000183105467
451,451,451,2022-09-27,106.37000274658205,118.77999877929688,123.4800033569336
452,452,452,2022-09-28,110.69000244140624,116.70999908447266,124.79000091552734
453,453,453,2022-09-29,106.66000366210938,114.01000213623048,121.54000091552734
454,454,454,2022-09-30,105.04000091552734,103.72000122070312,126.8000030517578
455,455,455,2022-10-03,105.0,101.75,125.04000091552734
456,456,456,2022-10-04,110.80999755859376,103.2300033569336,118.75
457,457,457,2022-10-05,111.76000213623048,106.37000274658205,118.77999877929688
458,458,458,2022-10-06,111.58000183105467,110.69000244140624,116.70999908447266
459,459,459,2022-10-07,108.54000091552734,106.66000366210938,114.01000213623048
460,460,460,2022-10-10,110.98999786376952,105.04000091552734,103.72000122070312
461,461,461,2022-10-11,106.81999969482422,105.0,101.75
462,462,462,2022-10-12,112.3499984741211,110.80999755859376,103.2300033569336
463,463,463,2022-10-13,112.6500015258789,111.76000213623048,106.37000274658205
464,464,464,2022-10-14,109.16000366210938,111.58000183105467,110.69000244140624
465,465,465,2022-10-17,116.5,108.54000091552734,106.66000366210938
466,466,466,2022-10-18,117.94000244140624,110.98999786376952,105.04000091552734
467,467,467,2022-10-19,116.87000274658205,106.81999969482422,105.0
468,468,468,2022-10-20,117.0,112.3499984741211,110.80999755859376
469,469,469,2022-10-21,119.9499969482422,112.6500015258789,111.76000213623048
470,470,470,2022-10-24,116.38999938964844,109.16000366210938,111.58000183105467
471,471,471,2022-10-25,118.4499969482422,116.5,108.54000091552734
472,472,472,2022-10-26,115.30999755859376,117.94000244140624,110.98999786376952
473,473,473,2022-10-27,112.05999755859376,116.87000274658205,106.81999969482422
474,474,474,2022-10-28,115.20999908447266,117.0,112.3499984741211
475,475,475,2022-10-31,106.91000366210938,119.9499969482422,112.6500015258789
476,476,476,2022-11-01,109.0500030517578,116.38999938964844,109.16000366210938
477,477,477,2022-11-02,94.41000366210938,118.4499969482422,116.5
478,478,478,2022-11-03,92.0199966430664,115.30999755859376,117.94000244140624
479,479,479,2022-11-04,96.08999633789062,112.05999755859376,116.87000274658205
480,480,480,2022-11-07,95.45999908447266,115.20999908447266,117.0
481,481,481,2022-11-08,98.9000015258789,106.91000366210938,119.9499969482422
482,482,482,2022-11-09,95.79000091552734,109.0500030517578,116.38999938964844
483,483,483,2022-11-10,102.4000015258789,94.41000366210938,118.4499969482422
484,484,484,2022-11-11,109.56999969482422,92.0199966430664,115.30999755859376
485,485,485,2022-11-14,105.16000366210938,96.08999633789062,112.05999755859376
486,486,486,2022-11-15,107.01000213623048,95.45999908447266,115.20999908447266
487,487,487,2022-11-16,104.43000030517578,98.9000015258789,106.91000366210938
488,488,488,2022-11-17,99.3000030517578,95.79000091552734,109.0500030517578
489,489,489,2022-11-18,97.7699966430664,102.4000015258789,94.41000366210938
490,490,490,2022-11-21,95.70999908447266,109.56999969482422,92.0199966430664
491,491,491,2022-11-22,95.27999877929688,105.16000366210938,96.08999633789062
492,492,492,2022-11-23,96.62999725341795,107.01000213623048,95.45999908447266
493,493,493,2022-11-25,97.66999816894533,104.43000030517578,98.9000015258789
494,494,494,2022-11-28,95.3000030517578,99.3000030517578,95.79000091552734
495,495,495,2022-11-29,95.37999725341795,97.7699966430664,102.4000015258789
496,496,496,2022-11-30,102.13999938964844,95.70999908447266,109.56999969482422
497,497,497,2022-12-01,101.2699966430664,95.27999877929688,105.16000366210938
498,498,498,2022-12-02,101.0,96.62999725341795,107.01000213623048
499,499,499,2022-12-05,98.51000213623048,97.66999816894533,104.43000030517578
500,500,500,2022-12-06,93.12000274658205,95.3000030517578,99.3000030517578
501,501,501,2022-12-07,91.5,95.37999725341795,97.7699966430664
502,502,502,2022-12-08,94.83000183105467,102.13999938964844,95.70999908447266
503,503,503,2022-12-09,94.6999969482422,101.2699966430664,95.27999877929688
504,504,504,2022-12-12,95.58000183105467,101.0,96.62999725341795
505,505,505,2022-12-13,93.33999633789062,98.51000213623048,97.66999816894533
506,506,506,2022-12-14,93.93000030517578,93.12000274658205,95.3000030517578
507,507,507,2022-12-15,90.61000061035156,91.5,95.37999725341795
508,508,508,2022-12-16,89.56999969482422,94.83000183105467,102.13999938964844
509,509,509,2022-12-19,85.93000030517578,94.6999969482422,101.2699966430664
510,510,510,2022-12-20,87.62000274658203,95.58000183105467,101.0
511,511,511,2022-12-21,87.06999969482422,93.33999633789062,98.51000213623048
512,512,512,2022-12-22,84.87000274658203,93.93000030517578,93.12000274658205
513,513,513,2022-12-23,85.25,90.61000061035156,91.5
514,514,514,2022-12-27,83.48999786376953,89.56999969482422,94.83000183105467
515,515,515,2022-12-28,82.48999786376953,85.93000030517578,94.6999969482422
516,516,516,2022-12-29,85.2300033569336,87.62000274658203,95.58000183105467
517,517,517,2022-12-30,85.5,87.06999969482422,93.33999633789062
518,518,518,2023-01-03,84.9000015258789,84.87000274658203,93.93000030517578
519,519,519,2023-01-04,88.72000122070312,85.25,90.61000061035156
520,520,520,2023-01-05,87.70999908447266,83.48999786376953,89.56999969482422
521,521,521,2023-01-06,88.5199966430664,82.48999786376953,85.93000030517578
522,522,522,2023-01-09,89.23999786376953,85.2300033569336,87.62000274658203
523,523,523,2023-01-10,88.54000091552734,85.5,87.06999969482422
524,524,524,2023-01-11,94.44000244140624,84.9000015258789,84.87000274658203
525,525,525,2023-01-12,98.48999786376952,88.72000122070312,85.25
526,526,526,2023-01-13,100.37000274658205,87.70999908447266,83.48999786376953
527,527,527,2023-01-17,101.2699966430664,88.5199966430664,82.48999786376953
528,528,528,2023-01-18,101.11000061035156,89.23999786376953,85.2300033569336
529,529,529,2023-01-19,99.0999984741211,88.54000091552734,85.5
530,530,530,2023-01-20,101.27999877929688,94.44000244140624,84.9000015258789
531,531,531,2023-01-23,105.22000122070312,98.48999786376952,88.72000122070312
532,532,532,2023-01-24,104.12999725341795,100.37000274658205,87.70999908447266
533,533,533,2023-01-25,104.44000244140624,101.2699966430664,88.5199966430664
534,534,534,2023-01-26,109.41999816894533,101.11000061035156,89.23999786376953
535,535,535,2023-01-27,115.94000244140624,99.0999984741211,88.54000091552734
536,536,536,2023-01-30,109.4800033569336,101.27999877929688,94.44000244140624
537,537,537,2023-01-31,111.11000061035156,105.22000122070312,98.48999786376952
538,538,538,2023-02-01,113.98999786376952,104.12999725341795,100.37000274658205
539,539,539,2023-02-02,118.5199966430664,104.44000244140624,101.2699966430664
540,540,540,2023-02-03,118.6999969482422,109.41999816894533,101.11000061035156
541,541,541,2023-02-06,118.3499984741211,115.94000244140624,99.0999984741211
542,542,542,2023-02-07,119.69000244140624,109.4800033569336,101.27999877929688
543,543,543,2023-02-08,116.36000061035156,111.11000061035156,105.22000122070312
544,544,544,2023-02-09,114.94000244140624,113.98999786376952,104.12999725341795
545,545,545,2023-02-10,108.87000274658205,118.5199966430664,104.44000244140624
546,546,546,2023-02-13,116.41999816894533,118.6999969482422,109.41999816894533
547,547,547,2023-02-14,120.87000274658205,118.3499984741211,115.94000244140624
548,548,548,2023-02-15,137.00999450683594,119.69000244140624,109.4800033569336
549,549,549,2023-02-16,139.4199981689453,116.36000061035156,111.11000061035156
550,550,550,2023-02-17,131.60000610351562,114.94000244140624,113.98999786376952
551,551,551,2023-02-21,128.77999877929688,108.87000274658205,118.5199966430664
552,552,552,2023-02-22,127.20999908447266,116.41999816894533,118.6999969482422
553,553,553,2023-02-23,125.5199966430664,120.87000274658205,118.3499984741211
554,554,554,2023-02-24,122.77999877929688,137.00999450683594,119.69000244140624
555,555,555,2023-02-27,123.52999877929688,139.4199981689453,116.36000061035156
556,556,556,2023-02-28,123.27999877929688,131.60000610351562,114.94000244140624
557,557,557,2023-03-01,120.83000183105467,128.77999877929688,108.87000274658205
558,558,558,2023-03-02,122.37999725341795,127.20999908447266,116.41999816894533
559,559,559,2023-03-03,125.7300033569336,125.5199966430664,120.87000274658205
560,560,560,2023-03-06,126.33000183105467,122.77999877929688,137.00999450683594
561,561,561,2023-03-07,126.94000244140624,123.52999877929688,139.4199981689453
562,562,562,2023-03-08,125.0,123.27999877929688,131.60000610351562
563,563,563,2023-03-09,119.83999633789062,120.83000183105467,128.77999877929688
564,564,564,2023-03-10,118.3000030517578,122.37999725341795,127.20999908447266
565,565,565,2023-03-13,115.95999908447266,125.7300033569336,125.5199966430664
566,566,566,2023-03-14,116.36000061035156,126.33000183105467,122.77999877929688
567,567,567,2023-03-15,113.58000183105467,126.94000244140624,123.52999877929688
568,568,568,2023-03-16,119.98999786376952,125.0,123.27999877929688
569,569,569,2023-03-17,118.1500015258789,119.83999633789062,120.83000183105467
570,570,570,2023-03-20,118.4000015258789,118.3000030517578,122.37999725341795
571,571,571,2023-03-21,123.69000244140624,115.95999908447266,125.7300033569336
572,572,572,2023-03-22,121.16999816894533,116.36000061035156,126.33000183105467
573,573,573,2023-03-23,120.3000030517578,113.58000183105467,126.94000244140624
574,574,574,2023-03-24,116.91999816894533,119.98999786376952,125.0
575,575,575,2023-03-27,117.91000366210938,118.1500015258789,119.83999633789062
576,576,576,2023-03-28,116.61000061035156,118.4000015258789,118.3000030517578
577,577,577,2023-03-29,118.8000030517578,123.69000244140624,115.95999908447266
578,578,578,2023-03-30,122.27999877929688,121.16999816894533,116.36000061035156
579,579,579,2023-03-31,124.4000015258789,120.3000030517578,113.58000183105467
580,580,580,2023-04-03,121.45999908447266,116.91999816894533,119.98999786376952
581,581,581,2023-04-04,118.45999908447266,117.91000366210938,118.1500015258789
582,582,582,2023-04-05,115.33999633789062,116.61000061035156,118.4000015258789
583,583,583,2023-04-06,109.69000244140624,118.8000030517578,123.69000244140624
584,584,584,2023-04-10,112.5999984741211,122.27999877929688,121.16999816894533
585,585,585,2023-04-11,114.25,124.4000015258789,120.3000030517578
586,586,586,2023-04-12,112.41999816894533,121.45999908447266,116.91999816894533
587,587,587,2023-04-13,113.9499969482422,118.45999908447266,117.91000366210938
588,588,588,2023-04-14,114.6500015258789,115.33999633789062,116.61000061035156
589,589,589,2023-04-17,116.16999816894533,109.69000244140624,118.8000030517578
590,590,590,2023-04-18,119.19000244140624,112.5999984741211,122.27999877929688
591,591,591,2023-04-19,120.0999984741211,114.25,124.4000015258789
592,592,592,2023-04-20,118.4000015258789,112.41999816894533,121.45999908447266
593,593,593,2023-04-21,115.5,113.9499969482422,118.45999908447266
594,594,594,2023-04-24,116.12000274658205,114.6500015258789,115.33999633789062
595,595,595,2023-04-25,112.50499725341795,116.16999816894533,109.69000244140624
596,596,596,2023-04-26,113.68000030517578,119.19000244140624,112.5999984741211
597,597,597,2023-04-27,115.25,120.0999984741211,114.25
598,598,598,2023-04-28,119.66999816894533,118.4000015258789,112.41999816894533
599,599,599,2023-05-01,121.41999816894533,115.5,113.9499969482422
600,600,600,2023-05-02,120.58000183105467,116.12000274658205,114.6500015258789
601,601,601,2023-05-03,118.86000061035156,112.50499725341795,116.16999816894533
602,602,602,2023-05-04,117.62999725341795,113.68000030517578,119.19000244140624
603,603,603,2023-05-05,119.9000015258789,115.25,120.0999984741211
604,604,604,2023-05-08,125.6500015258789,119.66999816894533,118.4000015258789
605,605,605,2023-05-09,127.06999969482422,121.41999816894533,115.5
606,606,606,2023-05-10,113.19000244140624,120.58000183105467,116.12000274658205
607,607,607,2023-05-11,111.1999969482422,118.86000061035156,112.50499725341795
608,608,608,2023-05-12,105.2750015258789,117.62999725341795,113.68000030517578
609,609,609,2023-05-15,105.77999877929688,119.9000015258789,115.25
610,610,610,2023-05-16,105.41000366210938,125.6500015258789,119.66999816894533
611,611,611,2023-05-17,108.33000183105467,127.06999969482422,121.41999816894533
612,612,612,2023-05-18,111.87000274658205,113.19000244140624,120.58000183105467
613,613,613,2023-05-19,107.37999725341795,111.1999969482422,118.86000061035156
614,614,614,2023-05-22,109.93000030517578,105.2750015258789,117.62999725341795
615,615,615,2023-05-23,106.25,105.77999877929688,119.9000015258789
616,616,616,2023-05-24,105.70999908447266,105.41000366210938,125.6500015258789
617,617,617,2023-05-25,104.41999816894533,108.33000183105467,127.06999969482422
618,618,618,2023-05-26,106.80999755859376,111.87000274658205,113.19000244140624
619,619,619,2023-05-30,107.19000244140624,107.37999725341795,111.1999969482422
620,620,620,2023-05-31,109.7699966430664,109.93000030517578,105.2750015258789
621,621,621,2023-06-01,112.16000366210938,106.25,105.77999877929688
622,622,622,2023-06-02,118.05999755859376,105.70999908447266,105.41000366210938
623,623,623,2023-06-05,115.69000244140624,104.41999816894533,108.33000183105467
624,624,624,2023-06-06,117.3000030517578,106.80999755859376,111.87000274658205
625,625,625,2023-06-07,116.5500030517578,107.19000244140624,107.37999725341795
626,626,626,2023-06-08,115.5,109.7699966430664,109.93000030517578
627,627,627,2023-06-09,117.86000061035156,112.16000366210938,106.25
628,628,628,2023-06-12,124.58999633789062,118.05999755859376,105.70999908447266
629,629,629,2023-06-13,124.9000015258789,115.69000244140624,104.41999816894533
630,630,630,2023-06-14,125.13999938964844,117.3000030517578,106.80999755859376
631,631,631,2023-06-15,127.8499984741211,116.5500030517578,107.19000244140624
632,632,632,2023-06-16,128.67999267578125,115.5,109.7699966430664
633,633,633,2023-06-20,126.4499969482422,117.86000061035156,112.16000366210938
634,634,634,2023-06-21,127.45999908447266,124.58999633789062,118.05999755859376
635,635,635,2023-06-22,127.95999908447266,124.9000015258789,115.69000244140624
636,636,636,2023-06-23,124.7300033569336,125.13999938964844,117.3000030517578
637,637,637,2023-06-26,123.12999725341795,127.8499984741211,116.5500030517578
638,638,638,2023-06-27,127.88999938964844,128.67999267578125,115.5
639,639,639,2023-06-28,127.62999725341795,126.4499969482422,117.86000061035156
640,640,640,2023-06-29,125.0999984741211,127.45999908447266,124.58999633789062
641,641,641,2023-06-30,128.16000366210938,127.95999908447266,124.9000015258789
642,642,642,2023-07-03,132.35000610351562,124.7300033569336,125.13999938964844
643,643,643,2023-07-05,131.69000244140625,123.12999725341795,127.8499984741211
644,644,644,2023-07-06,128.16000366210938,127.88999938964844,128.67999267578125
645,645,645,2023-07-07,130.32000732421875,127.62999725341795,126.4499969482422
646,646,646,2023-07-10,131.7100067138672,125.0999984741211,127.45999908447266
647,647,647,2023-07-11,137.5399932861328,128.16000366210938,127.95999908447266
648,648,648,2023-07-12,137.02000427246094,132.35000610351562,124.7300033569336
649,649,649,2023-07-13,140.08999633789062,131.69000244140625,123.12999725341795
650,650,650,2023-07-14,143.33999633789062,128.16000366210938,127.88999938964844
651,651,651,2023-07-17,145.36000061035156,130.32000732421875,127.62999725341795
652,652,652,2023-07-18,146.52999877929688,131.7100067138672,125.0999984741211
653,653,653,2023-07-19,145.53500366210938,137.5399932861328,128.16000366210938
654,654,654,2023-07-20,145.27999877929688,137.02000427246094,132.35000610351562
655,655,655,2023-07-21,148.77000427246094,140.08999633789062,131.69000244140625
656,656,656,2023-07-24,147.6199951171875,143.33999633789062,128.16000366210938
657,657,657,2023-07-25,148.64999389648438,145.36000061035156,130.32000732421875
658,658,658,2023-07-26,150.1699981689453,146.52999877929688,131.7100067138672
659,659,659,2023-07-27,148.5,145.53500366210938,137.5399932861328
660,660,660,2023-07-28,153.3300018310547,145.27999877929688,137.02000427246094
661,661,661,2023-07-31,152.19000244140625,148.77000427246094,140.08999633789062
662,662,662,2023-08-01,148.91000366210938,147.6199951171875,143.33999633789062
663,663,663,2023-08-02,144.55999755859375,148.64999389648438,145.36000061035156
664,664,664,2023-08-03,140.8800048828125,150.1699981689453,146.52999877929688
665,665,665,2023-08-04,140.1699981689453,148.5,145.53500366210938
666,666,666,2023-08-07,143.1999969482422,153.3300018310547,145.27999877929688
667,667,667,2023-08-08,139.5500030517578,152.19000244140625,148.77000427246094
668,668,668,2023-08-09,137.8699951171875,148.91000366210938,147.6199951171875
669,669,669,2023-08-10,135.97000122070312,144.55999755859375,148.64999389648438
670,670,670,2023-08-11,133.67999267578125,140.8800048828125,150.1699981689453
671,671,671,2023-08-14,133.24000549316406,140.1699981689453,148.5
672,672,672,2023-08-15,129.85000610351562,143.1999969482422,153.3300018310547
673,673,673,2023-08-16,128.8300018310547,139.5500030517578,152.19000244140625
674,674,674,2023-08-17,127.98999786376952,137.8699951171875,148.91000366210938
675,675,675,2023-08-18,125.05999755859376,135.97000122070312,144.55999755859375
676,676,676,2023-08-21,124.0,133.67999267578125,140.8800048828125
677,677,677,2023-08-22,127.08000183105467,133.24000549316406,140.1699981689453
678,678,678,2023-08-23,128.1300048828125,129.85000610351562,143.1999969482422
679,679,679,2023-08-24,124.72000122070312,128.8300018310547,139.5500030517578
680,680,680,2023-08-25,125.79000091552734,127.98999786376952,137.8699951171875
681,681,681,2023-08-28,126.15499877929688,125.05999755859376,135.97000122070312
682,682,682,2023-08-29,132.25,124.0,133.67999267578125
683,683,683,2023-08-30,130.61000061035156,127.08000183105467,133.24000549316406
684,684,684,2023-08-31,131.5500030517578,128.1300048828125,129.85000610351562
685,685,685,2023-09-01,132.69000244140625,124.72000122070312,128.8300018310547
686,686,686,2023-09-05,142.2899932861328,125.79000091552734,127.98999786376952
687,687,687,2023-09-06,141.77000427246094,126.15499877929688,125.05999755859376
688,688,688,2023-09-07,143.27000427246094,132.25,124.0
689,689,689,2023-09-08,145.82000732421875,130.61000061035156,127.08000183105467
690,690,690,2023-09-11,147.3300018310547,131.5500030517578,128.1300048828125
691,691,691,2023-09-12,147.5,132.69000244140625,124.72000122070312
692,692,692,2023-09-13,144.71499633789062,142.2899932861328,125.79000091552734
693,693,693,2023-09-14,144.1199951171875,141.77000427246094,126.15499877929688
694,694,694,2023-09-15,142.75,143.27000427246094,132.25
695,695,695,2023-09-18,142.5500030517578,145.82000732421875,130.61000061035156
696,696,696,2023-09-19,141.85000610351562,147.3300018310547,131.5500030517578
697,697,697,2023-09-20,138.00999450683594,147.5,132.69000244140625
698,698,698,2023-09-21,132.75,144.71499633789062,142.2899932861328
699,699,699,2023-09-22,132.1999969482422,144.1199951171875,141.77000427246094
700,700,700,2023-09-25,134.13999938964844,142.75,143.27000427246094
701,701,701,2023-09-26,132.27999877929688,142.5500030517578,145.82000732421875
702,702,702,2023-09-27,134.02999877929688,141.85000610351562,147.3300018310547
703,703,703,2023-09-28,136.47000122070312,138.00999450683594,147.5
704,704,704,2023-09-29,137.2100067138672,132.75,144.71499633789062
705,705,705,2023-10-02,136.55999755859375,132.1999969482422,144.1199951171875
706,706,706,2023-10-03,127.7300033569336,134.13999938964844,142.75
707,707,707,2023-10-04,127.41000366210938,132.27999877929688,142.5500030517578
708,708,708,2023-10-05,124.98999786376952,134.02999877929688,141.85000610351562
709,709,709,2023-10-06,126.36000061035156,136.47000122070312,138.00999450683594
710,710,710,2023-10-09,127.7699966430664,137.2100067138672,132.75
711,711,711,2023-10-10,131.58999633789062,136.55999755859375,132.1999969482422
712,712,712,2023-10-11,130.0,127.7300033569336,134.13999938964844
713,713,713,2023-10-12,125.97000122070312,127.41000366210938,132.27999877929688
714,714,714,2023-10-13,124.08000183105467,124.98999786376952,134.02999877929688
715,715,715,2023-10-16,125.19000244140624,126.36000061035156,136.47000122070312
716,716,716,2023-10-17,125.70999908447266,127.7699966430664,137.2100067138672
717,717,717,2023-10-18,122.16999816894533,131.58999633789062,136.55999755859375
718,718,718,2023-10-19,119.97000122070312,130.0,127.7300033569336
719,719,719,2023-10-20,116.48999786376952,125.97000122070312,127.41000366210938
720,720,720,2023-10-23,120.38999938964844,124.08000183105467,124.98999786376952
721,721,721,2023-10-24,122.01000213623048,125.19000244140624,126.36000061035156
722,722,722,2023-10-25,118.5,125.70999908447266,127.7699966430664
723,723,723,2023-10-26,115.47000122070312,122.16999816894533,131.58999633789062
724,724,724,2023-10-27,114.08999633789062,119.97000122070312,130.0
725,725,725,2023-10-30,116.9499969482422,116.48999786376952,125.97000122070312
726,726,726,2023-10-31,118.29000091552734,120.38999938964844,124.08000183105467
727,727,727,2023-11-01,119.47000122070312,122.01000213623048,125.19000244140624
728,728,728,2023-11-02,115.5,118.5,125.70999908447266
729,729,729,2023-11-03,122.63999938964844,115.47000122070312,122.16999816894533
730,730,730,2023-11-06,118.16999816894533,114.08999633789062,119.97000122070312
731,731,731,2023-11-07,121.08000183105467,116.9499969482422,116.48999786376952
732,732,732,2023-11-08,117.66000366210938,118.29000091552734,120.38999938964844
733,733,733,2023-11-09,115.5199966430664,119.47000122070312,122.01000213623048
734,734,734,2023-11-10,118.1500015258789,115.5,118.5
735,735,735,2023-11-13,119.1500015258789,122.63999938964844,115.47000122070312
736,736,736,2023-11-14,126.68000030517578,118.16999816894533,114.08999633789062
737,737,737,2023-11-15,128.35000610351562,121.08000183105467,116.9499969482422
738,738,738,2023-11-16,126.27999877929688,117.66000366210938,118.29000091552734
739,739,739,2023-11-17,127.1500015258789,115.5199966430664,119.47000122070312
740,740,740,2023-11-20,129.6999969482422,118.1500015258789,115.5
741,741,741,2023-11-21,126.81999969482422,119.1500015258789,122.63999938964844
742,742,742,2023-11-22,129.0399932861328,126.68000030517578,118.16999816894533
743,743,743,2023-11-24,128.3699951171875,128.35000610351562,121.08000183105467
744,744,744,2023-11-27,129.0,126.27999877929688,117.66000366210938
745,745,745,2023-11-28,127.55999755859376,127.1500015258789,115.5199966430664
746,746,746,2023-11-29,126.4800033569336,129.6999969482422,118.1500015258789
747,747,747,2023-11-30,126.33999633789062,126.81999969482422,119.1500015258789
748,748,748,2023-12-01,135.02000427246094,129.0399932861328,126.68000030517578
749,749,749,2023-12-04,133.6999969482422,128.3699951171875,128.35000610351562
750,750,750,2023-12-05,133.7100067138672,129.0,126.27999877929688
751,751,751,2023-12-06,135.30999755859375,127.55999755859376,127.1500015258789
752,752,752,2023-12-07,139.83999633789062,126.4800033569336,129.6999969482422
753,753,753,2023-12-08,140.67999267578125,126.33999633789062,126.81999969482422
754,754,754,2023-12-11,142.91000366210938,135.02000427246094,129.0399932861328
755,755,755,2023-12-12,140.5500030517578,133.6999969482422,128.3699951171875
756,756,756,2023-12-13,144.50999450683594,133.7100067138672,129.0
757,757,757,2023-12-14,147.25999450683594,135.30999755859375,127.55999755859376
758,758,758,2023-12-15,146.60000610351562,139.83999633789062,126.4800033569336
759,759,759,2023-12-18,147.5,140.67999267578125,126.33999633789062
760,760,760,2023-12-19,146.91000366210938,142.91000366210938,135.02000427246094
761,761,761,2023-12-20,141.07000732421875,140.5500030517578,133.6999969482422
762,762,762,2023-12-21,142.08999633789062,144.50999450683594,133.7100067138672
763,763,763,2023-12-22,140.8000030517578,147.25999450683594,135.30999755859375
764,764,764,2023-12-26,138.72000122070312,146.60000610351562,139.83999633789062
765,765,765,2023-12-27,136.5500030517578,147.5,140.67999267578125
766,766,766,2023-12-28,137.0,146.91000366210938,142.91000366210938
767,767,767,2023-12-29,136.13999938964844,141.07000732421875,140.5500030517578
768,768,768,2024-01-02,134.47999572753906,142.08999633789062,144.50999450683594
769,769,769,2024-01-03,133.4199981689453,140.8000030517578,147.25999450683594
770,770,770,2024-01-04,133.72000122070312,138.72000122070312,146.60000610351562
771,771,771,2024-01-05,135.97999572753906,136.5500030517578,147.5
772,772,772,2024-01-08,140.0800018310547,137.0,146.91000366210938
773,773,773,2024-01-09,139.52999877929688,136.13999938964844,141.07000732421875
774,774,774,2024-01-10,139.75999450683594,134.47999572753906,142.08999633789062
775,775,775,2024-01-11,139.4499969482422,133.4199981689453,140.8000030517578
776,776,776,2024-01-12,137.13999938964844,133.72000122070312,138.72000122070312
777,777,777,2024-01-16,135.02000427246094,135.97999572753906,136.5500030517578
