,Date,MMM
0,2019-02-04 00:00:00-05:00,163.72633361816406
1,2019-02-05 00:00:00-05:00,164.47047424316406
2,2019-02-06 00:00:00-05:00,165.65625
3,2019-02-07 00:00:00-05:00,163.42373657226562
4,2019-02-08 00:00:00-05:00,163.4073944091797
5,2019-02-11 00:00:00-05:00,164.29872131347656
6,2019-02-12 00:00:00-05:00,168.92739868164062
7,2019-02-13 00:00:00-05:00,171.50332641601562
8,2019-02-14 00:00:00-05:00,168.744873046875
9,2019-02-15 00:00:00-05:00,171.98089599609375
10,2019-02-19 00:00:00-05:00,171.61038208007812
11,2019-02-20 00:00:00-05:00,171.7091827392578
12,2019-02-21 00:00:00-05:00,171.0833740234375
13,2019-02-22 00:00:00-05:00,172.3843994140625
14,2019-02-25 00:00:00-05:00,173.39720153808594
15,2019-02-26 00:00:00-05:00,172.4091033935547
16,2019-02-27 00:00:00-05:00,172.1209259033203
17,2019-02-28 00:00:00-05:00,170.77049255371094
18,2019-03-01 00:00:00-05:00,170.8528594970703
19,2019-03-04 00:00:00-05:00,170.33407592773438
20,2019-03-05 00:00:00-05:00,167.84730529785156
21,2019-03-06 00:00:00-05:00,166.990966796875
22,2019-03-07 00:00:00-05:00,164.57008361816406
23,2019-03-08 00:00:00-05:00,165.41818237304688
24,2019-03-11 00:00:00-04:00,170.5316925048828
25,2019-03-12 00:00:00-04:00,169.4612274169922
26,2019-03-13 00:00:00-04:00,170.1693572998047
27,2019-03-14 00:00:00-04:00,170.7622528076172
28,2019-03-15 00:00:00-04:00,171.338623046875
29,2019-03-18 00:00:00-04:00,171.67625427246094
30,2019-03-19 00:00:00-04:00,172.11268615722656
31,2019-03-20 00:00:00-04:00,171.51980590820312
32,2019-03-21 00:00:00-04:00,172.59849548339844
33,2019-03-22 00:00:00-04:00,168.52252197265625
34,2019-03-25 00:00:00-04:00,167.3285675048828
35,2019-03-26 00:00:00-04:00,170.64695739746094
36,2019-03-27 00:00:00-04:00,170.58106994628906
37,2019-03-28 00:00:00-04:00,171.7091827392578
38,2019-03-29 00:00:00-04:00,171.0916290283203
39,2019-04-01 00:00:00-04:00,174.51710510253906
40,2019-04-02 00:00:00-04:00,174.67352294921875
41,2019-04-03 00:00:00-04:00,175.4969482421875
42,2019-04-04 00:00:00-04:00,177.06146240234375
43,2019-04-05 00:00:00-04:00,177.37435913085938
44,2019-04-08 00:00:00-04:00,177.05325317382812
45,2019-04-09 00:00:00-04:00,174.53350830078125
46,2019-04-10 00:00:00-04:00,174.65704345703125
47,2019-04-11 00:00:00-04:00,175.82630920410156
48,2019-04-12 00:00:00-04:00,179.02947998046875
49,2019-04-15 00:00:00-04:00,177.72021484375
50,2019-04-16 00:00:00-04:00,178.6012420654297
51,2019-04-17 00:00:00-04:00,179.2106475830078
52,2019-04-18 00:00:00-04:00,180.23167419433594
53,2019-04-22 00:00:00-04:00,179.95169067382812
54,2019-04-23 00:00:00-04:00,180.7421875
55,2019-04-24 00:00:00-04:00,180.3963165283203
56,2019-04-25 00:00:00-04:00,157.04396057128906
57,2019-04-26 00:00:00-04:00,157.8262176513672
58,2019-04-29 00:00:00-04:00,156.6240234375
59,2019-04-30 00:00:00-04:00,156.047607421875
60,2019-05-01 00:00:00-04:00,153.2150115966797
61,2019-05-02 00:00:00-04:00,152.1280975341797
62,2019-05-03 00:00:00-04:00,152.5150909423828
63,2019-05-06 00:00:00-04:00,150.7200469970703
64,2019-05-07 00:00:00-04:00,147.4921875
65,2019-05-08 00:00:00-04:00,147.0557861328125
66,2019-05-09 00:00:00-04:00,144.3302459716797
67,2019-05-10 00:00:00-04:00,144.80783081054688
68,2019-05-13 00:00:00-04:00,143.33392333984375
69,2019-05-14 00:00:00-04:00,144.27261352539062
70,2019-05-15 00:00:00-04:00,143.3750762939453
71,2019-05-16 00:00:00-04:00,141.4729766845703
72,2019-05-17 00:00:00-04:00,139.23324584960938
73,2019-05-20 00:00:00-04:00,136.8946990966797
74,2019-05-21 00:00:00-04:00,137.75930786132812
75,2019-05-22 00:00:00-04:00,139.76844787597656
76,2019-05-23 00:00:00-04:00,137.75042724609375
77,2019-05-24 00:00:00-04:00,137.93312072753906
78,2019-05-28 00:00:00-04:00,135.65765380859375
79,2019-05-29 00:00:00-04:00,134.03819274902344
80,2019-05-30 00:00:00-04:00,133.35723876953125
81,2019-05-31 00:00:00-04:00,132.66795349121094
82,2019-06-03 00:00:00-04:00,132.9087677001953
83,2019-06-04 00:00:00-04:00,136.43824768066406
84,2019-06-05 00:00:00-04:00,136.07286071777344
85,2019-06-06 00:00:00-04:00,136.79537963867188
86,2019-06-07 00:00:00-04:00,138.364990234375
87,2019-06-10 00:00:00-04:00,139.7601318359375
88,2019-06-11 00:00:00-04:00,140.27505493164062
89,2019-06-12 00:00:00-04:00,140.35809326171875
90,2019-06-13 00:00:00-04:00,140.22523498535156
91,2019-06-14 00:00:00-04:00,138.43138122558594
92,2019-06-17 00:00:00-04:00,138.50613403320312
93,2019-06-18 00:00:00-04:00,142.72494506835938
94,2019-06-19 00:00:00-04:00,141.80311584472656
95,2019-06-20 00:00:00-04:00,144.4523468017578
96,2019-06-21 00:00:00-04:00,143.96240234375
97,2019-06-24 00:00:00-04:00,143.98728942871094
98,2019-06-25 00:00:00-04:00,142.8661346435547
99,2019-06-26 00:00:00-04:00,142.7415771484375
100,2019-06-27 00:00:00-04:00,142.4259490966797
101,2019-06-28 00:00:00-04:00,143.95407104492188
102,2019-07-01 00:00:00-04:00,144.9257354736328
103,2019-07-02 00:00:00-04:00,144.51876831054688
104,2019-07-03 00:00:00-04:00,145.31600952148438
105,2019-07-05 00:00:00-04:00,142.84121704101562
106,2019-07-08 00:00:00-04:00,140.50759887695312
107,2019-07-09 00:00:00-04:00,137.60922241210938
108,2019-07-10 00:00:00-04:00,137.60922241210938
109,2019-07-11 00:00:00-04:00,140.38299560546875
110,2019-07-12 00:00:00-04:00,143.95407104492188
111,2019-07-15 00:00:00-04:00,143.53880310058594
112,2019-07-16 00:00:00-04:00,146.5700225830078
113,2019-07-17 00:00:00-04:00,145.05856323242188
114,2019-07-18 00:00:00-04:00,143.7215118408203
115,2019-07-19 00:00:00-04:00,143.3478240966797
116,2019-07-22 00:00:00-04:00,145.03366088867188
117,2019-07-23 00:00:00-04:00,147.42544555664062
118,2019-07-24 00:00:00-04:00,149.0033416748047
119,2019-07-25 00:00:00-04:00,147.9320068359375
120,2019-07-26 00:00:00-04:00,144.48553466796875
121,2019-07-29 00:00:00-04:00,146.7942657470703
122,2019-07-30 00:00:00-04:00,147.51675415039062
123,2019-07-31 00:00:00-04:00,145.10009765625
124,2019-08-01 00:00:00-04:00,143.9706573486328
125,2019-08-02 00:00:00-04:00,141.6370391845703
126,2019-08-05 00:00:00-04:00,136.7870635986328
127,2019-08-06 00:00:00-04:00,135.95660400390625
128,2019-08-07 00:00:00-04:00,135.8984375
129,2019-08-08 00:00:00-04:00,136.380126953125
130,2019-08-09 00:00:00-04:00,135.75730895996094
131,2019-08-12 00:00:00-04:00,134.61953735351562
132,2019-08-13 00:00:00-04:00,136.92822265625
133,2019-08-14 00:00:00-04:00,131.88729858398438
134,2019-08-15 00:00:00-04:00,131.44309997558594
135,2019-08-16 00:00:00-04:00,135.3485107421875
136,2019-08-19 00:00:00-04:00,136.563720703125
137,2019-08-20 00:00:00-04:00,134.93788146972656
138,2019-08-21 00:00:00-04:00,135.05517578125
139,2019-08-22 00:00:00-04:00,134.82891845703125
140,2019-08-23 00:00:00-04:00,130.61341857910156
141,2019-08-26 00:00:00-04:00,130.83970642089844
142,2019-08-27 00:00:00-04:00,130.5296173095703
143,2019-08-28 00:00:00-04:00,132.03814697265625
144,2019-08-29 00:00:00-04:00,134.3931121826172
145,2019-08-30 00:00:00-04:00,135.53289794921875
146,2019-09-03 00:00:00-04:00,132.95162963867188
147,2019-09-04 00:00:00-04:00,134.1501007080078
148,2019-09-05 00:00:00-04:00,137.63644409179688
149,2019-09-06 00:00:00-04:00,137.3934326171875
150,2019-09-09 00:00:00-04:00,139.0695343017578
151,2019-09-10 00:00:00-04:00,141.5167236328125
152,2019-09-11 00:00:00-04:00,140.86302185058594
153,2019-09-12 00:00:00-04:00,142.9582061767578
154,2019-09-13 00:00:00-04:00,143.678955078125
155,2019-09-16 00:00:00-04:00,142.195556640625
156,2019-09-17 00:00:00-04:00,140.8546600341797
157,2019-09-18 00:00:00-04:00,140.32667541503906
158,2019-09-19 00:00:00-04:00,140.0166015625
159,2019-09-20 00:00:00-04:00,139.7567596435547
160,2019-09-23 00:00:00-04:00,139.7567596435547
161,2019-09-24 00:00:00-04:00,138.0638885498047
162,2019-09-25 00:00:00-04:00,137.44369506835938
163,2019-09-26 00:00:00-04:00,137.3012237548828
164,2019-09-27 00:00:00-04:00,137.8878631591797
165,2019-09-30 00:00:00-04:00,137.77891540527344
166,2019-10-01 00:00:00-04:00,132.7337646484375
167,2019-10-02 00:00:00-04:00,130.44580078125
168,2019-10-03 00:00:00-04:00,130.0937957763672
169,2019-10-04 00:00:00-04:00,130.5882568359375
170,2019-10-07 00:00:00-04:00,128.6607208251953
171,2019-10-08 00:00:00-04:00,126.33084106445312
172,2019-10-09 00:00:00-04:00,126.54037475585938
173,2019-10-10 00:00:00-04:00,127.64665222167969
174,2019-10-11 00:00:00-04:00,132.49908447265625
175,2019-10-14 00:00:00-04:00,134.51882934570312
176,2019-10-15 00:00:00-04:00,136.58888244628906
177,2019-10-16 00:00:00-04:00,135.9183807373047
178,2019-10-17 00:00:00-04:00,137.05816650390625
179,2019-10-18 00:00:00-04:00,136.689453125
180,2019-10-21 00:00:00-04:00,139.0695343017578
181,2019-10-22 00:00:00-04:00,140.4104461669922
182,2019-10-23 00:00:00-04:00,141.43292236328125
183,2019-10-24 00:00:00-04:00,135.6753692626953
184,2019-10-25 00:00:00-04:00,139.19529724121094
185,2019-10-28 00:00:00-04:00,141.68429565429688
186,2019-10-29 00:00:00-04:00,141.4748077392578
187,2019-10-30 00:00:00-04:00,141.10606384277344
188,2019-10-31 00:00:00-04:00,138.2733917236328
189,2019-11-01 00:00:00-04:00,142.54754638671875
190,2019-11-04 00:00:00-05:00,146.57867431640625
191,2019-11-05 00:00:00-05:00,146.8887481689453
192,2019-11-06 00:00:00-05:00,145.8244171142578
193,2019-11-07 00:00:00-05:00,146.26019287109375
194,2019-11-08 00:00:00-05:00,145.11203002929688
195,2019-11-11 00:00:00-05:00,142.56430053710938
196,2019-11-12 00:00:00-05:00,143.17613220214844
197,2019-11-13 00:00:00-05:00,142.9330596923828
198,2019-11-14 00:00:00-05:00,143.2515411376953
199,2019-11-15 00:00:00-05:00,144.04769897460938
200,2019-11-18 00:00:00-05:00,142.92466735839844
201,2019-11-19 00:00:00-05:00,143.04200744628906
202,2019-11-20 00:00:00-05:00,140.6032257080078
203,2019-11-21 00:00:00-05:00,139.5972900390625
204,2019-11-22 00:00:00-05:00,141.67681884765625
205,2019-11-25 00:00:00-05:00,143.90843200683594
206,2019-11-26 00:00:00-05:00,143.05462646484375
207,2019-11-27 00:00:00-05:00,144.22120666503906
208,2019-11-29 00:00:00-05:00,143.51116943359375
209,2019-12-02 00:00:00-05:00,142.24319458007812
210,2019-12-03 00:00:00-05:00,139.6226348876953
211,2019-12-04 00:00:00-05:00,141.28793334960938
212,2019-12-05 00:00:00-05:00,138.94639587402344
213,2019-12-06 00:00:00-05:00,144.94822692871094
214,2019-12-09 00:00:00-05:00,143.5618438720703
215,2019-12-10 00:00:00-05:00,141.72750854492188
216,2019-12-11 00:00:00-05:00,142.64047241210938
217,2019-12-12 00:00:00-05:00,142.48828125
218,2019-12-13 00:00:00-05:00,142.6827392578125
219,2019-12-16 00:00:00-05:00,144.3395538330078
220,2019-12-17 00:00:00-05:00,143.64642333984375
221,2019-12-18 00:00:00-05:00,142.88558959960938
222,2019-12-19 00:00:00-05:00,145.52304077148438
223,2019-12-20 00:00:00-05:00,148.24497985839844
224,2019-12-23 00:00:00-05:00,150.86549377441406
225,2019-12-24 00:00:00-05:00,149.3523712158203
226,2019-12-26 00:00:00-05:00,149.27627563476562
227,2019-12-27 00:00:00-05:00,149.84263610839844
228,2019-12-30 00:00:00-05:00,148.63381958007812
229,2019-12-31 00:00:00-05:00,149.13255310058594
230,2020-01-02 00:00:00-05:00,152.1588592529297
231,2020-01-03 00:00:00-05:00,150.8485565185547
232,2020-01-06 00:00:00-05:00,150.99229431152344
233,2020-01-07 00:00:00-05:00,150.3836669921875
234,2020-01-08 00:00:00-05:00,152.69140625
235,2020-01-09 00:00:00-05:00,153.1732177734375
236,2020-01-10 00:00:00-05:00,152.55616760253906
237,2020-01-13 00:00:00-05:00,152.9365234375
238,2020-01-14 00:00:00-05:00,153.3169403076172
239,2020-01-15 00:00:00-05:00,151.9728546142578
240,2020-01-16 00:00:00-05:00,153.01260375976562
241,2020-01-17 00:00:00-05:00,153.30001831054688
242,2020-01-21 00:00:00-05:00,151.64321899414062
243,2020-01-22 00:00:00-05:00,150.49354553222656
244,2020-01-23 00:00:00-05:00,150.24839782714844
245,2020-01-24 00:00:00-05:00,150.594970703125
246,2020-01-27 00:00:00-05:00,148.46478271484375
247,2020-01-28 00:00:00-05:00,139.96925354003906
248,2020-01-29 00:00:00-05:00,136.94296264648438
249,2020-01-30 00:00:00-05:00,137.37408447265625
250,2020-01-31 00:00:00-05:00,134.11959838867188
251,2020-02-03 00:00:00-05:00,132.36973571777344
252,2020-02-04 00:00:00-05:00,132.91921997070312
253,2020-02-05 00:00:00-05:00,137.2218780517578
254,2020-02-06 00:00:00-05:00,137.69529724121094
255,2020-02-07 00:00:00-05:00,135.31993103027344
256,2020-02-10 00:00:00-05:00,135.37908935546875
257,2020-02-11 00:00:00-05:00,137.32334899902344
258,2020-02-12 00:00:00-05:00,138.4645233154297
259,2020-02-13 00:00:00-05:00,136.2723846435547
260,2020-02-14 00:00:00-05:00,137.33860778808594
261,2020-02-18 00:00:00-05:00,135.52178955078125
262,2020-02-19 00:00:00-05:00,135.9141082763672
263,2020-02-20 00:00:00-05:00,135.2488250732422
264,2020-02-21 00:00:00-05:00,133.8584442138672
265,2020-02-24 00:00:00-05:00,130.1224365234375
266,2020-02-25 00:00:00-05:00,125.26040649414062
267,2020-02-26 00:00:00-05:00,127.0601806640625
268,2020-02-27 00:00:00-05:00,128.08375549316406
269,2020-02-28 00:00:00-05:00,127.29899597167969
270,2020-03-02 00:00:00-05:00,130.52330017089844
271,2020-03-03 00:00:00-05:00,123.88706970214844
272,2020-03-04 00:00:00-05:00,131.3421630859375
273,2020-03-05 00:00:00-05:00,129.15000915527344
274,2020-03-06 00:00:00-05:00,131.06065368652344
275,2020-03-09 00:00:00-04:00,122.88058471679688
276,2020-03-10 00:00:00-04:00,130.76214599609375
277,2020-03-11 00:00:00-04:00,125.59306335449219
278,2020-03-12 00:00:00-04:00,113.94131469726562
279,2020-03-13 00:00:00-04:00,120.85045623779297
280,2020-03-16 00:00:00-04:00,111.66387176513672
281,2020-03-17 00:00:00-04:00,114.67488861083984
282,2020-03-18 00:00:00-04:00,116.87557983398438
283,2020-03-19 00:00:00-04:00,117.29354858398438
284,2020-03-20 00:00:00-04:00,106.5289077758789
285,2020-03-23 00:00:00-04:00,100.54098510742188
286,2020-03-24 00:00:00-04:00,113.207763671875
287,2020-03-25 00:00:00-04:00,112.20124053955078
288,2020-03-26 00:00:00-04:00,116.1590805053711
289,2020-03-27 00:00:00-04:00,113.65131378173828
290,2020-03-30 00:00:00-04:00,117.48973083496094
291,2020-03-31 00:00:00-04:00,116.44055938720703
292,2020-04-01 00:00:00-04:00,113.56600952148438
293,2020-04-02 00:00:00-04:00,117.63473510742188
294,2020-04-03 00:00:00-04:00,114.12043762207031
295,2020-04-06 00:00:00-04:00,120.0145492553711
296,2020-04-07 00:00:00-04:00,123.34117889404297
297,2020-04-08 00:00:00-04:00,127.08576965332031
298,2020-04-09 00:00:00-04:00,126.0536880493164
299,2020-04-13 00:00:00-04:00,124.87653350830078
300,2020-04-14 00:00:00-04:00,128.06671142578125
301,2020-04-15 00:00:00-04:00,123.81885528564453
302,2020-04-16 00:00:00-04:00,123.59705352783203
303,2020-04-17 00:00:00-04:00,124.92774200439453
304,2020-04-20 00:00:00-04:00,122.54792785644531
305,2020-04-21 00:00:00-04:00,120.80780029296875
306,2020-04-22 00:00:00-04:00,122.4967269897461
307,2020-04-23 00:00:00-04:00,123.11089324951172
308,2020-04-24 00:00:00-04:00,125.38833618164062
309,2020-04-27 00:00:00-04:00,131.06065368652344
310,2020-04-28 00:00:00-04:00,134.4384765625
311,2020-04-29 00:00:00-04:00,133.2869415283203
312,2020-04-30 00:00:00-04:00,129.58499145507812
313,2020-05-01 00:00:00-04:00,126.75310516357422
314,2020-05-04 00:00:00-04:00,126.58251190185547
315,2020-05-05 00:00:00-04:00,125.75509643554688
316,2020-05-06 00:00:00-04:00,124.70594024658203
317,2020-05-07 00:00:00-04:00,124.31358337402344
318,2020-05-08 00:00:00-04:00,126.67634582519531
319,2020-05-11 00:00:00-04:00,124.30506134033203
320,2020-05-12 00:00:00-04:00,120.71400451660156
