,Unnamed: 0,Date,CHRW
320,320,2020-05-13,65.47823333740234
321,321,2020-05-14,65.83393096923828
322,322,2020-05-15,66.12580108642578
323,323,2020-05-18,70.99630737304688
324,324,2020-05-19,69.28160095214844
325,325,2020-05-20,70.79564666748047
326,326,2020-05-21,71.0510482788086
327,327,2020-05-22,71.01454162597656
328,328,2020-05-26,71.3702621459961
329,329,2020-05-27,73.11234283447266
330,330,2020-05-28,73.75077819824219
331,331,2020-05-29,73.9970474243164
332,332,2020-06-01,73.56837463378906
333,333,2020-06-02,74.95474243164062
334,334,2020-06-03,76.44141387939453
335,335,2020-06-04,75.52377319335938
336,336,2020-06-05,76.22118377685547
337,337,2020-06-08,78.09321594238281
338,338,2020-06-09,76.24871063232422
339,339,2020-06-10,75.43197631835938
340,340,2020-06-11,72.2844009399414
341,341,2020-06-12,71.33003997802734
342,342,2020-06-15,71.69711303710938
343,343,2020-06-16,71.660400390625
344,344,2020-06-17,72.16510772705078
345,345,2020-06-18,71.44933319091797
346,346,2020-06-19,71.348388671875
347,347,2020-06-22,70.69686889648438
348,348,2020-06-23,70.94462585449219
349,349,2020-06-24,72.07333374023438
350,350,2020-06-25,70.95380401611328
351,351,2020-06-26,70.34815216064453
352,352,2020-06-29,71.3575668334961
353,353,2020-06-30,72.55054473876953
354,354,2020-07-01,72.57804870605469
355,355,2020-07-02,72.66065216064453
356,356,2020-07-06,73.60585021972656
357,357,2020-07-07,73.5966567993164
358,358,2020-07-08,73.87195587158203
359,359,2020-07-09,74.21150207519531
360,360,2020-07-10,75.44117736816406
361,361,2020-07-13,75.30352783203125
362,362,2020-07-14,76.89108276367188
363,363,2020-07-15,77.91886901855469
364,364,2020-07-16,78.83653259277344
365,365,2020-07-17,79.17607879638672
366,366,2020-07-20,78.27677154541016
367,367,2020-07-21,78.5337142944336
368,368,2020-07-22,78.18498992919922
369,369,2020-07-23,78.21251678466797
370,370,2020-07-24,78.98336029052734
371,371,2020-07-27,80.4791488647461
372,372,2020-07-28,79.97443389892578
373,373,2020-07-29,87.43505096435547
374,374,2020-07-30,85.85665893554688
375,375,2020-07-31,86.00348663330078
376,376,2020-08-03,85.83829498291016
377,377,2020-08-04,87.6002426147461
378,378,2020-08-05,87.64611053466797
379,379,2020-08-06,87.32493591308594
380,380,2020-08-07,87.90304565429688
381,381,2020-08-10,88.68307495117188
382,382,2020-08-11,87.45339965820312
383,383,2020-08-12,87.80210876464844
384,384,2020-08-13,87.28821563720703
385,385,2020-08-14,87.25151062011719
386,386,2020-08-17,87.43505096435547
387,387,2020-08-18,87.14138793945312
388,388,2020-08-19,87.57270050048828
389,389,2020-08-20,88.58211517333984
390,390,2020-08-21,88.5454330444336
391,391,2020-08-24,88.99507904052734
392,392,2020-08-25,88.60047149658203
393,393,2020-08-26,89.27037048339844
394,394,2020-08-27,90.169677734375
395,395,2020-08-28,90.60100555419922
396,396,2020-08-31,90.20640563964844
397,397,2020-09-01,91.05065155029295
398,398,2020-09-02,91.46358489990234
399,399,2020-09-03,90.03389739990234
400,400,2020-09-04,90.3013916015625
401,401,2020-09-08,88.29058837890625
402,402,2020-09-09,91.3252410888672
403,403,2020-09-10,90.90093994140624
404,404,2020-09-11,91.0023956298828
405,405,2020-09-14,92.89329528808594
406,406,2020-09-15,95.98326873779295
407,407,2020-09-16,95.4574966430664
408,408,2020-09-17,95.53130340576172
409,409,2020-09-18,95.12545013427734
410,410,2020-09-21,94.03704071044922
411,411,2020-09-22,94.59970092773438
412,412,2020-09-23,93.3175811767578
413,413,2020-09-24,93.89868927001952
414,414,2020-09-25,94.41522216796876
415,415,2020-09-28,95.23614501953124
416,416,2020-09-29,95.65121459960938
417,417,2020-09-30,94.25840759277344
418,418,2020-10-01,93.36370849609376
419,419,2020-10-02,93.04087829589844
420,420,2020-10-05,95.92791748046876
421,421,2020-10-06,95.54973602294922
422,422,2020-10-07,97.92029571533205
423,423,2020-10-08,97.90184783935548
424,424,2020-10-09,97.265380859375
425,425,2020-10-12,96.86876678466795
426,426,2020-10-13,96.4905776977539
427,427,2020-10-14,96.68427276611328
428,428,2020-10-15,96.96099853515624
429,429,2020-10-16,92.45051574707033
430,430,2020-10-19,92.2384033203125
431,431,2020-10-20,92.70880126953124
432,432,2020-10-21,92.9486312866211
433,433,2020-10-22,91.85100555419922
434,434,2020-10-23,92.73648834228516
435,435,2020-10-26,91.8602294921875
436,436,2020-10-27,92.26605224609376
437,437,2020-10-28,81.70476531982422
438,438,2020-10-29,83.08834838867188
439,439,2020-10-30,81.56640625
440,440,2020-11-02,80.56100463867188
441,441,2020-11-03,82.29510498046875
442,442,2020-11-04,81.27124786376953
443,443,2020-11-05,81.90769958496094
444,444,2020-11-06,83.58643341064453
445,445,2020-11-09,86.63030242919922
446,446,2020-11-10,86.60263061523438
447,447,2020-11-11,86.08609771728516
448,448,2020-11-12,83.51264190673828
449,449,2020-11-13,84.8316421508789
450,450,2020-11-16,85.7079086303711
451,451,2020-11-17,86.28902435302734
452,452,2020-11-18,85.6710205078125
453,453,2020-11-19,86.49193572998047
454,454,2020-11-20,85.40353393554688
455,455,2020-11-23,85.01612854003906
456,456,2020-11-24,87.09149932861328
457,457,2020-11-25,85.80939483642578
458,458,2020-11-27,85.52345275878906
459,459,2020-11-30,86.6764144897461
460,460,2020-12-01,86.54729461669922
461,461,2020-12-02,85.13604736328125
462,462,2020-12-03,85.34819030761719
463,463,2020-12-04,85.7171401977539
464,464,2020-12-07,85.98463439941406
465,465,2020-12-08,86.96236419677734
466,466,2020-12-09,87.70025634765625
467,467,2020-12-10,85.52345275878906
468,468,2020-12-11,86.41382598876953
469,469,2020-12-14,85.1246109008789
470,470,2020-12-15,83.70555114746094
471,471,2020-12-16,84.80927276611328
472,472,2020-12-17,85.59764099121094
473,473,2020-12-18,85.88516235351562
474,474,2020-12-21,86.70134735107422
475,475,2020-12-22,87.54535675048828
476,476,2020-12-23,86.98887634277344
477,477,2020-12-24,87.79578399658203
478,478,2020-12-28,87.80504608154297
479,479,2020-12-29,86.92394256591797
480,480,2020-12-30,86.29325866699219
481,481,2020-12-31,87.06305694580078
482,482,2021-01-04,85.67184448242188
483,483,2021-01-05,84.86491394042969
484,484,2021-01-06,88.33370208740234
485,485,2021-01-07,89.18700408935547
486,486,2021-01-08,90.29998779296876
487,487,2021-01-11,89.53018188476562
488,488,2021-01-12,90.80083465576172
489,489,2021-01-13,88.76963806152344
490,490,2021-01-14,90.30926513671876
491,491,2021-01-15,88.30589294433594
492,492,2021-01-19,89.44670104980469
493,493,2021-01-20,91.63558197021484
494,494,2021-01-21,90.84720611572266
495,495,2021-01-22,90.70807647705078
496,496,2021-01-25,92.11785888671876
497,497,2021-01-26,90.4298324584961
498,498,2021-01-27,84.88348388671875
499,499,2021-01-28,82.53694152832031
500,500,2021-01-29,79.35565185546875
501,501,2021-02-01,80.16256713867188
502,502,2021-02-02,80.33879089355469
503,503,2021-02-03,80.62631225585938
504,504,2021-02-04,80.978759765625
505,505,2021-02-05,82.39781188964844
506,506,2021-02-08,83.44587707519531
507,507,2021-02-09,85.20809936523438
508,508,2021-02-10,84.36408233642578
509,509,2021-02-11,83.73338317871094
510,510,2021-02-12,84.67943572998047
511,511,2021-02-16,82.08246612548828
512,512,2021-02-17,83.42731475830078
513,513,2021-02-18,84.623779296875
514,514,2021-02-19,84.19713592529297
515,515,2021-02-22,83.3067398071289
516,516,2021-02-23,83.2696533203125
517,517,2021-02-24,83.50152587890625
518,518,2021-02-25,83.47369384765625
519,519,2021-02-26,84.26205444335938
520,520,2021-03-01,85.53272247314453
521,521,2021-03-02,86.36746215820312
522,522,2021-03-03,86.22831726074219
523,523,2021-03-04,85.79000854492188
524,524,2021-03-05,87.69249725341797
525,525,2021-03-08,85.62213134765625
526,526,2021-03-09,87.30083465576172
527,527,2021-03-10,88.14948272705078
528,528,2021-03-11,88.1588134765625
529,529,2021-03-12,89.45513916015625
530,530,2021-03-15,90.66751098632812
531,531,2021-03-16,89.69760131835938
532,532,2021-03-17,88.7650146484375
533,533,2021-03-18,89.16603088378906
534,534,2021-03-19,90.18255615234376
535,535,2021-03-22,89.14736938476562
536,536,2021-03-23,88.69971466064453
537,537,2021-03-24,88.66240692138672
538,538,2021-03-25,89.79085540771484
539,539,2021-03-26,91.11515808105467
540,540,2021-03-29,90.84469604492188
541,541,2021-03-30,91.21774291992188
542,542,2021-03-31,88.99815368652344
543,543,2021-04-01,90.60222625732422
544,544,2021-04-05,91.09650421142578
545,545,2021-04-06,90.98460388183594
546,546,2021-04-07,89.78153991699219
547,547,2021-04-08,90.00536346435547
548,548,2021-04-09,90.88201141357422
549,549,2021-04-12,92.3648452758789
550,550,2021-04-13,91.59078216552734
551,551,2021-04-14,91.87989044189452
552,552,2021-04-15,93.96891784667967
553,553,2021-04-16,93.96891784667967
554,554,2021-04-19,91.9918212890625
555,555,2021-04-20,92.7751922607422
556,556,2021-04-21,92.2809066772461
557,557,2021-04-22,92.48607635498048
558,558,2021-04-23,93.05496978759766
559,559,2021-04-26,91.52550506591795
560,560,2021-04-27,90.0799789428711
561,561,2021-04-28,87.3194580078125
562,562,2021-04-29,90.86334991455078
563,563,2021-04-30,90.53694152832033
564,564,2021-05-03,92.39282989501952
565,565,2021-05-04,92.6073226928711
566,566,2021-05-05,92.20631408691406
567,567,2021-05-06,91.41357421875
568,568,2021-05-07,92.80316162109376
569,569,2021-05-10,94.87356567382812
570,570,2021-05-11,92.41148376464844
571,571,2021-05-12,90.60222625732422
572,572,2021-05-13,92.52338409423828
573,573,2021-05-14,93.05496978759766
574,574,2021-05-17,92.35552978515624
575,575,2021-05-18,90.9193115234375
576,576,2021-05-19,90.81671905517578
577,577,2021-05-20,90.00536346435547
578,578,2021-05-21,90.07066345214844
579,579,2021-05-24,91.13381958007812
580,580,2021-05-25,89.66030883789062
581,581,2021-05-26,90.77941131591795
582,582,2021-05-27,90.58357238769533
583,583,2021-05-28,90.4809799194336
584,584,2021-06-01,89.92143249511719
585,585,2021-06-02,89.12870788574219
586,586,2021-06-03,90.16008758544922
587,587,2021-06-04,90.32884979248048
588,588,2021-06-07,92.4009780883789
589,589,2021-06-08,92.5134735107422
590,590,2021-06-09,92.82289123535156
591,591,2021-06-10,92.9822769165039
592,592,2021-06-11,93.76049041748048
593,593,2021-06-14,92.55097198486328
594,594,2021-06-15,92.99166870117188
595,595,2021-06-16,90.45073699951172
596,596,2021-06-17,89.0912094116211
597,597,2021-06-18,87.09412384033203
598,598,2021-06-21,88.46300506591797
599,599,2021-06-22,89.41000366210938
600,600,2021-06-23,88.46300506591797
601,601,2021-06-24,88.46300506591797
602,602,2021-06-25,89.81317138671875
603,603,2021-06-28,88.38800811767578
604,604,2021-06-29,88.64118194580078
605,605,2021-06-30,87.82544708251953
606,606,2021-07-01,88.33175659179688
607,607,2021-07-02,87.9285888671875
608,608,2021-07-06,87.02848052978516
609,609,2021-07-07,87.51605224609375
610,610,2021-07-08,86.03462982177734
611,611,2021-07-09,87.35664367675781
612,612,2021-07-12,86.9534683227539
613,613,2021-07-13,86.8409652709961
614,614,2021-07-14,88.74430084228516
615,615,2021-07-15,88.07860565185547
616,616,2021-07-16,87.47854614257812
617,617,2021-07-19,87.31914520263672
618,618,2021-07-20,87.3003921508789
619,619,2021-07-21,87.3285140991211
620,620,2021-07-22,86.04399108886719
621,621,2021-07-23,87.0847396850586
622,622,2021-07-26,86.72844696044922
623,623,2021-07-27,85.6220703125
624,624,2021-07-28,82.9874038696289
625,625,2021-07-29,83.66249084472656
626,626,2021-07-30,83.6062240600586
627,627,2021-08-02,84.0562744140625
628,628,2021-08-03,85.70646667480469
629,629,2021-08-04,84.72197723388672
630,630,2021-08-05,84.14066314697266
631,631,2021-08-06,85.32202911376953
632,632,2021-08-09,84.01876831054688
633,633,2021-08-10,83.82188415527344
634,634,2021-08-11,85.15328979492188
635,635,2021-08-12,85.53770446777344
636,636,2021-08-13,86.1658935546875
637,637,2021-08-16,86.55967712402344
638,638,2021-08-17,85.75333404541016
639,639,2021-08-18,83.23117065429688
640,640,2021-08-19,82.2935791015625
641,641,2021-08-20,83.15617370605469
642,642,2021-08-23,83.94375610351562
643,643,2021-08-24,83.97190856933594
644,644,2021-08-25,84.67508697509766
645,645,2021-08-26,84.37507629394531
646,646,2021-08-27,85.07826232910156
647,647,2021-08-30,85.09700775146484
648,648,2021-08-31,84.44070434570312
649,649,2021-09-01,83.59685516357422
650,650,2021-09-02,85.5865707397461
651,651,2021-09-03,84.95477294921875
652,652,2021-09-07,83.44596862792969
653,653,2021-09-08,84.03062438964844
654,654,2021-09-09,82.30493927001953
655,655,2021-09-10,83.36109924316406
656,656,2021-09-13,84.04949188232422
657,657,2021-09-14,84.94534301757812
658,658,2021-09-15,85.501708984375
659,659,2021-09-16,85.12450408935547
660,660,2021-09-17,82.4558334350586
661,661,2021-09-20,81.87117767333984
662,662,2021-09-21,82.46524810791016
663,663,2021-09-22,82.52183532714844
664,664,2021-09-23,83.41768646240234
665,665,2021-09-24,83.46482849121094
666,666,2021-09-27,84.596435546875
667,667,2021-09-28,83.64399719238281
668,668,2021-09-29,83.3988265991211
669,669,2021-09-30,82.0409164428711
670,670,2021-10-01,81.4279556274414
671,671,2021-10-04,81.53167724609375
672,672,2021-10-05,82.38037872314453
673,673,2021-10-06,83.66285705566406
674,674,2021-10-07,84.53043365478516
675,675,2021-10-08,85.49229431152344
676,676,2021-10-11,86.05806732177734
677,677,2021-10-12,85.67144012451172
678,678,2021-10-13,86.27496337890625
679,679,2021-10-14,88.58531951904297
680,680,2021-10-15,89.23597717285156
681,681,2021-10-18,91.49918365478516
682,682,2021-10-19,91.99896240234376
683,683,2021-10-20,92.74393463134766
684,684,2021-10-21,93.16829681396484
685,685,2021-10-22,94.0169906616211
686,686,2021-10-25,92.59307098388672
687,687,2021-10-26,92.89482879638672
688,688,2021-10-27,92.07440948486328
689,689,2021-10-28,92.54591369628906
690,690,2021-10-29,91.46145629882812
691,691,2021-11-01,90.52790069580078
692,692,2021-11-02,89.17940521240234
693,693,2021-11-03,89.09453582763672
694,694,2021-11-04,90.5750503540039
695,695,2021-11-05,88.4721450805664
696,696,2021-11-08,89.07568359375
697,697,2021-11-09,88.8116455078125
698,698,2021-11-10,87.56688690185547
699,699,2021-11-11,87.55744934082031
700,700,2021-11-12,89.10396575927734
701,701,2021-11-15,90.16956329345705
702,702,2021-11-16,90.9899673461914
703,703,2021-11-17,89.06623840332031
704,704,2021-11-18,88.55702209472656
705,705,2021-11-19,90.7825164794922
706,706,2021-11-22,91.2634506225586
707,707,2021-11-23,92.1969985961914
708,708,2021-11-24,92.6590805053711
709,709,2021-11-26,90.79193878173828
710,710,2021-11-29,90.16956329345705
711,711,2021-11-30,89.66976928710938
712,712,2021-12-01,88.51930236816406
713,713,2021-12-02,88.8493423461914
714,714,2021-12-03,91.4709014892578
715,715,2021-12-06,92.3196029663086
716,716,2021-12-07,92.6873550415039
717,717,2021-12-08,93.90383911132812
718,718,2021-12-09,94.89396667480467
719,719,2021-12-10,99.27458190917967
720,720,2021-12-13,99.54954528808594
721,721,2021-12-14,98.77748107910156
722,722,2021-12-15,99.09202575683594
723,723,2021-12-16,99.50189208984376
724,724,2021-12-17,96.62330627441406
725,725,2021-12-20,96.03233337402344
726,726,2021-12-21,96.95691680908205
727,727,2021-12-22,96.54705047607422
728,728,2021-12-23,97.65272521972656
729,729,2021-12-27,99.5876693725586
730,730,2021-12-28,101.16041564941406
731,731,2021-12-29,102.38999938964844
732,732,2021-12-30,102.07544708251952
733,733,2021-12-31,102.59017944335938
734,734,2022-01-03,102.84754180908205
735,735,2022-01-04,105.2114028930664
