,Unnamed: 0,Date,PNR
208,208,2019-12-02,40.997779846191406
209,209,2019-12-03,40.83861923217773
210,210,2019-12-04,41.15693283081055
211,211,2019-12-05,41.62505340576172
212,212,2019-12-06,41.93401336669922
213,213,2019-12-09,42.17744445800781
214,214,2019-12-10,42.280418395996094
215,215,2019-12-11,42.59874725341797
216,216,2019-12-12,43.03876495361328
217,217,2019-12-13,42.92643356323242
218,218,2019-12-16,42.99195098876953
219,219,2019-12-17,42.48640060424805
220,220,2019-12-18,42.60810470581055
221,221,2019-12-19,42.55192947387695
222,222,2019-12-20,42.60810470581055
223,223,2019-12-23,42.99195098876953
224,224,2019-12-24,42.98259353637695
225,225,2019-12-26,42.95450973510742
226,226,2019-12-27,42.86088562011719
227,227,2019-12-30,42.89833450317383
228,228,2019-12-31,42.94514465332031
229,229,2020-01-02,43.4600715637207
230,230,2020-01-03,43.04813766479492
231,231,2020-01-06,42.74854278564453
232,232,2020-01-07,42.37404251098633
233,233,2020-01-08,42.53320693969727
234,234,2020-01-09,42.78600311279297
235,235,2020-01-10,42.37404251098633
236,236,2020-01-13,43.02005386352539
237,237,2020-01-14,42.67363739013672
238,238,2020-01-15,42.91706466674805
239,239,2020-01-16,43.73159408569336
240,240,2020-01-17,44.27461242675781
241,241,2020-01-21,43.74095153808594
242,242,2020-01-22,43.497535705566406
243,243,2020-01-23,43.97696685791016
244,244,2020-01-24,43.43172454833984
245,245,2020-01-27,42.19081497192383
246,246,2020-01-28,41.62676239013672
247,247,2020-01-29,41.10032653808594
248,248,2020-01-30,41.61736679077149
249,249,2020-01-31,40.35765838623047
250,250,2020-02-03,40.76189422607422
251,251,2020-02-04,41.29774475097656
252,252,2020-02-05,42.00279998779297
253,253,2020-02-06,41.69257354736328
254,254,2020-02-07,41.02511596679688
255,255,2020-02-10,41.213134765625
256,256,2020-02-11,41.61736679077149
257,257,2020-02-12,42.04041290283203
258,258,2020-02-13,41.9651985168457
259,259,2020-02-14,41.58916473388672
260,260,2020-02-18,40.85589599609375
261,261,2020-02-19,41.07212066650391
262,262,2020-02-20,41.880592346191406
263,263,2020-02-21,41.88999557495117
264,264,2020-02-24,40.97811508178711
265,265,2020-02-25,39.86881637573242
266,266,2020-02-26,39.34237289428711
267,267,2020-02-27,37.23659133911133
268,268,2020-02-28,37.02978515625
269,269,2020-03-02,38.61851119995117
270,270,2020-03-03,37.1049919128418
271,271,2020-03-04,38.43049240112305
272,272,2020-03-05,36.3623161315918
273,273,2020-03-06,35.98628616333008
274,274,2020-03-09,33.55147933959961
275,275,2020-03-10,35.365821838378906
276,276,2020-03-11,34.218936920166016
277,277,2020-03-12,31.652507781982425
278,278,2020-03-13,33.664283752441406
279,279,2020-03-16,28.559646606445312
280,280,2020-03-17,28.56904602050781
281,281,2020-03-18,24.06606101989746
282,282,2020-03-19,23.013172149658203
283,283,2020-03-20,22.35511779785156
284,284,2020-03-23,21.4808406829834
285,285,2020-03-24,25.391576766967773
286,286,2020-03-25,27.271738052368164
287,287,2020-03-26,28.58784866333008
288,288,2020-03-27,28.13661003112793
289,289,2020-03-30,27.85458755493164
290,290,2020-03-31,27.97679901123047
291,291,2020-04-01,25.72060775756836
292,292,2020-04-02,26.07783317565918
293,293,2020-04-03,26.670085906982425
294,294,2020-04-06,28.99208641052246
295,295,2020-04-07,29.42452049255371
296,296,2020-04-08,30.73123359680176
297,297,2020-04-09,30.87224769592285
298,298,2020-04-13,29.574934005737305
299,299,2020-04-14,30.279993057250977
300,300,2020-04-15,29.25530815124512
301,301,2020-04-16,28.829673767089844
302,302,2020-04-17,29.945785522460938
303,303,2020-04-20,29.66202735900879
304,304,2020-04-21,27.66627311706543
305,305,2020-04-22,28.413497924804688
306,306,2020-04-23,28.943174362182617
307,307,2020-04-24,29.955242156982425
308,308,2020-04-27,31.38348197937012
309,309,2020-04-28,32.594173431396484
310,310,2020-04-29,33.33194732666016
311,311,2020-04-30,32.71713638305664
312,312,2020-05-01,31.61994361877441
313,313,2020-05-04,32.613094329833984
314,314,2020-05-05,32.30096435546875
315,315,2020-05-06,31.7239933013916
316,316,2020-05-07,32.37662887573242
317,317,2020-05-08,33.199520111083984
318,318,2020-05-11,32.63200759887695
319,319,2020-05-12,31.44023323059082
320,320,2020-05-13,30.92001342773437
321,321,2020-05-14,31.60103416442871
322,322,2020-05-15,31.676700592041016
323,323,2020-05-18,33.72920608520508
324,324,2020-05-19,33.313026428222656
325,325,2020-05-20,33.965667724609375
326,326,2020-05-21,34.25888442993164
327,327,2020-05-22,34.50480270385742
328,328,2020-05-26,36.96403121948242
329,329,2020-05-27,38.08013534545898
330,330,2020-05-28,37.191036224365234
331,331,2020-05-29,37.020782470703125
332,332,2020-06-01,36.86944580078125
333,333,2020-06-02,36.9167366027832
334,334,2020-06-03,38.25986099243164
335,335,2020-06-04,38.865196228027344
336,336,2020-06-05,39.593509674072266
337,337,2020-06-08,39.74484634399414
338,338,2020-06-09,38.18418502807617
339,339,2020-06-10,37.739627838134766
340,340,2020-06-11,34.86424255371094
341,341,2020-06-12,35.46957778930664
342,342,2020-06-15,35.75333404541016
343,343,2020-06-16,36.70864486694336
344,344,2020-06-17,36.16950988769531
345,345,2020-06-18,35.86683654785156
346,346,2020-06-19,35.9425048828125
347,347,2020-06-22,35.97087860107422
348,348,2020-06-23,35.781707763671875
349,349,2020-06-24,34.32509231567383
350,350,2020-06-25,34.46697235107422
351,351,2020-06-26,33.86162185668945
352,352,2020-06-29,35.34661865234375
353,353,2020-06-30,35.93304443359375
354,354,2020-07-01,34.911529541015625
355,355,2020-07-02,35.39390182495117
356,356,2020-07-06,35.71549606323242
357,357,2020-07-07,34.495338439941406
358,358,2020-07-08,34.637229919433594
359,359,2020-07-09,36.22626495361328
360,360,2020-07-10,36.36814498901367
361,361,2020-07-13,37.08699417114258
362,362,2020-07-14,38.55306625366211
363,363,2020-07-15,39.97185134887695
364,364,2020-07-16,39.48946762084961
365,365,2020-07-17,39.43270492553711
366,366,2020-07-20,39.167877197265625
367,367,2020-07-21,39.7921257019043
368,368,2020-07-22,40.492069244384766
369,369,2020-07-23,40.3210563659668
370,370,2020-07-24,40.26405334472656
371,371,2020-07-27,40.843597412109375
372,372,2020-07-28,40.14055252075195
373,373,2020-07-29,41.499141693115234
374,374,2020-07-30,40.6060791015625
375,375,2020-07-31,40.71059036254883
376,376,2020-08-03,41.31863784790039
377,377,2020-08-04,40.9481086730957
378,378,2020-08-05,41.43265151977539
379,379,2020-08-06,41.195125579833984
380,380,2020-08-07,41.82217025756836
381,381,2020-08-10,42.30670547485352
382,382,2020-08-11,42.61073303222656
383,383,2020-08-12,42.93375396728516
384,384,2020-08-13,42.97176361083984
385,385,2020-08-14,42.82925033569336
386,386,2020-08-17,43.04777145385742
387,387,2020-08-18,43.26628112792969
388,388,2020-08-19,43.22827911376953
389,389,2020-08-20,43.69382095336914
390,390,2020-08-21,43.722312927246094
391,391,2020-08-24,44.13084030151367
392,392,2020-08-25,43.76031875610352
393,393,2020-08-26,43.6748161315918
394,394,2020-08-27,43.32328796386719
395,395,2020-08-28,43.551300048828125
396,396,2020-08-31,42.88625717163086
397,397,2020-09-01,43.30428695678711
398,398,2020-09-02,43.90282440185547
399,399,2020-09-03,42.658241271972656
400,400,2020-09-04,42.62973403930664
401,401,2020-09-08,41.499141693115234
402,402,2020-09-09,42.62023162841797
403,403,2020-09-10,41.28063583374024
404,404,2020-09-11,41.52764892578125
405,405,2020-09-14,42.56322860717773
406,406,2020-09-15,42.85775375366211
407,407,2020-09-16,43.58930587768555
408,408,2020-09-17,44.102333068847656
409,409,2020-09-18,44.225852966308594
410,410,2020-09-21,42.41121292114258
411,411,2020-09-22,43.13327026367188
412,412,2020-09-23,42.68672943115234
413,413,2020-09-24,42.458717346191406
414,414,2020-09-25,42.715240478515625
415,415,2020-09-28,43.56080627441406
416,416,2020-09-29,43.50380325317383
417,417,2020-09-30,43.48479461669922
418,418,2020-10-01,43.14277267456055
419,419,2020-10-02,43.617801666259766
420,420,2020-10-05,43.88383102416992
421,421,2020-10-06,44.38736724853516
422,422,2020-10-07,45.70797348022461
423,423,2020-10-08,46.39202117919922
424,424,2020-10-09,47.114070892333984
425,425,2020-10-12,47.74112319946289
426,426,2020-10-13,46.85755157470703
427,427,2020-10-14,46.9715576171875
428,428,2020-10-15,47.29458236694336
429,429,2020-10-16,47.40859603881836
430,430,2020-10-19,46.80054473876953
431,431,2020-10-20,48.691192626953125
432,432,2020-10-21,48.62469100952149
433,433,2020-10-22,49.28268051147461
434,434,2020-10-23,49.55923080444336
435,435,2020-10-26,48.07159805297852
436,436,2020-10-27,47.62339782714844
437,437,2020-10-28,46.76514053344727
438,438,2020-10-29,47.44221115112305
439,439,2020-10-30,47.45174026489258
440,440,2020-11-02,48.34814453125
441,441,2020-11-03,50.36026382446289
442,442,2020-11-04,49.49247741699219
443,443,2020-11-05,51.275726318359375
444,444,2020-11-06,51.63810348510742
445,445,2020-11-09,50.379337310791016
446,446,2020-11-10,51.2852668762207
447,447,2020-11-11,49.67366409301758
448,448,2020-11-12,48.87263488769531
449,449,2020-11-13,50.217227935791016
450,450,2020-11-16,50.913352966308594
451,451,2020-11-17,50.436553955078125
452,452,2020-11-18,50.0169677734375
453,453,2020-11-19,50.798927307128906
454,454,2020-11-20,50.55098724365234
455,455,2020-11-23,50.798927307128906
456,456,2020-11-24,51.58089447021485
457,457,2020-11-25,49.76901626586914
458,458,2020-11-27,50.636810302734375
459,459,2020-11-30,49.41618347167969
460,460,2020-12-01,49.1491813659668
461,461,2020-12-02,48.99659729003906
462,462,2020-12-03,48.55792617797852
463,463,2020-12-04,48.80587768554688
464,464,2020-12-07,48.49118423461914
465,465,2020-12-08,48.748661041259766
466,466,2020-12-09,50.16000747680664
467,467,2020-12-10,48.748661041259766
468,468,2020-12-11,49.0728874206543
469,469,2020-12-14,48.97751998901367
470,470,2020-12-15,50.0169677734375
471,471,2020-12-16,49.482940673828125
472,472,2020-12-17,50.32211685180664
473,473,2020-12-18,49.83576965332031
474,474,2020-12-21,50.007423400878906
475,475,2020-12-22,50.16000747680664
476,476,2020-12-23,50.007423400878906
477,477,2020-12-24,50.15046691894531
478,478,2020-12-28,50.0265007019043
479,479,2020-12-29,49.387577056884766
480,480,2020-12-30,50.23629379272461
481,481,2020-12-31,50.62727355957031
482,482,2021-01-04,49.139644622802734
483,483,2021-01-05,49.30175018310547
484,484,2021-01-06,50.71310043334961
485,485,2021-01-07,52.47727584838867
486,486,2021-01-08,53.49764633178711
487,487,2021-01-11,54.174713134765625
488,488,2021-01-12,55.76724624633789
489,489,2021-01-13,55.72910690307617
490,490,2021-01-14,55.85307312011719
491,491,2021-01-15,54.91853332519531
492,492,2021-01-19,55.748172760009766
493,493,2021-01-20,55.43347930908203
494,494,2021-01-21,54.92631912231445
495,495,2021-01-22,55.48133087158203
496,496,2021-01-25,54.86891174316406
497,497,2021-01-26,53.92156982421875
498,498,2021-01-27,54.63924789428711
499,499,2021-01-28,53.56752014160156
500,500,2021-01-29,52.11301040649414
501,501,2021-02-01,52.10345458984375
502,502,2021-02-02,52.15129852294922
503,503,2021-02-03,51.452754974365234
504,504,2021-02-04,51.65370941162109
505,505,2021-02-05,52.782859802246094
506,506,2021-02-08,53.62493515014648
507,507,2021-02-09,52.44794464111328
508,508,2021-02-10,52.77328872680664
509,509,2021-02-11,51.87379455566406
510,510,2021-02-12,51.318790435791016
511,511,2021-02-16,52.45750427246094
512,512,2021-02-17,52.51491928100586
513,513,2021-02-18,52.67759704589844
514,514,2021-02-19,54.20864868164063
515,515,2021-02-22,53.37613677978516
516,516,2021-02-23,53.29001235961914
517,517,2021-02-24,54.68709564208984
518,518,2021-02-25,53.47182846069336
519,519,2021-02-26,53.51968002319336
520,520,2021-03-01,55.76839828491211
521,521,2021-03-02,55.21339416503906
522,522,2021-03-03,55.25167846679688
523,523,2021-03-04,53.83544921875
524,524,2021-03-05,55.19425582885742
525,525,2021-03-08,57.31858444213867
526,526,2021-03-09,56.50522232055664
527,527,2021-03-10,57.347286224365234
528,528,2021-03-11,57.52909851074219
529,529,2021-03-12,56.9549560546875
530,530,2021-03-15,58.447731018066406
531,531,2021-03-16,58.32332992553711
532,532,2021-03-17,58.70609664916992
533,533,2021-03-18,58.58169937133789
534,534,2021-03-19,58.39031982421875
535,535,2021-03-22,57.99798583984375
536,536,2021-03-23,56.76357269287109
537,537,2021-03-24,57.28030776977539
538,538,2021-03-25,58.21807861328125
539,539,2021-03-26,59.557743072509766
540,540,2021-03-29,59.56730651855469
541,541,2021-03-30,59.404632568359375
542,542,2021-03-31,59.6342887878418
543,543,2021-04-01,59.70126724243164
544,544,2021-04-05,60.01705932617188
545,545,2021-04-06,59.710845947265625
546,546,2021-04-07,58.8496322631836
547,547,2021-04-08,58.18936538696289
548,548,2021-04-09,59.39506149291992
549,549,2021-04-12,60.61989974975586
550,550,2021-04-13,59.54816818237305
551,551,2021-04-14,59.5864486694336
552,552,2021-04-15,60.313697814941406
553,553,2021-04-16,61.08878707885742
554,554,2021-04-19,61.24188995361328
555,555,2021-04-20,60.70602416992188
556,556,2021-04-21,61.595947265625
557,557,2021-04-22,61.62473678588867
558,558,2021-04-23,61.7303352355957
559,559,2021-04-26,61.51915740966797
560,560,2021-04-27,61.509552001953125
561,561,2021-04-28,61.7303352355957
562,562,2021-04-29,62.54623794555664
563,563,2021-04-30,61.92230224609375
564,564,2021-05-03,62.72859954833984
565,565,2021-05-04,63.73649978637695
566,566,2021-05-05,64.60039520263672
567,567,2021-05-06,64.60039520263672
568,568,2021-05-07,65.2147216796875
569,569,2021-05-10,66.28019714355469
570,570,2021-05-11,65.25312042236328
571,571,2021-05-12,62.94939041137695
572,572,2021-05-13,64.81156921386719
573,573,2021-05-14,66.0210189819336
574,574,2021-05-17,65.27230834960938
575,575,2021-05-18,64.41801452636719
576,576,2021-05-19,64.27400970458984
577,577,2021-05-20,64.82115936279297
578,578,2021-05-21,65.27230834960938
579,579,2021-05-24,65.32990264892578
580,580,2021-05-25,65.57948303222656
581,581,2021-05-26,65.62747192382812
582,582,2021-05-27,66.6257553100586
583,583,2021-05-28,66.2033920288086
584,584,2021-06-01,67.63362884521484
585,585,2021-06-02,67.84481048583984
586,586,2021-06-03,66.77933502197266
587,587,2021-06-04,66.73133850097656
588,588,2021-06-07,66.37619018554688
589,589,2021-06-08,66.72174835205078
590,590,2021-06-09,66.42417907714844
591,591,2021-06-10,64.5907974243164
592,592,2021-06-11,64.77316284179688
593,593,2021-06-14,64.21643829345703
594,594,2021-06-15,64.47560119628906
595,595,2021-06-16,64.01485443115234
596,596,2021-06-17,62.066287994384766
597,597,2021-06-18,61.34637069702149
598,598,2021-06-21,63.06455993652344
599,599,2021-06-22,63.25655364990234
600,600,2021-06-23,63.69810104370117
601,601,2021-06-24,63.39094161987305
602,602,2021-06-25,64.05325317382812
603,603,2021-06-28,64.07245635986328
604,604,2021-06-29,64.11084747314453
605,605,2021-06-30,64.78276824951172
606,606,2021-07-01,65.27230834960938
607,607,2021-07-02,65.28191375732422
608,608,2021-07-06,64.74436950683594
609,609,2021-07-07,66.5201644897461
610,610,2021-07-08,65.5314712524414
611,611,2021-07-09,66.5201644897461
612,612,2021-07-12,67.55683898925781
613,613,2021-07-13,67.06730651855469
614,614,2021-07-14,67.50885772705078
615,615,2021-07-15,67.35527038574219
616,616,2021-07-16,66.31858825683594
617,617,2021-07-19,64.89795684814453
618,618,2021-07-20,66.74093627929688
619,619,2021-07-21,66.55854797363281
620,620,2021-07-22,65.6343994140625
621,621,2021-07-23,65.90394592285156
622,622,2021-07-26,66.13497924804688
623,623,2021-07-27,69.20587158203125
624,624,2021-07-28,68.62828826904297
625,625,2021-07-29,70.04341125488281
626,626,2021-07-30,70.91943359375
627,627,2021-08-02,71.67030334472656
628,628,2021-08-03,73.88442993164062
629,629,2021-08-04,73.76890563964844
630,630,2021-08-05,73.60526275634766
631,631,2021-08-06,74.22137451171875
632,632,2021-08-09,73.94219207763672
633,633,2021-08-10,74.70269775390625
634,634,2021-08-11,76.30072021484375
635,635,2021-08-12,76.37771606445312
636,636,2021-08-13,76.53174591064453
637,637,2021-08-16,77.3018798828125
638,638,2021-08-17,75.94452667236328
639,639,2021-08-18,74.98186492919922
640,640,2021-08-19,75.36693572998047
641,641,2021-08-20,75.88677978515625
642,642,2021-08-23,75.636474609375
643,643,2021-08-24,75.83865356445312
644,644,2021-08-25,76.09857177734375
645,645,2021-08-26,74.0962142944336
646,646,2021-08-27,73.82667541503906
647,647,2021-08-30,74.3753890991211
648,648,2021-08-31,74.27911376953125
649,649,2021-09-01,74.54867553710938
650,650,2021-09-02,75.569091796875
651,651,2021-09-03,74.96260833740234
652,652,2021-09-07,73.62451171875
653,653,2021-09-08,74.29837036132812
654,654,2021-09-09,73.35496520996094
655,655,2021-09-10,73.6726303100586
656,656,2021-09-13,73.02765655517578
657,657,2021-09-14,73.1239242553711
658,658,2021-09-15,74.86634826660156
659,659,2021-09-16,74.58717346191406
660,660,2021-09-17,73.37420654296875
661,661,2021-09-20,72.49818420410156
662,662,2021-09-21,71.70880126953125
663,663,2021-09-22,72.52706146240234
664,664,2021-09-23,73.78816986083984
665,665,2021-09-24,74.34651184082031
666,666,2021-09-27,73.91331481933594
667,667,2021-09-28,71.60291290283203
668,668,2021-09-29,72.04573822021484
669,669,2021-09-30,69.91826629638672
670,670,2021-10-01,70.1492919921875
671,671,2021-10-04,69.04222869873047
672,672,2021-10-05,69.83161926269531
673,673,2021-10-06,69.78349304199219
674,674,2021-10-07,69.70646667480469
675,675,2021-10-08,68.15657806396484
676,676,2021-10-11,67.40570068359375
677,677,2021-10-12,67.33831024169922
678,678,2021-10-13,67.21317291259766
679,679,2021-10-14,69.45618438720703
680,680,2021-10-15,69.19625091552734
681,681,2021-10-18,69.76422882080078
682,682,2021-10-19,69.9471435546875
683,683,2021-10-20,70.89054107666016
684,684,2021-10-21,72.65701293945312
685,685,2021-10-22,73.13966369628906
686,686,2021-10-25,74.25940704345703
687,687,2021-10-26,71.68209838867188
688,688,2021-10-27,70.80366516113281
689,689,2021-10-28,71.50833892822266
690,690,2021-10-29,71.40214538574219
691,691,2021-11-01,71.34423828125
692,692,2021-11-02,72.03922271728516
693,693,2021-11-03,70.93879699707031
694,694,2021-11-04,72.03922271728516
695,695,2021-11-05,71.7303466796875
696,696,2021-11-08,72.1357650756836
697,697,2021-11-09,71.98131561279297
698,698,2021-11-10,71.3538818359375
699,699,2021-11-11,71.55658721923828
700,700,2021-11-12,73.18792724609375
701,701,2021-11-15,73.55473327636719
702,702,2021-11-16,74.65515899658203
703,703,2021-11-17,74.47175598144531
704,704,2021-11-18,74.97370910644531
705,705,2021-11-19,76.58573150634766
706,706,2021-11-22,75.11848449707031
707,707,2021-11-23,75.19573211669922
708,708,2021-11-24,74.73239135742188
709,709,2021-11-26,72.62804412841797
710,710,2021-11-29,74.13390350341797
711,711,2021-11-30,71.13186645507812
712,712,2021-12-01,69.73220825195312
713,713,2021-12-02,70.45616912841797
714,714,2021-12-03,70.11833190917969
715,715,2021-12-06,70.90020751953125
716,716,2021-12-07,72.16473388671875
717,717,2021-12-08,72.11646270751953
718,718,2021-12-09,70.8519287109375
719,719,2021-12-10,72.6087646484375
720,720,2021-12-13,71.17047882080078
721,721,2021-12-14,69.3557357788086
722,722,2021-12-15,71.17047882080078
723,723,2021-12-16,69.92525482177734
724,724,2021-12-17,67.685791015625
725,725,2021-12-20,66.63363647460938
726,726,2021-12-21,67.81128692626953
727,727,2021-12-22,67.58927917480469
728,728,2021-12-23,68.74761962890625
729,729,2021-12-27,70.19554901123047
730,730,2021-12-28,70.29207611083984
731,731,2021-12-29,70.81331634521484
732,732,2021-12-30,69.8094253540039
733,733,2021-12-31,70.49478149414062
734,734,2022-01-03,68.52559661865234
