,Unnamed: 0,Date,ALGN
59,59,2019-05-01,321.3399963378906
60,60,2019-05-02,325.8800048828125
61,61,2019-05-03,331.0799865722656
62,62,2019-05-06,329.4599914550781
63,63,2019-05-07,325.510009765625
64,64,2019-05-08,322.8699951171875
65,65,2019-05-09,323.25
66,66,2019-05-10,321.92999267578125
67,67,2019-05-13,310.1499938964844
68,68,2019-05-14,320.0899963378906
69,69,2019-05-15,325.7099914550781
70,70,2019-05-16,330.8699951171875
71,71,2019-05-17,322.6099853515625
72,72,2019-05-20,319.67999267578125
73,73,2019-05-21,319.67999267578125
74,74,2019-05-22,318.82000732421875
75,75,2019-05-23,307.8500061035156
76,76,2019-05-24,311.4700012207031
77,77,2019-05-28,304.8099975585937
78,78,2019-05-29,297.4100036621094
79,79,2019-05-30,296.67999267578125
80,80,2019-05-31,284.3500061035156
81,81,2019-06-03,283.32000732421875
82,82,2019-06-04,297.239990234375
83,83,2019-06-05,302.57000732421875
84,84,2019-06-06,306.3599853515625
85,85,2019-06-07,307.6600036621094
86,86,2019-06-10,315.0299987792969
87,87,2019-06-11,308.8800048828125
88,88,2019-06-12,312.0
89,89,2019-06-13,311.07000732421875
90,90,2019-06-14,305.70001220703125
91,91,2019-06-17,288.67999267578125
92,92,2019-06-18,290.0599975585937
93,93,2019-06-19,296.8399963378906
94,94,2019-06-20,295.6700134277344
95,95,2019-06-21,283.5599975585937
96,96,2019-06-24,282.1600036621094
97,97,2019-06-25,276.0199890136719
98,98,2019-06-26,268.0799865722656
99,99,2019-06-27,269.95001220703125
100,100,2019-06-28,273.70001220703125
101,101,2019-07-01,271.67999267578125
102,102,2019-07-02,270.8999938964844
103,103,2019-07-03,275.0
104,104,2019-07-05,273.2900085449219
105,105,2019-07-08,272.239990234375
106,106,2019-07-09,275.4100036621094
107,107,2019-07-10,286.6499938964844
108,108,2019-07-11,282.5899963378906
109,109,2019-07-12,283.9100036621094
110,110,2019-07-15,284.29998779296875
111,111,2019-07-16,281.07000732421875
112,112,2019-07-17,283.9100036621094
113,113,2019-07-18,283.3699951171875
114,114,2019-07-19,281.2099914550781
115,115,2019-07-22,274.4700012207031
116,116,2019-07-23,272.9599914550781
117,117,2019-07-24,275.1600036621094
118,118,2019-07-25,200.8999938964844
119,119,2019-07-26,198.83999633789065
120,120,2019-07-29,196.0500030517578
121,121,2019-07-30,203.25
122,122,2019-07-31,209.0800018310547
123,123,2019-08-01,202.3500061035156
124,124,2019-08-02,199.3800048828125
125,125,2019-08-05,188.3699951171875
126,126,2019-08-06,188.44000244140625
127,127,2019-08-07,183.8999938964844
128,128,2019-08-08,188.27999877929688
129,129,2019-08-09,183.3300018310547
130,130,2019-08-12,179.67999267578125
131,131,2019-08-13,182.0
132,132,2019-08-14,174.2899932861328
133,133,2019-08-15,174.3699951171875
134,134,2019-08-16,177.2899932861328
135,135,2019-08-19,177.6199951171875
136,136,2019-08-20,174.5
137,137,2019-08-21,176.38999938964844
138,138,2019-08-22,178.97000122070312
139,139,2019-08-23,175.0399932861328
140,140,2019-08-26,175.19000244140625
141,141,2019-08-27,173.8000030517578
142,142,2019-08-28,177.30999755859375
143,143,2019-08-29,179.9499969482422
144,144,2019-08-30,183.1100006103516
145,145,2019-09-03,177.91000366210938
146,146,2019-09-04,176.3800048828125
147,147,2019-09-05,177.11000061035156
148,148,2019-09-06,175.05999755859375
149,149,2019-09-09,173.16000366210938
150,150,2019-09-10,177.8000030517578
151,151,2019-09-11,179.77000427246094
152,152,2019-09-12,174.6199951171875
153,153,2019-09-13,177.47000122070312
154,154,2019-09-16,179.3699951171875
155,155,2019-09-17,177.64999389648438
156,156,2019-09-18,175.8000030517578
157,157,2019-09-19,180.3600006103516
158,158,2019-09-20,186.5399932861328
159,159,2019-09-23,183.88999938964844
160,160,2019-09-24,183.0500030517578
161,161,2019-09-25,183.6300048828125
162,162,2019-09-26,178.99000549316406
163,163,2019-09-27,175.83999633789062
164,164,2019-09-30,180.9199981689453
165,165,2019-10-01,182.3000030517578
166,166,2019-10-02,179.75
167,167,2019-10-03,184.7700042724609
168,168,2019-10-04,181.58999633789065
169,169,2019-10-07,184.50999450683597
170,170,2019-10-08,184.3000030517578
171,171,2019-10-09,189.2100067138672
172,172,2019-10-10,194.1699981689453
173,173,2019-10-11,200.16000366210935
174,174,2019-10-14,205.1499938964844
175,175,2019-10-15,209.25
176,176,2019-10-16,211.55999755859372
177,177,2019-10-17,213.9199981689453
178,178,2019-10-18,213.8800048828125
179,179,2019-10-21,210.0399932861328
180,180,2019-10-22,213.6000061035156
181,181,2019-10-23,217.5
182,182,2019-10-24,249.47000122070312
183,183,2019-10-25,243.3800048828125
184,184,2019-10-28,250.4199981689453
185,185,2019-10-29,256.1199951171875
186,186,2019-10-30,252.7100067138672
187,187,2019-10-31,252.2899932861328
188,188,2019-11-01,257.0400085449219
189,189,2019-11-04,258.7699890136719
190,190,2019-11-05,257.9100036621094
191,191,2019-11-06,256.1600036621094
192,192,2019-11-07,258.94000244140625
193,193,2019-11-08,259.9200134277344
194,194,2019-11-11,258.6000061035156
195,195,2019-11-12,258.9700012207031
196,196,2019-11-13,259.6300048828125
197,197,2019-11-14,260.44000244140625
198,198,2019-11-15,263.9200134277344
199,199,2019-11-18,268.510009765625
200,200,2019-11-19,271.6000061035156
201,201,2019-11-20,268.7699890136719
202,202,2019-11-21,272.1400146484375
203,203,2019-11-22,274.3999938964844
204,204,2019-11-25,278.07000732421875
205,205,2019-11-26,277.70001220703125
206,206,2019-11-27,279.6199951171875
207,207,2019-11-29,277.3399963378906
208,208,2019-12-02,274.3399963378906
209,209,2019-12-03,276.3599853515625
210,210,2019-12-04,277.7099914550781
211,211,2019-12-05,274.5299987792969
212,212,2019-12-06,275.7200012207031
213,213,2019-12-09,273.4599914550781
214,214,2019-12-10,273.6499938964844
215,215,2019-12-11,275.2300109863281
216,216,2019-12-12,268.3900146484375
217,217,2019-12-13,266.0599975585937
218,218,2019-12-16,270.010009765625
219,219,2019-12-17,268.2900085449219
220,220,2019-12-18,272.6099853515625
221,221,2019-12-19,273.75
222,222,2019-12-20,272.8900146484375
223,223,2019-12-23,278.1400146484375
224,224,2019-12-24,277.8900146484375
225,225,2019-12-26,278.260009765625
226,226,2019-12-27,277.6400146484375
227,227,2019-12-30,275.6300048828125
228,228,2019-12-31,279.0400085449219
229,229,2020-01-02,283.67999267578125
230,230,2020-01-03,280.44000244140625
231,231,2020-01-06,285.8800048828125
232,232,2020-01-07,283.0599975585937
233,233,2020-01-08,286.0
234,234,2020-01-09,296.5400085449219
235,235,2020-01-10,293.3299865722656
236,236,2020-01-13,298.07000732421875
237,237,2020-01-14,287.6099853515625
238,238,2020-01-15,274.1000061035156
239,239,2020-01-16,285.0299987792969
240,240,2020-01-17,280.70001220703125
241,241,2020-01-21,273.1700134277344
242,242,2020-01-22,279.3099975585937
243,243,2020-01-23,270.7799987792969
244,244,2020-01-24,269.9800109863281
245,245,2020-01-27,260.9100036621094
246,246,2020-01-28,267.82000732421875
247,247,2020-01-29,261.6000061035156
248,248,2020-01-30,262.8900146484375
249,249,2020-01-31,257.1000061035156
250,250,2020-02-03,253.0200042724609
251,251,2020-02-04,256.5199890136719
252,252,2020-02-05,267.5
253,253,2020-02-06,266.760009765625
254,254,2020-02-07,258.6700134277344
255,255,2020-02-10,259.0299987792969
256,256,2020-02-11,264.4599914550781
257,257,2020-02-12,273.6099853515625
258,258,2020-02-13,272.9700012207031
259,259,2020-02-14,274.95001220703125
260,260,2020-02-18,269.92999267578125
261,261,2020-02-19,277.1499938964844
262,262,2020-02-20,272.489990234375
263,263,2020-02-21,260.260009765625
264,264,2020-02-24,240.1100006103516
265,265,2020-02-25,229.6100006103516
266,266,2020-02-26,227.5399932861328
267,267,2020-02-27,223.97000122070312
268,268,2020-02-28,218.3500061035156
269,269,2020-03-02,230.22000122070312
270,270,2020-03-03,224.55999755859372
271,271,2020-03-04,234.6999969482422
272,272,2020-03-05,230.69000244140625
273,273,2020-03-06,225.1699981689453
274,274,2020-03-09,216.83999633789065
275,275,2020-03-10,228.16000366210935
276,276,2020-03-11,202.17999267578125
277,277,2020-03-12,180.1199951171875
278,278,2020-03-13,195.8800048828125
279,279,2020-03-16,161.72000122070312
280,280,2020-03-17,169.25
281,281,2020-03-18,145.75999450683594
282,282,2020-03-19,142.22999572753906
283,283,2020-03-20,144.82000732421875
284,284,2020-03-23,137.72000122070312
285,285,2020-03-24,165.27999877929688
286,286,2020-03-25,183.67999267578125
287,287,2020-03-26,191.63999938964844
288,288,2020-03-27,177.0399932861328
289,289,2020-03-30,179.9199981689453
290,290,2020-03-31,173.9499969482422
291,291,2020-04-01,157.1999969482422
292,292,2020-04-02,152.07000732421875
293,293,2020-04-03,154.1999969482422
294,294,2020-04-06,176.74000549316406
295,295,2020-04-07,174.5500030517578
296,296,2020-04-08,184.41000366210935
297,297,2020-04-09,193.19000244140625
298,298,2020-04-13,185.72000122070312
299,299,2020-04-14,190.0
300,300,2020-04-15,183.8300018310547
301,301,2020-04-16,180.33999633789065
302,302,2020-04-17,193.0
303,303,2020-04-20,196.7100067138672
304,304,2020-04-21,187.25999450683597
305,305,2020-04-22,190.02999877929688
306,306,2020-04-23,188.57000732421875
307,307,2020-04-24,191.97000122070312
308,308,2020-04-27,196.6699981689453
309,309,2020-04-28,203.50999450683597
310,310,2020-04-29,220.5800018310547
311,311,2020-04-30,214.8500061035156
312,312,2020-05-01,203.25999450683597
313,313,2020-05-04,210.13999938964844
314,314,2020-05-05,208.6100006103516
315,315,2020-05-06,215.92999267578125
316,316,2020-05-07,213.5
317,317,2020-05-08,210.02999877929688
318,318,2020-05-11,214.3000030517578
319,319,2020-05-12,206.4499969482422
320,320,2020-05-13,200.97999572753903
321,321,2020-05-14,206.08999633789065
322,322,2020-05-15,203.6699981689453
323,323,2020-05-18,229.4199981689453
324,324,2020-05-19,224.3699951171875
325,325,2020-05-20,236.0200042724609
326,326,2020-05-21,235.9600067138672
327,327,2020-05-22,243.7400054931641
328,328,2020-05-26,247.8999938964844
329,329,2020-05-27,251.41000366210935
330,330,2020-05-28,249.17999267578125
331,331,2020-05-29,245.6199951171875
332,332,2020-06-01,250.5500030517578
333,333,2020-06-02,263.7900085449219
334,334,2020-06-03,268.3500061035156
335,335,2020-06-04,260.07000732421875
336,336,2020-06-05,288.2099914550781
337,337,2020-06-08,289.75
338,338,2020-06-09,279.7099914550781
339,339,2020-06-10,267.5599975585937
340,340,2020-06-11,238.27999877929688
341,341,2020-06-12,251.3999938964844
342,342,2020-06-15,258.79998779296875
343,343,2020-06-16,264.7900085449219
344,344,2020-06-17,262.2099914550781
345,345,2020-06-18,264.6099853515625
346,346,2020-06-19,260.9100036621094
347,347,2020-06-22,260.5
348,348,2020-06-23,267.4100036621094
349,349,2020-06-24,257.6499938964844
350,350,2020-06-25,257.42999267578125
351,351,2020-06-26,263.1400146484375
352,352,2020-06-29,266.4800109863281
353,353,2020-06-30,274.44000244140625
354,354,2020-07-01,273.8399963378906
355,355,2020-07-02,279.92999267578125
356,356,2020-07-06,282.44000244140625
357,357,2020-07-07,274.7099914550781
358,358,2020-07-08,278.3900146484375
359,359,2020-07-09,274.0799865722656
360,360,2020-07-10,273.2900085449219
361,361,2020-07-13,270.239990234375
362,362,2020-07-14,299.6199951171875
363,363,2020-07-15,314.29998779296875
364,364,2020-07-16,309.0
365,365,2020-07-17,322.29998779296875
366,366,2020-07-20,312.9700012207031
367,367,2020-07-21,315.3299865722656
368,368,2020-07-22,317.9700012207031
369,369,2020-07-23,299.04998779296875
370,370,2020-07-24,298.1400146484375
371,371,2020-07-27,308.75
372,372,2020-07-28,299.1099853515625
373,373,2020-07-29,300.239990234375
374,374,2020-07-30,296.1300048828125
375,375,2020-07-31,293.82000732421875
376,376,2020-08-03,287.3599853515625
377,377,2020-08-04,288.2699890136719
378,378,2020-08-05,298.510009765625
379,379,2020-08-06,301.79998779296875
380,380,2020-08-07,305.8099975585937
381,381,2020-08-10,302.8999938964844
382,382,2020-08-11,304.1300048828125
383,383,2020-08-12,307.9800109863281
384,384,2020-08-13,312.2200012207031
385,385,2020-08-14,306.9599914550781
386,386,2020-08-17,309.5199890136719
387,387,2020-08-18,306.07000732421875
388,388,2020-08-19,301.510009765625
389,389,2020-08-20,297.25
390,390,2020-08-21,294.2900085449219
391,391,2020-08-24,295.0799865722656
392,392,2020-08-25,296.67999267578125
393,393,2020-08-26,300.70001220703125
394,394,2020-08-27,305.6400146484375
395,395,2020-08-28,300.5799865722656
396,396,2020-08-31,296.9800109863281
397,397,2020-09-01,305.42999267578125
398,398,2020-09-02,324.42999267578125
399,399,2020-09-03,314.5199890136719
400,400,2020-09-04,309.0
401,401,2020-09-08,309.2200012207031
402,402,2020-09-09,323.9200134277344
403,403,2020-09-10,327.95001220703125
404,404,2020-09-11,317.6600036621094
405,405,2020-09-14,323.4599914550781
406,406,2020-09-15,335.239990234375
407,407,2020-09-16,329.8599853515625
408,408,2020-09-17,328.0299987792969
409,409,2020-09-18,320.9700012207031
410,410,2020-09-21,322.29998779296875
411,411,2020-09-22,322.57000732421875
412,412,2020-09-23,308.32000732421875
413,413,2020-09-24,311.8800048828125
414,414,2020-09-25,317.92999267578125
415,415,2020-09-28,322.8599853515625
416,416,2020-09-29,320.1700134277344
417,417,2020-09-30,327.3599853515625
418,418,2020-10-01,317.6099853515625
419,419,2020-10-02,314.8900146484375
420,420,2020-10-05,319.510009765625
421,421,2020-10-06,316.0799865722656
422,422,2020-10-07,323.6199951171875
423,423,2020-10-08,327.57000732421875
424,424,2020-10-09,328.6400146484375
425,425,2020-10-12,335.75
426,426,2020-10-13,330.82000732421875
427,427,2020-10-14,333.1000061035156
428,428,2020-10-15,336.6700134277344
429,429,2020-10-16,336.5199890136719
430,430,2020-10-19,326.8399963378906
431,431,2020-10-20,334.6000061035156
432,432,2020-10-21,335.8099975585937
433,433,2020-10-22,453.2300109863281
434,434,2020-10-23,469.55999755859375
435,435,2020-10-26,454.510009765625
436,436,2020-10-27,455.0899963378906
437,437,2020-10-28,439.510009765625
438,438,2020-10-29,436.5700073242188
439,439,2020-10-30,426.0799865722656
440,440,2020-11-02,458.4400024414063
441,441,2020-11-03,465.010009765625
442,442,2020-11-04,483.4599914550781
443,443,2020-11-05,491.9100036621094
444,444,2020-11-06,477.8500061035156
445,445,2020-11-09,476.989990234375
446,446,2020-11-10,464.3200073242188
447,447,2020-11-11,461.7799987792969
448,448,2020-11-12,452.760009765625
449,449,2020-11-13,457.260009765625
450,450,2020-11-16,457.1700134277344
451,451,2020-11-17,451.3800048828125
452,452,2020-11-18,444.6099853515625
453,453,2020-11-19,441.3500061035156
454,454,2020-11-20,446.4500122070313
455,455,2020-11-23,476.5799865722656
456,456,2020-11-24,475.1000061035156
457,457,2020-11-25,473.6900024414063
458,458,2020-11-27,475.5
459,459,2020-11-30,481.2900085449219
460,460,2020-12-01,500.1000061035156
461,461,2020-12-02,505.4800109863281
462,462,2020-12-03,511.0
463,463,2020-12-04,521.719970703125
464,464,2020-12-07,517.7100219726562
465,465,2020-12-08,515.760009765625
466,466,2020-12-09,509.010009765625
467,467,2020-12-10,508.3900146484375
468,468,2020-12-11,507.0799865722656
469,469,2020-12-14,504.30999755859375
470,470,2020-12-15,516.2999877929688
471,471,2020-12-16,516.3400268554688
472,472,2020-12-17,526.719970703125
473,473,2020-12-18,529.9199829101562
474,474,2020-12-21,530.7100219726562
475,475,2020-12-22,536.5900268554688
476,476,2020-12-23,525.0
477,477,2020-12-24,528.030029296875
478,478,2020-12-28,520.8599853515625
479,479,2020-12-29,520.4500122070312
480,480,2020-12-30,524.3200073242188
481,481,2020-12-31,534.3800048828125
482,482,2021-01-04,526.4600219726562
483,483,2021-01-05,543.6500244140625
484,484,2021-01-06,540.3900146484375
485,485,2021-01-07,558.3599853515625
486,486,2021-01-08,570.530029296875
487,487,2021-01-11,557.0399780273438
488,488,2021-01-12,552.8800048828125
489,489,2021-01-13,551.1400146484375
490,490,2021-01-14,554.6400146484375
491,491,2021-01-15,567.22998046875
492,492,2021-01-19,557.4099731445312
493,493,2021-01-20,564.3699951171875
494,494,2021-01-21,543.8099975585938
495,495,2021-01-22,534.0800170898438
496,496,2021-01-25,539.469970703125
497,497,2021-01-26,535.0999755859375
498,498,2021-01-27,509.6400146484375
499,499,2021-01-28,536.5800170898438
500,500,2021-01-29,525.3800048828125
501,501,2021-02-01,543.0499877929688
502,502,2021-02-02,557.77001953125
503,503,2021-02-03,546.1799926757812
504,504,2021-02-04,615.1599731445312
505,505,2021-02-05,620.4500122070312
506,506,2021-02-08,602.4400024414062
507,507,2021-02-09,615.0
508,508,2021-02-10,605.780029296875
509,509,2021-02-11,599.0
510,510,2021-02-12,609.5800170898438
511,511,2021-02-16,614.2100219726562
512,512,2021-02-17,599.530029296875
513,513,2021-02-18,594.989990234375
514,514,2021-02-19,599.25
515,515,2021-02-22,579.5399780273438
516,516,2021-02-23,567.8099975585938
517,517,2021-02-24,573.260009765625
518,518,2021-02-25,556.1099853515625
519,519,2021-02-26,567.1099853515625
520,520,2021-03-01,565.1099853515625
521,521,2021-03-02,563.2100219726562
522,522,2021-03-03,527.4299926757812
523,523,2021-03-04,520.4500122070312
524,524,2021-03-05,536.4600219726562
525,525,2021-03-08,496.0700073242188
526,526,2021-03-09,515.8699951171875
527,527,2021-03-10,511.7900085449219
528,528,2021-03-11,544.0
529,529,2021-03-12,536.4400024414062
530,530,2021-03-15,558.8499755859375
531,531,2021-03-16,542.5399780273438
532,532,2021-03-17,540.010009765625
533,533,2021-03-18,514.3599853515625
534,534,2021-03-19,529.4600219726562
535,535,2021-03-22,530.5999755859375
536,536,2021-03-23,518.8800048828125
537,537,2021-03-24,506.1700134277344
538,538,2021-03-25,517.8699951171875
539,539,2021-03-26,528.3400268554688
540,540,2021-03-29,516.0
541,541,2021-03-30,524.3300170898438
542,542,2021-03-31,541.530029296875
543,543,2021-04-01,545.0499877929688
544,544,2021-04-05,547.9400024414062
545,545,2021-04-06,553.8400268554688
546,546,2021-04-07,552.5599975585938
547,547,2021-04-08,575.75
548,548,2021-04-09,592.5599975585938
549,549,2021-04-12,601.1099853515625
550,550,2021-04-13,595.6300048828125
551,551,2021-04-14,594.9299926757812
552,552,2021-04-15,606.22998046875
553,553,2021-04-16,606.3300170898438
554,554,2021-04-19,603.719970703125
555,555,2021-04-20,596.2000122070312
556,556,2021-04-21,616.0800170898438
557,557,2021-04-22,615.3099975585938
558,558,2021-04-23,620.1199951171875
559,559,2021-04-26,617.239990234375
560,560,2021-04-27,621.760009765625
561,561,2021-04-28,613.3599853515625
562,562,2021-04-29,604.3400268554688
563,563,2021-04-30,595.530029296875
564,564,2021-05-03,599.77001953125
565,565,2021-05-04,582.1500244140625
566,566,2021-05-05,569.25
567,567,2021-05-06,584.719970703125
568,568,2021-05-07,598.3400268554688
569,569,2021-05-10,554.5
570,570,2021-05-11,566.260009765625
571,571,2021-05-12,548.6400146484375
572,572,2021-05-13,553.6199951171875
573,573,2021-05-14,569.0399780273438
574,574,2021-05-17,559.52001953125
575,575,2021-05-18,569.5
576,576,2021-05-19,571.489990234375
577,577,2021-05-20,587.9000244140625
578,578,2021-05-21,591.75
579,579,2021-05-24,604.4500122070312
580,580,2021-05-25,594.9500122070312
581,581,2021-05-26,596.6900024414062
582,582,2021-05-27,599.77001953125
583,583,2021-05-28,590.1500244140625
584,584,2021-06-01,593.47998046875
585,585,2021-06-02,575.489990234375
586,586,2021-06-03,566.9600219726562
587,587,2021-06-04,582.3499755859375
588,588,2021-06-07,580.27001953125
589,589,2021-06-08,589.760009765625
590,590,2021-06-09,585.5
591,591,2021-06-10,612.1500244140625
592,592,2021-06-11,611.5399780273438
593,593,2021-06-14,605.77001953125
594,594,2021-06-15,600.0499877929688
595,595,2021-06-16,599.5999755859375
596,596,2021-06-17,613.3300170898438
597,597,2021-06-18,601.6400146484375
598,598,2021-06-21,611.5399780273438
599,599,2021-06-22,604.7100219726562
600,600,2021-06-23,605.8200073242188
601,601,2021-06-24,617.3900146484375
602,602,2021-06-25,614.97998046875
603,603,2021-06-28,621.52001953125
604,604,2021-06-29,612.7999877929688
605,605,2021-06-30,611.0
606,606,2021-07-01,618.9600219726562
607,607,2021-07-02,624.1699829101562
608,608,2021-07-06,604.6699829101562
609,609,2021-07-07,612.219970703125
610,610,2021-07-08,616.7899780273438
611,611,2021-07-09,627.1900024414062
612,612,2021-07-12,642.8599853515625
613,613,2021-07-13,642.4000244140625
614,614,2021-07-14,635.0900268554688
615,615,2021-07-15,621.7000122070312
616,616,2021-07-16,616.1199951171875
617,617,2021-07-19,595.5599975585938
618,618,2021-07-20,615.7100219726562
619,619,2021-07-21,619.6500244140625
620,620,2021-07-22,627.9199829101562
621,621,2021-07-23,638.280029296875
622,622,2021-07-26,635.5800170898438
623,623,2021-07-27,625.510009765625
624,624,2021-07-28,621.8699951171875
625,625,2021-07-29,676.97998046875
626,626,2021-07-30,695.7999877929688
627,627,2021-08-02,700.0
628,628,2021-08-03,701.3400268554688
629,629,2021-08-04,708.010009765625
630,630,2021-08-05,699.219970703125
631,631,2021-08-06,693.6699829101562
632,632,2021-08-09,686.5599975585938
633,633,2021-08-10,687.3800048828125
634,634,2021-08-11,687.780029296875
635,635,2021-08-12,704.27001953125
636,636,2021-08-13,691.1900024414062
637,637,2021-08-16,690.75
638,638,2021-08-17,680.8900146484375
639,639,2021-08-18,675.260009765625
640,640,2021-08-19,679.8599853515625
641,641,2021-08-20,681.5700073242188
642,642,2021-08-23,697.5
643,643,2021-08-24,712.8400268554688
644,644,2021-08-25,716.9000244140625
645,645,2021-08-26,696.5599975585938
646,646,2021-08-27,701.8499755859375
647,647,2021-08-30,702.1099853515625
648,648,2021-08-31,709.0
649,649,2021-09-01,718.719970703125
650,650,2021-09-02,729.030029296875
651,651,2021-09-03,721.5
652,652,2021-09-07,716.2100219726562
653,653,2021-09-08,729.9199829101562
654,654,2021-09-09,726.4099731445312
655,655,2021-09-10,720.6699829101562
656,656,2021-09-13,710.6799926757812
657,657,2021-09-14,706.4500122070312
658,658,2021-09-15,710.3099975585938
659,659,2021-09-16,728.2899780273438
660,660,2021-09-17,719.3800048828125
661,661,2021-09-20,709.6400146484375
662,662,2021-09-21,709.1500244140625
663,663,2021-09-22,716.6099853515625
664,664,2021-09-23,727.1099853515625
665,665,2021-09-24,725.239990234375
666,666,2021-09-27,701.0399780273438
667,667,2021-09-28,677.3200073242188
668,668,2021-09-29,673.0599975585938
669,669,2021-09-30,665.4299926757812
670,670,2021-10-01,662.0599975585938
671,671,2021-10-04,640.4000244140625
672,672,2021-10-05,648.5800170898438
673,673,2021-10-06,650.6500244140625
674,674,2021-10-07,661.4099731445312
675,675,2021-10-08,643.5599975585938
676,676,2021-10-11,631.8499755859375
677,677,2021-10-12,627.4299926757812
678,678,2021-10-13,596.219970703125
679,679,2021-10-14,597.719970703125
680,680,2021-10-15,589.6099853515625
681,681,2021-10-18,595.1300048828125
682,682,2021-10-19,594.27001953125
683,683,2021-10-20,608.2000122070312
684,684,2021-10-21,599.489990234375
685,685,2021-10-22,590.5599975585938
686,686,2021-10-25,589.8099975585938
687,687,2021-10-26,593.2999877929688
688,688,2021-10-27,604.3900146484375
689,689,2021-10-28,631.7999877929688
690,690,2021-10-29,624.3699951171875
691,691,2021-11-01,661.4600219726562
692,692,2021-11-02,667.0599975585938
693,693,2021-11-03,673.6099853515625
694,694,2021-11-04,679.260009765625
695,695,2021-11-05,687.1900024414062
696,696,2021-11-08,710.8699951171875
697,697,2021-11-09,711.02001953125
698,698,2021-11-10,689.6099853515625
699,699,2021-11-11,685.9099731445312
700,700,2021-11-12,687.7999877929688
701,701,2021-11-15,680.1900024414062
702,702,2021-11-16,689.0599975585938
703,703,2021-11-17,692.3200073242188
704,704,2021-11-18,683.8300170898438
705,705,2021-11-19,683.2899780273438
706,706,2021-11-22,669.6799926757812
707,707,2021-11-23,657.260009765625
708,708,2021-11-24,653.2000122070312
709,709,2021-11-26,634.219970703125
710,710,2021-11-29,634.469970703125
711,711,2021-11-30,611.530029296875
712,712,2021-12-01,602.2899780273438
713,713,2021-12-02,624.9299926757812
714,714,2021-12-03,619.75
715,715,2021-12-06,638.9199829101562
716,716,2021-12-07,666.719970703125
717,717,2021-12-08,675.219970703125
718,718,2021-12-09,673.5900268554688
719,719,2021-12-10,668.1199951171875
720,720,2021-12-13,629.9099731445312
721,721,2021-12-14,605.72998046875
722,722,2021-12-15,602.010009765625
723,723,2021-12-16,595.0599975585938
724,724,2021-12-17,609.0599975585938
725,725,2021-12-20,593.9400024414062
726,726,2021-12-21,628.719970703125
727,727,2021-12-22,645.8900146484375
728,728,2021-12-23,653.97998046875
729,729,2021-12-27,661.0700073242188
730,730,2021-12-28,656.3699951171875
731,731,2021-12-29,653.3400268554688
732,732,2021-12-30,662.219970703125
733,733,2021-12-31,657.1799926757812
734,734,2022-01-03,648.0499877929688
735,735,2022-01-04,623.5
736,736,2022-01-05,578.8400268554688
737,737,2022-01-06,567.6199951171875
738,738,2022-01-07,546.989990234375
739,739,2022-01-10,548.9099731445312
740,740,2022-01-11,559.6400146484375
741,741,2022-01-12,539.469970703125
742,742,2022-01-13,524.780029296875
743,743,2022-01-14,524.6300048828125
744,744,2022-01-18,489.55999755859375
745,745,2022-01-19,497.5899963378906
746,746,2022-01-20,490.7099914550781
747,747,2022-01-21,462.7799987792969
748,748,2022-01-24,474.4299926757813
749,749,2022-01-25,467.989990234375
