,Unnamed: 0,Date,FMC
58,58,2019-04-30,71.67549133300781
59,59,2019-05-01,69.78978729248047
60,60,2019-05-02,69.50875091552734
61,61,2019-05-03,70.3065414428711
62,62,2019-05-06,69.1279525756836
63,63,2019-05-07,71.17688751220703
64,64,2019-05-08,71.5848388671875
65,65,2019-05-09,72.2647933959961
66,66,2019-05-10,72.02001953125
67,67,2019-05-13,67.98565673828125
68,68,2019-05-14,68.11257934570312
69,69,2019-05-15,68.61121368408203
70,70,2019-05-16,68.69279479980469
71,71,2019-05-17,68.2032470703125
72,72,2019-05-20,66.15432739257812
73,73,2019-05-21,67.38731384277344
74,74,2019-05-22,66.39005279541016
75,75,2019-05-23,64.69471740722656
76,76,2019-05-24,64.29581451416016
77,77,2019-05-28,64.75818634033203
78,78,2019-05-29,65.83702850341797
79,79,2019-05-30,66.48069763183594
80,80,2019-05-31,66.58950805664062
81,81,2019-06-03,67.7680892944336
82,82,2019-06-04,70.8414535522461
83,83,2019-06-05,71.26753234863281
84,84,2019-06-06,72.07442474365234
85,85,2019-06-07,73.1804428100586
86,86,2019-06-10,72.46424102783203
87,87,2019-06-11,72.24667358398438
88,88,2019-06-12,72.44611358642578
89,89,2019-06-13,72.96288299560547
90,90,2019-06-14,72.44611358642578
91,91,2019-06-17,72.15599060058594
92,92,2019-06-18,73.14421081542969
93,93,2019-06-19,74.37715148925781
94,94,2019-06-20,74.3952865600586
95,95,2019-06-21,74.88484954833984
96,96,2019-06-24,74.16864776611328
97,97,2019-06-25,74.89391326904297
98,98,2019-06-26,75.59199523925781
99,99,2019-06-27,75.69221496582031
100,100,2019-06-28,75.56468200683594
101,101,2019-07-01,77.45947265625
102,102,2019-07-02,76.06571197509766
103,103,2019-07-03,77.24085998535156
104,104,2019-07-05,77.1497573852539
105,105,2019-07-08,76.28433227539062
106,106,2019-07-09,74.99988555908203
107,107,2019-07-10,74.28022003173828
108,108,2019-07-11,75.33692169189453
109,109,2019-07-12,75.84708404541016
110,110,2019-07-15,76.51206970214844
111,111,2019-07-16,76.94934844970703
112,112,2019-07-17,76.02014923095703
113,113,2019-07-18,76.33899688720703
114,114,2019-07-19,75.94728088378906
115,115,2019-07-22,76.86735534667969
116,116,2019-07-23,77.33193969726562
117,117,2019-07-24,78.1518325805664
118,118,2019-07-25,77.65077209472656
119,119,2019-07-26,77.9513931274414
120,120,2019-07-29,76.5849609375
121,121,2019-07-30,77.24996948242188
122,122,2019-07-31,78.72571563720703
123,123,2019-08-01,77.48680877685547
124,124,2019-08-02,78.27025604248047
125,125,2019-08-05,74.35308074951172
126,126,2019-08-06,76.57584381103516
127,127,2019-08-07,77.34105682373047
128,128,2019-08-08,80.88472747802734
129,129,2019-08-09,80.45657348632812
130,130,2019-08-12,77.9513931274414
131,131,2019-08-13,78.76217651367188
132,132,2019-08-14,76.36632537841797
133,133,2019-08-15,76.10214233398438
134,134,2019-08-16,77.96961975097656
135,135,2019-08-19,78.534423828125
136,136,2019-08-20,77.78742218017578
137,137,2019-08-21,78.50709533691406
138,138,2019-08-22,78.39778900146484
139,139,2019-08-23,75.44625854492188
140,140,2019-08-26,76.093017578125
141,141,2019-08-27,75.82884216308594
142,142,2019-08-28,76.56673431396484
143,143,2019-08-29,77.9058609008789
144,144,2019-08-30,78.64373779296875
145,145,2019-09-03,77.52323913574219
146,146,2019-09-04,78.98990631103516
147,147,2019-09-05,79.69136047363281
148,148,2019-09-06,79.61848449707031
149,149,2019-09-09,79.27232360839844
150,150,2019-09-10,78.88970184326172
151,151,2019-09-11,80.95759582519531
152,152,2019-09-12,81.9505386352539
153,153,2019-09-13,82.9435043334961
154,154,2019-09-16,82.97994232177734
155,155,2019-09-17,82.57910919189453
156,156,2019-09-18,82.78862762451172
157,157,2019-09-19,82.3422622680664
158,158,2019-09-20,81.89591217041016
159,159,2019-09-23,80.80274963378906
160,160,2019-09-24,80.11040496826172
161,161,2019-09-25,79.86443328857422
162,162,2019-09-26,79.64579772949219
163,163,2019-09-27,78.82217407226562
164,164,2019-09-30,80.24064636230469
165,165,2019-10-01,77.04676818847656
166,166,2019-10-02,76.28719329833984
167,167,2019-10-03,76.14076232910156
168,168,2019-10-04,75.21647644042969
169,169,2019-10-07,74.18234252929688
170,170,2019-10-08,72.33374786376953
171,171,2019-10-09,72.73639678955078
172,172,2019-10-10,73.13906860351562
173,173,2019-10-11,76.64411163330078
174,174,2019-10-14,75.45439910888672
175,175,2019-10-15,75.99434661865234
176,176,2019-10-16,76.66240692138672
177,177,2019-10-17,77.23895263671875
178,178,2019-10-18,75.96690368652344
179,179,2019-10-21,76.45191192626953
180,180,2019-10-22,75.18900299072266
181,181,2019-10-23,75.5276107788086
182,182,2019-10-24,76.31464385986328
183,183,2019-10-25,76.8545913696289
184,184,2019-10-28,76.90034484863281
185,185,2019-10-29,77.70568084716797
186,186,2019-10-30,83.25151824951172
187,187,2019-10-31,83.73653411865234
188,188,2019-11-01,86.94872283935547
189,189,2019-11-04,87.8455810546875
190,190,2019-11-05,88.66007995605469
191,191,2019-11-06,89.24576568603516
192,192,2019-11-07,88.61431884765625
193,193,2019-11-08,89.41049194335938
194,194,2019-11-11,90.60934448242188
195,195,2019-11-12,90.0053482055664
196,196,2019-11-13,88.1658706665039
197,197,2019-11-14,88.8064956665039
198,198,2019-11-15,88.76988220214844
199,199,2019-11-18,88.73328399658203
200,200,2019-11-19,89.18170928955078
201,201,2019-11-20,88.84310150146484
202,202,2019-11-21,89.60266876220703
203,203,2019-11-22,88.98037719726562
204,204,2019-11-25,90.16090393066406
205,205,2019-11-26,90.16090393066406
206,206,2019-11-27,90.39884948730467
207,207,2019-11-29,89.64844512939453
208,208,2019-12-02,89.55692291259766
209,209,2019-12-03,88.99867248535156
210,210,2019-12-04,88.68751525878906
211,211,2019-12-05,89.67588806152344
212,212,2019-12-06,90.06940460205078
213,213,2019-12-09,90.7740707397461
214,214,2019-12-10,89.52947235107422
215,215,2019-12-11,89.913818359375
216,216,2019-12-12,91.0577621459961
217,217,2019-12-13,90.76490783691406
218,218,2019-12-16,91.0760726928711
219,219,2019-12-17,92.35728454589844
220,220,2019-12-18,91.76243591308594
221,221,2019-12-19,90.02363586425781
222,222,2019-12-20,90.63679504394533
223,223,2019-12-23,91.75328826904295
224,224,2019-12-24,92.35728454589844
225,225,2019-12-26,92.87892150878906
226,226,2019-12-27,92.54946899414062
227,227,2019-12-30,91.19831848144533
228,228,2019-12-31,91.74981689453124
229,229,2020-01-02,91.8049774169922
230,230,2020-01-03,91.20751190185548
231,231,2020-01-06,90.4078598022461
232,232,2020-01-07,92.05313110351562
233,233,2020-01-08,92.32886505126952
234,234,2020-01-09,91.47406768798828
235,235,2020-01-10,90.07696533203124
236,236,2020-01-13,90.8766098022461
237,237,2020-01-14,90.33430480957033
238,238,2020-01-15,90.54571533203124
239,239,2020-01-16,91.53839111328124
240,240,2020-01-17,91.9152603149414
241,241,2020-01-21,90.2148208618164
242,242,2020-01-22,89.70928955078125
243,243,2020-01-23,89.00154876708984
244,244,2020-01-24,87.94451904296875
245,245,2020-01-27,86.23487091064453
246,246,2020-01-28,87.4022216796875
247,247,2020-01-29,88.57872772216797
248,248,2020-01-30,88.28459930419922
249,249,2020-01-31,87.8617935180664
250,250,2020-02-03,89.7184829711914
251,251,2020-02-04,90.97772216796876
252,252,2020-02-05,93.5881118774414
253,253,2020-02-06,99.1949462890625
254,254,2020-02-07,96.63970184326172
255,255,2020-02-10,96.38233947753906
256,256,2020-02-11,96.74080657958984
257,257,2020-02-12,97.83458709716795
258,258,2020-02-13,96.9062728881836
259,259,2020-02-14,96.9430160522461
260,260,2020-02-18,97.23714447021484
261,261,2020-02-19,97.8437728881836
262,262,2020-02-20,99.5350341796875
263,263,2020-02-21,97.96328735351562
264,264,2020-02-24,94.12120819091795
265,265,2020-02-25,89.83796691894531
266,266,2020-02-26,89.05670166015625
267,267,2020-02-27,84.89292907714844
268,268,2020-02-28,85.57308197021484
269,269,2020-03-02,89.0750732421875
270,270,2020-03-03,86.94263458251953
271,271,2020-03-04,91.31780242919922
272,272,2020-03-05,87.16322326660156
273,273,2020-03-06,83.21089935302734
274,274,2020-03-09,72.83364868164062
275,275,2020-03-10,79.94789123535156
276,276,2020-03-11,76.52865600585938
277,277,2020-03-12,71.17916870117188
278,278,2020-03-13,80.93138885498047
279,279,2020-03-16,65.26902770996094
280,280,2020-03-17,63.09063720703125
281,281,2020-03-18,54.98370742797852
282,282,2020-03-19,62.0519905090332
283,283,2020-03-20,60.03904342651367
284,284,2020-03-23,58.99121475219727
285,285,2020-03-24,63.16416549682617
286,286,2020-03-25,67.70478820800781
287,287,2020-03-26,73.72522735595703
288,288,2020-03-27,70.42546844482422
289,289,2020-03-30,76.3974838256836
290,290,2020-03-31,75.51924133300781
291,291,2020-04-01,71.15577697753906
292,292,2020-04-02,68.5765380859375
293,293,2020-04-03,65.52582550048828
294,294,2020-04-06,72.1357192993164
295,295,2020-04-07,73.439208984375
296,296,2020-04-08,76.61011505126953
297,297,2020-04-09,83.20152282714844
298,298,2020-04-13,80.08609008789062
299,299,2020-04-14,80.12306213378906
300,300,2020-04-15,77.69172668457031
301,301,2020-04-16,77.03538513183594
302,302,2020-04-17,79.59611511230469
303,303,2020-04-20,78.17245483398438
304,304,2020-04-21,77.27572631835938
305,305,2020-04-22,77.75646209716797
306,306,2020-04-23,80.77018737792969
307,307,2020-04-24,81.53748321533203
308,308,2020-04-27,83.55281829833984
309,309,2020-04-28,84.02429962158203
310,310,2020-04-29,87.8423080444336
311,311,2020-04-30,84.95800018310547
312,312,2020-05-01,83.12757110595703
313,313,2020-05-04,82.86869812011719
314,314,2020-05-05,82.73929595947266
315,315,2020-05-06,85.03195190429688
316,316,2020-05-07,87.00106048583984
317,317,2020-05-08,86.41864013671875
318,318,2020-05-11,84.5882339477539
319,319,2020-05-12,82.406494140625
320,320,2020-05-13,82.06443786621094
321,321,2020-05-14,81.91651153564453
322,322,2020-05-15,81.37108612060547
323,323,2020-05-18,83.96884155273438
324,324,2020-05-19,82.4434585571289
325,325,2020-05-20,86.03962707519531
326,326,2020-05-21,84.93026733398438
327,327,2020-05-22,86.25225830078125
328,328,2020-05-26,87.65742492675781
329,329,2020-05-27,88.95166778564453
330,330,2020-05-28,90.2736587524414
331,331,2020-05-29,90.97624969482422
332,332,2020-06-01,91.4107437133789
333,333,2020-06-02,93.2873992919922
334,334,2020-06-03,94.21186065673828
335,335,2020-06-04,92.26124572753906
336,336,2020-06-05,95.41364288330078
337,337,2020-06-08,96.68939971923828
338,338,2020-06-09,96.3658447265625
339,339,2020-06-10,95.05313110351562
340,340,2020-06-11,87.72215270996094
341,341,2020-06-12,89.987060546875
342,342,2020-06-15,90.90228271484376
343,343,2020-06-16,92.83440399169922
344,344,2020-06-17,92.98233032226562
345,345,2020-06-18,91.51242065429688
346,346,2020-06-19,92.87139892578124
347,347,2020-06-22,92.7789535522461
348,348,2020-06-23,93.44454956054688
349,349,2020-06-24,89.3306884765625
350,350,2020-06-25,91.61412048339844
351,351,2020-06-26,89.26598358154297
352,352,2020-06-29,90.3711395263672
353,353,2020-06-30,92.51641845703124
354,354,2020-07-01,92.27495574951172
355,355,2020-07-02,93.9280242919922
356,356,2020-07-06,94.9310302734375
357,357,2020-07-07,94.59671020507812
358,358,2020-07-08,91.98706817626952
359,359,2020-07-09,90.9097900390625
360,360,2020-07-10,93.0457763671875
361,361,2020-07-13,94.355224609375
362,362,2020-07-14,96.06404113769533
363,363,2020-07-15,100.17813873291016
364,364,2020-07-16,98.60865020751952
365,365,2020-07-17,98.8779754638672
366,366,2020-07-20,97.65209197998048
367,367,2020-07-21,98.62721252441406
368,368,2020-07-22,100.26171112060548
369,369,2020-07-23,100.1131362915039
370,370,2020-07-24,99.6859130859375
371,371,2020-07-27,100.7167739868164
372,372,2020-07-28,98.85938262939452
373,373,2020-07-29,100.5960464477539
374,374,2020-07-30,97.81925964355467
375,375,2020-07-31,98.4879150390625
376,376,2020-08-03,98.20001983642578
377,377,2020-08-04,99.8716812133789
378,378,2020-08-05,99.37945556640624
379,379,2020-08-06,100.53103637695312
380,380,2020-08-07,101.9426498413086
381,381,2020-08-10,102.49059295654295
382,382,2020-08-11,101.40402221679688
383,383,2020-08-12,101.65475463867188
384,384,2020-08-13,102.2677001953125
385,385,2020-08-14,101.7940673828125
386,386,2020-08-17,101.22755432128906
387,387,2020-08-18,101.32971954345705
388,388,2020-08-19,100.79107666015624
389,389,2020-08-20,100.19670867919922
390,390,2020-08-21,99.67664337158205
391,391,2020-08-24,101.00466918945312
392,392,2020-08-25,100.84678649902344
393,393,2020-08-26,100.93966674804688
394,394,2020-08-27,101.60832214355467
395,395,2020-08-28,101.36686706542967
396,396,2020-08-31,99.24015045166016
397,397,2020-09-01,102.29556274414062
398,398,2020-09-02,104.25511169433594
399,399,2020-09-03,101.62689971923828
400,400,2020-09-04,100.74464416503906
401,401,2020-09-08,98.1071548461914
402,402,2020-09-09,100.21529388427734
403,403,2020-09-10,100.07598114013672
404,404,2020-09-11,100.81893157958984
405,405,2020-09-14,102.64846801757812
406,406,2020-09-15,103.8279037475586
407,407,2020-09-16,102.77847290039062
408,408,2020-09-17,104.80301666259766
409,409,2020-09-18,102.67632293701172
410,410,2020-09-21,98.85938262939452
411,411,2020-09-22,99.8809585571289
412,412,2020-09-23,97.05773162841795
413,413,2020-09-24,96.63053131103516
414,414,2020-09-25,97.90282440185548
415,415,2020-09-28,98.73866271972656
416,416,2020-09-29,98.20709991455078
417,417,2020-09-30,98.7666473388672
418,418,2020-10-01,96.23011016845705
419,419,2020-10-02,96.6217803955078
420,420,2020-10-05,98.22576904296876
421,421,2020-10-06,96.8176040649414
422,422,2020-10-07,99.11167907714844
423,423,2020-10-08,98.90653228759766
424,424,2020-10-09,100.73433685302734
425,425,2020-10-12,101.67619323730467
426,426,2020-10-13,101.16329956054688
427,427,2020-10-14,102.04922485351562
428,428,2020-10-15,101.7135009765625
429,429,2020-10-16,101.5643081665039
430,430,2020-10-19,100.59445190429688
431,431,2020-10-20,99.93233489990234
432,432,2020-10-21,99.54065704345705
433,433,2020-10-22,100.24007415771484
434,434,2020-10-23,100.5105209350586
435,435,2020-10-26,98.25372314453124
436,436,2020-10-27,97.39578247070312
437,437,2020-10-28,95.40013122558594
438,438,2020-10-29,96.6404266357422
439,439,2020-10-30,95.8104476928711
440,440,2020-11-02,99.73649597167967
441,441,2020-11-03,97.59162139892578
442,442,2020-11-04,97.79679107666016
443,443,2020-11-05,101.77879333496094
444,444,2020-11-06,101.33116912841795
445,445,2020-11-09,102.43157958984376
446,446,2020-11-10,101.97461700439452
447,447,2020-11-11,101.47103881835938
448,448,2020-11-12,99.60594177246094
449,449,2020-11-13,101.27520751953124
450,450,2020-11-16,104.43656158447266
451,451,2020-11-17,107.8870086669922
452,452,2020-11-18,107.49530792236328
453,453,2020-11-19,107.54195404052734
454,454,2020-11-20,106.07785034179688
455,455,2020-11-23,108.23204803466795
456,456,2020-11-24,110.26500701904295
457,457,2020-11-25,108.81024169921876
458,458,2020-11-27,107.86834716796876
459,459,2020-11-30,108.1854248046875
460,460,2020-12-01,110.90848541259766
461,461,2020-12-02,110.19042205810548
462,462,2020-12-03,110.3955535888672
463,463,2020-12-04,113.48233032226562
464,464,2020-12-07,110.81523895263672
465,465,2020-12-08,111.70113372802734
466,466,2020-12-09,110.90848541259766
467,467,2020-12-10,109.72413635253906
468,468,2020-12-11,108.57709503173828
469,469,2020-12-14,106.7959213256836
470,470,2020-12-15,107.23421478271484
471,471,2020-12-16,106.6560516357422
472,472,2020-12-17,107.82172393798828
473,473,2020-12-18,107.8497085571289
474,474,2020-12-21,107.54195404052734
475,475,2020-12-22,106.00325012207033
476,476,2020-12-23,106.16177368164062
477,477,2020-12-24,106.71199035644533
478,478,2020-12-28,105.05205535888672
479,479,2020-12-29,105.05205535888672
480,480,2020-12-30,106.84083557128906
481,481,2020-12-31,107.63690185546876
482,482,2021-01-04,105.94175720214844
483,483,2021-01-05,108.64837646484376
484,484,2021-01-06,112.46946716308594
485,485,2021-01-07,114.1458740234375
486,486,2021-01-08,113.39664459228516
487,487,2021-01-11,111.79515075683594
488,488,2021-01-12,114.49239349365234
489,489,2021-01-13,114.18334197998048
490,490,2021-01-14,113.99603271484376
491,491,2021-01-15,112.43199920654295
492,492,2021-01-19,109.1728286743164
493,493,2021-01-20,108.14263153076172
494,494,2021-01-21,107.70246124267578
495,495,2021-01-22,107.1873550415039
496,496,2021-01-25,105.88556671142578
497,497,2021-01-26,103.31944274902344
498,498,2021-01-27,100.71585083007812
499,499,2021-01-28,102.11131286621094
500,500,2021-01-29,101.4182586669922
501,501,2021-02-01,102.78560638427734
502,502,2021-02-02,104.04993438720705
503,503,2021-02-03,103.61913299560548
504,504,2021-02-04,106.7378158569336
505,505,2021-02-05,107.87103271484376
506,506,2021-02-08,109.2477569580078
507,507,2021-02-09,108.97615814208984
508,508,2021-02-10,101.05300903320312
509,509,2021-02-11,103.26325225830078
510,510,2021-02-12,100.8469696044922
511,511,2021-02-16,101.82097625732422
512,512,2021-02-17,99.97598266601562
513,513,2021-02-18,98.16845703125
514,514,2021-02-19,98.5711669921875
515,515,2021-02-22,98.3370132446289
516,516,2021-02-23,98.16845703125
517,517,2021-02-24,98.3089370727539
518,518,2021-02-25,95.43373107910156
519,519,2021-02-26,95.23706817626952
520,520,2021-03-01,99.90106964111328
521,521,2021-03-02,98.82401275634766
522,522,2021-03-03,96.96031188964844
523,523,2021-03-04,94.3754425048828
524,524,2021-03-05,96.19235229492188
525,525,2021-03-08,96.52013397216795
526,526,2021-03-09,98.16845703125
527,527,2021-03-10,99.60135650634766
528,528,2021-03-11,101.81160736083984
529,529,2021-03-12,103.1227569580078
530,530,2021-03-15,105.15505981445312
531,531,2021-03-16,101.79286193847656
532,532,2021-03-17,102.42971801757812
533,533,2021-03-18,103.11341094970705
534,534,2021-03-19,102.91671752929688
535,535,2021-03-22,103.30069732666016
536,536,2021-03-23,101.16541290283205
537,537,2021-03-24,102.5608367919922
538,538,2021-03-25,103.81580352783205
539,539,2021-03-26,106.55052185058594
540,540,2021-03-29,105.54842376708984
541,541,2021-03-30,104.41975402832033
542,542,2021-03-31,104.03412628173828
543,543,2021-04-01,105.2662353515625
544,544,2021-04-05,107.06268310546876
545,545,2021-04-06,106.12214660644533
546,546,2021-04-07,104.89942932128906
547,547,2021-04-08,104.86181640625
548,548,2021-04-09,105.22863006591795
549,549,2021-04-12,105.71770477294922
550,550,2021-04-13,104.1657943725586
551,551,2021-04-14,104.57964324951172
552,552,2021-04-15,105.7835464477539
553,553,2021-04-16,106.8839874267578
554,554,2021-04-19,106.11273956298828
555,555,2021-04-20,106.28203582763672
556,556,2021-04-21,108.03146362304688
557,557,2021-04-22,106.71469116210938
558,558,2021-04-23,109.00963592529295
559,559,2021-04-26,110.68380737304688
560,560,2021-04-27,111.61495208740234
561,561,2021-04-28,112.1416473388672
562,562,2021-04-29,113.08220672607422
563,563,2021-04-30,111.21051788330078
564,564,2021-05-03,111.98175048828124
565,565,2021-05-04,111.96295928955078
566,566,2021-05-05,114.58708953857422
567,567,2021-05-06,110.43926239013672
568,568,2021-05-07,113.25152587890624
569,569,2021-05-10,111.32337951660156
570,570,2021-05-11,110.17591094970705
571,571,2021-05-12,108.11609649658205
572,572,2021-05-13,109.35762786865234
573,573,2021-05-14,111.16348266601562
574,574,2021-05-17,111.37980651855467
575,575,2021-05-18,110.67440795898438
576,576,2021-05-19,109.611572265625
577,577,2021-05-20,109.4046630859375
578,578,2021-05-21,109.93136596679688
579,579,2021-05-24,109.7996826171875
580,580,2021-05-25,108.6804428100586
581,581,2021-05-26,108.53936004638672
582,582,2021-05-27,109.32941436767578
583,583,2021-05-28,109.7526626586914
584,584,2021-06-01,111.2763442993164
585,585,2021-06-02,110.70260620117188
586,586,2021-06-03,110.8437042236328
587,587,2021-06-04,111.3139877319336
588,588,2021-06-07,111.44566345214844
589,589,2021-06-08,112.0570068359375
590,590,2021-06-09,111.2763442993164
591,591,2021-06-10,111.55852508544922
592,592,2021-06-11,112.32035064697266
593,593,2021-06-14,111.4174346923828
594,594,2021-06-15,111.69960021972656
595,595,2021-06-16,110.42044830322266
596,596,2021-06-17,110.98479461669922
597,597,2021-06-18,105.37911224365234
598,598,2021-06-21,107.35426330566406
599,599,2021-06-22,107.77751159667967
600,600,2021-06-23,107.4201202392578
601,601,2021-06-24,106.14096069335938
602,602,2021-06-25,105.35089874267578
603,603,2021-06-28,103.54503631591795
604,604,2021-06-29,102.99714660644533
605,605,2021-06-30,102.21305847167967
606,606,2021-07-01,102.53424835205078
607,607,2021-07-02,102.52481079101562
608,608,2021-07-06,100.80551147460938
609,609,2021-07-07,99.8419418334961
610,610,2021-07-08,99.53020477294922
611,611,2021-07-09,101.70294952392578
612,612,2021-07-12,102.75151824951172
613,613,2021-07-13,101.16448211669922
614,614,2021-07-14,101.27782440185548
615,615,2021-07-15,101.13613891601562
616,616,2021-07-16,99.3223876953125
617,617,2021-07-19,97.40470123291016
618,618,2021-07-20,97.62198638916016
619,619,2021-07-21,99.4357452392578
620,620,2021-07-22,100.02143096923828
621,621,2021-07-23,100.46541595458984
622,622,2021-07-26,100.72994232177734
623,623,2021-07-27,100.35206604003906
624,624,2021-07-28,100.93775939941406
625,625,2021-07-29,101.00389099121094
626,626,2021-07-30,101.0322265625
627,627,2021-08-02,100.70156860351562
628,628,2021-08-03,100.87163543701172
629,629,2021-08-04,93.17259216308594
630,630,2021-08-05,88.0713882446289
631,631,2021-08-06,90.03630065917969
632,632,2021-08-09,90.64087677001952
633,633,2021-08-10,90.21578216552734
634,634,2021-08-11,90.86759185791016
635,635,2021-08-12,89.71511840820312
636,636,2021-08-13,89.10106658935547
637,637,2021-08-16,87.66517639160156
638,638,2021-08-17,87.00391387939453
639,639,2021-08-18,86.29541778564453
640,640,2021-08-19,83.65032958984375
641,641,2021-08-20,82.91349792480469
642,642,2021-08-23,84.16046142578125
643,643,2021-08-24,85.72860717773438
644,644,2021-08-25,87.75962829589844
645,645,2021-08-26,88.42090606689453
646,646,2021-08-27,87.92023468017578
647,647,2021-08-30,88.15640258789062
648,648,2021-08-31,88.44923400878906
649,649,2021-09-01,89.16720581054688
650,650,2021-09-02,91.31159210205078
651,651,2021-09-03,90.0079574584961
652,652,2021-09-07,90.35748291015624
653,653,2021-09-08,91.5855484008789
654,654,2021-09-09,92.10511016845705
655,655,2021-09-10,92.6908187866211
656,656,2021-09-13,93.06867218017578
657,657,2021-09-14,91.49108123779295
658,658,2021-09-15,92.36016845703124
659,659,2021-09-16,91.98230743408205
660,660,2021-09-17,89.92294311523438
661,661,2021-09-20,89.29000091552734
662,662,2021-09-21,88.14695739746094
663,663,2021-09-22,88.83657836914062
664,664,2021-09-23,89.26166534423828
665,665,2021-09-24,88.93102264404297
666,666,2021-09-27,90.15910339355467
667,667,2021-09-28,88.70431518554688
668,668,2021-09-29,88.53339385986328
669,669,2021-09-30,86.93820190429688
670,670,2021-10-01,87.59337615966797
671,671,2021-10-04,86.29251861572266
672,672,2021-10-05,88.08711242675781
673,673,2021-10-06,85.06763458251953
674,674,2021-10-07,85.33349609375
675,675,2021-10-08,84.57389068603516
676,676,2021-10-11,83.7952880859375
677,677,2021-10-12,83.37748718261719
678,678,2021-10-13,83.93771362304688
679,679,2021-10-14,86.90971374511719
680,680,2021-10-15,87.78327178955078
681,681,2021-10-18,87.4034652709961
682,682,2021-10-19,87.52689361572266
683,683,2021-10-20,88.23905944824219
684,684,2021-10-21,88.91320037841797
685,685,2021-10-22,88.27703857421875
686,686,2021-10-25,88.53339385986328
687,687,2021-10-26,88.02063751220703
688,688,2021-10-27,86.9666748046875
689,689,2021-10-28,88.13459014892578
690,690,2021-10-29,86.41596984863281
691,691,2021-11-01,88.75177764892578
692,692,2021-11-02,88.70430755615234
693,693,2021-11-03,99.89916229248048
694,694,2021-11-04,99.08258056640624
695,695,2021-11-05,101.24750518798828
696,696,2021-11-08,99.76624298095705
697,697,2021-11-09,101.58932495117188
698,698,2021-11-10,100.46887969970705
699,699,2021-11-11,100.34545135498048
700,700,2021-11-12,100.73474884033205
701,701,2021-11-15,100.98162078857422
702,702,2021-11-16,100.05109405517578
703,703,2021-11-17,99.6807861328125
704,704,2021-11-18,99.77572631835938
705,705,2021-11-19,98.79773712158205
706,706,2021-11-22,98.9306640625
707,707,2021-11-23,99.61432647705078
708,708,2021-11-24,98.86419677734376
709,709,2021-11-26,97.45889282226562
710,710,2021-11-29,98.3134765625
711,711,2021-11-30,95.13258361816406
712,712,2021-12-01,95.11358642578124
713,713,2021-12-02,98.30397033691406
714,714,2021-12-03,98.45589447021484
715,715,2021-12-06,100.23150634765624
716,716,2021-12-07,101.69376373291016
717,717,2021-12-08,103.27946472167967
718,718,2021-12-09,102.0166015625
719,719,2021-12-10,102.70975494384766
720,720,2021-12-13,99.72825622558594
721,721,2021-12-14,99.32946014404295
722,722,2021-12-15,100.36442565917967
723,723,2021-12-16,99.67129516601562
724,724,2021-12-17,98.73126220703124
725,725,2021-12-20,97.07909393310548
726,726,2021-12-21,100.44039916992188
727,727,2021-12-22,102.0735855102539
728,728,2021-12-23,103.61180114746094
729,729,2021-12-27,103.45037841796876
730,730,2021-12-28,104.03907775878906
731,731,2021-12-29,103.87767028808594
732,732,2021-12-30,104.37383270263672
733,733,2021-12-31,104.85089874267578
734,734,2022-01-03,105.0989761352539
735,735,2022-01-04,106.11035919189452
