,Date,DG
214,2019-12-09 00:00:00-05:00,148.3361358642578
215,2019-12-10 00:00:00-05:00,147.90496826171875
216,2019-12-11 00:00:00-05:00,148.03907775878906
217,2019-12-12 00:00:00-05:00,149.06430053710938
218,2019-12-13 00:00:00-05:00,148.15406799316406
219,2019-12-16 00:00:00-05:00,146.3719482421875
220,2019-12-17 00:00:00-05:00,148.68104553222656
221,2019-12-18 00:00:00-05:00,148.7960205078125
222,2019-12-19 00:00:00-05:00,150.4248046875
223,2019-12-20 00:00:00-05:00,150.14698791503906
224,2019-12-23 00:00:00-05:00,148.66188049316406
225,2019-12-24 00:00:00-05:00,149.70623779296875
226,2019-12-26 00:00:00-05:00,148.80563354492188
227,2019-12-27 00:00:00-05:00,150.08950805664062
228,2019-12-30 00:00:00-05:00,150.76016235351562
229,2019-12-31 00:00:00-05:00,149.44757080078125
230,2020-01-02 00:00:00-05:00,149.98410034179688
231,2020-01-03 00:00:00-05:00,148.88226318359375
232,2020-01-06 00:00:00-05:00,148.37339782714844
233,2020-01-07 00:00:00-05:00,146.1363983154297
234,2020-01-08 00:00:00-05:00,145.50271606445312
235,2020-01-09 00:00:00-05:00,146.4916229248047
236,2020-01-10 00:00:00-05:00,147.1060791015625
237,2020-01-13 00:00:00-05:00,147.97018432617188
238,2020-01-14 00:00:00-05:00,151.6761474609375
239,2020-01-15 00:00:00-05:00,150.3415985107422
240,2020-01-16 00:00:00-05:00,151.95457458496094
241,2020-01-17 00:00:00-05:00,151.6857452392578
242,2020-01-21 00:00:00-05:00,151.25367736816406
243,2020-01-22 00:00:00-05:00,148.3350067138672
244,2020-01-23 00:00:00-05:00,148.94944763183594
245,2020-01-24 00:00:00-05:00,148.18138122558594
246,2020-01-27 00:00:00-05:00,149.64076232910156
247,2020-01-28 00:00:00-05:00,150.4088134765625
248,2020-01-29 00:00:00-05:00,149.53514099121094
249,2020-01-30 00:00:00-05:00,150.7256317138672
250,2020-01-31 00:00:00-05:00,147.28851318359375
251,2020-02-03 00:00:00-05:00,148.59423828125
252,2020-02-04 00:00:00-05:00,149.7655487060547
253,2020-02-05 00:00:00-05:00,150.98484802246094
254,2020-02-06 00:00:00-05:00,149.26629638671875
255,2020-02-07 00:00:00-05:00,148.7862548828125
256,2020-02-10 00:00:00-05:00,149.3815155029297
257,2020-02-11 00:00:00-05:00,149.72715759277344
258,2020-02-12 00:00:00-05:00,152.32901000976562
259,2020-02-13 00:00:00-05:00,153.47152709960938
260,2020-02-14 00:00:00-05:00,151.72415161132812
261,2020-02-18 00:00:00-05:00,155.25730895996094
262,2020-02-19 00:00:00-05:00,157.25430297851562
263,2020-02-20 00:00:00-05:00,159.11688232421875
264,2020-02-21 00:00:00-05:00,160.22097778320312
265,2020-02-24 00:00:00-05:00,158.2816162109375
266,2020-02-25 00:00:00-05:00,155.0557098388672
267,2020-02-26 00:00:00-05:00,156.1790008544922
268,2020-02-27 00:00:00-05:00,151.36891174316406
269,2020-02-28 00:00:00-05:00,144.30259704589844
270,2020-03-02 00:00:00-05:00,153.2314910888672
271,2020-03-03 00:00:00-05:00,150.17837524414062
272,2020-03-04 00:00:00-05:00,153.7691650390625
273,2020-03-05 00:00:00-05:00,151.1960906982422
274,2020-03-06 00:00:00-05:00,152.0601806640625
275,2020-03-09 00:00:00-04:00,152.92430114746094
276,2020-03-10 00:00:00-04:00,159.6161346435547
277,2020-03-11 00:00:00-04:00,151.34011840820312
278,2020-03-12 00:00:00-04:00,136.30499267578125
279,2020-03-13 00:00:00-04:00,139.9917755126953
280,2020-03-16 00:00:00-04:00,130.66921997070312
281,2020-03-17 00:00:00-04:00,148.36380004882812
282,2020-03-18 00:00:00-04:00,142.8048553466797
283,2020-03-19 00:00:00-04:00,137.29388427734375
284,2020-03-20 00:00:00-04:00,134.53842163085938
285,2020-03-23 00:00:00-04:00,134.28878784179688
286,2020-03-24 00:00:00-04:00,136.16099548339844
287,2020-03-25 00:00:00-04:00,131.75411987304688
288,2020-03-26 00:00:00-04:00,134.91285705566406
289,2020-03-27 00:00:00-04:00,140.2893829345703
290,2020-03-30 00:00:00-04:00,140.9134521484375
291,2020-03-31 00:00:00-04:00,144.98428344726562
292,2020-04-01 00:00:00-04:00,147.04847717285156
293,2020-04-02 00:00:00-04:00,153.32754516601562
294,2020-04-03 00:00:00-04:00,155.7277374267578
295,2020-04-06 00:00:00-04:00,163.24278259277344
296,2020-04-07 00:00:00-04:00,162.79052734375
297,2020-04-08 00:00:00-04:00,162.82904052734375
298,2020-04-09 00:00:00-04:00,162.84828186035156
299,2020-04-13 00:00:00-04:00,165.09030151367188
300,2020-04-14 00:00:00-04:00,171.34483337402344
301,2020-04-15 00:00:00-04:00,169.4587860107422
302,2020-04-16 00:00:00-04:00,173.3269805908203
303,2020-04-17 00:00:00-04:00,175.23220825195312
304,2020-04-20 00:00:00-04:00,172.23968505859375
305,2020-04-21 00:00:00-04:00,171.98947143554688
306,2020-04-22 00:00:00-04:00,172.3839874267578
307,2020-04-23 00:00:00-04:00,169.83409118652344
308,2020-04-24 00:00:00-04:00,169.333740234375
309,2020-04-27 00:00:00-04:00,172.71115112304688
310,2020-04-28 00:00:00-04:00,171.69117736816406
311,2020-04-29 00:00:00-04:00,168.1982879638672
312,2020-04-30 00:00:00-04:00,168.679443359375
313,2020-05-01 00:00:00-04:00,166.4662628173828
314,2020-05-04 00:00:00-04:00,168.81414794921875
315,2020-05-05 00:00:00-04:00,168.26565551757812
316,2020-05-06 00:00:00-04:00,167.33229064941406
317,2020-05-07 00:00:00-04:00,167.04360961914062
318,2020-05-08 00:00:00-04:00,169.69935607910156
319,2020-05-11 00:00:00-04:00,176.12710571289062
320,2020-05-12 00:00:00-04:00,174.86656188964844
321,2020-05-13 00:00:00-04:00,174.7126007080078
322,2020-05-14 00:00:00-04:00,174.64524841308594
323,2020-05-15 00:00:00-04:00,175.14559936523438
324,2020-05-18 00:00:00-04:00,175.1744842529297
325,2020-05-19 00:00:00-04:00,174.62600708007812
326,2020-05-20 00:00:00-04:00,171.82591247558594
327,2020-05-21 00:00:00-04:00,171.6719512939453
328,2020-05-22 00:00:00-04:00,172.2204132080078
329,2020-05-26 00:00:00-04:00,173.5482940673828
330,2020-05-27 00:00:00-04:00,180.12997436523438
331,2020-05-28 00:00:00-04:00,177.15670776367188
332,2020-05-29 00:00:00-04:00,184.2771759033203
333,2020-06-01 00:00:00-04:00,184.26759338378906
334,2020-06-02 00:00:00-04:00,184.53697204589844
335,2020-06-03 00:00:00-04:00,182.5836639404297
336,2020-06-04 00:00:00-04:00,178.85980224609375
337,2020-06-05 00:00:00-04:00,178.64813232421875
338,2020-06-08 00:00:00-04:00,178.9752960205078
339,2020-06-09 00:00:00-04:00,179.2158660888672
340,2020-06-10 00:00:00-04:00,182.94932556152344
341,2020-06-11 00:00:00-04:00,181.169189453125
342,2020-06-12 00:00:00-04:00,177.0508270263672
343,2020-06-15 00:00:00-04:00,180.76504516601562
344,2020-06-16 00:00:00-04:00,183.67100524902344
345,2020-06-17 00:00:00-04:00,182.59327697753906
346,2020-06-18 00:00:00-04:00,184.09437561035156
347,2020-06-19 00:00:00-04:00,181.6503143310547
348,2020-06-22 00:00:00-04:00,184.88339233398438
349,2020-06-23 00:00:00-04:00,182.7953643798828
350,2020-06-24 00:00:00-04:00,184.6043701171875
351,2020-06-25 00:00:00-04:00,183.46888732910156
352,2020-06-26 00:00:00-04:00,182.23724365234375
353,2020-06-29 00:00:00-04:00,182.8434600830078
354,2020-06-30 00:00:00-04:00,183.31494140625
355,2020-07-01 00:00:00-04:00,183.69020080566406
356,2020-07-02 00:00:00-04:00,182.3238525390625
357,2020-07-06 00:00:00-04:00,180.41502380371094
358,2020-07-07 00:00:00-04:00,181.07057189941406
359,2020-07-08 00:00:00-04:00,179.82691955566406
360,2020-07-09 00:00:00-04:00,182.9215850830078
361,2020-07-10 00:00:00-04:00,181.47549438476562
362,2020-07-13 00:00:00-04:00,179.75949096679688
363,2020-07-14 00:00:00-04:00,182.91197204589844
364,2020-07-15 00:00:00-04:00,182.62271118164062
365,2020-07-16 00:00:00-04:00,182.13104248046875
366,2020-07-17 00:00:00-04:00,181.70687866210938
367,2020-07-20 00:00:00-04:00,185.8427276611328
368,2020-07-21 00:00:00-04:00,184.96539306640625
369,2020-07-22 00:00:00-04:00,188.13717651367188
370,2020-07-23 00:00:00-04:00,184.76295471191406
371,2020-07-24 00:00:00-04:00,184.81117248535156
372,2020-07-27 00:00:00-04:00,183.12405395507812
373,2020-07-28 00:00:00-04:00,183.20118713378906
374,2020-07-29 00:00:00-04:00,184.5026397705078
375,2020-07-30 00:00:00-04:00,184.44482421875
376,2020-07-31 00:00:00-04:00,183.55783081054688
377,2020-08-03 00:00:00-04:00,185.95835876464844
378,2020-08-04 00:00:00-04:00,188.40711975097656
379,2020-08-05 00:00:00-04:00,188.2624969482422
380,2020-08-06 00:00:00-04:00,185.63063049316406
381,2020-08-07 00:00:00-04:00,188.27210998535156
382,2020-08-10 00:00:00-04:00,186.34397888183594
383,2020-08-11 00:00:00-04:00,184.22308349609375
384,2020-08-12 00:00:00-04:00,189.75677490234375
385,2020-08-13 00:00:00-04:00,189.03378295898438
386,2020-08-14 00:00:00-04:00,191.4149932861328
387,2020-08-17 00:00:00-04:00,193.51666259765625
