,Unnamed: 0,Date,KDP
142,142,2019-08-28,24.2843074798584
143,143,2019-08-29,24.65540313720703
144,144,2019-08-30,24.691606521606445
145,145,2019-09-03,24.07612609863281
146,146,2019-09-04,24.43817138671875
147,147,2019-09-05,24.57394027709961
148,148,2019-09-06,24.31145668029785
149,149,2019-09-09,24.211896896362305
150,150,2019-09-10,24.582996368408203
151,151,2019-09-11,25.5786247253418
152,152,2019-09-12,25.035552978515625
153,153,2019-09-13,24.93598937988281
154,154,2019-09-16,24.718759536743164
155,155,2019-09-17,25.20752716064453
156,156,2019-09-18,25.29803466796875
157,157,2019-09-19,24.99029541015625
158,158,2019-09-20,24.72781181335449
159,159,2019-09-23,24.564891815185547
160,160,2019-09-24,24.40196990966797
161,161,2019-09-25,24.43817138671875
162,162,2019-09-26,24.63730239868164
163,163,2019-09-27,24.43817138671875
164,164,2019-09-30,24.72781181335449
165,165,2019-10-01,24.47438240051269
166,166,2019-10-02,24.35671615600586
167,167,2019-10-03,24.793607711791992
168,168,2019-10-04,25.130374908447266
169,169,2019-10-07,25.01205062866211
170,170,2019-10-08,24.511444091796875
171,171,2019-10-09,24.66617774963379
172,172,2019-10-10,25.15768241882324
173,173,2019-10-11,25.312414169311523
174,174,2019-10-14,24.939239501953125
175,175,2019-10-15,25.057559967041016
176,176,2019-10-16,25.130374908447266
177,177,2019-10-17,25.12127494812012
178,178,2019-10-18,25.112173080444336
179,179,2019-10-21,25.02115631103516
180,180,2019-10-22,25.048458099365234
181,181,2019-10-23,25.14858055114746
182,182,2019-10-24,25.22138977050781
183,183,2019-10-25,25.039356231689453
184,184,2019-10-28,25.166784286499023
185,185,2019-10-29,25.15768241882324
186,186,2019-10-30,25.394332885742188
187,187,2019-10-31,25.6309814453125
188,188,2019-11-01,25.676488876342773
189,189,2019-11-04,25.36702919006348
190,190,2019-11-05,25.512657165527344
191,191,2019-11-06,25.64008140563965
192,192,2019-11-07,27.1510009765625
193,193,2019-11-08,26.577579498291016
194,194,2019-11-11,26.38644027709961
195,195,2019-11-12,26.577579498291016
196,196,2019-11-13,26.850635528564453
197,197,2019-11-14,27.30573272705078
198,198,2019-11-15,27.32394218444824
199,199,2019-11-18,27.64250373840332
200,200,2019-11-19,27.487775802612305
201,201,2019-11-20,27.788135528564453
202,202,2019-11-21,27.8791561126709
203,203,2019-11-22,27.57879066467285
204,204,2019-11-25,27.94286727905273
205,205,2019-11-26,28.206823348999023
206,206,2019-11-27,28.407062530517575
207,207,2019-11-29,28.16131401062012
208,208,2019-12-02,27.77903175354004
209,209,2019-12-03,27.30573272705078
210,210,2019-12-04,27.342140197753903
211,211,2019-12-05,26.5684814453125
212,212,2019-12-06,26.659496307373047
213,213,2019-12-09,26.5684814453125
214,214,2019-12-10,26.541173934936523
215,215,2019-12-11,26.24080848693848
216,216,2019-12-12,26.195301055908203
217,217,2019-12-13,26.17709732055664
218,218,2019-12-16,26.304527282714844
219,219,2019-12-17,26.29541778564453
220,220,2019-12-18,26.004159927368164
221,221,2019-12-19,25.96775245666504
222,222,2019-12-20,26.2772159576416
223,223,2019-12-23,26.222606658935547
224,224,2019-12-24,26.07697486877441
225,225,2019-12-26,26.23170661926269
226,226,2019-12-27,26.24991226196289
227,227,2019-12-30,26.2772159576416
228,228,2019-12-31,26.35003471374512
229,229,2020-01-02,26.295135498046875
230,230,2020-01-03,26.35918426513672
231,231,2020-01-06,26.53302383422852
232,232,2020-01-07,25.801074981689453
233,233,2020-01-08,25.39850234985352
234,234,2020-01-09,25.49914932250977
235,235,2020-01-10,25.5082950592041
236,236,2020-01-13,25.435102462768555
237,237,2020-01-14,25.25211524963379
238,238,2020-01-15,25.4899959564209
239,239,2020-01-16,25.270416259765625
240,240,2020-01-17,25.316160202026367
241,241,2020-01-21,24.794647216796875
242,242,2020-01-22,25.64553642272949
243,243,2020-01-23,25.407655715942383
244,244,2020-01-24,25.654687881469727
245,245,2020-01-27,25.64553642272949
246,246,2020-01-28,26.11214828491211
247,247,2020-01-29,26.121301651000977
248,248,2020-01-30,26.221946716308597
249,249,2020-01-31,26.103002548217773
250,250,2020-02-03,26.24024200439453
251,251,2020-02-04,26.23109436035156
252,252,2020-02-05,26.249391555786133
253,253,2020-02-06,26.130447387695312
254,254,2020-02-07,26.139596939086918
255,255,2020-02-10,26.267690658569336
256,256,2020-02-11,26.23109436035156
257,257,2020-02-12,26.20364570617676
258,258,2020-02-13,26.14874839782715
259,259,2020-02-14,26.41407966613769
260,260,2020-02-18,26.41407966613769
261,261,2020-02-19,26.39578437805176
262,262,2020-02-20,26.807497024536133
263,263,2020-02-21,26.9904842376709
264,264,2020-02-24,26.66111183166504
265,265,2020-02-25,26.45982360839844
266,266,2020-02-26,26.28598403930664
267,267,2020-02-27,25.83767318725586
268,268,2020-02-28,25.5082950592041
269,269,2020-03-02,25.8559684753418
270,270,2020-03-03,25.20636558532715
271,271,2020-03-04,25.407655715942383
272,272,2020-03-05,24.70315361022949
273,273,2020-03-06,24.3646297454834
274,274,2020-03-09,22.370086669921875
275,275,2020-03-10,23.10202407836914
276,276,2020-03-11,22.42497444152832
277,277,2020-03-12,21.034278869628903
278,278,2020-03-13,21.47344398498535
279,279,2020-03-16,17.932662963867188
280,280,2020-03-17,18.59141540527344
281,281,2020-03-18,18.216291427612305
282,282,2020-03-19,22.251140594482425
283,283,2020-03-20,21.528343200683597
284,284,2020-03-23,21.208120346069336
285,285,2020-03-24,21.85771751403809
286,286,2020-03-25,22.873294830322266
287,287,2020-03-26,22.6811580657959
288,288,2020-03-27,22.3060359954834
289,289,2020-03-30,22.672008514404297
290,290,2020-03-31,22.20539283752441
291,291,2020-04-01,21.64728546142578
292,292,2020-04-02,21.969558715820312
293,293,2020-04-03,21.914306640625
294,294,2020-04-06,22.6417179107666
295,295,2020-04-07,23.85713195800781
296,296,2020-04-08,24.501670837402344
297,297,2020-04-09,24.73185920715332
298,298,2020-04-13,24.24385070800781
299,299,2020-04-14,25.311946868896484
300,300,2020-04-15,24.71344566345215
301,301,2020-04-16,24.68582344055176
302,302,2020-04-17,24.07811546325684
303,303,2020-04-20,23.95841407775879
304,304,2020-04-21,23.61773109436035
305,305,2020-04-22,24.43721389770508
306,306,2020-04-23,24.09652709960937
307,307,2020-04-24,24.20702362060547
308,308,2020-04-27,23.811094284057617
309,309,2020-04-28,24.96205711364746
310,310,2020-04-29,24.575328826904297
311,311,2020-04-30,24.36355400085449
312,312,2020-05-01,23.84791755676269
313,313,2020-05-04,23.95841407775879
314,314,2020-05-05,24.17940330505371
315,315,2020-05-06,24.602951049804688
316,316,2020-05-07,24.27147483825684
317,317,2020-05-08,24.253063201904297
318,318,2020-05-11,24.796314239501957
319,319,2020-05-12,24.483253479003903
320,320,2020-05-13,24.326723098754883
321,321,2020-05-14,24.28068351745605
322,322,2020-05-15,24.21622657775879
323,323,2020-05-18,24.823936462402344
324,324,2020-05-19,25.063337326049805
325,325,2020-05-20,25.496097564697266
326,326,2020-05-21,24.75027656555176
327,327,2020-05-22,25.008094787597656
328,328,2020-05-26,24.796314239501957
329,329,2020-05-27,25.56976318359375
330,330,2020-05-28,25.578969955444336
331,331,2020-05-29,25.70787811279297
332,332,2020-06-01,26.11301612854004
333,333,2020-06-02,25.83678436279297
334,334,2020-06-03,26.214298248291016
335,335,2020-06-04,26.168258666992188
336,336,2020-06-05,26.416872024536133
337,337,2020-06-08,26.177471160888672
338,338,2020-06-09,26.085390090942383
339,339,2020-06-10,26.241924285888672
340,340,2020-06-11,26.0945987701416
341,341,2020-06-12,25.892032623291016
342,342,2020-06-15,26.315582275390625
343,343,2020-06-16,26.37082862854004
344,344,2020-06-17,26.462905883789062
345,345,2020-06-18,26.757553100585938
346,346,2020-06-19,26.435285568237305
347,347,2020-06-22,26.877254486083984
348,348,2020-06-23,26.729928970336918
349,349,2020-06-24,26.149845123291016
350,350,2020-06-25,26.149845123291016
351,351,2020-06-26,25.984106063842773
352,352,2020-06-29,26.057767868041992
353,353,2020-06-30,26.149845123291016
354,354,2020-07-01,26.538623809814453
355,355,2020-07-02,26.409032821655277
356,356,2020-07-06,26.43680000305176
357,357,2020-07-07,26.95516586303711
358,358,2020-07-08,26.483081817626957
359,359,2020-07-09,26.84408950805664
360,360,2020-07-10,27.02921867370605
361,361,2020-07-13,26.77003669738769
362,362,2020-07-14,27.158815383911133
363,363,2020-07-15,27.232866287231445
364,364,2020-07-16,27.362457275390625
365,365,2020-07-17,27.56610107421875
366,366,2020-07-20,27.556846618652344
367,367,2020-07-21,27.65867042541504
368,368,2020-07-22,28.04744529724121
369,369,2020-07-23,28.019672393798828
370,370,2020-07-24,28.084470748901367
371,371,2020-07-27,28.65838050842285
372,372,2020-07-28,28.59358024597168
373,373,2020-07-29,28.936079025268555
374,374,2020-07-30,28.482505798339844
375,375,2020-07-31,28.31588554382324
376,376,2020-08-03,27.695695877075195
377,377,2020-08-04,27.723464965820312
378,378,2020-08-05,27.70494842529297
379,379,2020-08-06,27.612382888793945
380,380,2020-08-07,27.4272518157959
381,381,2020-08-10,27.547588348388672
382,382,2020-08-11,27.371713638305664
383,383,2020-08-12,27.871566772460938
384,384,2020-08-13,27.91785430908203
385,385,2020-08-14,27.66792678833008
386,386,2020-08-17,27.538333892822266
387,387,2020-08-18,26.93665313720703
388,388,2020-08-19,27.158815383911133
389,389,2020-08-20,27.01996612548828
390,390,2020-08-21,26.77929306030273
391,391,2020-08-24,26.992197036743164
392,392,2020-08-25,27.12178421020508
393,393,2020-08-26,27.584611892700195
394,394,2020-08-27,27.70494842529297
395,395,2020-08-28,27.834545135498047
396,396,2020-08-31,27.612382888793945
397,397,2020-09-01,27.723464965820312
398,398,2020-09-02,28.140010833740234
399,399,2020-09-03,27.584611892700195
400,400,2020-09-04,27.34394645690918
401,401,2020-09-08,26.714496612548828
402,402,2020-09-09,27.3254337310791
403,403,2020-09-10,26.409032821655277
404,404,2020-09-11,26.68672752380371
405,405,2020-09-14,26.668212890625
406,406,2020-09-15,26.65895652770996
407,407,2020-09-16,26.31646728515625
408,408,2020-09-17,26.20538330078125
409,409,2020-09-18,25.96471405029297
410,410,2020-09-21,25.798097610473636
411,411,2020-09-22,25.779579162597656
412,412,2020-09-23,25.16864585876465
413,413,2020-09-24,25.233442306518555
414,414,2020-09-25,25.807350158691406
415,415,2020-09-28,25.770322799682617
416,416,2020-09-29,25.0945987701416
417,417,2020-09-30,25.548168182373047
418,418,2020-10-01,26.06937026977539
419,419,2020-10-02,26.14382553100586
420,420,2020-10-05,25.75292587280273
421,421,2020-10-06,26.087984085083008
422,422,2020-10-07,26.61849021911621
423,423,2020-10-08,26.711559295654297
424,424,2020-10-09,27.22345542907715
425,425,2020-10-12,27.7353515625
426,426,2020-10-13,27.763273239135746
427,427,2020-10-14,27.61435890197754
428,428,2020-10-15,27.40029525756836
429,429,2020-10-16,27.69812393188477
430,430,2020-10-19,27.17691993713379
431,431,2020-10-20,27.204843521118164
432,432,2020-10-21,27.139694213867188
433,433,2020-10-22,27.50267219543457
434,434,2020-10-23,27.18622589111328
435,435,2020-10-26,26.469575881958008
436,436,2020-10-27,26.61849021911621
437,437,2020-10-28,25.808767318725582
438,438,2020-10-29,25.30617904663086
439,439,2020-10-30,25.036272048950195
440,440,2020-11-02,25.16657829284668
441,441,2020-11-03,25.873918533325195
442,442,2020-11-04,26.274126052856445
443,443,2020-11-05,26.80463409423828
444,444,2020-11-06,26.67433738708496
445,445,2020-11-09,25.808767318725582
446,446,2020-11-10,26.41373634338379
447,447,2020-11-11,27.36306571960449
448,448,2020-11-12,27.03731155395508
449,449,2020-11-13,27.269990921020508
450,450,2020-11-16,27.40960121154785
451,451,2020-11-17,27.16761779785156
452,452,2020-11-18,27.46544647216797
453,453,2020-11-19,27.69812393188477
454,454,2020-11-20,27.7725830078125
455,455,2020-11-23,27.763273239135746
456,456,2020-11-24,27.81911849975586
457,457,2020-11-25,28.22863006591797
458,458,2020-11-27,28.628841400146484
459,459,2020-11-30,28.340320587158203
460,460,2020-12-01,28.340320587158203
461,461,2020-12-02,27.99595069885254
462,462,2020-12-03,28.014572143554688
463,463,2020-12-04,28.414775848388672
464,464,2020-12-07,28.58230209350586
465,465,2020-12-08,28.07971572875977
466,466,2020-12-09,28.163482666015625
467,467,2020-12-10,28.08902359008789
468,468,2020-12-11,28.256555557250977
469,469,2020-12-14,28.24724578857422
470,470,2020-12-15,28.098329544067383
471,471,2020-12-16,28.517152786254883
472,472,2020-12-17,28.973203659057617
473,473,2020-12-18,28.78706169128418
474,474,2020-12-21,28.63814926147461
475,475,2020-12-22,28.917360305786133
476,476,2020-12-23,29.41994857788086
477,477,2020-12-24,29.671239852905277
478,478,2020-12-28,29.773622512817383
479,479,2020-12-29,29.782930374145508
480,480,2020-12-30,29.61539649963379
481,481,2020-12-31,29.782930374145508
482,482,2021-01-04,29.40133476257324
483,483,2021-01-05,29.447872161865234
484,484,2021-01-06,29.559555053710938
485,485,2021-01-07,29.737232208251957
486,486,2021-01-08,29.924257278442383
487,487,2021-01-11,29.32577133178711
488,488,2021-01-12,29.32577133178711
489,489,2021-01-13,29.60631561279297
490,490,2021-01-14,29.49409866333008
491,491,2021-01-15,29.7933406829834
492,492,2021-01-19,29.75592803955078
493,493,2021-01-20,29.877500534057617
494,494,2021-01-21,29.49409866333008
495,495,2021-01-22,29.428634643554688
496,496,2021-01-25,29.95230865478516
497,497,2021-01-26,30.51338768005371
498,498,2021-01-27,31.046417236328125
499,499,2021-01-28,30.3170108795166
500,500,2021-01-29,29.737232208251957
501,501,2021-02-01,29.849445343017575
502,502,2021-02-02,29.91490936279297
503,503,2021-02-03,29.849445343017575
504,504,2021-02-04,30.204795837402344
505,505,2021-02-05,30.41987609863281
506,506,2021-02-08,30.01776695251465
507,507,2021-02-09,30.29830741882324
508,508,2021-02-10,29.95230865478516
509,509,2021-02-11,29.840097427368164
510,510,2021-02-12,29.70917510986328
511,511,2021-02-16,29.38187789916992
512,512,2021-02-17,29.60631561279297
513,513,2021-02-18,29.681121826171875
514,514,2021-02-19,29.21355628967285
515,515,2021-02-22,29.62501335144043
516,516,2021-02-23,29.72787857055664
517,517,2021-02-24,29.41928482055664
518,518,2021-02-25,28.85820198059082
519,519,2021-02-26,28.540260314941406
520,520,2021-03-01,28.88625907897949
521,521,2021-03-02,28.783397674560547
522,522,2021-03-03,28.633773803710938
523,523,2021-03-04,28.876909255981445
524,524,2021-03-05,29.484743118286133
525,525,2021-03-08,30.363773345947266
526,526,2021-03-09,30.94355010986328
527,527,2021-03-10,31.3830623626709
528,528,2021-03-11,31.13992500305176
529,529,2021-03-12,31.20539283752441
530,530,2021-03-15,31.401765823364254
531,531,2021-03-16,31.87868309020996
532,532,2021-03-17,31.88803482055664
533,533,2021-03-18,31.69165802001953
534,534,2021-03-19,31.92544174194336
535,535,2021-03-22,32.33689880371094
536,536,2021-03-23,32.36495590209961
537,537,2021-03-24,32.14051818847656
538,538,2021-03-25,32.29949951171875
539,539,2021-03-26,32.9540901184082
540,540,2021-03-29,33.18787384033203
541,541,2021-03-30,32.6454963684082
542,542,2021-03-31,32.27921676635742
543,543,2021-04-01,32.401309967041016
544,544,2021-04-05,32.870887756347656
545,545,2021-04-06,32.936641693115234
546,546,2021-04-07,33.12446975708008
547,547,2021-04-08,33.16203689575195
548,548,2021-04-09,33.03055191040039
549,549,2021-04-12,33.33108901977539
550,550,2021-04-13,33.22777557373047
551,551,2021-04-14,33.2089958190918
552,552,2021-04-15,33.650413513183594
553,553,2021-04-16,33.8194580078125
554,554,2021-04-19,33.932151794433594
555,555,2021-04-20,33.96971130371094
556,556,2021-04-21,34.10120391845703
557,557,2021-04-22,33.83824157714844
558,558,2021-04-23,33.97911071777344
559,559,2021-04-26,33.443782806396484
560,560,2021-04-27,33.3498649597168
561,561,2021-04-28,33.06812286376953
562,562,2021-04-29,33.75371170043945
563,563,2021-04-30,33.669185638427734
564,564,2021-05-03,33.87580490112305
565,565,2021-05-04,33.54710388183594
566,566,2021-05-05,33.8006706237793
567,567,2021-05-06,34.1199951171875
568,568,2021-05-07,34.373558044433594
569,569,2021-05-10,34.16695022583008
570,570,2021-05-11,33.57526779174805
571,571,2021-05-12,33.27473449707031
572,572,2021-05-13,33.54710388183594
573,573,2021-05-14,33.85702133178711
574,574,2021-05-17,33.781883239746094
575,575,2021-05-18,33.810062408447266
576,576,2021-05-19,33.61283874511719
577,577,2021-05-20,34.17633819580078
578,578,2021-05-21,34.03546905517578
579,579,2021-05-24,34.61774826049805
580,580,2021-05-25,34.27964782714844
581,581,2021-05-26,34.31721496582031
582,582,2021-05-27,34.42052459716797
583,583,2021-05-28,34.711666107177734
584,584,2021-06-01,34.64592742919922
585,585,2021-06-02,34.79619598388672
586,586,2021-06-03,34.67409896850586
587,587,2021-06-04,34.66469955444336
588,588,2021-06-07,34.598960876464844
589,589,2021-06-08,33.105690002441406
590,590,2021-06-09,32.85211181640625
591,591,2021-06-10,32.81454086303711
592,592,2021-06-11,33.0869026184082
593,593,2021-06-14,32.730010986328125
594,594,2021-06-15,32.57036209106445
595,595,2021-06-16,32.157127380371094
596,596,2021-06-17,32.39192581176758
597,597,2021-06-18,32.42009353637695
598,598,2021-06-21,32.20408248901367
599,599,2021-06-22,32.65488815307617
600,600,2021-06-23,32.39192581176758
601,601,2021-06-24,32.485836029052734
602,602,2021-06-25,32.739410400390625
603,603,2021-06-28,32.75819778442383
604,604,2021-06-29,33.09629440307617
605,605,2021-06-30,33.273807525634766
606,606,2021-07-01,33.254920959472656
607,607,2021-07-02,33.21715545654297
608,608,2021-07-06,32.98110580444336
609,609,2021-07-07,33.04719161987305
610,610,2021-07-08,32.83003234863281
611,611,2021-07-09,33.04719161987305
612,612,2021-07-12,33.02831268310547
613,613,2021-07-13,33.06608581542969
614,614,2021-07-14,33.51930618286133
615,615,2021-07-15,34.0008430480957
616,616,2021-07-16,33.87809753417969
617,617,2021-07-19,33.5948371887207
618,618,2021-07-20,33.88753890991211
619,619,2021-07-21,33.51930618286133
620,620,2021-07-22,33.736473083496094
621,621,2021-07-23,34.0574951171875
622,622,2021-07-26,34.038612365722656
623,623,2021-07-27,33.52873611450195
624,624,2021-07-28,33.35878372192383
625,625,2021-07-29,32.99998092651367
626,626,2021-07-30,33.2454833984375
627,627,2021-08-02,32.47122573852539
628,628,2021-08-03,32.87723922729492
629,629,2021-08-04,32.45234680175781
630,630,2021-08-05,32.53732681274414
631,631,2021-08-06,32.37680435180664
632,632,2021-08-09,32.45234680175781
633,633,2021-08-10,32.45234680175781
634,634,2021-08-11,32.72616195678711
635,635,2021-08-12,32.48067855834961
636,636,2021-08-13,32.52788543701172
637,637,2021-08-16,33.16994094848633
638,638,2021-08-17,32.716732025146484
639,639,2021-08-18,32.4617919921875
640,640,2021-08-19,32.94333267211914
641,641,2021-08-20,32.87723922729492
642,642,2021-08-23,33.07551956176758
643,643,2021-08-24,33.01887512207031
644,644,2021-08-25,32.97166061401367
645,645,2021-08-26,33.01887512207031
646,646,2021-08-27,33.16994094848633
647,647,2021-08-30,33.292686462402344
648,648,2021-08-31,33.67981719970703
649,649,2021-09-01,33.745906829833984
650,650,2021-09-02,33.85921859741211
651,651,2021-09-03,33.273807525634766
652,652,2021-09-07,32.83003234863281
653,653,2021-09-08,33.32101821899414
654,654,2021-09-09,32.886688232421875
655,655,2021-09-10,32.886688232421875
656,656,2021-09-13,33.1888313293457
657,657,2021-09-14,33.06608581542969
658,658,2021-09-15,33.443756103515625
659,659,2021-09-16,33.509857177734375
660,660,2021-09-17,32.96222305297852
661,661,2021-09-20,32.40513610839844
662,662,2021-09-21,32.09355163574219
663,663,2021-09-22,32.414581298828125
664,664,2021-09-23,32.38625717163086
665,665,2021-09-24,31.980239868164062
666,666,2021-09-27,32.11243438720703
667,667,2021-09-28,32.14076232910156
668,668,2021-09-29,32.7072868347168
669,669,2021-09-30,32.43007278442383
670,670,2021-10-01,31.51868057250977
671,671,2021-10-04,31.062992095947266
672,672,2021-10-05,31.73703956604004
673,673,2021-10-06,32.382606506347656
674,674,2021-10-07,33.23702621459961
675,675,2021-10-08,33.2655029296875
676,676,2021-10-11,33.350948333740234
677,677,2021-10-12,33.37942886352539
678,678,2021-10-13,34.09144592285156
679,679,2021-10-14,33.78765106201172
680,680,2021-10-15,33.52183532714844
681,681,2021-10-18,32.99968719482422
682,682,2021-10-19,32.99018859863281
683,683,2021-10-20,33.13259506225586
684,684,2021-10-21,32.6389274597168
685,685,2021-10-22,32.904747009277344
686,686,2021-10-25,32.69589614868164
687,687,2021-10-26,32.828800201416016
688,688,2021-10-27,32.468040466308594
689,689,2021-10-28,33.692718505859375
690,690,2021-10-29,34.2623291015625
691,691,2021-11-01,34.55663299560547
692,692,2021-11-02,34.148414611816406
693,693,2021-11-03,34.2623291015625
694,694,2021-11-04,34.319297790527344
695,695,2021-11-05,34.53765106201172
696,696,2021-11-08,33.94903945922852
697,697,2021-11-09,33.9680290222168
698,698,2021-11-10,34.053470611572266
699,699,2021-11-11,33.81613540649414
700,700,2021-11-12,33.86360168457031
701,701,2021-11-15,33.90157699584961
702,702,2021-11-16,33.778160095214844
703,703,2021-11-17,33.87309265136719
704,704,2021-11-18,33.76866912841797
705,705,2021-11-19,33.37942886352539
706,706,2021-11-22,34.043975830078125
707,707,2021-11-23,34.09144592285156
708,708,2021-11-24,33.81613540649414
709,709,2021-11-26,33.20854949951172
710,710,2021-11-29,33.388919830322266
711,711,2021-11-30,32.2686882019043
712,712,2021-12-01,31.86045455932617
713,713,2021-12-02,32.43007278442383
714,714,2021-12-03,32.72437286376953
715,715,2021-12-06,33.03766250610352
716,716,2021-12-07,33.16107940673828
717,717,2021-12-08,33.047149658203125
718,718,2021-12-09,32.83829498291016
719,719,2021-12-10,33.53132629394531
720,720,2021-12-13,33.5123405456543
721,721,2021-12-14,33.28449249267578
722,722,2021-12-15,33.84461212158203
723,723,2021-12-16,33.8920783996582
724,724,2021-12-17,33.87309265136719
725,725,2021-12-20,33.683223724365234
726,726,2021-12-21,33.53132629394531
727,727,2021-12-22,34.053470611572266
728,728,2021-12-23,34.11992645263672
729,729,2021-12-27,34.28131866455078
730,730,2021-12-28,34.52814102172852
731,731,2021-12-29,34.72751998901367
732,732,2021-12-30,34.822452545166016
733,733,2021-12-31,34.99333572387695
734,734,2022-01-03,34.85093307495117
