,Unnamed: 0,Date,CRM
169,169,2019-10-07,148.8000030517578
170,170,2019-10-08,145.91000366210938
171,171,2019-10-09,147.0500030517578
172,172,2019-10-10,146.41000366210938
173,173,2019-10-11,149.3699951171875
174,174,2019-10-14,149.3699951171875
175,175,2019-10-15,152.74000549316406
176,176,2019-10-16,146.97000122070312
177,177,2019-10-17,146.1699981689453
178,178,2019-10-18,144.08999633789062
179,179,2019-10-21,144.5500030517578
180,180,2019-10-22,142.3300018310547
181,181,2019-10-23,145.1300048828125
182,182,2019-10-24,148.1199951171875
183,183,2019-10-25,150.49000549316406
184,184,2019-10-28,154.7899932861328
185,185,2019-10-29,155.08999633789062
186,186,2019-10-30,158.27999877929688
187,187,2019-10-31,156.49000549316406
188,188,2019-11-01,159.74000549316406
189,189,2019-11-04,157.60000610351562
190,190,2019-11-05,158.14999389648438
191,191,2019-11-06,158.92999267578125
192,192,2019-11-07,159.5
193,193,2019-11-08,161.11000061035156
194,194,2019-11-11,161.77999877929688
195,195,2019-11-12,162.86000061035156
196,196,2019-11-13,162.60000610351562
197,197,2019-11-14,163.0500030517578
198,198,2019-11-15,163.2100067138672
199,199,2019-11-18,162.77000427246094
200,200,2019-11-19,163.9600067138672
201,201,2019-11-20,164.1999969482422
202,202,2019-11-21,162.8800048828125
203,203,2019-11-22,162.80999755859375
204,204,2019-11-25,161.7100067138672
205,205,2019-11-26,162.5399932861328
206,206,2019-11-27,161.50999450683594
207,207,2019-11-29,162.88999938964844
208,208,2019-12-02,161.0
209,209,2019-12-03,161.57000732421875
210,210,2019-12-04,156.42999267578125
211,211,2019-12-05,158.22000122070312
212,212,2019-12-06,158.00999450683594
213,213,2019-12-09,157.47999572753906
214,214,2019-12-10,156.39999389648438
215,215,2019-12-11,156.38999938964844
216,216,2019-12-12,158.58999633789062
217,217,2019-12-13,161.1300048828125
218,218,2019-12-16,161.9600067138672
219,219,2019-12-17,161.6300048828125
220,220,2019-12-18,161.47999572753906
221,221,2019-12-19,163.3300018310547
222,222,2019-12-20,164.5500030517578
223,223,2019-12-23,163.74000549316406
224,224,2019-12-24,163.25
225,225,2019-12-26,164.50999450683594
226,226,2019-12-27,164.97999572753906
227,227,2019-12-30,162.44000244140625
228,228,2019-12-31,162.63999938964844
229,229,2020-01-02,166.99000549316406
230,230,2020-01-03,166.1699981689453
231,231,2020-01-06,173.4499969482422
232,232,2020-01-07,176.0
233,233,2020-01-08,177.3300018310547
234,234,2020-01-09,179.60000610351562
235,235,2020-01-10,180.1999969482422
236,236,2020-01-13,183.8500061035156
237,237,2020-01-14,182.1199951171875
238,238,2020-01-15,181.05999755859372
239,239,2020-01-16,182.69000244140625
240,240,2020-01-17,182.22999572753903
241,241,2020-01-21,185.2700042724609
242,242,2020-01-22,182.75
243,243,2020-01-23,183.97999572753903
244,244,2020-01-24,182.1100006103516
245,245,2020-01-27,180.7100067138672
246,246,2020-01-28,182.8500061035156
247,247,2020-01-29,181.7700042724609
248,248,2020-01-30,185.6699981689453
249,249,2020-01-31,182.30999755859372
250,250,2020-02-03,185.4199981689453
251,251,2020-02-04,188.33999633789065
252,252,2020-02-05,185.4900054931641
253,253,2020-02-06,186.72999572753903
254,254,2020-02-07,185.72000122070312
255,255,2020-02-10,189.1199951171875
256,256,2020-02-11,189.1100006103516
257,257,2020-02-12,189.4600067138672
258,258,2020-02-13,188.63999938964844
259,259,2020-02-14,189.9499969482422
260,260,2020-02-18,191.08999633789065
261,261,2020-02-19,192.8699951171875
262,262,2020-02-20,193.3600006103516
263,263,2020-02-21,189.5
264,264,2020-02-24,185.94000244140625
265,265,2020-02-25,181.2700042724609
266,266,2020-02-26,178.8699951171875
267,267,2020-02-27,172.14999389648438
268,268,2020-02-28,170.39999389648438
269,269,2020-03-02,176.75999450683594
270,270,2020-03-03,169.3699951171875
271,271,2020-03-04,175.69000244140625
272,272,2020-03-05,169.60000610351562
273,273,2020-03-06,164.0800018310547
274,274,2020-03-09,151.2100067138672
275,275,2020-03-10,161.33999633789062
276,276,2020-03-11,154.57000732421875
277,277,2020-03-12,140.58999633789062
278,278,2020-03-13,147.77999877929688
279,279,2020-03-16,124.3000030517578
280,280,2020-03-17,135.4199981689453
281,281,2020-03-18,132.24000549316406
282,282,2020-03-19,139.4600067138672
283,283,2020-03-20,139.35000610351562
284,284,2020-03-23,140.52000427246094
285,285,2020-03-24,153.63999938964844
286,286,2020-03-25,147.05999755859375
287,287,2020-03-26,154.72999572753906
288,288,2020-03-27,146.0
289,289,2020-03-30,149.85000610351562
290,290,2020-03-31,143.97999572753906
291,291,2020-04-01,134.05999755859375
292,292,2020-04-02,134.32000732421875
293,293,2020-04-03,134.30999755859375
294,294,2020-04-06,147.5500030517578
295,295,2020-04-07,145.07000732421875
296,296,2020-04-08,151.1199951171875
297,297,2020-04-09,154.5500030517578
298,298,2020-04-13,152.5
299,299,2020-04-14,157.7100067138672
300,300,2020-04-15,155.6300048828125
301,301,2020-04-16,157.05999755859375
302,302,2020-04-17,162.6199951171875
303,303,2020-04-20,162.75999450683594
304,304,2020-04-21,150.55999755859375
305,305,2020-04-22,154.13999938964844
306,306,2020-04-23,151.72000122070312
307,307,2020-04-24,153.97999572753906
308,308,2020-04-27,157.6300048828125
309,309,2020-04-28,154.4600067138672
310,310,2020-04-29,160.42999267578125
311,311,2020-04-30,161.9499969482422
312,312,2020-05-01,156.3699951171875
313,313,2020-05-04,161.47000122070312
314,314,2020-05-05,163.25
315,315,2020-05-06,163.6699981689453
316,316,2020-05-07,169.89999389648438
317,317,2020-05-08,175.89999389648438
318,318,2020-05-11,182.6699981689453
319,319,2020-05-12,177.5399932861328
320,320,2020-05-13,169.63999938964844
321,321,2020-05-14,167.0
322,322,2020-05-15,171.3300018310547
323,323,2020-05-18,172.5
324,324,2020-05-19,176.0399932861328
325,325,2020-05-20,176.92999267578125
326,326,2020-05-21,175.25999450683594
327,327,2020-05-22,177.85000610351562
328,328,2020-05-26,176.52000427246094
329,329,2020-05-27,176.60000610351562
330,330,2020-05-28,181.1000061035156
331,331,2020-05-29,174.7899932861328
332,332,2020-06-01,176.36000061035156
333,333,2020-06-02,174.22999572753906
334,334,2020-06-03,174.99000549316406
335,335,2020-06-04,171.44000244140625
336,336,2020-06-05,173.8800048828125
337,337,2020-06-08,176.5500030517578
338,338,2020-06-09,174.55999755859375
339,339,2020-06-10,182.1000061035156
340,340,2020-06-11,172.0500030517578
341,341,2020-06-12,175.11000061035156
342,342,2020-06-15,178.61000061035156
343,343,2020-06-16,180.47999572753903
344,344,2020-06-17,181.3999938964844
345,345,2020-06-18,187.66000366210935
346,346,2020-06-19,186.9499969482422
347,347,2020-06-22,191.6499938964844
348,348,2020-06-23,189.05999755859372
349,349,2020-06-24,185.5500030517578
350,350,2020-06-25,188.33999633789065
351,351,2020-06-26,183.1699981689453
352,352,2020-06-29,183.3300018310547
353,353,2020-06-30,187.3300018310547
354,354,2020-07-01,191.88999938964844
355,355,2020-07-02,192.52999877929688
356,356,2020-07-06,197.72000122070312
357,357,2020-07-07,196.3800048828125
358,358,2020-07-08,200.27999877929688
359,359,2020-07-09,200.7400054931641
360,360,2020-07-10,198.8800048828125
361,361,2020-07-13,188.33999633789065
362,362,2020-07-14,189.55999755859372
363,363,2020-07-15,188.08999633789065
364,364,2020-07-16,185.50999450683597
365,365,2020-07-17,187.77999877929688
366,366,2020-07-20,195.08999633789065
367,367,2020-07-21,190.8000030517578
368,368,2020-07-22,191.30999755859372
369,369,2020-07-23,188.5399932861328
370,370,2020-07-24,188.4900054931641
371,371,2020-07-27,190.9600067138672
372,372,2020-07-28,189.5
373,373,2020-07-29,193.6100006103516
374,374,2020-07-30,191.6999969482422
375,375,2020-07-31,194.8500061035156
376,376,2020-08-03,203.19000244140625
377,377,2020-08-04,201.41000366210935
378,378,2020-08-05,202.63999938964844
379,379,2020-08-06,207.7899932861328
380,380,2020-08-07,201.0500030517578
381,381,2020-08-10,197.16000366210935
382,382,2020-08-11,191.9900054931641
383,383,2020-08-12,192.6199951171875
384,384,2020-08-13,195.13999938964844
385,385,2020-08-14,193.4600067138672
386,386,2020-08-17,196.7400054931641
387,387,2020-08-18,204.00999450683597
388,388,2020-08-19,205.1100006103516
389,389,2020-08-20,209.50999450683597
390,390,2020-08-21,207.52999877929688
391,391,2020-08-24,208.4600067138672
392,392,2020-08-25,216.0500030517578
393,393,2020-08-26,272.32000732421875
394,394,2020-08-27,276.32000732421875
395,395,2020-08-28,271.1000061035156
396,396,2020-08-31,272.6499938964844
397,397,2020-09-01,281.25
398,398,2020-09-02,276.69000244140625
399,399,2020-09-03,265.010009765625
400,400,2020-09-04,254.6999969482422
401,401,2020-09-08,241.2700042724609
402,402,2020-09-09,250.42999267578125
403,403,2020-09-10,247.8000030517578
404,404,2020-09-11,243.1000061035156
405,405,2020-09-14,246.63999938964844
406,406,2020-09-15,251.67999267578125
407,407,2020-09-16,250.6000061035156
408,408,2020-09-17,244.52999877929688
409,409,2020-09-18,242.77999877929688
410,410,2020-09-21,245.0500030517578
411,411,2020-09-22,247.77999877929688
412,412,2020-09-23,235.9900054931641
413,413,2020-09-24,237.5500030517578
414,414,2020-09-25,242.7400054931641
415,415,2020-09-28,246.6699981689453
416,416,2020-09-29,247.4499969482422
417,417,2020-09-30,251.32000732421875
418,418,2020-10-01,253.4499969482422
419,419,2020-10-02,247.8500061035156
420,420,2020-10-05,251.52999877929688
421,421,2020-10-06,250.13999938964844
422,422,2020-10-07,259.9800109863281
423,423,2020-10-08,260.2200012207031
424,424,2020-10-09,265.9800109863281
425,425,2020-10-12,267.07000732421875
426,426,2020-10-13,266.8299865722656
427,427,2020-10-14,261.8299865722656
428,428,2020-10-15,257.7200012207031
429,429,2020-10-16,258.54998779296875
430,430,2020-10-19,255.00999450683597
431,431,2020-10-20,255.97000122070312
432,432,2020-10-21,254.22999572753903
433,433,2020-10-22,249.6699981689453
434,434,2020-10-23,250.5200042724609
435,435,2020-10-26,241.97999572753903
436,436,2020-10-27,250.3000030517578
437,437,2020-10-28,238.42999267578125
438,438,2020-10-29,237.13999938964844
439,439,2020-10-30,232.2700042724609
440,440,2020-11-02,232.4499969482422
441,441,2020-11-03,237.1300048828125
442,442,2020-11-04,250.7400054931641
443,443,2020-11-05,260.2200012207031
444,444,2020-11-06,260.1499938964844
445,445,2020-11-09,259.2799987792969
446,446,2020-11-10,247.66000366210935
447,447,2020-11-11,254.17999267578125
448,448,2020-11-12,249.4199981689453
449,449,2020-11-13,249.50999450683597
450,450,2020-11-16,249.88999938964844
451,451,2020-11-17,256.1700134277344
452,452,2020-11-18,257.1600036621094
453,453,2020-11-19,264.6499938964844
454,454,2020-11-20,258.0400085449219
455,455,2020-11-23,257.6400146484375
456,456,2020-11-24,260.8399963378906
457,457,2020-11-25,246.82000732421875
458,458,2020-11-27,247.6300048828125
459,459,2020-11-30,245.8000030517578
460,460,2020-12-01,241.3500061035156
461,461,2020-12-02,220.77999877929688
462,462,2020-12-03,220.97000122070312
463,463,2020-12-04,225.8600006103516
464,464,2020-12-07,227.6999969482422
465,465,2020-12-08,227.8600006103516
466,466,2020-12-09,220.57000732421875
467,467,2020-12-10,222.9199981689453
468,468,2020-12-11,222.4199981689453
469,469,2020-12-14,221.2700042724609
470,470,2020-12-15,220.1499938964844
471,471,2020-12-16,223.6199951171875
472,472,2020-12-17,225.9199981689453
473,473,2020-12-18,227.42999267578125
474,474,2020-12-21,226.47000122070312
475,475,2020-12-22,231.1699981689453
476,476,2020-12-23,227.42999267578125
477,477,2020-12-24,225.77999877929688
478,478,2020-12-28,224.63999938964844
479,479,2020-12-29,222.4600067138672
480,480,2020-12-30,222.3999938964844
481,481,2020-12-31,222.52999877929688
482,482,2021-01-04,220.30999755859372
483,483,2021-01-05,221.5200042724609
484,484,2021-01-06,216.1499938964844
485,485,2021-01-07,217.97999572753903
486,486,2021-01-08,222.0399932861328
487,487,2021-01-11,218.25
488,488,2021-01-12,215.5200042724609
489,489,2021-01-13,218.17999267578125
490,490,2021-01-14,215.6000061035156
491,491,2021-01-15,213.13999938964844
492,492,2021-01-19,216.75999450683597
493,493,2021-01-20,223.44000244140625
494,494,2021-01-21,222.1699981689453
495,495,2021-01-22,225.7700042724609
496,496,2021-01-25,225.9199981689453
497,497,2021-01-26,226.25999450683597
498,498,2021-01-27,224.77999877929688
499,499,2021-01-28,226.5
500,500,2021-01-29,225.55999755859372
501,501,2021-02-01,228.4600067138672
502,502,2021-02-02,234.1999969482422
503,503,2021-02-03,234.82000732421875
504,504,2021-02-04,237.97999572753903
505,505,2021-02-05,238.88999938964844
506,506,2021-02-08,238.92999267578125
507,507,2021-02-09,236.6999969482422
508,508,2021-02-10,236.72000122070312
509,509,2021-02-11,241.2400054931641
510,510,2021-02-12,240.3699951171875
511,511,2021-02-16,248.58999633789065
512,512,2021-02-17,247.66000366210935
513,513,2021-02-18,247.00999450683597
514,514,2021-02-19,246.55999755859372
515,515,2021-02-22,240.9499969482422
516,516,2021-02-23,235.63999938964844
517,517,2021-02-24,240.47000122070312
518,518,2021-02-25,231.0800018310547
519,519,2021-02-26,216.5
520,520,2021-03-01,217.5399932861328
521,521,2021-03-02,213.47000122070312
522,522,2021-03-03,206.0
523,523,2021-03-04,205.3300018310547
524,524,2021-03-05,210.75999450683597
525,525,2021-03-08,207.72000122070312
526,526,2021-03-09,211.52999877929688
527,527,2021-03-10,211.9600067138672
528,528,2021-03-11,215.9499969482422
529,529,2021-03-12,212.2100067138672
530,530,2021-03-15,212.8000030517578
531,531,2021-03-16,214.47999572753903
532,532,2021-03-17,213.1199951171875
533,533,2021-03-18,209.47999572753903
534,534,2021-03-19,212.1999969482422
535,535,2021-03-22,215.1699981689453
536,536,2021-03-23,215.0
537,537,2021-03-24,209.52999877929688
538,538,2021-03-25,205.44000244140625
539,539,2021-03-26,209.08999633789065
540,540,2021-03-29,210.7700042724609
541,541,2021-03-30,210.0
542,542,2021-03-31,211.8699951171875
543,543,2021-04-01,218.72000122070312
544,544,2021-04-05,220.2899932861328
545,545,2021-04-06,221.08999633789065
546,546,2021-04-07,220.7899932861328
547,547,2021-04-08,224.4499969482422
548,548,2021-04-09,231.27999877929688
549,549,2021-04-12,228.75999450683597
550,550,2021-04-13,232.0
551,551,2021-04-14,228.0200042724609
552,552,2021-04-15,233.0
553,553,2021-04-16,231.91000366210935
554,554,2021-04-19,230.5
555,555,2021-04-20,227.9600067138672
556,556,2021-04-21,230.55999755859372
557,557,2021-04-22,231.3500061035156
558,558,2021-04-23,233.50999450683597
559,559,2021-04-26,235.4600067138672
560,560,2021-04-27,234.2100067138672
561,561,2021-04-28,236.8800048828125
562,562,2021-04-29,234.3600006103516
563,563,2021-04-30,230.32000732421875
564,564,2021-05-03,223.75999450683597
565,565,2021-05-04,217.17999267578125
566,566,2021-05-05,215.3999938964844
567,567,2021-05-06,218.0500030517578
568,568,2021-05-07,216.5
569,569,2021-05-10,213.88999938964844
570,570,2021-05-11,215.55999755859372
571,571,2021-05-12,210.5399932861328
572,572,2021-05-13,211.8600006103516
573,573,2021-05-14,217.66000366210935
574,574,2021-05-17,215.05999755859372
575,575,2021-05-18,214.3300018310547
576,576,2021-05-19,221.33999633789065
577,577,2021-05-20,223.77999877929688
578,578,2021-05-21,222.5800018310547
579,579,2021-05-24,226.9900054931641
580,580,2021-05-25,227.7100067138672
581,581,2021-05-26,229.67999267578125
582,582,2021-05-27,225.8300018310547
583,583,2021-05-28,238.1000061035156
584,584,2021-06-01,236.1999969482422
585,585,2021-06-02,234.6199951171875
586,586,2021-06-03,230.83999633789065
587,587,2021-06-04,237.47999572753903
588,588,2021-06-07,238.13999938964844
589,589,2021-06-08,236.4199981689453
590,590,2021-06-09,236.08999633789065
591,591,2021-06-10,240.19000244140625
592,592,2021-06-11,240.30999755859372
593,593,2021-06-14,246.25999450683597
594,594,2021-06-15,242.5800018310547
595,595,2021-06-16,242.38999938964844
596,596,2021-06-17,244.42999267578125
597,597,2021-06-18,242.77999877929688
598,598,2021-06-21,244.47999572753903
599,599,2021-06-22,243.1100006103516
600,600,2021-06-23,241.83999633789065
601,601,2021-06-24,243.7700042724609
602,602,2021-06-25,241.8699951171875
603,603,2021-06-28,244.57000732421875
604,604,2021-06-29,245.80999755859372
605,605,2021-06-30,244.2700042724609
606,606,2021-07-01,244.97999572753903
607,607,2021-07-02,248.1999969482422
608,608,2021-07-06,250.25
609,609,2021-07-07,248.44000244140625
610,610,2021-07-08,245.8000030517578
611,611,2021-07-09,245.05999755859372
612,612,2021-07-12,242.91000366210935
613,613,2021-07-13,244.0200042724609
614,614,2021-07-14,242.42999267578125
615,615,2021-07-15,237.5800018310547
616,616,2021-07-16,238.42999267578125
617,617,2021-07-19,237.5500030517578
618,618,2021-07-20,240.1100006103516
619,619,2021-07-21,242.1100006103516
620,620,2021-07-22,248.27999877929688
621,621,2021-07-23,248.25
622,622,2021-07-26,247.6000061035156
623,623,2021-07-27,243.50999450683597
624,624,2021-07-28,243.9600067138672
625,625,2021-07-29,244.0399932861328
626,626,2021-07-30,241.92999267578125
627,627,2021-08-02,240.8600006103516
628,628,2021-08-03,241.1300048828125
629,629,2021-08-04,244.1699981689453
630,630,2021-08-05,250.55999755859372
631,631,2021-08-06,250.58999633789065
632,632,2021-08-09,249.32000732421875
633,633,2021-08-10,243.38999938964844
634,634,2021-08-11,242.27999877929688
635,635,2021-08-12,248.38999938964844
636,636,2021-08-13,251.55999755859372
637,637,2021-08-16,249.1999969482422
638,638,2021-08-17,246.9900054931641
639,639,2021-08-18,251.22000122070312
640,640,2021-08-19,253.07000732421875
641,641,2021-08-20,256.1300048828125
642,642,2021-08-23,260.5199890136719
643,643,2021-08-24,259.6600036621094
644,644,2021-08-25,260.8500061035156
645,645,2021-08-26,267.7900085449219
646,646,2021-08-27,266.5299987792969
647,647,2021-08-30,264.9700012207031
648,648,2021-08-31,265.2699890136719
649,649,2021-09-01,268.32000732421875
650,650,2021-09-02,264.1499938964844
651,651,2021-09-03,267.0799865722656
652,652,2021-09-07,265.2099914550781
653,653,2021-09-08,262.6199951171875
654,654,2021-09-09,260.739990234375
655,655,2021-09-10,257.20001220703125
656,656,2021-09-13,254.1100006103516
657,657,2021-09-14,254.3699951171875
658,658,2021-09-15,256.1600036621094
659,659,2021-09-16,260.3599853515625
660,660,2021-09-17,260.5299987792969
661,661,2021-09-20,258.2200012207031
662,662,2021-09-21,257.9700012207031
663,663,2021-09-22,259.1700134277344
664,664,2021-09-23,277.8599853515625
665,665,2021-09-24,285.6300048828125
666,666,2021-09-27,279.67999267578125
667,667,2021-09-28,272.2799987792969
668,668,2021-09-29,270.5
669,669,2021-09-30,271.2200012207031
670,670,2021-10-01,275.260009765625
671,671,2021-10-04,270.8599853515625
672,672,2021-10-05,271.7699890136719
673,673,2021-10-06,275.2699890136719
674,674,2021-10-07,274.5799865722656
675,675,2021-10-08,272.4800109863281
676,676,2021-10-11,273.75
677,677,2021-10-12,279.0
678,678,2021-10-13,284.4100036621094
679,679,2021-10-14,290.0199890136719
680,680,2021-10-15,291.6600036621094
681,681,2021-10-18,291.70001220703125
682,682,2021-10-19,292.3399963378906
683,683,2021-10-20,290.0899963378906
684,684,2021-10-21,289.8099975585937
685,685,2021-10-22,292.5599975585937
686,686,2021-10-25,293.9200134277344
687,687,2021-10-26,295.1099853515625
688,688,2021-10-27,295.1499938964844
689,689,2021-10-28,298.3800048828125
690,690,2021-10-29,299.69000244140625
691,691,2021-11-01,302.760009765625
692,692,2021-11-02,302.95001220703125
693,693,2021-11-03,302.8900146484375
694,694,2021-11-04,308.0400085449219
695,695,2021-11-05,307.25
696,696,2021-11-08,309.9599914550781
697,697,2021-11-09,309.7099914550781
698,698,2021-11-10,299.6700134277344
699,699,2021-11-11,302.9800109863281
700,700,2021-11-12,306.6499938964844
701,701,2021-11-15,305.489990234375
702,702,2021-11-16,307.0899963378906
703,703,2021-11-17,308.0199890136719
704,704,2021-11-18,302.989990234375
705,705,2021-11-19,301.1700134277344
706,706,2021-11-22,296.8399963378906
707,707,2021-11-23,291.4200134277344
708,708,2021-11-24,289.1700134277344
709,709,2021-11-26,284.2099914550781
710,710,2021-11-29,296.739990234375
711,711,2021-11-30,284.9599914550781
712,712,2021-12-01,251.5
713,713,2021-12-02,261.20001220703125
714,714,2021-12-03,258.32000732421875
715,715,2021-12-06,258.75
716,716,2021-12-07,266.989990234375
717,717,2021-12-08,266.3099975585937
718,718,2021-12-09,264.32000732421875
719,719,2021-12-10,266.0299987792969
720,720,2021-12-13,265.760009765625
721,721,2021-12-14,255.58999633789065
722,722,2021-12-15,260.0400085449219
723,723,2021-12-16,253.1199951171875
724,724,2021-12-17,252.92999267578125
725,725,2021-12-20,247.2100067138672
726,726,2021-12-21,252.5500030517578
727,727,2021-12-22,252.8000030517578
728,728,2021-12-23,253.13999938964844
729,729,2021-12-27,258.29998779296875
730,730,2021-12-28,255.4499969482422
731,731,2021-12-29,254.5399932861328
732,732,2021-12-30,255.3300018310547
733,733,2021-12-31,254.1300048828125
734,734,2022-01-03,255.4600067138672
735,735,2022-01-04,248.22999572753903
736,736,2022-01-05,227.6699981689453
737,737,2022-01-06,229.1499938964844
738,738,2022-01-07,228.30999755859372
739,739,2022-01-10,229.6300048828125
740,740,2022-01-11,234.83999633789065
741,741,2022-01-12,237.8300018310547
742,742,2022-01-13,228.6300048828125
