,Unnamed: 0,Date,STLD
235,235,2020-01-10,29.93028259277344
236,236,2020-01-13,30.44300079345703
237,237,2020-01-14,30.77260971069336
238,238,2020-01-15,30.2415714263916
239,239,2020-01-16,30.17748069763184
240,240,2020-01-17,30.406373977661133
241,241,2020-01-21,29.225282669067383
242,242,2020-01-22,29.36261749267578
243,243,2020-01-23,28.959762573242188
244,244,2020-01-24,28.154054641723636
245,245,2020-01-27,27.77866744995117
246,246,2020-01-28,28.108274459838867
247,247,2020-01-29,27.71457290649414
248,248,2020-01-30,27.879383087158203
249,249,2020-01-31,27.357500076293945
250,250,2020-02-03,27.476524353027344
251,251,2020-02-04,27.412431716918945
252,252,2020-02-05,27.577238082885746
253,253,2020-02-06,26.963802337646484
254,254,2020-02-07,26.570104598999023
255,255,2020-02-10,26.652502059936523
256,256,2020-02-11,27.17438316345215
257,257,2020-02-12,26.91802215576172
258,258,2020-02-13,26.652502059936523
259,259,2020-02-14,26.039060592651367
260,260,2020-02-18,26.295429229736328
261,261,2020-02-19,26.67081069946289
262,262,2020-02-20,26.872243881225582
263,263,2020-02-21,27.18354034423828
264,264,2020-02-24,26.844772338867188
265,265,2020-02-25,25.68198776245117
266,266,2020-02-26,25.508031845092773
267,267,2020-02-27,24.619916915893555
268,268,2020-02-28,24.38186836242676
269,269,2020-03-02,24.98615074157715
270,270,2020-03-03,24.409334182739254
271,271,2020-03-04,25.041088104248047
272,272,2020-03-05,23.484601974487305
273,273,2020-03-06,22.843700408935547
274,274,2020-03-09,19.401121139526367
275,275,2020-03-10,20.68292808532715
276,276,2020-03-11,19.3644962310791
277,277,2020-03-12,17.157949447631836
278,278,2020-03-13,20.005401611328125
279,279,2020-03-16,16.37055206298828
280,280,2020-03-17,16.00432014465332
281,281,2020-03-18,14.19147491455078
282,282,2020-03-19,16.94736671447754
283,283,2020-03-20,17.222042083740234
284,284,2020-03-23,16.379709243774414
285,285,2020-03-24,19.10813331604004
286,286,2020-03-25,18.009443283081055
287,287,2020-03-26,18.86092567443848
288,288,2020-03-27,18.577098846435547
289,289,2020-03-30,20.236427307128903
290,290,2020-03-31,20.89460182189941
291,291,2020-04-01,20.33839988708496
292,292,2020-04-02,19.73584747314453
293,293,2020-04-03,19.44847679138184
294,294,2020-04-06,20.95022392272949
295,295,2020-04-07,21.12635040283203
296,296,2020-04-08,21.784517288208008
297,297,2020-04-09,22.210939407348636
298,298,2020-04-13,21.942110061645508
299,299,2020-04-14,21.52495574951172
300,300,2020-04-15,20.25497055053711
301,301,2020-04-16,20.63504219055176
302,302,2020-04-17,21.756710052490234
303,303,2020-04-20,20.92241096496582
304,304,2020-04-21,20.597957611083984
305,305,2020-04-22,21.172700881958008
306,306,2020-04-23,22.312908172607425
307,307,2020-04-24,21.821605682373047
308,308,2020-04-27,23.11013412475586
309,309,2020-04-28,22.91545867919922
310,310,2020-04-29,24.00005340576172
311,311,2020-04-30,22.498310089111328
312,312,2020-05-01,22.62809181213379
313,313,2020-05-04,22.544662475585938
314,314,2020-05-05,22.38706970214844
315,315,2020-05-06,22.136777877807617
316,316,2020-05-07,22.368532180786133
317,317,2020-05-08,23.518014907836918
318,318,2020-05-11,22.52611923217773
319,319,2020-05-12,21.54349899291992
320,320,2020-05-13,20.533071517944336
321,321,2020-05-14,20.625768661499023
322,322,2020-05-15,20.87605857849121
323,323,2020-05-18,22.58174705505371
324,324,2020-05-19,22.424152374267575
325,325,2020-05-20,22.822763442993164
326,326,2020-05-21,22.952543258666992
327,327,2020-05-22,22.646631240844727
328,328,2020-05-26,23.88881492614746
329,329,2020-05-27,25.37201690673828
330,330,2020-05-28,24.991941452026367
331,331,2020-05-29,24.62114143371582
332,332,2020-06-01,24.899248123168945
333,333,2020-06-02,25.21442604064941
334,334,2020-06-03,25.85405731201172
335,335,2020-06-04,26.104347229003903
336,336,2020-06-05,27.012805938720703
337,337,2020-06-08,27.42068672180176
338,338,2020-06-09,27.216745376586918
339,339,2020-06-10,26.71616554260254
340,340,2020-06-11,23.721954345703125
341,341,2020-06-12,24.491361618041992
342,342,2020-06-15,24.77873420715332
343,343,2020-06-16,26.076536178588867
344,344,2020-06-17,25.381282806396484
345,345,2020-06-18,24.815813064575195
346,346,2020-06-19,25.186613082885746
347,347,2020-06-22,25.23296356201172
348,348,2020-06-23,25.251502990722656
349,349,2020-06-24,23.98151016235352
350,350,2020-06-25,24.750925064086918
351,351,2020-06-26,23.564359664916992
352,352,2020-06-29,24.09800338745117
353,353,2020-06-30,24.42567443847656
354,354,2020-07-01,23.892038345336918
355,355,2020-07-02,24.313329696655277
356,356,2020-07-06,24.294607162475582
357,357,2020-07-07,23.957569122314453
358,358,2020-07-08,23.311582565307617
359,359,2020-07-09,22.946462631225582
360,360,2020-07-10,24.154172897338867
361,361,2020-07-13,23.929481506347656
362,362,2020-07-14,24.78143119812012
363,363,2020-07-15,25.286985397338867
364,364,2020-07-16,25.305709838867188
365,365,2020-07-17,25.09974479675293
366,366,2020-07-20,24.790794372558597
367,367,2020-07-21,25.333799362182617
368,368,2020-07-22,25.95169448852539
369,369,2020-07-23,25.801897048950195
370,370,2020-07-24,26.05467796325684
371,371,2020-07-27,26.560230255126957
372,372,2020-07-28,25.586572647094727
373,373,2020-07-29,26.204469680786133
374,374,2020-07-30,25.811264038085938
375,375,2020-07-31,25.66146850585937
376,376,2020-08-03,26.344900131225582
377,377,2020-08-04,26.12957000732422
378,378,2020-08-05,26.36362648010254
379,379,2020-08-06,26.204469680786133
380,380,2020-08-07,26.672576904296875
381,381,2020-08-10,28.26412773132324
382,382,2020-08-11,28.3764705657959
383,383,2020-08-12,28.722869873046875
384,384,2020-08-13,28.610525131225582
385,385,2020-08-14,28.97564697265625
386,386,2020-08-17,28.91011428833008
387,387,2020-08-18,28.45136833190918
388,388,2020-08-19,28.245405197143555
389,389,2020-08-20,28.254762649536133
390,390,2020-08-21,27.70240020751953
391,391,2020-08-24,28.36710929870605
392,392,2020-08-25,27.936450958251957
393,393,2020-08-26,27.833471298217773
394,394,2020-08-27,27.88964462280273
395,395,2020-08-28,28.27348899841309
396,396,2020-08-31,27.636871337890625
397,397,2020-09-01,28.17987060546875
398,398,2020-09-02,28.807126998901367
399,399,2020-09-03,28.3764705657959
400,400,2020-09-04,28.704147338867188
401,401,2020-09-08,27.50579643249512
402,402,2020-09-09,27.468355178833008
403,403,2020-09-10,27.206212997436523
404,404,2020-09-11,27.45899200439453
405,405,2020-09-14,28.170507431030277
406,406,2020-09-15,28.432647705078125
407,407,2020-09-16,28.51690101623535
408,408,2020-09-17,29.265871047973636
409,409,2020-09-18,29.98674964904785
410,410,2020-09-21,27.477712631225582
411,411,2020-09-22,27.515159606933597
412,412,2020-09-23,27.150041580200195
413,413,2020-09-24,27.02833366394043
414,414,2020-09-25,27.018972396850582
415,415,2020-09-28,28.067523956298828
416,416,2020-09-29,27.057355880737305
417,417,2020-09-30,27.029033660888672
418,418,2020-10-01,27.46331214904785
419,419,2020-10-02,28.039201736450195
420,420,2020-10-05,29.257064819335938
421,421,2020-10-06,29.143775939941406
422,422,2020-10-07,30.153942108154297
423,423,2020-10-08,31.00361633300781
424,424,2020-10-09,30.758153915405277
425,425,2020-10-12,31.352924346923828
426,426,2020-10-13,30.88088035583496
427,427,2020-10-14,31.400127410888672
428,428,2020-10-15,31.522855758666992
429,429,2020-10-16,31.522855758666992
430,430,2020-10-19,31.267953872680664
431,431,2020-10-20,30.0972957611084
432,432,2020-10-21,29.445880889892575
433,433,2020-10-22,30.342758178710938
434,434,2020-10-23,30.758153915405277
435,435,2020-10-26,29.5969352722168
436,436,2020-10-27,29.644136428833008
437,437,2020-10-28,28.86055374145508
438,438,2020-10-29,29.851837158203125
439,439,2020-10-30,29.71966552734375
440,440,2020-11-02,30.10674095153809
441,441,2020-11-03,30.51269149780273
442,442,2020-11-04,29.039926528930664
443,443,2020-11-05,30.44660758972168
444,444,2020-11-06,30.248353958129883
445,445,2020-11-09,31.4851016998291
446,446,2020-11-10,32.01377868652344
447,447,2020-11-11,31.94769287109375
448,448,2020-11-12,31.258516311645508
449,449,2020-11-13,32.68407440185547
450,450,2020-11-16,34.846031188964844
451,451,2020-11-17,34.52503967285156
452,452,2020-11-18,33.63759994506836
453,453,2020-11-19,33.816978454589844
454,454,2020-11-20,33.27885055541992
455,455,2020-11-23,34.23236846923828
456,456,2020-11-24,36.4698486328125
457,457,2020-11-25,35.761775970458984
458,458,2020-11-27,35.544647216796875
459,459,2020-11-30,34.18516159057617
460,460,2020-12-01,35.251976013183594
461,461,2020-12-02,35.08204650878906
462,462,2020-12-03,35.50688171386719
463,463,2020-12-04,36.66809844970703
464,464,2020-12-07,36.27159118652344
465,465,2020-12-08,36.252708435058594
466,466,2020-12-09,36.611454010009766
467,467,2020-12-10,37.39503860473633
468,468,2020-12-11,36.9418830871582
469,469,2020-12-14,35.81842803955078
470,470,2020-12-15,36.46040344238281
471,471,2020-12-16,36.17717742919922
472,472,2020-12-17,35.48800277709961
473,473,2020-12-18,34.10020446777344
474,474,2020-12-21,34.8837890625
475,475,2020-12-22,34.307899475097656
476,476,2020-12-23,34.33621597290039
477,477,2020-12-24,34.34566879272461
478,478,2020-12-28,33.96803665161133
479,479,2020-12-29,34.33621597290039
480,480,2020-12-30,34.78300857543945
481,481,2020-12-31,35.0491828918457
482,482,2021-01-04,34.8115234375
483,483,2021-01-05,36.07583618164063
484,484,2021-01-06,38.62350082397461
485,485,2021-01-07,37.88201522827149
486,486,2021-01-08,37.53979110717773
487,487,2021-01-11,38.03411102294922
488,488,2021-01-12,39.71669769287109
489,489,2021-01-13,38.71855545043945
490,490,2021-01-14,38.385841369628906
491,491,2021-01-15,37.264122009277344
492,492,2021-01-19,37.7679443359375
493,493,2021-01-20,38.19571685791016
494,494,2021-01-21,36.82683944702149
495,495,2021-01-22,36.7888069152832
496,496,2021-01-25,36.54164123535156
497,497,2021-01-26,34.802024841308594
498,498,2021-01-27,33.537696838378906
499,499,2021-01-28,33.42362976074219
500,500,2021-01-29,32.57758331298828
501,501,2021-02-01,33.19548034667969
502,502,2021-02-02,33.58523178100586
503,503,2021-02-03,35.039676666259766
504,504,2021-02-04,35.3343620300293
505,505,2021-02-05,35.77165222167969
506,506,2021-02-08,36.50363159179688
507,507,2021-02-09,36.54164123535156
508,508,2021-02-10,36.50363159179688
509,509,2021-02-11,36.86485290527344
510,510,2021-02-12,37.3876953125
511,511,2021-02-16,39.15584182739258
512,512,2021-02-17,38.69953918457031
513,513,2021-02-18,37.73942184448242
514,514,2021-02-19,38.8231315612793
515,515,2021-02-22,39.9638671875
516,516,2021-02-23,40.71484375
517,517,2021-02-24,41.69398498535156
518,518,2021-02-25,39.99238204956055
519,519,2021-02-26,39.52658081054688
520,520,2021-03-01,41.83657836914063
521,521,2021-03-02,41.64645004272461
522,522,2021-03-03,42.49250030517578
523,523,2021-03-04,41.076080322265625
524,524,2021-03-05,43.46213150024414
525,525,2021-03-08,45.696067810058594
526,526,2021-03-09,45.04964828491211
527,527,2021-03-10,46.38051986694336
528,528,2021-03-11,46.304466247558594
529,529,2021-03-12,46.7607650756836
530,530,2021-03-15,46.15236282348633
531,531,2021-03-16,44.517311096191406
532,532,2021-03-17,45.60100936889648
533,533,2021-03-18,45.01163101196289
534,534,2021-03-19,44.85952377319336
535,535,2021-03-22,44.70743179321289
536,536,2021-03-23,42.58755874633789
537,537,2021-03-24,43.79483795166016
538,538,2021-03-25,45.182735443115234
539,539,2021-03-26,47.863468170166016
540,540,2021-03-29,47.264591217041016
541,541,2021-03-30,49.00379943847656
542,542,2021-03-31,48.506874084472656
543,543,2021-04-01,48.70756530761719
544,544,2021-04-05,49.519832611083984
545,545,2021-04-06,48.97513198852539
546,546,2021-04-07,48.81267547607422
547,547,2021-04-08,48.5259895324707
548,548,2021-04-09,48.91779327392578
549,549,2021-04-12,49.529388427734375
550,550,2021-04-13,48.18197250366211
551,551,2021-04-14,48.56422424316406
552,552,2021-04-15,48.63111114501953
553,553,2021-04-16,49.21403884887695
554,554,2021-04-19,48.91779327392578
555,555,2021-04-20,47.89529037475586
556,556,2021-04-21,48.908241271972656
557,557,2021-04-22,48.095970153808594
558,558,2021-04-23,49.58672332763672
559,559,2021-04-26,52.23376083374024
560,560,2021-04-27,52.57778930664063
561,561,2021-04-28,52.68291473388672
562,562,2021-04-29,52.82625198364258
563,563,2021-04-30,51.81330108642578
564,564,2021-05-03,54.183223724365234
565,565,2021-05-04,56.772926330566406
566,566,2021-05-05,57.29851150512695
567,567,2021-05-06,58.91350173950195
568,568,2021-05-07,60.54759216308594
569,569,2021-05-10,61.14008331298828
570,570,2021-05-11,61.48409271240234
571,571,2021-05-12,58.14900970458984
572,572,2021-05-13,60.84383392333984
573,573,2021-05-14,60.92983627319336
574,574,2021-05-17,61.67522048950195
575,575,2021-05-18,60.48070526123047
576,576,2021-05-19,59.44864273071289
577,577,2021-05-20,59.2001838684082
578,578,2021-05-21,58.808380126953125
579,579,2021-05-24,59.305301666259766
580,580,2021-05-25,57.50875854492188
581,581,2021-05-26,58.2254524230957
582,582,2021-05-27,59.20973587036133
583,583,2021-05-28,59.65888214111328
584,584,2021-06-01,61.636993408203125
585,585,2021-06-02,60.9202880859375
586,586,2021-06-03,61.36943054199219
587,587,2021-06-04,61.98101425170898
588,588,2021-06-07,61.34075927734375
589,589,2021-06-08,63.55777740478516
590,590,2021-06-09,61.64655685424805
591,591,2021-06-10,61.50320816040039
592,592,2021-06-11,62.12435531616211
593,593,2021-06-14,60.32780456542969
594,594,2021-06-15,60.375587463378906
595,595,2021-06-16,59.44864273071289
596,596,2021-06-17,56.50535202026367
597,597,2021-06-18,55.2630615234375
598,598,2021-06-21,57.37496566772461
599,599,2021-06-22,57.47052764892578
600,600,2021-06-23,57.04050064086914
601,601,2021-06-24,58.27324676513672
602,602,2021-06-25,57.56609344482422
603,603,2021-06-28,56.02755355834961
604,604,2021-06-29,56.39229965209961
605,605,2021-06-30,57.20818710327149
606,606,2021-07-01,58.46561813354492
607,607,2021-07-02,58.28324508666992
608,608,2021-07-06,55.883575439453125
609,609,2021-07-07,58.763179779052734
610,610,2021-07-08,57.553741455078125
611,611,2021-07-09,59.03194808959961
612,612,2021-07-12,60.327762603759766
613,613,2021-07-13,58.715179443359375
614,614,2021-07-14,58.74398040771485
615,615,2021-07-15,59.14712142944336
616,616,2021-07-16,57.47695541381836
617,617,2021-07-19,55.56681823730469
618,618,2021-07-20,56.73785400390625
619,619,2021-07-21,57.064208984375
620,620,2021-07-22,56.776248931884766
621,621,2021-07-23,56.70906448364258
622,622,2021-07-26,58.609596252441406
623,623,2021-07-27,58.63839721679688
624,624,2021-07-28,58.801570892333984
625,625,2021-07-29,62.05552673339844
626,626,2021-07-30,61.863555908203125
627,627,2021-08-02,60.38535690307617
628,628,2021-08-03,62.05552673339844
629,629,2021-08-04,60.44295120239258
630,630,2021-08-05,59.14712142944336
631,631,2021-08-06,60.31816101074219
632,632,2021-08-09,61.8155632019043
633,633,2021-08-10,65.54945373535156
634,634,2021-08-11,68.64982604980469
635,635,2021-08-12,70.01284790039062
636,636,2021-08-13,70.18562316894531
637,637,2021-08-16,68.79380798339844
638,638,2021-08-17,66.1061782836914
639,639,2021-08-18,66.46131896972656
640,640,2021-08-19,64.46479797363281
641,641,2021-08-20,64.2920150756836
642,642,2021-08-23,66.19256591796875
643,643,2021-08-24,68.33307647705078
644,644,2021-08-25,67.67076110839844
645,645,2021-08-26,66.35574340820312
646,646,2021-08-27,68.06431579589844
647,647,2021-08-30,67.42119598388672
648,648,2021-08-31,64.78155517578125
649,649,2021-09-01,64.34962463378906
650,650,2021-09-02,64.71437072753906
651,651,2021-09-03,64.0904541015625
652,652,2021-09-07,63.802494049072266
653,653,2021-09-08,63.21696472167969
654,654,2021-09-09,63.30335998535156
655,655,2021-09-10,63.15938949584961
656,656,2021-09-13,61.30683517456055
657,657,2021-09-14,59.48307800292969
658,658,2021-09-15,62.42987060546875
659,659,2021-09-16,61.15325164794922
660,660,2021-09-17,59.46388244628906
661,661,2021-09-20,55.78758239746094
662,662,2021-09-21,55.432430267333984
663,663,2021-09-22,55.854774475097656
664,664,2021-09-23,56.795440673828125
665,665,2021-09-24,57.43855285644531
666,666,2021-09-27,59.31031036376953
667,667,2021-09-28,59.35829544067383
668,668,2021-09-29,57.40153503417969
669,669,2021-09-30,56.3701400756836
670,670,2021-10-01,56.18699264526367
671,671,2021-10-04,56.3990478515625
672,672,2021-10-05,57.2087516784668
673,673,2021-10-06,55.464054107666016
674,674,2021-10-07,57.295501708984375
675,675,2021-10-08,56.958133697509766
676,676,2021-10-11,58.52932357788086
677,677,2021-10-12,59.4161262512207
678,678,2021-10-13,58.82814025878906
679,679,2021-10-14,59.445045471191406
680,680,2021-10-15,59.6474723815918
681,681,2021-10-18,60.1679916381836
682,682,2021-10-19,61.20902633666992
683,683,2021-10-20,62.71274185180664
684,684,2021-10-21,60.79453659057617
685,685,2021-10-22,61.20902633666992
686,686,2021-10-25,64.66949462890625
687,687,2021-10-26,64.85264587402344
688,688,2021-10-27,62.23077392578125
689,689,2021-10-28,63.12722396850586
690,690,2021-10-29,63.6959342956543
691,691,2021-11-01,61.89340591430664
692,692,2021-11-02,60.476444244384766
693,693,2021-11-03,61.30541229248047
694,694,2021-11-04,61.960880279541016
695,695,2021-11-05,62.693458557128906
696,696,2021-11-08,64.44779968261719
697,697,2021-11-09,63.35856628417969
698,698,2021-11-10,62.356101989746094
699,699,2021-11-11,63.859806060791016
700,700,2021-11-12,63.7730598449707
701,701,2021-11-15,63.11759185791016
702,702,2021-11-16,63.001930236816406
703,703,2021-11-17,60.688507080078125
704,704,2021-11-18,61.315059661865234
705,705,2021-11-19,60.833099365234375
706,706,2021-11-22,64.61166381835938
707,707,2021-11-23,65.05506896972656
708,708,2021-11-24,62.79948806762695
709,709,2021-11-26,61.21866226196289
710,710,2021-11-29,59.184791564941406
711,711,2021-11-30,57.64250946044922
712,712,2021-12-01,56.958133697509766
713,713,2021-12-02,57.4497299194336
714,714,2021-12-03,57.22803497314453
715,715,2021-12-06,57.83530426025391
716,716,2021-12-07,59.9462890625
717,717,2021-12-08,59.04020309448242
718,718,2021-12-09,58.8570556640625
719,719,2021-12-10,57.90277099609375
720,720,2021-12-13,57.64250946044922
721,721,2021-12-14,59.1655158996582
722,722,2021-12-15,56.697872161865234
723,723,2021-12-16,60.148712158203125
724,724,2021-12-17,60.09088134765625
725,725,2021-12-20,57.17982864379883
726,726,2021-12-21,58.87633895874024
727,727,2021-12-22,59.23298645019531
728,728,2021-12-23,59.4257698059082
729,729,2021-12-27,60.476444244384766
730,730,2021-12-28,60.05231857299805
731,731,2021-12-29,60.11979675292969
732,732,2021-12-30,59.89716720581055
733,733,2021-12-31,60.0810775756836
734,734,2022-01-03,59.6842155456543
